actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
356,PT00M40.70S,2025-01-24T01:37:51.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630700,,,1610612737,59,65,2025-01-24T01:37:51Z,3500000,False,,,0,,D. Daniels Free Throw 1 of 1 (15 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
357,PT00M26.50S,2025-01-24T01:38:07.8Z,2,REGULAR,3pt,Jump Shot,[],1641711,93.24901445466492,95.58823529411765,1610612761,59,65,2025-01-24T01:38:14Z,3510000,False,228.0,11.0,1,right,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.82,,,,,,,,,
358,PT00M22.90S,2025-01-24T01:38:11.4Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,59,65,2025-01-24T01:38:14Z,3520000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,357.0,2.0,2.0,0.0,,
361,PT00M06.80S,2025-01-24T01:39:14.7Z,2,REGULAR,3pt,Jump Shot,[],1629027,30.831143232588698,76.9607843137255,1610612737,59,65,2025-01-24T01:39:21Z,3550000,False,-135.0,237.0,1,left,MISS T. Young 27' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,27.29,,,,,,,,,
362,PT00M03.40S,2025-01-24T01:39:18.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,59,65,2025-01-24T01:39:18Z,3560000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,361.0,5.0,4.0,1.0,,
363,PT00M02.50S,2025-01-24T01:39:20.3Z,2,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612761,59,65,2025-01-24T01:39:33Z,3570000,False,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (1 TO),[1627751],1610612761.0,TOR,bad pass,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,1627519.0,,,,,,,1.0,,,,,,,,,,,,
365,PT00M00.90S,2025-01-24T01:40:01.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,6.783837056504599,4.411764705882353,1610612737,59,65,2025-01-24T01:40:32Z,3590000,False,228.0,11.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.82,,,,,,,,,
366,PT00M00.10S,2025-01-24T01:40:02.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,59,65,2025-01-24T01:40:32Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,365.0,,,,,
367,PT00M00.00S,2025-01-24T01:40:05.5Z,2,REGULAR,period,end,[],0,,,1610612737,59,65,2025-01-24T01:40:05Z,3610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-01-24T01:53:50.9Z,3,REGULAR,substitution,out,['startperiod'],1631230,,,1610612737,59,65,2025-01-24T01:55:03Z,3620000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-01-24T01:53:50.9Z,3,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,59,65,2025-01-24T01:55:03Z,3630000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-01-24T01:55:24.6Z,3,REGULAR,period,start,[],0,,,1610612737,59,65,2025-01-24T01:55:24Z,3640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M43.00S,2025-01-24T01:55:40.4Z,3,REGULAR,3pt,Jump Shot,[],1630249,87.86136662286465,3.1862745098039214,1610612737,59,65,2025-01-24T01:55:45Z,3650000,False,-234.0,62.0,1,right,MISS V. Krejčí 24' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,24.21,,,,,,,,,
374,PT11M40.00S,2025-01-24T01:55:43.0Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,59,65,2025-01-24T01:55:43Z,3660000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,373.0,3.0,3.0,0.0,,
375,PT11M33.00S,2025-01-24T01:55:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630567,3.630091984231275,95.34313725490196,1610612761,59,65,2025-01-24T01:55:55Z,3670000,False,-227.0,-18.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.74,,,,,,,,,
376,PT11M31.00S,2025-01-24T01:55:51.8Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,59,65,2025-01-24T01:55:55Z,3680000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,375.0,5.0,2.0,3.0,,
377,PT11M17.00S,2025-01-24T01:56:06.6Z,3,REGULAR,turnover,bad pass,[],1629631,,,1610612737,59,65,2025-01-24T01:56:11Z,3690000,False,,,0,,D. Hunter bad pass TURNOVER (2 TO),"[1629631, 1629628]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Barrett,1629628.0,,,,,,,,,,
378,PT11M17.00S,2025-01-24T01:56:06.6Z,3,REGULAR,steal,,[],1629628,,,1610612761,59,65,2025-01-24T01:56:09Z,3700000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
379,PT11M00.00S,2025-01-24T01:56:23.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,23.866622864651774,14.950980392156863,1610612761,59,68,2025-01-24T01:56:29Z,3710000,False,175.0,172.0,1,left,R. Barrett 24' 3PT  (8 PTS) (D. Mitchell 5 AST),"[1629628, 1630558]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,,,24.54,D. Mitchell,1630558.0,5.0,,,,,,
381,PT10M50.00S,2025-01-24T01:56:33.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.26215505913272,45.588235294117645,1610612737,61,68,2025-01-24T01:56:40Z,3730000,False,-22.0,105.0,1,right,T. Young 10' driving floating Jump Shot (5 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,5.0,,,,10.71,,,,,,,,,
382,PT10M23.00S,2025-01-24T01:57:01.2Z,3,REGULAR,2pt,Jump Shot,[],1630567,21.50131406044678,16.42156862745098,1610612761,61,70,2025-01-24T01:57:05Z,3740000,False,168.0,150.0,1,left,S. Barnes 22' pullup Jump Shot (12 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,,,Made,12.0,,,,22.49,,,,,,,,,
384,PT10M03.00S,2025-01-24T01:57:19.8Z,3,REGULAR,turnover,bad pass,[],1630700,,,1610612737,61,70,2025-01-24T01:57:27Z,3760000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1629628]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Barrett,1629628.0,,,,,,,,,,
385,PT10M03.00S,2025-01-24T01:57:19.8Z,3,REGULAR,steal,,[],1629628,,,1610612761,61,70,2025-01-24T01:57:22Z,3770000,False,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
386,PT09M59.00S,2025-01-24T01:57:23.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641711,6.1268068331143235,50.0,1610612761,61,72,2025-01-24T01:57:36Z,3780000,False,0.0,5.0,1,left,G. Dick running DUNK (13 PTS) (R. Barrett 2 AST),"[1641711, 1629628]",1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,0.51,R. Barrett,1629628.0,2.0,,,,,,
388,PT09M45.00S,2025-01-24T01:57:38.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,68.54467805519053,30.88235294117647,1610612737,61,72,2025-01-24T01:58:43Z,3800000,False,-96.0,243.0,1,right,MISS D. Hunter 26' pullup 3PT,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.13,,,,,,,,,
389,PT09M43.00S,2025-01-24T01:57:40.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,61,72,2025-01-24T01:57:47Z,3810000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,388.0,,,,,
391,PT09M25.00S,2025-01-24T01:58:02.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,7.440867279894875,43.627450980392155,1610612761,61,74,2025-01-24T01:59:19Z,3830000,False,32.0,17.0,1,left,J. Poeltl driving Hook (13 PTS) (G. Dick 2 AST),"[1627751, 1641711]",1610612761.0,TOR,driving,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,3.63,G. Dick,1641711.0,2.0,,,,,,
392,PT09M17.00S,2025-01-24T01:58:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,93.24901445466492,50.245098039215684,1610612737,63,74,2025-01-24T01:59:40Z,3840000,False,1.0,11.0,1,right,V. Krejčí driving Layup (10 PTS) (T. Young 6 AST),"[1630249, 1629027]",1610612737.0,ATL,driving,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,1.11,T. Young,1629027.0,6.0,,,,,,
394,PT08M58.00S,2025-01-24T01:58:33.1Z,3,REGULAR,turnover,bad pass,[],1641711,,,1610612761,63,74,2025-01-24T01:58:51Z,3860000,False,,,0,,G. Dick bad pass TURNOVER (4 TO),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,4.0,,,,,,,,,,,,
395,PT08M58.00S,2025-01-24T01:58:37.2Z,3,REGULAR,foul,personal,[],1627751,,,1610612737,63,74,2025-01-24T01:58:41Z,3870000,False,,,0,,J. Poeltl loose ball personal FOUL (3 PF),"[1627751, 1630700]",1610612761.0,TOR,loose ball,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,2003.0,3.0,0.0,Daniels,1630700.0,,,,,,,,,,,,,,,
397,PT08M47.00S,2025-01-24T01:58:59.8Z,3,REGULAR,foul,personal,[],1630558,,,1610612737,63,74,2025-01-24T01:59:05Z,3890000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1629027]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,2003.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
399,PT08M42.00S,2025-01-24T01:59:25.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630168,93.11760840998686,49.50980392156863,1610612737,65,74,2025-01-24T01:59:33Z,3910000,False,-2.0,12.0,1,right,O. Okongwu cutting DUNK (12 PTS) (T. Young 7 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.25,T. Young,1629027.0,7.0,,,,,,
401,PT08M28.00S,2025-01-24T01:59:39.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,19.004599211563733,49.26470588235294,1610612761,65,76,2025-01-24T01:59:44Z,3930000,False,4.0,126.0,1,left,G. Dick 12' pullup Jump Shot (15 PTS) (D. Mitchell 6 AST),"[1641711, 1630558]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,15.0,,,,12.62,D. Mitchell,1630558.0,6.0,,,,,,
403,PT08M18.00S,2025-01-24T01:59:49.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,89.17542706964521,62.254901960784316,1610612737,65,76,2025-01-24T01:59:55Z,3950000,False,61.0,49.0,1,right,MISS T. Young 7' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.87,,,,,,,,,
404,PT08M16.00S,2025-01-24T01:59:51.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,65,76,2025-01-24T01:59:55Z,3960000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,403.0,6.0,5.0,1.0,,
405,PT08M12.00S,2025-01-24T01:59:55.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,5.075558475689881,50.245098039215684,1610612761,65,78,2025-01-24T02:00:03Z,3970000,False,-1.0,-5.0,1,left,S. Barnes running DUNK (14 PTS),[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,0.49,,,,,,,,,
406,PT08M12.00S,2025-01-24T02:00:00.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,65,78,2025-01-24T02:00:00Z,3980000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M56.00S,2025-01-24T02:03:09.4Z,3,REGULAR,2pt,Jump Shot,[],1629631,76.82325886990802,46.81372549019608,1610612737,67,78,2025-01-24T02:03:14Z,3990000,False,-16.0,165.0,1,right,D. Hunter 16' pullup Jump Shot (2 PTS) (O. Okongwu 3 AST),"[1629631, 1630168]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,Made,2.0,,,,16.62,O. Okongwu,1630168.0,3.0,,,,,,
410,PT07M44.00S,2025-01-24T02:03:21.4Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,67,78,2025-01-24T02:05:30Z,4010000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1630700]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Daniels,1630700.0,,,,,,,,,,
411,PT07M44.00S,2025-01-24T02:03:21.4Z,3,REGULAR,steal,,[],1630700,,,1610612737,67,78,2025-01-24T02:03:23Z,4020000,False,,,0,,D. Daniels STEAL (3 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
412,PT07M41.00S,2025-01-24T02:03:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630700,93.24901445466492,49.754901960784316,1610612737,69,78,2025-01-24T02:03:36Z,4030000,False,-1.0,11.0,1,right,D. Daniels running Layup (17 PTS),[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,1.11,,,,,,,,,
413,PT07M29.00S,2025-01-24T02:03:38.6Z,3,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612761,69,78,2025-01-24T02:03:51Z,4040000,False,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (2 TO),[1627751],1610612761.0,TOR,bad pass,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left,2003.0,,,,,,,2.0,,,,,,,,,,,,
414,PT07M18.00S,2025-01-24T02:03:54.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,67.23061760840999,58.08823529411765,1610612737,69,78,2025-01-24T02:04:00Z,4050000,False,40.0,256.0,1,right,MISS D. Hunter 25' pullup 3PT,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.87,,,,,,,,,
415,PT07M15.00S,2025-01-24T02:03:57.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,69,78,2025-01-24T02:04:00Z,4060000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,414.0,,,,,
417,PT07M02.00S,2025-01-24T02:04:15.9Z,3,REGULAR,3pt,Jump Shot,[],1641711,30.831143232588698,61.029411764705884,1610612761,69,78,2025-01-24T02:04:21Z,4080000,False,-55.0,237.0,1,left,MISS G. Dick 24' pullup 3PT,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,24.36,,,,,,,,,
418,PT07M00.00S,2025-01-24T02:04:17.9Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,69,78,2025-01-24T02:04:21Z,4090000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,417.0,6.0,3.0,3.0,,
419,PT06M39.00S,2025-01-24T02:04:39.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,92.9862023653088,49.754901960784316,1610612737,71,78,2025-01-24T02:04:45Z,4100000,False,-1.0,13.0,1,right,O. Okongwu cutting DUNK (14 PTS) (V. Krejčí 2 AST),"[1630168, 1630249]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,1.35,V. Krejčí,1630249.0,2.0,,,,,,
421,PT06M16.00S,2025-01-24T02:05:02.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.521024967148489,56.372549019607845,1610612761,71,80,2025-01-24T02:05:08Z,4120000,False,-32.0,9.0,1,left,D. Mitchell driving Layup (2 PTS),[1630558],1610612761.0,TOR,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,3.31,,,,,,,,,
422,PT06M09.00S,2025-01-24T02:05:13.0Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612737,71,80,2025-01-24T02:05:33Z,4130000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Okongwu 2 FT),"[1627751, 1630168]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,202058.0,4.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
424,PT06M09.00S,2025-01-24T02:05:42.1Z,3,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,72,80,2025-01-24T02:05:42Z,4150000,False,,,0,,O. Okongwu Free Throw 1 of 2 (15 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
425,PT06M09.00S,2025-01-24T02:05:43.1Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,72,80,2025-01-24T02:05:58Z,4160000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M09.00S,2025-01-24T02:05:43.1Z,3,REGULAR,substitution,out,[],1630567,,,1610612737,72,80,2025-01-24T02:05:58Z,4170000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M09.00S,2025-01-24T02:05:43.1Z,3,REGULAR,substitution,out,[],1627751,,,1610612737,72,80,2025-01-24T02:05:58Z,4180000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M09.00S,2025-01-24T02:05:43.1Z,3,REGULAR,substitution,in,[],203992,,,1610612737,72,80,2025-01-24T02:05:58Z,4190000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M09.00S,2025-01-24T02:05:43.1Z,3,REGULAR,substitution,in,[],203482,,,1610612737,72,80,2025-01-24T02:05:58Z,4200000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M09.00S,2025-01-24T02:05:43.1Z,3,REGULAR,substitution,in,[],1628971,,,1610612737,72,80,2025-01-24T02:05:58Z,4210000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M09.00S,2025-01-24T02:05:42.1Z,3,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,72,80,2025-01-24T02:06:10Z,4220000,False,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
432,PT06M06.00S,2025-01-24T02:05:45.1Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612761,72,80,2025-01-24T02:06:10Z,4230000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,431.0,2.0,2.0,0.0,,
433,PT05M52.00S,2025-01-24T02:06:22.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,5.863994743758213,48.03921568627451,1610612761,72,82,2025-01-24T02:06:29Z,4240000,False,10.0,3.0,1,left,B. Brown floating Jump Shot (11 PTS) (G. Dick 3 AST),"[1628971, 1641711]",1610612761.0,TOR,floating,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,1.01,G. Dick,1641711.0,3.0,,,,,,
435,PT05M33.00S,2025-01-24T02:06:41.9Z,3,REGULAR,3pt,Jump Shot,[],1630249,69.07030223390277,72.30392156862744,1610612737,72,82,2025-01-24T02:06:48Z,4260000,False,112.0,238.0,1,right,MISS V. Krejčí 26' pullup 3PT,[1630249],1610612737.0,ATL,pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.3,,,,,,,,,
436,PT05M28.00S,2025-01-24T02:06:46.9Z,3,REGULAR,rebound,defensive,[],1641711,,,1610612761,72,82,2025-01-24T02:06:48Z,4270000,False,,,0,,G. Dick REBOUND (Off:0 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,435.0,3.0,3.0,0.0,,
437,PT05M14.00S,2025-01-24T02:07:00.7Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612761,72,82,2025-01-24T02:07:06Z,4280000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1630700]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,Daniels,1630700.0,,,,,,,,,,
438,PT05M14.00S,2025-01-24T02:07:00.7Z,3,REGULAR,steal,,[],1630700,,,1610612737,72,82,2025-01-24T02:07:02Z,4290000,False,,,0,,D. Daniels STEAL (4 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
439,PT05M00.00S,2025-01-24T02:07:14.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,70.51576872536137,76.22549019607843,1610612737,75,82,2025-01-24T02:07:22Z,4300000,False,131.0,225.0,1,right,D. Daniels 26' 3PT  (20 PTS) (O. Okongwu 4 AST),"[1630700, 1630168]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,Made,20.0,,,,26.01,O. Okongwu,1630168.0,4.0,,,,,,
441,PT04M41.00S,2025-01-24T02:07:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.075558475689881,51.9607843137255,1610612761,75,84,2025-01-24T02:07:42Z,4320000,False,-10.0,-5.0,1,left,R. Barrett cutting Layup (10 PTS) (K. Olynyk 4 AST),"[1629628, 203482]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,1.09,K. Olynyk,203482.0,4.0,,,,,,
443,PT04M37.00S,2025-01-24T02:07:42.6Z,3,REGULAR,foul,personal,[],1630558,,,1610612737,75,84,2025-01-24T02:07:49Z,4340000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 1630700]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,1627519.0,3.0,0.0,Daniels,1630700.0,,,,,,,,,,,,,,,
445,PT04M37.00S,2025-01-24T02:07:47.8Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,75,84,2025-01-24T02:07:56Z,4360000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M37.00S,2025-01-24T02:07:47.8Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,75,84,2025-01-24T02:07:56Z,4370000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M37.00S,2025-01-24T02:07:47.8Z,3,REGULAR,substitution,out,[],1630558,,,1610612737,75,84,2025-01-24T02:07:56Z,4380000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
