actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT01M44.00S,2024-11-26T01:35:46.1Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,57,61,2024-11-26T01:35:49Z,3330000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,335.0,1.0,1.0,0.0,,,,,,,,,,,,
337,PT01M37.00S,2024-11-26T01:35:53.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,92.06636005256242,64.95098039215686,1610612737,59,61,2024-11-26T01:35:59Z,3340000,False,75.0,22.0,1,right,C. Capela 7' Hook (8 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,7.8,Made,,,,,,,8.0,,,,,,,,,
338,PT01M20.00S,2024-11-26T01:36:10.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,9.543363994743759,58.08823529411765,1610612742,59,61,2024-11-26T01:36:18Z,3350000,False,-40.0,37.0,1,left,MISS P. Washington turnaround Hook - blocked,"[1629023, 203991]",1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,5.49,Missed,,,,,,,,Capela,203991.0,,,,,,,
339,PT01M20.00S,2024-11-26T01:36:10.6Z,2,REGULAR,block,,[],203991,,,1610612742,59,61,2024-11-26T01:36:14Z,3360000,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT01M19.00S,2024-11-26T01:36:11.6Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,59,61,2024-11-26T01:36:18Z,3370000,False,,,0,,J. Johnson REBOUND (Off:0 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,338.0,6.0,6.0,0.0,,,,,,,,,,,,
341,PT01M19.00S,2024-11-26T01:36:16.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612737,59,61,2024-11-26T01:36:41Z,3380000,False,,,0,,P. Washington personal FOUL (1 PF) (Johnson 2 FT),"[1629023, 1630552]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,2882.0,,,,,,,,,,,,,,,,1.0,0.0,Johnson,1630552.0
343,PT01M19.00S,2024-11-26T01:36:45.3Z,2,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,60,61,2024-11-26T01:36:45Z,3400000,False,,,0,,J. Johnson Free Throw 1 of 2 (12 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,,
344,PT01M19.00S,2024-11-26T01:37:04.3Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,61,61,2024-11-26T01:37:04Z,3410000,False,,,0,,J. Johnson Free Throw 2 of 2 (13 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,
345,PT01M00.00S,2024-11-26T01:37:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,9.937582128777924,52.20588235294118,1610612742,61,61,2024-11-26T01:37:34Z,3420000,False,-11.0,41.0,1,left,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,4.24,Missed,,,,,,,,,,,,,,,,
346,PT00M57.60S,2024-11-26T01:37:29.9Z,2,REGULAR,rebound,offensive,[],202681,,,1610612742,61,61,2024-11-26T01:37:34Z,3430000,False,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,345.0,3.0,2.0,1.0,,,,,,,,,,,,
347,PT00M57.60S,2024-11-26T01:37:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,5.590000152587891,50.0,1610612742,61,61,2024-11-26T01:37:31Z,3440000,False,0.0,0.0,1,left,MISS K. Irving tip Layup,[202681],1610612742.0,DAL,tip,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
348,PT00M56.80S,2024-11-26T01:37:32.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,61,61,2024-11-26T01:37:32Z,3450000,False,,,0,,J. Johnson REBOUND (Off:0 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,347.0,7.0,7.0,0.0,,,,,,,,,,,,
349,PT00M53.20S,2024-11-26T01:37:35.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,83.52496714848883,94.6078431372549,1610612737,61,61,2024-11-26T01:37:45Z,3460000,False,223.0,102.0,1,right,MISS D. Hunter 24' running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,24.54,Missed,,,,,,,,,,,,,,,,
350,PT00M50.30S,2024-11-26T01:37:38.9Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,61,61,2024-11-26T01:37:38Z,3470000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,349.0,3.0,1.0,2.0,,,,,,,,,,,,
351,PT00M49.10S,2024-11-26T01:37:40.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,85.89027595269383,50.49019607843137,1610612737,63,61,2024-11-26T01:37:51Z,3480000,False,2.0,80.0,1,right,T. Young 8' driving floating Jump Shot (10 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,8.01,Made,,,,,,,10.0,,,C. Capela,203991.0,1.0,,,,
353,PT00M39.60S,2024-11-26T01:37:53.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,19.398817345597898,37.00980392156863,1610612742,63,61,2024-11-26T01:37:58Z,3500000,False,65.0,130.0,1,left,MISS J. Hardy 14' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,14.52,Missed,,,,,,,,,,,,,,,,
354,PT00M36.60S,2024-11-26T01:37:56.3Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,63,61,2024-11-26T01:37:58Z,3510000,False,,,0,,J. Johnson REBOUND (Off:0 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,353.0,8.0,8.0,0.0,,,,,,,,,,,,
355,PT00M32.00S,2024-11-26T01:38:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.11760840998686,47.30392156862745,1610612737,65,61,2024-11-26T01:38:10Z,3520000,False,-13.0,12.0,1,right,D. Daniels reverse Layup (13 PTS) (J. Johnson 2 AST),"[1630700, 1630552]",1610612737.0,ATL,reverse,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.82,Made,,,,,,,13.0,,,J. Johnson,1630552.0,2.0,,,,
357,PT00M19.00S,2024-11-26T01:38:20.0Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612742,65,61,2024-11-26T01:38:28Z,3540000,False,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1630552]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,Johnson,1630552.0,,,,,,,,,,
358,PT00M19.00S,2024-11-26T01:38:20.0Z,2,REGULAR,steal,,[],1630552,,,1610612737,65,61,2024-11-26T01:38:22Z,3550000,False,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
359,PT00M14.40S,2024-11-26T01:38:24.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630552,93.38042049934296,49.01960784313725,1610612737,67,61,2024-11-26T01:38:33Z,3560000,False,-5.0,10.0,1,right,J. Johnson alley-oop Layup (15 PTS) (T. Young 7 AST),"[1630552, 1629027]",1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,1.09,Made,,,,,,,15.0,,,T. Young,1629027.0,7.0,,,,
361,PT00M00.70S,2024-11-26T01:38:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,8.886333771353483,56.127450980392155,1610612742,67,61,2024-11-26T01:38:56Z,3580000,False,-31.0,31.0,1,left,MISS S. Dinwiddie driving floating bank Shot,[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,4.36,Missed,,,,,,,,,,,,,,,,
362,PT00M00.40S,2024-11-26T01:38:41.8Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,67,61,2024-11-26T01:39:00Z,3590000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,361.0,2.0,2.0,0.0,,,,,,,,,,,,
363,PT00M00.00S,2024-11-26T01:38:45.6Z,2,REGULAR,period,end,[],0,,,1610612737,67,61,2024-11-26T01:38:45Z,3600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2024-11-26T01:53:19.4Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612737,67,61,2024-11-26T01:54:00Z,3610000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2024-11-26T01:53:19.4Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612737,67,61,2024-11-26T01:54:00Z,3620000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2024-11-26T01:53:19.4Z,3,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,67,61,2024-11-26T01:54:00Z,3640000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2024-11-26T01:53:19.4Z,3,REGULAR,substitution,in,['startperiod'],1630230,,,1610612737,67,61,2024-11-26T01:54:00Z,3660000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2024-11-26T01:54:06.3Z,3,REGULAR,period,start,[],0,,,1610612737,67,61,2024-11-26T01:54:06Z,3670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M50.00S,2024-11-26T01:54:16.0Z,3,REGULAR,3pt,Jump Shot,[],1629027,31.488173455978973,27.205882352941174,1610612737,70,61,2024-11-26T01:54:22Z,3680000,False,114.0,243.0,1,left,T. Young 26' 3PT pullup (13 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,26.89,Made,,,,,,,13.0,,,,,,,,,
372,PT11M26.00S,2024-11-26T01:54:39.2Z,3,REGULAR,2pt,Jump Shot,[],202681,91.14651773981603,22.30392156862745,1610612742,70,61,2024-11-26T01:54:45Z,3690000,False,-138.0,31.0,1,right,MISS K. Irving 14' step back Shot,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,14.19,Missed,,,,,,,,,,,,,,,,
373,PT11M23.00S,2024-11-26T01:54:42.2Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,70,61,2024-11-26T01:54:45Z,3700000,False,,,0,,J. Johnson REBOUND (Off:0 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,372.0,9.0,9.0,0.0,,,,,,,,,,,,
374,PT11M12.00S,2024-11-26T01:54:53.5Z,3,REGULAR,3pt,Jump Shot,[],1630552,30.042706964520367,74.01960784313727,1610612737,70,61,2024-11-26T01:54:59Z,3710000,False,-120.0,230.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,25.94,Missed,,,,,,,,,,,,,,,,
375,PT11M10.00S,2024-11-26T01:54:55.8Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,70,61,2024-11-26T01:54:55Z,3720000,False,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,374.0,5.0,3.0,2.0,,,,,,,,,,,,
376,PT10M56.00S,2024-11-26T01:55:09.6Z,3,REGULAR,3pt,Jump Shot,[],1630230,94.30026281208936,3.6764705882352944,1610612742,70,64,2024-11-26T01:55:15Z,3730000,False,-232.0,1.0,1,right,N. Marshall 3PT  (14 PTS) (P. Washington 3 AST),"[1630230, 1629023]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,23.16,Made,,,,,,,14.0,,,P. Washington,1629023.0,3.0,,,,
378,PT10M46.00S,2024-11-26T01:55:19.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642258,5.206964520367937,49.754901960784316,1610612737,72,64,2024-11-26T01:55:25Z,3750000,False,1.0,-4.0,1,left,Z. Risacher DUNK (2 PTS) (T. Young 8 AST),"[1642258, 1629027]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,0.38,Made,,,,,,,2.0,,,T. Young,1629027.0,8.0,,,,
380,PT10M34.00S,2024-11-26T01:55:30.9Z,3,REGULAR,3pt,Jump Shot,[],1629023,73.01248357424441,16.666666666666664,1610612742,72,64,2024-11-26T01:55:36Z,3770000,False,-167.0,201.0,1,right,MISS P. Washington 26' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,26.13,Missed,,,,,,,,,,,,,,,,
381,PT10M32.00S,2024-11-26T01:55:32.9Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,72,64,2024-11-26T01:55:36Z,3780000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,380.0,1.0,1.0,0.0,,,,,,,,,,,,
382,PT10M28.00S,2024-11-26T01:55:37.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630700,14.4053876478318,94.6078431372549,1610612737,72,64,2024-11-26T01:55:45Z,3790000,False,-223.0,83.0,1,left,MISS D. Daniels running 3PT,[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,23.79,Missed,,,,,,,,,,,,,,,,
383,PT10M25.00S,2024-11-26T01:55:40.8Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,72,64,2024-11-26T01:55:45Z,3800000,False,,,0,,P. Washington REBOUND (Off:0 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,382.0,5.0,5.0,0.0,,,,,,,,,,,,
384,PT10M14.00S,2024-11-26T01:55:51.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.24901445466492,50.245098039215684,1610612742,72,66,2024-11-26T01:55:55Z,3810000,False,1.0,11.0,1,right,D. Gafford DUNK (8 PTS) (P. Washington 4 AST),"[1629655, 1629023]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,1.11,Made,,,,,,,8.0,,,P. Washington,1629023.0,4.0,,,,
386,PT10M00.00S,2024-11-26T01:56:05.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.1268068331143235,48.529411764705884,1610612737,74,66,2024-11-26T01:56:12Z,3830000,False,7.0,5.0,1,left,C. Capela alley-oop DUNK (10 PTS) (J. Johnson 3 AST),"[203991, 1630552]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,0.9,Made,,,,,,,10.0,,,J. Johnson,1630552.0,3.0,,,,
388,PT09M44.00S,2024-11-26T01:56:22.5Z,3,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612742,74,66,2024-11-26T01:56:30Z,3850000,False,,,0,,N. Marshall lost ball out-of-bounds TURNOVER (3 TO),[1630230],1610612742.0,DAL,lost ball,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,11629177.0,3.0,,,,,,,,,,,,,,,,,,
389,PT09M35.00S,2024-11-26T01:56:35.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,24.78646517739816,12.254901960784313,1610612737,77,66,2024-11-26T01:56:44Z,3860000,False,189.0,180.0,1,left,Z. Risacher 26' 3PT  (5 PTS) (T. Young 9 AST),"[1642258, 1629027]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,26.11,Made,,,,,,,5.0,,,T. Young,1629027.0,9.0,,,,
391,PT09M34.00S,2024-11-26T01:56:42.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,77,66,2024-11-26T01:56:42Z,3880000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M21.00S,2024-11-26T01:59:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.19776609724047,52.450980392156865,1610612742,77,68,2024-11-26T01:59:57Z,3890000,False,12.0,21.0,1,right,K. Irving driving Layup (12 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,2.42,Made,,,,,,,12.0,,,,,,,,,
393,PT09M01.00S,2024-11-26T02:00:10.1Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,77,68,2024-11-26T02:00:16Z,3900000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1629655]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,Gafford,1629655.0,,,,,,,,,,
394,PT09M01.00S,2024-11-26T02:00:10.1Z,3,REGULAR,steal,,[],1629655,,,1610612742,77,68,2024-11-26T02:00:12Z,3910000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT08M56.00S,2024-11-26T02:00:16.8Z,3,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612742,77,68,2024-11-26T02:00:28Z,3920000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Hardy 2 FT),"[1630700, 1630702]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,,,1.0,0.0,Hardy,1630702.0
397,PT08M56.00S,2024-11-26T02:00:43.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630702,,,1610612742,77,68,2024-11-26T02:00:43Z,3940000,False,,,0,,MISS J. Hardy Free Throw 1 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
398,PT08M56.00S,2024-11-26T02:00:43.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,77,68,2024-11-26T02:00:43Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,397.0,,,,,,,,,,,,,,,
399,PT08M56.00S,2024-11-26T02:00:58.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630702,,,1610612742,77,69,2024-11-26T02:00:58Z,3960000,False,,,0,,J. Hardy Free Throw 2 of 2 (16 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Made,,,,,,,16.0,,,,,,,,,
400,PT08M42.00S,2024-11-26T02:01:14.2Z,3,REGULAR,3pt,Jump Shot,[],1630552,8.360709592641262,3.431372549019608,1610612737,80,69,2024-11-26T02:01:20Z,3970000,False,233.0,26.0,1,left,J. Johnson 3PT  (18 PTS) (T. Young 10 AST),"[1630552, 1629027]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,23.43,Made,,,,,,,18.0,,,T. Young,1629027.0,10.0,,,,
402,PT08M29.00S,2024-11-26T02:01:26.8Z,3,REGULAR,2pt,Jump Shot,[],1630702,80.50262812089356,27.696078431372552,1610612742,80,71,2024-11-26T02:01:31Z,3990000,False,-112.0,131.0,1,right,J. Hardy 17' pullup Jump Shot (18 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left Center,,,17.19,Made,,,,,,,18.0,,,,,,,,,
403,PT08M20.00S,2024-11-26T02:01:39.1Z,3,REGULAR,turnover,traveling,[],1642258,,,1610612737,80,71,2024-11-26T02:01:54Z,4000000,False,,,0,,Z. Risacher traveling TURNOVER (1 TO),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,2882.0,1.0,,,,,,,,,,,,,,,,,,
404,PT08M07.00S,2024-11-26T02:02:03.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630702,84.97043363994744,52.450980392156865,1610612742,80,73,2024-11-26T02:02:12Z,4010000,False,12.0,89.0,1,right,J. Hardy 8' driving floating Jump Shot (20 PTS),[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,8.96,Made,,,,,,,20.0,,,,,,,,,
405,PT07M49.00S,2024-11-26T02:02:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,9.017739816031538,42.15686274509804,1610612737,80,73,2024-11-26T02:02:28Z,4020000,False,39.0,32.0,1,left,MISS Z. Risacher cutting Layup - blocked,"[1642258, 1629023]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,5.08,Missed,,,,,,,,Washington,1629023.0,,,,,,,
406,PT07M49.00S,2024-11-26T02:02:21.4Z,3,REGULAR,block,,[],1629023,,,1610612737,80,73,2024-11-26T02:02:24Z,4030000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT07M46.00S,2024-11-26T02:02:24.4Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,80,73,2024-11-26T02:02:28Z,4040000,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,405.0,6.0,4.0,2.0,,,,,,,,,,,,
408,PT07M45.00S,2024-11-26T02:02:26.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630230,93.38042049934296,50.245098039215684,1610612742,80,75,2024-11-26T02:03:23Z,4050000,False,1.0,10.0,1,right,N. Marshall running DUNK (16 PTS) (D. Gafford 3 AST),"[1630230, 1629655]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,0.98,Made,,,,,,,16.0,,,D. Gafford,1629655.0,3.0,,,,
409,PT07M45.00S,2024-11-26T02:02:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,80,75,2024-11-26T02:02:31Z,4060000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M45.00S,2024-11-26T02:05:02.7Z,3,REGULAR,substitution,out,[],1630230,,,1610612737,80,75,2024-11-26T02:05:37Z,4070000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M45.00S,2024-11-26T02:05:02.7Z,3,REGULAR,substitution,in,[],203915,,,1610612737,80,75,2024-11-26T02:05:37Z,4080000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M34.00S,2024-11-26T02:05:45.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,11.12023653088042,47.30392156862745,1610612737,82,75,2024-11-26T02:05:54Z,4090000,False,13.0,52.0,1,left,C. Capela Hook (12 PTS) (D. Daniels 1 AST),"[203991, 1630700]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,5.37,Made,,,,,,,12.0,,,D. Daniels,1630700.0,1.0,,,,
414,PT07M15.00S,2024-11-26T02:06:04.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,84.97043363994744,54.166666666666664,1610612742,82,75,2024-11-26T02:06:11Z,4110000,False,21.0,89.0,1,right,MISS K. Irving 9' pullup Shot - blocked,"[202681, 1630700]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,9.12,Missed,,,,,,,,Daniels,1630700.0,,,,,,,
415,PT07M15.00S,2024-11-26T02:06:04.9Z,3,REGULAR,block,,[],1630700,,,1610612742,82,75,2024-11-26T02:06:07Z,4120000,False,,,0,,D. Daniels BLOCK (2 BLK),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
416,PT07M11.00S,2024-11-26T02:06:08.9Z,3,REGULAR,rebound,offensive,[],202681,,,1610612742,82,75,2024-11-26T02:06:11Z,4130000,False,,,0,,K. Irving REBOUND (Off:2 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,414.0,4.0,2.0,2.0,,,,,,,,,,,,
