actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
264,PT03M35.00S,2025-03-28T00:29:37.0Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,48,53,2025-03-28T00:29:55Z,2590000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M35.00S,2025-03-28T00:29:37.0Z,2,REGULAR,substitution,in,[],1629312,,,1610612737,48,53,2025-03-28T00:29:55Z,2600000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M35.00S,2025-03-28T00:29:37.0Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,48,53,2025-03-28T00:29:55Z,2610000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M31.00S,2025-03-28T00:30:20.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,93.24901445466492,52.94117647058824,1610612737,48,55,2025-03-28T00:30:26Z,2630000,False,15.0,11.0,1,right,C. LeVert Layup (3 PTS) (T. Young 6 AST),"[1627747, 1629027]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,1.84,Made,3.0,T. Young,1629027.0,6.0,,,,,,,,,,,,
269,PT03M16.00S,2025-03-28T00:30:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,18.74178712220762,59.55882352941176,1610612748,50,55,2025-03-28T00:30:41Z,2640000,False,-48.0,124.0,1,left,T. Herro 13' turnaround fadeaway Jump Shot (11 PTS),[1629639],1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,13.26,Made,11.0,,,,,,,,,,,,,,,
271,PT03M05.00S,2025-03-28T00:30:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,92.9862023653088,36.27450980392157,1610612737,50,55,2025-03-28T03:06:55Z,2660000,False,-69.0,13.0,1,right,MISS D. Daniels 6' driving Layup,[1630700],1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,6.99,Missed,,,,,,,,,,,,,,,,
272,PT03M03.00S,2025-03-28T00:30:50.0Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,50,55,2025-03-28T00:34:07Z,2670000,False,,,0,,K. Ware REBOUND (Off:3 Def:5),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,271.0,8.0,5.0,3.0,,,,
273,PT02M50.00S,2025-03-28T00:31:04.4Z,2,REGULAR,3pt,Jump Shot,[],1629312,4.418528252299605,94.6078431372549,1610612748,53,55,2025-03-28T00:34:27Z,2680000,False,-223.0,-11.0,1,left,H. Highsmith 3PT  (3 PTS) (D. Mitchell 3 AST),"[1629312, 1630558]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,22.33,Made,3.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,
275,PT02M37.00S,2025-03-28T00:31:17.9Z,2,REGULAR,turnover,traveling,[],1642258,,,1610612737,53,55,2025-03-28T00:31:26Z,2700000,False,,,0,,Z. Risacher traveling TURNOVER (2 TO),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Center,201245.0,2.0,,,,,,,,,,,,,,,,,,
276,PT02M37.00S,2025-03-28T00:31:28.1Z,2,REGULAR,substitution,out,[],1642276,,,1610612748,53,55,2025-03-28T00:31:37Z,2710000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M37.00S,2025-03-28T00:31:28.1Z,2,REGULAR,substitution,out,[],1641796,,,1610612748,53,55,2025-03-28T00:31:37Z,2720000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M37.00S,2025-03-28T00:31:28.1Z,2,REGULAR,substitution,in,[],203952,,,1610612748,53,55,2025-03-28T00:31:37Z,2730000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M37.00S,2025-03-28T00:31:28.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,53,55,2025-03-28T00:31:37Z,2740000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M26.00S,2025-03-28T00:31:51.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,6.258212877792378,44.85294117647059,1610612748,55,55,2025-03-28T00:31:56Z,2750000,False,26.0,6.0,1,left,D. Mitchell driving finger roll Layup (10 PTS),[1630558],1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,2.65,Made,10.0,,,,,,,,,,,,,,,
281,PT02M16.00S,2025-03-28T00:32:00.8Z,2,REGULAR,3pt,Jump Shot,[],1642258,95.22010512483574,95.09803921568627,1610612737,55,55,2025-03-28T00:32:06Z,2760000,False,225.0,-8.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,22.56,Missed,,,,,,,,,,,,,,,,
282,PT02M13.00S,2025-03-28T00:32:03.8Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612748,55,55,2025-03-28T00:32:06Z,2770000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,281.0,1.0,1.0,0.0,,,,
283,PT02M06.00S,2025-03-28T00:32:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,10.463206307490145,49.754901960784316,1610612748,55,55,2025-03-28T00:32:16Z,2780000,False,1.0,46.0,1,left,MISS H. Highsmith driving finger roll Layup,[1629312],1610612748.0,MIA,driving finger roll,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,4.59,Missed,,,,,,,,,,,,,,,,
284,PT02M04.00S,2025-03-28T00:32:13.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,55,55,2025-03-28T00:32:16Z,2790000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,283.0,5.0,4.0,1.0,,,,
285,PT01M58.00S,2025-03-28T00:32:19.2Z,2,REGULAR,turnover,lost ball,[],1627747,,,1610612737,55,55,2025-03-28T00:32:24Z,2800000,False,,,0,,C. LeVert lost ball TURNOVER (1 TO),"[1627747, 1628389]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Adebayo,1628389.0
286,PT01M58.00S,2025-03-28T00:32:19.2Z,2,REGULAR,steal,,[],1628389,,,1610612748,55,55,2025-03-28T00:32:21Z,2810000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT01M49.00S,2025-03-28T00:32:28.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203952,21.895532194480946,86.76470588235294,1610612748,55,55,2025-03-28T00:32:34Z,2820000,False,-184.0,153.0,1,left,MISS A. Wiggins 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,23.93,Missed,,,,,,,,,,,,,,,,
288,PT01M45.00S,2025-03-28T00:32:32.1Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,55,55,2025-03-28T00:32:34Z,2830000,False,,,0,,T. Herro REBOUND (Off:1 Def:0),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,287.0,1.0,0.0,1.0,,,,
289,PT01M44.00S,2025-03-28T00:32:33.8Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629639,19.136005256241788,68.62745098039215,1610612748,55,55,2025-03-28T00:32:37Z,2840000,False,-93.0,127.0,1,left,MISS T. Herro 15' Jump Shot,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,15.78,Missed,,,,,,,,,,,,,,,,
290,PT01M44.00S,2025-03-28T00:32:33.8Z,2,REGULAR,rebound,offensive,[],203952,,,1610612748,55,55,2025-03-28T00:32:37Z,2850000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,289.0,2.0,1.0,1.0,,,,
291,PT01M40.00S,2025-03-28T00:32:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203952,6.1268068331143235,50.49019607843137,1610612748,57,55,2025-03-28T00:32:41Z,2860000,False,-2.0,5.0,1,left,A. Wiggins putback Layup (12 PTS),[203952],1610612748.0,MIA,putback,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,0.57,Made,12.0,,,,,,,,,,,,,,,
292,PT01M21.00S,2025-03-28T00:32:56.5Z,2,REGULAR,3pt,Jump Shot,[],1630168,92.19776609724047,95.34313725490196,1610612737,57,55,2025-03-28T00:33:02Z,2870000,False,227.0,21.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,22.77,Missed,,,,,,,,,,,,,,,,
293,PT01M16.00S,2025-03-28T00:33:01.5Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,57,55,2025-03-28T00:33:02Z,2880000,False,,,0,,T. Herro REBOUND (Off:1 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,292.0,2.0,1.0,1.0,,,,
294,PT01M11.00S,2025-03-28T00:33:07.9Z,2,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612748,57,55,2025-03-28T00:33:28Z,2890000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Herro 2 FT),"[1642258, 1629639]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Left,1628171.0,,,,,,,,1.0,0.0,Herro,1629639.0,,,,,,,,
297,PT01M11.00S,2025-03-28T00:33:41.3Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,57,55,2025-03-28T00:33:41Z,2910000,False,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
298,PT01M11.00S,2025-03-28T00:33:41.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,57,55,2025-03-28T00:33:41Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,297.0,,,,,,,
299,PT01M11.00S,2025-03-28T00:33:55.2Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,58,55,2025-03-28T00:33:55Z,2930000,False,,,0,,T. Herro Free Throw 2 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
300,PT01M00.00S,2025-03-28T00:34:07.0Z,2,REGULAR,3pt,Jump Shot,[],1629027,67.62483574244416,60.049019607843135,1610612737,58,55,2025-03-28T00:34:12Z,2940000,False,50.0,252.0,1,right,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,25.68,Missed,,,,,,,,,,,,,,,,
301,PT00M57.80S,2025-03-28T00:34:09.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,58,55,2025-03-28T00:34:12Z,2950000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,300.0,7.0,7.0,0.0,,,,
302,PT00M37.80S,2025-03-28T00:34:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,9.674770039421814,38.72549019607843,1610612748,58,55,2025-03-28T00:39:29Z,2960000,False,56.0,38.0,1,left,MISS D. Mitchell 6' driving floating bank Shot,[1630558],1610612748.0,MIA,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,6.82,Missed,,,,,,,,,,,,,,,,
303,PT00M34.30S,2025-03-28T00:34:33.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,58,55,2025-03-28T00:34:36Z,2970000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,302.0,6.0,5.0,1.0,,,,
304,PT00M26.50S,2025-03-28T00:34:41.5Z,2,REGULAR,3pt,Jump Shot,[],1630168,66.96780551905388,53.431372549019606,1610612737,58,55,2025-03-28T00:34:50Z,2980000,False,17.0,258.0,1,right,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,25.86,Missed,,,,,,,,,,,,,,,,
305,PT00M24.80S,2025-03-28T00:34:43.2Z,2,REGULAR,rebound,offensive,[],1630700,,,1610612737,58,55,2025-03-28T00:50:11Z,2990000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,304.0,4.0,3.0,1.0,,,,
319,PT00M23.50S,2025-03-28T00:34:51.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,92.90407358738501,49.24172794117647,1610612737,58,55,2025-03-28T00:50:51Z,2995000,False,-4.0,14.0,1,right,MISS D. Daniels tip Layup,[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.47,Missed,,,,,,,,,,,,,,,,
320,PT00M20.50S,2025-03-28T00:34:54.0Z,2,REGULAR,rebound,offensive,[],1630700,,,1610612737,58,55,2025-03-28T00:50:51Z,2997500,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,319.0,5.0,3.0,2.0,,,,
306,PT00M07.40S,2025-03-28T00:35:00.6Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,58,55,2025-03-28T00:35:06Z,3000000,False,,,0,,T. Young lost ball TURNOVER (1 TO),"[1629027, 1629639]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Herro,1629639.0
307,PT00M07.40S,2025-03-28T00:35:00.6Z,2,REGULAR,steal,,[],1629639,,,1610612748,58,55,2025-03-28T00:35:02Z,3010000,False,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
308,PT00M05.00S,2025-03-28T00:35:03.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,5.732588699080158,48.529411764705884,1610612748,60,55,2025-03-28T00:35:09Z,3020000,False,7.0,1.0,1,left,T. Herro running DUNK (14 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,0.75,Made,14.0,,,,,,,,,,,,,,,
309,PT00M01.80S,2025-03-28T00:35:17.8Z,2,REGULAR,3pt,Jump Shot,[],1629027,51.19908015768725,75.49019607843137,1610612737,60,55,2025-03-28T00:40:26Z,3030000,False,127.0,406.0,1,right,MISS T. Young 42' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,42.57,Missed,,,,,,,,,,,,,,,,
310,PT00M00.80S,2025-03-28T00:35:18.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,60,55,2025-03-28T00:35:26Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,309.0,,,,,,,
311,PT00M00.00S,2025-03-28T00:35:27.4Z,2,REGULAR,period,end,[],0,,,1610612737,60,55,2025-03-28T00:35:27Z,3050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2025-03-28T00:49:55.1Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612737,60,55,2025-03-28T00:50:44Z,3060000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-03-28T00:49:55.1Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612737,60,55,2025-03-28T00:50:44Z,3070000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-03-28T00:49:55.1Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612737,60,55,2025-03-28T00:50:44Z,3080000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-03-28T00:49:55.1Z,3,REGULAR,substitution,in,['startperiod'],1642276,,,1610612737,60,55,2025-03-28T00:50:44Z,3090000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-03-28T00:49:55.1Z,3,REGULAR,substitution,in,['startperiod'],202692,,,1610612737,60,55,2025-03-28T00:50:44Z,3100000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-03-28T00:49:55.1Z,3,REGULAR,substitution,in,['startperiod'],1630249,,,1610612737,60,55,2025-03-28T00:50:44Z,3110000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-03-28T00:50:45.9Z,3,REGULAR,period,start,[],0,,,1610612748,60,55,2025-03-28T00:50:45Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M44.00S,2025-03-28T00:51:01.2Z,3,REGULAR,turnover,bad pass,[],203952,,,1610612748,60,55,2025-03-28T00:51:06Z,3130000,False,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[203952, 1630168]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Okongwu,1630168.0
322,PT11M44.00S,2025-03-28T00:51:01.2Z,3,REGULAR,steal,,[],1630168,,,1610612737,60,55,2025-03-28T00:51:04Z,3140000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
323,PT11M38.00S,2025-03-28T00:51:06.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642258,23.73521681997372,84.80392156862744,1610612737,60,55,2025-03-28T00:51:14Z,3150000,False,-174.0,171.0,1,left,MISS Z. Risacher 24' running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,24.37,Missed,,,,,,,,,,,,,,,,
324,PT11M34.00S,2025-03-28T00:51:10.8Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,60,55,2025-03-28T00:51:14Z,3160000,False,,,0,,K. Ware REBOUND (Off:3 Def:6),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,323.0,9.0,6.0,3.0,,,,
325,PT11M24.00S,2025-03-28T00:51:20.7Z,3,REGULAR,3pt,Jump Shot,[],1629639,70.38436268068331,74.50980392156863,1610612748,63,55,2025-03-28T00:53:13Z,3170000,False,123.0,226.0,1,right,T. Herro 25' 3PT step back (17 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,25.7,Made,17.0,,,,,,,,,,,,,,,
326,PT11M17.00S,2025-03-28T00:51:29.9Z,3,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612737,63,55,2025-03-28T00:51:56Z,3180000,False,,,0,,T. Herro shooting personal FOUL (1 PF) (Risacher 2 FT),"[1629639, 1642258]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,1.0,0.0,Risacher,1642258.0,,,,,,,,
328,PT11M17.00S,2025-03-28T00:51:58.0Z,3,REGULAR,freethrow,1 of 2,[],1642258,,,1610612737,63,55,2025-03-28T00:52:12Z,3200000,False,,,0,,MISS Z. Risacher Free Throw 1 of 2,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
329,PT11M17.00S,2025-03-28T00:51:58.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,63,55,2025-03-28T00:52:12Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,328.0,,,,,,,
330,PT11M17.00S,2025-03-28T00:51:58.0Z,3,REGULAR,freethrow,2 of 2,[],1642258,,,1610612737,63,55,2025-03-28T00:52:12Z,3220000,False,,,0,,MISS Z. Risacher Free Throw 2 of 2,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
331,PT11M14.00S,2025-03-28T00:52:01.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,63,55,2025-03-28T00:52:12Z,3230000,False,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,330.0,3.0,2.0,1.0,,,,
332,PT11M07.00S,2025-03-28T00:52:15.2Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,63,55,2025-03-28T00:53:01Z,3240000,False,,,0,,B. Adebayo lost ball TURNOVER (3 TO),"[1628389, 1630168]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,3.0,,,,,,,,,,,,,,,,,Okongwu,1630168.0
333,PT11M07.00S,2025-03-28T00:52:15.2Z,3,REGULAR,steal,,[],1630168,,,1610612737,63,55,2025-03-28T00:52:18Z,3250000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
334,PT10M59.00S,2025-03-28T00:52:22.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642258,5.995400788436268,53.431372549019606,1610612737,63,55,2025-03-28T00:54:57Z,3260000,False,-17.0,4.0,1,left,MISS Z. Risacher running finger roll Layup,[1642258],1610612737.0,ATL,running finger roll,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,1.76,Missed,,,,,,,,,,,,,,,,
335,PT10M56.00S,2025-03-28T00:52:25.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612748,63,55,2025-03-28T00:52:25Z,3270000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,334.0,3.0,2.0,1.0,,,,
336,PT10M41.00S,2025-03-28T00:52:40.3Z,3,REGULAR,3pt,Jump Shot,[],202692,94.82588699080158,3.431372549019608,1610612748,66,55,2025-03-28T00:52:45Z,3280000,False,-233.0,-4.0,1,right,A. Burks 3PT  (5 PTS) (T. Herro 2 AST),"[202692, 1629639]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,23.28,Made,5.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,
338,PT10M33.00S,2025-03-28T00:52:49.1Z,3,REGULAR,3pt,Jump Shot,[],1630700,30.042706964520367,26.47058823529412,1610612737,66,55,2025-03-28T00:56:34Z,3300000,False,118.0,230.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,25.82,Missed,,,,,,,,,,,,,,,,
339,PT10M29.00S,2025-03-28T00:52:53.1Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,66,55,2025-03-28T00:52:56Z,3310000,False,,,0,,K. Ware REBOUND (Off:3 Def:7),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,338.0,10.0,7.0,3.0,,,,
340,PT10M23.00S,2025-03-28T00:53:01.6Z,3,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612748,66,55,2025-03-28T00:53:25Z,3320000,False,,,0,,V. Krejčí shooting personal FOUL (2 PF) (Ware 2 FT),"[1630249, 1642276]",1610612737.0,ATL,shooting,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,2.0,0.0,Ware,1642276.0,,,,,,,,
342,PT10M23.00S,2025-03-28T00:53:26.3Z,3,REGULAR,freethrow,1 of 2,[],1642276,,,1610612748,67,55,2025-03-28T00:53:26Z,3340000,False,,,0,,K. Ware Free Throw 1 of 2 (3 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
