actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
177,PT10M44.00S,2025-03-22T00:40:19.7Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,27,26,2025-03-22T00:40:19Z,1740000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,,,,,,,176.0,4.0,2.0,2.0,,,,,,,
178,PT10M44.00S,2025-03-22T00:40:22.6Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612745,27,26,2025-03-22T00:40:45Z,1750000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Eason 2 FT),"[1629130, 1631106]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627529.0,,,2.0,0.0,Eason,1631106.0
180,PT10M44.00S,2025-03-22T00:40:48.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631106,,,1610612745,27,27,2025-03-22T00:40:48Z,1770000,False,,,0,,T. Eason Free Throw 1 of 2 (4 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
181,PT10M44.00S,2025-03-22T00:41:04.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631106,,,1610612745,27,28,2025-03-22T00:41:04Z,1780000,False,,,0,,T. Eason Free Throw 2 of 2 (5 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
182,PT10M34.00S,2025-03-22T00:41:17.1Z,2,REGULAR,3pt,Jump Shot,[],1629312,84.97043363994744,93.87254901960785,1610612748,30,28,2025-03-22T00:41:22Z,1790000,False,219.0,89.0,1,right,H. Highsmith 3PT  (8 PTS) (D. Mitchell 1 AST),"[1629312, 1630558]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,23.67,Made,8.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,
184,PT10M14.00S,2025-03-22T00:41:37.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1630578,13.354139290407357,43.872549019607845,1610612745,30,30,2025-03-22T00:47:12Z,1810000,False,31.0,73.0,1,left,A. Sengun 7' turnaround Hook (2 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,7.92,Made,2.0,,,,,,,,,,,,,,
185,PT10M14.00S,2025-03-22T00:41:43.0Z,2,REGULAR,violation,defensive goaltending,[],1628389,,,1610612745,30,30,2025-03-22T00:41:49Z,1820000,False,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,
186,PT09M53.00S,2025-03-22T00:42:10.1Z,2,REGULAR,3pt,Jump Shot,[],1630558,71.17279894875165,26.715686274509803,1610612748,33,30,2025-03-22T00:42:15Z,1830000,False,-116.0,218.0,1,right,D. Mitchell 24' 3PT step back (5 PTS) (B. Adebayo 3 AST),"[1630558, 1628389]",1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,24.76,Made,5.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,
188,PT09M33.00S,2025-03-22T00:42:29.1Z,2,REGULAR,3pt,Jump Shot,[],1627832,8.754927726675426,94.36274509803921,1610612745,33,33,2025-03-22T00:42:34Z,1850000,False,-222.0,30.0,1,left,F. VanVleet 3PT  (6 PTS) (A. Sengun 1 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,,22.38,Made,6.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,
190,PT09M19.00S,2025-03-22T00:42:43.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,89.17542706964521,37.00980392156863,1610612748,33,33,2025-03-22T00:42:52Z,1870000,False,-65.0,49.0,1,right,MISS D. Mitchell 8' driving floating bank Shot,[1630558],1610612748.0,MIA,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,8.16,Missed,,,,,,,,,,,,,,,
191,PT09M16.00S,2025-03-22T00:42:46.7Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,33,33,2025-03-22T00:42:52Z,1880000,False,,,0,,T. Eason REBOUND (Off:2 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,190.0,5.0,3.0,2.0,,,,,,,
192,PT09M12.00S,2025-03-22T00:42:51.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,6.521024967148489,4.411764705882353,1610612745,33,33,2025-03-22T00:43:06Z,1890000,False,228.0,9.0,1,left,MISS J. Smith Jr. running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,22.81,Missed,,,,,,,,,,,,,,,
193,PT09M08.00S,2025-03-22T00:42:55.2Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612748,33,33,2025-03-22T00:43:06Z,1900000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,
194,PT08M53.00S,2025-03-22T00:43:10.1Z,2,REGULAR,3pt,Jump Shot,[],1629312,94.95729303547962,3.431372549019608,1610612748,33,33,2025-03-22T00:43:16Z,1910000,False,-233.0,-5.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,,23.29,Missed,,,,,,,,,,,,,,,
195,PT08M50.00S,2025-03-22T00:43:13.1Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,33,33,2025-03-22T00:43:16Z,1920000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,194.0,2.0,2.0,0.0,,,,,,,
196,PT08M34.00S,2025-03-22T00:43:29.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,9.411957950065702,50.0,1610612745,33,33,2025-03-22T00:43:49Z,1930000,False,0.0,36.0,1,left,MISS A. Sengun driving Hook,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,3.6,Missed,,,,,,,,,,,,,,,
197,PT08M29.00S,2025-03-22T00:43:34.6Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,33,33,2025-03-22T00:43:35Z,1940000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,196.0,3.0,2.0,1.0,,,,,,,
198,PT08M28.00S,2025-03-22T00:43:34.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,6.1268068331143235,50.0,1610612745,33,35,2025-03-22T00:43:38Z,1950000,False,0.0,5.0,1,left,A. Sengun DUNK (4 PTS) (A. Thompson 3 AST),"[1630578, 1641708]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,0.51,Made,4.0,A. Thompson,1641708.0,3.0,,,,,,,,,,,
200,PT08M28.00S,2025-03-22T00:43:41.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,33,35,2025-03-22T00:43:41Z,1970000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M28.00S,2025-03-22T00:46:14.4Z,2,REGULAR,substitution,out,[],201567,,,1610612748,33,35,2025-03-22T00:46:39Z,1980000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M28.00S,2025-03-22T00:46:14.4Z,2,REGULAR,substitution,out,[],1641708,,,1610612748,33,35,2025-03-22T00:46:39Z,1990000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M28.00S,2025-03-22T00:46:14.4Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,33,35,2025-03-22T00:46:39Z,2000000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M28.00S,2025-03-22T00:46:14.4Z,2,REGULAR,substitution,in,[],203500,,,1610612748,33,35,2025-03-22T00:46:39Z,2010000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M10.00S,2025-03-22T00:46:59.5Z,2,REGULAR,3pt,Jump Shot,[],1629312,74.58935611038108,82.1078431372549,1610612748,33,35,2025-03-22T00:47:07Z,2020000,False,161.0,186.0,1,right,MISS H. Highsmith 24' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,24.6,Missed,,,,,,,,,,,,,,,
206,PT08M05.00S,2025-03-22T00:47:04.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,33,35,2025-03-22T00:48:18Z,2030000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,205.0,3.0,2.0,1.0,,,,,,,
207,PT08M03.00S,2025-03-22T00:47:06.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,25.57490144546649,14.215686274509803,1610612745,33,38,2025-03-22T00:47:14Z,2040000,False,179.0,188.0,1,left,F. VanVleet 25' 3PT running pullup (9 PTS),[1627832],1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,25.94,Made,9.0,,,,,,,,,,,,,,
208,PT07M50.00S,2025-03-22T00:47:19.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,80.50262812089356,91.42156862745098,1610612748,33,38,2025-03-22T00:52:27Z,2050000,False,207.0,131.0,1,right,MISS D. Robinson 24' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,24.49,Missed,,,,,,,,,,,,,,,
209,PT07M47.00S,2025-03-22T00:47:23.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,33,38,2025-03-22T00:47:23Z,2060000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,208.0,2.0,1.0,1.0,,,,,,,
210,PT07M37.00S,2025-03-22T00:47:34.1Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612745,33,38,2025-03-22T00:47:55Z,2070000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1629312, 1631095]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Smith Jr.,1631095.0
212,PT07M37.00S,2025-03-22T00:48:14.8Z,2,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,33,38,2025-03-22T00:48:45Z,2090000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
213,PT07M37.00S,2025-03-22T00:48:14.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,33,38,2025-03-22T00:48:45Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,
214,PT07M37.00S,2025-03-22T00:48:16.6Z,2,REGULAR,substitution,out,[],1629130,,,1610612745,33,38,2025-03-22T00:48:23Z,2110000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M37.00S,2025-03-22T00:48:16.6Z,2,REGULAR,substitution,in,[],203952,,,1610612745,33,38,2025-03-22T00:48:23Z,2120000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M37.00S,2025-03-22T00:48:14.8Z,2,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,33,38,2025-03-22T00:48:45Z,2130000,False,,,0,,MISS J. Smith Jr. Free Throw 2 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
217,PT07M35.00S,2025-03-22T00:48:16.8Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,33,38,2025-03-22T00:48:45Z,2140000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,216.0,1.0,1.0,0.0,,,,,,,
218,PT07M20.00S,2025-03-22T00:48:55.7Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612748,33,38,2025-03-22T00:49:22Z,2150000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1630578, 203952]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Wiggins,203952.0
220,PT07M20.00S,2025-03-22T00:49:37.0Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,34,38,2025-03-22T00:49:37Z,2170000,False,,,0,,A. Wiggins Free Throw 1 of 2 (3 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
221,PT07M20.00S,2025-03-22T00:49:40.2Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,34,38,2025-03-22T00:49:54Z,2180000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M20.00S,2025-03-22T00:49:40.2Z,2,REGULAR,substitution,out,[],1627832,,,1610612748,34,38,2025-03-22T00:49:54Z,2190000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M20.00S,2025-03-22T00:49:40.2Z,2,REGULAR,substitution,out,[],1631106,,,1610612748,34,38,2025-03-22T00:49:54Z,2200000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M20.00S,2025-03-22T00:49:40.2Z,2,REGULAR,substitution,in,[],1642276,,,1610612748,34,38,2025-03-22T00:49:54Z,2210000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M20.00S,2025-03-22T00:49:40.2Z,2,REGULAR,substitution,in,[],1630224,,,1610612748,34,38,2025-03-22T00:49:54Z,2220000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M20.00S,2025-03-22T00:49:40.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612748,34,38,2025-03-22T00:49:54Z,2230000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M20.00S,2025-03-22T00:50:07.1Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,35,38,2025-03-22T00:50:07Z,2240000,False,,,0,,A. Wiggins Free Throw 2 of 2 (4 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
228,PT07M02.00S,2025-03-22T00:50:26.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,8.360709592641262,50.49019607843137,1610612745,35,40,2025-03-22T00:53:28Z,2250000,False,-2.0,26.0,1,left,A. Sengun turnaround Hook (6 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.62,Made,6.0,,,,,,,,,,,,,,
229,PT06M49.00S,2025-03-22T00:50:40.9Z,2,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612748,35,40,2025-03-22T00:51:01Z,2260000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1630224, 203952]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Wiggins,203952.0
231,PT06M49.00S,2025-03-22T00:51:13.8Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,36,40,2025-03-22T00:51:38Z,2280000,False,,,0,,A. Wiggins Free Throw 1 of 2 (5 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
232,PT06M49.00S,2025-03-22T00:51:13.8Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,36,40,2025-03-22T00:51:38Z,2290000,False,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
233,PT06M47.00S,2025-03-22T00:51:15.8Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,36,40,2025-03-22T00:53:56Z,2300000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,232.0,3.0,3.0,0.0,,,,,,,
234,PT06M27.00S,2025-03-22T00:51:55.9Z,2,REGULAR,3pt,Jump Shot,[],1631095,31.750985545335087,49.01960784313725,1610612745,36,43,2025-03-22T00:52:02Z,2310000,False,5.0,246.0,1,left,J. Smith Jr. 24' 3PT  (6 PTS) (A. Sengun 2 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,24.6,Made,6.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,
236,PT06M11.00S,2025-03-22T00:52:11.1Z,2,REGULAR,2pt,Jump Shot,[],1642276,94.82588699080158,73.52941176470588,1610612748,38,43,2025-03-22T00:52:16Z,2330000,False,118.0,-4.0,1,right,K. Ware 11' Jump Shot (7 PTS) (A. Wiggins 2 AST),"[1642276, 203952]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,11.77,Made,7.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,
238,PT05M46.00S,2025-03-22T00:52:36.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,11.777266754270697,58.333333333333336,1610612745,38,43,2025-03-22T00:55:31Z,2350000,False,-42.0,58.0,1,left,MISS J. Smith Jr. 7' driving floating Shot,[1631095],1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.16,Missed,,,,,,,,,,,,,,,
239,PT05M43.00S,2025-03-22T00:52:39.5Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,38,43,2025-03-22T00:58:19Z,2360000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,238.0,2.0,2.0,0.0,,,,,,,
240,PT05M30.00S,2025-03-22T00:52:53.5Z,2,REGULAR,3pt,Jump Shot,[],203952,95.0886990801577,95.34313725490196,1610612748,41,43,2025-03-22T00:52:59Z,2370000,False,227.0,-6.0,1,right,A. Wiggins 3PT  (8 PTS) (H. Highsmith 2 AST),"[203952, 1629312]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,22.68,Made,8.0,H. Highsmith,1629312.0,2.0,,,,,,,,,,,
242,PT05M12.00S,2025-03-22T00:53:10.2Z,2,REGULAR,3pt,Jump Shot,[],1628415,7.30946123521682,95.34313725490196,1610612745,41,43,2025-03-22T00:53:17Z,2390000,False,-227.0,16.0,1,left,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,22.73,Missed,,,,,,,,,,,,,,,
243,PT05M09.00S,2025-03-22T00:53:13.2Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612748,41,43,2025-03-22T00:53:17Z,2400000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,,,,,,242.0,3.0,3.0,0.0,,,,,,,
244,PT04M52.00S,2025-03-22T00:53:30.5Z,2,REGULAR,2pt,Jump Shot,[],203952,77.21747700394218,51.71568627450981,1610612748,43,43,2025-03-22T00:53:38Z,2410000,False,9.0,162.0,1,right,A. Wiggins 16' step back Jump Shot (10 PTS) (D. Mitchell 2 AST),"[203952, 1630558]",1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,16.19,Made,10.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,
246,PT04M36.00S,2025-03-22T00:53:46.7Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,43,43,2025-03-22T00:53:51Z,2430000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 203952]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,1.0,Wiggins,203952.0,,,,,,,,,,,,,,,,,
247,PT04M36.00S,2025-03-22T00:53:46.7Z,2,REGULAR,steal,,[],203952,,,1610612748,43,43,2025-03-22T00:53:49Z,2440000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT04M14.00S,2025-03-22T00:54:10.1Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612748,43,43,2025-03-22T00:54:38Z,2450000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Herro 2 FT),"[1631095, 1629639]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Herro,1629639.0
250,PT04M14.00S,2025-03-22T00:54:38.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629639,,,1610612748,44,43,2025-03-22T00:54:38Z,2470000,False,,,0,,T. Herro Free Throw 1 of 2 (5 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
251,PT04M14.00S,2025-03-22T00:54:40.6Z,2,REGULAR,substitution,out,[],1631095,,,1610612748,44,43,2025-03-22T00:54:52Z,2480000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M14.00S,2025-03-22T00:54:40.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612748,44,43,2025-03-22T00:54:52Z,2490000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M14.00S,2025-03-22T00:54:40.6Z,2,REGULAR,substitution,in,[],1641708,,,1610612748,44,43,2025-03-22T00:54:52Z,2500000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M14.00S,2025-03-22T00:54:40.6Z,2,REGULAR,substitution,in,[],1631106,,,1610612748,44,43,2025-03-22T00:54:52Z,2510000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M14.00S,2025-03-22T00:55:01.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629639,,,1610612748,45,43,2025-03-22T00:55:01Z,2520000,False,,,0,,T. Herro Free Throw 2 of 2 (6 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
257,PT03M56.00S,2025-03-22T00:55:50.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,18.74178712220762,50.245098039215684,1610612745,45,43,2025-03-22T00:55:57Z,2540000,False,-1.0,124.0,1,left,MISS J. Green 12' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,12.37,Missed,,,,,,,,,,,,,,,
258,PT03M53.00S,2025-03-22T00:55:53.4Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,45,43,2025-03-22T01:00:15Z,2550000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,257.0,4.0,2.0,2.0,,,,,,,
259,PT03M51.00S,2025-03-22T00:55:56.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,27.151773981603156,20.833333333333336,1610612745,45,46,2025-03-22T01:00:29Z,2560000,False,146.0,203.0,1,left,D. Brooks 24' 3PT  (9 PTS) (A. Thompson 4 AST),"[1628415, 1641708]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,24.97,Made,9.0,A. Thompson,1641708.0,4.0,,,,,,,,,,,
261,PT03M38.00S,2025-03-22T00:56:08.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,94.30026281208936,50.49019607843137,1610612748,47,46,2025-03-22T00:56:13Z,2580000,False,2.0,1.0,1,right,A. Wiggins driving DUNK (12 PTS) (T. Herro 3 AST),"[203952, 1629639]",1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,0.27,Made,12.0,T. Herro,1629639.0,3.0,,,,,,,,,,,
