actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
500,PT09M42.00S,2025-04-08T01:24:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,93.38042049934296,53.92156862745098,1610612748,85,83,2025-04-08T01:24:43Z,4970000,False,20.0,10.0,1,right,MISS D. Mitchell running Layup,[1630558],1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
501,PT09M38.00S,2025-04-08T01:24:42.1Z,4,REGULAR,rebound,defensive,[],1641720,,,1610612755,85,83,2025-04-08T01:24:42Z,4980000,False,,,0,,J. Hood-Schifino REBOUND (Off:0 Def:2),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,500.0,,,,,,,,,,2.0,2.0,0.0,,,,,
502,PT09M36.00S,2025-04-08T01:24:44.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,9.411957950065702,4.166666666666666,1610612755,85,86,2025-04-08T01:24:51Z,4990000,False,229.0,36.0,1,left,L. Walker IV 3PT running (24 PTS) (R. Council IV 2 AST),"[1629022, 1641741]",1610612755.0,PHI,running,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,23.2,Made,,,,,,,,,,24.0,,,,R. Council IV,1641741.0,2.0,,
504,PT09M10.00S,2025-04-08T01:25:10.2Z,4,REGULAR,3pt,Jump Shot,[],1629312,72.22404730617609,20.833333333333336,1610612748,85,86,2025-04-08T01:25:18Z,5010000,False,-146.0,209.0,1,right,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
505,PT09M07.00S,2025-04-08T01:25:13.2Z,4,REGULAR,rebound,offensive,[],1631170,,,1610612748,85,86,2025-04-08T01:25:18Z,5020000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,504.0,,,,,,,,,,5.0,3.0,2.0,,,,,
506,PT08M58.00S,2025-04-08T01:25:21.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631170,67.62483574244416,36.76470588235294,1610612748,88,86,2025-04-08T01:25:26Z,5030000,False,-66.0,252.0,1,right,J. Jaquez Jr. 26' 3PT  (5 PTS) (D. Robinson 1 AST),"[1631170, 1629130]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,26.04,Made,,,,,,,,,,5.0,,,,D. Robinson,1629130.0,1.0,,
508,PT08M28.00S,2025-04-08T01:25:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,6.521024967148489,51.71568627450981,1610612755,88,88,2025-04-08T01:25:56Z,5050000,False,-9.0,9.0,1,left,L. Walker IV driving Layup (26 PTS),[1629022],1610612755.0,PHI,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,26.0,,,,,,,,
509,PT08M20.00S,2025-04-08T01:26:03.6Z,4,REGULAR,foul,personal,[],200768,,,1610612748,88,88,2025-04-08T01:26:09Z,5060000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1629130]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,1199.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,,,,
511,PT08M20.00S,2025-04-08T01:26:10.6Z,4,REGULAR,substitution,out,[],1629312,,,1610612748,88,88,2025-04-08T01:26:21Z,5080000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M20.00S,2025-04-08T01:26:10.6Z,4,REGULAR,substitution,out,[],200768,,,1610612748,88,88,2025-04-08T01:26:21Z,5090000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M20.00S,2025-04-08T01:26:10.6Z,4,REGULAR,substitution,in,[],1642276,,,1610612748,88,88,2025-04-08T01:26:21Z,5100000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M20.00S,2025-04-08T01:26:10.6Z,4,REGULAR,substitution,in,[],1642024,,,1610612748,88,88,2025-04-08T01:26:21Z,5110000,False,,,0,,SUB in: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M12.00S,2025-04-08T01:26:35.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,93.64323258869908,48.77450980392157,1610612748,90,88,2025-04-08T01:28:54Z,5120000,False,-6.0,7.0,1,right,K. Ware cutting DUNK (17 PTS) (K. Anderson 4 AST),"[1642276, 203937]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,,,,17.0,,,,K. Anderson,203937.0,4.0,,
517,PT07M54.00S,2025-04-08T01:26:53.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630658,9.937582128777924,46.32352941176471,1610612755,90,88,2025-04-08T01:33:10Z,5140000,False,18.0,41.0,1,left,MISS C. Castleton driving Hook - blocked,"[1630658, 1629130]",1610612755.0,PHI,driving,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,Robinson,1629130.0
518,PT07M54.00S,2025-04-08T01:26:53.1Z,4,REGULAR,block,,[],1629130,,,1610612755,90,88,2025-04-08T01:26:56Z,5150000,False,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT07M50.00S,2025-04-08T01:26:57.1Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,90,88,2025-04-08T01:33:16Z,5160000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,517.0,,,,,,,,,,1.0,1.0,0.0,,,,,
520,PT07M46.00S,2025-04-08T01:27:01.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,75.50919842312747,84.31372549019608,1610612748,93,88,2025-04-08T01:27:08Z,5170000,False,172.0,178.0,1,right,D. Robinson 24' 3PT running pullup (12 PTS) (J. Jaquez Jr. 2 AST),"[1629130, 1631170]",1610612748.0,MIA,running pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,24.7,Made,,,,,,,,,,12.0,,,,J. Jaquez Jr.,1631170.0,2.0,,
522,PT07M41.00S,2025-04-08T01:27:10.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,93,88,2025-04-08T01:27:10Z,5190000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M41.00S,2025-04-08T01:29:33.1Z,4,REGULAR,substitution,out,[],1641741,,,1610612755,93,88,2025-04-08T01:30:02Z,5200000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M41.00S,2025-04-08T01:29:33.1Z,4,REGULAR,substitution,out,[],1630658,,,1610612755,93,88,2025-04-08T01:30:02Z,5210000,False,,,0,,SUB out: C. Castleton,[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M41.00S,2025-04-08T01:29:33.1Z,4,REGULAR,substitution,in,[],1629656,,,1610612755,93,88,2025-04-08T01:30:02Z,5220000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M41.00S,2025-04-08T01:29:33.1Z,4,REGULAR,substitution,in,[],1641737,,,1610612755,93,88,2025-04-08T01:30:02Z,5230000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M18.00S,2025-04-08T01:30:27.0Z,4,REGULAR,3pt,Jump Shot,[],1629656,15.062417871222076,95.09803921568627,1610612755,93,88,2025-04-08T01:30:35Z,5240000,False,-225.0,89.0,1,left,MISS Q. Grimes 24' step back 3PT,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.25,Missed,,,,,,,,,,,,,,,,,,
528,PT07M15.00S,2025-04-08T01:30:30.0Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,93,88,2025-04-08T01:30:35Z,5250000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,527.0,,,,,,,,,,2.0,2.0,0.0,,,,,
529,PT07M05.00S,2025-04-08T01:30:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,94.03745072273325,54.166666666666664,1610612748,95,88,2025-04-08T01:30:46Z,5260000,False,21.0,4.0,1,right,K. Anderson driving finger roll Layup (8 PTS),[203937],1610612748.0,MIA,driving finger roll,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,8.0,,,,,,,,
531,PT06M50.00S,2025-04-08T01:30:55.4Z,4,REGULAR,3pt,Jump Shot,[],1629022,30.305519053876477,28.431372549019606,1610612755,95,91,2025-04-08T01:30:58Z,5280000,False,108.0,232.0,1,left,L. Walker IV 25' 3PT  (29 PTS) (Q. Grimes 4 AST),"[1629022, 1629656]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.62,Made,,,,,,,,,,29.0,,,,Q. Grimes,1629656.0,4.0,,
533,PT06M27.00S,2025-04-08T01:31:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,92.46057818659659,54.65686274509803,1610612748,95,91,2025-04-08T01:31:25Z,5300000,False,23.0,18.0,1,right,MISS K. Ware cutting finger roll Layup,[1642276],1610612748.0,MIA,cutting finger roll,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
534,PT06M25.00S,2025-04-08T01:31:20.9Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,95,91,2025-04-08T01:31:25Z,5310000,False,,,0,,A. Bona REBOUND (Off:3 Def:6),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,533.0,,,,,,,,,,9.0,6.0,3.0,,,,,
535,PT06M16.00S,2025-04-08T01:31:29.9Z,4,REGULAR,3pt,Jump Shot,[],1629022,21.369908015768726,88.23529411764706,1610612755,95,91,2025-04-08T01:31:36Z,5320000,False,-191.0,148.0,1,left,MISS L. Walker IV 24' 3PT,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,24.2,Missed,,,,,,,,,,,,,,,,,,
536,PT06M12.00S,2025-04-08T01:31:33.9Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,95,91,2025-04-08T01:31:36Z,5330000,False,,,0,,K. Ware REBOUND (Off:3 Def:11),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,535.0,,,,,,,,,,14.0,11.0,3.0,,,,,
537,PT06M06.00S,2025-04-08T01:31:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.64323258869908,45.34313725490196,1610612748,97,91,2025-04-08T01:31:42Z,5340000,False,-23.0,7.0,1,right,D. Mitchell driving Layup (10 PTS),[1630558],1610612748.0,MIA,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,,,,,,10.0,,,,,,,,
538,PT05M53.00S,2025-04-08T01:31:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,11.514454664914586,42.8921568627451,1610612755,97,91,2025-04-08T01:32:00Z,5350000,False,36.0,56.0,1,left,MISS Q. Grimes 6' driving Layup - blocked,"[1629656, 1631170]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,Jaquez Jr.,1631170.0
539,PT05M53.00S,2025-04-08T01:31:52.8Z,4,REGULAR,block,,[],1631170,,,1610612755,97,91,2025-04-08T01:31:55Z,5360000,False,,,0,,J. Jaquez Jr. BLOCK (1 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
540,PT05M49.00S,2025-04-08T01:31:56.8Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612748,97,91,2025-04-08T01:32:00Z,5370000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,538.0,,,,,,,,,,4.0,3.0,1.0,,,,,
541,PT05M48.00S,2025-04-08T01:31:58.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629130,93.77463863337714,51.71568627450981,1610612748,99,91,2025-04-08T01:32:04Z,5380000,False,9.0,6.0,1,right,D. Robinson running Layup (14 PTS) (D. Mitchell 8 AST),"[1629130, 1630558]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,14.0,,,,D. Mitchell,1630558.0,8.0,,
543,PT05M48.00S,2025-04-08T01:32:04.8Z,4,REGULAR,foul,personal,['1freethrow'],1629022,,,1610612748,99,91,2025-04-08T01:32:36Z,5400000,False,,,0,,L. Walker IV shooting personal FOUL (3 PF) (Robinson 1 FT),"[1629022, 1629130]",1610612755.0,PHI,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,1627541.0,3.0,0.0,Robinson,1629130.0,,,,,,,,,,,,
545,PT05M48.00S,2025-04-08T01:32:20.6Z,4,REGULAR,substitution,out,[],1631170,,,1610612748,99,91,2025-04-08T01:32:34Z,5420000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT05M48.00S,2025-04-08T01:32:20.6Z,4,REGULAR,substitution,out,[],1641720,,,1610612748,99,91,2025-04-08T01:32:34Z,5430000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT05M48.00S,2025-04-08T01:32:20.6Z,4,REGULAR,substitution,out,[],1642024,,,1610612748,99,91,2025-04-08T01:32:34Z,5440000,False,,,0,,SUB out: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M48.00S,2025-04-08T01:32:20.6Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,99,91,2025-04-08T01:32:34Z,5450000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M48.00S,2025-04-08T01:32:20.6Z,4,REGULAR,substitution,in,[],1630215,,,1610612748,99,91,2025-04-08T01:32:34Z,5460000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M48.00S,2025-04-08T01:32:20.6Z,4,REGULAR,substitution,in,[],1630542,,,1610612748,99,91,2025-04-08T01:32:34Z,5470000,False,,,0,,SUB in: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M48.00S,2025-04-08T01:32:44.5Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612748,99,91,2025-04-08T01:33:01Z,5490000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,,,,
553,PT05M48.00S,2025-04-08T01:32:50.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629130,,,1610612748,100,91,2025-04-08T01:32:50Z,5500000,False,,,0,,D. Robinson Free Throw 1 of 1 (15 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
554,PT05M28.00S,2025-04-08T01:33:15.5Z,4,REGULAR,foul,personal,[],1630558,,,1610612755,100,91,2025-04-08T01:33:22Z,5510000,False,,,0,,D. Mitchell personal FOUL (4 PF),"[1630558, 1629656]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,200832.0,4.0,0.0,Grimes,1629656.0,,,,,,,,,,,,
556,PT05M16.00S,2025-04-08T01:33:51.4Z,4,REGULAR,turnover,out-of-bounds,[],1630542,,,1610612755,100,91,2025-04-08T01:34:43Z,5530000,False,,,0,,M. Bagley step out-of-bounds TURNOVER (1 TO),[1630542],1610612755.0,PHI,step,,,Bagley,M. Bagley,,,,,Right Corner 3,24+ Right,,,,1199.0,,,,,1.0,,,,,,,,,,,
557,PT05M01.00S,2025-04-08T01:34:18.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,85.23324572930355,35.294117647058826,1610612748,102,91,2025-04-08T01:34:24Z,5540000,False,-74.0,86.0,1,right,T. Herro 11' pullup Jump Shot (15 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Left,11.34,Made,,,,,,,,,,15.0,,,,,,,,
559,PT04M44.00S,2025-04-08T01:34:34.5Z,4,REGULAR,3pt,Jump Shot,[],1629022,24.392247043363994,84.80392156862744,1610612755,102,91,2025-04-08T01:34:47Z,5560000,False,-174.0,177.0,1,left,MISS L. Walker IV 24' 3PT,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
560,PT04M42.00S,2025-04-08T01:34:37.5Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,102,91,2025-04-08T01:34:37Z,5570000,False,,,0,,K. Ware REBOUND (Off:3 Def:12),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,559.0,,,,,,,,,,15.0,12.0,3.0,,,,,
561,PT04M25.00S,2025-04-08T01:34:54.9Z,4,REGULAR,2pt,Jump Shot,[],1630558,73.66951379763469,48.529411764705884,1610612748,104,91,2025-04-08T01:35:01Z,5580000,False,-7.0,195.0,1,right,D. Mitchell 19' step back Jump Shot (12 PTS),[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,19.51,Made,,,,,,,,,,12.0,,,,,,,,
562,PT04M22.00S,2025-04-08T01:35:11.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,104,91,2025-04-08T01:35:11Z,5590000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M22.00S,2025-04-08T01:36:52.3Z,4,REGULAR,substitution,out,[],1630215,,,1610612755,104,91,2025-04-08T01:37:30Z,5600000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M22.00S,2025-04-08T01:36:52.3Z,4,REGULAR,substitution,in,[],200768,,,1610612755,104,91,2025-04-08T01:37:30Z,5610000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT03M59.00S,2025-04-08T01:38:22.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,6.389618922470433,50.0,1610612755,104,93,2025-04-08T01:38:29Z,5620000,False,0.0,8.0,1,left,A. Bona cutting DUNK (12 PTS) (Q. Grimes 5 AST),"[1641737, 1629656]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,,,,,,12.0,,,,Q. Grimes,1629656.0,5.0,,
567,PT03M42.00S,2025-04-08T01:38:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,86.67871222076215,41.17647058823529,1610612748,104,93,2025-04-08T01:38:46Z,5640000,False,-44.0,73.0,1,right,MISS K. Anderson 8' driving floating Shot,[203937],1610612748.0,MIA,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,8.5,Missed,,,,,,,,,,,,,,,,,,
568,PT03M38.00S,2025-04-08T01:38:42.6Z,4,REGULAR,rebound,offensive,[],1642276,,,1610612748,104,93,2025-04-08T01:38:46Z,5650000,False,,,0,,K. Ware REBOUND (Off:4 Def:12),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,567.0,,,,,,,,,,16.0,12.0,4.0,,,,,
569,PT03M38.00S,2025-04-08T01:38:42.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642276,94.40999984741211,50.0,1610612748,106,93,2025-04-08T01:38:42Z,5660000,False,0.0,0.0,1,right,K. Ware tip DUNK (19 PTS),[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,19.0,,,,,,,,
570,PT03M29.00S,2025-04-08T01:38:52.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,6.1268068331143235,52.20588235294118,1610612755,106,95,2025-04-08T01:38:58Z,5670000,False,-11.0,5.0,1,left,Q. Grimes driving Layup (27 PTS),[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,,27.0,,,,,,,,
572,PT03M21.00S,2025-04-08T01:39:14.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,106,95,2025-04-08T01:39:14Z,5690000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M21.00S,2025-04-08T01:40:28.4Z,4,REGULAR,substitution,out,[],1630542,,,1610612748,106,95,2025-04-08T01:40:39Z,5700000,False,,,0,,SUB out: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M21.00S,2025-04-08T01:40:28.4Z,4,REGULAR,substitution,in,[],1641741,,,1610612748,106,95,2025-04-08T01:40:39Z,5710000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M11.00S,2025-04-08T01:40:57.3Z,4,REGULAR,3pt,Jump Shot,[],1630558,79.71419185282524,91.66666666666666,1610612748,106,95,2025-04-08T01:41:02Z,5720000,False,208.0,138.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
577,PT03M09.00S,2025-04-08T01:40:59.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,106,95,2025-04-08T01:41:02Z,5725000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,575.0,,,,,,,,,,,,,,,,,
580,PT03M01.00S,2025-04-08T01:41:13.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,7.30946123521682,62.254901960784316,1610612755,106,97,2025-04-08T01:41:23Z,5760000,False,-61.0,16.0,1,left,Q. Grimes 6' fadeaway bank Jump Shot (29 PTS),[1629656],1610612755.0,PHI,fadeaway bank,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,6.34,Made,,,,,,,,,,29.0,,,,,,,,
581,PT02M41.00S,2025-04-08T01:41:32.4Z,4,REGULAR,3pt,Jump Shot,[],1629130,94.82588699080158,95.58823529411765,1610612748,109,97,2025-04-08T01:41:38Z,5770000,False,228.0,-4.0,1,right,D. Robinson 3PT  (18 PTS) (K. Anderson 5 AST),"[1629130, 203937]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,22.79,Made,,,,,,,,,,18.0,,,,K. Anderson,203937.0,5.0,,
583,PT02M28.00S,2025-04-08T01:41:45.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,6.258212877792378,49.754901960784316,1610612755,109,99,2025-04-08T01:42:10Z,5790000,False,1.0,6.0,1,left,A. Bona driving DUNK (14 PTS) (Q. Grimes 6 AST),"[1641737, 1629656]",1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,,14.0,,,,Q. Grimes,1629656.0,6.0,,
585,PT02M12.00S,2025-04-08T01:42:03.4Z,4,REGULAR,turnover,traveling,[],203937,,,1610612748,109,99,2025-04-08T01:42:08Z,5810000,False,,,0,,K. Anderson traveling TURNOVER (1 TO),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,1199.0,,,,,1.0,,,,,,,,,,,
586,PT02M04.00S,2025-04-08T01:42:27.9Z,4,REGULAR,foul,personal,['3freethrow'],1630558,,,1610612755,109,99,2025-04-08T01:42:40Z,5820000,False,,,0,,D. Mitchell shooting personal FOUL (5 PF) (Grimes 3 FT),"[1630558, 1629656]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,1627541.0,5.0,0.0,Grimes,1629656.0,,,,,,,,,,,,
588,PT02M04.00S,2025-04-08T01:42:57.9Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1629656,,,1610612755,109,99,2025-04-08T01:43:41Z,5840000,False,,,0,,MISS Q. Grimes Free Throw 1 of 3,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
