actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
421,PT03M01.00S,2025-04-06T01:42:58.3Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612749,82,76,2025-04-06T01:43:01Z,4140000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,420.0,1.0,1.0,0.0,,,,,,,,,,
422,PT02M52.00S,2025-04-06T01:43:07.5Z,3,REGULAR,2pt,Jump Shot,[],1629018,8.886333771353483,14.215686274509803,1610612749,82,76,2025-04-06T01:46:38Z,4150000,False,179.0,31.0,1,left,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right,,,,18.16,Missed,,,,,,,,,,,,,,,
423,PT02M49.00S,2025-04-06T01:43:10.5Z,3,REGULAR,rebound,defensive,[],203937,,,1610612748,82,76,2025-04-06T01:43:12Z,4160000,False,,,0,,K. Anderson REBOUND (Off:3 Def:6),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right,,,,,,,422.0,9.0,6.0,3.0,,,,,,,,,,
424,PT02M31.00S,2025-04-06T01:43:28.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,87.59855453350855,52.20588235294118,1610612748,82,76,2025-04-06T01:43:35Z,4170000,False,11.0,64.0,1,right,MISS P. Larsson 6' fadeaway Shot,[1641796],1610612748.0,MIA,fadeaway,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.5,Missed,,,,,,,,,,,,,,,
425,PT02M28.00S,2025-04-06T01:43:31.6Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,82,76,2025-04-06T01:43:35Z,4180000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,424.0,3.0,3.0,0.0,,,,,,,,,,
426,PT02M20.00S,2025-04-06T01:43:40.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627752,11.777266754270697,49.50980392156863,1610612749,82,78,2025-04-06T01:47:42Z,4190000,False,2.0,58.0,1,left,T. Prince driving Hook (7 PTS) (K. Porter Jr. 4 AST),"[1627752, 1629645]",1610612749.0,MIL,driving,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,5.83,Made,7.0,,,,,,,,,,K. Porter Jr.,1629645.0,4.0,,
428,PT02M03.00S,2025-04-06T01:43:56.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,85.75886990801577,47.30392156862745,1610612748,84,78,2025-04-06T01:44:13Z,4210000,False,-13.0,81.0,1,right,A. Burks 8' pullup Jump Shot (17 PTS),[202692],1610612748.0,MIA,pullup,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,8.25,Made,17.0,,,,,,,,,,,,,,
429,PT01M49.00S,2025-04-06T01:44:10.2Z,3,REGULAR,3pt,Jump Shot,[],201572,27.677398160315374,76.9607843137255,1610612749,84,78,2025-04-06T01:44:21Z,4220000,False,-135.0,208.0,1,left,MISS B. Lopez 24' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,24.76,Missed,,,,,,,,,,,,,,,
430,PT01M47.00S,2025-04-06T01:44:12.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,84,78,2025-04-06T03:48:20Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,429.0,,,,,,,,,,,,,
432,PT01M47.00S,2025-04-06T01:44:19.3Z,3,REGULAR,substitution,out,[],1641796,,,1610612749,84,78,2025-04-06T01:44:33Z,4250000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT01M47.00S,2025-04-06T01:44:19.3Z,3,REGULAR,substitution,out,[],202692,,,1610612749,84,78,2025-04-06T01:44:33Z,4260000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M47.00S,2025-04-06T01:44:19.3Z,3,REGULAR,substitution,out,[],201572,,,1610612749,84,78,2025-04-06T01:44:33Z,4270000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M47.00S,2025-04-06T01:44:19.3Z,3,REGULAR,substitution,in,[],1629130,,,1610612749,84,78,2025-04-06T01:44:33Z,4280000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M47.00S,2025-04-06T01:44:19.3Z,3,REGULAR,substitution,in,[],1629312,,,1610612749,84,78,2025-04-06T01:44:33Z,4290000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M47.00S,2025-04-06T01:44:19.3Z,3,REGULAR,substitution,in,[],203507,,,1610612749,84,78,2025-04-06T01:44:33Z,4300000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M47.00S,2025-04-06T01:44:35.7Z,3,REGULAR,substitution,out,[],1642276,,,1610612749,84,78,2025-04-06T01:44:39Z,4310000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M47.00S,2025-04-06T01:44:35.7Z,3,REGULAR,substitution,in,[],1628389,,,1610612749,84,78,2025-04-06T01:44:39Z,4320000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M43.00S,2025-04-06T01:44:57.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,5.206964520367937,48.77450980392157,1610612749,84,78,2025-04-06T01:45:48Z,4330000,False,6.0,-4.0,1,left,MISS K. Porter Jr. Layup,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,0.71,Missed,,,,,,,,,,,,,,,
441,PT01M42.00S,2025-04-06T01:44:58.1Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,84,78,2025-04-06T01:58:26Z,4340000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,440.0,2.0,2.0,0.0,,,,,,,,,,
442,PT01M29.00S,2025-04-06T01:45:10.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.64323258869908,49.26470588235294,1610612748,86,78,2025-04-06T01:51:37Z,4350000,False,-4.0,7.0,1,right,D. Mitchell driving Layup (14 PTS),[1630558],1610612748.0,MIA,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.82,Made,14.0,,,,,,,,,,,,,,
445,PT01M23.00S,2025-04-06T01:45:20.5Z,3,REGULAR,foul,personal,[],1629312,,,1610612749,86,78,2025-04-06T01:45:24Z,4360000,False,,,0,,H. Highsmith personal FOUL (3 PF),"[1629312, 1631260]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202026.0,3.0,0.0,Green,1631260.0,,,,,
447,PT01M23.00S,2025-04-06T01:45:32.6Z,3,REGULAR,substitution,out,[],1627752,,,1610612749,86,78,2025-04-06T01:45:35Z,4380000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M23.00S,2025-04-06T01:45:32.6Z,3,REGULAR,substitution,in,[],1628398,,,1610612749,86,78,2025-04-06T01:45:35Z,4390000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M11.00S,2025-04-06T01:45:59.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,5.995400788436268,3.9215686274509802,1610612749,86,78,2025-04-06T01:46:04Z,4400000,False,230.0,4.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,23.04,Missed,,,,,,,,,,,,,,,
450,PT01M08.00S,2025-04-06T01:46:02.9Z,3,REGULAR,rebound,defensive,[],203937,,,1610612748,86,78,2025-04-06T01:46:04Z,4410000,False,,,0,,K. Anderson REBOUND (Off:3 Def:7),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,,,449.0,10.0,7.0,3.0,,,,,,,,,,
451,PT01M01.00S,2025-04-06T01:46:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,87.20433639947439,45.588235294117645,1610612748,88,78,2025-04-06T01:46:14Z,4420000,False,-22.0,68.0,1,right,K. Anderson 7' driving floating Jump Shot (6 PTS),[203937],1610612748.0,MIA,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.13,Made,6.0,,,,,,,,,,,,,,
452,PT00M43.50S,2025-04-06T01:46:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,5.995400788436268,48.529411764705884,1610612749,88,78,2025-04-06T01:52:27Z,4430000,False,7.0,4.0,1,left,MISS K. Porter Jr. driving Layup,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,0.84,Missed,,,,,,,,,,,,,,,
453,PT00M42.00S,2025-04-06T01:46:30.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,88,78,2025-04-06T01:46:34Z,4440000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,452.0,8.0,7.0,1.0,,,,,,,,,,
454,PT00M36.90S,2025-04-06T01:46:35.3Z,3,REGULAR,3pt,Jump Shot,[],1630558,69.20170827858082,67.40196078431373,1610612748,88,78,2025-04-06T01:46:44Z,4450000,False,87.0,237.0,1,right,MISS D. Mitchell 25' step back 3PT,[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,25.25,Missed,,,,,,,,,,,,,,,
455,PT00M30.20S,2025-04-06T01:46:42.0Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,88,78,2025-04-06T01:46:44Z,4460000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:5),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,454.0,5.0,5.0,0.0,,,,,,,,,,
456,PT00M28.10S,2025-04-06T01:46:46.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,6.389618922470433,51.225490196078425,1610612749,88,80,2025-04-06T01:46:54Z,4470000,False,-6.0,8.0,1,left,G. Antetokounmpo running finger roll Layup (25 PTS) (K. Kuzma 2 AST),"[203507, 1628398]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.97,Made,25.0,,,,,,,,,,K. Kuzma,1628398.0,2.0,,
458,PT00M28.10S,2025-04-06T01:46:54.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203937,,,1610612749,88,80,2025-04-06T01:47:04Z,4490000,False,,,0,,K. Anderson shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[203937, 203507]",1610612748.0,MIA,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
460,PT00M28.10S,2025-04-06T01:47:34.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,88,81,2025-04-06T01:47:34Z,4510000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
461,PT00M08.50S,2025-04-06T01:47:59.4Z,3,REGULAR,foul,personal,[],1631260,,,1610612748,88,81,2025-04-06T01:48:06Z,4520000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 203937]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1630886.0,1.0,0.0,Anderson,203937.0,,,,,
463,PT00M03.50S,2025-04-06T01:48:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,84.97043363994744,49.01960784313725,1610612748,88,81,2025-04-06T01:54:52Z,4540000,False,-5.0,89.0,1,right,MISS D. Mitchell 8' driving floating bank Shot,[1630558],1610612748.0,MIA,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,8.89,Missed,,,,,,,,,,,,,,,
464,PT00M03.30S,2025-04-06T01:48:19.8Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,88,81,2025-04-06T01:48:32Z,4550000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:6),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,463.0,6.0,6.0,0.0,,,,,,,,,,
465,PT00M00.00S,2025-04-06T01:48:31.0Z,3,REGULAR,period,end,[],0,,,1610612749,88,81,2025-04-06T01:48:31Z,4560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2025-04-06T01:48:48.1Z,4,REGULAR,substitution,out,['startperiod'],1628398,,,1610612749,88,81,2025-04-06T01:51:06Z,4570000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2025-04-06T01:48:48.1Z,4,REGULAR,substitution,in,['startperiod'],1626192,,,1610612749,88,81,2025-04-06T01:51:06Z,4580000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2025-04-06T01:51:09.5Z,4,REGULAR,period,start,[],0,,,1610612748,88,81,2025-04-06T01:51:09Z,4590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT11M45.00S,2025-04-06T01:51:25.8Z,4,REGULAR,foul,personal,[],1631260,,,1610612748,88,81,2025-04-06T01:51:36Z,4600000,False,,,0,,A. Green personal FOUL (2 PF),"[1631260, 1628389]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202026.0,2.0,0.0,Adebayo,1628389.0,,,,,
471,PT11M35.00S,2025-04-06T01:52:05.0Z,4,REGULAR,2pt,Jump Shot,[],1629130,91.01511169513797,69.6078431372549,1610612748,88,81,2025-04-06T01:52:14Z,4620000,False,98.0,32.0,1,right,MISS D. Robinson 10' pullup Shot - blocked,"[1629130, 203507]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,10.31,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0
472,PT11M35.00S,2025-04-06T01:52:05.0Z,4,REGULAR,block,,[],203507,,,1610612748,88,81,2025-04-06T01:52:08Z,4630000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
473,PT11M35.00S,2025-04-06T01:52:05.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,88,81,2025-04-06T01:52:14Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,471.0,,,,,,,,,,,,,
475,PT11M32.00S,2025-04-06T01:52:24.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628389,76.16622864651774,84.31372549019608,1610612748,88,81,2025-04-06T01:52:29Z,4660000,False,172.0,172.0,1,right,MISS B. Adebayo 24' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,24.26,Missed,,,,,,,,,,,,,,,
476,PT11M27.00S,2025-04-06T01:52:29.2Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,88,81,2025-04-06T01:52:29Z,4670000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:7),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,475.0,7.0,7.0,0.0,,,,,,,,,,
477,PT11M21.00S,2025-04-06T01:52:34.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.389618922470433,50.73529411764706,1610612749,88,83,2025-04-06T01:52:38Z,4680000,False,-4.0,8.0,1,left,G. Antetokounmpo alley-oop DUNK (28 PTS) (K. Porter Jr. 5 AST),"[203507, 1629645]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.85,Made,28.0,,,,,,,,,,K. Porter Jr.,1629645.0,5.0,,
479,PT11M04.00S,2025-04-06T01:52:51.5Z,4,REGULAR,3pt,Jump Shot,[],1629312,80.23981603153744,92.40196078431373,1610612748,88,83,2025-04-06T01:52:58Z,4700000,False,212.0,133.0,1,right,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,25.04,Missed,,,,,,,,,,,,,,,
480,PT11M03.00S,2025-04-06T01:52:52.5Z,4,REGULAR,rebound,offensive,[],203937,,,1610612748,88,83,2025-04-06T01:58:00Z,4710000,False,,,0,,K. Anderson REBOUND (Off:4 Def:7),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,479.0,11.0,7.0,4.0,,,,,,,,,,
481,PT11M02.00S,2025-04-06T01:52:56.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203937,94.40999984741211,50.0,1610612748,90,83,2025-04-06T01:58:05Z,4720000,False,0.0,0.0,1,right,K. Anderson tip Layup (8 PTS),[203937],1610612748.0,MIA,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,0.0,Made,8.0,,,,,,,,,,,,,,
482,PT10M40.00S,2025-04-06T01:53:15.3Z,4,REGULAR,3pt,Jump Shot,[],1629645,31.35676741130092,63.48039215686274,1610612749,90,86,2025-04-06T01:53:21Z,4730000,False,-67.0,242.0,1,left,K. Porter Jr. 25' 3PT  (17 PTS) (G. Antetokounmpo 6 AST),"[1629645, 203507]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,25.15,Made,17.0,,,,,,,,,,G. Antetokounmpo,203507.0,6.0,,
484,PT10M26.00S,2025-04-06T01:53:29.0Z,4,REGULAR,3pt,Jump Shot,[],1629130,67.62483574244416,54.90196078431373,1610612748,90,86,2025-04-06T01:53:34Z,4750000,False,25.0,252.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,25.3,Missed,,,,,,,,,,,,,,,
485,PT10M23.00S,2025-04-06T01:53:32.0Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,90,86,2025-04-06T01:53:34Z,4760000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:8),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,484.0,8.0,8.0,0.0,,,,,,,,,,
486,PT10M20.00S,2025-04-06T01:53:37.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626192,5.338370565045992,49.01960784313725,1610612749,90,88,2025-04-06T01:54:02Z,4770000,False,5.0,-2.0,1,left,P. Connaughton running finger roll Layup (7 PTS) (K. Porter Jr. 6 AST),"[1626192, 1629645]",1610612749.0,MIL,running finger roll,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,0.54,Made,7.0,,,,,,,,,,K. Porter Jr.,1629645.0,6.0,,
488,PT10M19.00S,2025-04-06T01:53:44.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,88,2025-04-06T01:53:44Z,4790000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M02.00S,2025-04-06T01:56:50.7Z,4,REGULAR,2pt,Jump Shot,[],1629130,84.44480946123521,30.14705882352941,1610612748,92,88,2025-04-06T01:57:28Z,4800000,False,-99.0,94.0,1,right,D. Robinson 13' pullup Jump Shot (16 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Left,,,,13.65,Made,16.0,,,,,,,,,,,,,,
491,PT09M41.00S,2025-04-06T01:57:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,4.944152431011826,50.73529411764706,1610612749,92,90,2025-04-06T01:57:20Z,4820000,False,-4.0,-6.0,1,left,G. Trent Jr. driving finger roll Layup (2 PTS),[1629018],1610612749.0,MIL,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,0.7,Made,2.0,,,,,,,,,,,,,,
492,PT09M15.00S,2025-04-06T01:57:38.2Z,4,REGULAR,2pt,Jump Shot,[],1628389,79.188567674113,69.11764705882352,1610612748,92,90,2025-04-06T01:57:45Z,4830000,False,96.0,143.0,1,right,MISS B. Adebayo 17' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,17.21,Missed,,,,,,,,,,,,,,,
493,PT09M12.00S,2025-04-06T01:57:41.5Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,92,90,2025-04-06T01:57:41Z,4840000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,492.0,10.0,10.0,0.0,,,,,,,,,,
495,PT09M09.00S,2025-04-06T01:57:47.1Z,4,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612749,92,90,2025-04-06T01:57:58Z,4860000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628389, 203507]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1630886.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
497,PT09M09.00S,2025-04-06T01:58:32.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,92,91,2025-04-06T01:58:32Z,4880000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
498,PT09M09.00S,2025-04-06T01:58:56.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,92,92,2025-04-06T01:58:56Z,4890000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (30 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,
499,PT08M51.00S,2025-04-06T01:59:15.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,90.09526938239159,57.84313725490197,1610612748,92,92,2025-04-06T02:02:34Z,4900000,False,39.0,41.0,1,right,MISS D. Robinson driving floating Shot,[1629130],1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.64,Missed,,,,,,,,,,,,,,,
500,PT08M47.00S,2025-04-06T01:59:19.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,92,92,2025-04-06T01:59:21Z,4910000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,499.0,11.0,11.0,0.0,,,,,,,,,,
501,PT08M40.00S,2025-04-06T01:59:26.7Z,4,REGULAR,turnover,bad pass,[],203507,,,1610612749,92,92,2025-04-06T01:59:31Z,4920000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1628389]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
502,PT08M40.00S,2025-04-06T01:59:26.7Z,4,REGULAR,steal,,[],1628389,,,1610612748,92,92,2025-04-06T02:08:17Z,4930000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
503,PT08M35.00S,2025-04-06T01:59:31.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,94.30026281208936,48.03921568627451,1610612748,94,92,2025-04-06T01:59:38Z,4940000,False,-10.0,1.0,1,right,D. Mitchell running finger roll Layup (16 PTS) (B. Adebayo 5 AST),"[1630558, 1628389]",1610612748.0,MIA,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.99,Made,16.0,,,,,,,,,,B. Adebayo,1628389.0,5.0,,
505,PT08M17.00S,2025-04-06T01:59:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,6.652431011826544,48.03921568627451,1610612749,94,92,2025-04-06T01:59:58Z,4960000,False,10.0,10.0,1,left,MISS P. Connaughton driving Layup - blocked,"[1626192, 1628389]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,1.4,Missed,,,,,,,,,,,,,,Adebayo,1628389.0
