actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
248,PT03M58.00S,2025-01-19T20:55:47.5Z,2,REGULAR,3pt,Jump Shot,[],1641705,13.485545335085414,94.36274509803921,1610612759,38,41,2025-01-19T20:55:51Z,2470000,False,-222.0,74.0,1,left,MISS V. Wembanyama 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,23.39,Missed,,,,,,,,,,,,,,,,,,
249,PT03M55.00S,2025-01-19T20:55:50.5Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,38,41,2025-01-19T20:55:51Z,2480000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,,,,,,,248.0,3.0,2.0,1.0,,,,,,,,
250,PT03M47.00S,2025-01-19T20:55:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,89.83245729303549,43.872549019607845,1610612748,38,41,2025-01-19T20:56:08Z,2490000,False,-31.0,43.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
251,PT03M45.00S,2025-01-19T20:56:01.4Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,38,41,2025-01-19T20:56:08Z,2500000,False,,,0,,K. Ware REBOUND (Off:2 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,250.0,4.0,2.0,2.0,,,,,,,,
252,PT03M45.00S,2025-01-19T20:56:04.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642276,94.40999984741211,50.0,1610612748,40,41,2025-01-19T20:56:11Z,2510000,False,0.0,0.0,1,right,K. Ware tip DUNK (11 PTS),[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
253,PT03M45.00S,2025-01-19T20:56:07.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,40,41,2025-01-19T20:56:07Z,2520000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M45.00S,2025-01-19T20:57:21.0Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,40,41,2025-01-19T20:57:34Z,2530000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M45.00S,2025-01-19T20:57:21.0Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,40,41,2025-01-19T20:57:34Z,2540000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M45.00S,2025-01-19T20:57:21.0Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,40,41,2025-01-19T20:57:34Z,2550000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M45.00S,2025-01-19T20:57:21.0Z,2,REGULAR,substitution,in,[],101108,,,1610612759,40,41,2025-01-19T20:57:34Z,2560000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M30.00S,2025-01-19T20:57:56.0Z,2,REGULAR,3pt,Jump Shot,[],203084,8.09789750328515,94.11764705882352,1610612759,40,41,2025-01-19T20:58:00Z,2570000,False,-221.0,24.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
259,PT03M27.00S,2025-01-19T20:57:59.0Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,40,41,2025-01-19T20:58:00Z,2580000,False,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,258.0,2.0,1.0,1.0,,,,,,,,
260,PT03M20.00S,2025-01-19T20:58:06.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,69.99014454664915,29.166666666666668,1610612748,43,41,2025-01-19T20:58:12Z,2590000,False,-104.0,230.0,1,right,T. Rozier 25' 3PT pullup (7 PTS),[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.21,Made,7.0,,,,,,,,,,,,,,,,,
261,PT03M07.00S,2025-01-19T20:58:19.6Z,2,REGULAR,2pt,Jump Shot,[],1641705,26.757555847568987,58.08823529411765,1610612759,43,41,2025-01-19T20:58:23Z,2600000,False,-40.0,199.0,1,left,MISS V. Wembanyama 20' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,20.31,Missed,,,,,,,,,,,,,,,,,,
262,PT03M04.00S,2025-01-19T20:58:22.6Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,43,41,2025-01-19T20:58:23Z,2610000,False,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,261.0,3.0,2.0,1.0,,,,,,,,
263,PT02M56.00S,2025-01-19T20:58:31.5Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,43,41,2025-01-19T20:58:38Z,2620000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,1.0,,,,,,,,,,,,
264,PT02M38.00S,2025-01-19T20:58:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630170,8.360709592641262,44.85294117647059,1610612759,43,41,2025-01-19T20:59:02Z,2630000,False,26.0,26.0,1,left,MISS D. Vassell driving Layup - blocked,"[1630170, 202710]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,Butler,202710.0,,
265,PT02M38.00S,2025-01-19T20:58:56.7Z,2,REGULAR,block,,[],202710,,,1610612759,43,41,2025-01-19T20:58:59Z,2640000,False,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT02M38.00S,2025-01-19T20:58:56.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,43,41,2025-01-19T20:59:02Z,2650000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,264.0,,,,,,,,,,,
268,PT02M24.00S,2025-01-19T20:59:19.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,66.83639947437582,53.92156862745098,1610612748,46,41,2025-01-19T20:59:24Z,2670000,False,20.0,259.0,1,right,D. Robinson 25' 3PT pullup (10 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.99,Made,10.0,,,,,,,,,,,,,,,,,
269,PT02M10.00S,2025-01-19T20:59:35.8Z,2,REGULAR,foul,personal,[],202710,,,1610612759,46,41,2025-01-19T20:59:42Z,2680000,False,,,0,,J. Butler personal FOUL (1 PF),"[202710, 1630170]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,,1151.0,,,,,,1.0,0.0,Vassell,1630170.0,,,,
271,PT02M08.00S,2025-01-19T21:00:07.1Z,2,REGULAR,3pt,Jump Shot,[],1641705,29.517082785808146,75.73529411764706,1610612759,46,41,2025-01-19T21:00:11Z,2700000,False,-129.0,225.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
272,PT02M05.00S,2025-01-19T21:00:10.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,46,41,2025-01-19T21:00:11Z,2710000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,271.0,5.0,3.0,2.0,,,,,,,,
273,PT01M48.00S,2025-01-19T21:00:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,81.68528252299606,58.08823529411765,1610612748,46,41,2025-01-19T21:00:31Z,2720000,False,40.0,120.0,1,right,MISS T. Rozier 12' turnaround fadeaway Shot,[1626179],1610612748.0,MIA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,12.63,Missed,,,,,,,,,,,,,,,,,,
274,PT01M46.00S,2025-01-19T21:00:29.9Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,46,41,2025-01-19T21:00:31Z,2730000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,273.0,7.0,7.0,0.0,,,,,,,,
275,PT01M38.00S,2025-01-19T21:00:41.6Z,2,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612759,46,41,2025-01-19T21:01:07Z,2740000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1642276, 1641705]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,1.0,0.0,Wembanyama,1641705.0,,,,
277,PT01M38.00S,2025-01-19T21:01:07.8Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,46,41,2025-01-19T21:01:31Z,2760000,False,,,0,,MISS V. Wembanyama Free Throw 1 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
278,PT01M38.00S,2025-01-19T21:01:07.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,46,41,2025-01-19T21:01:31Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,
279,PT01M38.00S,2025-01-19T21:01:07.8Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,46,41,2025-01-19T21:01:31Z,2780000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
280,PT01M36.00S,2025-01-19T21:01:09.8Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,46,41,2025-01-19T21:01:31Z,2790000,False,,,0,,D. Robinson REBOUND (Off:1 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,279.0,4.0,3.0,1.0,,,,,,,,
281,PT01M18.00S,2025-01-19T21:01:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,93.38042049934296,48.03921568627451,1610612748,46,41,2025-01-19T21:04:27Z,2800000,False,-10.0,10.0,1,right,MISS K. Ware Layup - blocked,"[1642276, 101108]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,Paul,101108.0,,
282,PT01M18.00S,2025-01-19T21:01:48.2Z,2,REGULAR,block,,[],101108,,,1610612748,46,41,2025-01-19T21:01:50Z,2810000,False,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT01M15.00S,2025-01-19T21:01:51.2Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,46,41,2025-01-19T21:01:53Z,2820000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,
284,PT01M08.00S,2025-01-19T21:01:57.8Z,2,REGULAR,3pt,Jump Shot,[],1641705,29.517082785808146,78.18627450980392,1610612759,46,41,2025-01-19T21:02:03Z,2830000,False,-141.0,225.0,1,left,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
285,PT01M05.00S,2025-01-19T21:02:00.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,46,41,2025-01-19T21:02:03Z,2840000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,284.0,6.0,4.0,2.0,,,,,,,,
286,PT00M55.40S,2025-01-19T21:02:11.1Z,2,REGULAR,3pt,Jump Shot,[],202710,96.00854139290408,95.34313725490196,1610612748,46,41,2025-01-19T21:02:15Z,2850000,False,227.0,-15.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
287,PT00M52.80S,2025-01-19T21:02:13.7Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,46,41,2025-01-19T21:02:15Z,2860000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,,286.0,8.0,8.0,0.0,,,,,,,,
288,PT00M36.60S,2025-01-19T21:02:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630170,30.56833114323259,18.872549019607842,1610612759,46,41,2025-01-19T21:02:36Z,2870000,False,156.0,235.0,1,left,MISS D. Vassell 28' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,28.17,Missed,,,,,,,,,,,,,,,,,,
289,PT00M32.40S,2025-01-19T21:02:34.1Z,2,REGULAR,rebound,offensive,[],203084,,,1610612759,46,41,2025-01-19T21:02:36Z,2880000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,288.0,3.0,2.0,1.0,,,,,,,,
290,PT00M18.80S,2025-01-19T21:02:47.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,5.863994743758213,54.90196078431373,1610612759,46,41,2025-01-19T21:04:56Z,2890000,False,-25.0,3.0,1,left,MISS V. Wembanyama driving finger roll Layup,[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,,,
291,PT00M15.50S,2025-01-19T21:02:50.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,46,41,2025-01-19T21:04:56Z,2900000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,290.0,7.0,5.0,2.0,,,,,,,,
292,PT00M00.90S,2025-01-19T21:03:06.4Z,2,REGULAR,2pt,Jump Shot,[],202710,81.2910643889619,79.16666666666666,1610612748,46,41,2025-01-19T21:06:44Z,2910000,False,146.0,123.0,1,right,MISS J. Butler 19' step back Shot,[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,19.1,Missed,,,,,,,,,,,,,,,,,,
293,PT00M00.10S,2025-01-19T21:03:07.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,46,41,2025-01-19T21:03:41Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,292.0,,,,,,,,,,,
294,PT00M00.00S,2025-01-19T21:03:12.3Z,2,REGULAR,period,end,[],0,,,1610612748,46,41,2025-01-19T21:03:12Z,2930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2025-01-19T21:11:48.5Z,3,REGULAR,substitution,out,['startperiod'],1626179,,,1610612748,46,41,2025-01-19T21:18:31Z,2940000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2025-01-19T21:11:48.5Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612748,46,41,2025-01-19T21:18:31Z,2950000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2025-01-19T21:11:48.5Z,3,REGULAR,substitution,in,['startperiod'],1629639,,,1610612748,46,41,2025-01-19T21:18:31Z,2960000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2025-01-19T21:11:48.5Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612748,46,41,2025-01-19T21:18:31Z,2970000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2025-01-19T21:18:43.1Z,3,REGULAR,period,start,[],0,,,1610612748,46,41,2025-01-19T21:18:43Z,2980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M43.00S,2025-01-19T21:19:00.9Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,46,41,2025-01-19T21:19:13Z,2990000,False,,,0,,B. Adebayo offensive FOUL (1 PF),"[1628389, 101108]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,1151.0,,,,,,1.0,0.0,Paul,101108.0,,,,
302,PT11M43.00S,2025-01-19T21:19:00.9Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,46,41,2025-01-19T21:19:00Z,3010000,False,,,0,,B. Adebayo offensive foul TURNOVER (2 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,1151.0,2.0,,,,,,,,,,,,
303,PT11M28.00S,2025-01-19T21:19:31.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,94.1688567674113,95.09803921568627,1610612759,46,44,2025-01-19T21:19:36Z,3020000,False,225.0,2.0,1,right,D. Vassell 3PT  (12 PTS) (C. Paul 4 AST),"[1630170, 101108]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,22.55,Made,12.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,
305,PT11M17.00S,2025-01-19T21:19:42.5Z,3,REGULAR,3pt,Jump Shot,[],1629639,26.49474375821288,83.33333333333334,1610612748,49,44,2025-01-19T21:19:47Z,3040000,False,-167.0,197.0,1,left,T. Herro 25' 3PT  (5 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,25.78,Made,5.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
307,PT11M05.00S,2025-01-19T21:19:54.7Z,3,REGULAR,3pt,Jump Shot,[],1641705,68.9388961892247,33.82352941176471,1610612759,49,44,2025-01-19T21:20:56Z,3060000,False,-81.0,239.0,1,right,MISS V. Wembanyama 25' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
308,PT11M01.00S,2025-01-19T21:19:58.7Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,49,44,2025-01-19T21:20:03Z,3070000,False,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,307.0,3.0,3.0,0.0,,,,,,,,
309,PT10M58.00S,2025-01-19T21:20:02.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642276,5.469776609724048,50.73529411764706,1610612748,49,44,2025-01-19T21:20:07Z,3080000,False,-4.0,-1.0,1,left,MISS K. Ware running Layup,[1642276],1610612748.0,MIA,running,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.39,Missed,,,,,,,,,,,,,,,,,,
310,PT10M56.00S,2025-01-19T21:20:04.1Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,49,44,2025-01-19T21:20:04Z,3090000,False,,,0,,K. Ware REBOUND (Off:3 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,309.0,5.0,2.0,3.0,,,,,,,,
311,PT10M53.00S,2025-01-19T21:20:07.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642276,6.389618922470433,45.34313725490196,1610612748,49,44,2025-01-19T21:20:11Z,3100000,False,23.0,8.0,1,left,MISS K. Ware Hook,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
312,PT10M49.00S,2025-01-19T21:20:11.0Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,49,44,2025-01-19T21:20:11Z,3110000,False,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,311.0,4.0,3.0,1.0,,,,,,,,
313,PT10M48.00S,2025-01-19T21:20:12.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641705,93.9060446780552,54.90196078431373,1610612759,49,46,2025-01-19T21:20:18Z,3120000,False,25.0,5.0,1,right,V. Wembanyama running Layup (13 PTS) (C. Paul 5 AST),"[1641705, 101108]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.5,Made,13.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,
315,PT10M43.00S,2025-01-19T21:20:18.2Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612748,49,46,2025-01-19T21:20:31Z,3140000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Herro 2 FT),"[1630170, 1629639]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,,,,,,1.0,0.0,Herro,1629639.0,,,,
317,PT10M43.00S,2025-01-19T21:20:46.2Z,3,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,50,46,2025-01-19T21:20:46Z,3160000,False,,,0,,T. Herro Free Throw 1 of 2 (6 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
318,PT10M43.00S,2025-01-19T21:21:05.8Z,3,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,51,46,2025-01-19T21:21:05Z,3170000,False,,,0,,T. Herro Free Throw 2 of 2 (7 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
319,PT10M33.00S,2025-01-19T21:21:18.9Z,3,REGULAR,turnover,traveling,[],1641705,,,1610612759,51,46,2025-01-19T21:21:27Z,3180000,False,,,0,,V. Wembanyama traveling TURNOVER (2 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,1151.0,2.0,,,,,,,,,,,,
320,PT10M08.00S,2025-01-19T21:21:55.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,6.915243101182654,21.07843137254902,1610612748,53,46,2025-01-19T21:21:59Z,3190000,False,145.0,13.0,1,left,T. Herro 14' pullup Jump Shot (9 PTS) (J. Butler 2 AST),"[1629639, 202710]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,14.51,Made,9.0,J. Butler,202710.0,2.0,,,,,,,,,,,,,,
322,PT09M59.00S,2025-01-19T21:22:03.7Z,3,REGULAR,3pt,Jump Shot,[],101108,67.36202365308804,52.69607843137255,1610612759,53,46,2025-01-19T21:22:11Z,3210000,False,13.0,254.0,1,right,MISS C. Paul 25' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
323,PT09M53.00S,2025-01-19T21:22:09.7Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,53,46,2025-01-19T21:22:11Z,3220000,False,,,0,,D. Robinson REBOUND (Off:1 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,322.0,5.0,4.0,1.0,,,,,,,,
324,PT09M46.00S,2025-01-19T21:22:16.6Z,3,REGULAR,3pt,Jump Shot,[],1629130,14.799605781865965,95.58823529411765,1610612748,56,46,2025-01-19T21:23:26Z,3230000,False,-228.0,87.0,1,left,D. Robinson 24' 3PT pullup (13 PTS) (B. Adebayo 4 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,24.38,Made,13.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,
326,PT09M45.00S,2025-01-19T21:22:23.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,56,46,2025-01-19T21:22:23Z,3250000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT09M23.00S,2025-01-19T21:25:46.9Z,3,REGULAR,2pt,Jump Shot,[],1642264,75.50919842312747,40.931372549019606,1610612759,56,48,2025-01-19T21:25:51Z,3260000,False,-45.0,178.0,1,right,S. Castle 18' pullup Jump Shot (7 PTS) (H. Barnes 2 AST),"[1642264, 203084]",1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,18.34,Made,7.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,,
