actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
260,PT05M26.00S,2024-12-13T01:27:39.8Z,2,REGULAR,substitution,out,[],1641711,,,1610612748,35,43,2024-12-13T01:27:54Z,2550000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M26.00S,2024-12-13T01:27:39.8Z,2,REGULAR,substitution,out,[],1642266,,,1610612748,35,43,2024-12-13T01:27:54Z,2560000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M26.00S,2024-12-13T01:27:39.8Z,2,REGULAR,substitution,in,[],202710,,,1610612748,35,43,2024-12-13T01:27:54Z,2570000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M26.00S,2024-12-13T01:27:39.8Z,2,REGULAR,substitution,in,[],1642367,,,1610612748,35,43,2024-12-13T01:27:54Z,2580000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M26.00S,2024-12-13T01:27:39.8Z,2,REGULAR,substitution,in,[],1630534,,,1610612748,35,43,2024-12-13T01:27:54Z,2590000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M26.00S,2024-12-13T01:27:56.7Z,2,REGULAR,freethrow,2 of 2,[],1631107,,,1610612748,36,43,2024-12-13T01:27:56Z,2600000,False,,,0,,N. Jović Free Throw 2 of 2 (3 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
266,PT05M13.00S,2024-12-13T01:28:10.0Z,2,REGULAR,2pt,Jump Shot,[],1629628,22.158344283837057,69.6078431372549,1610612761,36,43,2024-12-13T01:28:28Z,2610000,False,-98.0,156.0,1,left,MISS R. Barrett 18' step back Shot,[1629628],1610612761.0,TOR,step back,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,18.41,Missed,,,,,,,,,,,,,,,,,,
267,PT05M11.00S,2024-12-13T01:28:12.0Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,36,43,2024-12-13T01:28:15Z,2620000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,266.0,3.0,3.0,0.0,,,,,,,,
268,PT04M59.00S,2024-12-13T01:28:24.7Z,2,REGULAR,3pt,Jump Shot,[],1626179,66.83639947437582,37.99019607843137,1610612748,39,43,2024-12-13T01:28:29Z,2630000,False,-60.0,259.0,1,right,T. Rozier 26' 3PT step back (3 PTS) (T. Herro 3 AST),"[1626179, 1629639]",1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,26.61,Made,3.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,
269,PT04M53.00S,2024-12-13T01:28:36.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,39,43,2024-12-13T01:28:36Z,2640000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M53.00S,2024-12-13T01:31:14.9Z,2,REGULAR,substitution,out,[],1627751,,,1610612761,39,43,2024-12-13T01:31:29Z,2650000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M53.00S,2024-12-13T01:31:14.9Z,2,REGULAR,substitution,in,[],203482,,,1610612761,39,43,2024-12-13T01:31:29Z,2660000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M36.00S,2024-12-13T01:32:00.5Z,2,REGULAR,turnover,traveling,[],1629628,,,1610612761,39,43,2024-12-13T01:32:14Z,2670000,False,,,0,,R. Barrett traveling TURNOVER (2 TO),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,,,1626301.0,,,,
274,PT04M15.00S,2024-12-13T01:32:28.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,86.81011826544021,97.05882352941177,1610612748,39,43,2024-12-13T01:32:43Z,2680000,False,235.0,71.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,24.59,Missed,,,,,,,,,,,,,,,,,,
275,PT04M13.00S,2024-12-13T01:32:30.3Z,2,REGULAR,rebound,defensive,[],203482,,,1610612761,39,43,2024-12-13T01:32:43Z,2690000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,,,,,,274.0,1.0,1.0,0.0,,,,,,,,
278,PT03M59.00S,2024-12-13T01:32:58.1Z,2,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612761,39,43,2024-12-13T01:33:28Z,2720000,False,,,0,,N. Jović shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1631107, 203482]",1610612748.0,MIA,shooting,,,Jović,N. Jović,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Olynyk,203482.0
280,PT03M59.00S,2024-12-13T01:33:30.9Z,2,REGULAR,freethrow,1 of 2,[],203482,,,1610612761,39,43,2024-12-13T01:33:30Z,2740000,False,,,0,,MISS K. Olynyk Free Throw 1 of 2,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT03M59.00S,2024-12-13T01:33:30.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,39,43,2024-12-13T01:33:30Z,2750000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,
282,PT03M59.00S,2024-12-13T01:33:30.9Z,2,REGULAR,freethrow,2 of 2,[],203482,,,1610612761,39,43,2024-12-13T01:33:43Z,2760000,False,,,0,,MISS K. Olynyk Free Throw 2 of 2,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT03M59.00S,2024-12-13T01:33:30.9Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,39,43,2024-12-13T01:33:43Z,2770000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,282.0,2.0,2.0,0.0,,,,,,,,
284,PT03M42.00S,2024-12-13T01:33:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,93.38042049934296,49.50980392156863,1610612748,41,43,2024-12-13T01:33:56Z,2780000,False,-2.0,10.0,1,right,N. Jović driving Layup (5 PTS) (J. Butler 2 AST),"[1631107, 202710]",1610612748.0,MIA,driving,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,1.0,Made,5.0,J. Butler,202710.0,2.0,,,,,,,,,,,,,,
286,PT03M35.00S,2024-12-13T01:33:55.5Z,2,REGULAR,3pt,Jump Shot,[],1642367,25.18068331143233,16.176470588235293,1610612761,41,43,2024-12-13T01:34:00Z,2800000,False,169.0,184.0,1,left,MISS J. Mogbo 25' 3PT,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
287,PT03M35.00S,2024-12-13T01:33:55.5Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,41,43,2024-12-13T01:34:00Z,2810000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,286.0,3.0,3.0,0.0,,,,,,,,
289,PT03M12.00S,2024-12-13T01:34:36.5Z,2,REGULAR,2pt,Jump Shot,[],202710,75.64060446780552,37.99019607843137,1610612748,41,43,2024-12-13T01:35:14Z,2830000,False,-60.0,176.0,1,right,MISS J. Butler 18' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,18.64,Missed,,,,,,,,,,,,,,,,,,
290,PT03M11.00S,2024-12-13T01:34:37.5Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612748,41,43,2024-12-13T01:35:01Z,2840000,False,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,289.0,4.0,3.0,1.0,,,,,,,,
291,PT03M11.00S,2024-12-13T01:34:46.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,41,43,2024-12-13T01:34:53Z,2850000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2882.0,,,,
292,PT02M55.00S,2024-12-13T01:35:11.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630534,6.652431011826544,46.568627450980394,1610612761,41,45,2024-12-13T01:35:22Z,2860000,False,17.0,10.0,1,left,O. Agbaji driving finger roll Layup (2 PTS) (D. Mitchell 3 AST),"[1630534, 1630558]",1610612761.0,TOR,driving finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,,
294,PT02M45.00S,2024-12-13T01:35:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630696,93.51182654402102,49.50980392156863,1610612748,43,45,2024-12-13T01:35:26Z,2880000,False,-2.0,8.0,1,right,D. Smith driving finger roll Layup (4 PTS),[1630696],1610612748.0,MIA,driving finger roll,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,0.89,Made,4.0,,,,,,,,,,,,,,,,,
295,PT02M30.00S,2024-12-13T01:35:41.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629639,,,1610612761,43,45,2024-12-13T01:35:46Z,2890000,False,,,0,,T. Herro personal FOUL (1 PF) (Mitchell 2 FT),"[1629639, 1630558]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Mitchell,1630558.0
297,PT02M30.00S,2024-12-13T01:36:12.8Z,2,REGULAR,freethrow,1 of 2,[],1630558,,,1610612761,43,46,2024-12-13T01:36:12Z,2910000,False,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
298,PT02M30.00S,2024-12-13T01:36:29.3Z,2,REGULAR,freethrow,2 of 2,[],1630558,,,1610612761,43,47,2024-12-13T01:36:29Z,2920000,False,,,0,,D. Mitchell Free Throw 2 of 2 (2 PTS),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
299,PT02M17.00S,2024-12-13T01:36:43.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,69.33311432325887,75.73529411764706,1610612748,43,47,2024-12-13T01:37:08Z,2930000,False,129.0,236.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
300,PT02M15.00S,2024-12-13T01:36:45.5Z,2,REGULAR,rebound,defensive,[],1642367,,,1610612761,43,47,2024-12-13T01:36:56Z,2940000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:4),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,299.0,5.0,4.0,1.0,,,,,,,,
301,PT02M09.00S,2024-12-13T01:36:51.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630534,6.389618922470433,51.225490196078425,1610612761,43,49,2024-12-13T01:36:59Z,2950000,False,-6.0,8.0,1,left,O. Agbaji running Layup (4 PTS) (D. Mitchell 4 AST),"[1630534, 1630558]",1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,,
303,PT02M04.00S,2024-12-13T01:36:59.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,93.38042049934296,49.754901960784316,1610612748,45,49,2024-12-13T01:39:34Z,2970000,False,-1.0,10.0,1,right,J. Butler alley-oop DUNK (5 PTS) (D. Smith 1 AST),"[202710, 1630696]",1610612748.0,MIA,alley-oop,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.98,Made,5.0,D. Smith,1630696.0,1.0,,,,,,,,,,,,,,
305,PT02M04.00S,2024-12-13T01:37:09.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630558,,,1610612748,45,49,2024-12-13T01:37:30Z,2990000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Butler 1 FT),"[1630558, 202710]",1610612761.0,TOR,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Butler,202710.0
307,PT02M04.00S,2024-12-13T01:37:24.8Z,2,REGULAR,substitution,out,[],1626179,,,1610612748,45,49,2024-12-13T01:37:47Z,3010000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M04.00S,2024-12-13T01:37:24.8Z,2,REGULAR,substitution,out,[],203482,,,1610612748,45,49,2024-12-13T01:37:47Z,3020000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M04.00S,2024-12-13T01:37:24.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,45,49,2024-12-13T01:37:47Z,3030000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M04.00S,2024-12-13T01:37:24.8Z,2,REGULAR,substitution,in,[],1627751,,,1610612748,45,49,2024-12-13T01:37:47Z,3040000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M04.00S,2024-12-13T01:37:48.4Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,46,49,2024-12-13T01:37:48Z,3050000,False,,,0,,J. Butler Free Throw 1 of 1 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
312,PT01M52.00S,2024-12-13T01:38:06.2Z,2,REGULAR,foul,offensive,['inpenalty'],1630558,,,1610612761,46,49,2024-12-13T01:38:13Z,3060000,False,,,0,,D. Mitchell offensive FOUL (2 PF),"[1630558, 1630696]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,Smith,1630696.0
314,PT01M52.00S,2024-12-13T01:38:06.2Z,2,REGULAR,turnover,offensive foul,[],1630558,,,1610612761,46,49,2024-12-13T01:38:06Z,3080000,False,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,1628480.0,,,,
315,PT01M35.00S,2024-12-13T01:38:32.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631107,65.78515111695138,50.49019607843137,1610612748,49,49,2024-12-13T01:38:38Z,3090000,False,2.0,269.0,1,right,N. Jović 26' 3PT  (8 PTS) (J. Butler 3 AST),"[1631107, 202710]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,26.91,Made,8.0,J. Butler,202710.0,3.0,,,,,,,,,,,,,,
317,PT01M32.00S,2024-12-13T01:38:41.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,49,49,2024-12-13T01:38:41Z,3110000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M32.00S,2024-12-13T01:39:52.5Z,2,REGULAR,substitution,out,[],1630558,,,1610612761,49,49,2024-12-13T01:40:03Z,3120000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M32.00S,2024-12-13T01:39:52.5Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,49,49,2024-12-13T01:40:03Z,3130000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M19.00S,2024-12-13T01:40:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.863994743758213,50.98039215686274,1610612761,49,49,2024-12-13T01:40:30Z,3140000,False,-5.0,3.0,1,left,MISS R. Barrett driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.55,Missed,,,,,,,,,,,,,,,,,,
321,PT01M17.00S,2024-12-13T01:40:25.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,49,2024-12-13T01:40:30Z,3150000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,320.0,8.0,7.0,1.0,,,,,,,,
322,PT01M13.00S,2024-12-13T01:40:29.5Z,2,REGULAR,3pt,Jump Shot,[],1630696,94.1688567674113,97.05882352941177,1610612748,52,49,2024-12-13T01:40:36Z,3160000,False,235.0,2.0,1,right,D. Smith 3PT step back (7 PTS) (N. Jović 1 AST),"[1630696, 1631107]",1610612748.0,MIA,step back,,,Smith,D. Smith,,,,,Right Corner 3,24+ Right,23.53,Made,7.0,N. Jović,1631107.0,1.0,,,,,,,,,,,,,,
324,PT01M04.00S,2024-12-13T01:40:41.3Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,52,49,2024-12-13T01:40:46Z,3180000,False,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (3 TO),[1629628],1610612761.0,TOR,lost ball,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,,,2882.0,,,,
325,PT00M54.70S,2024-12-13T01:40:59.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,65.39093298291722,52.69607843137255,1610612748,55,49,2024-12-13T01:41:50Z,3190000,False,13.0,273.0,1,right,T. Herro 27' 3PT pullup (12 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,27.31,Made,12.0,,,,,,,,,,,,,,,,,
326,PT00M35.40S,2024-12-13T01:41:22.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,12.697109067017081,52.69607843137255,1610612761,55,51,2024-12-13T01:41:29Z,3200000,False,-13.0,67.0,1,left,J. Poeltl 6' turnaround Hook (14 PTS) (R. Barrett 5 AST),"[1627751, 1629628]",1610612761.0,TOR,turnaround,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,14.0,R. Barrett,1629628.0,5.0,,,,,,,,,,,,,,
328,PT00M27.80S,2024-12-13T01:41:31.7Z,2,REGULAR,3pt,Jump Shot,[],1631107,74.06373193166885,86.51960784313727,1610612748,58,51,2024-12-13T01:41:38Z,3220000,False,183.0,191.0,1,right,N. Jović 26' 3PT pullup (11 PTS) (T. Herro 4 AST),"[1631107, 1629639]",1610612748.0,MIA,pullup,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,26.45,Made,11.0,T. Herro,1629639.0,4.0,,,,,,,,,,,,,,
330,PT00M04.70S,2024-12-13T01:41:59.4Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,58,51,2024-12-13T01:42:04Z,3240000,False,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (4 TO),[1629628],1610612761.0,TOR,bad pass,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,4.0,,,2882.0,,,,
332,PT00M03.00S,2024-12-13T01:42:22.1Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,58,51,2024-12-13T01:42:40Z,3260000,False,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 1642367]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,Mogbo,1642367.0,,,,,
333,PT00M03.00S,2024-12-13T01:42:22.1Z,2,REGULAR,steal,,[],1642367,,,1610612761,58,51,2024-12-13T03:37:51Z,3270000,False,,,0,,J. Mogbo STEAL (1 STL),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2024-12-13T01:42:41.7Z,2,REGULAR,period,end,[],0,,,1610612761,58,51,2024-12-13T01:42:41Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-12-13T01:55:04.9Z,3,REGULAR,substitution,out,['startperiod'],1631107,,,1610612761,58,51,2024-12-13T01:57:47Z,3290000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-12-13T01:55:04.9Z,3,REGULAR,substitution,out,['startperiod'],1630696,,,1610612761,58,51,2024-12-13T01:57:47Z,3300000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-12-13T01:55:04.9Z,3,REGULAR,substitution,out,['startperiod'],1642266,,,1610612761,58,51,2024-12-13T01:57:47Z,3310000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-12-13T01:55:04.9Z,3,REGULAR,substitution,in,['startperiod'],1629312,,,1610612761,58,51,2024-12-13T01:57:47Z,3320000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-12-13T01:55:04.9Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612761,58,51,2024-12-13T01:57:47Z,3330000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-12-13T01:55:04.9Z,3,REGULAR,substitution,in,['startperiod'],1641711,,,1610612761,58,51,2024-12-13T01:57:47Z,3340000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-12-13T01:57:44.7Z,3,REGULAR,period,start,[],0,,,1610612761,58,51,2024-12-13T01:57:48Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M47.00S,2024-12-13T01:57:57.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,79.71419185282524,50.73529411764706,1610612761,58,51,2024-12-13T01:58:07Z,3360000,False,4.0,138.0,1,right,MISS G. Dick 13' turnaround fadeaway Shot,[1641711],1610612761.0,TOR,turnaround fadeaway,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,13.82,Missed,,,,,,,,,,,,,,,,,,
345,PT11M44.00S,2024-12-13T01:58:00.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,58,51,2024-12-13T01:58:07Z,3370000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,344.0,9.0,8.0,1.0,,,,,,,,
346,PT11M31.00S,2024-12-13T01:58:13.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.863994743758213,50.73529411764706,1610612748,60,51,2024-12-13T01:58:18Z,3380000,False,-4.0,3.0,1,left,B. Adebayo alley-oop DUNK (8 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.45,Made,8.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,
348,PT11M21.00S,2024-12-13T01:58:22.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,90.09526938239159,50.49019607843137,1610612761,60,53,2024-12-13T01:58:29Z,3400000,False,2.0,41.0,1,right,R. Barrett driving floating Jump Shot (6 PTS),[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,4.07,Made,6.0,,,,,,,,,,,,,,,,,
352,PT11M03.00S,2024-12-13T01:58:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629312,9.280551905387648,52.20588235294118,1610612748,60,53,2024-12-13T01:58:50Z,3410000,False,-11.0,35.0,1,left,MISS H. Highsmith driving floating Shot,[1629312],1610612748.0,MIA,driving floating,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,,
353,PT11M01.00S,2024-12-13T01:58:42.8Z,3,REGULAR,rebound,offensive,[],1629312,,,1610612748,60,53,2024-12-13T01:58:42Z,3420000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,352.0,2.0,1.0,1.0,,,,,,,,
