actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
260,PT05M36.00S,2022-03-07T01:27:26.3Z,2,REGULAR,substitution,in,[],1630171,,,1610612761,48,37,2022-03-07T01:27:34Z,2530000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M36.00S,2022-03-07T01:27:47.1Z,2,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,48,38,2022-03-07T01:27:47Z,2540000,,,0,,C. Boucher Free Throw 2 of 2 (8 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,Made,,,,,,8.0,,,,,,,,,,
262,PT05M20.00S,2022-03-07T01:28:04.3Z,2,REGULAR,3pt,Jump Shot,[],1629636,94.56307490144546,2.696078431372549,1610612739,48,38,2022-03-07T01:28:09Z,2550000,-237.0,-1.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,23.65,Missed,,,,,,,,,,,,,,,,
263,PT05M16.00S,2022-03-07T01:28:08.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,48,38,2022-03-07T01:28:09Z,2560000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,
264,PT05M16.00S,2022-03-07T01:28:11.1Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612761,48,38,2022-03-07T01:28:21Z,2570000,,,0,,E. Mobley shooting personal FOUL (3 PF) (Siakam 2 FT),"[1630596, 1627783]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,1627961.0,,,,,3.0,0.0,Siakam,1627783.0,,,
266,PT05M16.00S,2022-03-07T01:28:37.9Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,48,39,2022-03-07T01:28:37Z,2590000,,,0,,P. Siakam Free Throw 1 of 2 (6 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Made,,,,,,6.0,,,,,,,,,,
267,PT05M16.00S,2022-03-07T01:28:42.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612761,48,39,2022-03-07T01:28:48Z,2600000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M16.00S,2022-03-07T01:28:42.9Z,2,REGULAR,substitution,out,[],203920,,,1610612761,48,39,2022-03-07T01:28:48Z,2610000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M16.00S,2022-03-07T01:28:42.9Z,2,REGULAR,substitution,in,[],201567,,,1610612761,48,39,2022-03-07T01:28:48Z,2620000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M16.00S,2022-03-07T01:28:42.9Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,48,39,2022-03-07T01:28:48Z,2630000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M16.00S,2022-03-07T01:29:06.0Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,48,40,2022-03-07T01:29:06Z,2640000,,,0,,P. Siakam Free Throw 2 of 2 (7 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Made,,,,,,7.0,,,,,,,,,,
272,PT05M03.00S,2022-03-07T01:29:22.4Z,2,REGULAR,3pt,Jump Shot,[],1626224,75.50919842312747,88.48039215686273,1610612739,48,40,2022-03-07T01:29:27Z,2650000,192.0,178.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,26.19,Missed,,,,,,,,,,,,,,,,
273,PT04M59.00S,2022-03-07T01:29:26.4Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,48,40,2022-03-07T01:29:27Z,2660000,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,272.0,4.0,3.0,1.0,,,,,,,,,,,,
274,PT04M53.00S,2022-03-07T01:29:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,11.12023653088042,44.36274509803921,1610612761,48,40,2022-03-07T01:31:34Z,2670000,28.0,52.0,1,left,MISS P. Achiuwa driving floating Shot - blocked,"[1630173, 1630171]",1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,,,,5.92,Missed,,,,,,,,,,,,,,Okoro,1630171.0,
275,PT04M53.00S,2022-03-07T01:29:34.3Z,2,REGULAR,block,,[],1630171,,,1610612761,48,40,2022-03-07T01:29:38Z,2680000,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M52.00S,2022-03-07T01:29:35.3Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,48,40,2022-03-07T01:31:34Z,2690000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,
277,PT04M49.00S,2022-03-07T01:29:46.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1626224,93.38042049934296,49.26470588235294,1610612739,50,40,2022-03-07T01:31:53Z,2700000,-4.0,10.0,1,right,C. Osman running Layup (13 PTS) (D. Garland 7 AST),"[1626224, 1629636]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,,1.04,Made,,,,,,13.0,D. Garland,1629636.0,7.0,,,,,,,
282,PT04M49.00S,2022-03-07T01:29:58.9Z,2,REGULAR,violation,defensive goaltending,[],1630567,,,1610612739,50,40,2022-03-07T01:32:01Z,2710000,,,0,,S. Barnes defensive goaltending VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,1627961.0,,,,,,,,,,,
279,PT04M29.00S,2022-03-07T01:30:11.5Z,2,REGULAR,2pt,Jump Shot,[],1627783,20.45006570302234,59.55882352941176,1610612761,50,40,2022-03-07T01:32:47Z,2720000,-48.0,140.0,1,left,MISS P. Siakam 14' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,,,,14.77,Missed,,,,,,,,,,,,,,,,
280,PT04M23.00S,2022-03-07T01:30:17.5Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,50,40,2022-03-07T01:32:47Z,2730000,,,0,,S. Barnes REBOUND (Off:3 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,279.0,6.0,3.0,3.0,,,,,,,,,,,,
281,PT04M20.00S,2022-03-07T01:30:20.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,5.863994743758213,50.73529411764706,1610612761,50,42,2022-03-07T01:30:54Z,2740000,-4.0,3.0,1,left,P. Siakam driving Layup (9 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,,,,0.45,Made,,,,,,9.0,,,,,,,,,,
283,PT04M19.00S,2022-03-07T01:30:31.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,50,42,2022-03-07T01:30:31Z,2750000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M19.00S,2022-03-07T01:32:15.9Z,2,REGULAR,substitution,out,[],201567,,,1610612739,50,42,2022-03-07T01:33:40Z,2760000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M19.00S,2022-03-07T01:32:15.9Z,2,REGULAR,substitution,in,[],202334,,,1610612739,50,42,2022-03-07T01:33:40Z,2770000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M01.00S,2022-03-07T01:34:05.3Z,2,REGULAR,turnover,bad pass,[],1630171,,,1610612739,50,42,2022-03-07T01:34:10Z,2780000,,,0,,I. Okoro bad pass TURNOVER (2 TO),"[1630171, 1628449]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,2.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,
288,PT04M01.00S,2022-03-07T01:34:05.3Z,2,REGULAR,steal,,[],1628449,,,1610612761,50,42,2022-03-07T01:34:07Z,2790000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M52.00S,2022-03-07T01:34:13.8Z,2,REGULAR,turnover,bad pass,[],1628449,,,1610612761,50,42,2022-03-07T01:34:19Z,2800000,,,0,,C. Boucher bad pass TURNOVER (1 TO),"[1628449, 1626224]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,1.0,Osman,1626224.0,,,,,,,,,,,,,,,,,,
290,PT03M52.00S,2022-03-07T01:34:13.8Z,2,REGULAR,steal,,[],1626224,,,1610612739,50,42,2022-03-07T01:34:17Z,2810000,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M46.00S,2022-03-07T01:34:19.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629636,94.1688567674113,50.49019607843137,1610612739,52,42,2022-03-07T01:34:35Z,2820000,2.0,2.0,1,right,D. Garland running Layup (6 PTS) (C. Osman 2 AST),"[1629636, 1626224]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,,,,0.34,Made,,,,,,6.0,C. Osman,1626224.0,2.0,,,,,,,
293,PT03M25.00S,2022-03-07T01:34:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629018,7.30946123521682,2.941176470588235,1610612761,52,42,2022-03-07T01:34:45Z,2840000,235.0,16.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,23.59,Missed,,,,,,,,,,,,,,,,
294,PT03M23.00S,2022-03-07T01:34:42.3Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,52,42,2022-03-07T01:34:42Z,2850000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,293.0,1.0,1.0,0.0,,,,,,,,,,,,
295,PT03M18.00S,2022-03-07T01:34:47.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,92.46057818659659,55.14705882352941,1610612739,52,42,2022-03-07T01:34:57Z,2860000,26.0,18.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,,,,3.16,Missed,,,,,,,,,,,,,,,,
296,PT03M17.00S,2022-03-07T01:34:48.6Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,52,42,2022-03-07T01:34:57Z,2870000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,
297,PT03M17.00S,2022-03-07T01:34:57.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612761,52,42,2022-03-07T01:35:23Z,2880000,,,0,,I. Okoro take personal FOUL (2 PF) (Siakam 2 FT),"[1630171, 1627783]",1610612739.0,CLE,take,,,Okoro,I. Okoro,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Siakam,1627783.0,,,
299,PT03M17.00S,2022-03-07T01:35:32.9Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,52,42,2022-03-07T01:35:32Z,2900000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Missed,,,,,,,,,,,,,,,,
300,PT03M17.00S,2022-03-07T01:35:32.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,52,42,2022-03-07T01:35:32Z,2910000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,
301,PT03M17.00S,2022-03-07T01:35:33.8Z,2,REGULAR,substitution,out,[],1626224,,,1610612761,52,42,2022-03-07T01:35:50Z,2920000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M17.00S,2022-03-07T01:35:33.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612761,52,42,2022-03-07T01:35:50Z,2930000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M17.00S,2022-03-07T01:35:53.7Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,52,43,2022-03-07T01:35:53Z,2940000,,,0,,P. Siakam Free Throw 2 of 2 (10 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Made,,,,,,10.0,,,,,,,,,,
304,PT03M00.00S,2022-03-07T01:36:14.7Z,2,REGULAR,3pt,Jump Shot,[],1628374,65.91655716162943,54.90196078431373,1610612739,55,43,2022-03-07T01:36:19Z,2950000,25.0,268.0,1,right,L. Markkanen 26' 3PT  (16 PTS) (I. Okoro 1 AST),"[1628374, 1630171]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,26.9,Made,,,,,,16.0,I. Okoro,1630171.0,1.0,,,,,,,
306,PT02M31.00S,2022-03-07T01:36:43.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,10.988830486202366,49.754901960784316,1610612761,55,45,2022-03-07T01:36:47Z,2970000,1.0,51.0,1,left,S. Barnes turnaround Hook (10 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,,,,5.08,Made,,,,,,10.0,,,,,,,,,,
307,PT02M07.00S,2022-03-07T01:37:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,90.62089356110381,51.225490196078425,1610612739,55,45,2022-03-07T01:37:13Z,2980000,6.0,36.0,1,right,MISS D. Wade driving Layup,[1629731],1610612739.0,CLE,driving,,,Wade,D. Wade,,,,,,,,3.62,Missed,,,,,,,,,,,,,,,,
308,PT02M04.00S,2022-03-07T01:37:09.5Z,2,REGULAR,rebound,offensive,[],202334,,,1610612739,55,45,2022-03-07T01:37:09Z,2990000,,,0,,E. Davis REBOUND (Off:1 Def:0),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,307.0,1.0,0.0,1.0,,,,,,,,,,,,
309,PT02M03.00S,2022-03-07T01:37:11.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202334,93.24901445466492,48.77450980392157,1610612739,57,45,2022-03-07T01:37:16Z,3000000,-6.0,11.0,1,right,E. Davis putback Layup (2 PTS),[202334],1610612739.0,CLE,putback,,,Davis,E. Davis,,,,,,,,1.26,Made,,,,,,2.0,,,,,,,,,,
310,PT01M46.00S,2022-03-07T01:37:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,6.652431011826544,36.27450980392157,1610612761,57,45,2022-03-07T01:38:08Z,3010000,69.0,10.0,1,left,MISS P. Siakam 6' driving floating bank Shot,[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,,,,6.93,Missed,,,,,,,,,,,,,,,,
311,PT01M45.00S,2022-03-07T01:37:30.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,57,45,2022-03-07T01:38:08Z,3020000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,310.0,,,,,,,,,,,,,,,
312,PT01M45.00S,2022-03-07T01:37:40.3Z,2,REGULAR,foul,personal,[],1630173,,,1610612739,57,45,2022-03-07T01:37:51Z,3030000,,,0,,P. Achiuwa loose ball personal FOUL (2 PF),"[1630173, 202334]",1610612761.0,TOR,loose ball,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Davis,202334.0,,,
314,PT01M19.00S,2022-03-07T01:38:16.5Z,2,REGULAR,3pt,Jump Shot,[],1628374,93.11760840998686,97.30392156862744,1610612739,57,45,2022-03-07T01:38:20Z,3050000,237.0,12.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,23.68,Missed,,,,,,,,,,,,,,,,
315,PT01M17.00S,2022-03-07T01:38:18.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,57,45,2022-03-07T01:38:20Z,3060000,,,0,,S. Barnes REBOUND (Off:3 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,314.0,7.0,4.0,3.0,,,,,,,,,,,,
316,PT01M06.00S,2022-03-07T01:38:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,10.33180026281209,51.225490196078425,1610612761,57,45,2022-03-07T01:38:37Z,3070000,-6.0,45.0,1,left,MISS P. Siakam driving floating Shot - blocked,"[1627783, 1628374]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,,,,4.5,Missed,,,,,,,,,,,,,,Markkanen,1628374.0,
317,PT01M06.00S,2022-03-07T01:38:30.1Z,2,REGULAR,block,,[],1628374,,,1610612761,57,45,2022-03-07T01:38:32Z,3080000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M05.00S,2022-03-07T01:38:31.1Z,2,REGULAR,rebound,defensive,[],202334,,,1610612739,57,45,2022-03-07T01:38:37Z,3090000,,,0,,E. Davis REBOUND (Off:1 Def:1),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,316.0,2.0,1.0,1.0,,,,,,,,,,,,
319,PT01M05.00S,2022-03-07T01:38:36.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612739,57,45,2022-03-07T01:39:02Z,3100000,,,0,,P. Siakam personal FOUL (2 PF) (Davis 2 FT),"[1627783, 202334]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Davis,202334.0,,,
321,PT01M05.00S,2022-03-07T01:39:09.6Z,2,REGULAR,freethrow,1 of 2,[],202334,,,1610612739,57,45,2022-03-07T01:39:09Z,3120000,,,0,,MISS E. Davis Free Throw 1 of 2,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,Missed,,,,,,,,,,,,,,,,
322,PT01M05.00S,2022-03-07T01:39:09.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,57,45,2022-03-07T01:39:09Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,
323,PT01M05.00S,2022-03-07T01:39:09.6Z,2,REGULAR,freethrow,2 of 2,[],202334,,,1610612739,57,45,2022-03-07T01:39:31Z,3140000,,,0,,MISS E. Davis Free Throw 2 of 2,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,Missed,,,,,,,,,,,,,,,,
324,PT01M03.00S,2022-03-07T01:39:11.6Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,57,45,2022-03-07T01:39:31Z,3150000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,323.0,5.0,4.0,1.0,,,,,,,,,,,,
325,PT00M49.70S,2022-03-07T01:39:46.2Z,2,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612761,57,45,2022-03-07T01:39:59Z,3160000,,,0,,G. Trent Jr. lost ball out-of-bounds TURNOVER (1 TO),[1629018],1610612761.0,TOR,lost ball,,,Trent Jr.,G. Trent Jr.,,,,,1.0,,,,,,,,,101284.0,,,,,,,,,,,
326,PT00M49.70S,2022-03-07T01:39:54.1Z,2,REGULAR,substitution,out,[],202334,,,1610612739,57,45,2022-03-07T01:39:57Z,3170000,,,0,,SUB out: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M49.70S,2022-03-07T01:39:54.1Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,57,45,2022-03-07T01:39:57Z,3180000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M44.60S,2022-03-07T01:40:16.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628374,89.56964520367937,46.81372549019608,1610612739,59,45,2022-03-07T01:40:23Z,3190000,-16.0,46.0,1,right,L. Markkanen driving Hook (18 PTS) (D. Garland 8 AST),"[1628374, 1629636]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,,,,4.82,Made,,,,,,18.0,D. Garland,1629636.0,8.0,,,,,,,
330,PT00M39.50S,2022-03-07T01:40:28.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612761,59,45,2022-03-07T01:40:37Z,3210000,,,0,,D. Garland personal FOUL (2 PF) (Siakam 2 FT),"[1629636, 1627783]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,202049.0,,,,,2.0,0.0,Siakam,1627783.0,,,
346,PT00M39.50S,2022-03-07T01:40:41.7Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,59,46,2022-03-07T01:46:42Z,3230000,,,0,,P. Siakam Free Throw 1 of 2 (11 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Made,,,,,,11.0,,,,,,,,,,
347,PT00M39.50S,2022-03-07T01:40:41.7Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,59,46,2022-03-07T01:46:42Z,3235000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Missed,,,,,,,,,,,,,,,,
348,PT00M39.50S,2022-03-07T01:40:41.7Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,59,46,2022-03-07T01:46:42Z,3237500,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,347.0,5.0,5.0,0.0,,,,,,,,,,,,
333,PT00M39.50S,2022-03-07T01:40:54.8Z,2,REGULAR,substitution,out,[],1630173,,,1610612739,59,46,2022-03-07T01:46:42Z,3240000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M39.50S,2022-03-07T01:40:54.8Z,2,REGULAR,substitution,in,[],201152,,,1610612739,59,46,2022-03-07T01:46:42Z,3250000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M21.30S,2022-03-07T01:41:40.0Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,59,46,2022-03-07T01:43:41Z,3255000,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 1630567]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,3.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,
338,PT00M21.30S,2022-03-07T01:41:40.0Z,2,REGULAR,steal,,[],1630567,,,1610612761,59,46,2022-03-07T01:43:41Z,3257500,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M20.50S,2022-03-07T01:41:44.8Z,2,REGULAR,turnover,lost ball,[],201152,,,1610612761,59,46,2022-03-07T01:44:03Z,3258750,,,0,,T. Young lost ball TURNOVER (1 TO),"[201152, 1629636]",1610612761.0,TOR,,,,Young,T. Young,,,,,1.0,Garland,1629636.0,,,,,,,,,,,,,,,,,,
340,PT00M20.50S,2022-03-07T01:41:44.8Z,2,REGULAR,steal,,[],1629636,,,1610612739,59,46,2022-03-07T01:41:48Z,3259375,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M19.80S,2022-03-07T01:41:49.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,93.9060446780552,51.9607843137255,1610612739,59,46,2022-03-07T01:44:27Z,3259687,10.0,5.0,1,right,MISS D. Garland Layup,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,1.09,Missed,,,,,,,,,,,,,,,,
342,PT00M18.80S,2022-03-07T01:41:50.5Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,59,46,2022-03-07T01:44:27Z,3259843,,,0,,T. Young REBOUND (Off:1 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,341.0,3.0,2.0,1.0,,,,,,,,,,,,
343,PT00M00.00S,2022-03-07T01:42:00.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,14.454664914586072,39.06632965686275,1610612761,59,46,2022-03-07T01:42:07Z,3340000,55.0,83.0,1,left,MISS P. Siakam 9' Hook,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,9.97,Missed,,,,,,,,,,,,,,,,
344,PT00M00.00S,2022-03-07T01:42:00.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,59,46,2022-03-07T01:42:07Z,3350000,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,343.0,6.0,6.0,0.0,,,,,,,,,,,,
345,PT00M00.00S,2022-03-07T01:42:16.6Z,2,REGULAR,period,end,[],0,,,1610612739,59,46,2022-03-07T01:42:16Z,3360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M00.00S,2022-03-07T01:48:01.5Z,2,REGULAR,memo,,[],0,,,1610612739,59,46,2022-03-07T02:37:49Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jarrett Allen left game in first quarter with left quad contusion. Will not return
