actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
180,PT09M01.00S,2021-11-19T01:11:20.4Z,2,REGULAR,rebound,defensive,[],202334,,,1610612739,31,35,2021-11-19T01:11:28Z,1780000,,,0,,E. Davis REBOUND (Off:0 Def:8),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,179.0,8.0,8.0,0.0,,,,,,,,,,,
181,PT09M00.00S,2021-11-19T01:11:26.7Z,2,REGULAR,foul,personal,[],201939,,,1610612739,31,35,2021-11-19T01:11:48Z,1790000,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1630171]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Okoro,1630171.0,
183,PT09M00.00S,2021-11-19T01:11:45.3Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,31,35,2021-11-19T01:11:52Z,1810000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M00.00S,2021-11-19T01:11:45.3Z,2,REGULAR,substitution,out,[],1627756,,,1610612739,31,35,2021-11-19T01:11:52Z,1820000,,,0,,SUB out: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M00.00S,2021-11-19T01:11:45.3Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,31,35,2021-11-19T01:11:52Z,1830000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M00.00S,2021-11-19T01:11:45.3Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,31,35,2021-11-19T01:11:52Z,1840000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M00.00S,2021-11-19T01:11:55.1Z,2,REGULAR,substitution,out,[],1630228,,,1610612739,31,35,2021-11-19T01:12:02Z,1850000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M00.00S,2021-11-19T01:11:55.1Z,2,REGULAR,substitution,in,[],1627780,,,1610612739,31,35,2021-11-19T01:12:02Z,1860000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M49.00S,2021-11-19T01:12:23.7Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,31,35,2021-11-19T01:12:29Z,1870000,,,0,,D. Garland lost ball out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,lost ball,,,Garland,D. Garland,,,,,,,,1.0,,,,,,,,,,,,2530.0,,,,,
190,PT08M35.00S,2021-11-19T01:12:44.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202357,30.56833114323259,15.441176470588236,1610612744,31,35,2021-11-19T01:12:51Z,1880000,173.0,235.0,1,left,MISS N. Bjelica 29' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,29.15,Missed,,,,,,,,,,,,,,,,,,,
191,PT08M32.00S,2021-11-19T01:12:47.6Z,2,REGULAR,rebound,defensive,[],202334,,,1610612739,31,35,2021-11-19T01:12:51Z,1890000,,,0,,E. Davis REBOUND (Off:0 Def:9),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,190.0,9.0,9.0,0.0,,,,,,,,,,,
192,PT08M20.00S,2021-11-19T01:12:58.9Z,2,REGULAR,2pt,Jump Shot,[],1629636,78.13731931668858,27.450980392156865,1610612739,33,35,2021-11-19T01:13:04Z,1900000,-113.0,153.0,1,right,D. Garland 19' pullup Jump Shot (12 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,19.0,Made,12.0,,,,,,,,,,,,,,,,,,
193,PT08M06.00S,2021-11-19T01:13:12.6Z,2,REGULAR,3pt,Jump Shot,[],201939,25.57490144546649,84.80392156862744,1610612744,33,35,2021-11-19T01:13:20Z,1910000,-174.0,188.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
194,PT08M04.00S,2021-11-19T01:13:15.0Z,2,REGULAR,rebound,defensive,[],202334,,,1610612739,33,35,2021-11-19T01:13:15Z,1920000,,,0,,E. Davis REBOUND (Off:0 Def:10),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,193.0,10.0,10.0,0.0,,,,,,,,,,,
195,PT08M04.00S,2021-11-19T01:13:16.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,92.9862023653088,50.245098039215684,1610612739,35,35,2021-11-19T01:14:45Z,1930000,1.0,13.0,1,right,I. Okoro running Layup (6 PTS) (R. Rubio 3 AST),"[1630171, 201937]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,1.35,Made,6.0,,,,,,,,R. Rubio,201937.0,3.0,,,,,,,,
197,PT08M04.00S,2021-11-19T01:13:25.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,35,35,2021-11-19T01:13:25Z,1950000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M04.00S,2021-11-19T01:15:22.4Z,2,REGULAR,substitution,out,[],202357,,,1610612744,35,35,2021-11-19T01:16:09Z,1960000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M04.00S,2021-11-19T01:15:22.4Z,2,REGULAR,substitution,out,[],203490,,,1610612744,35,35,2021-11-19T01:16:09Z,1970000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M04.00S,2021-11-19T01:15:22.4Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,35,35,2021-11-19T01:16:09Z,1980000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M04.00S,2021-11-19T01:15:22.4Z,2,REGULAR,substitution,in,[],203952,,,1610612744,35,35,2021-11-19T01:16:09Z,1990000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M52.00S,2021-11-19T01:16:27.0Z,2,REGULAR,3pt,Jump Shot,[],201939,23.866622864651774,11.519607843137255,1610612744,35,35,2021-11-19T01:16:32Z,2000000,192.0,172.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
203,PT07M49.00S,2021-11-19T01:16:30.0Z,2,REGULAR,rebound,defensive,[],202334,,,1610612739,35,35,2021-11-19T01:16:32Z,2010000,,,0,,E. Davis REBOUND (Off:0 Def:11),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,202.0,11.0,11.0,0.0,,,,,,,,,,,
204,PT07M38.00S,2021-11-19T01:16:47.0Z,2,REGULAR,foul,offensive,[],1629636,,,1610612739,35,35,2021-11-19T01:16:55Z,2020000,,,0,,D. Garland offensive FOUL (1 PF),"[1629636, 1627780]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Payton II,1627780.0,
206,PT07M38.00S,2021-11-19T01:16:47.0Z,2,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,35,35,2021-11-19T01:16:47Z,2040000,,,0,,D. Garland offensive foul TURNOVER (2 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,2.0,,,,,,,,,,,,1363.0,,,,,
207,PT07M25.00S,2021-11-19T01:17:12.9Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,35,35,2021-11-19T01:17:27Z,2050000,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,lost ball,,,Wiggins,A. Wiggins,,,,,,,,1.0,,,,,,,,,,,,203177.0,,,,,
208,PT07M11.00S,2021-11-19T01:17:30.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201937,94.03745072273325,50.49019607843137,1610612739,35,35,2021-11-19T01:17:41Z,2060000,2.0,4.0,1,right,MISS R. Rubio driving Layup,[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,0.43,Missed,,,,,,,,,,,,,,,,,,,
209,PT07M01.00S,2021-11-19T01:17:40.2Z,2,REGULAR,rebound,offensive,[],202334,,,1610612739,35,35,2021-11-19T01:17:41Z,2070000,,,0,,E. Davis REBOUND (Off:1 Def:11),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,208.0,12.0,11.0,1.0,,,,,,,,,,,
210,PT07M01.00S,2021-11-19T01:17:38.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202334,94.40999984741211,50.0,1610612739,37,35,2021-11-19T01:17:38Z,2080000,0.0,0.0,1,right,E. Davis putback Layup (3 PTS),[202334],1610612739.0,CLE,putback,,,Davis,E. Davis,,,,,0.0,Made,3.0,,,,,,,,,,,,,,,,,,
211,PT06M57.00S,2021-11-19T01:17:42.5Z,2,REGULAR,3pt,Jump Shot,[],203952,26.231931668856767,81.86274509803921,1610612744,37,35,2021-11-19T01:17:50Z,2090000,-159.0,194.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
212,PT06M55.00S,2021-11-19T01:17:45.5Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,37,35,2021-11-19T01:17:45Z,2100000,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,211.0,2.0,1.0,1.0,,,,,,,,,,,
213,PT06M42.00S,2021-11-19T01:17:58.6Z,2,REGULAR,3pt,Jump Shot,[],1630171,90.48948751642575,96.81372549019608,1610612739,37,35,2021-11-19T01:18:07Z,2110000,234.0,37.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
214,PT06M39.00S,2021-11-19T01:18:01.6Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,37,35,2021-11-19T01:18:07Z,2120000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,
215,PT06M31.00S,2021-11-19T01:18:09.4Z,2,REGULAR,3pt,Jump Shot,[],201939,22.421156373193167,87.74509803921569,1610612744,37,38,2021-11-19T01:18:16Z,2130000,-189.0,158.0,1,left,S. Curry 24' 3PT  (15 PTS) (D. Lee 1 AST),"[201939, 1627814]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,24.63,Made,15.0,,,,,,,,D. Lee,1627814.0,1.0,,,,,,,,
217,PT06M18.00S,2021-11-19T01:18:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202334,92.85479632063075,50.98039215686274,1610612739,39,38,2021-11-19T01:18:27Z,2150000,5.0,15.0,1,right,E. Davis cutting Layup (5 PTS) (D. Garland 2 AST),"[202334, 1629636]",1610612739.0,CLE,cutting,,,Davis,E. Davis,,,,,1.55,Made,5.0,,,,,,,,D. Garland,1629636.0,2.0,,,,,,,,
219,PT05M59.00S,2021-11-19T01:18:41.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,6.1268068331143235,62.254901960784316,1610612744,39,40,2021-11-19T01:19:53Z,2170000,-61.0,5.0,1,left,D. Lee 6' driving floating Jump Shot (2 PTS) (A. Wiggins 1 AST),"[1627814, 203952]",1610612744.0,GSW,driving floating,,,Lee,D. Lee,,,,,6.15,Made,2.0,,,,,,,,A. Wiggins,203952.0,1.0,,,,,,,,
221,PT05M40.00S,2021-11-19T01:19:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202334,86.67871222076215,50.98039215686274,1610612739,41,40,2021-11-19T01:19:06Z,2190000,5.0,73.0,1,right,E. Davis 7' driving floating Jump Shot (7 PTS) (D. Garland 3 AST),"[202334, 1629636]",1610612739.0,CLE,driving floating,,,Davis,E. Davis,,,,,7.29,Made,7.0,,,,,,,,D. Garland,1629636.0,3.0,,,,,,,,
223,PT05M25.00S,2021-11-19T01:19:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.360709592641262,49.754901960784316,1610612744,41,40,2021-11-19T01:19:37Z,2210000,1.0,26.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,,
224,PT05M25.00S,2021-11-19T01:19:16.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,41,40,2021-11-19T01:19:37Z,2220000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,
225,PT05M25.00S,2021-11-19T01:19:28.6Z,2,REGULAR,foul,personal,[],1626172,,,1610612739,41,40,2021-11-19T01:20:36Z,2230000,,,0,,K. Looney loose ball personal FOUL (2 PF),"[1626172, 202334]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,203177.0,2.0,0.0,Davis,202334.0,
227,PT05M25.00S,2021-11-19T01:19:38.2Z,2,REGULAR,substitution,out,[],201937,,,1610612739,41,40,2021-11-19T01:19:56Z,2250000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M25.00S,2021-11-19T01:19:38.2Z,2,REGULAR,substitution,out,[],1627780,,,1610612739,41,40,2021-11-19T01:19:56Z,2260000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M25.00S,2021-11-19T01:19:38.2Z,2,REGULAR,substitution,out,[],201939,,,1610612739,41,40,2021-11-19T01:19:56Z,2270000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M25.00S,2021-11-19T01:19:38.2Z,2,REGULAR,substitution,in,[],1629685,,,1610612739,41,40,2021-11-19T01:19:56Z,2280000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M25.00S,2021-11-19T01:19:38.2Z,2,REGULAR,substitution,in,[],203110,,,1610612739,41,40,2021-11-19T01:19:56Z,2290000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M25.00S,2021-11-19T01:19:38.2Z,2,REGULAR,substitution,in,[],1629673,,,1610612739,41,40,2021-11-19T01:19:56Z,2300000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M10.00S,2021-11-19T01:20:00.2Z,2,REGULAR,2pt,Jump Shot,[],1629636,79.31997371879106,69.6078431372549,1610612739,41,40,2021-11-19T01:20:07Z,2310000,98.0,142.0,1,right,MISS D. Garland 17' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,17.25,Missed,,,,,,,,,,,,,,,,,,,
234,PT05M04.00S,2021-11-19T01:20:05.3Z,2,REGULAR,rebound,offensive,[],202334,,,1610612739,41,40,2021-11-19T01:20:05Z,2320000,,,0,,E. Davis REBOUND (Off:2 Def:11),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,233.0,13.0,11.0,2.0,,,,,,,,,,,
235,PT04M57.00S,2021-11-19T01:20:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629731,94.30026281208936,50.245098039215684,1610612739,43,40,2021-11-19T01:20:18Z,2330000,1.0,1.0,1,right,D. Wade driving reverse Layup (8 PTS) (I. Okoro 2 AST),"[1629731, 1630171]",1610612739.0,CLE,driving reverse,,,Wade,D. Wade,,,,,0.16,Made,8.0,,,,,,,,I. Okoro,1630171.0,2.0,,,,,,,,
241,PT04M40.00S,2021-11-19T01:20:27.5Z,2,REGULAR,3pt,Jump Shot,[],1627814,1.5275952693823915,4.166666666666666,1610612744,43,40,2021-11-19T01:23:19Z,2340000,229.0,-38.0,1,left,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,,
242,PT04M38.00S,2021-11-19T01:20:29.5Z,2,REGULAR,rebound,defensive,[],1629685,,,1610612739,43,40,2021-11-19T01:23:19Z,2345000,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,,,
237,PT04M28.00S,2021-11-19T01:20:42.5Z,2,REGULAR,3pt,Jump Shot,[],1629636,70.25295663600527,22.058823529411764,1610612739,43,40,2021-11-19T01:23:41Z,2350000,-140.0,227.0,1,right,MISS D. Garland 26' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
238,PT04M26.00S,2021-11-19T01:20:44.5Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,43,40,2021-11-19T01:23:41Z,2360000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,
239,PT04M13.00S,2021-11-19T01:21:11.2Z,2,REGULAR,foul,personal,[],202334,,,1610612744,43,40,2021-11-19T01:29:00Z,2370000,,,0,,E. Davis personal FOUL (1 PF),"[202334, 203952]",1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Wiggins,203952.0,
247,PT04M13.00S,2021-11-19T01:21:22.6Z,2,REGULAR,substitution,out,[],202334,,,1610612744,43,40,2021-11-19T01:22:13Z,2385000,,,0,,SUB out: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M13.00S,2021-11-19T01:21:22.6Z,2,REGULAR,substitution,in,[],201567,,,1610612744,43,40,2021-11-19T01:22:13Z,2387500,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M00.00S,2021-11-19T01:21:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,12.171484888304862,42.64705882352941,1610612744,43,42,2021-11-19T01:21:56Z,2390000,37.0,62.0,1,left,J. Poole 7' driving floating Jump Shot (2 PTS) (K. Looney 2 AST),"[1629673, 1626172]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,7.2,Made,2.0,,,,,,,,K. Looney,1626172.0,2.0,,,,,,,,
244,PT03M50.00S,2021-11-19T01:21:44.4Z,2,REGULAR,3pt,Jump Shot,[],1629636,79.31997371879106,5.392156862745098,1610612739,46,42,2021-11-19T01:21:58Z,2400000,-223.0,142.0,1,right,D. Garland 26' 3PT  (15 PTS) (D. Windler 1 AST),"[1629636, 1629685]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,26.43,Made,15.0,,,,,,,,D. Windler,1629685.0,1.0,,,,,,,,
246,PT03M50.00S,2021-11-19T01:22:07.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,46,42,2021-11-19T01:22:07Z,2420000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M39.00S,2021-11-19T01:24:50.1Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,46,42,2021-11-19T01:24:55Z,2430000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1630171]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,1.0,Okoro,1630171.0,,,,,,,,,,,,,,,
251,PT03M39.00S,2021-11-19T01:24:50.1Z,2,REGULAR,steal,,[],1630171,,,1610612739,46,42,2021-11-19T01:24:53Z,2440000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M25.00S,2021-11-19T01:25:03.6Z,2,REGULAR,turnover,lost ball,[],1629685,,,1610612739,46,42,2021-11-19T01:25:12Z,2450000,,,0,,D. Windler lost ball TURNOVER (3 TO),"[1629685, 203110]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,3.0,Green,203110.0,,,,,,,,,,,,,,,
253,PT03M25.00S,2021-11-19T01:25:03.6Z,2,REGULAR,steal,,[],203110,,,1610612744,46,42,2021-11-19T01:25:05Z,2460000,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M21.00S,2021-11-19T01:25:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626172,7.046649145860711,50.245098039215684,1610612744,46,44,2021-11-19T01:25:22Z,2470000,-1.0,14.0,1,left,K. Looney running Layup (2 PTS) (D. Green 6 AST),"[1626172, 203110]",1610612744.0,GSW,running,,,Looney,K. Looney,,,,,1.38,Made,2.0,,,,,,,,D. Green,203110.0,6.0,,,,,,,,
257,PT02M56.00S,2021-11-19T01:25:32.8Z,2,REGULAR,3pt,Jump Shot,[],1629685,71.82982917214193,17.892156862745097,1610612739,46,44,2021-11-19T01:25:38Z,2490000,-161.0,212.0,1,right,MISS D. Windler 26' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
258,PT02M53.00S,2021-11-19T01:25:35.8Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,46,44,2021-11-19T01:25:38Z,2500000,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,,,,,,,,
259,PT02M37.00S,2021-11-19T01:25:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,9.280551905387648,49.01960784313725,1610612744,46,46,2021-11-19T01:25:56Z,2510000,5.0,35.0,1,left,A. Wiggins turnaround Jump Shot (6 PTS),[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,3.5,Made,6.0,,,,,,,,,,,,,,,,,,
260,PT02M22.00S,2021-11-19T01:26:06.6Z,2,REGULAR,3pt,Jump Shot,[],1629731,64.73390275952694,50.98039215686274,1610612739,46,46,2021-11-19T01:26:20Z,2520000,5.0,279.0,1,right,MISS D. Wade 27' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,27.9,Missed,,,,,,,,,,,,,,,,,,,
261,PT02M20.00S,2021-11-19T01:26:08.9Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,46,46,2021-11-19T01:26:08Z,2530000,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,260.0,4.0,3.0,1.0,,,,,,,,,,,
262,PT02M14.00S,2021-11-19T01:26:14.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,71.43561103810775,12.254901960784313,1610612739,49,46,2021-11-19T01:26:23Z,2540000,-189.0,216.0,1,right,D. Garland 28' 3PT  (18 PTS) (D. Wade 2 AST),"[1629636, 1629731]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,28.68,Made,18.0,,,,,,,,D. Wade,1629731.0,2.0,,,,,,,,
264,PT02M00.00S,2021-11-19T01:26:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,5.863994743758213,49.50980392156863,1610612744,49,48,2021-11-19T01:26:36Z,2560000,2.0,3.0,1,left,D. Green driving Layup (4 PTS) (J. Poole 2 AST),"[203110, 1629673]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,0.36,Made,4.0,,,,,,,,J. Poole,1629673.0,2.0,,,,,,,,
266,PT01M46.00S,2021-11-19T01:26:43.4Z,2,REGULAR,3pt,Jump Shot,[],201567,94.03745072273325,3.431372549019608,1610612739,49,48,2021-11-19T01:26:52Z,2580000,-233.0,4.0,1,right,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
267,PT01M37.00S,2021-11-19T01:26:52.4Z,2,REGULAR,rebound,offensive,[],1629731,,,1610612739,49,48,2021-11-19T01:26:52Z,2590000,,,0,,D. Wade REBOUND (Off:2 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,266.0,3.0,1.0,2.0,,,,,,,,,,,
268,PT01M37.00S,2021-11-19T01:26:50.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629731,94.40999984741211,50.0,1610612739,51,48,2021-11-19T01:28:53Z,2600000,0.0,0.0,1,right,D. Wade tip Layup (10 PTS),[1629731],1610612739.0,CLE,tip,,,Wade,D. Wade,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
269,PT01M22.00S,2021-11-19T01:27:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,18.347568988173457,3.9215686274509802,1610612744,51,51,2021-11-19T01:27:10Z,2610000,230.0,120.0,1,left,J. Poole 25' 3PT  (5 PTS) (A. Wiggins 2 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.98,Made,5.0,,,,,,,,A. Wiggins,203952.0,2.0,,,,,,,,
271,PT01M02.00S,2021-11-19T01:27:27.3Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,51,51,2021-11-19T01:27:35Z,2630000,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 1626172]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,3.0,Looney,1626172.0,,,,,,,,,,,,,,,
272,PT01M02.00S,2021-11-19T01:27:27.3Z,2,REGULAR,steal,,[],1626172,,,1610612744,51,51,2021-11-19T01:36:07Z,2640000,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
