actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
267,PT04M49.00S,2021-11-11T00:55:32.1Z,2,REGULAR,3pt,Jump Shot,[],1630596,72.22404730617609,19.11764705882353,1610612739,36,40,2021-11-11T00:55:36Z,2620000,-154.0,209.0,1,right,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,25.95,Missed,,,,,,,,,,,,,,
268,PT04M44.00S,2021-11-11T00:55:37.1Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,36,40,2021-11-11T00:55:36Z,2630000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,267.0,2.0,1.0,1.0,,,,,,
269,PT04M30.00S,2021-11-11T00:55:54.1Z,2,REGULAR,foul,personal,[],1630205,,,1610612764,36,40,2021-11-11T00:56:05Z,2640000,,,0,,L. Stevens personal FOUL (1 PF),"[1630205, 1629655]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,1627961.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,,
271,PT04M21.00S,2021-11-11T00:56:23.1Z,2,REGULAR,2pt,Jump Shot,[],1628398,25.18068331143233,25.49019607843137,1610612764,36,40,2021-11-11T00:56:28Z,2660000,123.0,184.0,1,left,MISS K. Kuzma 22' step back Shot,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,,,,,,22.12,Missed,,,,,,,,,,,,,,
272,PT04M20.00S,2021-11-11T00:56:24.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,36,40,2021-11-11T00:56:28Z,2670000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,
273,PT04M06.00S,2021-11-11T00:56:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,83.39356110381078,39.46078431372549,1610612739,38,40,2021-11-11T00:56:53Z,2680000,-53.0,104.0,1,right,J. Allen 11' floating Jump Shot (6 PTS) (R. Rubio 2 AST),"[1628386, 201937]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,,,,,,11.62,Made,6.0,R. Rubio,201937.0,2.0,,,,,,,,,,
275,PT03M51.00S,2021-11-11T00:57:02.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,14.273981603153747,40.931372549019606,1610612764,38,42,2021-11-11T00:57:09Z,2700000,45.0,82.0,1,left,R. Neto 9' driving floating Jump Shot (7 PTS) (D. Gafford 1 AST),"[203526, 1629655]",1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,,,,,,9.34,Made,7.0,D. Gafford,1629655.0,1.0,,,,,,,,,,
277,PT03M40.00S,2021-11-11T00:57:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201937,90.48948751642575,40.931372549019606,1610612739,38,42,2021-11-11T00:57:18Z,2720000,-45.0,37.0,1,right,MISS R. Rubio driving Layup,[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,,,,,,5.84,Missed,,,,,,,,,,,,,,
278,PT03M38.00S,2021-11-11T00:57:15.1Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,38,42,2021-11-11T00:57:18Z,2730000,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,277.0,4.0,4.0,0.0,,,,,,
279,PT03M35.00S,2021-11-11T00:57:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,5.601182654402102,50.0,1610612764,38,44,2021-11-11T00:57:23Z,2740000,0.0,0.0,1,left,K. Kuzma running Layup (7 PTS) (B. Beal 4 AST),"[1628398, 203078]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,,,,,,0.02,Made,7.0,B. Beal,203078.0,4.0,,,,,,,,,,
281,PT03M17.00S,2021-11-11T00:57:42.7Z,2,REGULAR,foul,technical,['1freethrow'],203078,,,1610612739,38,44,2021-11-11T00:57:57Z,2760000,,,0,,B. Beal defensive-3-second technical FOUL (1 Tech),[203078],1610612764.0,WAS,defensive-3-second,,,Beal,B. Beal,,,,,1627524.0,1.0,1.0,,,,,,,,,,,,,,,,,,
282,PT03M17.00S,2021-11-11T00:58:04.3Z,2,REGULAR,freethrow,1 of 1,[],201937,,,1610612739,39,44,2021-11-11T00:58:04Z,2770000,,,0,,R. Rubio technical Free Throw 1 of 1 (5 PTS),[201937],1610612739.0,CLE,technical,,,Rubio,R. Rubio,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
283,PT03M17.00S,2021-11-11T00:58:05.7Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,39,44,2021-11-11T00:58:22Z,2780000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M17.00S,2021-11-11T00:58:05.7Z,2,REGULAR,substitution,out,[],1630557,,,1610612739,39,44,2021-11-11T00:58:22Z,2790000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M17.00S,2021-11-11T00:58:05.7Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,39,44,2021-11-11T00:58:22Z,2800000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M17.00S,2021-11-11T00:58:05.7Z,2,REGULAR,substitution,in,[],203484,,,1610612739,39,44,2021-11-11T00:58:22Z,2810000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M04.00S,2021-11-11T00:58:37.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.11760840998686,50.0,1610612739,41,44,2021-11-11T00:58:43Z,2820000,0.0,12.0,1,right,J. Allen driving DUNK (8 PTS),[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,,,,,,1.22,Made,8.0,,,,,,,,,,,,,
288,PT02M47.00S,2021-11-11T00:58:54.8Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612764,41,44,2021-11-11T00:58:58Z,2830000,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1629636]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,2.0,Garland,1629636.0,
289,PT02M47.00S,2021-11-11T00:58:54.8Z,2,REGULAR,steal,,[],1629636,,,1610612739,41,44,2021-11-11T00:58:57Z,2840000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M47.00S,2021-11-11T00:58:57.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630205,93.51182654402102,50.73529411764706,1610612739,43,44,2021-11-11T00:59:04Z,2850000,4.0,8.0,1,right,L. Stevens running DUNK (5 PTS) (D. Garland 2 AST),"[1630205, 1629636]",1610612739.0,CLE,running,,,Stevens,L. Stevens,,,,,,,,,,0.93,Made,5.0,D. Garland,1629636.0,2.0,,,,,,,,,,
292,PT02M47.00S,2021-11-11T00:59:02.5Z,2,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612739,43,44,2021-11-11T00:59:25Z,2870000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Stevens 1 FT),"[1629655, 1630205]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,1627961.0,1.0,0.0,Stevens,1630205.0,,,,,,,,,,,,,,,,
295,PT02M47.00S,2021-11-11T00:59:24.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,43,44,2021-11-11T00:59:24Z,2890000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M47.00S,2021-11-11T00:59:32.3Z,2,REGULAR,substitution,out,[],203526,,,1610612739,43,44,2021-11-11T01:01:50Z,2900000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M47.00S,2021-11-11T00:59:32.3Z,2,REGULAR,substitution,in,[],203915,,,1610612739,43,44,2021-11-11T01:01:50Z,2910000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M47.00S,2021-11-11T01:02:09.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630205,,,1610612739,44,44,2021-11-11T01:02:10Z,2920000,,,0,,L. Stevens Free Throw 1 of 1 (6 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
299,PT02M29.00S,2021-11-11T01:02:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,16.376478318002626,50.73529411764706,1610612764,44,44,2021-11-11T01:02:34Z,2930000,-4.0,101.0,1,left,MISS B. Beal 10' turnaround Shot,[203078],1610612764.0,WAS,turnaround,,,Beal,B. Beal,,,,,,,,,,10.15,Missed,,,,,,,,,,,,,,
300,PT02M25.00S,2021-11-11T01:02:32.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,44,44,2021-11-11T01:02:32Z,2940000,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,299.0,6.0,3.0,3.0,,,,,,
301,PT02M20.00S,2021-11-11T01:02:41.7Z,2,REGULAR,violation,kicked ball,[],1629655,,,1610612739,44,44,2021-11-11T01:02:47Z,2950000,,,0,,D. Gafford kicked ball VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1627524.0,,,,,,,,,,,,,,,,,,,,
302,PT02M20.00S,2021-11-11T01:02:46.6Z,2,REGULAR,substitution,out,[],1630205,,,1610612739,44,44,2021-11-11T01:02:52Z,2960000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M20.00S,2021-11-11T01:02:46.6Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,44,44,2021-11-11T01:02:52Z,2970000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M12.00S,2021-11-11T01:03:07.6Z,2,REGULAR,3pt,Jump Shot,[],1626224,81.42247043363994,93.62745098039215,1610612739,44,44,2021-11-11T01:03:13Z,2980000,218.0,122.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,25.0,Missed,,,,,,,,,,,,,,
305,PT02M07.00S,2021-11-11T01:03:12.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,44,44,2021-11-11T01:03:13Z,2990000,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,304.0,3.0,2.0,1.0,,,,,,
306,PT02M04.00S,2021-11-11T01:03:19.2Z,2,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,44,44,2021-11-11T01:03:27Z,3000000,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (2 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,1627961.0,,,,,,,,,,,,,,,,,2.0,,,
307,PT01M47.00S,2021-11-11T01:03:46.8Z,2,REGULAR,violation,kicked ball,[],1629655,,,1610612739,44,44,2021-11-11T01:03:52Z,3010000,,,0,,D. Gafford kicked ball VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1627961.0,,,,,,,,,,,,,,,,,,,,
308,PT01M33.00S,2021-11-11T01:04:23.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628386,94.30026281208936,52.94117647058824,1610612739,44,44,2021-11-11T01:21:48Z,3020000,15.0,1.0,1,right,MISS J. Allen alley-oop DUNK,[1628386],1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,,,,,,1.47,Missed,,,,,,,,,,,,,,
309,PT01M30.00S,2021-11-11T01:04:26.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,44,44,2021-11-11T01:04:30Z,3030000,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,308.0,4.0,3.0,1.0,,,,,,
310,PT01M27.00S,2021-11-11T01:04:29.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,6.389618922470433,96.07843137254902,1610612764,44,44,2021-11-11T01:04:35Z,3040000,-230.0,8.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,23.05,Missed,,,,,,,,,,,,,,
311,PT01M22.00S,2021-11-11T01:04:33.8Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,44,44,2021-11-11T01:04:33Z,3050000,,,0,,R. Rubio REBOUND (Off:0 Def:4),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,310.0,4.0,4.0,0.0,,,,,,
312,PT01M19.00S,2021-11-11T01:04:41.4Z,2,REGULAR,foul,offensive,[],1628386,,,1610612739,44,44,2021-11-11T01:04:51Z,3060000,,,0,,J. Allen offensive FOUL (1 PF),"[1628386, 203484]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,1627524.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
314,PT01M19.00S,2021-11-11T01:04:41.4Z,2,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,44,44,2021-11-11T01:04:41Z,3080000,,,0,,J. Allen offensive foul TURNOVER (2 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,1627524.0,,,,,,,,,,,,,,,,,2.0,,,
315,PT00M58.30S,2021-11-11T01:05:15.6Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612764,44,44,2021-11-11T01:05:21Z,3090000,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1628386]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,
316,PT00M58.30S,2021-11-11T01:05:15.6Z,2,REGULAR,steal,,[],1628386,,,1610612739,44,44,2021-11-11T01:05:19Z,3100000,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M41.00S,2021-11-11T01:05:37.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201937,92.32917214191852,52.94117647058824,1610612739,44,44,2021-11-11T01:05:43Z,3110000,15.0,20.0,1,right,MISS R. Rubio Layup - blocked,"[201937, 203484]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,2.45,Missed,,,,,,,,,Caldwell-Pope,203484.0,,,,
318,PT00M41.00S,2021-11-11T01:05:37.5Z,2,REGULAR,block,,[],203484,,,1610612739,44,44,2021-11-11T01:23:43Z,3120000,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M41.00S,2021-11-11T01:05:37.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,44,44,2021-11-11T01:05:43Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,317.0,,,,,,,,,
320,PT00M41.00S,2021-11-11T01:05:43.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,44,44,2021-11-11T01:05:43Z,3140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M39.10S,2021-11-11T01:05:56.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,92.9862023653088,3.431372549019608,1610612739,47,44,2021-11-11T01:06:03Z,3150000,-233.0,13.0,1,right,D. Garland 3PT  (8 PTS) (R. Rubio 3 AST),"[1629636, 201937]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,23.32,Made,8.0,R. Rubio,201937.0,3.0,,,,,,,,,,
323,PT00M30.10S,2021-11-11T01:06:10.9Z,2,REGULAR,3pt,Jump Shot,[],203915,25.312089356110377,81.37254901960785,1610612764,47,44,2021-11-11T01:06:15Z,3170000,-157.0,185.0,1,left,MISS S. Dinwiddie 24' step back 3PT,[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,24.29,Missed,,,,,,,,,,,,,,
324,PT00M27.00S,2021-11-11T01:06:14.0Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,47,44,2021-11-11T01:06:15Z,3180000,,,0,,C. Osman REBOUND (Off:0 Def:3),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,323.0,3.0,3.0,0.0,,,,,,
325,PT00M09.90S,2021-11-11T01:06:33.6Z,2,REGULAR,foul,personal,['2freethrow'],203078,,,1610612739,47,44,2021-11-11T01:06:40Z,3190000,,,0,,B. Beal shooting personal FOUL (2 PF) (Rubio 2 FT),"[203078, 201937]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,1627524.0,2.0,1.0,Rubio,201937.0,,,,,,,,,,,,,,,,
327,PT00M09.90S,2021-11-11T01:07:02.6Z,2,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,48,44,2021-11-11T01:07:02Z,3210000,,,0,,R. Rubio Free Throw 1 of 2 (6 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
328,PT00M09.90S,2021-11-11T01:07:04.8Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,48,44,2021-11-11T01:07:18Z,3220000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M09.90S,2021-11-11T01:07:04.8Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,48,44,2021-11-11T01:07:18Z,3230000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M09.90S,2021-11-11T01:07:04.8Z,2,REGULAR,substitution,out,[],1629655,,,1610612739,48,44,2021-11-11T01:07:18Z,3240000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M09.90S,2021-11-11T01:07:04.8Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,48,44,2021-11-11T01:07:18Z,3250000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M09.90S,2021-11-11T01:07:04.8Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,48,44,2021-11-11T01:07:18Z,3260000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M09.90S,2021-11-11T01:07:04.8Z,2,REGULAR,substitution,in,[],1630557,,,1610612739,48,44,2021-11-11T01:07:18Z,3270000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M09.90S,2021-11-11T01:07:36.5Z,2,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,49,44,2021-11-11T01:07:36Z,3280000,,,0,,R. Rubio Free Throw 2 of 2 (7 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
335,PT00M00.70S,2021-11-11T01:07:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.206964520367937,51.225490196078425,1610612764,49,44,2021-11-11T01:07:55Z,3290000,-6.0,-4.0,1,left,MISS B. Beal driving reverse Layup,[203078],1610612764.0,WAS,driving reverse,,,Beal,B. Beal,,,,,,,,,,0.71,Missed,,,,,,,,,,,,,,
336,PT00M00.70S,2021-11-11T01:07:47.7Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,49,44,2021-11-11T01:07:55Z,3300000,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,335.0,7.0,4.0,3.0,,,,,,
337,PT00M00.00S,2021-11-11T01:07:52.9Z,2,REGULAR,period,end,[],0,,,1610612739,49,44,2021-11-11T01:07:52Z,3310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-11-11T01:08:17.3Z,3,REGULAR,substitution,out,['startperiod'],201937,,,1610612739,49,44,2021-11-11T01:23:08Z,3320000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-11-11T01:08:17.3Z,3,REGULAR,substitution,out,['startperiod'],1630205,,,1610612739,49,44,2021-11-11T01:23:08Z,3330000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-11T01:08:17.3Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612739,49,44,2021-11-11T01:23:08Z,3340000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-11T01:08:17.3Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,49,44,2021-11-11T01:23:08Z,3350000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-11T01:08:17.3Z,3,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,49,44,2021-11-11T01:23:08Z,3360000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-11T01:08:17.3Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612739,49,44,2021-11-11T01:23:08Z,3370000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-11-11T01:23:10.6Z,3,REGULAR,period,start,[],0,,,1610612764,49,44,2021-11-11T01:23:10Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M49.00S,2021-11-11T01:23:24.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,49,44,2021-11-11T01:23:24Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M39.00S,2021-11-11T01:23:44.7Z,3,REGULAR,3pt,Jump Shot,[],203915,67.09921156373193,30.88235294117647,1610612764,49,44,2021-11-11T01:23:50Z,3400000,-96.0,257.0,1,right,MISS S. Dinwiddie 27' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,27.4,Missed,,,,,,,,,,,,,,
347,PT11M35.00S,2021-11-11T01:23:48.7Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,49,44,2021-11-11T01:23:50Z,3410000,,,0,,I. Okoro REBOUND (Off:0 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,346.0,4.0,4.0,0.0,,,,,,
348,PT11M22.00S,2021-11-11T01:24:00.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,10.988830486202366,63.970588235294116,1610612739,49,44,2021-11-11T01:24:05Z,3420000,-70.0,51.0,1,left,MISS E. Mobley 8' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,,,,,8.64,Missed,,,,,,,,,,,,,,
349,PT11M20.00S,2021-11-11T01:24:02.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,49,44,2021-11-11T01:24:05Z,3430000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,348.0,3.0,3.0,0.0,,,,,,
350,PT11M20.00S,2021-11-11T01:24:07.3Z,3,REGULAR,foul,personal,[],1629731,,,1610612764,49,44,2021-11-11T01:24:15Z,3440000,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 1628398]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,202027.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,
352,PT11M10.00S,2021-11-11T01:24:24.6Z,3,REGULAR,2pt,Jump Shot,[],203078,78.53153745072274,44.6078431372549,1610612764,49,44,2021-11-11T01:24:36Z,3460000,-27.0,149.0,1,right,MISS B. Beal 15' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,,,,,,15.17,Missed,,,,,,,,,,,,,,
353,PT11M06.00S,2021-11-11T01:24:28.8Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,49,44,2021-11-11T01:24:28Z,3470000,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,352.0,5.0,3.0,2.0,,,,,,
354,PT11M02.00S,2021-11-11T01:24:32.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,93.9060446780552,49.754901960784316,1610612764,49,44,2021-11-11T01:24:43Z,3480000,-1.0,5.0,1,right,MISS D. Gafford putback Layup - blocked,"[1629655, 1628386]",1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,,,,,,0.49,Missed,,,,,,,,,Allen,1628386.0,,,,
355,PT11M02.00S,2021-11-11T01:24:32.8Z,3,REGULAR,block,,[],1628386,,,1610612764,49,44,2021-11-11T01:24:58Z,3490000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
