actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
179,PT10M50.00S,2021-12-09T00:41:11.5Z,2,REGULAR,substitution,in,[],202696,,,1610612741,34,24,2021-12-09T00:41:26Z,1790000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M31.00S,2021-12-09T00:41:58.3Z,2,REGULAR,foul,personal,[],201567,,,1610612741,34,24,2021-12-09T00:42:09Z,1800000,,,0,,K. Love personal FOUL (1 PF),"[201567, 1628993]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,202007.0,1.0,0.0,Johnson,1628993.0,,,,,,,,,,
182,PT10M23.00S,2021-12-09T00:42:22.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.77463863337714,52.69607843137255,1610612741,34,24,2021-12-09T00:42:28Z,1820000,13.0,6.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1626224]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.48,Missed,,,,,,,,,,,Osman,1626224.0,,,,,,,
183,PT10M23.00S,2021-12-09T00:42:22.9Z,2,REGULAR,block,,[],1626224,,,1610612741,34,24,2021-12-09T00:47:40Z,1830000,,,0,,C. Osman BLOCK (1 BLK),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M20.00S,2021-12-09T00:42:25.9Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,34,24,2021-12-09T00:42:28Z,1840000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
185,PT10M07.00S,2021-12-09T00:42:38.6Z,2,REGULAR,2pt,Hook,[],201567,8.623521681997373,30.88235294117647,1610612739,36,24,2021-12-09T00:42:51Z,1850000,96.0,29.0,1,left,K. Love 9' turnaround Hook (2 PTS) (R. Rubio 5 AST),"[201567, 201937]",1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,9.98,Made,,,,,,,,,,2.0,,,R. Rubio,201937.0,5.0,,,,
187,PT09M48.00S,2021-12-09T00:42:57.4Z,2,REGULAR,2pt,Jump Shot,[],202696,91.93495400788436,26.225490196078432,1610612741,36,26,2021-12-09T00:43:01Z,1870000,-119.0,23.0,1,right,N. Vucevic 12' turnaround fadeaway Jump Shot (5 PTS),[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,12.12,Made,,,,,,,,,,5.0,,,,,,,,,
188,PT09M24.00S,2021-12-09T00:43:22.2Z,2,REGULAR,3pt,Jump Shot,[],1629636,33.722076215505915,55.14705882352941,1610612739,39,26,2021-12-09T00:43:29Z,1880000,-26.0,264.0,1,left,D. Garland 26' 3PT  (8 PTS) (K. Love 1 AST),"[1629636, 201567]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,26.57,Made,,,,,,,,,,8.0,,,K. Love,201567.0,1.0,,,,
190,PT09M03.00S,2021-12-09T00:43:46.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,94.30026281208936,44.6078431372549,1610612741,39,26,2021-12-09T00:52:10Z,1892500,-27.0,1.0,1,right,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,,
191,PT09M00.00S,2021-12-09T00:43:49.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,39,26,2021-12-09T00:52:10Z,1893750,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,
192,PT09M00.00S,2021-12-09T00:43:54.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,39,26,2021-12-09T00:51:41Z,1895000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M00.00S,2021-12-09T00:43:54.9Z,2,REGULAR,substitution,out,[],1629653,,,1610612741,39,26,2021-12-09T00:43:59Z,1897500,,,0,,SUB out: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M00.00S,2021-12-09T00:43:54.9Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,39,26,2021-12-09T00:43:59Z,1898750,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M51.00S,2021-12-09T00:44:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,94.30026281208936,51.225490196078425,1610612741,39,28,2021-12-09T00:44:20Z,1950000,6.0,1.0,1,right,Z. LaVine driving Layup (13 PTS) (L. Ball 4 AST),"[203897, 1628366]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.62,Made,,,,,,,,,,13.0,,,L. Ball,1628366.0,4.0,,,,
197,PT08M45.00S,2021-12-09T00:44:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201937,5.863994743758213,47.549019607843135,1610612739,39,28,2021-12-09T00:44:25Z,1970000,12.0,3.0,1,left,MISS R. Rubio driving finger roll Layup - blocked,"[201937, 202696]",1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,1.26,Missed,,,,,,,,,,,Vucevic,202696.0,,,,,,,
198,PT08M45.00S,2021-12-09T00:44:20.6Z,2,REGULAR,block,,[],202696,,,1610612739,39,28,2021-12-09T00:44:22Z,1980000,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M42.00S,2021-12-09T00:44:23.6Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,39,28,2021-12-09T00:44:25Z,1990000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
200,PT08M40.00S,2021-12-09T00:44:25.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628366,93.11760840998686,51.225490196078425,1610612741,39,30,2021-12-09T00:53:23Z,2000000,6.0,12.0,1,right,L. Ball alley-oop DUNK (8 PTS) (A. Dosunmu 1 AST),"[1628366, 1630245]",1610612741.0,CHI,alley-oop,,,Ball,L. Ball,,,,,1.36,Made,,,,,,,,,,8.0,,,A. Dosunmu,1630245.0,1.0,,,,
202,PT08M19.00S,2021-12-09T00:44:46.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,18.2161629434954,40.68627450980392,1610612739,39,30,2021-12-09T00:44:51Z,2020000,47.0,119.0,1,left,MISS D. Garland 12' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M17.00S,2021-12-09T00:44:48.2Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,39,30,2021-12-09T00:44:48Z,2030000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
204,PT08M17.00S,2021-12-09T00:44:53.4Z,2,REGULAR,foul,personal,[],201937,,,1610612741,39,30,2021-12-09T00:54:23Z,2040000,,,0,,R. Rubio take personal FOUL (1 PF),"[201937, 203897]",1610612739.0,CLE,take,,,Rubio,R. Rubio,,,,,,,,,,,1627964.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
206,PT08M17.00S,2021-12-09T00:45:03.2Z,2,REGULAR,substitution,out,[],201567,,,1610612741,39,30,2021-12-09T00:45:30Z,2060000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M17.00S,2021-12-09T00:45:03.2Z,2,REGULAR,substitution,out,[],201937,,,1610612741,39,30,2021-12-09T00:45:30Z,2070000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M17.00S,2021-12-09T00:45:03.2Z,2,REGULAR,substitution,out,[],1628993,,,1610612741,39,30,2021-12-09T00:45:30Z,2080000,,,0,,SUB out: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M17.00S,2021-12-09T00:45:03.2Z,2,REGULAR,substitution,in,[],1628386,,,1610612741,39,30,2021-12-09T00:45:30Z,2090000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M17.00S,2021-12-09T00:45:03.2Z,2,REGULAR,substitution,in,[],1628374,,,1610612741,39,30,2021-12-09T00:45:30Z,2100000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M17.00S,2021-12-09T00:45:03.2Z,2,REGULAR,substitution,in,[],1628972,,,1610612741,39,30,2021-12-09T00:45:30Z,2110000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M09.00S,2021-12-09T00:45:33.3Z,2,REGULAR,3pt,Jump Shot,[],203897,72.09264126149803,16.666666666666664,1610612741,39,30,2021-12-09T00:45:37Z,2120000,-167.0,210.0,1,right,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
213,PT08M06.00S,2021-12-09T00:45:36.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,39,30,2021-12-09T00:45:37Z,2130000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,212.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
214,PT07M58.00S,2021-12-09T00:45:45.3Z,2,REGULAR,turnover,lost ball,[],1626224,,,1610612739,39,30,2021-12-09T00:45:55Z,2140000,,,0,,C. Osman lost ball TURNOVER (1 TO),"[1626224, 1628972]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,1.0,Brown Jr.,1628972.0,
215,PT07M58.00S,2021-12-09T00:45:45.3Z,2,REGULAR,steal,,[],1628972,,,1610612741,39,30,2021-12-09T00:45:48Z,2150000,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M58.00S,2021-12-09T00:45:49.4Z,2,REGULAR,foul,personal,[],1626224,,,1610612741,39,30,2021-12-09T00:46:00Z,2160000,,,0,,C. Osman take personal FOUL (1 PF),"[1626224, 1628972]",1610612739.0,CLE,take,,,Osman,C. Osman,,,,,,,,,,,2004.0,1.0,0.0,Brown Jr.,1628972.0,,,,,,,,,,
218,PT07M47.00S,2021-12-09T00:46:11.8Z,2,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612741,39,30,2021-12-09T00:46:21Z,2180000,,,0,,J. Allen shooting personal FOUL (1 PF) (LaVine 2 FT),"[1628386, 203897]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,2004.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
220,PT07M47.00S,2021-12-09T00:46:33.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,39,30,2021-12-09T00:46:33Z,2200000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M47.00S,2021-12-09T00:46:33.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,39,30,2021-12-09T00:46:33Z,2210000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,
222,PT07M47.00S,2021-12-09T00:46:40.4Z,2,REGULAR,substitution,out,[],1626224,,,1610612741,39,30,2021-12-09T00:46:48Z,2220000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M47.00S,2021-12-09T00:46:40.4Z,2,REGULAR,substitution,in,[],1630171,,,1610612741,39,30,2021-12-09T00:46:48Z,2230000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M47.00S,2021-12-09T00:46:58.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,39,31,2021-12-09T00:46:58Z,2240000,,,0,,Z. LaVine Free Throw 2 of 2 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
225,PT07M31.00S,2021-12-09T00:47:15.7Z,2,REGULAR,3pt,Jump Shot,[],1628374,30.56833114323259,22.54901960784314,1610612739,42,31,2021-12-09T00:47:19Z,2250000,137.0,235.0,1,left,L. Markkanen 27' 3PT  (5 PTS) (D. Garland 3 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,27.2,Made,,,,,,,,,,5.0,,,D. Garland,1629636.0,3.0,,,,
227,PT07M15.00S,2021-12-09T00:47:30.7Z,2,REGULAR,3pt,Jump Shot,[],202696,94.03745072273325,94.85294117647058,1610612741,42,31,2021-12-09T00:47:35Z,2270000,224.0,4.0,1,right,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
228,PT07M13.00S,2021-12-09T00:47:32.7Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,42,31,2021-12-09T00:47:35Z,2280000,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,227.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
229,PT07M05.00S,2021-12-09T00:47:41.3Z,2,REGULAR,2pt,Jump Shot,[],1629636,23.209592641261498,26.47058823529412,1610612739,42,31,2021-12-09T00:47:45Z,2290000,118.0,166.0,1,left,MISS D. Garland 20' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,20.32,Missed,,,,,,,,,,,,,,,,,,,
230,PT07M03.00S,2021-12-09T00:47:43.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,42,31,2021-12-09T00:47:43Z,2300000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
231,PT06M54.00S,2021-12-09T00:47:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.9862023653088,58.333333333333336,1610612741,42,31,2021-12-09T00:47:57Z,2310000,42.0,13.0,1,right,MISS Z. LaVine Layup - blocked,"[203897, 1630596]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,4.38,Missed,,,,,,,,,,,Mobley,1630596.0,,,,,,,
232,PT06M54.00S,2021-12-09T00:47:51.9Z,2,REGULAR,block,,[],1630596,,,1610612741,42,31,2021-12-09T00:47:55Z,2320000,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2021-12-09T00:47:55.9Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,42,31,2021-12-09T00:49:27Z,2330000,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
234,PT06M47.00S,2021-12-09T00:47:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,6.915243101182654,50.245098039215684,1610612739,44,31,2021-12-09T00:48:07Z,2340000,-1.0,13.0,1,left,I. Okoro running Layup (5 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,1.26,Made,,,,,,,,,,5.0,,,,,,,,,
236,PT06M47.00S,2021-12-09T00:48:08.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,44,31,2021-12-09T00:48:08Z,2360000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M47.00S,2021-12-09T00:50:30.0Z,2,REGULAR,substitution,out,[],203897,,,1610612741,44,31,2021-12-09T00:50:49Z,2370000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M47.00S,2021-12-09T00:50:30.0Z,2,REGULAR,substitution,in,[],1627884,,,1610612741,44,31,2021-12-09T00:50:49Z,2380000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M35.00S,2021-12-09T00:51:17.1Z,2,REGULAR,3pt,Jump Shot,[],1627884,76.82325886990802,88.48039215686273,1610612741,44,34,2021-12-09T00:51:22Z,2390000,192.0,165.0,1,right,D. Jones Jr. 25' 3PT  (5 PTS) (L. Ball 5 AST),"[1627884, 1628366]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,25.37,Made,,,,,,,,,,5.0,,,L. Ball,1628366.0,5.0,,,,
241,PT06M09.00S,2021-12-09T00:51:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.075558475689881,51.470588235294116,1610612739,44,34,2021-12-09T00:51:48Z,2410000,-7.0,-5.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M06.00S,2021-12-09T00:51:46.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,44,34,2021-12-09T00:51:48Z,2430000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,241.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
244,PT06M02.00S,2021-12-09T00:51:50.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,94.43166885676742,50.245098039215684,1610612741,44,34,2021-12-09T00:51:58Z,2440000,1.0,0.0,1,right,MISS D. Jones Jr. driving Layup,[1627884],1610612741.0,CHI,driving,,,Jones Jr.,D. Jones Jr.,,,,,0.12,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M59.00S,2021-12-09T00:51:53.5Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,44,34,2021-12-09T00:51:58Z,2460000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,244.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
247,PT05M59.00S,2021-12-09T00:51:59.2Z,2,REGULAR,turnover,traveling,[],1630171,,,1610612739,44,34,2021-12-09T00:52:04Z,2470000,,,0,,I. Okoro traveling TURNOVER (1 TO),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,2004.0,,,,,,,,,,,1.0,,,
248,PT05M59.00S,2021-12-09T00:52:08.4Z,2,REGULAR,substitution,out,[],1630596,,,1610612741,44,34,2021-12-09T00:52:17Z,2480000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M59.00S,2021-12-09T00:52:08.4Z,2,REGULAR,substitution,in,[],201567,,,1610612741,44,34,2021-12-09T00:52:17Z,2490000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M44.00S,2021-12-09T00:52:26.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202696,87.07293035479631,95.09803921568627,1610612741,44,34,2021-12-09T00:52:31Z,2500000,225.0,69.0,1,right,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M42.00S,2021-12-09T00:52:28.7Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,44,34,2021-12-09T00:52:31Z,2510000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,250.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
252,PT05M22.00S,2021-12-09T00:52:48.2Z,2,REGULAR,2pt,Jump Shot,[],1629636,18.347568988173457,11.519607843137255,1610612739,44,34,2021-12-09T00:52:54Z,2520000,192.0,120.0,1,left,MISS D. Garland 22' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,,
253,PT05M19.00S,2021-12-09T00:52:51.3Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,44,34,2021-12-09T00:52:51Z,2530000,,,0,,I. Okoro REBOUND (Off:2 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,252.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
254,PT05M10.00S,2021-12-09T00:53:00.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629636,15.193823915900131,54.90196078431373,1610612739,46,34,2021-12-09T00:53:04Z,2540000,-25.0,90.0,1,left,D. Garland 9' driving floating Jump Shot (10 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,9.36,Made,,,,,,,,,,10.0,,,,,,,,,
255,PT04M54.00S,2021-12-09T00:53:19.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,46,34,2021-12-09T00:53:19Z,2550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M54.00S,2021-12-09T00:53:20.8Z,2,REGULAR,substitution,out,[],1628972,,,1610612741,46,34,2021-12-09T00:53:32Z,2560000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M54.00S,2021-12-09T00:53:20.8Z,2,REGULAR,substitution,in,[],203897,,,1610612741,46,34,2021-12-09T00:53:32Z,2570000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M50.00S,2021-12-09T00:53:43.1Z,2,REGULAR,2pt,Jump Shot,[],202696,73.9323258869908,64.70588235294117,1610612741,46,36,2021-12-09T00:53:49Z,2580000,74.0,193.0,1,right,N. Vucevic 20' Jump Shot (7 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,20.61,Made,,,,,,,,,,7.0,,,Z. LaVine,203897.0,3.0,,,,
260,PT04M23.00S,2021-12-09T00:54:09.3Z,2,REGULAR,3pt,Jump Shot,[],201567,33.065045992115635,18.38235294117647,1610612739,46,36,2021-12-09T00:54:13Z,2600000,158.0,258.0,1,left,MISS K. Love 30' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,30.28,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M23.00S,2021-12-09T00:54:09.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,46,36,2021-12-09T00:54:13Z,2610000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,,,,
262,PT04M11.00S,2021-12-09T00:54:32.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.59855453350855,43.38235294117647,1610612741,46,36,2021-12-09T00:54:37Z,2620000,-33.0,64.0,1,right,MISS N. Vucevic 7' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,7.21,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M08.00S,2021-12-09T00:54:35.6Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,46,36,2021-12-09T00:54:37Z,2630000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
264,PT03M50.00S,2021-12-09T00:54:53.0Z,2,REGULAR,3pt,Jump Shot,[],1628386,6.652431011826544,96.32352941176471,1610612739,46,36,2021-12-09T00:54:57Z,2640000,-232.0,10.0,1,left,MISS J. Allen 3PT,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
265,PT03M47.00S,2021-12-09T00:54:55.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,46,36,2021-12-09T00:54:55Z,2650000,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,264.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
266,PT03M41.00S,2021-12-09T00:55:06.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612741,46,36,2021-12-09T00:55:13Z,2660000,,,0,,D. Garland personal FOUL (1 PF) (LaVine 2 FT),"[1629636, 203897]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,202007.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
268,PT03M41.00S,2021-12-09T00:55:33.8Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,46,37,2021-12-09T00:55:58Z,2680000,,,0,,Z. LaVine Free Throw 1 of 2 (15 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
269,PT03M41.00S,2021-12-09T00:55:34.4Z,2,REGULAR,substitution,out,[],1628374,,,1610612741,46,37,2021-12-09T00:55:48Z,2690000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
