actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
450,PT04M33.00S,2021-12-12T02:36:37.4Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,91,67,2021-12-12T02:36:37Z,4380000,,,0,,E. Mobley REBOUND (Off:2 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,449.0,12.0,10.0,2.0,,,,,,,,,
451,PT04M23.00S,2021-12-12T02:36:47.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,7.703679369250986,58.08823529411765,1610612739,91,67,2021-12-12T02:38:10Z,4390000,-40.0,20.0,1,left,MISS J. Allen turnaround Hook,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,,,4.5,Missed,,,,,,,,,,,,,,,,,
452,PT04M20.00S,2021-12-12T02:36:50.0Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,91,67,2021-12-12T02:36:50Z,4400000,,,0,,M. Bagley III REBOUND (Off:3 Def:4),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,451.0,7.0,4.0,3.0,,,,,,,,,
453,PT04M18.00S,2021-12-12T02:36:53.2Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1628963,86.81011826544021,33.82352941176471,1610612758,91,67,2021-12-12T02:37:22Z,4410000,-81.0,71.0,1,right,MISS M. Bagley III 10' driving floating Shot,[1628963],1610612758.0,SAC,driving floating,,,Bagley III,M. Bagley III,,,,,,,10.8,Missed,,,,,,,,,,,,,,,,,
455,PT04M13.00S,2021-12-12T02:36:58.2Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,91,67,2021-12-12T02:37:22Z,4430000,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,453.0,3.0,2.0,1.0,,,,,,,,,
456,PT04M13.00S,2021-12-12T02:37:00.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,7.178055190538765,51.71568627450981,1610612739,93,67,2021-12-12T02:48:33Z,4440000,-9.0,15.0,1,left,E. Mobley running alley-oop DUNK (15 PTS) (D. Garland 12 AST),"[1630596, 1629636]",1610612739.0,CLE,running alley-oop,,,Mobley,E. Mobley,,,,,,,1.73,Made,15.0,D. Garland,1629636.0,12.0,,,,,,,,,,,,,
458,PT04M13.00S,2021-12-12T02:37:08.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,93,67,2021-12-12T02:37:08Z,4460000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,out,[],1630596,,,1610612758,93,67,2021-12-12T02:39:50Z,4470000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,out,[],1629636,,,1610612758,93,67,2021-12-12T02:39:50Z,4480000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,out,[],1628374,,,1610612758,93,67,2021-12-12T02:39:50Z,4490000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,93,67,2021-12-12T02:39:50Z,4500000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,out,[],1628963,,,1610612758,93,67,2021-12-12T02:39:50Z,4510000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,out,[],203084,,,1610612758,93,67,2021-12-12T02:39:50Z,4520000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,out,[],1630169,,,1610612758,93,67,2021-12-12T02:39:50Z,4530000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,out,[],203458,,,1610612758,93,67,2021-12-12T02:39:50Z,4540000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,in,[],201937,,,1610612758,93,67,2021-12-12T02:39:50Z,4550000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,in,[],201567,,,1610612758,93,67,2021-12-12T02:39:50Z,4560000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,in,[],1626224,,,1610612758,93,67,2021-12-12T02:39:50Z,4570000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,93,67,2021-12-12T02:39:50Z,4580000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,93,67,2021-12-12T02:39:50Z,4590000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,in,[],1629056,,,1610612758,93,67,2021-12-12T02:39:50Z,4600000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,93,67,2021-12-12T02:39:50Z,4610000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M13.00S,2021-12-12T02:39:23.6Z,3,REGULAR,substitution,in,[],1627745,,,1610612758,93,67,2021-12-12T02:39:50Z,4620000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M01.00S,2021-12-12T02:40:12.9Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612758,93,67,2021-12-12T02:40:21Z,4630000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 1630171]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,2.0,,,,,,,,,,,,,,,,,Okoro,1630171.0,
476,PT04M01.00S,2021-12-12T02:40:12.9Z,3,REGULAR,steal,,[],1630171,,,1610612739,93,67,2021-12-12T02:51:15Z,4640000,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M47.00S,2021-12-12T02:40:26.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201567,4.812746386333772,3.431372549019608,1610612739,93,67,2021-12-12T02:40:34Z,4650000,233.0,-7.0,1,left,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,23.29,Missed,,,,,,,,,,,,,,,,,
478,PT03M45.00S,2021-12-12T02:40:31.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,93,67,2021-12-12T02:40:31Z,4660000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,477.0,,,,,,,,,,,,
479,PT03M38.00S,2021-12-12T02:40:44.0Z,3,REGULAR,3pt,Jump Shot,[],1630558,69.20170827858082,68.87254901960785,1610612758,93,70,2021-12-12T02:55:16Z,4670000,94.0,237.0,1,right,D. Mitchell 25' 3PT pullup (7 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,25.51,Made,7.0,,,,,,,,,,,,,,,,
480,PT03M26.00S,2021-12-12T02:40:59.3Z,3,REGULAR,foul,personal,[],1630558,,,1610612739,93,70,2021-12-12T02:41:06Z,4680000,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 201937]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,1363.0,,,,,,,,,,,,,,1.0,0.0,Rubio,201937.0,,,
482,PT03M20.00S,2021-12-12T02:41:19.2Z,3,REGULAR,3pt,Jump Shot,[],1626224,32.14520367936925,44.85294117647059,1610612739,93,70,2021-12-12T02:41:24Z,4700000,26.0,250.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,25.1,Missed,,,,,,,,,,,,,,,,,
483,PT03M18.00S,2021-12-12T02:41:21.2Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,93,70,2021-12-12T02:41:21Z,4710000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,482.0,1.0,1.0,0.0,,,,,,,,,
484,PT03M09.00S,2021-12-12T02:41:31.2Z,3,REGULAR,turnover,lost ball,[],1629056,,,1610612758,93,70,2021-12-12T02:41:41Z,4720000,,,0,,T. Davis lost ball TURNOVER (1 TO),"[1629056, 201937]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,1.0,,,,,,,,,,,,,,,,,Rubio,201937.0,
485,PT03M09.00S,2021-12-12T02:41:31.2Z,3,REGULAR,steal,,[],201937,,,1610612739,93,70,2021-12-12T02:41:37Z,4730000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M59.00S,2021-12-12T02:41:43.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629002,,,1610612739,93,70,2021-12-12T02:41:55Z,4740000,,,0,,C. Metu shooting personal FOUL (1 PF) (Allen 2 FT),"[1629002, 1628386]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,200834.0,,,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,,
488,PT02M59.00S,2021-12-12T02:42:09.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,94,70,2021-12-12T02:42:09Z,4760000,,,0,,J. Allen Free Throw 1 of 2 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
489,PT02M59.00S,2021-12-12T02:42:23.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,94,70,2021-12-12T02:42:23Z,4770000,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,
490,PT02M56.00S,2021-12-12T02:42:25.8Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,94,70,2021-12-12T02:42:25Z,4780000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,489.0,2.0,2.0,0.0,,,,,,,,,
491,PT02M45.00S,2021-12-12T02:42:37.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629056,94.43166885676742,48.03921568627451,1610612758,94,72,2021-12-12T02:42:43Z,4790000,-10.0,0.0,1,right,T. Davis driving DUNK (9 PTS) (D. Jones 1 AST),"[1629056, 1627745]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,,,0.98,Made,9.0,D. Jones,1627745.0,1.0,,,,,,,,,,,,,
493,PT02M36.00S,2021-12-12T02:42:54.5Z,3,REGULAR,foul,offensive,[],201567,,,1610612739,94,72,2021-12-12T02:42:59Z,4810000,,,0,,K. Love offensive FOUL (3 PF),"[201567, 1629056]",1610612739.0,CLE,,,,Love,K. Love,,,,,1363.0,,,,,,,,,,,,,,3.0,0.0,Davis,1629056.0,,,
495,PT02M36.00S,2021-12-12T02:42:54.5Z,3,REGULAR,turnover,offensive foul,[],201567,,,1610612739,94,72,2021-12-12T02:42:54Z,4830000,,,0,,K. Love offensive foul TURNOVER (1 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,1363.0,1.0,,,,,,,,,,,,,,,,,,,
496,PT02M36.00S,2021-12-12T02:43:01.3Z,3,REGULAR,substitution,out,[],1628386,,,1610612758,94,72,2021-12-12T02:43:15Z,4840000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M36.00S,2021-12-12T02:43:01.3Z,3,REGULAR,substitution,out,[],1630171,,,1610612758,94,72,2021-12-12T02:43:15Z,4850000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M36.00S,2021-12-12T02:43:01.3Z,3,REGULAR,substitution,in,[],1630596,,,1610612758,94,72,2021-12-12T02:43:15Z,4860000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M36.00S,2021-12-12T02:43:01.3Z,3,REGULAR,substitution,in,[],1629731,,,1610612758,94,72,2021-12-12T02:43:15Z,4870000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M24.00S,2021-12-12T02:43:22.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629002,81.94809461235218,46.32352941176471,1610612758,94,74,2021-12-12T02:43:33Z,4880000,-18.0,117.0,1,right,C. Metu 11' driving floating Jump Shot (2 PTS) (D. Mitchell 3 AST),"[1629002, 1630558]",1610612758.0,SAC,driving floating,,,Metu,C. Metu,,,,,,,11.86,Made,2.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,
502,PT02M05.00S,2021-12-12T02:43:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,6.915243101182654,41.42156862745098,1610612739,94,74,2021-12-12T02:56:57Z,4900000,43.0,13.0,1,left,MISS C. Osman reverse Layup - blocked,"[1626224, 1627741]",1610612739.0,CLE,reverse,,,Osman,C. Osman,,,,,,,4.47,Missed,,,,,,,,,Hield,1627741.0,,,,,,,
503,PT02M05.00S,2021-12-12T02:43:45.1Z,3,REGULAR,block,,[],1627741,,,1610612739,94,74,2021-12-12T02:44:13Z,4910000,,,0,,B. Hield BLOCK (2 BLK),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M03.00S,2021-12-12T02:43:47.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,94,74,2021-12-12T02:44:02Z,4920000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,502.0,,,,,,,,,,,,
505,PT01M59.00S,2021-12-12T02:43:53.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,75.77201051248358,8.333333333333332,1610612758,94,74,2021-12-12T02:44:09Z,4930000,-208.0,175.0,1,right,MISS B. Hield 27' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,27.22,Missed,,,,,,,,,,,,,,,,,
506,PT01M54.00S,2021-12-12T02:43:57.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,94,74,2021-12-12T02:43:57Z,4940000,,,0,,E. Mobley REBOUND (Off:2 Def:11),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,505.0,13.0,11.0,2.0,,,,,,,,,
507,PT01M44.00S,2021-12-12T02:44:07.4Z,3,REGULAR,3pt,Jump Shot,[],201567,31.750985545335087,67.8921568627451,1610612739,97,74,2021-12-12T02:44:17Z,4950000,-89.0,246.0,1,left,K. Love 26' 3PT  (8 PTS) (C. Osman 1 AST),"[201567, 1626224]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,26.18,Made,8.0,C. Osman,1626224.0,1.0,,,,,,,,,,,,,
509,PT01M26.00S,2021-12-12T02:44:25.4Z,3,REGULAR,3pt,Jump Shot,[],1629056,94.1688567674113,2.696078431372549,1610612758,97,74,2021-12-12T02:44:31Z,4970000,-237.0,2.0,1,right,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,23.65,Missed,,,,,,,,,,,,,,,,,
510,PT01M24.00S,2021-12-12T02:44:27.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,97,74,2021-12-12T02:44:27Z,4980000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,509.0,4.0,4.0,0.0,,,,,,,,,
511,PT01M11.00S,2021-12-12T02:44:46.8Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629056,,,1610612739,97,74,2021-12-12T02:45:01Z,4990000,,,0,,T. Davis defensive-3-second technical FOUL (2 Tech),[1629056],1610612758.0,SAC,defensive-3-second,,,Davis,T. Davis,,,,,1363.0,,,,,,,,,,,,,,2.0,2.0,,,,,
512,PT01M11.00S,2021-12-12T02:45:06.3Z,3,REGULAR,freethrow,1 of 1,[],201937,,,1610612739,98,74,2021-12-12T02:45:06Z,5000000,,,0,,R. Rubio technical Free Throw 1 of 1 (9 PTS),[201937],1610612739.0,CLE,technical,,,Rubio,R. Rubio,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
513,PT00M56.60S,2021-12-12T02:45:35.1Z,3,REGULAR,3pt,Jump Shot,[],1626224,29.6484888304862,71.81372549019608,1610612739,98,74,2021-12-12T02:45:41Z,5010000,-109.0,226.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,25.11,Missed,,,,,,,,,,,,,,,,,
514,PT00M54.00S,2021-12-12T02:45:37.8Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,98,74,2021-12-12T02:45:37Z,5020000,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,513.0,1.0,0.0,1.0,,,,,,,,,
515,PT00M51.90S,2021-12-12T02:45:39.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201567,2.578843626806833,96.56862745098039,1610612739,101,74,2021-12-12T02:45:46Z,5030000,-233.0,-28.0,1,left,K. Love 3PT  (11 PTS) (C. Osman 2 AST),"[201567, 1626224]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,23.45,Made,11.0,C. Osman,1626224.0,2.0,,,,,,,,,,,,,
517,PT00M36.70S,2021-12-12T02:45:58.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,91.87335742444152,57.02742034313726,1610612758,101,76,2021-12-12T02:46:08Z,5050000,35.0,24.0,1,right,D. Mitchell driving floating bank Jump Shot (9 PTS),[1630558],1610612758.0,SAC,driving floating bank,,,Mitchell,D. Mitchell,,,,,,,4.25,Made,9.0,,,,,,,,,,,,,,,,
518,PT00M26.60S,2021-12-12T02:46:09.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,7.178055190538765,49.50980392156863,1610612739,101,76,2021-12-12T02:46:17Z,5060000,2.0,15.0,1,left,MISS C. Osman cutting Layup,[1626224],1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,,,1.52,Missed,,,,,,,,,,,,,,,,,
519,PT00M24.40S,2021-12-12T02:46:11.9Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,101,76,2021-12-12T02:46:11Z,5070000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,518.0,1.0,1.0,0.0,,,,,,,,,
520,PT00M06.20S,2021-12-12T02:46:32.5Z,3,REGULAR,foul,personal,[],201937,,,1610612758,101,76,2021-12-12T02:46:35Z,5080000,,,0,,R. Rubio personal FOUL (3 PF),"[201937, 1630558]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,200834.0,,,,,,,,,,,,,,3.0,0.0,Mitchell,1630558.0,,,
522,PT00M06.20S,2021-12-12T02:46:38.1Z,3,REGULAR,substitution,out,[],201567,,,1610612758,101,76,2021-12-12T02:46:48Z,5100000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M06.20S,2021-12-12T02:46:38.1Z,3,REGULAR,substitution,in,[],1630171,,,1610612758,101,76,2021-12-12T02:46:48Z,5110000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M01.00S,2021-12-12T02:47:00.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,94.30026281208936,49.26470588235294,1610612758,101,78,2021-12-12T02:47:09Z,5120000,-4.0,1.0,1,right,C. Metu alley-oop DUNK (4 PTS) (D. Mitchell 4 AST),"[1629002, 1630558]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,,,0.39,Made,4.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,
526,PT00M00.00S,2021-12-12T02:47:06.7Z,3,REGULAR,period,end,[],0,,,1610612739,101,78,2021-12-12T02:47:06Z,5140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M00.00S,2021-12-12T02:47:06.7Z,3,REGULAR,memo,,[],0,,,1610612739,101,78,2021-12-12T02:54:19Z,5150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Okoro Season High in Points
528,PT00M00.00S,2021-12-12T02:47:06.7Z,3,REGULAR,memo,,[],0,,,1610612739,101,78,2021-12-12T02:54:46Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Mobley Sets career High In Rebounds
529,PT12M00.00S,2021-12-12T02:47:12.7Z,4,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,101,78,2021-12-12T02:50:05Z,5170000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-12-12T02:47:12.7Z,4,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,101,78,2021-12-12T02:50:05Z,5180000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-12-12T02:47:12.7Z,4,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,101,78,2021-12-12T02:50:05Z,5190000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-12-12T02:47:12.7Z,4,REGULAR,substitution,in,['startperiod'],1628374,,,1610612739,101,78,2021-12-12T02:50:05Z,5200000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2021-12-12T02:47:12.7Z,4,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,101,78,2021-12-12T02:50:05Z,5210000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2021-12-12T02:47:12.7Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,101,78,2021-12-12T02:50:05Z,5220000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2021-12-12T02:50:01.3Z,4,REGULAR,period,start,[],0,,,1610612758,101,78,2021-12-12T02:50:06Z,5230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M52.00S,2021-12-12T02:50:13.0Z,4,REGULAR,foul,personal,[],1628374,,,1610612758,101,78,2021-12-12T02:50:27Z,5240000,,,0,,L. Markkanen personal FOUL (4 PF),"[1628374, 1627745]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1363.0,,,,,,,,,,,,,,4.0,0.0,Jones,1627745.0,,,
538,PT11M45.00S,2021-12-12T02:50:42.4Z,4,REGULAR,foul,personal,[],1628374,,,1610612758,101,78,2021-12-12T02:50:48Z,5260000,,,0,,L. Markkanen personal FOUL (5 PF),"[1628374, 1627741]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1363.0,,,,,,,,,,,,,,5.0,0.0,Hield,1627741.0,,,
540,PT11M45.00S,2021-12-12T02:50:56.3Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612758,101,78,2021-12-12T02:51:14Z,5280000,,,0,,TEAM foul technical,[],1610612739.0,CLE,bench,,,,,,,,,1363.0,,,,,,,,,,,,,,,,,,,,
541,PT11M45.00S,2021-12-12T02:51:18.9Z,4,REGULAR,freethrow,1 of 1,[],1627741,,,1610612758,101,79,2021-12-12T02:51:18Z,5290000,,,0,,B. Hield technical Free Throw 1 of 1 (11 PTS),[1627741],1610612758.0,SAC,technical,,,Hield,B. Hield,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
542,PT11M45.00S,2021-12-12T02:51:19.9Z,4,REGULAR,substitution,out,[],1628374,,,1610612758,101,79,2021-12-12T02:51:23Z,5300000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
