actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
440,PT01M53.00S,2022-01-05T01:38:08.9Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,72,70,2022-01-05T01:38:08Z,4320000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (17 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
441,PT01M53.00S,2022-01-05T01:38:20.2Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,72,71,2022-01-05T01:38:20Z,4330000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (18 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
442,PT01M44.00S,2022-01-05T01:38:36.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612739,72,71,2022-01-05T01:38:47Z,4340000,,,0,,B. Clarke personal FOUL (2 PF) (Love 2 FT),"[1629634, 201567]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,1628168.0,,2.0,0.0,Love,201567.0,,,
444,PT01M44.00S,2022-01-05T01:39:01.6Z,3,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,72,71,2022-01-05T01:39:01Z,4360000,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Missed,,,,,,,,,,,,,,,,,,,
445,PT01M44.00S,2022-01-05T01:39:01.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,72,71,2022-01-05T01:39:01Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,444.0,,,,,,,,,,,,,,,,,,
446,PT01M44.00S,2022-01-05T01:39:09.2Z,3,REGULAR,substitution,out,[],1630205,,,1610612739,72,71,2022-01-05T01:39:13Z,4380000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M44.00S,2022-01-05T01:39:09.2Z,3,REGULAR,substitution,in,[],1628374,,,1610612739,72,71,2022-01-05T01:39:13Z,4390000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M44.00S,2022-01-05T01:39:29.2Z,3,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,73,71,2022-01-05T01:39:29Z,4400000,,,0,,K. Love Free Throw 2 of 2 (13 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
449,PT01M24.00S,2022-01-05T01:39:50.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,8.492115637319317,49.01960784313725,1610612763,73,71,2022-01-05T01:40:01Z,4410000,5.0,27.0,1,left,MISS B. Clarke driving floating Shot,[1629634],1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
450,PT01M21.00S,2022-01-05T01:39:53.7Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,73,71,2022-01-05T01:40:01Z,4420000,,,0,,K. Love REBOUND (Off:2 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,449.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
451,PT01M12.00S,2022-01-05T01:40:02.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,89.17542706964521,52.450980392156865,1610612739,73,71,2022-01-05T01:40:11Z,4430000,12.0,49.0,1,right,MISS E. Mobley Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,5.08,Missed,,,,,,,,,,,,,,,,,,,
452,PT01M12.00S,2022-01-05T01:40:02.4Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,73,71,2022-01-05T01:40:11Z,4440000,,,0,,B. Clarke REBOUND (Off:2 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,451.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
453,PT01M05.00S,2022-01-05T01:40:15.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612763,73,71,2022-01-05T01:40:28Z,4450000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630596, 1628991]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,1628168.0,,2.0,0.0,Jackson Jr.,1628991.0,,,
455,PT01M05.00S,2022-01-05T01:40:46.2Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,73,72,2022-01-05T01:40:46Z,4470000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (19 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
456,PT01M05.00S,2022-01-05T01:41:13.9Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,73,73,2022-01-05T01:41:13Z,4480000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (20 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
457,PT00M53.60S,2022-01-05T01:41:28.3Z,3,REGULAR,3pt,Jump Shot,[],201567,76.5604467805519,9.313725490196079,1610612739,73,73,2022-01-05T01:43:43Z,4490000,-203.0,168.0,1,right,MISS K. Love 26' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
458,PT00M49.50S,2022-01-05T01:41:32.3Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,73,73,2022-01-05T01:41:32Z,4500000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,457.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
459,PT00M44.50S,2022-01-05T01:41:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,13.091327201051248,53.18627450980392,1610612763,73,75,2022-01-05T01:41:45Z,4510000,-16.0,71.0,1,left,J. Jackson Jr. 7' driving floating Jump Shot (22 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,7.24,Made,,,,,,,22.0,,,,,,,,,,,,
460,PT00M34.70S,2022-01-05T01:42:12.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629633,,,1610612739,73,75,2022-01-05T01:42:50Z,4520000,,,0,,J. Culver personal FOUL (3 PF) (Mobley 2 FT),"[1629633, 1630596]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,1628168.0,,3.0,0.0,Mobley,1630596.0,,,
462,PT00M34.70S,2022-01-05T01:42:33.7Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,74,75,2022-01-05T01:42:33Z,4540000,,,0,,E. Mobley Free Throw 1 of 2 (12 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
463,PT00M34.70S,2022-01-05T01:42:41.6Z,3,REGULAR,substitution,out,[],201567,,,1610612739,74,75,2022-01-05T01:42:48Z,4550000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M34.70S,2022-01-05T01:42:41.6Z,3,REGULAR,substitution,in,[],1628386,,,1610612739,74,75,2022-01-05T01:42:48Z,4560000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M34.70S,2022-01-05T01:42:59.4Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,75,75,2022-01-05T01:42:59Z,4570000,,,0,,E. Mobley Free Throw 2 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
466,PT00M16.90S,2022-01-05T01:43:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,7.046649145860711,49.50980392156863,1610612763,75,75,2022-01-05T01:43:29Z,4580000,2.0,14.0,1,left,MISS J. Jackson Jr. driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,1.39,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M10.20S,2022-01-05T01:43:26.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,75,75,2022-01-05T01:43:29Z,4590000,,,0,,J. Allen REBOUND (Off:3 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,466.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
468,PT00M07.40S,2022-01-05T01:43:36.6Z,3,REGULAR,turnover,out-of-bounds,[],1629685,,,1610612739,75,75,2022-01-05T01:50:29Z,4600000,,,0,,D. Windler step out-of-bounds TURNOVER (1 TO),[1629685],1610612739.0,CLE,step,,,Windler,D. Windler,,,,,,,,,,,,,,,,,1628168.0,1.0,,,,,,,
469,PT00M07.40S,2022-01-05T01:43:44.0Z,3,REGULAR,substitution,out,[],1629685,,,1610612763,75,75,2022-01-05T01:44:09Z,4610000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M07.40S,2022-01-05T01:43:44.0Z,3,REGULAR,substitution,out,[],1629633,,,1610612763,75,75,2022-01-05T01:44:09Z,4620000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M07.40S,2022-01-05T01:43:44.0Z,3,REGULAR,substitution,in,[],1630205,,,1610612763,75,75,2022-01-05T01:44:09Z,4630000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M07.40S,2022-01-05T01:43:44.0Z,3,REGULAR,substitution,in,[],1629630,,,1610612763,75,75,2022-01-05T01:44:09Z,4640000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M07.40S,2022-01-05T01:44:20.1Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612763,75,75,2022-01-05T01:48:31Z,4650000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M07.40S,2022-01-05T01:45:37.6Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612763,75,75,2022-01-05T01:48:14Z,4670000,,,0,,,[],1610612739.0,CLE,stands,,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,Miscellaneous
476,PT00M07.40S,2022-01-05T01:47:02.0Z,3,REGULAR,substitution,out,[],1629634,,,1610612763,75,75,2022-01-05T01:47:17Z,4680000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M07.40S,2022-01-05T01:47:02.0Z,3,REGULAR,substitution,in,[],1630217,,,1610612763,75,75,2022-01-05T01:47:17Z,4690000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M03.80S,2022-01-05T01:47:24.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612763,75,75,2022-01-05T01:50:04Z,4700000,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Morant 2 FT),"[1628374, 1629630]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,1626300.0,,3.0,0.0,Morant,1629630.0,,,
480,PT00M03.80S,2022-01-05T01:47:48.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,75,76,2022-01-05T01:49:51Z,4720000,,,0,,J. Morant Free Throw 1 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
492,PT00M03.80S,2022-01-05T01:47:48.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,75,76,2022-01-05T01:49:51Z,4725000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M03.80S,2022-01-05T01:47:48.5Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,75,76,2022-01-05T01:49:51Z,4727500,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,492.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
481,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,out,[],1630205,,,1610612739,75,76,2022-01-05T01:49:51Z,4730000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,out,[],1629164,,,1610612739,75,76,2022-01-05T01:49:51Z,4740000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,75,76,2022-01-05T01:49:51Z,4750000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,out,[],1630583,,,1610612739,75,76,2022-01-05T01:49:51Z,4760000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,out,[],1630217,,,1610612739,75,76,2022-01-05T01:49:51Z,4770000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,in,[],1629685,,,1610612739,75,76,2022-01-05T01:49:51Z,4780000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,75,76,2022-01-05T01:49:51Z,4790000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,in,[],201567,,,1610612739,75,76,2022-01-05T01:49:51Z,4800000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,in,[],1629633,,,1610612739,75,76,2022-01-05T01:49:51Z,4810000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M03.80S,2022-01-05T01:47:50.3Z,3,REGULAR,substitution,in,[],1630533,,,1610612739,75,76,2022-01-05T01:49:51Z,4820000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M00.00S,2022-01-05T01:48:50.4Z,3,REGULAR,period,end,[],0,,,1610612739,75,76,2022-01-05T01:49:51Z,4830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-01-05T01:50:32.3Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612739,75,76,2022-01-05T01:50:54Z,4840000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-01-05T01:50:32.3Z,4,REGULAR,substitution,out,['startperiod'],1629633,,,1610612739,75,76,2022-01-05T01:50:54Z,4850000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-01-05T01:50:32.3Z,4,REGULAR,substitution,in,['startperiod'],1630217,,,1610612739,75,76,2022-01-05T01:50:54Z,4860000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-01-05T01:50:32.3Z,4,REGULAR,substitution,in,['startperiod'],1629634,,,1610612739,75,76,2022-01-05T01:50:54Z,4870000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-01-05T01:51:01.0Z,4,REGULAR,period,start,[],0,,,1610612739,75,76,2022-01-05T01:51:01Z,4880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M44.00S,2022-01-05T01:51:16.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,89.30683311432325,39.21568627450981,1610612739,77,76,2022-01-05T01:51:28Z,4890000,-54.0,48.0,1,right,D. Garland 7' driving floating Jump Shot (21 PTS) (L. Markkanen 4 AST),"[1629636, 1628374]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,7.22,Made,,,,,,,21.0,L. Markkanen,1628374.0,4.0,,,,,,,,,
501,PT11M30.00S,2022-01-05T01:51:29.6Z,4,REGULAR,3pt,Jump Shot,[],1630533,15.456636005256241,95.83333333333334,1610612763,77,79,2022-01-05T01:51:35Z,4910000,-229.0,93.0,1,left,Z. Williams 24' 3PT  (5 PTS) (D. Bane 5 AST),"[1630533, 1630217]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,24.73,Made,,,,,,,5.0,D. Bane,1630217.0,5.0,,,,,,,,,
503,PT11M07.00S,2022-01-05T01:51:53.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,81.94809461235218,37.254901960784316,1610612739,79,79,2022-01-05T01:51:58Z,4930000,-64.0,117.0,1,right,L. Markkanen 13' turnaround fadeaway Jump Shot (8 PTS),[1628374],1610612739.0,CLE,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,13.34,Made,,,,,,,8.0,,,,,,,,,,,,
504,PT10M50.00S,2022-01-05T01:52:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,7.835085413929041,50.0,1610612763,79,79,2022-01-05T01:52:24Z,4940000,0.0,21.0,1,left,MISS D. Bane driving floating Shot - blocked,"[1630217, 1630596]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,2.11,Missed,,,,,Mobley,1630596.0,,,,,,,,,,,,,
505,PT10M50.00S,2022-01-05T01:52:18.2Z,4,REGULAR,block,,[],1630596,,,1610612763,79,79,2022-01-05T01:52:21Z,4950000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M47.00S,2022-01-05T01:52:21.2Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,79,79,2022-01-05T01:52:24Z,4960000,,,0,,E. Mobley REBOUND (Off:0 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,504.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
507,PT10M39.00S,2022-01-05T01:52:29.0Z,4,REGULAR,3pt,Jump Shot,[],1628374,68.01905387647832,24.509803921568626,1610612739,79,79,2022-01-05T01:52:35Z,4970000,-127.0,248.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,27.89,Missed,,,,,,,,,,,,,,,,,,,
508,PT10M38.00S,2022-01-05T01:52:32.1Z,4,REGULAR,rebound,offensive,[],1629685,,,1610612739,79,79,2022-01-05T01:52:32Z,4980000,,,0,,D. Windler REBOUND (Off:2 Def:0),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,507.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
509,PT10M38.00S,2022-01-05T01:52:39.2Z,4,REGULAR,foul,personal,[],1628991,,,1610612739,79,79,2022-01-05T01:52:58Z,4990000,,,0,,J. Jackson Jr. personal FOUL (4 PF),"[1628991, 1629685]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1628168.0,,4.0,0.0,Windler,1629685.0,,,
511,PT10M27.00S,2022-01-05T01:53:10.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,82.7365308804205,45.83333333333333,1610612739,79,79,2022-01-05T01:53:17Z,5010000,-21.0,110.0,1,right,MISS E. Mobley 11' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,11.18,Missed,,,,,,,,,,,,,,,,,,,
512,PT10M24.00S,2022-01-05T01:53:13.5Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,79,79,2022-01-05T01:53:17Z,5020000,,,0,,B. Clarke REBOUND (Off:2 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,511.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
513,PT10M21.00S,2022-01-05T01:53:20.2Z,4,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612763,79,79,2022-01-05T01:53:36Z,5030000,,,0,,T. Jones lost ball out-of-bounds TURNOVER (1 TO),[1626145],1610612763.0,MEM,lost ball,,,Jones,T. Jones,,,,,,,,,,,,,,,,,1626300.0,1.0,,,,,,,
514,PT10M06.00S,2022-01-05T01:53:43.4Z,4,REGULAR,foul,personal,[],1628991,,,1610612739,79,79,2022-01-05T01:53:50Z,5040000,,,0,,J. Jackson Jr. personal FOUL (5 PF),"[1628991, 1630596]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1628168.0,,5.0,0.0,Mobley,1630596.0,,,
516,PT10M06.00S,2022-01-05T01:53:57.6Z,4,REGULAR,substitution,out,[],1628991,,,1610612739,79,79,2022-01-05T01:54:02Z,5060000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M06.00S,2022-01-05T01:53:57.6Z,4,REGULAR,substitution,in,[],203500,,,1610612739,79,79,2022-01-05T01:54:02Z,5070000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M59.00S,2022-01-05T01:54:20.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629685,94.56307490144546,95.58823529411765,1610612739,82,79,2022-01-05T01:54:24Z,5080000,228.0,-1.0,1,right,D. Windler 3PT  (6 PTS) (D. Garland 8 AST),"[1629685, 1629636]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,22.79,Made,,,,,,,6.0,D. Garland,1629636.0,8.0,,,,,,,,,
520,PT09M43.00S,2022-01-05T01:54:35.9Z,4,REGULAR,2pt,Jump Shot,[],1626145,14.14257555847569,26.715686274509803,1610612763,82,81,2022-01-05T01:54:44Z,5100000,116.0,80.0,1,left,T. Jones 14' driving floating Jump Shot (8 PTS) (S. Adams 3 AST),"[1626145, 203500]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,14.15,Made,,,,,,,8.0,S. Adams,203500.0,3.0,,,,,,,,,
522,PT09M17.00S,2022-01-05T01:55:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,92.46057818659659,61.51960784313726,1610612739,82,81,2022-01-05T01:55:08Z,5120000,58.0,18.0,1,right,MISS E. Mobley 6' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,6.05,Missed,,,,,,,,,,,,,,,,,,,
523,PT09M15.00S,2022-01-05T01:55:04.3Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,82,81,2022-01-05T01:55:08Z,5130000,,,0,,B. Clarke REBOUND (Off:2 Def:6),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,522.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
524,PT09M07.00S,2022-01-05T01:55:12.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,5.732588699080158,48.77450980392157,1610612763,82,83,2022-01-05T01:55:23Z,5140000,6.0,1.0,1,left,B. Clarke driving floating bank Jump Shot (11 PTS) (D. Bane 6 AST),"[1629634, 1630217]",1610612763.0,MEM,driving floating bank,,,Clarke,B. Clarke,,,,,0.63,Made,,,,,,,11.0,D. Bane,1630217.0,6.0,,,,,,,,,
526,PT08M51.00S,2022-01-05T01:55:28.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,87.59855453350855,37.745098039215684,1610612739,82,83,2022-01-05T01:55:36Z,5160000,-61.0,64.0,1,right,MISS D. Garland 8' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,8.87,Missed,,,,,,,,,,,,,,,,,,,
527,PT08M49.00S,2022-01-05T01:55:30.5Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,82,83,2022-01-05T01:55:30Z,5170000,,,0,,D. Garland REBOUND (Off:3 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,526.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
528,PT08M46.00S,2022-01-05T01:55:33.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201567,80.3712220762155,3.6764705882352944,1610612739,85,83,2022-01-05T01:55:40Z,5180000,-232.0,132.0,1,right,K. Love 26' 3PT  (16 PTS) (L. Markkanen 5 AST),"[201567, 1628374]",1610612739.0,CLE,,,,Love,K. Love,,,,,26.66,Made,,,,,,,16.0,L. Markkanen,1628374.0,5.0,,,,,,,,,
