actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
362,PT08M34.00S,2022-01-27T01:26:17.9Z,3,REGULAR,block,,[],1630596,,,1610612749,76,63,2022-01-27T01:26:20Z,3570000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M31.00S,2022-01-27T01:26:20.9Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,76,63,2022-01-27T01:26:26Z,3580000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,361.0,1.0,1.0,0.0,,,,,,,,,,,,,,
364,PT08M13.00S,2022-01-27T01:26:39.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,91.01511169513797,53.18627450980392,1610612739,76,63,2022-01-27T01:26:47Z,3590000,16.0,32.0,1,right,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,
365,PT08M12.00S,2022-01-27T01:26:41.5Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,76,63,2022-01-27T01:26:41Z,3600000,,,0,,E. Mobley REBOUND (Off:3 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,364.0,5.0,2.0,3.0,,,,,,,,,,,,,,
366,PT08M12.00S,2022-01-27T01:26:43.3Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612739,76,63,2022-01-27T01:26:53Z,3610000,,,0,,K. Middleton shooting personal FOUL (2 PF) (Mobley 2 FT),"[203114, 1630596]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,1628954.0,,,,,,,,2.0,0.0,Mobley,1630596.0,,
368,PT08M12.00S,2022-01-27T01:27:20.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,77,63,2022-01-27T01:27:20Z,3630000,,,0,,E. Mobley Free Throw 1 of 2 (12 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
369,PT08M12.00S,2022-01-27T01:27:37.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,78,63,2022-01-27T01:27:37Z,3640000,,,0,,E. Mobley Free Throw 2 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
370,PT08M04.00S,2022-01-27T01:27:50.5Z,3,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,78,63,2022-01-27T01:27:58Z,3650000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (2 TO),[201950],1610612749.0,MIL,bad pass,,,Holiday,J. Holiday,,,,,,,,,,,1628954.0,2.0,,,,,,,,,,,,
371,PT07M55.00S,2022-01-27T01:28:06.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,66.5735873850197,16.911764705882355,1610612739,78,63,2022-01-27T01:28:26Z,3660000,-165.0,262.0,1,right,MISS D. Garland 30' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,30.96,Missed,,,,,,,,,,,,,,,,,,
372,PT07M52.00S,2022-01-27T01:28:09.5Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,78,63,2022-01-27T01:28:11Z,3670000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,371.0,3.0,3.0,0.0,,,,,,,,,,,,,,
373,PT07M43.00S,2022-01-27T01:28:18.7Z,3,REGULAR,3pt,Jump Shot,[],203507,19.66162943495401,8.333333333333332,1610612749,78,66,2022-01-27T01:28:23Z,3680000,208.0,132.0,1,left,G. Antetokounmpo 24' 3PT  (15 PTS) (J. Holiday 5 AST),"[203507, 201950]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,24.68,Made,,,,,,,15.0,J. Holiday,201950.0,5.0,,,,,,,,
375,PT07M19.00S,2022-01-27T01:28:42.1Z,3,REGULAR,3pt,Jump Shot,[],1629731,67.36202365308804,35.78431372549019,1610612739,81,66,2022-01-27T01:28:46Z,3700000,-71.0,254.0,1,right,D. Wade 26' 3PT pullup (8 PTS),[1629731],1610612739.0,CLE,pullup,,,Wade,D. Wade,,,,,26.41,Made,,,,,,,8.0,,,,,,,,,,,
376,PT07M10.00S,2022-01-27T01:28:57.8Z,3,REGULAR,foul,personal,[],1629731,,,1610612749,81,66,2022-01-27T01:29:04Z,3710000,,,0,,D. Wade personal FOUL (2 PF),"[1629731, 203507]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,201638.0,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
378,PT06M55.00S,2022-01-27T01:29:31.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612749,81,66,2022-01-27T01:29:50Z,3730000,,,0,,J. Allen shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628386, 203507]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,1628954.0,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
380,PT06M55.00S,2022-01-27T01:30:12.6Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,81,67,2022-01-27T01:30:12Z,3750000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
381,PT06M55.00S,2022-01-27T01:30:13.6Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,81,67,2022-01-27T01:30:20Z,3760000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M55.00S,2022-01-27T01:30:13.6Z,3,REGULAR,substitution,in,[],1628978,,,1610612749,81,67,2022-01-27T01:30:20Z,3770000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M55.00S,2022-01-27T01:30:39.5Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,81,68,2022-01-27T01:30:39Z,3780000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
384,PT06M33.00S,2022-01-27T01:31:05.0Z,3,REGULAR,2pt,Jump Shot,[],1628386,91.67214191852825,19.362745098039216,1610612739,83,68,2022-01-27T01:31:14Z,3790000,-153.0,26.0,1,right,J. Allen 15' Jump Shot (10 PTS) (D. Wade 2 AST),"[1628386, 1629731]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,15.54,Made,,,,,,,10.0,D. Wade,1629731.0,2.0,,,,,,,,
386,PT06M22.00S,2022-01-27T01:31:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.995400788436268,47.05882352941176,1610612749,83,68,2022-01-27T01:32:03Z,3810000,15.0,4.0,1,left,MISS J. Holiday cutting Layup,[201950],1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,1.52,Missed,,,,,,,,,,,,,,,,,,
387,PT06M19.00S,2022-01-27T01:31:19.0Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,83,68,2022-01-27T01:31:25Z,3820000,,,0,,J. Allen REBOUND (Off:4 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,386.0,8.0,4.0,4.0,,,,,,,,,,,,,,
388,PT06M16.00S,2022-01-27T01:31:21.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629636,92.72339027595268,51.225490196078425,1610612739,85,68,2022-01-27T01:31:31Z,3830000,6.0,16.0,1,right,D. Garland running reverse Layup (19 PTS) (D. Wade 3 AST),"[1629636, 1629731]",1610612739.0,CLE,running reverse,,,Garland,D. Garland,,,,,1.7,Made,,,,,,,19.0,D. Wade,1629731.0,3.0,,,,,,,,
390,PT06M07.00S,2022-01-27T01:31:31.1Z,3,REGULAR,3pt,Jump Shot,[],203507,4.418528252299605,95.09803921568627,1610612749,85,68,2022-01-27T01:31:37Z,3850000,-225.0,-11.0,1,left,MISS G. Antetokounmpo 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,
391,PT06M03.00S,2022-01-27T01:31:35.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,85,68,2022-01-27T01:31:37Z,3860000,,,0,,E. Mobley REBOUND (Off:3 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,390.0,6.0,3.0,3.0,,,,,,,,,,,,,,
392,PT06M01.00S,2022-01-27T01:31:45.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,85,68,2022-01-27T01:31:45Z,3870000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M01.00S,2022-01-27T01:33:58.1Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,85,68,2022-01-27T01:34:22Z,3880000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M01.00S,2022-01-27T01:33:58.1Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,85,68,2022-01-27T01:34:22Z,3890000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M01.00S,2022-01-27T01:33:58.1Z,3,REGULAR,substitution,out,[],203507,,,1610612739,85,68,2022-01-27T01:34:22Z,3900000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M01.00S,2022-01-27T01:33:58.1Z,3,REGULAR,substitution,in,[],201567,,,1610612739,85,68,2022-01-27T01:34:22Z,3910000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M01.00S,2022-01-27T01:33:58.1Z,3,REGULAR,substitution,in,[],200765,,,1610612739,85,68,2022-01-27T01:34:22Z,3920000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M01.00S,2022-01-27T01:33:58.1Z,3,REGULAR,substitution,in,[],1626171,,,1610612739,85,68,2022-01-27T01:34:22Z,3930000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M44.00S,2022-01-27T01:35:00.1Z,3,REGULAR,3pt,Jump Shot,[],200765,60.92312746386334,27.205882352941174,1610612739,85,68,2022-01-27T01:35:27Z,3940000,-114.0,315.0,1,right,MISS R. Rondo 33' pullup 3PT,[200765],1610612739.0,CLE,pullup,,,Rondo,R. Rondo,,,,,33.48,Missed,,,,,,,,,,,,,,,,,,
400,PT05M43.00S,2022-01-27T01:35:01.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,85,68,2022-01-27T01:35:27Z,3950000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,
401,PT05M43.00S,2022-01-27T01:35:06.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,85,68,2022-01-27T01:35:36Z,3960000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,,,
402,PT05M36.00S,2022-01-27T01:35:23.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203114,30.305519053876477,69.11764705882352,1610612749,85,68,2022-01-27T01:35:29Z,3970000,-96.0,232.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,
403,PT05M34.00S,2022-01-27T01:35:25.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,85,68,2022-01-27T01:35:29Z,3980000,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,402.0,5.0,4.0,1.0,,,,,,,,,,,,,,
404,PT05M28.00S,2022-01-27T01:35:31.7Z,3,REGULAR,3pt,Jump Shot,[],201567,67.7562417871222,33.57843137254902,1610612739,85,68,2022-01-27T01:36:15Z,3990000,-82.0,251.0,1,right,MISS K. Love 26' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
405,PT05M20.00S,2022-01-27T01:35:39.7Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,85,68,2022-01-27T01:35:39Z,4000000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,404.0,2.0,2.0,0.0,,,,,,,,,,,,,,
406,PT05M13.00S,2022-01-27T01:35:45.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,11.777266754270697,39.46078431372549,1610612749,85,70,2022-01-27T01:35:50Z,4010000,53.0,58.0,1,left,B. Portis 7' turnaround Hook (18 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,7.85,Made,,,,,,,18.0,,,,,,,,,,,
407,PT05M01.00S,2022-01-27T01:36:00.5Z,3,REGULAR,foul,personal,[],203114,,,1610612739,85,70,2022-01-27T01:36:08Z,4020000,,,0,,K. Middleton personal FOUL (3 PF),"[203114, 201567]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,202049.0,,,,,,,,3.0,0.0,Love,201567.0,,
409,PT05M01.00S,2022-01-27T01:36:08.3Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,85,70,2022-01-27T01:36:23Z,4040000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M01.00S,2022-01-27T01:36:08.3Z,3,REGULAR,substitution,out,[],1626192,,,1610612739,85,70,2022-01-27T01:36:23Z,4050000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M01.00S,2022-01-27T01:36:08.3Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,85,70,2022-01-27T01:36:23Z,4060000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M01.00S,2022-01-27T01:36:08.3Z,3,REGULAR,substitution,in,[],1629670,,,1610612739,85,70,2022-01-27T01:36:23Z,4070000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M48.00S,2022-01-27T01:36:47.3Z,3,REGULAR,foul,personal,['2freethrow'],201950,,,1610612739,85,70,2022-01-27T01:37:01Z,4080000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Love 2 FT),"[201950, 201567]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,1628954.0,,,,,,,,3.0,0.0,Love,201567.0,,
415,PT04M48.00S,2022-01-27T01:37:11.9Z,3,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,86,70,2022-01-27T01:37:11Z,4100000,,,0,,K. Love Free Throw 1 of 2 (15 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
416,PT04M48.00S,2022-01-27T01:37:28.7Z,3,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,87,70,2022-01-27T01:37:28Z,4110000,,,0,,K. Love Free Throw 2 of 2 (16 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
417,PT04M42.00S,2022-01-27T01:37:42.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612749,87,70,2022-01-27T01:37:54Z,4120000,,,0,,J. Allen personal FOUL (3 PF) (Middleton 2 FT),"[1628386, 203114]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,202049.0,,,,,,,,3.0,0.0,Middleton,203114.0,,
419,PT04M42.00S,2022-01-27T01:38:01.9Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,87,71,2022-01-27T01:38:01Z,4140000,,,0,,K. Middleton Free Throw 1 of 2 (14 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
420,PT04M42.00S,2022-01-27T01:38:08.0Z,3,REGULAR,substitution,out,[],201950,,,1610612749,87,71,2022-01-27T01:38:14Z,4150000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M42.00S,2022-01-27T01:38:08.0Z,3,REGULAR,substitution,in,[],201588,,,1610612749,87,71,2022-01-27T01:38:14Z,4160000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M42.00S,2022-01-27T01:38:24.2Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,87,72,2022-01-27T01:38:24Z,4170000,,,0,,K. Middleton Free Throw 2 of 2 (15 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
423,PT04M26.00S,2022-01-27T01:38:42.0Z,3,REGULAR,turnover,lost ball,[],201567,,,1610612739,87,72,2022-01-27T01:38:48Z,4180000,,,0,,K. Love lost ball TURNOVER (3 TO),"[201567, 201588]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,3.0,,,,,Hill,201588.0,,,,,,
424,PT04M26.00S,2022-01-27T01:38:42.0Z,3,REGULAR,steal,,[],201588,,,1610612749,87,72,2022-01-27T01:38:44Z,4190000,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M23.00S,2022-01-27T01:38:47.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,7.5722733245729295,47.794117647058826,1610612749,87,72,2022-01-27T01:39:05Z,4200000,11.0,19.0,1,left,MISS D. DiVincenzo driving Layup - blocked,"[1628978, 1630171]",1610612749.0,MIL,driving,,,DiVincenzo,D. DiVincenzo,,,,,2.17,Missed,,,,,,,,,,,,,,,,,Okoro,1630171.0
426,PT04M23.00S,2022-01-27T01:38:47.9Z,3,REGULAR,block,,[],1630171,,,1610612749,87,72,2022-01-27T01:38:57Z,4210000,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M23.00S,2022-01-27T01:38:47.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,87,72,2022-01-27T01:39:05Z,4220000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,,
434,PT04M23.00S,2022-01-27T01:38:59.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,87,72,2022-01-27T01:39:43Z,4225000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M17.00S,2022-01-27T01:39:10.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201588,5.469776609724048,95.58823529411765,1610612749,87,72,2022-01-27T01:39:17Z,4230000,-228.0,-1.0,1,left,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
429,PT04M13.00S,2022-01-27T01:39:15.1Z,3,REGULAR,rebound,offensive,[],203114,,,1610612749,87,72,2022-01-27T01:39:15Z,4240000,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,428.0,3.0,2.0,1.0,,,,,,,,,,,,,,
430,PT04M11.00S,2022-01-27T01:39:16.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628978,26.49474375821288,16.42156862745098,1610612749,87,72,2022-01-27T01:39:24Z,4250000,168.0,197.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
431,PT04M04.00S,2022-01-27T01:39:23.7Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612739,87,72,2022-01-27T01:39:24Z,4260000,,,0,,C. Osman REBOUND (Off:1 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,430.0,3.0,2.0,1.0,,,,,,,,,,,,,,
432,PT03M50.00S,2022-01-27T01:39:38.4Z,3,REGULAR,2pt,Jump Shot,[],201567,85.89027595269383,26.96078431372549,1610612739,87,72,2022-01-27T01:39:49Z,4270000,-115.0,80.0,1,right,MISS K. Love 14' Jump Shot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,14.03,Missed,,,,,,,,,,,,,,,,,,
433,PT03M47.00S,2022-01-27T01:39:40.6Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,87,72,2022-01-27T01:39:40Z,4280000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,432.0,2.0,2.0,0.0,,,,,,,,,,,,,,
435,PT03M42.00S,2022-01-27T01:39:46.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203114,5.075558475689881,51.9607843137255,1610612749,87,72,2022-01-27T01:39:54Z,4290000,-10.0,-5.0,1,left,MISS K. Middleton driving Layup,[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,1.09,Missed,,,,,,,,,,,,,,,,,,
436,PT03M40.00S,2022-01-27T01:39:48.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,87,72,2022-01-27T01:39:54Z,4300000,,,0,,K. Love REBOUND (Off:1 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,435.0,6.0,5.0,1.0,,,,,,,,,,,,,,
437,PT03M32.00S,2022-01-27T01:39:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.51182654402102,49.01960784313725,1610612739,89,72,2022-01-27T01:40:04Z,4310000,-5.0,8.0,1,right,C. Osman driving Layup (20 PTS),[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,0.98,Made,,,,,,,20.0,,,,,,,,,,,
438,PT03M23.00S,2022-01-27T01:40:09.7Z,3,REGULAR,foul,offensive,[],1628978,,,1610612749,89,72,2022-01-27T01:40:18Z,4320000,,,0,,D. DiVincenzo charge offensive FOUL (1 PF),"[1628978, 1630171]",1610612749.0,MIL,charge,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,201638.0,,,,,,,,1.0,0.0,Okoro,1630171.0,,
440,PT03M23.00S,2022-01-27T01:40:09.7Z,3,REGULAR,turnover,offensive foul,[],1628978,,,1610612749,89,72,2022-01-27T01:40:09Z,4340000,,,0,,D. DiVincenzo offensive foul TURNOVER (4 TO),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,201638.0,4.0,,,,,,,,,,,,
441,PT03M23.00S,2022-01-27T01:40:18.6Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,89,72,2022-01-27T01:40:36Z,4350000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M23.00S,2022-01-27T01:40:18.6Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,89,72,2022-01-27T01:40:36Z,4360000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M23.00S,2022-01-27T01:40:18.6Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,89,72,2022-01-27T01:40:36Z,4370000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M23.00S,2022-01-27T01:40:18.6Z,3,REGULAR,substitution,in,[],1630205,,,1610612739,89,72,2022-01-27T01:40:36Z,4380000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M04.00S,2022-01-27T01:40:52.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,92.32917214191852,50.245098039215684,1610612739,91,72,2022-01-27T01:40:57Z,4390000,1.0,20.0,1,right,E. Mobley driving Layup (15 PTS) (K. Love 2 AST),"[1630596, 201567]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,1.96,Made,,,,,,,15.0,K. Love,201567.0,2.0,,,,,,,,
446,PT02M49.00S,2022-01-27T01:41:07.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,17.821944809461236,41.66666666666667,1610612749,91,72,2022-01-27T01:41:14Z,4400000,42.0,115.0,1,left,MISS K. Middleton 12' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,12.23,Missed,,,,,,,,,,,,,,,,,,
447,PT02M45.00S,2022-01-27T01:41:11.0Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612749,91,72,2022-01-27T01:41:14Z,4410000,,,0,,D. DiVincenzo REBOUND (Off:2 Def:3),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,446.0,5.0,3.0,2.0,,,,,,,,,,,,,,
448,PT02M45.00S,2022-01-27T01:41:10.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628978,5.590000152587891,50.0,1610612749,91,72,2022-01-27T01:41:18Z,4420000,0.0,0.0,1,left,MISS D. DiVincenzo tip Layup,[1628978],1610612749.0,MIL,tip,,,DiVincenzo,D. DiVincenzo,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
