actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
184,PT08M49.00S,2021-11-03T23:41:54.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,33,31,2021-11-03T23:41:54Z,1830000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M49.00S,2021-11-03T23:44:19.6Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,33,31,2021-11-03T23:44:45Z,1840000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M49.00S,2021-11-03T23:44:19.6Z,2,REGULAR,substitution,out,[],1629642,,,1610612739,33,31,2021-11-03T23:44:45Z,1850000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M49.00S,2021-11-03T23:44:19.6Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,33,31,2021-11-03T23:44:45Z,1860000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M49.00S,2021-11-03T23:44:19.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612739,33,31,2021-11-03T23:44:45Z,1870000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M40.00S,2021-11-03T23:44:51.8Z,2,REGULAR,2pt,Jump Shot,[],1629731,75.64060446780552,61.274509803921575,1610612739,35,31,2021-11-03T23:44:58Z,1880000,56.0,176.0,1,right,D. Wade 18' turnaround Jump Shot (4 PTS) (D. Windler 1 AST),"[1629731, 1629685]",1610612739.0,CLE,turnaround,,,Wade,D. Wade,,,,,18.53,Made,,,,,,,,4.0,D. Windler,1629685.0,1.0,,,,,,,
191,PT08M27.00S,2021-11-03T23:45:04.4Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612757,35,31,2021-11-03T23:45:09Z,1900000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 201937]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,1.0,Rubio,201937.0,,,,,,,,,,,
192,PT08M27.00S,2021-11-03T23:45:04.4Z,2,REGULAR,steal,,[],201937,,,1610612739,35,31,2021-11-03T23:45:07Z,1910000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M11.00S,2021-11-03T23:45:19.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629685,64.47109067017082,53.67647058823529,1610612739,38,31,2021-11-03T23:45:24Z,1920000,18.0,281.0,1,right,D. Windler 28' 3PT  (11 PTS) (R. Rubio 4 AST),"[1629685, 201937]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,28.21,Made,,,,,,,,11.0,R. Rubio,201937.0,4.0,,,,,,,
195,PT07M57.00S,2021-11-03T23:45:34.4Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612757,38,31,2021-11-03T23:45:38Z,1940000,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1629685]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,1.0,Windler,1629685.0,,,,,,,,,,,
196,PT07M57.00S,2021-11-03T23:45:34.4Z,2,REGULAR,steal,,[],1629685,,,1610612739,38,31,2021-11-04T00:05:22Z,1950000,,,0,,D. Windler STEAL (1 STL),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M42.00S,2021-11-03T23:45:53.1Z,2,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612739,38,31,2021-11-03T23:46:04Z,1960000,,,0,,A. Simons shooting personal FOUL (2 PF) (Allen 2 FT),"[1629014, 1628386]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Allen,1628386.0,,
199,PT07M42.00S,2021-11-03T23:46:14.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,39,31,2021-11-03T23:46:14Z,1980000,,,0,,J. Allen Free Throw 1 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
200,PT07M42.00S,2021-11-03T23:46:16.3Z,2,REGULAR,substitution,out,[],201937,,,1610612739,39,31,2021-11-03T23:46:32Z,1990000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M42.00S,2021-11-03T23:46:16.3Z,2,REGULAR,substitution,out,[],1629014,,,1610612739,39,31,2021-11-03T23:46:32Z,2000000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M42.00S,2021-11-03T23:46:16.3Z,2,REGULAR,substitution,out,[],1626204,,,1610612739,39,31,2021-11-03T23:46:32Z,2010000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M42.00S,2021-11-03T23:46:16.3Z,2,REGULAR,substitution,out,[],203469,,,1610612739,39,31,2021-11-03T23:46:32Z,2020000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M42.00S,2021-11-03T23:46:16.3Z,2,REGULAR,substitution,in,[],1629012,,,1610612739,39,31,2021-11-03T23:46:32Z,2030000,,,0,,SUB in: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M42.00S,2021-11-03T23:46:16.3Z,2,REGULAR,substitution,in,[],203994,,,1610612739,39,31,2021-11-03T23:46:32Z,2040000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M42.00S,2021-11-03T23:46:16.3Z,2,REGULAR,substitution,in,[],203081,,,1610612739,39,31,2021-11-03T23:46:32Z,2050000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M42.00S,2021-11-03T23:46:16.3Z,2,REGULAR,substitution,in,[],203496,,,1610612739,39,31,2021-11-03T23:46:32Z,2060000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M42.00S,2021-11-03T23:46:44.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,40,31,2021-11-03T23:46:44Z,2070000,,,0,,J. Allen Free Throw 2 of 2 (9 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
209,PT07M21.00S,2021-11-03T23:47:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,4.5499342969776615,54.41176470588235,1610612757,40,33,2021-11-03T23:47:11Z,2080000,-22.0,-10.0,1,left,N. Powell driving Layup (8 PTS),[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,2.41,Made,,,,,,,,8.0,,,,,,,,,,
210,PT07M00.00S,2021-11-03T23:47:28.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,89.56964520367937,36.76470588235294,1610612739,42,33,2021-11-03T23:47:34Z,2090000,-66.0,46.0,1,right,J. Allen 8' turnaround Hook (11 PTS) (D. Windler 2 AST),"[1628386, 1629685]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,8.03,Made,,,,,,,,11.0,D. Windler,1629685.0,2.0,,,,,,,
212,PT06M50.00S,2021-11-03T23:47:42.1Z,2,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612757,42,33,2021-11-03T23:49:23Z,2110000,,,0,,D. Wade shooting personal FOUL (1 PF) (Lillard 2 FT),"[1629731, 203081]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Lillard,203081.0,,
214,PT06M50.00S,2021-11-03T23:48:24.1Z,2,REGULAR,substitution,out,[],1629685,,,1610612757,42,33,2021-11-03T23:48:26Z,2130000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M50.00S,2021-11-03T23:48:24.1Z,2,REGULAR,substitution,in,[],1630596,,,1610612757,42,33,2021-11-03T23:48:26Z,2140000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M50.00S,2021-11-03T23:48:33.3Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,42,33,2021-11-03T23:53:31Z,2145000,,,0,,MISS D. Lillard Free Throw 1 of 2,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT06M50.00S,2021-11-03T23:48:33.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,42,33,2021-11-03T23:53:31Z,2147500,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,
254,PT06M50.00S,2021-11-03T23:48:33.3Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,42,34,2021-11-03T23:53:31Z,2148750,,,0,,D. Lillard Free Throw 2 of 2 (10 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
216,PT06M42.00S,2021-11-03T23:48:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.38042049934296,52.94117647058824,1610612739,42,34,2021-11-03T23:48:50Z,2150000,15.0,10.0,1,right,MISS C. Sexton driving Layup,[1629012],1610612739.0,CLE,driving,,,Sexton,C. Sexton,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,
217,PT06M38.00S,2021-11-03T23:48:45.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,42,34,2021-11-03T23:48:45Z,2160000,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,216.0,5.0,4.0,1.0,,,,,,,,,,,,,,
218,PT06M34.00S,2021-11-03T23:48:49.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,8.360709592641262,97.05882352941177,1610612757,42,37,2021-11-03T23:48:56Z,2170000,-235.0,26.0,1,left,N. Powell 3PT  (11 PTS) (D. Lillard 3 AST),"[1626181, 203081]",1610612757.0,POR,,,,Powell,N. Powell,,,,,23.67,Made,,,,,,,,11.0,D. Lillard,203081.0,3.0,,,,,,,
220,PT06M22.00S,2021-11-03T23:49:01.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,68.80749014454665,68.87254901960785,1610612739,45,37,2021-11-03T23:49:05Z,2190000,94.0,241.0,1,right,D. Garland 25' 3PT  (8 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,25.85,Made,,,,,,,,8.0,,,,,,,,,,
221,PT05M56.00S,2021-11-03T23:49:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.863994743758213,51.71568627450981,1610612757,45,37,2021-11-03T23:49:35Z,2200000,-9.0,3.0,1,left,MISS N. Powell driving Layup,[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,
222,PT05M54.00S,2021-11-03T23:49:30.4Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,45,37,2021-11-03T23:49:30Z,2210000,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,221.0,4.0,2.0,2.0,,,,,,,,,,,,,,
223,PT05M51.00S,2021-11-03T23:49:31.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,6.389618922470433,50.98039215686274,1610612757,45,39,2021-11-03T23:49:38Z,2220000,-5.0,8.0,1,left,J. Nurkic putback Layup (2 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,0.9,Made,,,,,,,,2.0,,,,,,,,,,
224,PT05M41.00S,2021-11-03T23:49:42.6Z,2,REGULAR,3pt,Jump Shot,[],1629012,92.19776609724047,97.30392156862744,1610612739,48,39,2021-11-03T23:49:46Z,2230000,237.0,21.0,1,right,C. Sexton 3PT  (7 PTS) (D. Garland 4 AST),"[1629012, 1629636]",1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,23.74,Made,,,,,,,,7.0,D. Garland,1629636.0,4.0,,,,,,,
226,PT05M25.00S,2021-11-03T23:49:57.9Z,2,REGULAR,3pt,Jump Shot,[],203081,37.00722733245729,43.872549019607845,1610612757,48,39,2021-11-03T23:50:02Z,2250000,31.0,295.0,1,left,MISS D. Lillard 29' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,29.7,Missed,,,,,,,,,,,,,,,,,,
227,PT05M22.00S,2021-11-03T23:50:00.9Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,48,39,2021-11-03T23:50:02Z,2260000,,,0,,J. Nurkic REBOUND (Off:3 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,226.0,5.0,2.0,3.0,,,,,,,,,,,,,,
228,PT05M09.00S,2021-11-03T23:50:15.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203994,7.966491458607096,58.82352941176471,1610612757,48,39,2021-11-03T23:50:21Z,2270000,-44.0,22.0,1,left,MISS J. Nurkic turnaround bank Shot,[203994],1610612757.0,POR,turnaround bank,,,Nurkic,J. Nurkic,,,,,4.95,Missed,,,,,,,,,,,,,,,,,,
229,PT05M06.00S,2021-11-03T23:50:18.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,48,39,2021-11-03T23:50:21Z,2280000,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,,
230,PT05M00.00S,2021-11-03T23:50:23.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,92.59198423127464,51.9607843137255,1610612739,50,39,2021-11-03T23:50:30Z,2290000,10.0,17.0,1,right,E. Mobley alley-oop DUNK (6 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,1.97,Made,,,,,,,,6.0,D. Garland,1629636.0,5.0,,,,,,,
232,PT04M47.00S,2021-11-03T23:50:41.1Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612757,50,39,2021-11-03T23:50:51Z,2310000,,,0,,E. Mobley shooting personal FOUL (1 PF) (McCollum 2 FT),"[1630596, 203468]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,McCollum,203468.0,,
234,PT04M47.00S,2021-11-03T23:51:05.2Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612757,50,40,2021-11-03T23:51:46Z,2330000,,,0,,C. McCollum Free Throw 1 of 2 (3 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
235,PT04M47.00S,2021-11-03T23:51:05.2Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612757,50,40,2021-11-03T23:51:46Z,2340000,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT04M44.00S,2021-11-03T23:51:08.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,50,40,2021-11-03T23:51:46Z,2350000,,,0,,J. Allen REBOUND (Off:0 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,235.0,8.0,8.0,0.0,,,,,,,,,,,,,,
237,PT04M27.00S,2021-11-03T23:51:42.0Z,2,REGULAR,turnover,lost ball,[],1630596,,,1610612739,50,40,2021-11-03T23:51:50Z,2360000,,,0,,E. Mobley lost ball TURNOVER (2 TO),"[1630596, 203468]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,2.0,McCollum,203468.0,,,,,,,,,,,
238,PT04M27.00S,2021-11-03T23:51:42.0Z,2,REGULAR,steal,,[],203468,,,1610612757,50,40,2021-11-03T23:51:43Z,2370000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M19.00S,2021-11-03T23:51:49.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,30.17411300919842,27.941176470588236,1610612757,50,43,2021-11-03T23:51:54Z,2380000,110.0,231.0,1,left,C. McCollum 25' 3PT pullup (6 PTS) (R. Covington 2 AST),"[203468, 203496]",1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.61,Made,,,,,,,,6.0,R. Covington,203496.0,2.0,,,,,,,
241,PT03M58.00S,2021-11-03T23:52:11.0Z,2,REGULAR,2pt,Jump Shot,[],1629012,89.83245729303549,26.47058823529412,1610612739,52,43,2021-11-03T23:52:19Z,2400000,-118.0,43.0,1,right,C. Sexton 12' driving floating Jump Shot (9 PTS),[1629012],1610612739.0,CLE,driving floating,,,Sexton,C. Sexton,,,,,12.52,Made,,,,,,,,9.0,,,,,,,,,,
242,PT03M47.00S,2021-11-03T23:52:21.5Z,2,REGULAR,3pt,Jump Shot,[],203468,30.831143232588698,64.95098039215686,1610612757,52,46,2021-11-03T23:52:26Z,2410000,-75.0,237.0,1,left,C. McCollum 24' 3PT  (9 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,24.88,Made,,,,,,,,9.0,,,,,,,,,,
243,PT03M31.00S,2021-11-03T23:52:36.9Z,2,REGULAR,3pt,Jump Shot,[],1629636,64.99671484888306,13.725490196078432,1610612739,55,46,2021-11-03T23:52:41Z,2420000,-181.0,277.0,1,right,D. Garland 33' 3PT  (11 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,33.07,Made,,,,,,,,11.0,,,,,,,,,,
244,PT03M16.00S,2021-11-03T23:52:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,10.463206307490145,55.14705882352941,1610612757,55,46,2021-11-03T23:52:57Z,2430000,-26.0,46.0,1,left,MISS C. McCollum driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,
245,PT03M13.00S,2021-11-03T23:52:55.4Z,2,REGULAR,rebound,offensive,[],203468,,,1610612757,55,46,2021-11-03T23:52:55Z,2440000,,,0,,C. McCollum REBOUND (Off:2 Def:4),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,244.0,6.0,4.0,2.0,,,,,,,,,,,,,,
246,PT03M10.00S,2021-11-03T23:52:58.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,5.075558475689881,99.01960784313727,1610612757,55,46,2021-11-03T23:53:01Z,2450000,-245.0,-5.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,
247,PT03M08.00S,2021-11-03T23:53:00.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,55,46,2021-11-03T23:53:01Z,2460000,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,246.0,4.0,4.0,0.0,,,,,,,,,,,,,,
248,PT03M06.00S,2021-11-03T23:53:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,92.72339027595268,51.225490196078425,1610612739,57,46,2021-11-03T23:53:12Z,2470000,6.0,16.0,1,right,C. Sexton running Layup (11 PTS) (D. Garland 6 AST),"[1629012, 1629636]",1610612739.0,CLE,running,,,Sexton,C. Sexton,,,,,1.7,Made,,,,,,,,11.0,D. Garland,1629636.0,6.0,,,,,,,
250,PT03M06.00S,2021-11-03T23:53:10.2Z,2,REGULAR,foul,personal,['1freethrow'],203081,,,1610612739,57,46,2021-11-03T23:53:48Z,2490000,,,0,,D. Lillard shooting personal FOUL (1 PF) (Sexton 1 FT),"[203081, 1629012]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Sexton,1629012.0,,
255,PT03M06.00S,2021-11-03T23:53:22.2Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,57,46,2021-11-03T23:53:47Z,2510000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M06.00S,2021-11-03T23:53:22.2Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,57,46,2021-11-03T23:53:47Z,2520000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M06.00S,2021-11-03T23:53:22.2Z,2,REGULAR,substitution,out,[],203468,,,1610612739,57,46,2021-11-03T23:53:47Z,2530000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M06.00S,2021-11-03T23:53:22.2Z,2,REGULAR,substitution,in,[],201937,,,1610612739,57,46,2021-11-03T23:53:47Z,2540000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M06.00S,2021-11-03T23:53:22.2Z,2,REGULAR,substitution,in,[],1629685,,,1610612739,57,46,2021-11-03T23:53:47Z,2550000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M06.00S,2021-11-03T23:53:22.2Z,2,REGULAR,substitution,in,[],1629014,,,1610612739,57,46,2021-11-03T23:53:47Z,2560000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M06.00S,2021-11-03T23:53:56.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629012,,,1610612739,58,46,2021-11-03T23:53:56Z,2570000,,,0,,C. Sexton Free Throw 1 of 1 (12 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
262,PT02M58.00S,2021-11-03T23:54:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.469776609724048,51.225490196078425,1610612757,58,46,2021-11-03T23:54:10Z,2580000,-6.0,-1.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.62,Missed,,,,,,,,,,,,,,,,,,
264,PT02M54.00S,2021-11-03T23:54:09.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,58,46,2021-11-03T23:54:10Z,2600000,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,262.0,5.0,5.0,0.0,,,,,,,,,,,,,,
265,PT02M49.00S,2021-11-03T23:54:14.2Z,2,REGULAR,3pt,Jump Shot,[],201937,77.21747700394218,89.95098039215686,1610612739,58,46,2021-11-03T23:54:18Z,2610000,200.0,162.0,1,right,MISS R. Rubio 25' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,
266,PT02M46.00S,2021-11-03T23:54:17.2Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,58,46,2021-11-03T23:54:18Z,2620000,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,,,,,,
267,PT02M43.00S,2021-11-03T23:54:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,5.338370565045992,51.470588235294116,1610612757,58,48,2021-11-03T23:54:29Z,2630000,-7.0,-2.0,1,left,N. Powell running Layup (13 PTS) (D. Lillard 4 AST),"[1626181, 203081]",1610612757.0,POR,running,,,Powell,N. Powell,,,,,0.77,Made,,,,,,,,13.0,D. Lillard,203081.0,4.0,,,,,,,
269,PT02M24.00S,2021-11-03T23:54:39.8Z,2,REGULAR,2pt,Jump Shot,[],201937,86.02168199737189,23.52941176470588,1610612739,58,48,2021-11-03T23:54:44Z,2650000,-132.0,79.0,1,right,MISS R. Rubio 15' driving floating Shot,[201937],1610612739.0,CLE,driving floating,,,Rubio,R. Rubio,,,,,15.41,Missed,,,,,,,,,,,,,,,,,,
270,PT02M24.00S,2021-11-03T23:54:39.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,58,48,2021-11-03T23:56:15Z,2660000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,,
271,PT02M17.00S,2021-11-03T23:54:51.2Z,2,REGULAR,2pt,Jump Shot,[],1626181,14.454664914586072,11.787683823529411,1610612757,58,50,2021-11-04T00:12:35Z,2670000,191.0,83.0,1,left,N. Powell 20' pullup Jump Shot (15 PTS),[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,20.85,Made,,,,,,,,15.0,,,,,,,,,,
272,PT02M17.00S,2021-11-03T23:54:54.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629685,,,1610612757,58,50,2021-11-03T23:55:29Z,2680000,,,0,,D. Windler shooting personal FOUL (1 PF) (Powell 1 FT),"[1629685, 1626181]",1610612739.0,CLE,shooting,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Powell,1626181.0,,
282,PT02M17.00S,2021-11-03T23:56:38.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,58,50,2021-11-04T00:00:09Z,2695000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M17.00S,2021-11-03T23:57:30.9Z,2,REGULAR,instantreplay,request,[],0,,,1610612757,58,50,2021-11-04T00:06:14Z,2697500,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,
