actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT02M55.00S,2022-03-19T00:26:24.9Z,2,REGULAR,foul,personal,['1freethrow'],203115,,,1610612739,49,55,2022-03-19T00:26:38Z,2660000,,,0,,W. Barton shooting personal FOUL (1 PF) (Markkanen 1 FT),"[203115, 1628374]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Markkanen,1628374.0,
273,PT02M55.00S,2022-03-19T00:26:48.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628374,,,1610612739,50,55,2022-03-19T00:26:48Z,2680000,,,0,,L. Markkanen Free Throw 1 of 1 (18 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
274,PT02M31.00S,2022-03-19T00:27:14.5Z,2,REGULAR,2pt,Jump Shot,[],201145,11.514454664914586,75.73529411764706,1610612743,50,55,2022-03-19T00:27:21Z,2690000,-129.0,56.0,1,left,MISS J. Green 14' turnaround fadeaway Shot,[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,14.02,Missed,,,,,,,,,,,,,,,,,,,
275,PT02M29.00S,2022-03-19T00:27:16.5Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,50,55,2022-03-19T00:27:21Z,2700000,,,0,,L. Markkanen REBOUND (Off:0 Def:8),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,274.0,8.0,8.0,0.0,,,,,,,,,,,
276,PT02M21.00S,2022-03-19T00:27:24.9Z,2,REGULAR,3pt,Jump Shot,[],1630596,94.30026281208936,3.431372549019608,1610612739,50,55,2022-03-19T00:27:32Z,2710000,-233.0,1.0,1,right,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
277,PT02M17.00S,2022-03-19T00:27:28.9Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,50,55,2022-03-19T00:27:32Z,2720000,,,0,,W. Barton REBOUND (Off:2 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,276.0,3.0,1.0,2.0,,,,,,,,,,,
278,PT02M11.00S,2022-03-19T00:27:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,7.966491458607096,40.44117647058824,1610612743,50,55,2022-03-19T00:28:13Z,2730000,48.0,22.0,1,left,MISS W. Barton driving floating bank Shot,[203115],1610612743.0,DEN,driving floating bank,,,Barton,W. Barton,,,,,5.28,Missed,,,,,,,,,,,,,,,,,,,
279,PT02M10.00S,2022-03-19T00:27:37.2Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,50,55,2022-03-19T00:28:13Z,2740000,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,278.0,4.0,3.0,1.0,,,,,,,,,,,
280,PT02M10.00S,2022-03-19T00:27:39.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,50,55,2022-03-19T00:28:26Z,2750000,0.0,0.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
281,PT02M09.00S,2022-03-19T00:27:40.7Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,50,55,2022-03-19T00:28:26Z,2760000,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,280.0,5.0,3.0,2.0,,,,,,,,,,,
282,PT02M09.00S,2022-03-19T00:27:43.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,50,57,2022-03-19T00:28:32Z,2770000,0.0,0.0,1,left,N. Jokic tip Layup (10 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
283,PT01M46.00S,2022-03-19T00:28:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.19776609724047,55.392156862745104,1610612739,50,57,2022-03-19T00:28:18Z,2780000,27.0,21.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 203999]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,3.41,Missed,,,,,,,,,,,,Jokic,203999.0,,,,,,
284,PT01M46.00S,2022-03-19T00:28:02.9Z,2,REGULAR,block,,[],203999,,,1610612739,50,57,2022-03-19T00:36:25Z,2790000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M46.00S,2022-03-19T00:28:02.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,50,57,2022-03-19T00:28:18Z,2800000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,,,,
286,PT01M46.00S,2022-03-19T00:28:09.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,50,57,2022-03-19T00:28:09Z,2810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M46.00S,2022-03-19T00:28:27.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203932,,,1610612739,50,57,2022-03-19T00:30:29Z,2820000,,,0,,A. Gordon away-from-play personal FOUL (3 PF) (Markkanen 1 FT),"[203932, 1628374]",1610612743.0,DEN,away-from-play,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Markkanen,1628374.0,
289,PT01M46.00S,2022-03-19T00:28:56.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612739,50,57,2022-03-19T00:29:38Z,2840000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,Off-Ball - Foul Occurred Before Inbounds
290,PT01M46.00S,2022-03-19T00:29:54.6Z,2,REGULAR,substitution,out,[],203932,,,1610612739,50,57,2022-03-19T00:29:58Z,2850000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M46.00S,2022-03-19T00:29:54.6Z,2,REGULAR,substitution,in,[],1630538,,,1610612739,50,57,2022-03-19T00:29:58Z,2860000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M46.00S,2022-03-19T00:30:23.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629636,,,1610612739,50,57,2022-03-19T00:31:16Z,2870000,,,0,,MISS D. Garland away-from-play Free Throw 1 of 1,[1629636],1610612739.0,CLE,away-from-play,,,Garland,D. Garland,,,,,,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M46.00S,2022-03-19T00:30:23.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,50,57,2022-03-19T00:31:16Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,,,,
294,PT01M34.00S,2022-03-19T00:30:43.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,94.69448094612353,1.9607843137254901,1610612739,50,57,2022-03-19T00:31:20Z,2890000,-240.0,-3.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
295,PT01M31.00S,2022-03-19T00:30:46.4Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,50,57,2022-03-19T00:30:46Z,2900000,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,
297,PT01M18.00S,2022-03-19T00:31:02.0Z,2,REGULAR,foul,personal,[],1627747,,,1610612743,50,57,2022-03-19T00:31:09Z,2910000,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 201145]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Green,201145.0,
300,PT01M08.00S,2022-03-19T00:31:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,15.062417871222076,40.44117647058824,1610612743,50,59,2022-03-19T00:31:38Z,2930000,48.0,89.0,1,left,J. Green 10' turnaround fadeaway Jump Shot (8 PTS),[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,10.11,Made,8.0,,,,,,,,,,,,,,,,,,
302,PT00M53.10S,2022-03-19T00:31:47.0Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,50,59,2022-03-19T00:31:52Z,2950000,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 203999]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,2.0,Jokic,203999.0,,,,,,,,
303,PT00M53.10S,2022-03-19T00:31:47.0Z,2,REGULAR,steal,,[],203999,,,1610612743,50,59,2022-03-19T00:31:49Z,2960000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M39.90S,2022-03-19T00:32:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,5.601182654402102,50.0,1610612743,50,61,2022-03-19T00:32:06Z,2970000,0.0,0.0,1,left,N. Jokic Layup (12 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,0.02,Made,12.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,,
306,PT00M32.20S,2022-03-19T00:32:11.2Z,2,REGULAR,3pt,Jump Shot,[],1630171,92.19776609724047,2.696078431372549,1610612739,50,61,2022-03-19T00:32:16Z,2990000,-237.0,21.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.74,Missed,,,,,,,,,,,,,,,,,,,
307,PT00M29.10S,2022-03-19T00:32:14.3Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,50,61,2022-03-19T00:32:14Z,3000000,,,0,,E. Mobley REBOUND (Off:3 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,306.0,4.0,1.0,3.0,,,,,,,,,,,
308,PT00M26.50S,2022-03-19T00:32:16.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,68.54467805519053,16.911764705882355,1610612739,50,61,2022-03-19T00:32:21Z,3010000,-165.0,243.0,1,right,MISS L. Markkanen 29' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,29.41,Missed,,,,,,,,,,,,,,,,,,,
309,PT00M23.50S,2022-03-19T00:32:19.9Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,50,61,2022-03-19T00:32:19Z,3020000,,,0,,I. Okoro REBOUND (Off:2 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,308.0,2.0,0.0,2.0,,,,,,,,,,,
310,PT00M11.20S,2022-03-19T00:32:33.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612739,50,61,2022-03-19T00:32:41Z,3030000,,,0,,J. Green shooting personal FOUL (1 PF) (Mobley 2 FT),"[201145, 1630596]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Mobley,1630596.0,
312,PT00M11.20S,2022-03-19T00:32:59.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,51,61,2022-03-19T00:32:59Z,3050000,,,0,,E. Mobley Free Throw 1 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
313,PT00M11.20S,2022-03-19T00:33:01.1Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,51,61,2022-03-19T00:33:04Z,3060000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M11.20S,2022-03-19T00:33:01.1Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,51,61,2022-03-19T00:33:04Z,3070000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M11.20S,2022-03-19T00:33:23.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,52,61,2022-03-19T00:33:23Z,3080000,,,0,,E. Mobley Free Throw 2 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
316,PT00M04.80S,2022-03-19T00:33:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612743,52,61,2022-03-19T00:33:51Z,3090000,,,0,,C. LeVert personal FOUL (3 PF) (Hyland 2 FT),"[1627747, 1630538]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Hyland,1630538.0,
318,PT00M04.80S,2022-03-19T00:34:11.1Z,2,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,52,62,2022-03-19T00:34:11Z,3110000,,,0,,B. Hyland Free Throw 1 of 2 (12 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
319,PT00M04.80S,2022-03-19T00:34:11.9Z,2,REGULAR,substitution,out,[],1630171,,,1610612743,52,62,2022-03-19T00:34:25Z,3120000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M04.80S,2022-03-19T00:34:11.9Z,2,REGULAR,substitution,out,[],1630205,,,1610612743,52,62,2022-03-19T00:34:25Z,3130000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M04.80S,2022-03-19T00:34:11.9Z,2,REGULAR,substitution,out,[],1628420,,,1610612743,52,62,2022-03-19T00:34:25Z,3140000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M04.80S,2022-03-19T00:34:11.9Z,2,REGULAR,substitution,in,[],1629636,,,1610612743,52,62,2022-03-19T00:34:25Z,3150000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M04.80S,2022-03-19T00:34:11.9Z,2,REGULAR,substitution,in,[],201567,,,1610612743,52,62,2022-03-19T00:34:25Z,3160000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M04.80S,2022-03-19T00:34:11.9Z,2,REGULAR,substitution,in,[],203085,,,1610612743,52,62,2022-03-19T00:34:25Z,3170000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M04.80S,2022-03-19T00:34:37.8Z,2,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,52,63,2022-03-19T00:34:37Z,3180000,,,0,,B. Hyland Free Throw 2 of 2 (13 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2022-03-19T00:34:48.9Z,2,REGULAR,2pt,Jump Shot,[],1629636,89.43823915900131,72.54901960784314,1610612739,52,63,2022-03-19T00:35:02Z,3190000,113.0,47.0,1,right,MISS D. Garland 12' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,12.2,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M00.00S,2022-03-19T00:34:50.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,52,63,2022-03-19T00:34:50Z,3200000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,326.0,,,,,,,,,,,,,,
328,PT00M00.00S,2022-03-19T00:35:00.3Z,2,REGULAR,period,end,[],0,,,1610612739,52,63,2022-03-19T00:35:00Z,3210000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-03-19T00:43:05.9Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,52,63,2022-03-19T00:50:25Z,3220000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-03-19T00:43:05.9Z,3,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,52,63,2022-03-19T00:50:25Z,3230000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-19T00:43:05.9Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612739,52,63,2022-03-19T00:50:25Z,3240000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-19T00:43:05.9Z,3,REGULAR,substitution,out,['startperiod'],203085,,,1610612739,52,63,2022-03-19T00:50:25Z,3250000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-19T00:43:05.9Z,3,REGULAR,substitution,in,['startperiod'],1630205,,,1610612739,52,63,2022-03-19T00:50:25Z,3260000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-03-19T00:43:05.9Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,52,63,2022-03-19T00:50:25Z,3270000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-03-19T00:43:05.9Z,3,REGULAR,substitution,in,['startperiod'],203932,,,1610612739,52,63,2022-03-19T00:50:25Z,3280000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-03-19T00:43:05.9Z,3,REGULAR,substitution,in,['startperiod'],1628420,,,1610612739,52,63,2022-03-19T00:50:25Z,3290000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-03-19T00:51:03.0Z,3,REGULAR,period,start,[],0,,,1610612739,52,63,2022-03-19T00:51:03Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M43.00S,2022-03-19T00:51:11.8Z,3,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612739,52,63,2022-03-19T00:54:15Z,3310000,,,0,,M. Morris shooting personal FOUL (1 PF) (Garland 2 FT),"[1628420, 1629636]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Garland,1629636.0,
365,PT11M43.00S,2022-03-19T00:51:16.2Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,53,63,2022-03-19T00:54:41Z,3317500,,,0,,D. Garland Free Throw 1 of 2 (15 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
366,PT11M43.00S,2022-03-19T00:51:16.2Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,54,63,2022-03-19T00:54:41Z,3318750,,,0,,D. Garland Free Throw 2 of 2 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
339,PT11M24.00S,2022-03-19T00:51:20.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.85479632063075,51.470588235294116,1610612743,54,65,2022-03-19T00:51:27Z,3320000,7.0,15.0,1,right,A. Gordon cutting DUNK (14 PTS) (J. Green 2 AST),"[203932, 201145]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,1.65,Made,14.0,J. Green,201145.0,2.0,,,,,,,,,,,,,,,
341,PT11M15.00S,2022-03-19T00:51:31.0Z,3,REGULAR,2pt,Jump Shot,[],1630596,15.719448094612352,26.225490196078432,1610612739,56,65,2022-03-19T00:51:39Z,3340000,119.0,95.0,1,left,E. Mobley 15' pullup Jump Shot (10 PTS) (I. Okoro 1 AST),"[1630596, 1630171]",1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,15.24,Made,10.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,,
342,PT11M09.00S,2022-03-19T00:51:39.4Z,3,REGULAR,foul,personal,[],1629636,,,1610612743,56,65,2022-03-19T00:52:08Z,3350000,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1628420]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Morris,1628420.0,
344,PT11M01.00S,2022-03-19T00:52:03.1Z,3,REGULAR,3pt,Jump Shot,[],203999,69.85873850197109,75.49019607843137,1610612743,56,65,2022-03-19T00:52:11Z,3370000,127.0,231.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
345,PT10M54.00S,2022-03-19T00:52:10.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,56,65,2022-03-19T00:52:11Z,3380000,,,0,,E. Mobley REBOUND (Off:3 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,344.0,5.0,2.0,3.0,,,,,,,,,,,
346,PT10M49.00S,2022-03-19T00:52:13.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,8.492115637319317,35.78431372549019,1610612739,58,65,2022-03-19T00:52:23Z,3390000,71.0,27.0,1,left,L. Markkanen 7' driving Hook (20 PTS) (D. Garland 7 AST),"[1628374, 1629636]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,7.62,Made,20.0,D. Garland,1629636.0,7.0,,,,,,,,,,,,,,,
348,PT10M41.00S,2022-03-19T00:52:22.0Z,3,REGULAR,3pt,Jump Shot,[],203932,91.80354796320631,2.696078431372549,1610612743,58,65,2022-03-19T00:52:28Z,3410000,-237.0,25.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M38.00S,2022-03-19T00:52:25.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,58,65,2022-03-19T00:52:28Z,3420000,,,0,,L. Markkanen REBOUND (Off:0 Def:9),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,348.0,9.0,9.0,0.0,,,,,,,,,,,
350,PT10M26.00S,2022-03-19T00:52:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,4.5499342969776615,42.15686274509804,1610612739,58,65,2022-03-19T00:52:44Z,3430000,39.0,-10.0,1,left,MISS D. Garland driving Layup - blocked,"[1629636, 203932]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,4.04,Missed,,,,,,,,,,,,Gordon,203932.0,,,,,,
351,PT10M26.00S,2022-03-19T00:52:36.4Z,3,REGULAR,block,,[],203932,,,1610612739,58,65,2022-03-19T00:52:39Z,3440000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M22.00S,2022-03-19T00:52:40.4Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,58,65,2022-03-19T00:52:44Z,3450000,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,350.0,6.0,5.0,1.0,,,,,,,,,,,
353,PT10M19.00S,2022-03-19T00:52:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.9060446780552,50.245098039215684,1610612743,58,67,2022-03-19T00:52:55Z,3460000,1.0,5.0,1,right,A. Gordon driving Layup (16 PTS) (W. Barton 2 AST),"[203932, 203115]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,0.49,Made,16.0,W. Barton,203115.0,2.0,,,,,,,,,,,,,,,
354,PT10M19.00S,2022-03-19T00:52:50.1Z,3,REGULAR,foul,personal,['1freethrow'],1629636,,,1610612743,58,67,2022-03-19T00:52:58Z,3470000,,,0,,D. Garland shooting personal FOUL (2 PF) (Gordon 1 FT),"[1629636, 203932]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Gordon,203932.0,
356,PT10M19.00S,2022-03-19T00:53:13.8Z,3,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,58,68,2022-03-19T00:53:13Z,3490000,,,0,,A. Gordon Free Throw 1 of 1 (17 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
357,PT10M04.00S,2022-03-19T00:53:31.6Z,3,REGULAR,foul,personal,[],203932,,,1610612739,58,68,2022-03-19T00:53:46Z,3500000,,,0,,A. Gordon personal FOUL (4 PF),"[203932, 1630171]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,1193.0,4.0,0.0,Okoro,1630171.0,
359,PT10M04.00S,2022-03-19T00:53:57.2Z,3,REGULAR,substitution,out,[],203932,,,1610612739,58,68,2022-03-19T00:54:08Z,3520000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT10M04.00S,2022-03-19T00:53:57.2Z,3,REGULAR,substitution,in,[],203085,,,1610612739,58,68,2022-03-19T00:54:08Z,3530000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
