actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
278,PT02M26.00S,2022-03-01T01:02:59.6Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612739,54,62,2022-03-01T01:03:45Z,2730000,,,0,,T. Prince shooting personal FOUL (2 PF) (Mobley 2 FT),"[1627752, 1630596]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,200833.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
280,PT02M26.00S,2022-03-01T01:03:46.1Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,55,62,2022-03-01T01:03:46Z,2750000,,,0,,E. Mobley Free Throw 1 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,
281,PT02M26.00S,2022-03-01T01:03:49.2Z,2,REGULAR,substitution,out,[],1627752,,,1610612739,55,62,2022-03-01T01:03:52Z,2760000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M26.00S,2022-03-01T01:03:49.2Z,2,REGULAR,substitution,in,[],1630183,,,1610612739,55,62,2022-03-01T01:03:52Z,2770000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M26.00S,2022-03-01T01:04:08.3Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,56,62,2022-03-01T01:04:08Z,2780000,,,0,,E. Mobley Free Throw 2 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,
284,PT02M10.00S,2022-03-01T01:04:24.9Z,2,REGULAR,3pt,Jump Shot,[],1630162,5.469776609724048,97.30392156862744,1610612750,56,62,2022-03-01T01:04:33Z,2790000,-237.0,-1.0,1,left,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,,,23.65,Missed,,,,,,,,,,,,,,
285,PT02M07.00S,2022-03-01T01:04:27.9Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,56,62,2022-03-01T01:04:38Z,2800000,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,284.0,4.0,4.0,0.0,,,,,,,,
286,PT02M01.00S,2022-03-01T01:04:35.2Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612739,56,62,2022-03-01T01:04:42Z,2810000,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 1630162]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,
287,PT02M01.00S,2022-03-01T01:04:35.2Z,2,REGULAR,steal,,[],1630162,,,1610612750,56,62,2022-03-01T01:04:37Z,2820000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M52.00S,2022-03-01T01:04:45.7Z,2,REGULAR,turnover,traveling,[],1630162,,,1610612750,56,62,2022-03-01T01:05:03Z,2830000,,,0,,A. Edwards traveling TURNOVER (3 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,3.0,,,
289,PT01M30.00S,2022-03-01T01:05:14.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,69.59592641261499,25.245098039215684,1610612739,59,62,2022-03-01T01:05:23Z,2840000,-124.0,233.0,1,right,C. Osman 26' 3PT pullup (9 PTS),[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,,,,,,26.41,Made,,,,,,,9.0,,,,,,,
290,PT01M11.00S,2022-03-01T01:05:32.4Z,2,REGULAR,3pt,Jump Shot,[],1626157,18.478975032851512,94.85294117647058,1610612750,59,62,2022-03-01T01:05:36Z,2850000,-224.0,121.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,25.5,Missed,,,,,,,,,,,,,,
291,PT01M08.00S,2022-03-01T01:05:35.4Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,59,62,2022-03-01T01:05:36Z,2860000,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,290.0,5.0,5.0,0.0,,,,,,,,
292,PT00M55.90S,2022-03-01T01:05:51.5Z,2,REGULAR,foul,personal,[],1630183,,,1610612739,59,62,2022-03-01T01:06:03Z,2870000,,,0,,J. McDaniels personal FOUL (3 PF),"[1630183, 1628386]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,1146.0,3.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,,
294,PT00M55.90S,2022-03-01T01:06:07.7Z,2,REGULAR,substitution,out,[],1630183,,,1610612739,59,62,2022-03-01T01:06:32Z,2890000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M55.90S,2022-03-01T01:06:07.7Z,2,REGULAR,substitution,in,[],1627752,,,1610612739,59,62,2022-03-01T01:06:32Z,2900000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M51.50S,2022-03-01T01:06:42.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612739,59,62,2022-03-01T01:06:53Z,2910000,,,0,,P. Beverley personal FOUL (3 PF) (Markkanen 2 FT),"[201976, 1628374]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,204058.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
298,PT00M51.50S,2022-03-01T01:07:07.5Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,59,62,2022-03-01T01:07:07Z,2930000,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,Missed,,,,,,,,,,,,,,
299,PT00M51.50S,2022-03-01T01:07:07.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,59,62,2022-03-01T01:07:07Z,2940000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,
300,PT00M51.50S,2022-03-01T01:07:08.6Z,2,REGULAR,substitution,out,[],201976,,,1610612739,59,62,2022-03-01T01:07:12Z,2950000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M51.50S,2022-03-01T01:07:08.6Z,2,REGULAR,substitution,in,[],1627736,,,1610612739,59,62,2022-03-01T01:07:12Z,2960000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M51.50S,2022-03-01T01:07:26.5Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,60,62,2022-03-01T01:07:26Z,2970000,,,0,,L. Markkanen Free Throw 2 of 2 (6 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,
303,PT00M42.70S,2022-03-01T01:07:45.2Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,60,62,2022-03-01T01:07:55Z,2980000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1630171]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,2.0,Okoro,1630171.0,
304,PT00M42.70S,2022-03-01T01:07:45.2Z,2,REGULAR,steal,,[],1630171,,,1610612739,60,62,2022-03-01T01:07:49Z,2990000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M40.00S,2022-03-01T01:07:55.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612739,60,62,2022-03-01T01:08:12Z,3000000,,,0,,M. Beasley personal FOUL (1 PF) (Osman 2 FT),"[1627736, 1626224]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,1146.0,1.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
307,PT00M40.00S,2022-03-01T01:08:44.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626224,,,1610612739,60,62,2022-03-01T01:08:44Z,3020000,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Missed,,,,,,,,,,,,,,
308,PT00M40.00S,2022-03-01T01:08:44.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,60,62,2022-03-01T01:08:44Z,3030000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,307.0,,,,,,,,,,,
309,PT00M40.00S,2022-03-01T01:09:06.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626224,,,1610612739,61,62,2022-03-01T01:09:06Z,3040000,,,0,,C. Osman Free Throw 2 of 2 (10 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,
310,PT00M33.70S,2022-03-01T01:09:15.4Z,2,REGULAR,2pt,Jump Shot,[],1626156,14.536793692509855,75.73529411764706,1610612750,61,64,2022-03-01T01:09:20Z,3050000,-129.0,84.0,1,left,D. Russell 15' pullup Jump Shot (7 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,15.37,Made,,,,,,,7.0,,,,,,,
311,PT00M08.90S,2022-03-01T01:09:43.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,84.83902759526939,48.77450980392157,1610612739,61,64,2022-03-01T01:09:53Z,3060000,-6.0,90.0,1,right,MISS E. Mobley 9' driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,,,,,,9.02,Missed,,,,,,,,,,,,,,
312,PT00M06.10S,2022-03-01T01:09:46.1Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,61,64,2022-03-01T01:09:46Z,3070000,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,311.0,6.0,5.0,1.0,,,,,,,,
313,PT00M05.30S,2022-03-01T01:09:46.9Z,2,REGULAR,turnover,lost ball,[],1630596,,,1610612739,61,64,2022-03-01T01:09:57Z,3080000,,,0,,E. Mobley lost ball TURNOVER (4 TO),"[1630596, 1630162]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,4.0,Edwards,1630162.0,
314,PT00M05.30S,2022-03-01T01:09:46.9Z,2,REGULAR,steal,,[],1630162,,,1610612750,61,64,2022-03-01T01:09:49Z,3090000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M02.20S,2022-03-01T01:09:55.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,61,64,2022-03-01T01:09:55Z,3100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M02.20S,2022-03-01T01:09:58.1Z,2,REGULAR,substitution,out,[],1630171,,,1610612750,61,64,2022-03-01T01:10:03Z,3110000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M02.20S,2022-03-01T01:09:58.1Z,2,REGULAR,substitution,in,[],1629164,,,1610612750,61,64,2022-03-01T01:10:03Z,3120000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M00.60S,2022-03-01T01:10:35.9Z,2,REGULAR,foul,offensive,['inpenalty'],1626156,,,1610612750,61,64,2022-03-01T01:12:14Z,3130000,,,0,,D. Russell offensive FOUL (2 PF),"[1626156, 1628374]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,1146.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
320,PT00M00.60S,2022-03-01T01:10:35.9Z,2,REGULAR,turnover,offensive foul,[],1626156,,,1610612750,61,64,2022-03-01T01:12:14Z,3150000,,,0,,D. Russell offensive foul TURNOVER (3 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,1146.0,,,,,,,,,,,,,,,,,3.0,,,
321,PT00M00.60S,2022-03-01T01:11:07.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612739,61,64,2022-03-01T01:12:22Z,3160000,,,0,,,[],,,support,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Foul occurred prior to expiration of time
322,PT00M00.00S,2022-03-01T01:12:30.0Z,2,REGULAR,period,end,[],0,,,1610612739,61,64,2022-03-01T01:12:30Z,3170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-03-01T01:26:45.4Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,61,64,2022-03-01T01:27:52Z,3180000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-03-01T01:26:45.4Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612739,61,64,2022-03-01T01:27:52Z,3190000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-03-01T01:26:45.4Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612739,61,64,2022-03-01T01:27:52Z,3200000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-03-01T01:26:45.4Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,61,64,2022-03-01T01:27:52Z,3210000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-03-01T01:26:45.4Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612739,61,64,2022-03-01T01:27:52Z,3220000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-03-01T01:26:45.4Z,3,REGULAR,substitution,in,['startperiod'],201976,,,1610612739,61,64,2022-03-01T01:27:52Z,3230000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-03-01T01:28:05.3Z,3,REGULAR,period,start,[],0,,,1610612750,61,64,2022-03-01T01:28:05Z,3240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M49.00S,2022-03-01T01:28:15.9Z,3,REGULAR,3pt,Jump Shot,[],1626156,73.53810775295663,83.33333333333334,1610612750,61,67,2022-03-01T01:28:37Z,3250000,167.0,196.0,1,right,D. Russell 25' 3PT  (10 PTS) (P. Beverley 2 AST),"[1626156, 201976]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,25.75,Made,,,,,,,10.0,P. Beverley,201976.0,2.0,,,,
332,PT11M31.00S,2022-03-01T01:28:37.2Z,3,REGULAR,foul,personal,[],1630162,,,1610612739,61,67,2022-03-01T01:28:45Z,3270000,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 1629164]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,200833.0,2.0,0.0,Goodwin,1629164.0,,,,,,,,,,,,,,,,
334,PT11M16.00S,2022-03-01T01:29:11.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,61,67,2022-03-01T01:29:44Z,3290000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M06.00S,2022-03-01T01:29:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629020,93.38042049934296,50.98039215686274,1610612750,61,69,2022-03-01T01:29:53Z,3300000,5.0,10.0,1,right,J. Vanderbilt cutting Layup (2 PTS) (P. Beverley 3 AST),"[1629020, 201976]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,1.09,Made,,,,,,,2.0,P. Beverley,201976.0,3.0,,,,
337,PT10M54.00S,2022-03-01T01:30:01.2Z,3,REGULAR,foul,personal,[],201976,,,1610612739,61,69,2022-03-01T01:30:07Z,3320000,,,0,,P. Beverley personal FOUL (4 PF),"[201976, 1628374]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,1146.0,4.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
339,PT10M47.00S,2022-03-01T01:30:23.6Z,3,REGULAR,3pt,Jump Shot,[],1630596,21.107095926412615,90.93137254901961,1610612739,61,69,2022-03-01T01:30:28Z,3340000,-205.0,146.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,25.14,Missed,,,,,,,,,,,,,,
340,PT10M44.00S,2022-03-01T01:30:26.6Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,61,69,2022-03-01T01:30:28Z,3350000,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,339.0,3.0,2.0,1.0,,,,,,,,
341,PT10M36.00S,2022-03-01T01:30:34.3Z,3,REGULAR,3pt,Jump Shot,[],201976,79.31997371879106,91.66666666666666,1610612750,61,72,2022-03-01T01:30:39Z,3360000,208.0,142.0,1,right,P. Beverley 25' 3PT  (3 PTS) (K. Towns 2 AST),"[201976, 1626157]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,25.2,Made,,,,,,,3.0,K. Towns,1626157.0,2.0,,,,
343,PT10M35.00S,2022-03-01T01:30:42.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,61,72,2022-03-01T01:30:42Z,3380000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT10M18.00S,2022-03-01T01:33:46.9Z,3,REGULAR,3pt,Jump Shot,[],1628374,17.821944809461236,5.147058823529411,1610612739,61,72,2022-03-01T01:33:56Z,3390000,224.0,115.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,25.21,Missed,,,,,,,,,,,,,,
345,PT10M15.00S,2022-03-01T01:33:49.9Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,61,72,2022-03-01T01:33:56Z,3400000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,344.0,4.0,4.0,0.0,,,,,,,,
346,PT10M11.00S,2022-03-01T01:33:53.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626157,93.9060446780552,48.77450980392157,1610612750,61,74,2022-03-01T01:34:02Z,3410000,-6.0,5.0,1,right,K. Towns running Layup (12 PTS) (J. Vanderbilt 1 AST),"[1626157, 1629020]",1610612750.0,MIN,running,,,Towns,K. Towns,,,,,,,,,,0.78,Made,,,,,,,12.0,J. Vanderbilt,1629020.0,1.0,,,,
348,PT10M03.00S,2022-03-01T01:34:05.0Z,3,REGULAR,turnover,out-of-bounds,[],1629164,,,1610612739,61,74,2022-03-01T01:35:15Z,3430000,,,0,,B. Goodwin bad pass out-of-bounds TURNOVER (1 TO),[1629164],1610612739.0,CLE,bad pass,,,Goodwin,B. Goodwin,,,,,200833.0,,,,,,,,,,,,,,,,,1.0,,,
349,PT09M41.00S,2022-03-01T01:34:32.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,92.85479632063075,51.470588235294116,1610612750,61,74,2022-03-01T01:35:26Z,3440000,7.0,15.0,1,right,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,,,1.65,Missed,,,,,,,,,,,,,,
350,PT09M37.00S,2022-03-01T01:34:36.0Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,61,74,2022-03-01T01:34:40Z,3450000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,349.0,5.0,4.0,1.0,,,,,,,,
351,PT09M37.00S,2022-03-01T01:34:35.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629020,94.40999984741211,50.0,1610612750,61,74,2022-03-01T01:36:19Z,3460000,0.0,0.0,1,right,MISS J. Vanderbilt tip DUNK,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
352,PT09M36.00S,2022-03-01T01:34:36.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,61,74,2022-03-01T01:36:19Z,3470000,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,351.0,7.0,6.0,1.0,,,,,,,,
353,PT09M30.00S,2022-03-01T01:34:42.5Z,3,REGULAR,3pt,Jump Shot,[],1630171,5.863994743758213,2.696078431372549,1610612739,61,74,2022-03-01T01:34:48Z,3480000,237.0,3.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,23.65,Missed,,,,,,,,,,,,,,
354,PT09M26.00S,2022-03-01T01:34:46.5Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,61,74,2022-03-01T01:34:46Z,3490000,,,0,,J. Allen REBOUND (Off:2 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,353.0,3.0,1.0,2.0,,,,,,,,
355,PT09M23.00S,2022-03-01T01:34:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,5.469776609724048,46.32352941176471,1610612739,63,74,2022-03-01T01:34:54Z,3500000,18.0,-1.0,1,left,E. Mobley alley-oop Layup (10 PTS) (B. Goodwin 8 AST),"[1630596, 1629164]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,,,,,,1.84,Made,,,,,,,10.0,B. Goodwin,1629164.0,8.0,,,,
357,PT09M07.00S,2022-03-01T01:35:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.77463863337714,51.225490196078425,1610612750,63,76,2022-03-01T01:35:23Z,3520000,6.0,6.0,1,right,A. Edwards driving Layup (13 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,0.86,Made,,,,,,,13.0,,,,,,,
358,PT08M42.00S,2022-03-01T01:35:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630171,6.652431011826544,4.166666666666666,1610612739,63,76,2022-03-01T01:35:36Z,3530000,229.0,10.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,22.94,Missed,,,,,,,,,,,,,,
359,PT08M40.00S,2022-03-01T01:35:31.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,63,76,2022-03-01T01:35:36Z,3540000,,,0,,A. Edwards REBOUND (Off:2 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,358.0,4.0,2.0,2.0,,,,,,,,
360,PT08M24.00S,2022-03-01T01:35:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.9862023653088,50.73529411764706,1610612750,63,76,2022-03-01T01:35:54Z,3550000,4.0,13.0,1,right,MISS K. Towns driving reverse Layup - blocked,"[1626157, 1628386]",1610612750.0,MIN,driving reverse,,,Towns,K. Towns,,,,,,,,,,1.39,Missed,Allen,1628386.0,,,,,,,,,,,,
361,PT08M24.00S,2022-03-01T01:35:48.5Z,3,REGULAR,block,,[],1628386,,,1610612750,63,76,2022-03-01T01:35:51Z,3560000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M21.00S,2022-03-01T01:35:51.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,63,76,2022-03-01T01:35:54Z,3570000,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,360.0,4.0,2.0,2.0,,,,,,,,
363,PT08M14.00S,2022-03-01T01:36:01.0Z,3,REGULAR,foul,personal,[],1629020,,,1610612739,63,76,2022-03-01T01:36:09Z,3580000,,,0,,J. Vanderbilt personal FOUL (2 PF),"[1629020, 1630596]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,200833.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
365,PT08M14.00S,2022-03-01T01:36:09.3Z,3,REGULAR,substitution,out,[],1629164,,,1610612739,63,76,2022-03-01T01:36:19Z,3600000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M14.00S,2022-03-01T01:36:09.3Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,63,76,2022-03-01T01:36:19Z,3610000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M14.00S,2022-03-01T01:36:09.3Z,3,REGULAR,substitution,in,[],1630205,,,1610612739,63,76,2022-03-01T01:36:19Z,3620000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M14.00S,2022-03-01T01:36:09.3Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,63,76,2022-03-01T01:36:19Z,3630000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
