actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
263,PT03M14.00S,2022-03-30T23:53:40.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,52,51,2022-03-30T23:53:40Z,2610000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M14.00S,2022-03-30T23:55:44.3Z,2,REGULAR,substitution,out,[],1629164,,,1610612739,52,51,2022-03-30T23:56:25Z,2620000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M14.00S,2022-03-30T23:55:44.3Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,52,51,2022-03-30T23:56:25Z,2630000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M55.00S,2022-03-30T23:56:54.7Z,2,REGULAR,3pt,Jump Shot,[],1627747,67.36202365308804,49.26470588235294,1610612739,55,51,2022-03-30T23:57:01Z,2640000,-4.0,254.0,1,right,C. LeVert 25' 3PT step back (19 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,25.43,Made,,,,,19.0,,,,,,,,,,,,,,
267,PT02M39.00S,2022-03-30T23:57:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.046649145860711,39.705882352941174,1610612742,55,51,2022-03-30T23:57:25Z,2650000,51.0,14.0,1,left,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,,
268,PT02M37.00S,2022-03-30T23:57:12.3Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,55,51,2022-03-30T23:57:25Z,2660000,,,0,,C. LeVert REBOUND (Off:2 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,267.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
269,PT02M34.00S,2022-03-30T23:57:18.5Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612739,55,51,2022-03-30T23:57:41Z,2670000,,,0,,D. Powell shooting personal FOUL (2 PF) (Brown 2 FT),"[203939, 1629650]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,201639.0,,,,2.0,0.0,Brown,1629650.0,,,
271,PT02M34.00S,2022-03-30T23:57:48.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629650,,,1610612739,55,51,2022-03-30T23:57:48Z,2690000,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
272,PT02M34.00S,2022-03-30T23:57:48.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,55,51,2022-03-30T23:57:48Z,2700000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,,
273,PT02M34.00S,2022-03-30T23:58:05.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629650,,,1610612739,56,51,2022-03-30T23:58:05Z,2710000,,,0,,M. Brown Free Throw 2 of 2 (7 PTS),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
274,PT02M21.00S,2022-03-30T23:58:20.2Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,56,51,2022-03-30T23:58:27Z,2720000,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1629636]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,1.0,,,,,,,Garland,1629636.0,
275,PT02M21.00S,2022-03-30T23:58:20.2Z,2,REGULAR,steal,,[],1629636,,,1610612739,56,51,2022-03-31T00:49:29Z,2730000,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M16.00S,2022-03-30T23:58:25.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,93.38042049934296,49.26470588235294,1610612739,58,51,2022-03-30T23:58:39Z,2740000,-4.0,10.0,1,right,I. Okoro running Layup (2 PTS) (D. Garland 5 AST),"[1630171, 1629636]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,1.04,Made,,,,,2.0,D. Garland,1629636.0,5.0,,,,,,,,,,,
278,PT02M07.00S,2022-03-30T23:58:36.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,5.206964520367937,50.49019607843137,1610612742,58,53,2022-03-30T23:58:48Z,2760000,-2.0,-4.0,1,left,D. Powell cutting DUNK (4 PTS) (L. Doncic 10 AST),"[203939, 1629029]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,0.44,Made,,,,,4.0,L. Doncic,1629029.0,10.0,,,,,,,,,,,
280,PT02M07.00S,2022-03-30T23:58:43.1Z,2,REGULAR,foul,personal,['1freethrow'],201567,,,1610612742,58,53,2022-03-30T23:59:03Z,2780000,,,0,,K. Love shooting personal FOUL (1 PF) (Powell 1 FT),"[201567, 203939]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,,,,200833.0,,,,1.0,0.0,Powell,203939.0,,,
282,PT02M07.00S,2022-03-30T23:58:55.9Z,2,REGULAR,substitution,out,[],1629650,,,1610612742,58,53,2022-03-30T23:59:01Z,2800000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M07.00S,2022-03-30T23:58:55.9Z,2,REGULAR,substitution,in,[],1628374,,,1610612742,58,53,2022-03-30T23:59:01Z,2810000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M07.00S,2022-03-30T23:59:09.5Z,2,REGULAR,substitution,out,[],201567,,,1610612742,58,53,2022-03-30T23:59:44Z,2815000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M07.00S,2022-03-30T23:59:09.5Z,2,REGULAR,substitution,in,[],1630205,,,1610612742,58,53,2022-03-30T23:59:44Z,2817500,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M07.00S,2022-03-30T23:59:23.2Z,2,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,58,54,2022-03-30T23:59:23Z,2820000,,,0,,D. Powell Free Throw 1 of 1 (5 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
288,PT01M52.00S,2022-03-30T23:59:53.7Z,2,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612739,58,54,2022-03-31T00:00:03Z,2840000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1627827, 1628374]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Markkanen,1628374.0,,,
290,PT01M52.00S,2022-03-31T00:00:08.0Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,59,54,2022-03-31T00:00:08Z,2860000,,,0,,L. Markkanen Free Throw 1 of 2 (8 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
291,PT01M52.00S,2022-03-31T00:00:25.2Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,60,54,2022-03-31T00:00:25Z,2870000,,,0,,L. Markkanen Free Throw 2 of 2 (9 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
292,PT01M40.00S,2022-03-31T00:00:40.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,60,54,2022-03-31T00:00:40Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M37.00S,2022-03-31T00:00:59.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612742,60,54,2022-03-31T00:01:19Z,2890000,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Brunson 2 FT),"[1628374, 1628973]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,201639.0,,,,2.0,0.0,Brunson,1628973.0,,,
295,PT01M37.00S,2022-03-31T00:01:33.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612742,60,54,2022-03-31T00:05:06Z,2910000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M37.00S,2022-03-31T00:01:39.6Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612742,60,54,2022-03-31T00:03:12Z,2920000,,,0,,,[],1610612739.0,CLE,stands,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,
297,PT01M37.00S,2022-03-31T00:03:51.9Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,60,54,2022-03-31T00:03:52Z,2930000,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT01M37.00S,2022-03-31T00:03:51.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,60,54,2022-03-31T00:03:52Z,2940000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,
299,PT01M37.00S,2022-03-31T00:04:12.4Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,60,55,2022-03-31T00:04:12Z,2950000,,,0,,J. Brunson Free Throw 2 of 2 (8 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
300,PT01M13.00S,2022-03-31T00:04:37.6Z,2,REGULAR,2pt,Jump Shot,[],1628374,86.41590013140605,14.460784313725492,1610612739,60,55,2022-03-31T00:04:49Z,2960000,-178.0,75.0,1,right,MISS L. Markkanen 19' pullup Shot,[1628374],1610612739.0,CLE,pullup,,,Markkanen,L. Markkanen,,,,,19.3,Missed,,,,,,,,,,,,,,,,,,,
301,PT01M11.00S,2022-03-31T00:04:39.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,60,55,2022-03-31T00:04:49Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,
302,PT01M01.00S,2022-03-31T00:05:08.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,84.05059132720105,45.34313725490196,1610612739,60,55,2022-03-31T00:05:15Z,2980000,-23.0,97.0,1,right,MISS C. LeVert 10' fadeaway Shot,[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,10.01,Missed,,,,,,,,,,,,,,,,,,,
303,PT00M59.10S,2022-03-31T00:05:10.2Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,60,55,2022-03-31T00:05:15Z,2990000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,302.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
304,PT00M53.70S,2022-03-31T00:05:17.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,5.469776609724048,48.03921568627451,1610612742,60,57,2022-03-31T00:05:24Z,3000000,10.0,-1.0,1,left,D. Powell alley-oop DUNK (7 PTS) (L. Doncic 11 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,0.99,Made,,,,,7.0,L. Doncic,1629029.0,11.0,,,,,,,,,,,
306,PT00M41.80S,2022-03-31T00:05:32.5Z,2,REGULAR,3pt,Jump Shot,[],1629636,61.97437582128777,63.48039215686274,1610612739,63,57,2022-03-31T00:05:37Z,3020000,67.0,305.0,1,right,D. Garland 31' 3PT  (12 PTS) (I. Okoro 3 AST),"[1629636, 1630171]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,31.23,Made,,,,,12.0,I. Okoro,1630171.0,3.0,,,,,,,,,,,
308,PT00M35.70S,2022-03-31T00:05:50.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612742,63,57,2022-03-31T00:05:59Z,3040000,,,0,,L. Stevens personal FOUL (1 PF) (Powell 2 FT),"[1630205, 203939]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Powell,203939.0,,,
310,PT00M35.70S,2022-03-31T00:06:28.3Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,63,58,2022-03-31T00:06:28Z,3060000,,,0,,D. Powell Free Throw 1 of 2 (8 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
311,PT00M35.70S,2022-03-31T00:06:48.2Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,63,59,2022-03-31T00:06:48Z,3070000,,,0,,D. Powell Free Throw 2 of 2 (9 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
312,PT00M29.90S,2022-03-31T00:06:59.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630205,92.59198423127464,51.9607843137255,1610612739,65,59,2022-03-31T00:07:05Z,3080000,10.0,17.0,1,right,L. Stevens cutting DUNK (6 PTS) (D. Garland 6 AST),"[1630205, 1629636]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,1.97,Made,,,,,6.0,D. Garland,1629636.0,6.0,,,,,,,,,,,
314,PT00M08.80S,2022-03-31T00:07:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.389618922470433,49.50980392156863,1610612742,65,61,2022-03-31T00:07:35Z,3100000,2.0,8.0,1,left,L. Doncic driving Layup (12 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,0.8,Made,,,,,12.0,,,,,,,,,,,,,,
315,PT00M00.80S,2022-03-31T00:07:31.6Z,2,REGULAR,2pt,Jump Shot,[],1627747,90.62089356110381,31.127450980392158,1610612739,67,61,2022-03-31T00:07:46Z,3110000,-94.0,36.0,1,right,C. LeVert 10' driving floating bank Jump Shot (21 PTS) (I. Okoro 4 AST),"[1627747, 1630171]",1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,10.09,Made,,,,,21.0,I. Okoro,1630171.0,4.0,,,,,,,,,,,
317,PT00M00.00S,2022-03-31T00:07:38.1Z,2,REGULAR,period,end,[],0,,,1610612742,67,61,2022-03-31T00:07:38Z,3130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-03-31T00:22:11.1Z,3,REGULAR,substitution,out,['startperiod'],1630205,,,1610612742,67,61,2022-03-31T00:22:53Z,3140000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-03-31T00:22:11.1Z,3,REGULAR,substitution,in,['startperiod'],1629650,,,1610612742,67,61,2022-03-31T00:22:53Z,3150000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-03-31T00:23:01.0Z,3,REGULAR,period,start,[],0,,,1610612742,67,61,2022-03-31T00:23:01Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M39.00S,2022-03-31T00:23:22.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,64.99671484888306,39.705882352941174,1610612742,67,64,2022-03-31T00:24:06Z,3170000,-51.0,277.0,1,right,L. Doncic 28' 3PT step back (15 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,28.13,Made,,,,,15.0,,,,,,,,,,,,,,
322,PT11M20.00S,2022-03-31T00:23:40.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,5.601182654402102,38.48039215686275,1610612739,69,64,2022-03-31T00:23:44Z,3180000,58.0,0.0,1,left,L. Markkanen driving floating bank Jump Shot (11 PTS) (C. LeVert 3 AST),"[1628374, 1627747]",1610612739.0,CLE,driving floating bank,,,Markkanen,L. Markkanen,,,,,5.76,Made,,,,,11.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,
324,PT11M01.00S,2022-03-31T00:23:59.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.01511169513797,64.2156862745098,1610612742,69,64,2022-03-31T00:24:05Z,3200000,71.0,32.0,1,right,MISS L. Doncic 7' driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,7.8,Missed,,,,,,,,,,,,,,,,,,,
325,PT10M58.00S,2022-03-31T00:24:02.0Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,69,64,2022-03-31T00:24:05Z,3210000,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,324.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
326,PT10M57.00S,2022-03-31T00:24:04.8Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612739,69,64,2022-03-31T00:24:13Z,3220000,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Brown 2 FT),"[1627827, 1629650]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,200833.0,,,,2.0,0.0,Brown,1629650.0,,,
328,PT10M57.00S,2022-03-31T00:24:29.4Z,3,REGULAR,freethrow,1 of 2,[],1629650,,,1610612739,69,64,2022-03-31T00:24:29Z,3240000,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
329,PT10M57.00S,2022-03-31T00:24:29.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,69,64,2022-03-31T00:24:29Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,,
330,PT10M57.00S,2022-03-31T00:24:42.2Z,3,REGULAR,freethrow,2 of 2,[],1629650,,,1610612739,70,64,2022-03-31T00:24:42Z,3260000,,,0,,M. Brown Free Throw 2 of 2 (8 PTS),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
331,PT10M39.00S,2022-03-31T00:25:02.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,93.9060446780552,47.30392156862745,1610612742,70,66,2022-03-31T00:25:08Z,3270000,-13.0,5.0,1,right,D. Powell alley-oop DUNK (11 PTS) (L. Doncic 12 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.43,Made,,,,,11.0,L. Doncic,1629029.0,12.0,,,,,,,,,,,
333,PT10M19.00S,2022-03-31T00:25:23.1Z,3,REGULAR,3pt,Jump Shot,[],1629636,23.340998685939553,8.088235294117647,1610612739,73,66,2022-03-31T00:25:55Z,3290000,210.0,167.0,1,left,D. Garland 26' 3PT pullup (15 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,26.79,Made,,,,,15.0,,,,,,,,,,,,,,
334,PT10M01.00S,2022-03-31T00:25:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,90.09526938239159,60.5392156862745,1610612742,73,68,2022-03-31T00:25:48Z,3300000,53.0,41.0,1,right,L. Doncic 6' cutting Layup (17 PTS) (D. Powell 1 AST),"[1629029, 203939]",1610612742.0,DAL,cutting,,,Doncic,L. Doncic,,,,,6.65,Made,,,,,17.0,D. Powell,203939.0,1.0,,,,,,,,,,,
336,PT09M52.00S,2022-03-31T00:25:49.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,4.681340341655716,46.81372549019608,1610612739,75,68,2022-03-31T00:25:54Z,3320000,16.0,-8.0,1,left,M. Brown cutting DUNK (10 PTS) (D. Garland 7 AST),"[1629650, 1629636]",1610612739.0,CLE,cutting,,,Brown,M. Brown,,,,,1.8,Made,,,,,10.0,D. Garland,1629636.0,7.0,,,,,,,,,,,
338,PT09M31.00S,2022-03-31T00:26:10.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.83245729303549,34.80392156862745,1610612742,75,70,2022-03-31T00:26:16Z,3340000,-76.0,43.0,1,right,J. Brunson 8' driving floating bank Jump Shot (10 PTS),[1628973],1610612742.0,DAL,driving floating bank,,,Brunson,J. Brunson,,,,,8.74,Made,,,,,10.0,,,,,,,,,,,,,,
339,PT09M09.00S,2022-03-31T00:26:32.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,11.251642575558476,60.049019607843135,1610612739,77,70,2022-03-31T00:26:39Z,3350000,-50.0,53.0,1,left,C. LeVert 7' pullup Jump Shot (23 PTS) (D. Garland 8 AST),"[1627747, 1629636]",1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,7.32,Made,,,,,23.0,D. Garland,1629636.0,8.0,,,,,,,,,,,
341,PT09M00.00S,2022-03-31T00:26:45.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.85479632063075,50.245098039215684,1610612742,77,72,2022-03-31T00:26:51Z,3370000,1.0,15.0,1,right,L. Doncic driving Layup (19 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,1.47,Made,,,,,19.0,,,,,,,,,,,,,,
342,PT09M00.00S,2022-03-31T00:26:48.4Z,3,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612742,77,72,2022-03-31T00:26:56Z,3380000,,,0,,C. LeVert shooting personal FOUL (1 PF) (Doncic 1 FT),"[1627747, 1629029]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,,,200833.0,,,,1.0,0.0,Doncic,1629029.0,,,
344,PT09M00.00S,2022-03-31T00:27:23.6Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,77,73,2022-03-31T00:27:23Z,3400000,,,0,,L. Doncic Free Throw 1 of 1 (20 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
345,PT08M49.00S,2022-03-31T00:27:35.2Z,3,REGULAR,3pt,Jump Shot,[],1628374,34.37910643889619,48.77450980392157,1610612739,77,73,2022-03-31T00:27:41Z,3410000,6.0,271.0,1,left,MISS L. Markkanen 27' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
346,PT08M45.00S,2022-03-31T00:27:39.2Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,77,73,2022-03-31T00:27:41Z,3420000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,345.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
347,PT08M37.00S,2022-03-31T00:27:50.1Z,3,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612742,77,73,2022-03-31T00:28:04Z,3430000,,,0,,M. Brown shooting personal FOUL (3 PF) (Powell 2 FT),"[1629650, 203939]",1610612739.0,CLE,shooting,,,Brown,M. Brown,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Powell,203939.0,,,
349,PT08M37.00S,2022-03-31T00:28:21.1Z,3,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,77,74,2022-03-31T00:28:21Z,3450000,,,0,,D. Powell Free Throw 1 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
350,PT08M37.00S,2022-03-31T00:28:40.9Z,3,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,77,75,2022-03-31T00:28:40Z,3460000,,,0,,D. Powell Free Throw 2 of 2 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
351,PT08M21.00S,2022-03-31T00:28:58.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,5.601182654402102,50.49019607843137,1610612739,79,75,2022-03-31T00:29:03Z,3470000,-2.0,0.0,1,left,M. Brown cutting DUNK (12 PTS) (L. Markkanen 1 AST),"[1629650, 1628374]",1610612739.0,CLE,cutting,,,Brown,M. Brown,,,,,0.25,Made,,,,,12.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,
353,PT08M00.00S,2022-03-31T00:29:19.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,63.55124835742444,37.00980392156863,1610612742,79,78,2022-03-31T00:29:25Z,3490000,-65.0,290.0,1,right,L. Doncic 29' 3PT step back (23 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,29.73,Made,,,,,23.0,,,,,,,,,,,,,,
354,PT07M43.00S,2022-03-31T00:29:36.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,13.222733245729303,57.59803921568627,1610612739,79,78,2022-03-31T00:29:40Z,3500000,-38.0,72.0,1,left,MISS C. LeVert 8' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,8.12,Missed,,,,,,,,,,,,,,,,,,,
355,PT07M41.00S,2022-03-31T00:29:38.2Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,79,78,2022-03-31T00:29:40Z,3510000,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,354.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
356,PT07M35.00S,2022-03-31T00:29:44.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,93.77463863337714,47.794117647058826,1610612742,79,80,2022-03-31T00:29:49Z,3520000,-11.0,6.0,1,right,D. Powell alley-oop DUNK (15 PTS) (J. Brunson 1 AST),"[203939, 1628973]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.25,Made,,,,,15.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,
