actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
273,PT05M00.00S,2022-04-03T22:55:37.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201567,,,1610612755,45,37,2022-04-03T22:55:54Z,2670000,,,0,,K. Love personal FOUL (3 PF) (Harden 2 FT),"[201567, 201935]",1610612739.0,CLE,,,,Love,K. Love,,,,,1628951.0,3.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,,
275,PT05M00.00S,2022-04-03T22:56:08.8Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,45,38,2022-04-03T22:56:42Z,2690000,,,0,,J. Harden Free Throw 1 of 2 (8 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
276,PT05M00.00S,2022-04-03T22:56:09.6Z,2,REGULAR,substitution,out,[],201567,,,1610612755,45,38,2022-04-03T22:56:25Z,2700000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M00.00S,2022-04-03T22:56:09.6Z,2,REGULAR,substitution,out,[],1630205,,,1610612755,45,38,2022-04-03T22:56:25Z,2710000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M00.00S,2022-04-03T22:56:09.6Z,2,REGULAR,substitution,out,[],1626224,,,1610612755,45,38,2022-04-03T22:56:25Z,2720000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M00.00S,2022-04-03T22:56:09.6Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,45,38,2022-04-03T22:56:25Z,2730000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M00.00S,2022-04-03T22:56:09.6Z,2,REGULAR,substitution,in,[],1627747,,,1610612755,45,38,2022-04-03T22:56:25Z,2740000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M00.00S,2022-04-03T22:56:09.6Z,2,REGULAR,substitution,in,[],1629650,,,1610612755,45,38,2022-04-03T22:56:25Z,2750000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M00.00S,2022-04-03T22:56:09.6Z,2,REGULAR,substitution,in,[],1630171,,,1610612755,45,38,2022-04-03T22:56:25Z,2760000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M00.00S,2022-04-03T22:56:09.6Z,2,REGULAR,substitution,in,[],1629003,,,1610612755,45,38,2022-04-03T22:56:25Z,2770000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M00.00S,2022-04-03T22:56:08.8Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,45,38,2022-04-03T22:56:42Z,2780000,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Missed,,,,,,,,,,,,,,,
285,PT04M57.00S,2022-04-03T22:56:11.8Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612739,45,38,2022-04-03T22:56:42Z,2790000,,,0,,M. Brown REBOUND (Off:2 Def:4),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,284.0,6.0,4.0,2.0,,,,,,,,,
286,PT04M40.00S,2022-04-03T22:56:58.1Z,2,REGULAR,3pt,Jump Shot,[],200765,74.32654402102497,4.6568627450980395,1610612739,48,38,2022-04-03T22:57:06Z,2800000,-227.0,189.0,1,right,R. Rondo 29' 3PT  (3 PTS) (C. LeVert 4 AST),"[200765, 1627747]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,Made,3.0,29.5,,,,,,,,,,C. LeVert,1627747.0,4.0,
288,PT04M28.00S,2022-04-03T22:57:14.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200765,,,1610612755,48,38,2022-04-03T22:57:25Z,2820000,,,0,,R. Rondo shooting personal FOUL (1 PF) (Embiid 2 FT),"[200765, 203954]",1610612739.0,CLE,shooting,,,Rondo,R. Rondo,,,,,2882.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
290,PT04M28.00S,2022-04-03T22:57:39.9Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,48,39,2022-04-03T22:57:39Z,2840000,,,0,,J. Embiid Free Throw 1 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
291,PT04M28.00S,2022-04-03T22:57:58.3Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,48,40,2022-04-03T22:57:58Z,2850000,,,0,,J. Embiid Free Throw 2 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
292,PT04M08.00S,2022-04-03T22:58:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,84.70762155059133,49.754901960784316,1610612739,48,40,2022-04-03T22:58:23Z,2860000,-1.0,91.0,1,right,MISS C. LeVert 9' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,,,,,,Missed,,9.12,,,,,,,,,,,,,
293,PT04M05.00S,2022-04-03T22:58:22.9Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,48,40,2022-04-03T22:58:23Z,2870000,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,292.0,7.0,7.0,0.0,,,,,,,,,
294,PT03M58.00S,2022-04-03T22:58:29.5Z,2,REGULAR,3pt,Jump Shot,[],201935,30.17411300919842,25.98039215686275,1610612755,48,40,2022-04-03T22:58:34Z,2880000,120.0,231.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,,,,,,Missed,,26.04,,,,,,,,,,,,,
295,PT03M55.00S,2022-04-03T22:58:32.5Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,48,40,2022-04-03T22:58:34Z,2890000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,294.0,2.0,2.0,0.0,,,,,,,,,
296,PT03M50.00S,2022-04-03T22:58:38.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629650,93.38042049934296,53.67647058823529,1610612739,48,40,2022-04-03T22:58:45Z,2900000,18.0,10.0,1,right,MISS M. Brown alley-oop Layup,[1629650],1610612739.0,CLE,alley-oop,,,Brown,M. Brown,,,,,,,,,,Missed,,2.08,,,,,,,,,,,,,
297,PT03M46.00S,2022-04-03T22:58:42.0Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,48,40,2022-04-03T22:58:45Z,2910000,,,0,,G. Niang REBOUND (Off:1 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,296.0,4.0,3.0,1.0,,,,,,,,,
298,PT03M35.00S,2022-04-03T22:58:53.3Z,2,REGULAR,3pt,Jump Shot,[],203954,29.77989487516426,70.83333333333334,1610612755,48,43,2022-04-03T22:58:59Z,2920000,-104.0,227.0,1,left,J. Embiid 25' 3PT  (13 PTS) (J. Harden 3 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,13.0,25.01,,,,,,,,,,J. Harden,201935.0,3.0,
300,PT03M09.00S,2022-04-03T22:59:18.7Z,2,REGULAR,3pt,Jump Shot,[],1628374,64.33968462549278,51.9607843137255,1610612739,51,43,2022-04-03T22:59:22Z,2940000,10.0,283.0,1,right,L. Markkanen 28' 3PT  (5 PTS) (R. Rondo 2 AST),"[1628374, 200765]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,5.0,28.29,,,,,,,,,,R. Rondo,200765.0,2.0,
302,PT02M52.00S,2022-04-03T22:59:38.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612755,51,43,2022-04-03T23:02:41Z,2960000,,,0,,C. LeVert shooting personal FOUL (1 PF) (Harden 2 FT),"[1627747, 201935]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,1628951.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,,
304,PT02M52.00S,2022-04-03T22:59:55.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,51,43,2022-04-03T22:59:55Z,2980000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M52.00S,2022-04-03T23:02:02.2Z,2,REGULAR,substitution,out,[],200765,,,1610612755,51,43,2022-04-03T23:02:39Z,2990000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M52.00S,2022-04-03T23:02:02.2Z,2,REGULAR,substitution,in,[],1629636,,,1610612755,51,43,2022-04-03T23:02:39Z,3000000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M52.00S,2022-04-03T23:02:57.2Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,51,44,2022-04-03T23:02:57Z,3010000,,,0,,J. Harden Free Throw 1 of 2 (9 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
308,PT02M52.00S,2022-04-03T23:03:18.0Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,51,45,2022-04-03T23:03:18Z,3020000,,,0,,J. Harden Free Throw 2 of 2 (10 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
309,PT02M32.00S,2022-04-03T23:03:45.7Z,2,REGULAR,foul,personal,['2freethrow'],203954,,,1610612739,51,45,2022-04-03T23:03:56Z,3030000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Brown 2 FT),"[203954, 1629650]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,1628951.0,1.0,0.0,Brown,1629650.0,,,,,,,,,,,,,,,,
311,PT02M32.00S,2022-04-03T23:04:14.3Z,2,REGULAR,freethrow,1 of 2,[],1629650,,,1610612739,51,45,2022-04-03T23:04:14Z,3050000,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,
312,PT02M32.00S,2022-04-03T23:04:14.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,51,45,2022-04-03T23:04:14Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,,,
313,PT02M32.00S,2022-04-03T23:04:28.6Z,2,REGULAR,freethrow,2 of 2,[],1629650,,,1610612739,52,45,2022-04-03T23:04:28Z,3070000,,,0,,M. Brown Free Throw 2 of 2 (5 PTS),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
314,PT02M17.00S,2022-04-03T23:04:45.2Z,2,REGULAR,3pt,Jump Shot,[],201935,13.61695137976347,3.431372549019608,1610612755,52,45,2022-04-03T23:18:11Z,3080000,233.0,75.0,1,left,MISS J. Harden 24' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,,,,,,Missed,,24.47,,,,,,,,,,,,,
315,PT02M13.00S,2022-04-03T23:04:49.2Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,52,45,2022-04-03T23:04:49Z,3090000,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,314.0,4.0,4.0,0.0,,,,,,,,,
316,PT01M56.00S,2022-04-03T23:05:05.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629650,87.33574244415243,42.64705882352941,1610612739,52,45,2022-04-03T23:05:09Z,3100000,-37.0,67.0,1,right,MISS M. Brown 7' Hook,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,Missed,,7.6,,,,,,,,,,,,,
317,PT01M54.00S,2022-04-03T23:05:07.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,52,45,2022-04-03T23:05:09Z,3110000,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,316.0,8.0,8.0,0.0,,,,,,,,,
318,PT01M47.00S,2022-04-03T23:05:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.1268068331143235,50.0,1610612755,52,47,2022-04-03T23:05:19Z,3120000,0.0,5.0,1,left,J. Embiid driving Layup (15 PTS) (J. Harden 4 AST),"[203954, 201935]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,,,,,,Made,15.0,0.51,,,,,,,,,,J. Harden,201935.0,4.0,
320,PT01M32.00S,2022-04-03T23:05:30.4Z,2,REGULAR,3pt,Jump Shot,[],1627747,74.19513797634691,12.990196078431374,1610612739,55,47,2022-04-03T23:05:34Z,3140000,-185.0,190.0,1,right,C. LeVert 26' 3PT  (11 PTS) (I. Okoro 1 AST),"[1627747, 1630171]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,Made,11.0,26.53,,,,,,,,,,I. Okoro,1630171.0,1.0,
322,PT01M06.00S,2022-04-03T23:05:55.0Z,2,REGULAR,3pt,Jump Shot,[],1627777,27.283180026281208,80.14705882352942,1610612755,55,47,2022-04-03T23:06:01Z,3160000,-151.0,204.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,Missed,,25.36,,,,,,,,,,,,,
323,PT01M03.00S,2022-04-03T23:05:58.0Z,2,REGULAR,rebound,offensive,[],201935,,,1610612755,55,47,2022-04-03T23:06:01Z,3170000,,,0,,J. Harden REBOUND (Off:3 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,322.0,5.0,2.0,3.0,,,,,,,,,
324,PT00M59.30S,2022-04-03T23:06:06.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612755,55,47,2022-04-03T23:06:24Z,3180000,,,0,,I. Okoro personal FOUL (2 PF) (Embiid 2 FT),"[1630171, 203954]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,1628951.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
326,PT00M59.30S,2022-04-03T23:06:34.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,55,48,2022-04-03T23:06:34Z,3200000,,,0,,J. Embiid Free Throw 1 of 2 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
327,PT00M59.30S,2022-04-03T23:06:35.3Z,2,REGULAR,substitution,out,[],1629650,,,1610612755,55,48,2022-04-03T23:06:44Z,3210000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M59.30S,2022-04-03T23:06:35.3Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,55,48,2022-04-03T23:06:44Z,3220000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M59.30S,2022-04-03T23:06:35.3Z,2,REGULAR,substitution,in,[],1630205,,,1610612755,55,48,2022-04-03T23:06:44Z,3230000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M59.30S,2022-04-03T23:06:35.3Z,2,REGULAR,substitution,in,[],1629680,,,1610612755,55,48,2022-04-03T23:06:44Z,3240000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M59.30S,2022-04-03T23:07:03.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,55,49,2022-04-03T23:07:03Z,3250000,,,0,,J. Embiid Free Throw 2 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
332,PT00M46.10S,2022-04-03T23:07:19.4Z,2,REGULAR,turnover,lost ball,[],1627747,,,1610612739,55,49,2022-04-03T23:07:23Z,3260000,,,0,,C. LeVert lost ball TURNOVER (2 TO),"[1627747, 203954]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,2.0,Embiid,203954.0,,,,,,
333,PT00M46.10S,2022-04-03T23:07:19.4Z,2,REGULAR,steal,,[],203954,,,1610612755,55,49,2022-04-03T23:11:58Z,3270000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M35.90S,2022-04-03T23:07:29.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203954,5.206964520367937,76.22549019607843,1610612755,55,49,2022-04-03T23:07:35Z,3280000,-131.0,-4.0,1,left,MISS J. Embiid 13' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,,,,,Missed,,13.11,,,,,,,,,,,,,
335,PT00M31.70S,2022-04-03T23:07:33.9Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,55,49,2022-04-03T23:07:33Z,3290000,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,334.0,2.0,2.0,0.0,,,,,,,,,
336,PT00M27.30S,2022-04-03T23:07:38.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,75.77201051248358,11.76470588235294,1610612739,55,49,2022-04-03T23:10:20Z,3300000,-191.0,175.0,1,right,MISS C. LeVert 25' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,,,,,,Missed,,25.93,,,,,,,,,,,,,
337,PT00M23.50S,2022-04-03T23:07:42.2Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,55,49,2022-04-03T23:07:43Z,3310000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,336.0,1.0,1.0,0.0,,,,,,,,,
338,PT00M02.80S,2022-04-03T23:08:02.8Z,2,REGULAR,3pt,Jump Shot,[],201935,21.23850197109067,5.392156862745098,1610612755,55,49,2022-04-03T23:10:45Z,3320000,223.0,147.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,,,,,,Missed,,26.71,,,,,,,,,,,,,
339,PT00M02.80S,2022-04-03T23:08:02.8Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,55,49,2022-04-03T23:08:06Z,3330000,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,338.0,2.0,2.0,0.0,,,,,,,,,
340,PT00M00.00S,2022-04-03T23:08:08.5Z,2,REGULAR,period,end,[],0,,,1610612739,55,49,2022-04-03T23:08:08Z,3340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-04-03T23:08:27.3Z,3,REGULAR,substitution,out,['startperiod'],1630205,,,1610612739,55,49,2022-04-03T23:23:37Z,3350000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-04-03T23:08:27.3Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612739,55,49,2022-04-03T23:23:37Z,3360000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-04-03T23:08:27.3Z,3,REGULAR,substitution,in,['startperiod'],1629650,,,1610612739,55,49,2022-04-03T23:23:37Z,3370000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-04-03T23:08:27.3Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612739,55,49,2022-04-03T23:23:37Z,3380000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-04-03T23:23:45.5Z,3,REGULAR,period,start,[],0,,,1610612739,55,49,2022-04-03T23:23:45Z,3390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M45.00S,2022-04-03T23:23:59.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,20.318659658344284,49.01960784313725,1610612739,57,49,2022-04-03T23:24:04Z,3400000,5.0,138.0,1,left,D. Garland 13' turnaround Jump Shot (8 PTS) (L. Markkanen 1 AST),"[1629636, 1628374]",1610612739.0,CLE,turnaround,,,Garland,D. Garland,,,,,,,,,,Made,8.0,13.86,,,,,,,,,,L. Markkanen,1628374.0,1.0,
348,PT11M30.00S,2022-04-03T23:24:18.4Z,3,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612755,57,49,2022-04-03T23:24:29Z,3420000,,,0,,M. Brown shooting personal FOUL (3 PF) (Embiid 2 FT),"[1629650, 203954]",1610612739.0,CLE,shooting,,,Brown,M. Brown,,,,,2882.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
350,PT11M30.00S,2022-04-03T23:24:45.5Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,57,50,2022-04-03T23:24:45Z,3440000,,,0,,J. Embiid Free Throw 1 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
351,PT11M30.00S,2022-04-03T23:25:05.0Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,57,51,2022-04-03T23:25:05Z,3450000,,,0,,J. Embiid Free Throw 2 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
352,PT11M04.00S,2022-04-03T23:25:31.7Z,3,REGULAR,3pt,Jump Shot,[],1629636,36.48160315374508,42.8921568627451,1610612739,57,51,2022-04-03T23:25:35Z,3460000,36.0,290.0,1,left,MISS D. Garland 29' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,,,Missed,,29.26,,,,,,,,,,,,,
353,PT11M02.00S,2022-04-03T23:25:33.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,57,51,2022-04-03T23:25:33Z,3470000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,352.0,4.0,4.0,0.0,,,,,,,,,
354,PT10M57.00S,2022-04-03T23:25:44.4Z,3,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612755,57,51,2022-04-03T23:25:50Z,3480000,,,0,,D. Garland shooting personal FOUL (1 PF) (Embiid 2 FT),"[1629636, 203954]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,202026.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
356,PT10M57.00S,2022-04-03T23:26:09.2Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,57,52,2022-04-03T23:26:09Z,3500000,,,0,,J. Embiid Free Throw 1 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
357,PT10M57.00S,2022-04-03T23:26:09.2Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,57,52,2022-04-03T23:26:31Z,3510000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Missed,,,,,,,,,,,,,,,
358,PT10M55.00S,2022-04-03T23:26:11.2Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612739,57,52,2022-04-03T23:26:31Z,3520000,,,0,,M. Brown REBOUND (Off:2 Def:5),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,357.0,7.0,5.0,2.0,,,,,,,,,
359,PT10M41.00S,2022-04-03T23:26:47.5Z,3,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612739,57,52,2022-04-03T23:26:57Z,3530000,,,0,,M. Thybulle shooting personal FOUL (2 PF) (LeVert 2 FT),"[1629680, 1627747]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,2882.0,2.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,,
361,PT10M41.00S,2022-04-03T23:27:12.6Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,58,52,2022-04-03T23:27:12Z,3550000,,,0,,C. LeVert Free Throw 1 of 2 (12 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
362,PT10M41.00S,2022-04-03T23:27:27.1Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,59,52,2022-04-03T23:27:27Z,3560000,,,0,,C. LeVert Free Throw 2 of 2 (13 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
363,PT10M28.00S,2022-04-03T23:27:48.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,59,52,2022-04-03T23:27:48Z,3570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
