actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
349,PT10M27.00S,2022-02-10T01:19:13.3Z,3,REGULAR,turnover,bad pass,[],1627751,,,1610612759,59,48,2022-02-10T01:19:37Z,3450000,,,0,,J. Poeltl bad pass TURNOVER (4 TO),"[1627751, 1630171]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,4.0,,,,,,,Okoro,1630171.0,
350,PT10M27.00S,2022-02-10T01:19:13.3Z,3,REGULAR,steal,,[],1630171,,,1610612739,59,48,2022-02-10T01:19:17Z,3460000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT10M24.00S,2022-02-10T01:19:21.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,59,48,2022-02-10T01:19:21Z,3470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M15.00S,2022-02-10T01:19:41.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,7.046649145860711,3.431372549019608,1610612739,62,48,2022-02-10T01:19:46Z,3480000,233.0,14.0,1,left,D. Garland 3PT  (19 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,23.32,Made,,,,,19.0,,,,,,,,,,,,,,
354,PT10M06.00S,2022-02-10T01:19:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.11760840998686,53.431372549019606,1610612759,62,48,2022-02-10T01:19:56Z,3500000,17.0,12.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
355,PT10M06.00S,2022-02-10T01:19:50.8Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,62,48,2022-02-10T01:19:56Z,3510000,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,354.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
356,PT10M06.00S,2022-02-10T01:19:59.8Z,3,REGULAR,foul,personal,[],1628401,,,1610612739,62,48,2022-02-10T01:20:07Z,3520000,,,0,,D. White take personal FOUL (2 PF),"[1628401, 1629636]",1610612759.0,SAS,take,,,White,D. White,,,,,,,,,,,,,,,1627541.0,,2.0,0.0,Garland,1629636.0,,,,,
358,PT09M48.00S,2022-02-10T01:20:26.8Z,3,REGULAR,2pt,Jump Shot,[],1629636,25.837713534822605,46.07843137254902,1610612739,64,48,2022-02-10T01:20:32Z,3540000,20.0,190.0,1,left,D. Garland 19' pullup Jump Shot (21 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,19.14,Made,,,,,21.0,,,,,,,,,,,,,,
359,PT09M32.00S,2022-02-10T01:20:46.3Z,3,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612759,64,48,2022-02-10T01:20:56Z,3550000,,,0,,D. Wade shooting personal FOUL (1 PF) (White 2 FT),"[1629731, 1628401]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,,,,,,,,,,,2530.0,,1.0,0.0,White,1628401.0,,,,,
361,PT09M32.00S,2022-02-10T01:21:13.8Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,64,49,2022-02-10T01:21:13Z,3570000,,,0,,D. White Free Throw 1 of 2 (7 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
362,PT09M32.00S,2022-02-10T01:21:30.3Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,64,50,2022-02-10T01:21:30Z,3580000,,,0,,D. White Free Throw 2 of 2 (8 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
363,PT09M17.00S,2022-02-10T01:21:45.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,7.703679369250986,46.81372549019608,1610612739,66,50,2022-02-10T01:22:03Z,3590000,16.0,20.0,1,left,J. Allen driving bank Hook (6 PTS) (D. Wade 1 AST),"[1628386, 1629731]",1610612739.0,CLE,driving bank,,,Allen,J. Allen,,,,,2.55,Made,,,,,6.0,D. Wade,1629731.0,1.0,,,,,,,,,,,
365,PT09M00.00S,2022-02-10T01:22:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.19776609724047,50.0,1610612759,66,50,2022-02-10T01:22:09Z,3610000,0.0,21.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
366,PT08M57.00S,2022-02-10T01:22:05.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,66,50,2022-02-10T01:22:05Z,3620000,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,365.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
367,PT08M40.00S,2022-02-10T01:22:21.9Z,3,REGULAR,3pt,Jump Shot,[],1630171,15.982260183968464,94.6078431372549,1610612739,69,50,2022-02-10T01:22:27Z,3630000,-223.0,98.0,1,left,I. Okoro 24' 3PT  (10 PTS) (J. Allen 1 AST),"[1630171, 1628386]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,24.35,Made,,,,,10.0,J. Allen,1628386.0,1.0,,,,,,,,,,,
369,PT08M38.00S,2022-02-10T01:22:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,69,50,2022-02-10T01:22:31Z,3650000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M17.00S,2022-02-10T01:25:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,93.64323258869908,54.65686274509803,1610612759,69,50,2022-02-10T01:38:06Z,3660000,23.0,7.0,1,right,MISS D. White driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,2.44,Missed,,,,,,,,,,,,,,,,,,,
371,PT08M14.00S,2022-02-10T01:25:53.8Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,69,50,2022-02-10T01:26:00Z,3670000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,370.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
372,PT08M07.00S,2022-02-10T01:26:03.8Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612739,69,50,2022-02-10T01:26:14Z,3680000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Mobley 2 FT),"[1627751, 1630596]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1626302.0,,2.0,0.0,Mobley,1630596.0,,,,,
374,PT08M07.00S,2022-02-10T01:26:26.6Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,70,50,2022-02-10T01:26:26Z,3700000,,,0,,E. Mobley Free Throw 1 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
375,PT08M07.00S,2022-02-10T01:26:41.4Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,71,50,2022-02-10T01:26:41Z,3710000,,,0,,E. Mobley Free Throw 2 of 2 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
376,PT07M54.00S,2022-02-10T01:26:59.1Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612759,71,50,2022-02-10T01:27:05Z,3720000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1629636]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,1.0,,,,,,,Garland,1629636.0,
377,PT07M54.00S,2022-02-10T01:26:59.1Z,3,REGULAR,steal,,[],1629636,,,1610612739,71,50,2022-02-10T01:27:01Z,3730000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M47.00S,2022-02-10T01:27:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,6.389618922470433,50.73529411764706,1610612739,71,50,2022-02-10T01:27:16Z,3740000,-4.0,8.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,0.85,Missed,,,,,,,,,,,,,,,,,,,
379,PT07M39.00S,2022-02-10T01:27:12.3Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,71,50,2022-02-10T01:27:12Z,3750000,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,378.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
380,PT07M39.00S,2022-02-10T01:27:12.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630171,5.590000152587891,50.0,1610612739,73,50,2022-02-10T01:28:54Z,3760000,0.0,0.0,1,left,I. Okoro tip Layup (12 PTS),[1630171],1610612739.0,CLE,tip,,,Okoro,I. Okoro,,,,,0.0,Made,,,,,12.0,,,,,,,,,,,,,,
381,PT07M32.00S,2022-02-10T01:27:20.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,86.15308804204993,49.26470588235294,1610612759,73,52,2022-02-10T01:27:28Z,3770000,-4.0,78.0,1,right,J. Poeltl 7' turnaround Hook (3 PTS) (D. White 2 AST),"[1627751, 1628401]",1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,7.78,Made,,,,,3.0,D. White,1628401.0,2.0,,,,,,,,,,,
383,PT07M19.00S,2022-02-10T01:27:33.4Z,3,REGULAR,turnover,bad pass,[],1630596,,,1610612739,73,52,2022-02-10T01:27:40Z,3790000,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1628401]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,1.0,,,,,,,White,1628401.0,
384,PT07M19.00S,2022-02-10T01:27:33.4Z,3,REGULAR,steal,,[],1628401,,,1610612759,73,52,2022-02-10T01:27:35Z,3800000,,,0,,D. White STEAL (1 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M13.00S,2022-02-10T01:27:39.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628401,92.19776609724047,50.98039215686274,1610612759,73,54,2022-02-10T01:27:48Z,3810000,5.0,21.0,1,right,D. White running Layup (10 PTS),[1628401],1610612759.0,SAS,running,,,White,D. White,,,,,2.14,Made,,,,,10.0,,,,,,,,,,,,,,
386,PT06M49.00S,2022-02-10T01:28:03.1Z,3,REGULAR,3pt,Jump Shot,[],1629731,26.757555847568987,19.852941176470587,1610612739,73,54,2022-02-10T01:28:08Z,3820000,151.0,199.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
387,PT06M46.00S,2022-02-10T01:28:06.1Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,73,54,2022-02-10T01:28:08Z,3830000,,,0,,K. Johnson REBOUND (Off:3 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,386.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
388,PT06M39.00S,2022-02-10T01:28:13.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627749,85.75886990801577,37.254901960784316,1610612759,73,54,2022-02-10T01:28:19Z,3840000,-64.0,81.0,1,right,MISS D. Murray 10' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,10.34,Missed,,,,,,,,,,,,,,,,,,,
389,PT06M37.00S,2022-02-10T01:28:15.0Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,73,54,2022-02-10T01:28:19Z,3850000,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,388.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
390,PT06M30.00S,2022-02-10T01:28:21.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.601182654402102,49.50980392156863,1610612739,75,54,2022-02-10T01:28:27Z,3860000,2.0,0.0,1,left,D. Garland cutting Layup (23 PTS) (E. Mobley 2 AST),"[1629636, 1630596]",1610612739.0,CLE,cutting,,,Garland,D. Garland,,,,,0.25,Made,,,,,23.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,
392,PT06M15.00S,2022-02-10T01:28:37.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,87.46714848883047,49.26470588235294,1610612759,75,54,2022-02-10T01:31:05Z,3880000,-4.0,65.0,1,right,MISS K. Johnson 6' turnaround Hook,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,,
393,PT06M12.00S,2022-02-10T01:28:40.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,75,54,2022-02-10T01:28:42Z,3890000,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,392.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
394,PT06M03.00S,2022-02-10T01:28:49.1Z,3,REGULAR,3pt,Jump Shot,[],1629731,28.86005256241787,71.56862745098039,1610612739,75,54,2022-02-10T01:29:00Z,3900000,-108.0,219.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M00.00S,2022-02-10T01:28:52.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,75,54,2022-02-10T01:29:00Z,3910000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,394.0,,,,,,,,,,,,,,,,,,
396,PT06M00.00S,2022-02-10T01:28:57.3Z,3,REGULAR,substitution,out,[],1630596,,,1610612759,75,54,2022-02-10T01:29:13Z,3920000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M00.00S,2022-02-10T01:28:57.3Z,3,REGULAR,substitution,out,[],1627751,,,1610612759,75,54,2022-02-10T01:29:13Z,3930000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M00.00S,2022-02-10T01:28:57.3Z,3,REGULAR,substitution,out,[],203926,,,1610612759,75,54,2022-02-10T01:29:13Z,3940000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M00.00S,2022-02-10T01:28:57.3Z,3,REGULAR,substitution,in,[],201567,,,1610612759,75,54,2022-02-10T01:29:13Z,3950000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M00.00S,2022-02-10T01:28:57.3Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,75,54,2022-02-10T01:29:13Z,3960000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M00.00S,2022-02-10T01:28:57.3Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,75,54,2022-02-10T01:29:13Z,3970000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M45.00S,2022-02-10T01:29:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.9862023653088,51.225490196078425,1610612759,75,54,2022-02-10T01:29:35Z,3980000,6.0,13.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
403,PT05M41.00S,2022-02-10T01:29:32.8Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,75,54,2022-02-10T01:29:32Z,3990000,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,402.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
404,PT05M28.00S,2022-02-10T01:29:47.0Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,75,54,2022-02-10T01:29:51Z,4000000,,,0,,D. Garland bad pass TURNOVER (6 TO),"[1629636, 1630170]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,6.0,,,,,,,Vassell,1630170.0,
405,PT05M28.00S,2022-02-10T01:29:47.0Z,3,REGULAR,steal,,[],1630170,,,1610612759,75,54,2022-02-10T01:29:49Z,4010000,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M24.00S,2022-02-10T01:29:50.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,93.77463863337714,50.49019607843137,1610612759,75,56,2022-02-10T01:29:57Z,4020000,2.0,6.0,1,right,D. Vassell running DUNK (6 PTS),[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,0.65,Made,,,,,6.0,,,,,,,,,,,,,,
407,PT05M03.00S,2022-02-10T01:30:10.9Z,3,REGULAR,3pt,Jump Shot,[],201567,25.969119579500656,81.12745098039215,1610612739,75,56,2022-02-10T01:30:17Z,4030000,-156.0,192.0,1,left,MISS K. Love 24' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
408,PT05M01.00S,2022-02-10T01:30:12.9Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,75,56,2022-02-10T01:30:17Z,4040000,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,407.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
409,PT04M54.00S,2022-02-10T01:30:24.0Z,3,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612759,75,56,2022-02-10T01:30:33Z,4050000,,,0,,D. Garland shooting personal FOUL (2 PF) (White 2 FT),"[1629636, 1628401]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,,,,,1627541.0,,2.0,0.0,White,1628401.0,,,,,
411,PT04M54.00S,2022-02-10T01:30:50.3Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,75,56,2022-02-10T01:30:50Z,4070000,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Missed,,,,,,,,,,,,,,,,,,,
412,PT04M54.00S,2022-02-10T01:30:50.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,75,56,2022-02-10T01:30:50Z,4080000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,,,,
413,PT04M54.00S,2022-02-10T01:30:51.9Z,3,REGULAR,substitution,out,[],1629731,,,1610612759,75,56,2022-02-10T01:31:03Z,4090000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M54.00S,2022-02-10T01:30:51.9Z,3,REGULAR,substitution,out,[],1627749,,,1610612759,75,56,2022-02-10T01:31:03Z,4100000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M54.00S,2022-02-10T01:30:51.9Z,3,REGULAR,substitution,in,[],1627747,,,1610612759,75,56,2022-02-10T01:31:03Z,4110000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M54.00S,2022-02-10T01:30:51.9Z,3,REGULAR,substitution,in,[],1630563,,,1610612759,75,56,2022-02-10T01:31:03Z,4120000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M54.00S,2022-02-10T01:31:20.1Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,75,57,2022-02-10T01:31:20Z,4130000,,,0,,D. White Free Throw 2 of 2 (11 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
418,PT04M38.00S,2022-02-10T01:31:40.2Z,3,REGULAR,foul,personal,[],1628380,,,1610612739,75,57,2022-02-10T01:31:45Z,4140000,,,0,,Z. Collins personal FOUL (4 PF),"[1628380, 1628386]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,1627541.0,,4.0,0.0,Allen,1628386.0,,,,,
420,PT04M38.00S,2022-02-10T01:31:46.5Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,75,57,2022-02-10T01:31:58Z,4160000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M38.00S,2022-02-10T01:31:46.5Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,75,57,2022-02-10T01:31:58Z,4170000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M38.00S,2022-02-10T01:31:46.5Z,3,REGULAR,substitution,in,[],200765,,,1610612739,75,57,2022-02-10T01:31:58Z,4180000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M38.00S,2022-02-10T01:31:46.5Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,75,57,2022-02-10T01:31:58Z,4190000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M32.00S,2022-02-10T01:32:15.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.338370565045992,50.245098039215684,1610612739,77,57,2022-02-10T01:32:22Z,4200000,-1.0,-2.0,1,left,J. Allen alley-oop DUNK (8 PTS) (C. LeVert 2 AST),"[1628386, 1627747]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,0.26,Made,,,,,8.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,
426,PT04M16.00S,2022-02-10T01:32:31.2Z,3,REGULAR,3pt,Jump Shot,[],1629640,66.96780551905388,36.51960784313725,1610612759,77,57,2022-02-10T01:32:36Z,4220000,-67.0,258.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
427,PT04M13.00S,2022-02-10T01:32:34.2Z,3,REGULAR,rebound,defensive,[],200765,,,1610612739,77,57,2022-02-10T01:32:36Z,4230000,,,0,,R. Rondo REBOUND (Off:0 Def:2),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,426.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
428,PT04M05.00S,2022-02-10T01:32:42.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201567,7.835085413929041,59.55882352941176,1610612739,79,57,2022-02-10T01:32:48Z,4240000,-48.0,21.0,1,left,K. Love turnaround Hook (2 PTS) (R. Rondo 2 AST),"[201567, 200765]",1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,5.22,Made,,,,,2.0,R. Rondo,200765.0,2.0,,,,,,,,,,,
430,PT03M46.00S,2022-02-10T01:33:03.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,79,57,2022-02-10T01:33:03Z,4260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M44.00S,2022-02-10T01:33:19.1Z,3,REGULAR,3pt,Jump Shot,[],1628380,71.04139290407359,22.794117647058822,1610612759,79,57,2022-02-10T01:33:24Z,4270000,-136.0,220.0,1,right,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
432,PT03M41.00S,2022-02-10T01:33:22.1Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,79,57,2022-02-10T01:33:24Z,4280000,,,0,,K. Love REBOUND (Off:1 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,431.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
433,PT03M31.00S,2022-02-10T01:33:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,7.835085413929041,49.754901960784316,1610612739,79,57,2022-02-10T01:35:40Z,4290000,1.0,21.0,1,left,MISS J. Allen turnaround Shot - blocked,"[1628386, 1628401]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,2.11,Missed,,,,,,,,,,,,,,,White,1628401.0,,,
434,PT03M31.00S,2022-02-10T01:33:34.4Z,3,REGULAR,block,,[],1628401,,,1610612739,79,57,2022-02-10T01:33:54Z,4300000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M30.00S,2022-02-10T01:33:35.4Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,79,57,2022-02-10T01:35:40Z,4310000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
436,PT03M26.00S,2022-02-10T01:33:47.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630170,93.38042049934296,51.225490196078425,1610612759,79,59,2022-02-10T01:36:00Z,4320000,6.0,10.0,1,right,D. Vassell running Layup (8 PTS),[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,1.15,Made,,,,,8.0,,,,,,,,,,,,,,
437,PT03M08.00S,2022-02-10T01:33:58.8Z,3,REGULAR,foul,offensive,[],201567,,,1610612739,79,59,2022-02-10T01:34:08Z,4330000,,,0,,K. Love charge offensive FOUL (2 PF),"[201567, 1628401]",1610612739.0,CLE,charge,,,Love,K. Love,,,,,,,,,,,,,,,2530.0,,2.0,0.0,White,1628401.0,,,,,
