actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
182,PT12M00.00S,2021-10-23T22:38:13.4Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612737,24,27,2021-10-23T22:40:36Z,1800000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2021-10-23T22:38:13.4Z,2,REGULAR,substitution,in,['startperiod'],1628374,,,1610612737,24,27,2021-10-23T22:40:36Z,1810000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2021-10-23T22:40:38.6Z,2,REGULAR,period,start,[],0,,,1610612739,24,27,2021-10-23T22:40:38Z,1820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M40.00S,2021-10-23T22:40:57.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.43166885676742,47.30392156862745,1610612739,26,27,2021-10-23T22:41:15Z,1830000,-13.0,0.0,1,right,E. Mobley DUNK (8 PTS) (C. Sexton 1 AST),"[1630596, 1629012]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.35,Made,,,,,,,,,,,,,,,8.0,C. Sexton,1629012.0,1.0,
187,PT11M18.00S,2021-10-23T22:41:18.8Z,2,REGULAR,2pt,Jump Shot,[],1626153,21.76412614980289,19.362745098039216,1610612737,26,27,2021-10-23T22:41:24Z,1850000,153.0,152.0,1,left,MISS D. Wright 21' step back Shot,[1626153],1610612737.0,ATL,step back,,,Wright,D. Wright,,,,,21.59,Missed,,,,,,,,,,,,,,,,,,,
188,PT11M15.00S,2021-10-23T22:41:21.8Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,26,27,2021-10-23T22:41:24Z,1860000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,
189,PT11M09.00S,2021-10-23T22:41:29.1Z,2,REGULAR,2pt,Jump Shot,[],1628374,84.97043363994744,18.872549019607842,1610612739,26,27,2021-10-23T22:41:33Z,1870000,-156.0,89.0,1,right,MISS L. Markkanen 17' Jump Shot,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,17.92,Missed,,,,,,,,,,,,,,,,,,,
190,PT11M04.00S,2021-10-23T22:41:34.1Z,2,REGULAR,rebound,defensive,[],203476,,,1610612737,26,27,2021-10-23T22:41:33Z,1880000,,,0,,G. Dieng REBOUND (Off:1 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,189.0,3.0,2.0,1.0,,,,,,,,,,,,,
191,PT11M00.00S,2021-10-23T22:41:37.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203476,27.94021024967148,19.362745098039216,1610612737,26,30,2021-10-23T22:41:42Z,1890000,153.0,210.0,1,left,G. Dieng 26' 3PT  (3 PTS) (D. Wright 1 AST),"[203476, 1626153]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,26.0,Made,,,,,,,,,,,,,,,3.0,D. Wright,1626153.0,1.0,
193,PT10M36.00S,2021-10-23T22:42:01.3Z,2,REGULAR,3pt,Jump Shot,[],1626224,65.1281208935611,15.686274509803921,1610612739,26,30,2021-10-23T22:42:06Z,1910000,-172.0,275.0,1,right,MISS C. Osman 32' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,32.44,Missed,,,,,,,,,,,,,,,,,,,
194,PT10M32.00S,2021-10-23T22:42:05.3Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612737,26,30,2021-10-23T22:42:06Z,1920000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,
195,PT10M23.00S,2021-10-23T22:42:14.9Z,2,REGULAR,3pt,Jump Shot,[],1629629,33.590670170827856,17.15686274509804,1610612737,26,33,2021-10-23T22:42:19Z,1930000,164.0,263.0,1,left,C. Reddish 31' 3PT  (8 PTS) (S. Hill 1 AST),"[1629629, 203524]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,31.03,Made,,,,,,,,,,,,,,,8.0,S. Hill,203524.0,1.0,
197,PT09M58.00S,2021-10-23T22:42:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,93.77463863337714,50.0,1610612739,28,33,2021-10-23T22:43:25Z,1950000,0.0,6.0,1,right,L. Markkanen Layup (2 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,0.6,Made,,,,,,,,,,,,,,,2.0,C. Sexton,1629012.0,2.0,
199,PT09M51.00S,2021-10-23T22:42:46.4Z,2,REGULAR,3pt,Jump Shot,[],1629629,29.911300919842315,22.54901960784314,1610612737,28,33,2021-10-23T22:42:50Z,1970000,137.0,229.0,1,left,MISS C. Reddish 26' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
200,PT09M48.00S,2021-10-23T22:42:49.4Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,28,33,2021-10-23T22:42:50Z,1980000,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,199.0,3.0,2.0,1.0,,,,,,,,,,,,,
201,PT09M35.00S,2021-10-23T22:43:01.8Z,2,REGULAR,2pt,Jump Shot,[],1630596,93.11760840998686,72.05882352941177,1610612739,28,33,2021-10-23T22:43:06Z,1990000,110.0,12.0,1,right,MISS E. Mobley 11' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,11.1,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M33.00S,2021-10-23T22:43:03.8Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,28,33,2021-10-23T22:43:06Z,2000000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,
203,PT09M23.00S,2021-10-23T22:43:14.9Z,2,REGULAR,turnover,bad pass,[],1626153,,,1610612737,28,33,2021-10-23T22:43:20Z,2010000,,,0,,D. Wright bad pass TURNOVER (1 TO),"[1626153, 1630596]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,1.0,Mobley,1630596.0,,,,,,,,,,
204,PT09M23.00S,2021-10-23T22:43:14.9Z,2,REGULAR,steal,,[],1630596,,,1610612739,28,33,2021-10-23T23:05:15Z,2020000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M17.00S,2021-10-23T22:43:20.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,67.88764783180025,68.62745098039215,1610612739,28,33,2021-10-23T22:43:25Z,2030000,93.0,249.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M14.00S,2021-10-23T22:43:23.5Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612737,28,33,2021-10-23T22:43:25Z,2040000,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,
207,PT08M51.00S,2021-10-23T22:43:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,7.703679369250986,50.73529411764706,1610612737,28,33,2021-10-23T22:45:39Z,2050000,-4.0,20.0,1,left,MISS C. Reddish Layup,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M46.00S,2021-10-23T22:43:51.3Z,2,REGULAR,rebound,offensive,[],203476,,,1610612737,28,33,2021-10-23T22:45:39Z,2060000,,,0,,G. Dieng REBOUND (Off:2 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,207.0,4.0,2.0,2.0,,,,,,,,,,,,,
209,PT08M43.00S,2021-10-23T22:43:54.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203524,22.28975032851511,87.00980392156863,1610612737,28,36,2021-10-23T22:43:58Z,2070000,-185.0,157.0,1,left,S. Hill 24' 3PT  (3 PTS) (D. Wright 2 AST),"[203524, 1626153]",1610612737.0,ATL,,,,Hill,S. Hill,,,,,24.26,Made,,,,,,,,,,,,,,,3.0,D. Wright,1626153.0,2.0,
211,PT08M28.00S,2021-10-23T22:44:09.2Z,2,REGULAR,3pt,Jump Shot,[],1630596,74.06373193166885,83.57843137254902,1610612739,28,36,2021-10-23T22:44:16Z,2090000,168.0,191.0,1,right,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
212,PT08M21.00S,2021-10-23T22:44:16.2Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,28,36,2021-10-23T22:44:16Z,2100000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,
213,PT08M15.00S,2021-10-23T22:44:22.5Z,2,REGULAR,3pt,Jump Shot,[],1628989,21.369908015768726,8.57843137254902,1610612737,28,36,2021-10-23T22:44:26Z,2110000,207.0,148.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
214,PT08M12.00S,2021-10-23T22:44:25.5Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,28,36,2021-10-23T22:44:26Z,2120000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,213.0,4.0,3.0,1.0,,,,,,,,,,,,,
215,PT07M56.00S,2021-10-23T22:44:42.6Z,2,REGULAR,3pt,Jump Shot,[],1629012,65.65374507227332,44.36274509803921,1610612739,28,36,2021-10-23T22:44:46Z,2130000,-28.0,270.0,1,right,MISS C. Sexton 27' 3PT,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
216,PT07M53.00S,2021-10-23T22:44:45.6Z,2,REGULAR,rebound,defensive,[],203524,,,1610612737,28,36,2021-10-23T22:44:46Z,2140000,,,0,,S. Hill REBOUND (Off:0 Def:2),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,
217,PT07M50.00S,2021-10-23T22:44:51.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,28,36,2021-10-23T22:44:51Z,2150000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,out,[],1629012,,,1610612737,28,36,2021-10-23T22:47:31Z,2160000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,out,[],1630171,,,1610612737,28,36,2021-10-23T22:47:31Z,2170000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,28,36,2021-10-23T22:47:31Z,2180000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,28,36,2021-10-23T22:47:31Z,2190000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,out,[],203524,,,1610612737,28,36,2021-10-23T22:47:31Z,2200000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,28,36,2021-10-23T22:47:31Z,2210000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,in,[],201937,,,1610612737,28,36,2021-10-23T22:47:31Z,2220000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,in,[],1628386,,,1610612737,28,36,2021-10-23T22:47:31Z,2230000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,28,36,2021-10-23T22:47:31Z,2240000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,28,36,2021-10-23T22:47:31Z,2250000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,in,[],203992,,,1610612737,28,36,2021-10-23T22:47:31Z,2260000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M50.00S,2021-10-23T22:47:12.2Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,28,36,2021-10-23T22:47:31Z,2270000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M33.00S,2021-10-23T22:48:00.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.783837056504599,50.245098039215684,1610612737,28,36,2021-10-23T22:48:05Z,2280000,-1.0,11.0,1,left,MISS T. Young driving Layup - blocked,"[1629027, 1630596]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.14,Missed,Mobley,1630596.0,,,,,,,,,,,,,,,,,
232,PT07M33.00S,2021-10-23T22:48:00.2Z,2,REGULAR,block,,[],1630596,,,1610612737,28,36,2021-10-23T23:10:42Z,2290000,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M28.00S,2021-10-23T22:48:05.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,28,36,2021-10-24T00:03:03Z,2300000,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,,
234,PT07M27.00S,2021-10-23T22:48:05.9Z,2,REGULAR,turnover,bad pass,[],1628386,,,1610612739,28,36,2021-10-23T22:48:11Z,2310000,,,0,,J. Allen bad pass TURNOVER (3 TO),"[1628386, 1629027]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,3.0,Young,1629027.0,,,,,,,,,,
235,PT07M27.00S,2021-10-23T22:48:05.9Z,2,REGULAR,steal,,[],1629027,,,1610612737,28,36,2021-10-23T22:48:09Z,2320000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M22.00S,2021-10-23T22:48:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203476,7.178055190538765,49.50980392156863,1610612737,28,38,2021-10-23T22:48:22Z,2330000,2.0,15.0,1,left,G. Dieng cutting Layup (5 PTS) (T. Young 2 AST),"[203476, 1629027]",1610612737.0,ATL,cutting,,,Dieng,G. Dieng,,,,,1.52,Made,,,,,,,,,,,,,,,5.0,T. Young,1629027.0,2.0,
238,PT07M05.00S,2021-10-23T22:48:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.9060446780552,50.98039215686274,1610612739,28,38,2021-10-23T22:48:31Z,2350000,5.0,5.0,1,right,MISS J. Allen cutting Layup,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,0.69,Missed,,,,,,,,,,,,,,,,,,,
239,PT07M03.00S,2021-10-23T22:48:29.6Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,28,38,2021-10-23T22:48:29Z,2360000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,,
240,PT06M58.00S,2021-10-23T22:48:34.8Z,2,REGULAR,3pt,Jump Shot,[],1628381,8.492115637319317,0.0,1610612737,28,38,2021-10-23T22:48:41Z,2370000,250.0,27.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
241,PT06M53.00S,2021-10-23T22:48:39.8Z,2,REGULAR,rebound,offensive,[],203476,,,1610612737,28,38,2021-10-23T22:48:41Z,2380000,,,0,,G. Dieng REBOUND (Off:3 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,240.0,5.0,2.0,3.0,,,,,,,,,,,,,
242,PT06M51.00S,2021-10-23T22:48:40.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,9.017739816031538,3.9215686274509802,1610612737,28,38,2021-10-23T22:48:46Z,2390000,230.0,32.0,1,left,MISS T. Young 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M48.00S,2021-10-23T22:48:44.4Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,28,38,2021-10-23T22:48:44Z,2400000,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,,,
244,PT06M44.00S,2021-10-23T22:48:48.0Z,2,REGULAR,2pt,Jump Shot,[],1628374,88.64980289093299,28.676470588235293,1610612739,28,38,2021-10-23T22:48:57Z,2410000,-107.0,54.0,1,right,MISS L. Markkanen 11' turnaround Shot,[1628374],1610612739.0,CLE,turnaround,,,Markkanen,L. Markkanen,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M41.00S,2021-10-23T22:48:51.0Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,28,38,2021-10-23T22:48:57Z,2420000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,
246,PT06M32.00S,2021-10-23T22:49:00.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,24.129434954007884,84.55882352941177,1610612737,28,38,2021-10-23T22:49:05Z,2430000,-173.0,174.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,,
247,PT06M29.00S,2021-10-23T22:49:03.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,28,38,2021-10-23T22:49:03Z,2440000,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,246.0,5.0,4.0,1.0,,,,,,,,,,,,,
248,PT06M19.00S,2021-10-23T22:49:13.6Z,2,REGULAR,3pt,Jump Shot,[],1630596,71.69842312746385,82.59803921568627,1610612739,28,38,2021-10-23T22:49:18Z,2450000,163.0,214.0,1,right,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
249,PT06M19.00S,2021-10-23T22:49:13.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,28,38,2021-10-23T22:49:18Z,2460000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,248.0,,,,,,,,,,,,,,,,
250,PT06M19.00S,2021-10-23T22:49:22.3Z,2,REGULAR,foul,personal,[],1628381,,,1610612739,28,38,2021-10-23T22:49:31Z,2470000,,,0,,J. Collins loose ball personal FOUL (2 PF),"[1628381, 1628386]",1610612737.0,ATL,loose ball,,,Collins,J. Collins,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Allen,1628386.0,,,,,
252,PT06M19.00S,2021-10-23T22:49:30.0Z,2,REGULAR,substitution,out,[],203476,,,1610612739,28,38,2021-10-23T22:49:36Z,2490000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M19.00S,2021-10-23T22:49:30.0Z,2,REGULAR,substitution,in,[],203991,,,1610612739,28,38,2021-10-23T22:49:36Z,2500000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M09.00S,2021-10-23T22:49:51.9Z,2,REGULAR,turnover,out-of-bounds,[],201937,,,1610612739,28,38,2021-10-23T22:49:58Z,2510000,,,0,,R. Rubio lost ball out-of-bounds TURNOVER (2 TO),[201937],1610612739.0,CLE,lost ball,,,Rubio,R. Rubio,,,,,,,,,,,,,2.0,,,1627524.0,,,,,,,,,
255,PT05M48.00S,2021-10-23T22:50:19.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203991,5.206964520367937,63.970588235294116,1610612737,28,40,2021-10-23T22:50:25Z,2520000,-70.0,-4.0,1,left,C. Capela 7' Hook (6 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,7.0,Made,,,,,,,,,,,,,,,6.0,,,,
256,PT05M32.00S,2021-10-23T22:50:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,84.97043363994744,52.94117647058824,1610612739,28,40,2021-10-23T22:50:41Z,2530000,15.0,89.0,1,right,MISS C. Osman 9' driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,9.0,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M27.00S,2021-10-23T22:50:40.4Z,2,REGULAR,rebound,offensive,[],1626224,,,1610612739,28,40,2021-10-23T22:50:40Z,2540000,,,0,,C. Osman REBOUND (Off:1 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,256.0,3.0,2.0,1.0,,,,,,,,,,,,,
258,PT05M27.00S,2021-10-23T22:50:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626224,94.40999984741211,50.0,1610612739,30,40,2021-10-23T22:50:40Z,2550000,0.0,0.0,1,right,C. Osman tip Layup (2 PTS),[1626224],1610612739.0,CLE,tip,,,Osman,C. Osman,,,,,0.0,Made,,,,,,,,,,,,,,,2.0,,,,
259,PT05M24.00S,2021-10-23T22:50:43.9Z,2,REGULAR,3pt,Jump Shot,[],203992,21.632720105124836,7.8431372549019605,1610612737,30,43,2021-10-23T22:50:49Z,2560000,211.0,151.0,1,left,B. Bogdanovic 25' 3PT  (3 PTS) (T. Young 3 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.92,Made,,,,,,,,,,,,,,,3.0,T. Young,1629027.0,3.0,
261,PT05M12.00S,2021-10-23T22:50:55.4Z,2,REGULAR,3pt,Jump Shot,[],201937,92.85479632063075,3.6764705882352944,1610612739,33,43,2021-10-23T22:50:59Z,2580000,-232.0,15.0,1,right,R. Rubio 3PT  (5 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,23.21,Made,,,,,,,,,,,,,,,5.0,,,,
262,PT04M59.00S,2021-10-23T22:51:13.9Z,2,REGULAR,foul,personal,[],1630596,,,1610612737,33,43,2021-10-23T22:51:20Z,2590000,,,0,,E. Mobley personal FOUL (2 PF),"[1630596, 1628381]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Collins,1628381.0,,,,,
264,PT04M59.00S,2021-10-23T22:51:19.7Z,2,REGULAR,substitution,out,[],1630596,,,1610612737,33,43,2021-10-23T22:51:27Z,2610000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M59.00S,2021-10-23T22:51:19.7Z,2,REGULAR,substitution,out,[],1626224,,,1610612737,33,43,2021-10-23T22:51:27Z,2620000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M59.00S,2021-10-23T22:51:19.7Z,2,REGULAR,substitution,in,[],1630171,,,1610612737,33,43,2021-10-23T22:51:27Z,2630000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M59.00S,2021-10-23T22:51:19.7Z,2,REGULAR,substitution,in,[],201567,,,1610612737,33,43,2021-10-23T22:51:27Z,2640000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M51.00S,2021-10-23T22:51:44.1Z,2,REGULAR,2pt,Jump Shot,[],1629027,23.340998685939553,44.85294117647059,1610612737,33,45,2021-10-23T22:51:54Z,2650000,26.0,167.0,1,left,T. Young 16' floating Jump Shot (11 PTS),[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,16.89,Made,,,,,,,,,,,,,,,11.0,,,,
