actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
451,PT00M01.40S,2021-11-16T01:40:27.0Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,64,65,2021-11-16T01:40:27Z,4410000,,,0,,D. Garland Free Throw 2 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
454,PT00M00.00S,2021-11-16T01:40:57.6Z,3,REGULAR,period,end,[],0,,,1610612738,64,65,2021-11-16T01:41:23Z,4440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2021-11-16T01:41:35.0Z,4,REGULAR,substitution,out,['startperiod'],1629731,,,1610612738,64,65,2021-11-16T01:43:22Z,4450000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2021-11-16T01:41:35.0Z,4,REGULAR,substitution,out,['startperiod'],1630171,,,1610612738,64,65,2021-11-16T01:43:22Z,4460000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2021-11-16T01:41:35.0Z,4,REGULAR,substitution,out,['startperiod'],1629641,,,1610612738,64,65,2021-11-16T01:43:22Z,4470000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2021-11-16T01:41:35.0Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,64,65,2021-11-16T01:43:22Z,4480000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2021-11-16T01:41:35.0Z,4,REGULAR,substitution,in,['startperiod'],201937,,,1610612738,64,65,2021-11-16T01:43:22Z,4490000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2021-11-16T01:41:35.0Z,4,REGULAR,substitution,in,['startperiod'],1629685,,,1610612738,64,65,2021-11-16T01:43:22Z,4500000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2021-11-16T01:41:35.0Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,64,65,2021-11-16T01:43:22Z,4510000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2021-11-16T01:41:35.0Z,4,REGULAR,substitution,in,['startperiod'],202683,,,1610612738,64,65,2021-11-16T01:43:22Z,4520000,,,0,,SUB in: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2021-11-16T01:43:24.0Z,4,REGULAR,period,start,[],0,,,1610612738,64,65,2021-11-16T01:43:24Z,4530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT11M46.00S,2021-11-16T01:43:37.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202683,10.5946123521682,46.568627450980394,1610612738,64,65,2021-11-16T01:43:52Z,4540000,17.0,47.0,1,left,MISS E. Kanter Hook - blocked,"[202683, 1629685]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,5.01,Missed,,,,,,,,,,,,,,,Windler,1629685.0,
465,PT11M46.00S,2021-11-16T01:43:37.3Z,4,REGULAR,block,,[],1629685,,,1610612738,64,65,2021-11-16T01:43:40Z,4550000,,,0,,D. Windler BLOCK (1 BLK),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M46.00S,2021-11-16T01:43:37.3Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,64,65,2021-11-16T01:44:46Z,4560000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,464.0,5.0,4.0,1.0,,,,,,,,,,,,,
467,PT11M43.00S,2021-11-16T01:43:45.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202683,5.601182654402102,49.50980392156863,1610612738,64,67,2021-11-16T01:44:53Z,4570000,2.0,0.0,1,left,E. Kanter cutting Layup (2 PTS) (J. Tatum 4 AST),"[202683, 1628369]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,,,0.25,Made,,,,,2.0,J. Tatum,1628369.0,4.0,,,,,,,,,
469,PT11M23.00S,2021-11-16T01:43:59.1Z,4,REGULAR,2pt,Jump Shot,[],201937,79.188567674113,50.98039215686274,1610612739,64,67,2021-11-16T01:44:06Z,4590000,5.0,143.0,1,right,MISS R. Rubio 14' Jump Shot,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,14.32,Missed,,,,,,,,,,,,,,,,,
470,PT11M20.00S,2021-11-16T01:44:02.1Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,64,67,2021-11-16T01:44:06Z,4600000,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,469.0,9.0,6.0,3.0,,,,,,,,,,,,,
471,PT11M15.00S,2021-11-16T01:44:08.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,71.17279894875165,76.47058823529412,1610612739,64,67,2021-11-16T01:44:17Z,4610000,132.0,218.0,1,right,MISS C. Osman 25' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,,,25.55,Missed,,,,,,,,,,,,,,,,,
472,PT11M13.00S,2021-11-16T01:44:10.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,64,67,2021-11-16T01:44:17Z,4620000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,471.0,,,,,,,,,,,,,,,,
473,PT11M13.00S,2021-11-16T01:44:17.3Z,4,REGULAR,substitution,out,[],1629685,,,1610612738,64,67,2021-11-16T01:44:21Z,4630000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M13.00S,2021-11-16T01:44:17.3Z,4,REGULAR,substitution,in,[],1630171,,,1610612738,64,67,2021-11-16T01:44:21Z,4640000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT11M04.00S,2021-11-16T01:44:34.5Z,4,REGULAR,3pt,Jump Shot,[],1628369,30.305519053876477,27.450980392156865,1610612738,64,70,2021-11-16T01:44:56Z,4650000,113.0,232.0,1,left,J. Tatum 25' 3PT  (21 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,25.83,Made,,,,,21.0,M. Smart,203935.0,3.0,,,,,,,,,
476,PT11M04.00S,2021-11-16T01:44:46.2Z,4,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612738,64,70,2021-11-16T01:48:43Z,4660000,,,0,,I. Okoro loose ball personal FOUL (3 PF) (Kanter 1 FT),"[1630171, 202683]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,1146.0,,,,,,,,,,,,,,3.0,0.0,Kanter,202683.0,,,
480,PT11M04.00S,2021-11-16T01:47:34.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,64,70,2021-11-16T01:51:06Z,4690000,,,0,,,[],,,overturned,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Changed Free Throw Shooter
495,PT11M04.00S,2021-11-16T01:47:40.6Z,4,REGULAR,substitution,out,[],1630596,,,1610612738,64,70,2021-11-16T01:50:36Z,4695000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M04.00S,2021-11-16T01:47:40.6Z,4,REGULAR,substitution,in,[],1629731,,,1610612738,64,70,2021-11-16T01:50:36Z,4697500,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M04.00S,2021-11-16T01:47:47.2Z,4,REGULAR,freethrow,1 of 1,[],202683,,,1610612738,64,71,2021-11-16T01:47:47Z,4700000,,,0,,E. Kanter Free Throw 1 of 1 (3 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
482,PT10M48.00S,2021-11-16T01:48:04.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,92.46057818659659,50.245098039215684,1610612739,66,71,2021-11-16T01:48:22Z,4710000,1.0,18.0,1,right,R. Rubio driving Layup (18 PTS),[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,,,1.84,Made,,,,,18.0,,,,,,,,,,,,
483,PT10M36.00S,2021-11-16T01:48:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.258212877792378,49.754901960784316,1610612738,66,71,2021-11-16T01:48:40Z,4720000,1.0,6.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,0.64,Missed,,,,,,,,,,,,,,,,,
484,PT10M36.00S,2021-11-16T01:48:16.0Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,66,71,2021-11-16T01:48:29Z,4730000,,,0,,E. Kanter REBOUND (Off:1 Def:0),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,483.0,1.0,0.0,1.0,,,,,,,,,,,,,
485,PT10M31.00S,2021-11-16T01:48:20.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202683,5.590000152587891,50.0,1610612738,66,73,2021-11-16T01:48:20Z,4740000,0.0,0.0,1,left,E. Kanter tip Layup (5 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,
486,PT10M14.00S,2021-11-16T01:48:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,93.24901445466492,50.49019607843137,1610612739,66,73,2021-11-16T01:48:58Z,4750000,2.0,11.0,1,right,MISS R. Rubio driving Layup - blocked,"[201937, 1628369]",1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,,,1.13,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,
487,PT10M14.00S,2021-11-16T01:48:38.5Z,4,REGULAR,block,,[],1628369,,,1610612739,66,73,2021-11-16T01:48:41Z,4760000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M14.00S,2021-11-16T01:48:38.5Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,66,73,2021-11-16T01:48:58Z,4770000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,486.0,4.0,4.0,0.0,,,,,,,,,,,,,
489,PT10M09.00S,2021-11-16T01:48:46.9Z,4,REGULAR,turnover,traveling,[],1628369,,,1610612738,66,73,2021-11-16T01:49:18Z,4780000,,,0,,J. Tatum traveling TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,201245.0,2.0,,,,,,,,,,,,,,,,,,,
490,PT09M58.00S,2021-11-16T01:49:09.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,74.98357424441524,64.70588235294117,1610612739,66,73,2021-11-16T01:49:15Z,4790000,74.0,183.0,1,right,MISS D. Garland 19' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,19.69,Missed,,,,,,,,,,,,,,,,,
491,PT09M53.00S,2021-11-16T01:49:14.4Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,66,73,2021-11-16T01:49:15Z,4800000,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,490.0,2.0,1.0,1.0,,,,,,,,,,,,,
492,PT09M48.00S,2021-11-16T01:49:20.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,6.1268068331143235,49.26470588235294,1610612738,66,75,2021-11-16T01:49:52Z,4810000,4.0,5.0,1,left,G. Williams cutting DUNK (11 PTS) (M. Smart 4 AST),"[1629684, 203935]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,,,0.63,Made,,,,,11.0,M. Smart,203935.0,4.0,,,,,,,,,
494,PT09M47.00S,2021-11-16T01:49:26.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,66,75,2021-11-16T01:49:26Z,4830000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M47.00S,2021-11-16T01:51:21.8Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,66,75,2021-11-16T01:52:07Z,4840000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M47.00S,2021-11-16T01:51:21.8Z,4,REGULAR,substitution,in,[],1629605,,,1610612739,66,75,2021-11-16T01:52:07Z,4850000,,,0,,SUB in: T. Fall,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M24.00S,2021-11-16T01:52:37.1Z,4,REGULAR,3pt,Jump Shot,[],1626224,69.07030223390277,77.69607843137256,1610612739,69,75,2021-11-16T01:52:41Z,4860000,138.0,238.0,1,right,C. Osman 27' 3PT  (17 PTS) (D. Garland 2 AST),"[1626224, 1629636]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,27.55,Made,,,,,17.0,D. Garland,1629636.0,2.0,,,,,,,,,
501,PT09M11.00S,2021-11-16T01:52:54.2Z,4,REGULAR,foul,personal,[],1626224,,,1610612738,69,75,2021-11-16T01:53:05Z,4880000,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 202683]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,1146.0,,,,,,,,,,,,,,1.0,0.0,Kanter,202683.0,,,
503,PT09M06.00S,2021-11-16T01:53:19.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,30.56833114323259,27.205882352941174,1610612738,69,75,2021-11-16T01:53:34Z,4900000,114.0,235.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,26.1,Missed,,,,,,,,,,,,,,,,,
504,PT09M02.00S,2021-11-16T01:53:23.9Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,69,75,2021-11-16T01:53:34Z,4910000,,,0,,R. Rubio REBOUND (Off:0 Def:4),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,503.0,4.0,4.0,0.0,,,,,,,,,,,,,
505,PT08M59.00S,2021-11-16T01:53:31.2Z,4,REGULAR,foul,personal,[],202683,,,1610612739,69,75,2021-11-16T01:53:38Z,4920000,,,0,,E. Kanter personal FOUL (1 PF),"[202683, 1629605]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,1146.0,,,,,,,,,,,,,,1.0,0.0,Fall,1629605.0,,,
507,PT08M45.00S,2021-11-16T01:54:00.7Z,4,REGULAR,3pt,Jump Shot,[],1626224,71.43561103810775,15.686274509803921,1610612739,72,75,2021-11-16T01:54:05Z,4940000,-172.0,216.0,1,right,C. Osman 27' 3PT  (20 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,27.59,Made,,,,,20.0,,,,,,,,,,,,
508,PT08M35.00S,2021-11-16T01:54:11.0Z,4,REGULAR,3pt,Jump Shot,[],1626196,33.722076215505915,40.931372549019606,1610612738,72,78,2021-11-16T01:54:17Z,4950000,45.0,264.0,1,left,J. Richardson 26' 3PT  (7 PTS) (M. Smart 5 AST),"[1626196, 203935]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,26.84,Made,,,,,7.0,M. Smart,203935.0,5.0,,,,,,,,,
510,PT08M10.00S,2021-11-16T01:54:36.7Z,4,REGULAR,2pt,Jump Shot,[],1629636,84.31340341655716,27.696078431372552,1610612739,72,78,2021-11-16T01:54:42Z,4970000,-112.0,95.0,1,right,MISS D. Garland 14' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,14.65,Missed,,,,,,,,,,,,,,,,,
511,PT08M08.00S,2021-11-16T01:54:38.7Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,72,78,2021-11-16T01:54:42Z,4980000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,510.0,6.0,5.0,1.0,,,,,,,,,,,,,
512,PT07M57.00S,2021-11-16T01:54:48.8Z,4,REGULAR,2pt,Jump Shot,[],1628369,4.02431011826544,26.225490196078432,1610612738,72,78,2021-11-16T01:55:01Z,4990000,119.0,-15.0,1,left,MISS J. Tatum 11' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,,,11.98,Missed,,,,,,,,,,,,,,,,,
513,PT07M56.00S,2021-11-16T01:54:50.8Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,72,78,2021-11-16T01:54:50Z,5000000,,,0,,E. Kanter REBOUND (Off:2 Def:0),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,512.0,2.0,0.0,2.0,,,,,,,,,,,,,
514,PT07M55.00S,2021-11-16T01:54:57.6Z,4,REGULAR,violation,kicked ball,[],1629731,,,1610612738,72,78,2021-11-16T01:55:07Z,5010000,,,0,,D. Wade kicked ball VIOLATION,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,1146.0,,,,,,,,,,,,,,,,,,,,
515,PT07M55.00S,2021-11-16T01:55:03.0Z,4,REGULAR,substitution,out,[],1629605,,,1610612738,72,78,2021-11-16T01:55:16Z,5020000,,,0,,SUB out: T. Fall,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M55.00S,2021-11-16T01:55:03.0Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,72,78,2021-11-16T01:55:16Z,5030000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M55.00S,2021-11-16T01:55:03.0Z,4,REGULAR,substitution,out,[],202683,,,1610612738,72,78,2021-11-16T01:55:16Z,5040000,,,0,,SUB out: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M55.00S,2021-11-16T01:55:03.0Z,4,REGULAR,substitution,in,[],1627756,,,1610612738,72,78,2021-11-16T01:55:16Z,5050000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M55.00S,2021-11-16T01:55:03.0Z,4,REGULAR,substitution,in,[],203471,,,1610612738,72,78,2021-11-16T01:55:16Z,5060000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M55.00S,2021-11-16T01:55:03.0Z,4,REGULAR,substitution,in,[],201143,,,1610612738,72,78,2021-11-16T01:55:16Z,5070000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M47.00S,2021-11-16T01:55:30.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628369,14.799605781865965,50.73529411764706,1610612738,72,78,2021-11-16T01:55:34Z,5080000,-4.0,87.0,1,left,MISS J. Tatum 8' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,,,8.67,Missed,,,,,,,,,,,,,,,,,
522,PT07M44.00S,2021-11-16T01:55:32.8Z,4,REGULAR,rebound,defensive,[],1627756,,,1610612739,72,78,2021-11-16T01:55:32Z,5090000,,,0,,D. Valentine REBOUND (Off:1 Def:5),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,521.0,6.0,5.0,1.0,,,,,,,,,,,,,
523,PT07M37.00S,2021-11-16T01:55:40.0Z,4,REGULAR,2pt,Jump Shot,[],201937,79.188567674113,51.9607843137255,1610612739,72,78,2021-11-16T01:55:45Z,5100000,10.0,143.0,1,right,MISS R. Rubio 14' pullup Shot - blocked,"[201937, 1628369]",1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,,,14.34,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,
524,PT07M37.00S,2021-11-16T01:55:40.0Z,4,REGULAR,block,,[],1628369,,,1610612739,72,78,2021-11-16T01:55:43Z,5110000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M34.00S,2021-11-16T01:55:43.0Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,72,78,2021-11-16T01:55:45Z,5120000,,,0,,J. Richardson REBOUND (Off:1 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,523.0,3.0,2.0,1.0,,,,,,,,,,,,,
526,PT07M27.00S,2021-11-16T01:55:50.4Z,4,REGULAR,2pt,Jump Shot,[],1626196,22.026938239159,60.78431372549019,1610612738,72,80,2021-11-16T01:55:55Z,5130000,-54.0,155.0,1,left,J. Richardson 16' Jump Shot (9 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,16.37,Made,,,,,9.0,,,,,,,,,,,,
527,PT07M02.00S,2021-11-16T01:56:15.0Z,4,REGULAR,3pt,Jump Shot,[],1626224,65.52233902759527,60.29411764705882,1610612739,72,80,2021-11-16T01:56:23Z,5140000,51.0,272.0,1,right,MISS C. Osman 27' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,27.64,Missed,,,,,,,,,,,,,,,,,
528,PT07M00.00S,2021-11-16T01:56:17.0Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,72,80,2021-11-16T01:56:23Z,5150000,,,0,,A. Horford REBOUND (Off:0 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,527.0,8.0,8.0,0.0,,,,,,,,,,,,,
529,PT06M59.00S,2021-11-16T01:56:20.8Z,4,REGULAR,foul,personal,[],1629731,,,1610612738,72,80,2021-11-16T01:56:28Z,5160000,,,0,,D. Wade personal FOUL (4 PF),"[1629731, 1626196]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,1627963.0,,,,,,,,,,,,,,4.0,0.0,Richardson,1626196.0,,,
531,PT06M59.00S,2021-11-16T01:56:28.1Z,4,REGULAR,substitution,out,[],1629636,,,1610612738,72,80,2021-11-16T01:56:31Z,5180000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M59.00S,2021-11-16T01:56:28.1Z,4,REGULAR,substitution,in,[],1630171,,,1610612738,72,80,2021-11-16T01:56:31Z,5190000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M53.00S,2021-11-16T01:56:50.1Z,4,REGULAR,turnover,out-of-bounds,[],203471,,,1610612738,72,80,2021-11-16T01:56:56Z,5200000,,,0,,D. Schroder lost ball out-of-bounds TURNOVER (3 TO),[203471],1610612738.0,BOS,lost ball,,,Schroder,D. Schroder,,,,,201245.0,3.0,,,,,,,,,,,,,,,,,,,
534,PT06M33.00S,2021-11-16T01:57:16.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201937,78.26872536136662,7.598039215686274,1610612739,72,80,2021-11-16T01:57:23Z,5210000,-212.0,152.0,1,right,MISS R. Rubio 26' step back 3PT,[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,,,26.07,Missed,,,,,,,,,,,,,,,,,
535,PT06M31.00S,2021-11-16T01:57:18.9Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,72,80,2021-11-16T01:57:23Z,5220000,,,0,,J. Richardson REBOUND (Off:1 Def:3),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,534.0,4.0,3.0,1.0,,,,,,,,,,,,,
536,PT06M24.00S,2021-11-16T01:57:26.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,3.1044678055190538,97.79411764705883,1610612738,72,80,2021-11-16T01:57:41Z,5230000,-239.0,-23.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,24.01,Missed,,,,,,,,,,,,,,,,,
537,PT06M19.00S,2021-11-16T01:57:31.0Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,72,80,2021-11-16T01:57:41Z,5240000,,,0,,R. Rubio REBOUND (Off:0 Def:5),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,536.0,5.0,5.0,0.0,,,,,,,,,,,,,
538,PT06M14.00S,2021-11-16T01:57:35.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201937,86.67871222076215,3.431372549019608,1610612739,72,80,2021-11-16T01:57:58Z,5250000,-233.0,73.0,1,right,MISS R. Rubio 24' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,24.39,Missed,,,,,,,,,,,,,,,,,
539,PT06M11.00S,2021-11-16T01:57:39.2Z,4,REGULAR,rebound,offensive,[],1627756,,,1610612739,72,80,2021-11-16T01:57:39Z,5260000,,,0,,D. Valentine REBOUND (Off:2 Def:5),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,538.0,7.0,5.0,2.0,,,,,,,,,,,,,
540,PT06M09.00S,2021-11-16T01:57:42.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,73.9323258869908,83.57843137254902,1610612739,75,80,2021-11-16T01:58:03Z,5270000,168.0,193.0,1,right,C. Osman 25' 3PT  (23 PTS) (D. Valentine 1 AST),"[1626224, 1627756]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,25.54,Made,,,,,23.0,D. Valentine,1627756.0,1.0,,,,,,,,,
