actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
360,PT08M03.00S,2022-02-27T02:24:06.3Z,3,REGULAR,foul,personal,['3freethrow'],203526,,,1610612739,47,49,2022-02-27T02:24:32Z,3470000,,,0,,R. Neto shooting personal FOUL (1 PF) (Markkanen 3 FT),"[203526, 1628374]",1610612764.0,WAS,shooting,,,Neto,R. Neto,,,,,,,,,,,,2004.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,
362,PT08M03.00S,2022-02-27T02:24:37.2Z,3,REGULAR,freethrow,1 of 3,[],1628374,,,1610612739,48,49,2022-02-27T02:24:37Z,3490000,,,0,,L. Markkanen Free Throw 1 of 3 (10 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
363,PT08M03.00S,2022-02-27T02:24:52.7Z,3,REGULAR,freethrow,2 of 3,[],1628374,,,1610612739,49,49,2022-02-27T02:24:52Z,3500000,,,0,,L. Markkanen Free Throw 2 of 3 (11 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
364,PT08M03.00S,2022-02-27T02:25:09.7Z,3,REGULAR,freethrow,3 of 3,[],1628374,,,1610612739,50,49,2022-02-27T02:25:09Z,3510000,,,0,,L. Markkanen Free Throw 3 of 3 (12 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
365,PT07M42.00S,2022-02-27T02:25:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.72339027595268,50.98039215686274,1610612764,50,49,2022-02-27T02:25:37Z,3520000,5.0,16.0,1,right,MISS K. Caldwell-Pope driving Layup,[203484],1610612764.0,WAS,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,
366,PT07M40.00S,2022-02-27T02:25:34.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,50,49,2022-02-27T02:25:37Z,3530000,,,0,,E. Mobley REBOUND (Off:4 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,365.0,7.0,3.0,4.0,,,,,,,,,,,,,,
367,PT07M34.00S,2022-02-27T02:25:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,8.623521681997373,36.27450980392157,1610612739,50,49,2022-02-27T02:25:46Z,3540000,69.0,29.0,1,left,MISS L. Markkanen 7' driving floating bank Shot,[1628374],1610612739.0,CLE,driving floating bank,,,Markkanen,L. Markkanen,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,
368,PT07M34.00S,2022-02-27T02:25:40.5Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,50,49,2022-02-27T02:25:46Z,3550000,,,0,,K. Kuzma REBOUND (Off:0 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,367.0,8.0,8.0,0.0,,,,,,,,,,,,,,
369,PT07M34.00S,2022-02-27T02:25:45.8Z,3,REGULAR,foul,personal,[],1630596,,,1610612764,50,49,2022-02-27T02:25:56Z,3560000,,,0,,E. Mobley personal FOUL (3 PF),"[1630596, 1628398]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,203591.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,
371,PT07M34.00S,2022-02-27T02:25:56.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,50,49,2022-02-27T02:26:01Z,3580000,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,,,
372,PT07M18.00S,2022-02-27T02:26:20.2Z,3,REGULAR,3pt,Jump Shot,[],1628398,67.88764783180025,68.87254901960785,1610612764,50,52,2022-02-27T02:26:24Z,3590000,94.0,249.0,1,right,K. Kuzma 26' 3PT  (20 PTS) (R. Neto 6 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.67,Made,,,,,20.0,,,,,,,,,,,R. Neto,203526.0,6.0
374,PT06M57.00S,2022-02-27T02:26:47.9Z,3,REGULAR,turnover,3-second-violation,[],1630596,,,1610612739,50,52,2022-02-27T02:27:00Z,3610000,,,0,,E. Mobley 3-second-violation TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,2004.0,,,,,,,1.0,,,,,
375,PT06M57.00S,2022-02-27T02:27:00.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,50,52,2022-02-27T02:27:00Z,3620000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M57.00S,2022-02-27T02:28:40.7Z,3,REGULAR,substitution,out,[],203526,,,1610612764,50,52,2022-02-27T02:29:49Z,3630000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M57.00S,2022-02-27T02:28:40.7Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,50,52,2022-02-27T02:29:49Z,3640000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M57.00S,2022-02-27T02:28:40.7Z,3,REGULAR,substitution,in,[],202397,,,1610612764,50,52,2022-02-27T02:29:49Z,3650000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M57.00S,2022-02-27T02:28:40.7Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,50,52,2022-02-27T02:29:49Z,3660000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M31.00S,2022-02-27T02:30:23.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628398,93.51182654402102,77.69607843137256,1610612764,50,54,2022-02-27T02:30:32Z,3670000,138.0,8.0,1,right,K. Kuzma 13' fadeaway Jump Shot (22 PTS),[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,13.88,Made,,,,,22.0,,,,,,,,,,,,,
381,PT06M17.00S,2022-02-27T02:30:40.9Z,3,REGULAR,foul,personal,[],1630166,,,1610612739,50,54,2022-02-27T02:30:47Z,3680000,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1628374]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,203591.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,
383,PT06M17.00S,2022-02-27T02:30:57.4Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,50,54,2022-02-27T02:31:01Z,3700000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M17.00S,2022-02-27T02:30:57.4Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,50,54,2022-02-27T02:31:01Z,3710000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M07.00S,2022-02-27T02:31:19.9Z,3,REGULAR,2pt,Jump Shot,[],1630596,23.209592641261498,59.55882352941176,1610612739,50,54,2022-02-27T02:31:25Z,3720000,-48.0,166.0,1,left,MISS E. Mobley 17' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,17.25,Missed,,,,,,,,,,,,,,,,,,
386,PT06M04.00S,2022-02-27T02:31:22.6Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,50,54,2022-02-27T02:31:22Z,3730000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,385.0,4.0,4.0,0.0,,,,,,,,,,,,,,
387,PT05M52.00S,2022-02-27T02:31:34.3Z,3,REGULAR,2pt,Jump Shot,[],202397,75.3777923784494,62.00980392156863,1610612764,50,56,2022-02-27T02:31:39Z,3740000,60.0,179.0,1,right,I. Smith 18' pullup Jump Shot (2 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,18.87,Made,,,,,2.0,,,,,,,,,,,,,
388,PT05M38.00S,2022-02-27T02:31:52.0Z,3,REGULAR,turnover,out-of-bounds,[],1626224,,,1610612739,50,56,2022-02-27T02:31:59Z,3750000,,,0,,C. Osman step out-of-bounds TURNOVER (2 TO),[1626224],1610612739.0,CLE,step,,,Osman,C. Osman,,,,,,,,,,,,1628172.0,,,,,,,2.0,,,,,
389,PT05M11.00S,2022-02-27T02:32:25.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629655,93.24901445466492,50.73529411764706,1610612764,50,58,2022-02-27T02:34:31Z,3760000,4.0,11.0,1,right,D. Gafford alley-oop DUNK (12 PTS) (K. Caldwell-Pope 2 AST),"[1629655, 203484]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,1.16,Made,,,,,12.0,,,,,,,,,,,K. Caldwell-Pope,203484.0,2.0
394,PT04M47.00S,2022-02-27T02:33:17.0Z,3,REGULAR,foul,personal,['3freethrow'],1630166,,,1610612739,50,58,2022-02-27T02:34:02Z,3810000,,,0,,D. Avdija shooting personal FOUL (3 PF) (Goodwin 3 FT),"[1630166, 1629164]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,203591.0,3.0,0.0,Goodwin,1629164.0,,,,,,,,
396,PT04M47.00S,2022-02-27T02:34:09.7Z,3,REGULAR,freethrow,1 of 3,[],1629164,,,1610612739,51,58,2022-02-27T02:34:09Z,3830000,,,0,,B. Goodwin Free Throw 1 of 3 (5 PTS),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
397,PT04M47.00S,2022-02-27T02:34:30.6Z,3,REGULAR,freethrow,2 of 3,[],1629164,,,1610612739,52,58,2022-02-27T02:34:30Z,3840000,,,0,,B. Goodwin Free Throw 2 of 3 (6 PTS),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
398,PT04M47.00S,2022-02-27T02:34:32.4Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,52,58,2022-02-27T02:34:46Z,3850000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M47.00S,2022-02-27T02:34:32.4Z,3,REGULAR,substitution,out,[],1629655,,,1610612739,52,58,2022-02-27T02:34:46Z,3860000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M47.00S,2022-02-27T02:34:32.4Z,3,REGULAR,substitution,out,[],1628398,,,1610612739,52,58,2022-02-27T02:34:46Z,3870000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M47.00S,2022-02-27T02:34:32.4Z,3,REGULAR,substitution,in,[],201567,,,1610612739,52,58,2022-02-27T02:34:46Z,3880000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M47.00S,2022-02-27T02:34:32.4Z,3,REGULAR,substitution,in,[],1628418,,,1610612739,52,58,2022-02-27T02:34:46Z,3890000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M47.00S,2022-02-27T02:34:32.4Z,3,REGULAR,substitution,in,[],1629060,,,1610612739,52,58,2022-02-27T02:34:46Z,3900000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M47.00S,2022-02-27T02:34:55.2Z,3,REGULAR,freethrow,3 of 3,[],1629164,,,1610612739,53,58,2022-02-27T02:34:55Z,3910000,,,0,,B. Goodwin Free Throw 3 of 3 (7 PTS),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
405,PT04M22.00S,2022-02-27T02:35:21.0Z,3,REGULAR,3pt,Jump Shot,[],202397,86.41590013140605,3.9215686274509802,1610612764,53,61,2022-02-27T02:35:41Z,3920000,-230.0,75.0,1,right,I. Smith 24' 3PT pullup (5 PTS) (K. Caldwell-Pope 3 AST),"[202397, 203484]",1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,24.24,Made,,,,,5.0,,,,,,,,,,,K. Caldwell-Pope,203484.0,3.0
407,PT04M06.00S,2022-02-27T02:35:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,5.863994743758213,48.77450980392157,1610612739,55,61,2022-02-27T02:35:41Z,3940000,6.0,3.0,1,left,C. Osman driving Layup (14 PTS) (K. Love 2 AST),"[1626224, 201567]",1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,0.66,Made,,,,,14.0,,,,,,,,,,,K. Love,201567.0,2.0
409,PT03M53.00S,2022-02-27T02:35:49.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202397,91.5407358738502,62.745098039215684,1610612764,55,61,2022-02-27T02:35:57Z,3960000,64.0,27.0,1,right,MISS I. Smith 6' driving bank Hook,[202397],1610612764.0,WAS,driving bank,,,Smith,I. Smith,,,,,6.92,Missed,,,,,,,,,,,,,,,,,,
410,PT03M50.00S,2022-02-27T02:35:52.9Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,55,61,2022-02-27T02:35:57Z,3970000,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,409.0,6.0,5.0,1.0,,,,,,,,,,,,,,
411,PT03M46.00S,2022-02-27T02:35:57.5Z,3,REGULAR,turnover,lost ball,[],1628386,,,1610612739,55,61,2022-02-27T02:36:05Z,3980000,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 1629060]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,1.0,Hachimura,1629060.0,,,
412,PT03M46.00S,2022-02-27T02:35:57.5Z,3,REGULAR,steal,,[],1629060,,,1610612764,55,61,2022-02-27T02:35:59Z,3990000,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M41.00S,2022-02-27T02:36:06.1Z,3,REGULAR,turnover,palming,[],1628418,,,1610612764,55,61,2022-02-27T02:36:27Z,4000000,,,0,,T. Bryant palming TURNOVER (3 TO),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,203591.0,,,,,,,3.0,,,,,
414,PT03M41.00S,2022-02-27T02:36:10.8Z,3,REGULAR,substitution,out,[],1629164,,,1610612739,55,61,2022-02-27T02:36:21Z,4010000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M41.00S,2022-02-27T02:36:10.8Z,3,REGULAR,substitution,out,[],203484,,,1610612739,55,61,2022-02-27T02:36:21Z,4020000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M41.00S,2022-02-27T02:36:10.8Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,55,61,2022-02-27T02:36:21Z,4030000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M41.00S,2022-02-27T02:36:10.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612739,55,61,2022-02-27T02:36:21Z,4040000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M22.00S,2022-02-27T02:36:46.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,4.812746386333772,97.30392156862744,1610612739,55,61,2022-02-27T02:36:50Z,4050000,-237.0,-7.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
419,PT03M19.00S,2022-02-27T02:36:49.0Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,55,61,2022-02-27T02:36:49Z,4060000,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,418.0,7.0,5.0,2.0,,,,,,,,,,,,,,
420,PT03M15.00S,2022-02-27T02:36:52.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626224,31.882391590013142,17.401960784313726,1610612739,58,61,2022-02-27T02:37:10Z,4070000,163.0,247.0,1,left,C. Osman 29' 3PT pullup (17 PTS) (I. Okoro 2 AST),"[1626224, 1630171]",1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,29.61,Made,,,,,17.0,,,,,,,,,,,I. Okoro,1630171.0,2.0
422,PT02M51.00S,2022-02-27T02:37:16.8Z,3,REGULAR,2pt,Jump Shot,[],202397,74.72076215505913,52.94117647058824,1610612764,58,61,2022-02-27T02:37:22Z,4090000,15.0,185.0,1,right,MISS I. Smith 18' turnaround Shot,[202397],1610612764.0,WAS,turnaround,,,Smith,I. Smith,,,,,18.57,Missed,,,,,,,,,,,,,,,,,,
423,PT02M47.00S,2022-02-27T02:37:20.8Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,58,61,2022-02-27T02:37:22Z,4100000,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,422.0,5.0,4.0,1.0,,,,,,,,,,,,,,
424,PT02M33.00S,2022-02-27T02:37:35.2Z,3,REGULAR,3pt,Jump Shot,[],201567,29.77989487516426,77.45098039215686,1610612739,58,61,2022-02-27T02:38:44Z,4110000,-137.0,227.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,
425,PT02M32.00S,2022-02-27T02:37:36.2Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,58,61,2022-02-27T02:38:44Z,4120000,,,0,,I. Okoro REBOUND (Off:2 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,424.0,3.0,1.0,2.0,,,,,,,,,,,,,,
426,PT02M29.00S,2022-02-27T02:37:41.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,7.703679369250986,46.32352941176471,1610612739,58,61,2022-02-27T02:39:02Z,4130000,18.0,20.0,1,left,MISS I. Okoro Layup - blocked,"[1630171, 1628418]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,2.71,Missed,,,,,,,,,,,Bryant,1628418.0,,,,,,
427,PT02M29.00S,2022-02-27T02:37:41.9Z,3,REGULAR,block,,[],1628418,,,1610612739,58,61,2022-02-27T02:37:45Z,4140000,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M28.00S,2022-02-27T02:37:42.9Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,58,61,2022-02-27T02:39:02Z,4150000,,,0,,J. Allen REBOUND (Off:3 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,426.0,8.0,5.0,3.0,,,,,,,,,,,,,,
429,PT02M28.00S,2022-02-27T02:37:50.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,5.995400788436268,47.794117647058826,1610612739,60,61,2022-02-27T02:39:07Z,4160000,11.0,4.0,1,left,J. Allen putback DUNK (10 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,1.17,Made,,,,,10.0,,,,,,,,,,,,,
430,PT02M27.00S,2022-02-27T02:37:56.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,60,61,2022-02-27T02:37:56Z,4170000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M27.00S,2022-02-27T02:40:01.2Z,3,REGULAR,substitution,out,[],1628386,,,1610612764,60,61,2022-02-27T02:40:26Z,4180000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M27.00S,2022-02-27T02:40:01.2Z,3,REGULAR,substitution,in,[],1630596,,,1610612764,60,61,2022-02-27T02:40:26Z,4190000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M06.00S,2022-02-27T02:40:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,84.1819973718791,54.65686274509803,1610612764,60,63,2022-02-27T02:41:04Z,4200000,23.0,96.0,1,right,R. Hachimura 9' step back Jump Shot (10 PTS) (C. Kispert 2 AST),"[1629060, 1630557]",1610612764.0,WAS,step back,,,Hachimura,R. Hachimura,,,,,9.9,Made,,,,,10.0,,,,,,,,,,,C. Kispert,1630557.0,2.0
435,PT01M50.00S,2022-02-27T02:41:16.4Z,3,REGULAR,foul,personal,['2freethrow'],202397,,,1610612739,60,63,2022-02-27T02:41:34Z,4220000,,,0,,I. Smith shooting personal FOUL (2 PF) (Love 2 FT),"[202397, 201567]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,2004.0,2.0,0.0,Love,201567.0,,,,,,,,
437,PT01M50.00S,2022-02-27T02:41:44.2Z,3,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,61,63,2022-02-27T02:41:44Z,4240000,,,0,,K. Love Free Throw 1 of 2 (3 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
438,PT01M50.00S,2022-02-27T02:41:46.0Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,61,63,2022-02-27T02:42:16Z,4250000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M50.00S,2022-02-27T02:41:46.0Z,3,REGULAR,substitution,out,[],1628418,,,1610612739,61,63,2022-02-27T02:42:16Z,4260000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M50.00S,2022-02-27T02:41:46.0Z,3,REGULAR,substitution,in,[],1628374,,,1610612739,61,63,2022-02-27T02:42:16Z,4270000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M50.00S,2022-02-27T02:41:46.0Z,3,REGULAR,substitution,in,[],1628398,,,1610612739,61,63,2022-02-27T02:42:16Z,4280000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M50.00S,2022-02-27T02:42:23.0Z,3,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,62,63,2022-02-27T02:42:23Z,4290000,,,0,,K. Love Free Throw 2 of 2 (4 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
443,PT01M34.00S,2022-02-27T02:42:39.7Z,3,REGULAR,3pt,Jump Shot,[],1628398,96.92838370565046,96.32352941176471,1610612764,62,66,2022-02-27T02:42:44Z,4300000,232.0,-24.0,1,right,K. Kuzma 3PT  (25 PTS) (R. Hachimura 1 AST),"[1628398, 1629060]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,23.28,Made,,,,,25.0,,,,,,,,,,,R. Hachimura,1629060.0,1.0
445,PT01M18.00S,2022-02-27T02:43:00.4Z,3,REGULAR,foul,offensive,[],201567,,,1610612739,62,66,2022-02-27T02:43:08Z,4320000,,,0,,K. Love offensive FOUL (2 PF),"[201567, 202397]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,203591.0,2.0,0.0,Smith,202397.0,,,,,,,,
447,PT01M18.00S,2022-02-27T02:43:00.4Z,3,REGULAR,turnover,offensive foul,[],201567,,,1610612739,62,66,2022-02-27T02:43:00Z,4340000,,,0,,K. Love offensive foul TURNOVER (2 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,203591.0,,,,,,,2.0,,,,,
448,PT01M02.00S,2022-02-27T02:43:28.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,91.5407358738502,54.41176470588235,1610612764,62,66,2022-02-27T02:43:43Z,4350000,22.0,27.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 1630596]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,3.49,Missed,,,,,,,,,,,Mobley,1630596.0,,,,,,
449,PT01M02.00S,2022-02-27T02:43:28.8Z,3,REGULAR,block,,[],1630596,,,1610612764,62,66,2022-02-27T02:43:31Z,4360000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M02.00S,2022-02-27T02:43:28.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,62,66,2022-02-27T02:43:43Z,4370000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,
451,PT01M02.00S,2022-02-27T02:43:37.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612739,62,66,2022-02-27T02:44:02Z,4380000,,,0,,D. Avdija loose ball personal FOUL (4 PF) (Markkanen 2 FT),"[1630166, 1628374]",1610612764.0,WAS,loose ball,,,Avdija,D. Avdija,,,,,,,,,,,,203591.0,4.0,0.0,Markkanen,1628374.0,,,,,,,,
453,PT01M02.00S,2022-02-27T02:44:09.2Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,63,66,2022-02-27T02:44:09Z,4400000,,,0,,L. Markkanen Free Throw 1 of 2 (13 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
