actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
266,PT04M54.00S,2021-11-23T00:52:49.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628386,93.11760840998686,2.941176470588235,1610612739,46,43,2021-11-23T00:53:09Z,2600000,-235.0,12.0,1,right,MISS J. Allen 3PT,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
267,PT04M51.00S,2021-11-23T00:52:52.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,46,43,2021-11-23T00:53:09Z,2610000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,266.0,,,,,,,,,,,,,,,,
268,PT04M51.00S,2021-11-23T00:52:58.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,46,43,2021-11-23T00:52:58Z,2620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M51.00S,2021-11-23T00:52:59.7Z,2,REGULAR,substitution,out,[],201567,,,1610612739,46,43,2021-11-23T00:53:20Z,2630000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M51.00S,2021-11-23T00:52:59.7Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,46,43,2021-11-23T00:53:20Z,2640000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M51.00S,2021-11-23T00:52:59.7Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,46,43,2021-11-23T00:53:20Z,2650000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M51.00S,2021-11-23T00:52:59.7Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,46,43,2021-11-23T00:53:20Z,2660000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M42.00S,2021-11-23T00:53:34.0Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612739,46,43,2021-11-23T00:53:41Z,2670000,,,0,,J. Carter shooting personal FOUL (2 PF) (Rubio 2 FT),"[1628975, 201937]",1610612751.0,BKN,shooting,,,Carter,J. Carter,,,,,,,,,,,,,203593.0,2.0,0.0,Rubio,201937.0,,,,,,,,
275,PT04M42.00S,2021-11-23T00:53:56.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201937,,,1610612739,47,43,2021-11-23T00:53:56Z,2690000,,,0,,R. Rubio Free Throw 1 of 2 (6 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,,,6.0,,,,,,,
276,PT04M42.00S,2021-11-23T00:54:11.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201937,,,1610612739,48,43,2021-11-23T00:54:11Z,2700000,,,0,,R. Rubio Free Throw 2 of 2 (7 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,,,7.0,,,,,,,
277,PT04M23.00S,2021-11-23T00:54:35.4Z,2,REGULAR,2pt,Jump Shot,[],201142,1.0512483574244416,29.189644607843135,1610612751,48,43,2021-11-23T00:54:44Z,2710000,104.0,-43.0,1,left,MISS K. Durant 11' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.25,Missed,,,,,,,,,,,,,,,,,,,
278,PT04M21.00S,2021-11-23T00:54:37.4Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,48,43,2021-11-23T00:54:44Z,2720000,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,,,
279,PT04M16.00S,2021-11-23T00:54:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,94.30026281208936,48.77450980392157,1610612739,50,43,2021-11-23T00:54:49Z,2730000,-6.0,1.0,1,right,L. Markkanen cutting Layup (8 PTS) (R. Rubio 3 AST),"[1628374, 201937]",1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,0.62,Made,,,,,,,,,,,,8.0,R. Rubio,201937.0,3.0,,,,
281,PT04M03.00S,2021-11-23T00:54:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201949,7.178055190538765,50.0,1610612751,50,43,2021-11-23T00:55:16Z,2750000,0.0,15.0,1,left,MISS J. Johnson driving reverse Layup,[201949],1610612751.0,BKN,driving reverse,,,Johnson,J. Johnson,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
282,PT04M01.00S,2021-11-23T00:54:58.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,50,43,2021-11-23T00:55:16Z,2760000,,,0,,J. Allen REBOUND (Off:3 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,281.0,8.0,5.0,3.0,,,,,,,,,,,,,
283,PT03M52.00S,2021-11-23T00:55:06.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,70.25295663600527,81.86274509803921,1610612739,50,43,2021-11-23T00:55:20Z,2770000,159.0,227.0,1,right,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M49.00S,2021-11-23T00:55:09.6Z,2,REGULAR,rebound,defensive,[],200794,,,1610612751,50,43,2021-11-23T00:55:09Z,2780000,,,0,,P. Millsap REBOUND (Off:0 Def:1),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,,,,
285,PT03M46.00S,2021-11-23T00:55:16.0Z,2,REGULAR,foul,offensive,[],201933,,,1610612751,50,43,2021-11-23T00:55:31Z,2790000,,,0,,B. Griffin offensive FOUL (1 PF),"[201933, 1629636]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,203593.0,1.0,0.0,Garland,1629636.0,,,,,,,,
287,PT03M46.00S,2021-11-23T00:55:16.0Z,2,REGULAR,turnover,offensive foul,[],201933,,,1610612751,50,43,2021-11-23T00:55:16Z,2810000,,,0,,B. Griffin offensive foul TURNOVER (1 TO),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,203593.0,,,,,,,,,1.0,,,
288,PT03M46.00S,2021-11-23T00:55:30.4Z,2,REGULAR,substitution,out,[],1628386,,,1610612739,50,43,2021-11-23T00:55:45Z,2820000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M46.00S,2021-11-23T00:55:30.4Z,2,REGULAR,substitution,out,[],200794,,,1610612739,50,43,2021-11-23T00:55:45Z,2830000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M46.00S,2021-11-23T00:55:30.4Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,50,43,2021-11-23T00:55:45Z,2840000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M46.00S,2021-11-23T00:55:30.4Z,2,REGULAR,substitution,in,[],201935,,,1610612739,50,43,2021-11-23T00:55:45Z,2850000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M31.00S,2021-11-23T00:55:57.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612739,50,43,2021-11-23T00:56:10Z,2860000,,,0,,J. Johnson shooting personal FOUL (2 PF) (Okoro 2 FT),"[201949, 1630171]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,2004.0,2.0,0.0,Okoro,1630171.0,,,,,,,,
294,PT03M31.00S,2021-11-23T00:56:24.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630171,,,1610612739,51,43,2021-11-23T00:56:24Z,2880000,,,0,,I. Okoro Free Throw 1 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,,,,,,,,3.0,,,,,,,
295,PT03M31.00S,2021-11-23T00:56:41.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630171,,,1610612739,52,43,2021-11-23T00:56:41Z,2890000,,,0,,I. Okoro Free Throw 2 of 2 (4 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,,,,,,,,4.0,,,,,,,
296,PT03M10.00S,2021-11-23T00:57:04.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201949,6.1268068331143235,50.0,1610612751,52,45,2021-11-23T00:57:11Z,2900000,0.0,5.0,1,left,J. Johnson cutting DUNK (2 PTS) (J. Carter 1 AST),"[201949, 1628975]",1610612751.0,BKN,cutting,,,Johnson,J. Johnson,,,,,0.51,Made,,,,,,,,,,,,2.0,J. Carter,1628975.0,1.0,,,,
298,PT02M59.00S,2021-11-23T00:57:15.1Z,2,REGULAR,3pt,Jump Shot,[],201937,78.9257555847569,5.147058823529411,1610612739,55,45,2021-11-23T00:57:20Z,2920000,-224.0,146.0,1,right,R. Rubio 26' 3PT  (10 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,26.74,Made,,,,,,,,,,,,10.0,,,,,,,
299,PT02M40.00S,2021-11-23T00:57:34.8Z,2,REGULAR,2pt,Jump Shot,[],201142,11.12023653088042,26.225490196078432,1610612751,55,47,2021-11-23T01:01:26Z,2930000,119.0,52.0,1,left,K. Durant 12' pullup Jump Shot (11 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.98,Made,,,,,,,,,,,,11.0,,,,,,,
335,PT02M27.00S,2021-11-23T00:57:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.16491458607096,52.69607843137255,1610612739,55,47,2021-11-23T01:05:09Z,2935000,13.0,21.0,1,right,MISS L. Markkanen alley-oop Layup,[1628374],1610612739.0,CLE,alley-oop,,,Markkanen,L. Markkanen,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,,
336,PT02M27.00S,2021-11-23T00:57:43.9Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612739,55,47,2021-11-23T01:05:09Z,2937500,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,335.0,2.0,1.0,1.0,,,,,,,,,,,,,
300,PT02M21.00S,2021-11-23T00:57:53.0Z,2,REGULAR,turnover,bad pass,[],1628374,,,1610612739,55,47,2021-11-23T00:58:02Z,2940000,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 201935]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0,
301,PT02M21.00S,2021-11-23T00:57:53.0Z,2,REGULAR,steal,,[],201935,,,1610612751,55,47,2021-11-23T00:57:55Z,2950000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M11.00S,2021-11-23T00:58:04.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201142,27.677398160315374,76.9607843137255,1610612751,55,47,2021-11-23T01:05:59Z,2960000,-135.0,208.0,1,left,MISS K. Durant 24' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
303,PT02M11.00S,2021-11-23T00:58:04.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,55,47,2021-11-23T00:58:50Z,2970000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,
304,PT02M11.00S,2021-11-23T00:58:22.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612739,55,47,2021-11-23T01:00:55Z,2980000,,,0,,B. Griffin personal FOUL (2 PF) (Wade 2 FT),"[201933, 1629731]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,2004.0,2.0,0.0,Wade,1629731.0,,,,,,,,
306,PT02M11.00S,2021-11-23T00:58:43.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,55,47,2021-11-23T00:58:43Z,3000000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M11.00S,2021-11-23T01:01:20.4Z,2,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,56,47,2021-11-23T01:01:20Z,3010000,,,0,,D. Wade Free Throw 1 of 2 (1 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Made,,,,,,,,,,,,1.0,,,,,,,
308,PT02M11.00S,2021-11-23T01:01:34.3Z,2,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,57,47,2021-11-23T01:01:34Z,3020000,,,0,,D. Wade Free Throw 2 of 2 (2 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Made,,,,,,,,,,,,2.0,,,,,,,
313,PT02M05.00S,2021-11-23T01:01:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201949,6.438896189224705,50.658700980392155,1610612751,57,47,2021-11-23T01:02:38Z,3025000,-3.0,8.0,1,left,MISS J. Johnson driving Layup - blocked,"[201949, 201937]",1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,0.87,Missed,Rubio,201937.0,,,,,,,,,,,,,,,,,
314,PT02M05.00S,2021-11-23T01:01:34.6Z,2,REGULAR,block,,[],201937,,,1610612751,57,47,2021-11-23T01:02:26Z,3027500,,,0,,R. Rubio BLOCK (1 BLK),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M04.00S,2021-11-23T01:01:35.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,57,47,2021-11-23T01:02:38Z,3028750,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,,,,
309,PT02M04.00S,2021-11-23T01:01:48.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,57,47,2021-11-23T01:01:48Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M01.00S,2021-11-23T01:02:07.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201142,5.863994743758213,73.2843137254902,1610612751,57,49,2021-11-23T01:03:10Z,3040000,-116.0,3.0,1,left,K. Durant 11' pullup Jump Shot (13 PTS) (J. Harden 5 AST),"[201142, 201935]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.64,Made,,,,,,,,,,,,13.0,J. Harden,201935.0,5.0,,,,
312,PT01M46.00S,2021-11-23T01:02:23.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,87.20433639947439,54.90196078431373,1610612739,59,49,2021-11-23T01:02:59Z,3060000,25.0,68.0,1,right,L. Markkanen 7' Hook (10 PTS) (R. Rubio 4 AST),"[1628374, 201937]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,7.21,Made,,,,,,,,,,,,10.0,R. Rubio,201937.0,4.0,,,,
317,PT01M46.00S,2021-11-23T01:02:28.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201933,,,1610612739,59,49,2021-11-23T01:02:35Z,3080000,,,0,,B. Griffin shooting personal FOUL (3 PF) (Markkanen 1 FT),"[201933, 1628374]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,,1628954.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,
319,PT01M46.00S,2021-11-23T01:02:42.9Z,2,REGULAR,substitution,out,[],201933,,,1610612739,59,49,2021-11-23T01:02:51Z,3100000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M46.00S,2021-11-23T01:02:42.9Z,2,REGULAR,substitution,in,[],200746,,,1610612739,59,49,2021-11-23T01:02:51Z,3110000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M46.00S,2021-11-23T01:03:02.4Z,2,REGULAR,freethrow,1 of 1,[],1628374,,,1610612739,60,49,2021-11-23T01:03:02Z,3120000,,,0,,L. Markkanen Free Throw 1 of 1 (11 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,,11.0,,,,,,,
322,PT01M44.00S,2021-11-23T01:03:17.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,60,49,2021-11-23T01:03:17Z,3130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M22.00S,2021-11-23T01:03:53.3Z,2,REGULAR,3pt,Jump Shot,[],1628975,21.23850197109067,89.95098039215686,1610612751,60,49,2021-11-23T01:04:02Z,3140000,-200.0,147.0,1,left,MISS J. Carter 24' fadeaway 3PT,[1628975],1610612751.0,BKN,fadeaway,,,Carter,J. Carter,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
324,PT01M22.00S,2021-11-23T01:03:57.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,60,49,2021-11-23T01:03:57Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,323.0,,,,,,,,,,,,,,,,
325,PT01M22.00S,2021-11-23T01:03:58.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,60,49,2021-11-23T01:04:07Z,3160000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,,,,
326,PT01M09.00S,2021-11-23T01:04:15.9Z,2,REGULAR,turnover,lost ball,[],1629731,,,1610612739,60,49,2021-11-23T01:04:24Z,3170000,,,0,,D. Wade lost ball TURNOVER (1 TO),"[1629731, 201935]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0,
327,PT01M09.00S,2021-11-23T01:04:15.9Z,2,REGULAR,steal,,[],201935,,,1610612751,60,49,2021-11-23T01:09:14Z,3180000,,,0,,J. Harden STEAL (3 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M04.00S,2021-11-23T01:04:21.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,7.178055190538765,3.6764705882352944,1610612751,60,49,2021-11-23T01:04:28Z,3190000,232.0,15.0,1,left,MISS J. Carter 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
329,PT01M01.00S,2021-11-23T01:04:24.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,60,49,2021-11-23T01:04:24Z,3200000,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,328.0,3.0,2.0,1.0,,,,,,,,,,,,,
330,PT00M54.40S,2021-11-23T01:04:31.5Z,2,REGULAR,3pt,Jump Shot,[],1628374,73.14388961892247,10.53921568627451,1610612739,60,49,2021-11-23T01:04:38Z,3210000,-197.0,200.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M51.60S,2021-11-23T01:04:34.3Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612751,60,49,2021-11-23T01:04:38Z,3220000,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,330.0,2.0,2.0,0.0,,,,,,,,,,,,,
332,PT00M51.60S,2021-11-23T01:04:38.0Z,2,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612751,60,49,2021-11-23T01:04:46Z,3230000,,,0,,J. Carter bad pass out-of-bounds TURNOVER (1 TO),[1628975],1610612751.0,BKN,bad pass,,,Carter,J. Carter,,,,,,,,,,,,,203593.0,,,,,,,,,1.0,,,
333,PT00M51.60S,2021-11-23T01:04:52.2Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,60,49,2021-11-23T01:04:56Z,3240000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M51.60S,2021-11-23T01:04:52.2Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,60,49,2021-11-23T01:04:56Z,3250000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M36.80S,2021-11-23T01:05:24.8Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,60,49,2021-11-23T01:05:33Z,3260000,,,0,,D. Garland step out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,step,,,Garland,D. Garland,,,,,,,,,,,,,203593.0,,,,,,,,,1.0,,,
338,PT00M28.90S,2021-11-23T01:05:42.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,5.863994743758213,3.6764705882352944,1610612751,60,52,2021-11-23T01:05:47Z,3270000,232.0,3.0,1,left,J. Carter 3PT  (6 PTS) (J. Harden 6 AST),"[1628975, 201935]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,23.16,Made,,,,,,,,,,,,6.0,J. Harden,201935.0,6.0,,,,
340,PT00M12.40S,2021-11-23T01:06:04.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612739,60,52,2021-11-23T01:06:18Z,3290000,,,0,,J. Johnson personal FOUL (3 PF) (Markkanen 2 FT),"[201949, 1628374]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,1628954.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,
342,PT00M12.40S,2021-11-23T01:06:22.8Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201949,,,1610612739,60,52,2021-11-23T01:06:48Z,3310000,,,0,,J. Johnson technical FOUL (1 Tech),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,1628954.0,3.0,1.0,,,,,,,,,,
343,PT00M12.40S,2021-11-23T01:06:59.1Z,2,REGULAR,freethrow,1 of 1,[],201937,,,1610612739,61,52,2021-11-23T01:06:59Z,3320000,,,0,,R. Rubio technical Free Throw 1 of 1 (11 PTS),[201937],1610612739.0,CLE,technical,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,,,11.0,,,,,,,
344,PT00M12.40S,2021-11-23T01:07:26.1Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,62,52,2021-11-23T01:07:26Z,3330000,,,0,,L. Markkanen Free Throw 1 of 2 (12 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,,12.0,,,,,,,
345,PT00M12.40S,2021-11-23T01:07:26.9Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,62,52,2021-11-23T01:07:40Z,3340000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M12.40S,2021-11-23T01:07:26.9Z,2,REGULAR,substitution,out,[],201949,,,1610612739,62,52,2021-11-23T01:07:40Z,3350000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M12.40S,2021-11-23T01:07:26.9Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,62,52,2021-11-23T01:07:40Z,3360000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M12.40S,2021-11-23T01:07:26.9Z,2,REGULAR,substitution,in,[],201988,,,1610612739,62,52,2021-11-23T01:07:40Z,3370000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M12.40S,2021-11-23T01:07:52.5Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,63,52,2021-11-23T01:07:52Z,3380000,,,0,,L. Markkanen Free Throw 2 of 2 (13 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,,13.0,,,,,,,
350,PT00M01.40S,2021-11-23T01:08:07.3Z,2,REGULAR,3pt,Jump Shot,[],1628975,8.886333771353483,3.431372549019608,1610612751,63,52,2021-11-23T01:08:13Z,3390000,233.0,31.0,1,left,MISS J. Carter 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
351,PT00M01.40S,2021-11-23T01:08:07.3Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,63,52,2021-11-23T01:08:13Z,3400000,,,0,,J. Allen REBOUND (Off:3 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,350.0,9.0,6.0,3.0,,,,,,,,,,,,,
352,PT00M00.00S,2021-11-23T01:08:12.7Z,2,REGULAR,period,end,[],0,,,1610612739,63,52,2021-11-23T01:08:12Z,3410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2021-11-23T01:22:40.2Z,3,REGULAR,substitution,out,['startperiod'],201937,,,1610612739,63,52,2021-11-23T01:23:29Z,3420000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2021-11-23T01:22:40.2Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612739,63,52,2021-11-23T01:23:29Z,3430000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-11-23T01:22:40.2Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,63,52,2021-11-23T01:23:29Z,3440000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
