actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
275,PT04M00.00S,2021-12-14T00:56:15.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,42,37,2021-12-14T00:56:15Z,2640000,,,0,,J. Allen Free Throw 2 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,,8.0,,,,,,,,,,
276,PT03M50.00S,2021-12-14T00:56:28.0Z,2,REGULAR,foul,personal,['3freethrow'],1630171,,,1610612748,42,37,2021-12-14T00:56:41Z,2650000,,,0,,I. Okoro shooting personal FOUL (1 PF) (Robinson 3 FT),"[1630171, 1629130]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,201245.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,,,
278,PT03M50.00S,2021-12-14T00:56:57.9Z,2,REGULAR,freethrow,1 of 3,[],1629130,,,1610612748,42,37,2021-12-14T00:56:57Z,2670000,,,0,,MISS D. Robinson Free Throw 1 of 3,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M50.00S,2021-12-14T00:56:57.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,42,37,2021-12-14T00:56:57Z,2680000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,
280,PT03M50.00S,2021-12-14T00:56:57.9Z,2,REGULAR,freethrow,2 of 3,[],1629130,,,1610612748,42,38,2021-12-14T00:57:38Z,2690000,,,0,,D. Robinson Free Throw 2 of 3 (6 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,,,,,6.0,,,,,,,,,,
281,PT03M50.00S,2021-12-14T00:56:57.9Z,2,REGULAR,freethrow,3 of 3,[],1629130,,,1610612748,42,38,2021-12-14T00:57:38Z,2700000,,,0,,MISS D. Robinson Free Throw 3 of 3,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
282,PT03M47.00S,2021-12-14T00:57:00.9Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,42,38,2021-12-14T00:57:38Z,2710000,,,0,,D. Dedmon REBOUND (Off:2 Def:0),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,281.0,,,,,,,,,,2.0,0.0,2.0,,,,
283,PT03M43.00S,2021-12-14T00:57:41.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,14.14257555847569,2.696078431372549,1610612748,42,38,2021-12-14T00:57:47Z,2720000,237.0,80.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M39.00S,2021-12-14T00:57:45.7Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,42,38,2021-12-14T00:57:45Z,2730000,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,283.0,,,,,,,,,,2.0,1.0,1.0,,,,
285,PT03M27.00S,2021-12-14T00:57:57.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,89.43823915900131,60.78431372549019,1610612739,44,38,2021-12-14T00:58:03Z,2740000,54.0,47.0,1,right,L. Markkanen 7' Hook (10 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,7.14,Made,,,,,,,,,10.0,,,,,,,,,,
287,PT03M13.00S,2021-12-14T00:58:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,17.0335085413929,61.51960784313726,1610612748,44,38,2021-12-14T00:58:17Z,2760000,-58.0,108.0,1,left,MISS T. Herro 12' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,12.2,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M10.00S,2021-12-14T00:58:15.7Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,44,38,2021-12-14T00:58:17Z,2770000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,287.0,,,,,,,,,,3.0,2.0,1.0,,,,
289,PT02M59.00S,2021-12-14T00:58:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,87.46714848883047,36.029411764705884,1610612739,44,38,2021-12-14T00:58:34Z,2780000,-70.0,65.0,1,right,MISS R. Rubio 9' floating Shot,[201937],1610612739.0,CLE,floating,,,Rubio,R. Rubio,,,,,9.57,Missed,,,,,,,,,,,,,,,,,,,
290,PT02M51.00S,2021-12-14T00:58:33.1Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,44,38,2021-12-14T00:58:33Z,2790000,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,289.0,,,,,,,,,,4.0,2.0,2.0,,,,
291,PT02M51.00S,2021-12-14T00:58:33.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,94.40999984741211,50.0,1610612739,46,38,2021-12-14T00:58:33Z,2800000,0.0,0.0,1,right,J. Allen tip DUNK (10 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,0.0,Made,,,,,,,,,10.0,,,,,,,,,,
292,PT02M44.00S,2021-12-14T00:58:43.7Z,2,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,46,38,2021-12-14T00:58:51Z,2810000,,,0,,K. Lowry step out-of-bounds TURNOVER (2 TO),[200768],1610612748.0,MIA,step,,,Lowry,K. Lowry,,,,,,,,,,202056.0,,,,,,,,,,,,2.0,,,
293,PT02M44.00S,2021-12-14T00:58:49.4Z,2,REGULAR,substitution,out,[],1629639,,,1610612739,46,38,2021-12-14T00:58:54Z,2820000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M44.00S,2021-12-14T00:58:49.4Z,2,REGULAR,substitution,in,[],1629216,,,1610612739,46,38,2021-12-14T00:58:54Z,2830000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M33.00S,2021-12-14T00:59:13.9Z,2,REGULAR,foul,personal,[],200768,,,1610612739,46,38,2021-12-14T00:59:28Z,2840000,,,0,,K. Lowry personal FOUL (3 PF),"[200768, 1628374]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,202056.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,,,,
297,PT02M19.00S,2021-12-14T00:59:44.4Z,2,REGULAR,2pt,Hook,['fromturnover'],1628386,86.94152431011827,30.14705882352941,1610612739,48,38,2021-12-14T00:59:49Z,2860000,-99.0,70.0,1,right,J. Allen 12' turnaround Hook (12 PTS),[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,12.16,Made,,,,,,,,,12.0,,,,,,,,,,
298,PT02M12.00S,2021-12-14T00:59:55.9Z,2,REGULAR,foul,offensive,[],200782,,,1610612748,48,38,2021-12-14T01:00:04Z,2870000,,,0,,P. Tucker offensive FOUL (2 PF),"[200782, 1630171]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,202056.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,,,
300,PT02M12.00S,2021-12-14T00:59:55.9Z,2,REGULAR,turnover,offensive foul,[],200782,,,1610612748,48,38,2021-12-14T00:59:55Z,2890000,,,0,,P. Tucker offensive foul TURNOVER (3 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,202056.0,,,,,,,,,,,,3.0,,,
301,PT01M58.00S,2021-12-14T01:00:23.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,62.5,24.019607843137255,1610612739,48,38,2021-12-14T01:00:27Z,2900000,-130.0,300.0,1,right,MISS L. Markkanen 32' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,32.69,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M54.00S,2021-12-14T01:00:27.3Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,48,38,2021-12-14T01:00:27Z,2910000,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,301.0,,,,,,,,,,5.0,2.0,3.0,,,,
303,PT01M53.00S,2021-12-14T01:00:28.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630171,94.56307490144546,52.20588235294118,1610612739,50,38,2021-12-14T01:00:35Z,2920000,11.0,-1.0,1,right,I. Okoro cutting DUNK (7 PTS) (J. Allen 2 AST),"[1630171, 1628386]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,1.11,Made,,,,,,,,,7.0,J. Allen,1628386.0,2.0,,,,,,,
305,PT01M53.00S,2021-12-14T01:00:37.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612748,50,38,2021-12-14T01:00:37Z,2940000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M53.00S,2021-12-14T01:01:35.6Z,2,REGULAR,substitution,out,[],203473,,,1610612748,50,38,2021-12-14T01:01:57Z,2950000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M53.00S,2021-12-14T01:01:35.6Z,2,REGULAR,substitution,in,[],1629644,,,1610612748,50,38,2021-12-14T01:01:57Z,2960000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M33.00S,2021-12-14T01:02:44.5Z,2,REGULAR,3pt,Jump Shot,[],1629644,9.149145860709593,4.6568627450980395,1610612748,50,38,2021-12-14T01:03:45Z,2970000,227.0,34.0,1,left,MISS K. Okpala pullup 3PT,[1629644],1610612748.0,MIA,pullup,,,Okpala,K. Okpala,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
309,PT01M32.00S,2021-12-14T01:02:50.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,50,38,2021-12-14T01:02:50Z,2980000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,308.0,,,,,,,,,,,,,,,,
310,PT01M29.00S,2021-12-14T01:03:21.9Z,2,REGULAR,jumpball,recovered,[],1628374,,,1610612748,50,38,2021-12-14T01:03:21Z,2990000,,,0,,Jump Ball E. Mobley vs. P. Tucker: Tip to L. Markkanen,"[1628374, 1630596, 200782]",1610612739.0,CLE,heldball,L. Markkanen,1628374.0,Markkanen,L. Markkanen,Mobley,1630596.0,Tucker,200782.0,,,,,,,,,,,,,,,,,,,,,
313,PT01M29.00S,2021-12-14T01:03:21.9Z,2,REGULAR,turnover,lost ball,[],1629644,,,1610612748,50,38,2021-12-14T01:03:21Z,3020000,,,0,,K. Okpala lost ball TURNOVER (2 TO),"[1629644, 1630596]",1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,2.0,Mobley,1630596.0,
314,PT01M29.00S,2021-12-14T01:03:21.9Z,2,REGULAR,steal,,[],1630596,,,1610612739,50,38,2021-12-14T01:03:21Z,3030000,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M18.00S,2021-12-14T01:03:33.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,92.85479632063075,50.245098039215684,1610612739,52,38,2021-12-14T01:03:37Z,3040000,1.0,15.0,1,right,E. Mobley alley-oop DUNK (5 PTS) (R. Rubio 2 AST),"[1630596, 201937]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,1.47,Made,,,,,,,,,5.0,R. Rubio,201937.0,2.0,,,,,,,
317,PT01M02.00S,2021-12-14T01:03:48.3Z,2,REGULAR,3pt,Jump Shot,[],200782,7.966491458607096,2.941176470588235,1610612748,52,41,2021-12-14T01:03:53Z,3060000,235.0,22.0,1,left,P. Tucker 3PT  (11 PTS) (G. Vincent 2 AST),"[200782, 1629216]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.64,Made,,,,,,,,,11.0,G. Vincent,1629216.0,2.0,,,,,,,
319,PT00M53.20S,2021-12-14T01:03:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630171,92.72339027595268,3.9215686274509802,1610612739,55,41,2021-12-14T01:04:02Z,3080000,-230.0,16.0,1,right,I. Okoro 3PT  (10 PTS) (R. Rubio 3 AST),"[1630171, 201937]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.09,Made,,,,,,,,,10.0,R. Rubio,201937.0,3.0,,,,,,,
321,PT00M44.80S,2021-12-14T01:04:14.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,27.94021024967148,24.264705882352942,1610612748,55,41,2021-12-14T01:04:18Z,3100000,129.0,210.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M42.40S,2021-12-14T01:04:17.3Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,55,41,2021-12-14T01:04:17Z,3110000,,,0,,I. Okoro REBOUND (Off:0 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,321.0,,,,,,,,,,3.0,3.0,0.0,,,,
323,PT00M36.00S,2021-12-14T01:04:23.8Z,2,REGULAR,3pt,Jump Shot,[],1630171,80.23981603153744,88.97058823529412,1610612739,55,41,2021-12-14T01:04:30Z,3120000,195.0,133.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M30.70S,2021-12-14T01:04:29.1Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,55,41,2021-12-14T01:04:30Z,3130000,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,323.0,,,,,,,,,,3.0,3.0,0.0,,,,
325,PT00M30.70S,2021-12-14T01:04:32.3Z,2,REGULAR,foul,personal,[],201937,,,1610612748,55,41,2021-12-14T01:07:08Z,3140000,,,0,,R. Rubio take personal FOUL (2 PF),"[201937, 1629216]",1610612739.0,CLE,take,,,Rubio,R. Rubio,,,,,,,,,,201245.0,2.0,0.0,Vincent,1629216.0,,,,,,,,,,,
327,PT00M30.70S,2021-12-14T01:04:40.2Z,2,REGULAR,substitution,out,[],200768,,,1610612748,55,41,2021-12-14T01:04:59Z,3160000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M30.70S,2021-12-14T01:04:40.2Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,55,41,2021-12-14T01:04:59Z,3170000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M18.10S,2021-12-14T01:05:10.4Z,2,REGULAR,3pt,Jump Shot,[],200782,2.8416557161629434,97.30392156862744,1610612748,55,44,2021-12-14T01:05:14Z,3180000,-237.0,-26.0,1,left,P. Tucker 3PT  (14 PTS) (G. Vincent 3 AST),"[200782, 1629216]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.79,Made,,,,,,,,,14.0,G. Vincent,1629216.0,3.0,,,,,,,
331,PT00M00.00S,2021-12-14T01:05:34.6Z,2,REGULAR,2pt,Jump Shot,[],1630596,91.67214191852825,71.56862745098039,1610612739,55,44,2021-12-14T01:05:41Z,3200000,108.0,26.0,1,right,MISS E. Mobley 11' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,11.08,Missed,,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2021-12-14T01:05:34.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,55,44,2021-12-14T01:05:41Z,3210000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,
333,PT00M00.00S,2021-12-14T01:05:38.7Z,2,REGULAR,period,end,[],0,,,1610612739,55,44,2021-12-14T01:05:38Z,3220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-12-14T01:20:04.0Z,3,REGULAR,substitution,out,['startperiod'],201937,,,1610612739,55,44,2021-12-14T01:20:54Z,3230000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-12-14T01:20:04.0Z,3,REGULAR,substitution,out,['startperiod'],1629644,,,1610612739,55,44,2021-12-14T01:20:54Z,3240000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-14T01:20:04.0Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612739,55,44,2021-12-14T01:20:54Z,3250000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-12-14T01:20:04.0Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,55,44,2021-12-14T01:20:54Z,3260000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-12-14T01:20:04.0Z,3,REGULAR,substitution,in,['startperiod'],200768,,,1610612739,55,44,2021-12-14T01:20:54Z,3270000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-12-14T01:20:04.0Z,3,REGULAR,substitution,in,['startperiod'],203473,,,1610612739,55,44,2021-12-14T01:20:54Z,3280000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-12-14T01:20:58.2Z,3,REGULAR,period,start,[],0,,,1610612748,55,44,2021-12-14T01:20:58Z,3290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M41.00S,2021-12-14T01:21:16.5Z,3,REGULAR,3pt,Jump Shot,[],1629216,76.5604467805519,8.823529411764707,1610612748,55,47,2021-12-14T01:22:01Z,3300000,-206.0,168.0,1,right,G. Vincent 26' 3PT pullup (3 PTS) (P. Tucker 2 AST),"[1629216, 200782]",1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,26.56,Made,,,,,,,,,3.0,P. Tucker,200782.0,2.0,,,,,,,
343,PT11M19.00S,2021-12-14T01:21:38.1Z,3,REGULAR,3pt,Jump Shot,[],1628374,25.706307490144546,82.84313725490196,1610612739,55,47,2021-12-14T01:21:41Z,3320000,-164.0,189.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
344,PT11M16.00S,2021-12-14T01:21:41.1Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,55,47,2021-12-14T01:21:41Z,3330000,,,0,,D. Dedmon REBOUND (Off:2 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,343.0,,,,,,,,,,3.0,1.0,2.0,,,,
345,PT11M03.00S,2021-12-14T01:21:54.4Z,3,REGULAR,2pt,Jump Shot,[],200782,89.30683311432325,70.09803921568627,1610612748,55,49,2021-12-14T01:22:02Z,3340000,100.0,48.0,1,right,P. Tucker 11' floating Jump Shot (16 PTS) (D. Robinson 2 AST),"[200782, 1629130]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,11.14,Made,,,,,,,,,16.0,D. Robinson,1629130.0,2.0,,,,,,,
347,PT10M50.00S,2021-12-14T01:22:07.1Z,3,REGULAR,3pt,Jump Shot,[],1629636,5.732588699080158,4.166666666666666,1610612739,55,49,2021-12-14T01:22:11Z,3360000,229.0,1.0,1,left,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M47.00S,2021-12-14T01:22:10.1Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,55,49,2021-12-14T01:22:11Z,3370000,,,0,,P. Tucker REBOUND (Off:4 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,347.0,,,,,,,,,,8.0,4.0,4.0,,,,
349,PT10M40.00S,2021-12-14T01:22:16.7Z,3,REGULAR,2pt,Jump Shot,[],200782,91.80354796320631,70.83333333333334,1610612748,55,49,2021-12-14T01:22:23Z,3380000,104.0,25.0,1,right,MISS P. Tucker 10' floating Shot,[200782],1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,10.7,Missed,,,,,,,,,,,,,,,,,,,
350,PT10M37.00S,2021-12-14T01:22:19.7Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,55,49,2021-12-14T01:22:23Z,3390000,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,349.0,,,,,,,,,,3.0,3.0,0.0,,,,
351,PT10M24.00S,2021-12-14T01:22:33.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,15.719448094612352,50.49019607843137,1610612739,55,49,2021-12-14T01:22:40Z,3400000,-2.0,95.0,1,left,MISS E. Mobley 9' Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,9.53,Missed,,,,,,,,,,,,,,,,,,,
352,PT10M21.00S,2021-12-14T01:22:36.2Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,55,49,2021-12-14T01:22:40Z,3410000,,,0,,P. Tucker REBOUND (Off:4 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,351.0,,,,,,,,,,9.0,5.0,4.0,,,,
353,PT10M09.00S,2021-12-14T01:22:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203473,92.32917214191852,53.92156862745098,1610612748,55,51,2021-12-14T01:22:52Z,3420000,20.0,20.0,1,right,D. Dedmon Layup (6 PTS) (D. Robinson 3 AST),"[203473, 1629130]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,2.77,Made,,,,,,,,,6.0,D. Robinson,1629130.0,3.0,,,,,,,
355,PT09M49.00S,2021-12-14T01:23:07.5Z,3,REGULAR,3pt,Jump Shot,[],1629636,30.436925098554536,24.264705882352942,1610612739,55,51,2021-12-14T01:23:10Z,3440000,129.0,234.0,1,left,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
356,PT09M47.00S,2021-12-14T01:23:09.6Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,55,51,2021-12-14T01:23:09Z,3450000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,355.0,,,,,,,,,,2.0,2.0,0.0,,,,
357,PT09M37.00S,2021-12-14T01:23:19.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.11760840998686,50.49019607843137,1610612748,55,51,2021-12-14T01:23:41Z,3460000,2.0,12.0,1,right,MISS D. Robinson driving reverse Layup,[1629130],1610612748.0,MIA,driving reverse,,,Robinson,D. Robinson,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M34.00S,2021-12-14T01:23:22.9Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,55,51,2021-12-14T01:23:41Z,3470000,,,0,,D. Dedmon REBOUND (Off:3 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,357.0,,,,,,,,,,4.0,1.0,3.0,,,,
359,PT09M32.00S,2021-12-14T01:23:26.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200768,70.64717477003943,77.94117647058823,1610612748,55,54,2021-12-14T01:25:02Z,3480000,140.0,223.0,1,right,K. Lowry 26' 3PT pullup (10 PTS) (P. Tucker 3 AST),"[200768, 200782]",1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,26.35,Made,,,,,,,,,10.0,P. Tucker,200782.0,3.0,,,,,,,
361,PT09M32.00S,2021-12-14T01:23:33.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,55,54,2021-12-14T01:23:33Z,3500000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT09M03.00S,2021-12-14T01:26:50.7Z,3,REGULAR,3pt,Jump Shot,[],1630171,8.886333771353483,96.07843137254902,1610612739,58,54,2021-12-14T01:26:55Z,3510000,-230.0,31.0,1,left,I. Okoro 3PT bank (13 PTS) (D. Garland 3 AST),"[1630171, 1629636]",1610612739.0,CLE,bank,,,Okoro,I. Okoro,,,,,23.25,Made,,,,,,,,,13.0,D. Garland,1629636.0,3.0,,,,,,,
364,PT08M38.00S,2021-12-14T01:27:16.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203473,94.1688567674113,49.50980392156863,1610612748,58,56,2021-12-14T01:27:25Z,3530000,-2.0,2.0,1,right,D. Dedmon cutting DUNK (8 PTS) (P. Tucker 4 AST),"[203473, 200782]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,0.34,Made,,,,,,,,,8.0,P. Tucker,200782.0,4.0,,,,,,,
366,PT08M14.00S,2021-12-14T01:27:47.2Z,3,REGULAR,foul,offensive,[],1630171,,,1610612739,58,56,2021-12-14T01:27:58Z,3550000,,,0,,I. Okoro charge offensive FOUL (2 PF),"[1630171, 1629216]",1610612739.0,CLE,charge,,,Okoro,I. Okoro,,,,,,,,,,201245.0,2.0,0.0,Vincent,1629216.0,,,,,,,,,,,
368,PT08M14.00S,2021-12-14T01:27:47.2Z,3,REGULAR,turnover,offensive foul,[],1630171,,,1610612739,58,56,2021-12-14T01:27:47Z,3570000,,,0,,I. Okoro offensive foul TURNOVER (1 TO),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,201245.0,,,,,,,,,,,,1.0,,,
