actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
255,PT03M42.00S,2021-11-13T01:25:34.5Z,2,REGULAR,substitution,in,[],1630180,,,1610612739,44,30,2021-11-13T01:26:01Z,2500000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M36.00S,2021-11-13T01:26:23.4Z,2,REGULAR,3pt,Jump Shot,[],1629636,76.42904073587385,10.53921568627451,1610612739,44,30,2021-11-13T01:26:29Z,2510000,-197.0,169.0,1,right,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,25.99,Missed,,,,,,,,,,,,,,
257,PT03M32.00S,2021-11-13T01:26:27.4Z,2,REGULAR,rebound,defensive,[],203924,,,1610612765,44,30,2021-11-13T01:26:29Z,2520000,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,256.0,2.0,2.0,0.0,,,,,,,,,
258,PT03M12.00S,2021-11-13T01:26:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.206964520367937,50.245098039215684,1610612765,44,32,2021-11-13T01:26:54Z,2530000,-1.0,-4.0,1,left,J. Grant driving Layup (7 PTS),[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,,,,0.38,Made,7.0,,,,,,,,,,,,,
259,PT02M54.00S,2021-11-13T01:27:04.7Z,2,REGULAR,3pt,Jump Shot,[],1630171,94.43166885676742,97.30392156862744,1610612739,44,32,2021-11-13T01:27:14Z,2540000,237.0,0.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,23.65,Missed,,,,,,,,,,,,,,
260,PT02M51.00S,2021-11-13T01:27:07.7Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,44,32,2021-11-13T01:27:14Z,2550000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,,
261,PT02M47.00S,2021-11-13T01:27:12.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630171,91.5407358738502,96.81372549019608,1610612739,44,32,2021-11-13T01:27:17Z,2560000,234.0,27.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,23.57,Missed,,,,,,,,,,,,,,
262,PT02M47.00S,2021-11-13T01:27:12.0Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,44,32,2021-11-13T01:27:17Z,2570000,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,261.0,3.0,2.0,1.0,,,,,,,,,
263,PT02M39.00S,2021-11-13T01:27:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.732588699080158,50.0,1610612765,44,32,2021-11-13T01:27:25Z,2580000,0.0,1.0,1,left,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,,,,,,0.14,Missed,,,,,,,,,,,,,,
264,PT02M37.00S,2021-11-13T01:27:22.6Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,44,32,2021-11-13T01:27:25Z,2590000,,,0,,I. Okoro REBOUND (Off:0 Def:5),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,263.0,5.0,5.0,0.0,,,,,,,,,
265,PT02M34.00S,2021-11-13T01:27:36.9Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,44,32,2021-11-13T01:27:42Z,2600000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M34.00S,2021-11-13T01:27:36.9Z,2,REGULAR,substitution,in,[],201937,,,1610612739,44,32,2021-11-13T01:27:42Z,2610000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M34.00S,2021-11-13T01:28:01.8Z,2,REGULAR,substitution,out,[],1630191,,,1610612739,44,32,2021-11-13T01:28:05Z,2620000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M34.00S,2021-11-13T01:28:01.8Z,2,REGULAR,substitution,in,[],1626168,,,1610612739,44,32,2021-11-13T01:28:05Z,2630000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M34.00S,2021-11-13T01:28:18.0Z,2,REGULAR,jumpball,recovered,[],1630165,,,1610612739,44,32,2021-11-13T01:42:37Z,2640000,,,0,,Jump Ball K. Hayes vs. I. Okoro: Tip to K. Hayes,"[1630165, 1630165, 1630171]",1610612765.0,DET,heldball,K. Hayes,1630165.0,Hayes,K. Hayes,Hayes,1630165.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,,,,,
272,PT02M34.00S,2021-11-13T01:28:18.0Z,2,REGULAR,turnover,lost ball,[],1630171,,,1610612739,44,32,2021-11-13T01:43:02Z,2670000,,,0,,I. Okoro lost ball TURNOVER (3 TO),"[1630171, 1630165]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,3.0,Hayes,1630165.0,,,,,,
273,PT02M34.00S,2021-11-13T01:28:18.0Z,2,REGULAR,steal,,[],1630165,,,1610612765,44,32,2021-11-13T01:28:18Z,2680000,,,0,,K. Hayes STEAL (4 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M23.00S,2021-11-13T01:28:23.6Z,2,REGULAR,turnover,bad pass,[],1630165,,,1610612765,44,32,2021-11-13T01:28:30Z,2690000,,,0,,K. Hayes bad pass TURNOVER (1 TO),"[1630165, 201937]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,1.0,Rubio,201937.0,,,,,,
275,PT02M23.00S,2021-11-13T01:28:23.6Z,2,REGULAR,steal,,[],201937,,,1610612739,44,32,2021-11-13T01:28:26Z,2700000,,,0,,R. Rubio STEAL (4 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M17.00S,2021-11-13T01:28:29.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629685,73.53810775295663,16.176470588235293,1610612739,44,32,2021-11-13T01:44:16Z,2710000,-169.0,196.0,1,right,MISS D. Windler 25' running 3PT,[1629685],1610612739.0,CLE,running,,,Windler,D. Windler,,,,,,,,,,25.9,Missed,,,,,,,,,,,,,,
277,PT02M12.00S,2021-11-13T01:28:33.3Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,44,32,2021-11-13T01:28:33Z,2720000,,,0,,I. Okoro REBOUND (Off:1 Def:5),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,276.0,6.0,5.0,1.0,,,,,,,,,
278,PT02M08.00S,2021-11-13T01:28:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,92.9862023653088,50.73529411764706,1610612739,46,32,2021-11-13T01:28:50Z,2730000,4.0,13.0,1,right,J. Allen cutting Layup (8 PTS) (R. Rubio 6 AST),"[1628386, 201937]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,,,,,1.39,Made,8.0,,,,,,,,R. Rubio,201937.0,6.0,,,
280,PT02M08.00S,2021-11-13T01:28:45.0Z,2,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612739,46,32,2021-11-13T01:28:52Z,2750000,,,0,,T. Lyles shooting personal FOUL (2 PF) (Allen 1 FT),"[1626168, 1628386]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,201638.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,,
282,PT02M08.00S,2021-11-13T01:29:06.4Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628386,,,1610612739,47,32,2021-11-13T01:29:06Z,2770000,,,0,,J. Allen Free Throw 1 of 1 (9 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
283,PT01M48.00S,2021-11-13T01:29:28.4Z,2,REGULAR,3pt,Jump Shot,[],203924,6.1268068331143235,97.54901960784314,1610612765,47,35,2021-11-13T01:29:32Z,2780000,-238.0,5.0,1,left,J. Grant 3PT  (10 PTS) (C. Cunningham 2 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,23.78,Made,10.0,,,,,,,,C. Cunningham,1630595.0,2.0,,,
285,PT01M32.00S,2021-11-13T01:29:44.8Z,2,REGULAR,3pt,Jump Shot,[],201937,69.72733245729303,73.0392156862745,1610612739,50,35,2021-11-13T01:29:53Z,2800000,115.0,232.0,1,right,R. Rubio 25' 3PT step back (5 PTS),[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,,,,,,25.91,Made,5.0,,,,,,,,,,,,,
286,PT01M21.00S,2021-11-13T01:29:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,15.325229960578188,49.01960784313725,1610612765,50,37,2021-11-13T01:30:02Z,2810000,5.0,92.0,1,left,C. Cunningham 9' driving floating Jump Shot (7 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,,,,,,9.17,Made,7.0,,,,,,,,,,,,,
287,PT01M06.00S,2021-11-13T01:30:11.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.9862023653088,48.77450980392157,1610612739,52,37,2021-11-13T01:30:18Z,2820000,-6.0,13.0,1,right,J. Allen alley-oop DUNK (11 PTS) (R. Rubio 7 AST),"[1628386, 201937]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,,,,,,1.47,Made,11.0,,,,,,,,R. Rubio,201937.0,7.0,,,
289,PT00M55.30S,2021-11-13T01:30:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,17.95335085413929,49.26470588235294,1610612765,52,39,2021-11-13T01:30:27Z,2840000,4.0,116.0,1,left,C. Cunningham 11' pullup Jump Shot (9 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,11.64,Made,9.0,,,,,,,,,,,,,
290,PT00M35.20S,2021-11-13T01:30:45.0Z,2,REGULAR,3pt,Jump Shot,[],201937,69.99014454664915,74.01960784313727,1610612739,52,39,2021-11-13T01:30:49Z,2850000,120.0,230.0,1,right,MISS R. Rubio 25' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,25.91,Missed,,,,,,,,,,,,,,
291,PT00M32.40S,2021-11-13T01:30:47.8Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,52,39,2021-11-13T01:30:49Z,2860000,,,0,,K. Hayes REBOUND (Off:1 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,290.0,4.0,3.0,1.0,,,,,,,,,
292,PT00M18.90S,2021-11-13T01:31:05.2Z,2,REGULAR,foul,personal,[],1628386,,,1610612765,52,39,2021-11-13T01:31:15Z,2870000,,,0,,J. Allen personal FOUL (1 PF),"[1628386, 1630595]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,1628484.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,
294,PT00M15.20S,2021-11-13T01:31:32.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612765,52,39,2021-11-13T01:31:40Z,2890000,,,0,,I. Okoro personal FOUL (1 PF) (Grant 2 FT),"[1630171, 203924]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,201638.0,1.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
296,PT00M15.20S,2021-11-13T01:31:56.3Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,52,40,2021-11-13T01:31:56Z,2910000,,,0,,J. Grant Free Throw 1 of 2 (11 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
297,PT00M15.20S,2021-11-13T01:31:57.6Z,2,REGULAR,substitution,out,[],1629685,,,1610612765,52,40,2021-11-13T01:32:07Z,2920000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M15.20S,2021-11-13T01:31:57.6Z,2,REGULAR,substitution,out,[],1630171,,,1610612765,52,40,2021-11-13T01:32:07Z,2930000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M15.20S,2021-11-13T01:31:57.6Z,2,REGULAR,substitution,in,[],1629636,,,1610612765,52,40,2021-11-13T01:32:07Z,2940000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M15.20S,2021-11-13T01:31:57.6Z,2,REGULAR,substitution,in,[],1630596,,,1610612765,52,40,2021-11-13T01:32:07Z,2950000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M15.20S,2021-11-13T01:32:25.5Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,52,41,2021-11-13T01:32:25Z,2960000,,,0,,J. Grant Free Throw 2 of 2 (12 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
302,PT00M07.90S,2021-11-13T01:32:38.5Z,2,REGULAR,foul,personal,[],1630165,,,1610612739,52,41,2021-11-13T01:32:49Z,2970000,,,0,,K. Hayes take personal FOUL (1 PF),"[1630165, 201937]",1610612765.0,DET,take,,,Hayes,K. Hayes,,,,,1628484.0,1.0,0.0,Rubio,201937.0,,,,,,,,,,,,,,,,
304,PT00M07.90S,2021-11-13T01:32:50.4Z,2,REGULAR,substitution,out,[],203924,,,1610612739,52,41,2021-11-13T01:32:56Z,2990000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M07.90S,2021-11-13T01:32:50.4Z,2,REGULAR,substitution,in,[],1628367,,,1610612739,52,41,2021-11-13T01:32:56Z,3000000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M01.90S,2021-11-13T01:33:09.8Z,2,REGULAR,turnover,lost ball,[],201937,,,1610612739,52,41,2021-11-13T01:33:17Z,3010000,,,0,,R. Rubio lost ball TURNOVER (1 TO),"[201937, 1630165]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,,,,,,
307,PT00M01.90S,2021-11-13T01:33:09.8Z,2,REGULAR,steal,,[],1630165,,,1610612765,52,41,2021-11-13T01:33:13Z,3020000,,,0,,K. Hayes STEAL (5 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M00.00S,2021-11-13T01:33:18.8Z,2,REGULAR,period,end,[],0,,,1610612765,52,41,2021-11-13T01:33:18Z,3030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2021-11-13T01:48:02.1Z,3,REGULAR,substitution,out,['startperiod'],201937,,,1610612765,52,41,2021-11-13T01:48:16Z,3040000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-11-13T01:48:02.1Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612765,52,41,2021-11-13T01:48:16Z,3050000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-11-13T01:48:02.1Z,3,REGULAR,substitution,out,['startperiod'],1628367,,,1610612765,52,41,2021-11-13T01:48:16Z,3060000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-11-13T01:48:02.1Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612765,52,41,2021-11-13T01:48:16Z,3070000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-11-13T01:48:02.1Z,3,REGULAR,substitution,in,['startperiod'],203924,,,1610612765,52,41,2021-11-13T01:48:16Z,3080000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-11-13T01:48:02.1Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,52,41,2021-11-13T01:48:16Z,3090000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-11-13T01:48:30.7Z,3,REGULAR,period,start,[],0,,,1610612765,52,41,2021-11-13T01:48:30Z,3100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M41.00S,2021-11-13T01:48:48.6Z,3,REGULAR,2pt,Jump Shot,[],1630595,79.58278580814718,33.088235294117645,1610612765,52,41,2021-11-13T01:48:56Z,3110000,-85.0,139.0,1,right,MISS C. Cunningham 16' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,,,,,,16.31,Missed,,,,,,,,,,,,,,
317,PT11M39.00S,2021-11-13T01:48:50.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,52,41,2021-11-13T01:48:56Z,3120000,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,316.0,4.0,3.0,1.0,,,,,,,,,
318,PT11M22.00S,2021-11-13T01:49:07.4Z,3,REGULAR,3pt,Jump Shot,[],1629731,6.389618922470433,2.696078431372549,1610612739,55,41,2021-11-13T01:49:11Z,3130000,237.0,8.0,1,left,D. Wade 3PT  (3 PTS) (D. Garland 4 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,23.66,Made,3.0,,,,,,,,D. Garland,1629636.0,4.0,,,
320,PT11M04.00S,2021-11-13T01:49:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,91.40932982917214,48.28431372549019,1610612765,55,41,2021-11-13T01:49:39Z,3150000,-9.0,28.0,1,right,MISS K. Hayes driving Layup - blocked,"[1630165, 1630596]",1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,,,,,,2.96,Missed,,,,,,,,,,,,Mobley,1630596.0,
321,PT11M04.00S,2021-11-13T01:49:25.7Z,3,REGULAR,block,,[],1630596,,,1610612765,55,41,2021-11-13T01:50:50Z,3160000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M00.00S,2021-11-13T01:49:29.7Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,55,41,2021-11-13T01:49:39Z,3170000,,,0,,E. Mobley REBOUND (Off:0 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,320.0,6.0,6.0,0.0,,,,,,,,,
323,PT10M45.00S,2021-11-13T01:49:44.3Z,3,REGULAR,turnover,bad pass,[],1630596,,,1610612739,55,41,2021-11-13T02:00:10Z,3180000,,,0,,E. Mobley bad pass TURNOVER (2 TO),"[1630596, 1630595]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,2.0,Cunningham,1630595.0,,,,,,
324,PT10M45.00S,2021-11-13T01:49:44.3Z,3,REGULAR,steal,,[],1630595,,,1610612765,55,41,2021-11-13T01:49:48Z,3190000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT10M38.00S,2021-11-13T01:49:51.7Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,55,41,2021-11-13T01:50:02Z,3200000,,,0,,C. Cunningham lost ball TURNOVER (4 TO),"[1630595, 1630171]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,4.0,Okoro,1630171.0,,,,,,
326,PT10M38.00S,2021-11-13T01:49:51.7Z,3,REGULAR,steal,,[],1630171,,,1610612739,55,41,2021-11-13T02:01:16Z,3210000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT10M31.00S,2021-11-13T01:50:02.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,55,41,2021-11-13T01:50:02Z,3220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT10M19.00S,2021-11-13T01:50:28.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,5.338370565045992,95.83333333333334,1610612739,55,41,2021-11-13T01:50:39Z,3230000,-229.0,-2.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,22.92,Missed,,,,,,,,,,,,,,
329,PT10M17.00S,2021-11-13T01:50:30.5Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,55,41,2021-11-13T01:50:39Z,3240000,,,0,,K. Hayes REBOUND (Off:1 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,328.0,5.0,4.0,1.0,,,,,,,,,
330,PT10M11.00S,2021-11-13T01:50:36.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,94.69448094612353,49.50980392156863,1610612765,55,43,2021-11-13T01:53:52Z,3250000,-2.0,-3.0,1,right,J. Grant running DUNK (14 PTS) (K. Hayes 3 AST),"[203924, 1630165]",1610612765.0,DET,running,,,Grant,J. Grant,,,,,,,,,,0.36,Made,14.0,,,,,,,,K. Hayes,1630165.0,3.0,,,
332,PT09M56.00S,2021-11-13T01:50:56.8Z,3,REGULAR,foul,personal,[],1630191,,,1610612739,55,43,2021-11-13T01:51:08Z,3270000,,,0,,I. Stewart personal FOUL (3 PF),"[1630191, 1628386]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,1162.0,3.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,,
334,PT09M47.00S,2021-11-13T01:51:23.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.995400788436268,47.549019607843135,1610612739,57,43,2021-11-13T01:54:46Z,3290000,12.0,4.0,1,left,E. Mobley alley-oop DUNK (13 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,,,,,,1.29,Made,13.0,,,,,,,,D. Garland,1629636.0,5.0,,,
336,PT09M42.00S,2021-11-13T01:51:29.0Z,3,REGULAR,turnover,lost ball,[],203924,,,1610612765,57,43,2021-11-13T01:51:39Z,3310000,,,0,,J. Grant lost ball TURNOVER (2 TO),"[203924, 1630596]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,2.0,Mobley,1630596.0,,,,,,
337,PT09M42.00S,2021-11-13T01:51:29.0Z,3,REGULAR,steal,,[],1630596,,,1610612739,57,43,2021-11-13T01:51:35Z,3320000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT09M35.00S,2021-11-13T01:51:36.1Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,57,43,2021-11-13T01:51:41Z,3330000,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 203924]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,2.0,Grant,203924.0,,,,,,
339,PT09M35.00S,2021-11-13T01:51:36.1Z,3,REGULAR,steal,,[],203924,,,1610612765,57,43,2021-11-13T01:51:38Z,3340000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M32.00S,2021-11-13T01:51:43.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,69.1688567674113,29.65686274509804,1610612765,57,43,2021-11-13T01:57:17Z,3350000,-102.0,237.0,1,right,MISS S. Bey 25' running 3PT,[1630180],1610612765.0,DET,running,,,Bey,S. Bey,,,,,,,,,,25.82,Missed,,,,,,,,,,,,,,
341,PT09M32.00S,2021-11-13T01:51:43.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,57,43,2021-11-13T01:57:17Z,3360000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,
342,PT09M32.00S,2021-11-13T01:51:59.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,57,43,2021-11-13T01:51:59Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT09M26.00S,2021-11-13T01:52:07.5Z,3,REGULAR,turnover,traveling,[],1630191,,,1610612765,57,43,2021-11-13T01:52:16Z,3380000,,,0,,I. Stewart traveling TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,201638.0,,,,,,,,,,,,1.0,,,,,,,,
344,PT09M14.00S,2021-11-13T01:52:33.1Z,3,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,57,43,2021-11-13T01:52:46Z,3390000,,,0,,J. Allen lost ball out-of-bounds TURNOVER (2 TO),[1628386],1610612739.0,CLE,lost ball,,,Allen,J. Allen,,,,,,,,,,,,,,,,,2.0,,,,,,,,
345,PT09M04.00S,2021-11-13T01:52:52.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,79.7634691195795,86.29748774509804,1610612765,57,43,2021-11-13T01:53:06Z,3400000,181.0,138.0,1,right,MISS K. Hayes 22' Jump Shot,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,22.78,Missed,,,,,,,,,,,,,,
