actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
365,PT07M59.00S,2022-01-17T21:24:46.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202681,73.80091984231275,9.313725490196079,1610612751,72,71,2022-01-17T21:24:52Z,3650000,-203.0,194.0,1,right,K. Irving 28' 3PT  (14 PTS) (P. Mills 1 AST),"[202681, 201988]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,28.09,Made,14.0,,,,,P. Mills,201988.0,1.0,,,,,,,,
367,PT07M57.00S,2022-01-17T21:24:53.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,72,71,2022-01-17T21:24:53Z,3670000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M44.00S,2022-01-17T21:26:43.1Z,3,REGULAR,foul,offensive,[],1628374,,,1610612739,72,71,2022-01-17T21:38:44Z,3685000,,,0,,L. Markkanen offensive FOUL (1 PF),"[1628374, 201988]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Mills,201988.0,,,
421,PT07M44.00S,2022-01-17T21:26:43.1Z,3,REGULAR,turnover,offensive foul,[],1628374,,,1610612739,72,71,2022-01-17T21:26:43Z,3692500,,,0,,L. Markkanen offensive foul TURNOVER (3 TO),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,3.0,,,,,,,,,,,,,202035.0,,,,,,,
409,PT07M28.00S,2022-01-17T21:28:32.4Z,3,REGULAR,turnover,traveling,[],1630549,,,1610612751,72,71,2022-01-17T21:37:43Z,3700000,,,0,,D. Sharpe traveling TURNOVER (3 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,3.0,,,,,,,,,,,,,202035.0,,,,,,,
371,PT07M13.00S,2022-01-17T21:28:58.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,20.18725361366623,5.147058823529411,1610612739,72,71,2022-01-17T21:37:43Z,3710000,224.0,137.0,1,left,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,26.3,Missed,,,,,,,,,,,,,,,,
372,PT07M09.00S,2022-01-17T21:29:02.6Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,72,71,2022-01-17T21:29:05Z,3720000,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,371.0,4.0,3.0,1.0,,,,,,,,,,,
373,PT07M03.00S,2022-01-17T21:29:07.5Z,3,REGULAR,2pt,Jump Shot,[],202681,77.87450722733246,75.73529411764706,1610612751,72,71,2022-01-17T21:29:13Z,3730000,129.0,155.0,1,right,MISS K. Irving 20' step back Shot,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,,,,20.19,Missed,,,,,,,,,,,,,,,,
374,PT07M00.00S,2022-01-17T21:29:10.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,72,71,2022-01-17T21:29:13Z,3740000,,,0,,J. Allen REBOUND (Off:3 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,373.0,8.0,5.0,3.0,,,,,,,,,,,
375,PT06M54.00S,2022-01-17T21:29:21.1Z,3,REGULAR,foul,personal,[],202681,,,1610612739,72,71,2022-01-17T21:29:31Z,3750000,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1629636]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Garland,1629636.0,,,
378,PT06M48.00S,2022-01-17T21:29:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630171,5.863994743758213,4.411764705882353,1610612739,72,71,2022-01-17T21:29:51Z,3770000,228.0,3.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,
379,PT06M45.00S,2022-01-17T21:29:46.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,72,71,2022-01-17T21:29:46Z,3780000,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,378.0,5.0,4.0,1.0,,,,,,,,,,,
380,PT06M39.00S,2022-01-17T21:29:52.0Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,72,71,2022-01-17T21:30:11Z,3790000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1630171]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,2.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,,
381,PT06M39.00S,2022-01-17T21:29:52.0Z,3,REGULAR,steal,,[],1630171,,,1610612739,72,71,2022-01-17T21:30:01Z,3800000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M39.00S,2022-01-17T21:30:02.4Z,3,REGULAR,foul,personal,['2freethrow'],202681,,,1610612739,72,71,2022-01-17T21:31:37Z,3810000,,,0,,K. Irving clear-path personal FOUL (3 PF) (Okoro 2 FT),"[202681, 1630171]",1610612751.0,BKN,clear-path,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Okoro,1630171.0,,,
384,PT06M39.00S,2022-01-17T21:30:18.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612739,72,71,2022-01-17T21:31:29Z,3830000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,Clear Path - Supported Call
385,PT06M39.00S,2022-01-17T21:31:38.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630171,,,1610612739,73,71,2022-01-17T21:31:38Z,3840000,,,0,,I. Okoro clear-path Free Throw 1 of 2 (8 PTS),[1630171],1610612739.0,CLE,clear-path,,,Okoro,I. Okoro,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
386,PT06M39.00S,2022-01-17T21:31:47.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630171,,,1610612739,74,71,2022-01-17T21:31:47Z,3850000,,,0,,I. Okoro clear-path Free Throw 2 of 2 (9 PTS),[1630171],1610612739.0,CLE,clear-path,,,Okoro,I. Okoro,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
387,PT06M26.00S,2022-01-17T21:32:15.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,74,71,2022-01-17T21:32:15Z,3860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M26.00S,2022-01-17T21:32:28.0Z,3,REGULAR,substitution,out,[],1630556,,,1610612751,74,71,2022-01-17T21:32:31Z,3870000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M26.00S,2022-01-17T21:32:28.0Z,3,REGULAR,substitution,in,[],201933,,,1610612751,74,71,2022-01-17T21:32:31Z,3880000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M26.00S,2022-01-17T21:32:38.1Z,3,REGULAR,substitution,out,[],1630596,,,1610612751,74,71,2022-01-17T21:32:41Z,3890000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M26.00S,2022-01-17T21:32:38.1Z,3,REGULAR,substitution,in,[],201567,,,1610612751,74,71,2022-01-17T21:32:41Z,3900000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M21.00S,2022-01-17T21:32:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,5.469776609724048,49.754901960784316,1610612739,74,71,2022-01-17T21:33:07Z,3910000,1.0,-1.0,1,left,MISS L. Markkanen reverse Layup - blocked,"[1628374, 1630549]",1610612739.0,CLE,reverse,,,Markkanen,L. Markkanen,,,,,,,,0.16,Missed,,,,,,,,,,,,,,Sharpe,1630549.0,
393,PT06M21.00S,2022-01-17T21:32:58.8Z,3,REGULAR,block,,[],1630549,,,1610612739,74,71,2022-01-17T21:33:02Z,3920000,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M21.00S,2022-01-17T21:32:58.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,74,71,2022-01-17T21:33:07Z,3930000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,392.0,,,,,,,,,,,,,,
395,PT06M21.00S,2022-01-17T21:33:05.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,74,71,2022-01-17T21:33:05Z,3940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M20.00S,2022-01-17T21:33:17.7Z,3,REGULAR,foul,personal,[],1630549,,,1610612739,74,71,2022-01-17T21:33:24Z,3950000,,,0,,D. Sharpe personal FOUL (3 PF),"[1630549, 1629636]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Garland,1629636.0,,,
398,PT06M13.00S,2022-01-17T21:33:45.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628374,5.601182654402102,3.1862745098039214,1610612739,77,71,2022-01-17T21:33:51Z,3970000,234.0,0.0,1,left,L. Markkanen 3PT  (9 PTS) (D. Garland 8 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,23.41,Made,9.0,,,,,D. Garland,1629636.0,8.0,,,,,,,,
400,PT06M00.00S,2022-01-17T21:33:58.2Z,3,REGULAR,2pt,Jump Shot,[],201935,84.05059132720105,22.30392156862745,1610612751,77,73,2022-01-17T21:34:03Z,3990000,-138.0,97.0,1,right,J. Harden 16' step back bank Jump Shot (14 PTS),[201935],1610612751.0,BKN,step back bank,,,Harden,J. Harden,,,,,,,,16.93,Made,14.0,,,,,,,,,,,,,,,
401,PT05M44.00S,2022-01-17T21:34:13.8Z,3,REGULAR,3pt,Jump Shot,[],201567,23.340998685939553,87.5,1610612739,77,73,2022-01-17T21:34:18Z,4000000,-188.0,167.0,1,left,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,25.1,Missed,,,,,,,,,,,,,,,,
402,PT05M42.00S,2022-01-17T21:34:15.8Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,77,73,2022-01-17T21:34:18Z,4010000,,,0,,D. Sharpe REBOUND (Off:3 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,401.0,6.0,3.0,3.0,,,,,,,,,,,
403,PT05M31.00S,2022-01-17T21:34:26.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.41590013140605,63.48039215686274,1610612751,77,75,2022-01-17T21:34:30Z,4020000,67.0,75.0,1,right,K. Irving 10' pullup Jump Shot (16 PTS) (J. Harden 8 AST),"[202681, 201935]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,10.1,Made,16.0,,,,,J. Harden,201935.0,8.0,,,,,,,,
405,PT05M08.00S,2022-01-17T21:34:51.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,6.1268068331143235,49.754901960784316,1610612739,79,75,2022-01-17T21:34:56Z,4040000,1.0,5.0,1,left,L. Markkanen driving reverse Layup (11 PTS),[1628374],1610612739.0,CLE,driving reverse,,,Markkanen,L. Markkanen,,,,,,,,0.52,Made,11.0,,,,,,,,,,,,,,,
406,PT04M53.00S,2022-01-17T21:35:05.3Z,3,REGULAR,3pt,Jump Shot,[],201988,78.13731931668858,5.147058823529411,1610612751,79,75,2022-01-17T21:35:10Z,4050000,-224.0,153.0,1,right,MISS P. Mills 27' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,27.15,Missed,,,,,,,,,,,,,,,,
407,PT04M50.00S,2022-01-17T21:35:08.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,79,75,2022-01-17T21:35:10Z,4060000,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,406.0,5.0,4.0,1.0,,,,,,,,,,,
408,PT04M48.00S,2022-01-17T21:35:22.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,79,75,2022-01-17T21:35:22Z,4070000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M48.00S,2022-01-17T21:37:35.3Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,79,75,2022-01-17T21:38:01Z,4080000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M48.00S,2022-01-17T21:37:35.3Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,79,75,2022-01-17T21:38:01Z,4090000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M48.00S,2022-01-17T21:37:35.3Z,3,REGULAR,substitution,out,[],202681,,,1610612739,79,75,2022-01-17T21:38:01Z,4100000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M48.00S,2022-01-17T21:37:35.3Z,3,REGULAR,substitution,out,[],1630549,,,1610612739,79,75,2022-01-17T21:38:01Z,4110000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M48.00S,2022-01-17T21:37:35.3Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,79,75,2022-01-17T21:38:01Z,4120000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M48.00S,2022-01-17T21:37:35.3Z,3,REGULAR,substitution,in,[],1629164,,,1610612739,79,75,2022-01-17T21:38:01Z,4130000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M48.00S,2022-01-17T21:37:35.3Z,3,REGULAR,substitution,in,[],200746,,,1610612739,79,75,2022-01-17T21:38:01Z,4140000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M48.00S,2022-01-17T21:37:35.3Z,3,REGULAR,substitution,in,[],1630556,,,1610612739,79,75,2022-01-17T21:38:01Z,4150000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M27.00S,2022-01-17T21:38:30.9Z,3,REGULAR,3pt,Jump Shot,[],1629164,20.18725361366623,89.95098039215686,1610612739,82,75,2022-01-17T21:38:34Z,4160000,-200.0,137.0,1,left,B. Goodwin 24' 3PT  (6 PTS) (K. Love 4 AST),"[1629164, 201567]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,24.24,Made,6.0,,,,,K. Love,201567.0,4.0,,,,,,,,
423,PT04M05.00S,2022-01-17T21:39:03.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,82,75,2022-01-17T21:39:03Z,4180000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M05.00S,2022-01-17T21:39:54.1Z,3,REGULAR,substitution,out,[],201988,,,1610612751,82,75,2022-01-17T21:40:37Z,4190000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M05.00S,2022-01-17T21:39:54.1Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,82,75,2022-01-17T21:40:37Z,4200000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M58.00S,2022-01-17T21:40:44.5Z,3,REGULAR,3pt,Jump Shot,[],201933,83.39356110381078,95.58823529411765,1610612751,82,75,2022-01-17T21:40:50Z,4210000,228.0,104.0,1,right,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,25.03,Missed,,,,,,,,,,,,,,,,
427,PT03M57.00S,2022-01-17T21:40:49.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,82,75,2022-01-17T21:40:49Z,4220000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,
439,PT03M57.00S,2022-01-17T21:40:59.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,82,75,2022-01-17T21:42:07Z,4225000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M35.00S,2022-01-17T21:41:14.4Z,3,REGULAR,2pt,Jump Shot,[],1628386,22.421156373193167,46.07843137254902,1610612739,84,75,2022-01-17T21:41:18Z,4230000,20.0,158.0,1,left,J. Allen 15' Jump Shot (12 PTS) (B. Goodwin 2 AST),"[1628386, 1629164]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,15.95,Made,12.0,,,,,B. Goodwin,1629164.0,2.0,,,,,,,,
430,PT03M20.00S,2022-01-17T21:41:28.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,87.20433639947439,60.78431372549019,1610612751,84,77,2022-01-17T21:41:35Z,4250000,54.0,68.0,1,right,J. Harden 8' Jump Shot (16 PTS) (B. Griffin 3 AST),"[201935, 201933]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,8.66,Made,16.0,,,,,B. Griffin,201933.0,3.0,,,,,,,,
432,PT03M10.00S,2022-01-17T21:41:43.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,84,77,2022-01-17T21:41:43Z,4270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M10.00S,2022-01-17T21:41:43.8Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,84,77,2022-01-17T21:41:55Z,4280000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M10.00S,2022-01-17T21:41:43.8Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,84,77,2022-01-17T21:41:55Z,4290000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M10.00S,2022-01-17T21:41:43.8Z,3,REGULAR,substitution,out,[],201935,,,1610612739,84,77,2022-01-17T21:41:55Z,4300000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M10.00S,2022-01-17T21:41:43.8Z,3,REGULAR,substitution,in,[],1629685,,,1610612739,84,77,2022-01-17T21:41:55Z,4310000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M10.00S,2022-01-17T21:41:43.8Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,84,77,2022-01-17T21:41:55Z,4320000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M10.00S,2022-01-17T21:41:43.8Z,3,REGULAR,substitution,in,[],202681,,,1610612739,84,77,2022-01-17T21:41:55Z,4330000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M00.00S,2022-01-17T21:42:12.0Z,3,REGULAR,turnover,bad pass,[],1626224,,,1610612739,84,77,2022-01-17T21:42:18Z,4340000,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 200746]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,1.0,Aldridge,200746.0,,,,,,,,,,,,,,,,,,
441,PT03M00.00S,2022-01-17T21:42:12.0Z,3,REGULAR,steal,,[],200746,,,1610612751,84,77,2022-01-17T21:42:16Z,4350000,,,0,,L. Aldridge STEAL (1 STL),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M49.00S,2022-01-17T21:42:22.3Z,3,REGULAR,turnover,bad pass,[],202681,,,1610612751,84,77,2022-01-17T21:42:27Z,4360000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1629164]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,2.0,Goodwin,1629164.0,,,,,,,,,,,,,,,,,,
443,PT02M49.00S,2022-01-17T21:42:22.3Z,3,REGULAR,steal,,[],1629164,,,1610612739,84,77,2022-01-17T21:42:25Z,4370000,,,0,,B. Goodwin STEAL (2 STL),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M46.00S,2022-01-17T21:42:29.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200746,,,1610612739,84,77,2022-01-17T21:42:37Z,4380000,,,0,,L. Aldridge shooting personal FOUL (1 PF) (Goodwin 2 FT),"[200746, 1629164]",1610612751.0,BKN,shooting,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Goodwin,1629164.0,,,
446,PT02M46.00S,2022-01-17T21:42:57.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629164,,,1610612739,85,77,2022-01-17T21:43:16Z,4400000,,,0,,B. Goodwin Free Throw 1 of 2 (7 PTS),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
447,PT02M46.00S,2022-01-17T21:42:57.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629164,,,1610612739,85,77,2022-01-17T21:43:16Z,4410000,,,0,,MISS B. Goodwin Free Throw 2 of 2,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,Missed,,,,,,,,,,,,,,,,
448,PT02M41.00S,2022-01-17T21:43:02.4Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,85,77,2022-01-17T21:43:16Z,4420000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,447.0,2.0,2.0,0.0,,,,,,,,,,,
449,PT02M26.00S,2022-01-17T21:43:30.9Z,3,REGULAR,2pt,Jump Shot,[],1630560,79.05716162943496,31.61764705882353,1610612751,85,79,2022-01-17T21:44:06Z,4430000,-92.0,144.0,1,right,C. Thomas 17' pullup Jump Shot (4 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,17.12,Made,4.0,,,,,,,,,,,,,,,
450,PT02M14.00S,2022-01-17T21:43:42.9Z,3,REGULAR,3pt,Jump Shot,[],1626224,35.56176084099869,51.225490196078425,1610612739,85,79,2022-01-17T21:43:46Z,4440000,-6.0,282.0,1,left,MISS C. Osman 28' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,28.19,Missed,,,,,,,,,,,,,,,,
451,PT02M11.00S,2022-01-17T21:43:45.9Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,85,79,2022-01-17T21:43:46Z,4450000,,,0,,B. Griffin REBOUND (Off:0 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,450.0,3.0,3.0,0.0,,,,,,,,,,,
452,PT01M49.00S,2022-01-17T21:44:07.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,83.26215505913272,35.049019607843135,1610612751,85,81,2022-01-17T21:44:16Z,4460000,-75.0,105.0,1,right,C. Thomas 12' Jump Shot (6 PTS) (K. Irving 7 AST),"[1630560, 202681]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,12.88,Made,6.0,,,,,K. Irving,202681.0,7.0,,,,,,,,
454,PT01M28.00S,2022-01-17T21:44:29.2Z,3,REGULAR,turnover,bad pass,[],1629164,,,1610612739,85,81,2022-01-17T21:44:35Z,4480000,,,0,,B. Goodwin bad pass TURNOVER (1 TO),"[1629164, 201933]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,1.0,Griffin,201933.0,,,,,,,,,,,,,,,,,,
455,PT01M28.00S,2022-01-17T21:44:29.2Z,3,REGULAR,steal,,[],201933,,,1610612751,85,81,2022-01-17T21:44:33Z,4490000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M07.00S,2022-01-17T21:44:49.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202681,90.09526938239159,73.52941176470588,1610612751,85,83,2022-01-17T21:44:53Z,4500000,118.0,41.0,1,right,K. Irving 12' pullup Jump Shot (18 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,12.44,Made,18.0,,,,,,,,,,,,,,,
457,PT00M54.00S,2022-01-17T21:45:03.4Z,3,REGULAR,3pt,Jump Shot,[],201567,31.09395532194481,75.49019607843137,1610612739,85,83,2022-01-17T21:45:07Z,4510000,-127.0,240.0,1,left,MISS K. Love 27' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,27.16,Missed,,,,,,,,,,,,,,,,
458,PT00M51.50S,2022-01-17T21:45:05.9Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,85,83,2022-01-17T21:45:07Z,4520000,,,0,,L. Aldridge REBOUND (Off:0 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,457.0,1.0,1.0,0.0,,,,,,,,,,,
459,PT00M48.30S,2022-01-17T21:45:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,94.30026281208936,49.26470588235294,1610612751,85,85,2022-01-17T21:45:15Z,4530000,-4.0,1.0,1,right,K. Irving driving Layup (20 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,,,,0.39,Made,20.0,,,,,,,,,,,,,,,
