actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
539,PT11M19.00S,2022-04-10T21:18:44.8Z,4,REGULAR,steal,,[],1628975,,,1610612749,111,81,2022-04-10T21:18:47Z,5200000,,,0,,J. Carter STEAL (2 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M15.00S,2022-04-10T21:18:53.9Z,4,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612749,111,81,2022-04-10T21:19:07Z,5210000,,,0,,M. Brown shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629650, 203648]",1610612739.0,CLE,shooting,,,Brown,M. Brown,,,,,204058.0,3.0,0.0,Antetokounmpo,203648.0,,,,,,,,,,,,,,,,
542,PT11M15.00S,2022-04-10T21:19:19.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203648,,,1610612749,111,82,2022-04-10T21:19:19Z,5230000,,,0,,T. Antetokounmpo Free Throw 1 of 2 (16 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
543,PT11M15.00S,2022-04-10T21:19:19.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203648,,,1610612749,111,82,2022-04-10T21:19:39Z,5240000,,,0,,MISS T. Antetokounmpo Free Throw 2 of 2,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
544,PT11M13.00S,2022-04-10T21:19:21.2Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,111,82,2022-04-10T21:19:39Z,5250000,,,0,,D. Windler REBOUND (Off:1 Def:1),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,543.0,2.0,1.0,1.0,,,
545,PT10M54.00S,2022-04-10T21:19:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629650,87.59855453350855,42.40196078431372,1610612739,113,82,2022-04-10T21:20:03Z,5260000,-38.0,64.0,1,right,M. Brown 7' Jump Shot (4 PTS) (C. Osman 2 AST),"[1629650, 1626224]",1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,7.45,Made,4.0,C. Osman,1626224.0,2.0,,,,,,,,,,
547,PT10M36.00S,2022-04-10T21:20:14.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,15.456636005256241,60.049019607843135,1610612749,113,84,2022-04-10T21:20:20Z,5280000,-50.0,93.0,1,left,S. Mamukelashvili 10' floating Jump Shot (22 PTS) (R. Tucker 2 AST),"[1630572, 1629730]",1610612749.0,MIL,floating,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,10.55,Made,22.0,R. Tucker,1629730.0,2.0,,,,,,,,,,
548,PT10M21.00S,2022-04-10T21:20:29.2Z,4,REGULAR,turnover,bad pass,[],1626224,,,1610612739,113,84,2022-04-10T21:20:36Z,5290000,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 1629730]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,1.0,Tucker,1629730.0,,,,,,,
549,PT10M21.00S,2022-04-10T21:20:29.2Z,4,REGULAR,steal,,[],1629730,,,1610612749,113,84,2022-04-10T21:20:32Z,5300000,,,0,,R. Tucker STEAL (2 STL),[1629730],1610612749.0,MIL,,,,Tucker,R. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT10M12.00S,2022-04-10T21:20:38.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630572,5.995400788436268,94.85294117647058,1610612749,113,87,2022-04-10T21:20:46Z,5310000,-224.0,4.0,1,left,S. Mamukelashvili 3PT  (25 PTS) (R. Tucker 3 AST),"[1630572, 1629730]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,22.43,Made,25.0,R. Tucker,1629730.0,3.0,,,,,,,,,,
553,PT09M58.00S,2022-04-10T21:20:53.5Z,4,REGULAR,turnover,lost ball,[],1629164,,,1610612739,113,87,2022-04-10T21:20:58Z,5330000,,,0,,B. Goodwin lost ball TURNOVER (1 TO),"[1629164, 1628975]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,1.0,Carter,1628975.0,,,,,,,
554,PT09M58.00S,2022-04-10T21:20:53.5Z,4,REGULAR,steal,,[],1628975,,,1610612749,113,87,2022-04-10T21:20:55Z,5340000,,,0,,J. Carter STEAL (3 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M56.00S,2022-04-10T21:21:02.4Z,4,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612749,113,87,2022-04-10T21:21:08Z,5350000,,,0,,C. Osman shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1626224, 203648]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,200834.0,4.0,0.0,Antetokounmpo,203648.0,,,,,,,,,,,,,,,,
557,PT09M56.00S,2022-04-10T21:21:25.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203648,,,1610612749,113,88,2022-04-10T21:21:25Z,5370000,,,0,,T. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
558,PT09M56.00S,2022-04-10T21:21:31.4Z,4,REGULAR,substitution,out,[],1630572,,,1610612749,113,88,2022-04-10T21:21:34Z,5380000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M56.00S,2022-04-10T21:21:31.4Z,4,REGULAR,substitution,in,[],1629623,,,1610612749,113,88,2022-04-10T21:21:34Z,5390000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M56.00S,2022-04-10T21:21:50.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203648,,,1610612749,113,89,2022-04-10T21:21:50Z,5400000,,,0,,T. Antetokounmpo Free Throw 2 of 2 (18 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
561,PT09M40.00S,2022-04-10T21:22:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629650,93.64323258869908,48.77450980392157,1610612739,115,89,2022-04-10T21:23:52Z,5410000,-6.0,7.0,1,right,M. Brown driving Layup (6 PTS) (B. Goodwin 1 AST),"[1629650, 1629164]",1610612739.0,CLE,driving,,,Brown,M. Brown,,,,,,,,,,0.95,Made,6.0,B. Goodwin,1629164.0,1.0,,,,,,,,,,
562,PT09M29.00S,2022-04-10T21:22:19.8Z,4,REGULAR,foul,personal,['2freethrow'],1629164,,,1610612749,115,89,2022-04-10T21:22:27Z,5420000,,,0,,B. Goodwin shooting personal FOUL (1 PF) (Wigginton 2 FT),"[1629164, 1629623]",1610612739.0,CLE,shooting,,,Goodwin,B. Goodwin,,,,,200834.0,1.0,0.0,Wigginton,1629623.0,,,,,,,,,,,,,,,,
565,PT09M29.00S,2022-04-10T21:22:44.4Z,4,REGULAR,freethrow,1 of 2,[],1629623,,,1610612749,115,89,2022-04-10T21:23:05Z,5440000,,,0,,MISS L. Wigginton Free Throw 1 of 2,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,Missed,,,,,,,,,,,,,,
566,PT09M29.00S,2022-04-10T21:22:44.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,115,89,2022-04-10T21:23:05Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,565.0,,,,,,
567,PT09M29.00S,2022-04-10T21:22:44.4Z,4,REGULAR,freethrow,2 of 2,[],1629623,,,1610612749,115,89,2022-04-10T21:23:05Z,5460000,,,0,,MISS L. Wigginton Free Throw 2 of 2,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,Missed,,,,,,,,,,,,,,
568,PT09M27.00S,2022-04-10T21:22:46.4Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,115,89,2022-04-10T21:23:05Z,5470000,,,0,,D. Windler REBOUND (Off:1 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,567.0,3.0,2.0,1.0,,,
569,PT09M16.00S,2022-04-10T21:23:16.6Z,4,REGULAR,foul,personal,[],1629730,,,1610612739,115,89,2022-04-10T21:24:19Z,5480000,,,0,,R. Tucker personal FOUL (2 PF),"[1629730, 1626224]",1610612749.0,MIL,,,,Tucker,R. Tucker,,,,,1162.0,2.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
576,PT09M16.00S,2022-04-10T21:23:36.5Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,115,89,2022-04-10T21:25:42Z,5495000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M16.00S,2022-04-10T21:23:36.5Z,4,REGULAR,substitution,in,[],1630612,,,1610612739,115,89,2022-04-10T21:25:42Z,5497500,,,0,,SUB in: R. Nembhard Jr.,[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M06.00S,2022-04-10T21:23:56.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,93.11760840998686,51.225490196078425,1610612739,117,89,2022-04-10T21:24:02Z,5500000,6.0,12.0,1,right,M. Brown alley-oop DUNK (8 PTS) (D. Windler 1 AST),"[1629650, 1629685]",1610612739.0,CLE,alley-oop,,,Brown,M. Brown,,,,,,,,,,1.36,Made,8.0,D. Windler,1629685.0,1.0,,,,,,,,,,
573,PT09M02.00S,2022-04-10T21:24:09.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,117,89,2022-04-10T21:24:09Z,5520000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M02.00S,2022-04-10T21:26:06.6Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,117,89,2022-04-10T21:26:43Z,5530000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT09M02.00S,2022-04-10T21:26:06.6Z,4,REGULAR,substitution,in,[],1630572,,,1610612749,117,89,2022-04-10T21:26:43Z,5540000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M55.00S,2022-04-10T21:27:05.2Z,4,REGULAR,3pt,Jump Shot,[],1630572,31.882391590013142,21.323529411764707,1610612749,117,92,2022-04-10T21:27:10Z,5550000,143.0,247.0,1,left,S. Mamukelashvili 28' 3PT  (28 PTS) (L. Wigginton 7 AST),"[1630572, 1629623]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,28.58,Made,28.0,L. Wigginton,1629623.0,7.0,,,,,,,,,,
582,PT08M40.00S,2022-04-10T21:27:24.9Z,4,REGULAR,foul,offensive,[],1629164,,,1610612739,117,92,2022-04-10T21:27:32Z,5570000,,,0,,B. Goodwin charge offensive FOUL (2 PF),"[1629164, 1629623]",1610612739.0,CLE,charge,,,Goodwin,B. Goodwin,,,,,204058.0,2.0,0.0,Wigginton,1629623.0,,,,,,,,,,,,,,,,
584,PT08M40.00S,2022-04-10T21:27:24.9Z,4,REGULAR,turnover,offensive foul,[],1629164,,,1610612739,117,92,2022-04-10T21:27:24Z,5590000,,,0,,B. Goodwin offensive foul TURNOVER (2 TO),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,204058.0,,,,,,,,,,,2.0,,,,,,,,,
585,PT08M25.00S,2022-04-10T21:27:54.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,4.155716162943495,95.83333333333334,1610612749,117,92,2022-04-10T21:27:59Z,5600000,-229.0,-13.0,1,left,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,22.96,Missed,,,,,,,,,,,,,,
586,PT08M22.00S,2022-04-10T21:27:57.4Z,4,REGULAR,rebound,defensive,[],1630612,,,1610612739,117,92,2022-04-10T21:28:11Z,5610000,,,0,,R. Nembhard Jr. REBOUND (Off:0 Def:1),[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,,,,,,,,,,,585.0,1.0,1.0,0.0,,,
587,PT08M12.00S,2022-04-10T21:28:08.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630612,91.14651773981603,36.029411764705884,1610612739,117,92,2022-04-10T21:29:37Z,5620000,-70.0,31.0,1,right,MISS R. Nembhard Jr. 7' driving floating Shot,[1630612],1610612739.0,CLE,driving floating,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,,7.63,Missed,,,,,,,,,,,,,,
588,PT08M12.00S,2022-04-10T21:28:08.2Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,117,92,2022-04-10T21:28:17Z,5630000,,,0,,J. Nwora REBOUND (Off:1 Def:8),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,587.0,9.0,8.0,1.0,,,
638,PT08M05.00S,2022-04-10T21:28:12.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629623,6.4881734559789805,47.30392156862745,1610612749,117,92,2022-04-10T21:38:52Z,5635000,13.0,8.0,1,left,MISS L. Wigginton running alley-oop DUNK,[1629623],1610612749.0,MIL,running alley-oop,,,Wigginton,L. Wigginton,,,,,,,,,,1.6,Missed,,,,,,,,,,,,,,
639,PT08M05.00S,2022-04-10T21:28:12.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,117,92,2022-04-10T21:38:09Z,5637500,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,638.0,,,,,,
640,PT08M05.00S,2022-04-10T21:28:28.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,117,92,2022-04-10T21:38:42Z,5643750,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M51.00S,2022-04-10T21:28:43.5Z,4,REGULAR,2pt,Jump Shot,[],1629650,84.44480946123521,19.362745098039216,1610612739,117,92,2022-04-10T21:38:13Z,5650000,-153.0,94.0,1,right,MISS M. Brown 17' floating Shot,[1629650],1610612739.0,CLE,floating,,,Brown,M. Brown,,,,,,,,,,17.96,Missed,,,,,,,,,,,,,,
591,PT07M50.00S,2022-04-10T21:28:44.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,117,92,2022-04-10T21:30:55Z,5660000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,
605,PT07M50.00S,2022-04-10T21:28:50.1Z,4,REGULAR,foul,personal,[],1629685,,,1610612749,117,92,2022-04-10T21:32:05Z,5665000,,,0,,D. Windler loose ball personal FOUL (3 PF),"[1629685, 1629623]",1610612739.0,CLE,loose ball,,,Windler,D. Windler,,,,,1162.0,3.0,0.0,Wigginton,1629623.0,,,,,,,,,,,,,,,,
594,PT07M40.00S,2022-04-10T21:29:09.7Z,4,REGULAR,3pt,Jump Shot,[],203648,30.962549277266753,29.901960784313726,1610612749,117,95,2022-04-10T21:32:15Z,5690000,100.0,239.0,1,left,T. Antetokounmpo 25' 3PT  (21 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,25.88,Made,21.0,,,,,,,,,,,,,
595,PT07M19.00S,2022-04-10T21:29:27.7Z,4,REGULAR,turnover,out-of-bounds,[],1630612,,,1610612739,117,95,2022-04-10T21:29:34Z,5700000,,,0,,R. Nembhard Jr. lost ball out-of-bounds TURNOVER (1 TO),[1630612],1610612739.0,CLE,lost ball,,,Nembhard Jr.,R. Nembhard Jr.,,,,,204058.0,,,,,,,,,,,1.0,,,,,,,,,
596,PT07M03.00S,2022-04-10T21:29:48.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629670,8.886333771353483,36.27450980392157,1610612749,117,97,2022-04-10T21:29:55Z,5710000,69.0,31.0,1,left,J. Nwora 7' driving Hook (19 PTS),[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,,,,,,7.53,Made,19.0,,,,,,,,,,,,,
597,PT06M47.00S,2022-04-10T21:30:04.1Z,4,REGULAR,turnover,lost ball,[],1630205,,,1610612739,117,97,2022-04-10T21:30:09Z,5720000,,,0,,L. Stevens lost ball TURNOVER (3 TO),"[1630205, 1630572]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,3.0,Mamukelashvili,1630572.0,,,,,,,
598,PT06M47.00S,2022-04-10T21:30:04.1Z,4,REGULAR,steal,,[],1630572,,,1610612749,117,97,2022-04-10T21:30:06Z,5730000,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M44.00S,2022-04-10T21:30:11.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629670,5.732588699080158,50.49019607843137,1610612749,117,99,2022-04-10T21:30:26Z,5740000,-2.0,1.0,1,left,J. Nwora running Layup (21 PTS) (R. Tucker 4 AST),"[1629670, 1629730]",1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,,,,,,0.29,Made,21.0,R. Tucker,1629730.0,4.0,,,,,,,,,,
601,PT06M44.00S,2022-04-10T21:30:14.8Z,4,REGULAR,foul,personal,"['1freethrow', 'inpenalty']",1629685,,,1610612749,117,99,2022-04-10T21:32:05Z,5760000,,,0,,D. Windler shooting personal FOUL (4 PF) (Nwora 1 FT),"[1629685, 1629670]",1610612739.0,CLE,shooting,,,Windler,D. Windler,,,,,200834.0,4.0,0.0,Nwora,1629670.0,,,,,,,,,,,,,,,,
603,PT06M44.00S,2022-04-10T21:30:33.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629670,,,1610612749,117,100,2022-04-10T21:30:33Z,5780000,,,0,,J. Nwora Free Throw 1 of 1 (22 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
604,PT06M39.00S,2022-04-10T21:30:45.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,117,100,2022-04-10T21:30:45Z,5790000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M39.00S,2022-04-10T21:32:54.0Z,4,REGULAR,substitution,out,[],1629650,,,1610612739,117,100,2022-04-10T21:33:20Z,5800000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M39.00S,2022-04-10T21:32:54.0Z,4,REGULAR,substitution,in,[],1626224,,,1610612739,117,100,2022-04-10T21:33:20Z,5810000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M27.00S,2022-04-10T21:33:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,91.67214191852825,52.69607843137255,1610612739,117,100,2022-04-10T21:34:09Z,5820000,13.0,26.0,1,right,MISS L. Stevens driving Layup,[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,,,,,,2.91,Missed,,,,,,,,,,,,,,
611,PT06M25.00S,2022-04-10T21:33:54.1Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,117,100,2022-04-10T21:34:09Z,5830000,,,0,,J. Nwora REBOUND (Off:1 Def:9),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,610.0,10.0,9.0,1.0,,,
612,PT06M20.00S,2022-04-10T21:33:59.7Z,4,REGULAR,3pt,Jump Shot,[],1629623,12.040078843626807,96.81372549019608,1610612749,117,103,2022-04-10T21:34:21Z,5840000,-234.0,61.0,1,left,L. Wigginton 24' 3PT step back (16 PTS) (J. Nwora 4 AST),"[1629623, 1629670]",1610612749.0,MIL,step back,,,Wigginton,L. Wigginton,,,,,,,,,,24.18,Made,16.0,J. Nwora,1629670.0,4.0,,,,,,,,,,
613,PT06M20.00S,2022-04-10T21:34:05.3Z,4,REGULAR,memo,,[],0,,,1610612739,117,103,2022-04-10T21:40:10Z,5850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thanasis Antetkuonmpko sets season high in points.
"
614,PT06M06.00S,2022-04-10T21:34:16.7Z,4,REGULAR,foul,personal,[],1629623,,,1610612739,117,103,2022-04-10T21:35:10Z,5860000,,,0,,L. Wigginton personal FOUL (3 PF),"[1629623, 1630612]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,1162.0,3.0,0.0,Nembhard Jr.,1630612.0,,,,,,,,,,,,,,,,
616,PT06M06.00S,2022-04-10T21:34:24.7Z,4,REGULAR,substitution,out,[],1630612,,,1610612739,117,103,2022-04-10T21:34:30Z,5880000,,,0,,SUB out: R. Nembhard Jr.,[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M06.00S,2022-04-10T21:34:24.7Z,4,REGULAR,substitution,in,[],200765,,,1610612739,117,103,2022-04-10T21:34:30Z,5890000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M54.00S,2022-04-10T21:34:50.8Z,4,REGULAR,3pt,Jump Shot,[],200765,71.69842312746385,18.627450980392158,1610612739,117,103,2022-04-10T21:34:55Z,5900000,-157.0,214.0,1,right,MISS R. Rondo 26' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,26.5,Missed,,,,,,,,,,,,,,
619,PT05M51.00S,2022-04-10T21:34:53.8Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612749,117,103,2022-04-10T21:34:55Z,5910000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:9),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,618.0,12.0,9.0,3.0,,,
620,PT05M31.00S,2022-04-10T21:35:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629623,4.944152431011826,51.71568627450981,1610612749,117,105,2022-04-10T21:35:20Z,5920000,-9.0,-6.0,1,left,L. Wigginton driving Layup (18 PTS),[1629623],1610612749.0,MIL,driving,,,Wigginton,L. Wigginton,,,,,,,,,,1.05,Made,18.0,,,,,,,,,,,,,
621,PT05M19.00S,2022-04-10T21:35:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.06636005256242,51.225490196078425,1610612739,119,105,2022-04-10T21:35:31Z,5930000,6.0,22.0,1,right,C. Osman driving Layup (10 PTS) (D. Windler 2 AST),"[1626224, 1629685]",1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,,,,,,2.29,Made,10.0,D. Windler,1629685.0,2.0,,,,,,,,,,
623,PT05M08.00S,2022-04-10T21:35:41.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,119,105,2022-04-10T21:35:41Z,5950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M08.00S,2022-04-10T21:35:43.2Z,4,REGULAR,substitution,out,[],1629164,,,1610612749,119,105,2022-04-10T21:35:53Z,5960000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M08.00S,2022-04-10T21:35:43.2Z,4,REGULAR,substitution,out,[],1630205,,,1610612749,119,105,2022-04-10T21:35:53Z,5970000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M08.00S,2022-04-10T21:35:43.2Z,4,REGULAR,substitution,out,[],1629685,,,1610612749,119,105,2022-04-10T21:35:53Z,5980000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M08.00S,2022-04-10T21:35:43.2Z,4,REGULAR,substitution,in,[],1627747,,,1610612749,119,105,2022-04-10T21:35:53Z,5990000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M08.00S,2022-04-10T21:35:43.2Z,4,REGULAR,substitution,in,[],1628374,,,1610612749,119,105,2022-04-10T21:35:53Z,6000000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M08.00S,2022-04-10T21:35:43.2Z,4,REGULAR,substitution,in,[],1629636,,,1610612749,119,105,2022-04-10T21:35:53Z,6010000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M00.00S,2022-04-10T21:36:14.1Z,4,REGULAR,turnover,out-of-bounds,[],1629670,,,1610612749,119,105,2022-04-10T21:36:21Z,6020000,,,0,,J. Nwora bad pass out-of-bounds TURNOVER (2 TO),[1629670],1610612749.0,MIL,bad pass,,,Nwora,J. Nwora,,,,,1162.0,,,,,,,,,,,2.0,,,,,,,,,
631,PT04M43.00S,2022-04-10T21:36:34.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628374,87.86136662286465,56.61764705882353,1610612739,121,105,2022-04-10T21:36:39Z,6030000,33.0,62.0,1,right,L. Markkanen 6' Hook (19 PTS) (D. Garland 8 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,6.99,Made,19.0,D. Garland,1629636.0,8.0,,,,,,,,,,
