actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
579,PT11M01.00S,2025-11-11T03:29:00.6Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612742,88,79,2025-11-11T03:29:03Z,5730000,False,,,0,,C. Martin REBOUND (Off:2 Def:0),[1628997],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Martin,C. Martin,,,,,,,,,,,,578.0,2.0,0.0,2.0,,
580,PT11M00.00S,2025-11-11T03:29:04.5Z,4,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612742,88,79,2025-11-11T03:29:13Z,5740000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Washington 2 FT),"[1626171, 1629023]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Portis,B. Portis,,,,203054.0,1.0,0.0,Washington,1629023.0,,,,,,,,,
582,PT11M00.00S,2025-11-11T03:29:32.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629023,,,1610612742,89,79,2025-11-11T03:29:32Z,5760000,False,,,0,,P. Washington Free Throw 1 of 2 (9 PTS),[1629023],1610612742.0,DAL,,,,,,,,,,Made,9.0,Washington,P. Washington,,,,,,,,,,,,,,,,,
583,PT11M00.00S,2025-11-11T03:29:32.7Z,4,REGULAR,substitution,out,[],1629599,,,1610612742,89,79,2025-11-11T03:29:36Z,5770000,False,,,0,,SUB out: A. Coffey,[1629599],1610612749.0,MIL,,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,
584,PT11M00.00S,2025-11-11T03:29:32.7Z,4,REGULAR,substitution,in,[],1631260,,,1610612742,89,79,2025-11-11T03:29:36Z,5780000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,,,,,,,,,Green,A. Green,,,,,,,,,,,,,,,,,
585,PT11M00.00S,2025-11-11T03:29:54.6Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629023,,,1610612742,90,79,2025-11-11T03:29:54Z,5790000,False,,,0,,P. Washington Free Throw 2 of 2 (10 PTS),[1629023],1610612742.0,DAL,,,,,,,,,,Made,10.0,Washington,P. Washington,,,,,,,,,,,,,,,,,
586,PT10M44.00S,2025-11-11T03:30:13.7Z,4,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,90,79,2025-11-11T03:30:19Z,5800000,False,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (5 TO),[203507],1610612749.0,MIL,lost ball,,,,,,Restricted Area,0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,203054.0,,,,,5.0,,,,,,,,
587,PT10M35.00S,2025-11-11T03:30:25.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629023,93.77463863337714,53.431372549019606,1610612742,92,79,2025-11-11T03:30:34Z,5810000,False,17.0,6.0,1,right,P. Washington driving Layup (12 PTS) (D. Russell 3 AST),"[1629023, 1626156]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,1.82,Made,12.0,Washington,P. Washington,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
589,PT10M35.00S,2025-11-11T03:30:29.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,92,79,2025-11-11T03:30:29Z,5830000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M25.00S,2025-11-11T03:33:35.8Z,4,REGULAR,foul,personal,[],1628997,,,1610612749,92,79,2025-11-11T03:33:57Z,5840000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 203507]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Martin,C. Martin,,,,203054.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
592,PT10M12.00S,2025-11-11T03:34:06.1Z,4,REGULAR,3pt,Jump Shot,[],1628398,11.645860709592641,2.450980392156863,1610612749,92,82,2025-11-11T04:16:30Z,5860000,False,238.0,57.0,1,left,K. Kuzma 24' 3PT step back (19 PTS) (R. Rollins 5 AST),"[1628398, 1631157]",1610612749.0,MIL,step back,,,,,,Right Corner 3,24+ Right,24.44,Made,19.0,Kuzma,K. Kuzma,R. Rollins,1631157.0,5.0,,,,,,,,,,,,,,
595,PT10M05.00S,2025-11-11T03:34:14.9Z,4,REGULAR,turnover,lost ball,[],1626156,,,1610612742,92,82,2025-11-11T03:34:24Z,5890000,False,,,0,,D. Russell lost ball TURNOVER (1 TO),"[1626156, 1631157]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Russell,D. Russell,,,,,,,,,1.0,Rollins,1631157.0,,,,,,
596,PT10M05.00S,2025-11-11T03:34:14.9Z,4,REGULAR,steal,,[],1631157,,,1610612749,92,82,2025-11-11T03:34:18Z,5900000,False,,,0,,R. Rollins STEAL (2 STL),[1631157],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
597,PT10M02.00S,2025-11-11T03:34:19.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631157,4.944152431011826,48.77450980392157,1610612749,92,82,2025-11-11T03:34:42Z,5910000,False,6.0,-6.0,1,left,MISS R. Rollins driving reverse Layup - blocked,"[1631157, 1629023]",1610612749.0,MIL,driving reverse,,,,,,Restricted Area,0-8 Center,0.86,Missed,,Rollins,R. Rollins,,,,,,,,,,,,,,,,Washington,1629023.0
598,PT10M02.00S,2025-11-11T03:34:19.3Z,4,REGULAR,block,,[],1629023,,,1610612749,92,82,2025-11-11T03:34:21Z,5920000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
599,PT10M00.00S,2025-11-11T03:34:21.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,92,82,2025-11-11T03:34:42Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,597.0,,,,,
601,PT10M00.00S,2025-11-11T03:34:42.9Z,4,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612749,92,82,2025-11-11T03:34:54Z,5950000,False,,,0,,C. Martin away-from-play personal FOUL (3 PF) (Antetokounmpo 1 FT),"[1628997, 203507]",1610612742.0,DAL,away-from-play,,,,,,Mid-Range,16-24 Center,,,,Martin,C. Martin,,,,1146.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
603,PT10M00.00S,2025-11-11T03:35:02.0Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1631260,,,1610612749,92,83,2025-11-11T03:35:02Z,5970000,False,,,0,,A. Green away-from-play Free Throw 1 of 1 (13 PTS),[1631260],1610612749.0,MIL,away-from-play,,,,,,,,,Made,13.0,Green,A. Green,,,,,,,,,,,,,,,,,
604,PT09M50.00S,2025-11-11T03:35:30.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631157,5.601182654402102,46.32352941176471,1610612749,92,85,2025-11-11T03:35:36Z,5980000,False,18.0,0.0,1,left,R. Rollins driving reverse Layup (10 PTS),[1631157],1610612749.0,MIL,driving reverse,,,,,,Restricted Area,0-8 Center,1.84,Made,10.0,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
605,PT09M37.00S,2025-11-11T03:35:49.2Z,4,REGULAR,foul,personal,[],1631157,,,1610612742,92,85,2025-11-11T03:35:55Z,5990000,False,,,0,,R. Rollins personal FOUL (4 PF),"[1631157, 1629023]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Rollins,R. Rollins,,,,203054.0,4.0,0.0,Washington,1629023.0,,,,,,,,,
607,PT09M32.00S,2025-11-11T03:36:12.0Z,4,REGULAR,turnover,lost ball,[],1629023,,,1610612742,92,85,2025-11-11T03:36:34Z,6010000,False,,,0,,P. Washington lost ball TURNOVER (2 TO),"[1629023, 203507]",1610612742.0,DAL,,,,,,,Mid-Range,16-24 Center,,,,Washington,P. Washington,,,,,,,,,2.0,Antetokounmpo,203507.0,,,,,,
608,PT09M32.00S,2025-11-11T03:36:12.0Z,4,REGULAR,steal,,[],203507,,,1610612749,92,85,2025-11-11T03:36:13Z,6020000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
609,PT09M29.00S,2025-11-11T03:36:15.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,6.521024967148489,49.50980392156863,1610612749,92,87,2025-11-11T03:36:42Z,6030000,False,2.0,9.0,1,left,G. Antetokounmpo running DUNK (17 PTS) (R. Rollins 6 AST),"[203507, 1631157]",1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,0.91,Made,17.0,Antetokounmpo,G. Antetokounmpo,R. Rollins,1631157.0,6.0,,,,,,,,,,,,,,
611,PT09M28.00S,2025-11-11T03:36:19.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,92,87,2025-11-11T03:36:19Z,6050000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT09M28.00S,2025-11-11T03:36:30.6Z,4,REGULAR,substitution,out,[],1626156,,,1610612742,92,87,2025-11-11T03:39:14Z,6060000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
613,PT09M28.00S,2025-11-11T03:36:30.6Z,4,REGULAR,substitution,out,[],1629655,,,1610612742,92,87,2025-11-11T03:39:14Z,6070000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
614,PT09M28.00S,2025-11-11T03:36:30.6Z,4,REGULAR,substitution,in,[],1630619,,,1610612742,92,87,2025-11-11T03:39:14Z,6080000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,,,,,,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
615,PT09M28.00S,2025-11-11T03:36:30.6Z,4,REGULAR,substitution,in,[],1630314,,,1610612742,92,87,2025-11-11T03:39:14Z,6090000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,
616,PT09M16.00S,2025-11-11T03:39:25.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,92.32917214191852,60.049019607843135,1610612742,92,87,2025-11-11T03:39:33Z,6100000,False,50.0,20.0,1,right,MISS B. Williams driving Layup - blocked,"[1630314, 1631157]",1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,Williams,B. Williams,,,,,,,,,,,,,,,,Rollins,1631157.0
617,PT09M16.00S,2025-11-11T03:39:25.3Z,4,REGULAR,block,,[],1631157,,,1610612742,92,87,2025-11-11T03:39:27Z,6110000,False,,,0,,R. Rollins BLOCK (1 BLK),[1631157],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
618,PT09M13.00S,2025-11-11T03:39:28.3Z,4,REGULAR,rebound,offensive,[],1630314,,,1610612742,92,87,2025-11-11T03:39:33Z,6120000,False,,,0,,B. Williams REBOUND (Off:3 Def:3),[1630314],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williams,B. Williams,,,,,,,,,,,,616.0,6.0,3.0,3.0,,
619,PT09M09.00S,2025-11-11T03:39:32.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630314,92.32917214191852,55.392156862745104,1610612742,94,87,2025-11-11T04:22:11Z,6130000,False,27.0,20.0,1,right,B. Williams driving Layup (17 PTS) (P. Washington 1 AST),"[1630314, 1629023]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,3.34,Made,17.0,Williams,B. Williams,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,
621,PT08M51.00S,2025-11-11T03:39:50.0Z,4,REGULAR,3pt,Jump Shot,[],1628398,22.28975032851511,11.519607843137255,1610612749,94,90,2025-11-11T03:39:55Z,6150000,False,192.0,157.0,1,left,K. Kuzma 24' 3PT  (22 PTS) (R. Rollins 7 AST),"[1628398, 1631157]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,24.83,Made,22.0,Kuzma,K. Kuzma,R. Rollins,1631157.0,7.0,,,,,,,,,,,,,,
623,PT08M31.00S,2025-11-11T03:40:10.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.51182654402102,51.9607843137255,1610612742,96,90,2025-11-11T03:40:14Z,6170000,False,10.0,8.0,1,right,C. Martin driving reverse Layup (2 PTS) (K. Thompson 3 AST),"[1628997, 202691]",1610612742.0,DAL,driving reverse,,,,,,Restricted Area,0-8 Center,1.3,Made,2.0,Martin,C. Martin,K. Thompson,202691.0,3.0,,,,,,,,,,,,,,
625,PT08M22.00S,2025-11-11T03:40:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.1268068331143235,44.36274509803921,1610612749,96,92,2025-11-11T03:40:24Z,6190000,False,28.0,5.0,1,left,G. Antetokounmpo driving Layup (19 PTS),[203507],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,2.87,Made,19.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
626,PT08M10.00S,2025-11-11T03:40:34.1Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612742,96,92,2025-11-11T03:40:43Z,6200000,False,,,0,,K. Kuzma shooting personal FOUL (4 PF) (Washington 2 FT),"[1628398, 1629023]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuzma,K. Kuzma,,,,203593.0,4.0,0.0,Washington,1629023.0,,,,,,,,,
628,PT08M10.00S,2025-11-11T03:41:03.2Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,97,92,2025-11-11T03:41:31Z,6220000,False,,,0,,P. Washington Free Throw 1 of 2 (13 PTS),[1629023],1610612742.0,DAL,,,,,,,,,,Made,13.0,Washington,P. Washington,,,,,,,,,,,,,,,,,
629,PT08M10.00S,2025-11-11T03:41:04.1Z,4,REGULAR,substitution,out,[],1628997,,,1610612742,97,92,2025-11-11T03:41:14Z,6230000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
630,PT08M10.00S,2025-11-11T03:41:04.1Z,4,REGULAR,substitution,out,[],202691,,,1610612742,97,92,2025-11-11T03:41:14Z,6240000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
631,PT08M10.00S,2025-11-11T03:41:04.1Z,4,REGULAR,substitution,in,[],1631108,,,1610612742,97,92,2025-11-11T03:41:14Z,6250000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,,,,,,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,
632,PT08M10.00S,2025-11-11T03:41:04.1Z,4,REGULAR,substitution,in,[],1642843,,,1610612742,97,92,2025-11-11T03:41:14Z,6260000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,,,,,,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
633,PT08M10.00S,2025-11-11T03:41:03.2Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,97,92,2025-11-11T03:41:31Z,6270000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612742.0,DAL,,,,,,,,,,Missed,,Washington,P. Washington,,,,,,,,,,,,,,,,,
634,PT08M08.00S,2025-11-11T03:41:05.2Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,97,92,2025-11-11T03:41:31Z,6280000,False,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,633.0,5.0,3.0,2.0,,
635,PT07M59.00S,2025-11-11T03:41:38.6Z,4,REGULAR,3pt,Jump Shot,[],1626171,30.305519053876477,24.754901960784316,1610612749,97,95,2025-11-11T03:41:43Z,6290000,False,126.0,232.0,1,left,B. Portis 26' 3PT  (10 PTS) (G. Antetokounmpo 6 AST),"[1626171, 203507]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,26.45,Made,10.0,Portis,B. Portis,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,,
637,PT07M41.00S,2025-11-11T03:41:57.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630619,93.51182654402102,49.50980392156863,1610612742,99,95,2025-11-11T03:42:01Z,6310000,False,-2.0,8.0,1,right,M. Cisse alley-oop DUNK (7 PTS) (C. Flagg 3 AST),"[1630619, 1642843]",1610612742.0,DAL,alley-oop,,,,,,Restricted Area,0-8 Center,0.89,Made,7.0,Cisse,M. Cisse,C. Flagg,1642843.0,3.0,,,,,,,,,,,,,,
639,PT07M27.00S,2025-11-11T03:42:10.6Z,4,REGULAR,3pt,Jump Shot,[],1626171,24.78646517739816,14.460784313725492,1610612749,99,98,2025-11-11T03:42:15Z,6330000,False,178.0,180.0,1,left,B. Portis 25' 3PT  (13 PTS) (A. Green 2 AST),"[1626171, 1631260]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,25.33,Made,13.0,Portis,B. Portis,A. Green,1631260.0,2.0,,,,,,,,,,,,,,
641,PT07M07.00S,2025-11-11T03:42:34.3Z,4,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612742,99,98,2025-11-11T03:42:40Z,6350000,False,,,0,,A. Green shooting personal FOUL (5 PF) (Washington 2 FT),"[1631260, 1629023]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,A. Green,,,,1146.0,5.0,0.0,Washington,1629023.0,,,,,,,,,
643,PT07M07.00S,2025-11-11T03:43:07.7Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,100,98,2025-11-11T03:43:07Z,6370000,False,,,0,,P. Washington Free Throw 1 of 2 (14 PTS),[1629023],1610612742.0,DAL,,,,,,,,,,Made,14.0,Washington,P. Washington,,,,,,,,,,,,,,,,,
644,PT07M07.00S,2025-11-11T03:43:08.4Z,4,REGULAR,substitution,out,[],1631260,,,1610612742,100,98,2025-11-11T03:43:20Z,6380000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,,,,,,,,,Green,A. Green,,,,,,,,,,,,,,,,,
645,PT07M07.00S,2025-11-11T03:43:08.4Z,4,REGULAR,substitution,in,[],1629018,,,1610612742,100,98,2025-11-11T03:43:20Z,6390000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
646,PT07M07.00S,2025-11-11T03:43:31.2Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,101,98,2025-11-11T03:43:31Z,6400000,False,,,0,,P. Washington Free Throw 2 of 2 (15 PTS),[1629023],1610612742.0,DAL,,,,,,,,,,Made,15.0,Washington,P. Washington,,,,,,,,,,,,,,,,,
647,PT06M59.00S,2025-11-11T03:43:40.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.863994743758213,49.01960784313725,1610612749,101,100,2025-11-11T04:17:04Z,6410000,False,5.0,3.0,1,left,G. Antetokounmpo driving DUNK (21 PTS),[203507],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,0.55,Made,21.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
648,PT06M39.00S,2025-11-11T03:43:59.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,92.72339027595268,54.41176470588235,1610612742,101,100,2025-11-11T03:44:04Z,6420000,False,22.0,16.0,1,right,MISS C. Flagg driving Layup,[1642843],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.72,Missed,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
649,PT06M37.00S,2025-11-11T03:44:01.8Z,4,REGULAR,rebound,offensive,[],1630619,,,1610612742,101,100,2025-11-11T03:44:04Z,6430000,False,,,0,,M. Cisse REBOUND (Off:1 Def:2),[1630619],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Cisse,M. Cisse,,,,,,,,,,,,648.0,3.0,2.0,1.0,,
650,PT06M37.00S,2025-11-11T03:44:02.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630619,94.40999984741211,50.0,1610612742,101,100,2025-11-11T03:44:02Z,6440000,False,0.0,0.0,1,right,MISS M. Cisse tip Layup,[1630619],1610612742.0,DAL,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
651,PT06M36.00S,2025-11-11T03:44:03.0Z,4,REGULAR,rebound,offensive,[],1630619,,,1610612742,101,100,2025-11-11T03:44:03Z,6450000,False,,,0,,M. Cisse REBOUND (Off:2 Def:2),[1630619],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,,Cisse,M. Cisse,,,,,,,,,,,,650.0,4.0,2.0,2.0,,
652,PT06M34.00S,2025-11-11T03:44:05.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,72.09264126149803,76.7156862745098,1610612742,101,100,2025-11-11T03:44:16Z,6460000,False,134.0,210.0,1,right,MISS P. Washington 24' 3PT,[1629023],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,Washington,P. Washington,,,,,,,,,,,,,,,,,
653,PT06M32.00S,2025-11-11T03:44:07.4Z,4,REGULAR,rebound,offensive,[],1642843,,,1610612742,101,100,2025-11-11T03:44:16Z,6470000,False,,,0,,C. Flagg REBOUND (Off:2 Def:5),[1642843],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Flagg,C. Flagg,,,,,,,,,,,,652.0,7.0,5.0,2.0,,
656,PT06M32.00S,2025-11-11T03:44:13.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612742,101,100,2025-11-11T03:46:10Z,6500000,False,,,0,,G. Antetokounmpo shooting personal FOUL (4 PF) (Flagg 2 FT),"[203507, 1642843]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,203054.0,4.0,0.0,Flagg,1642843.0,,,,,,,,,
658,PT06M32.00S,2025-11-11T03:44:36.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,101,100,2025-11-11T03:46:32Z,6520000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT06M32.00S,2025-11-11T03:46:28.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642843,,,1610612742,102,100,2025-11-11T03:46:28Z,6540000,False,,,0,,C. Flagg Free Throw 1 of 2 (20 PTS),[1642843],1610612742.0,DAL,,,,,,,,,,Made,20.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
661,PT06M32.00S,2025-11-11T03:46:28.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642843,,,1610612742,102,100,2025-11-11T03:46:46Z,6550000,False,,,0,,MISS C. Flagg Free Throw 2 of 2,[1642843],1610612742.0,DAL,,,,,,,,,,Missed,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
662,PT06M29.00S,2025-11-11T03:46:31.2Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,102,100,2025-11-11T03:46:46Z,6560000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,661.0,5.0,4.0,1.0,,
663,PT06M14.00S,2025-11-11T03:47:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.360709592641262,39.21568627450981,1610612749,102,100,2025-11-11T03:47:03Z,6570000,False,54.0,26.0,1,left,MISS K. Kuzma driving Layup - blocked,"[1628398, 1630619]",1610612749.0,MIL,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,Cisse,1630619.0
664,PT06M14.00S,2025-11-11T03:47:00.0Z,4,REGULAR,block,,[],1630619,,,1610612749,102,100,2025-11-11T03:47:02Z,6580000,False,,,0,,M. Cisse BLOCK (2 BLK),[1630619],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
665,PT06M11.00S,2025-11-11T03:47:03.0Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,102,100,2025-11-11T03:47:03Z,6590000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,663.0,6.0,4.0,2.0,,
666,PT06M10.00S,2025-11-11T03:47:03.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,5.732588699080158,47.05882352941176,1610612749,102,102,2025-11-11T03:47:13Z,6600000,False,15.0,1.0,1,left,G. Antetokounmpo putback DUNK (23 PTS),[203507],1610612749.0,MIL,putback,,,,,,Restricted Area,0-8 Center,1.48,Made,23.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
667,PT06M00.00S,2025-11-11T03:47:15.2Z,4,REGULAR,turnover,out-of-bounds,[],1630314,,,1610612742,102,102,2025-11-11T03:47:25Z,6610000,False,,,0,,B. Williams bad pass out-of-bounds TURNOVER (4 TO),[1630314],1610612742.0,DAL,bad pass,,,,,,Above the Break 3,24+ Left Center,,,,Williams,B. Williams,,,,203054.0,,,,,4.0,,,,,,,,
668,PT05M50.00S,2025-11-11T03:47:40.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203507,23.73521681997372,86.27450980392157,1610612749,102,105,2025-11-11T03:47:44Z,6620000,False,-181.0,171.0,1,left,G. Antetokounmpo 24' 3PT  (26 PTS) (R. Rollins 8 AST),"[203507, 1631157]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,24.9,Made,26.0,Antetokounmpo,G. Antetokounmpo,R. Rollins,1631157.0,8.0,,,,,,,,,,,,,,
