actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
256,PT04M30.00S,2026-02-04T01:56:08.1Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,36,50,2026-02-04T01:56:15Z,2550000,False,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,255.0,5.0,3.0,2.0,,,,,,,,,,,,,,
257,PT04M24.00S,2026-02-04T01:56:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.24901445466492,51.71568627450981,1610612742,38,50,2026-02-04T01:56:22Z,2560000,False,9.0,11.0,1,right,C. Martin driving finger roll Layup (9 PTS) (M. Christie 1 AST),"[1628997, 1631108]",1610612742.0,DAL,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,9.0,,M. Christie,1631108.0,1.0,,,,,,
265,PT04M23.00S,2026-02-04T01:56:23.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,38,50,2026-02-04T01:56:23Z,2580000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M23.00S,2026-02-04T01:57:53.0Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,38,50,2026-02-04T01:59:25Z,2590000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M23.00S,2026-02-04T01:57:53.0Z,2,REGULAR,substitution,out,[],1642864,,,1610612738,38,50,2026-02-04T01:59:25Z,2600000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M23.00S,2026-02-04T01:57:53.0Z,2,REGULAR,substitution,in,[],1630202,,,1610612738,38,50,2026-02-04T01:59:25Z,2610000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M23.00S,2026-02-04T01:57:53.0Z,2,REGULAR,substitution,in,[],1641775,,,1610612738,38,50,2026-02-04T01:59:25Z,2620000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M09.00S,2026-02-04T02:00:01.5Z,2,REGULAR,2pt,Jump Shot,[],1627759,19.44809461235217,71.59160539215686,1610612738,38,50,2026-02-04T02:01:43Z,2630000,False,-108.0,130.0,1,left,MISS J. Brown 16' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,16.92,Missed,,,,,,,,,,,,,,,,,,
271,PT04M07.00S,2026-02-04T02:00:03.5Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,38,50,2026-02-04T02:00:07Z,2640000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,,,
272,PT04M00.00S,2026-02-04T02:00:12.3Z,2,REGULAR,foul,personal,[],1631248,,,1610612742,38,50,2026-02-04T02:00:41Z,2650000,False,,,0,,B. Scheierman personal FOUL (1 PF),"[1631248, 1631108]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1629178.0,,,,1.0,0.0,Christie,1631108.0,,
274,PT03M45.00S,2026-02-04T02:00:44.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,89.70105124835742,54.41176470588235,1610612742,40,50,2026-02-04T02:02:27Z,2670000,False,22.0,44.0,1,right,C. Flagg driving floating Jump Shot (12 PTS),[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,,,,12.0,,,,,,,,,,
275,PT03M26.00S,2026-02-04T02:01:04.4Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,40,50,2026-02-04T02:01:10Z,2680000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1631108]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Christie,1631108.0,,,,,,,,,,,
276,PT03M26.00S,2026-02-04T02:01:04.4Z,2,REGULAR,steal,,[],1631108,,,1610612742,40,50,2026-02-04T02:01:05Z,2690000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
277,PT03M21.00S,2026-02-04T02:01:09.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631108,77.66097240473061,9.826899509803921,1610612742,40,50,2026-02-04T02:03:35Z,2700000,False,-201.0,157.0,1,right,MISS M. Christie 25' running 3PT,[1631108],1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
278,PT03M16.00S,2026-02-04T02:01:14.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,40,50,2026-02-04T02:01:18Z,2710000,False,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,277.0,7.0,6.0,1.0,,,,,,,,,,,,,,
279,PT03M07.00S,2026-02-04T02:01:22.3Z,2,REGULAR,3pt,Jump Shot,[],1631248,28.597240473061763,19.11764705882353,1610612738,40,50,2026-02-04T02:01:36Z,2720000,False,154.0,216.0,1,left,MISS B. Scheierman 26' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
280,PT03M05.00S,2026-02-04T02:01:24.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612742,40,50,2026-02-04T02:01:36Z,2730000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,279.0,2.0,2.0,0.0,,,,,,,,,,,,,,
281,PT03M05.00S,2026-02-04T02:01:28.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612742,40,50,2026-02-04T02:01:28Z,2740000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M05.00S,2026-02-04T02:02:17.5Z,2,REGULAR,substitution,out,[],1642939,,,1610612742,40,50,2026-02-04T02:02:59Z,2750000,False,,,0,,SUB out: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M05.00S,2026-02-04T02:02:17.5Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,40,50,2026-02-04T02:02:59Z,2760000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M05.00S,2026-02-04T02:02:17.5Z,2,REGULAR,substitution,out,[],1631248,,,1610612742,40,50,2026-02-04T02:02:59Z,2770000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M05.00S,2026-02-04T02:02:17.5Z,2,REGULAR,substitution,out,[],1641775,,,1610612742,40,50,2026-02-04T02:02:59Z,2780000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M05.00S,2026-02-04T02:02:17.5Z,2,REGULAR,substitution,in,[],203939,,,1610612742,40,50,2026-02-04T02:02:59Z,2790000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M05.00S,2026-02-04T02:02:17.5Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,40,50,2026-02-04T02:02:59Z,2800000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M05.00S,2026-02-04T02:02:17.5Z,2,REGULAR,substitution,in,[],1628401,,,1610612742,40,50,2026-02-04T02:02:59Z,2810000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M05.00S,2026-02-04T02:02:17.5Z,2,REGULAR,substitution,in,[],1630573,,,1610612742,40,50,2026-02-04T02:02:59Z,2820000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M40.00S,2026-02-04T02:03:55.2Z,2,REGULAR,turnover,bad pass,[],1630230,,,1610612742,40,50,2026-02-04T02:04:00Z,2870000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1630568]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Garza,1630568.0,,,,,,,,,,,
295,PT02M40.00S,2026-02-04T02:03:55.2Z,2,REGULAR,steal,,[],1630568,,,1610612738,40,50,2026-02-04T02:03:57Z,2880000,False,,,0,,L. Garza STEAL (2 STL),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
296,PT02M35.00S,2026-02-04T02:04:00.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628401,11.514454664914586,4.411764705882353,1610612738,40,50,2026-02-04T02:04:09Z,2890000,False,228.0,56.0,1,left,MISS D. White running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
297,PT02M33.00S,2026-02-04T02:04:02.0Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,40,50,2026-02-04T02:04:09Z,2900000,False,,,0,,C. Flagg REBOUND (Off:0 Def:4),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Right Corner 3,24+ Right,,,296.0,4.0,4.0,0.0,,,,,,,,,,,,,,
298,PT02M29.00S,2026-02-04T02:04:06.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,93.11760840998686,55.392156862745104,1610612742,40,50,2026-02-04T02:04:12Z,2910000,False,27.0,12.0,1,right,MISS N. Marshall running Layup - blocked,"[1630230, 1630573]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,Hauser,1630573.0
299,PT02M29.00S,2026-02-04T02:04:06.4Z,2,REGULAR,block,,[],1630573,,,1610612742,40,50,2026-02-04T02:04:08Z,2920000,False,,,0,,S. Hauser BLOCK (1 BLK),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT02M27.00S,2026-02-04T02:04:08.4Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,40,50,2026-02-04T02:04:12Z,2930000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,298.0,1.0,0.0,1.0,,,,,,,,,,,,,,
301,PT02M22.00S,2026-02-04T02:04:13.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,73.14388961892247,15.196078431372548,1610612742,40,50,2026-02-04T02:04:19Z,2940000,False,-174.0,200.0,1,right,MISS M. Christie 26' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
302,PT02M17.00S,2026-02-04T02:04:18.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,40,50,2026-02-04T02:04:19Z,2950000,False,,,0,,J. Brown REBOUND (Off:1 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,301.0,8.0,7.0,1.0,,,,,,,,,,,,,,
303,PT02M05.00S,2026-02-04T02:04:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,15.900131406044679,53.69944852941176,1610612738,40,52,2026-02-04T02:04:36Z,2960000,False,-18.0,97.0,1,left,P. Pritchard 9' fadeaway Jump Shot (15 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,9.87,Made,,,,,,,,15.0,,,,,,,,,,
304,PT01M49.00S,2026-02-04T02:04:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.64126149802891,46.91712622549019,1610612742,40,52,2026-02-04T02:04:53Z,2970000,False,-15.0,17.0,1,right,MISS C. Martin driving reverse Layup,[1628997],1610612742.0,DAL,driving reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
305,PT01M48.00S,2026-02-04T02:04:47.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,40,52,2026-02-04T02:04:53Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,304.0,,,,,,,,,,,,,,,,,
307,PT01M43.00S,2026-02-04T02:05:11.4Z,2,REGULAR,foul,personal,[],1630573,,,1610612742,40,52,2026-02-04T02:06:41Z,3000000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 203939]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201638.0,,,,1.0,0.0,Powell,203939.0,,
309,PT01M35.00S,2026-02-04T02:05:41.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631108,79.31997371879106,66.66666666666666,1610612742,40,52,2026-02-04T02:05:46Z,3020000,False,83.0,142.0,1,right,MISS M. Christie 16' pullup Shot,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,16.45,Missed,,,,,,,,,,,,,,,,,,
310,PT01M33.00S,2026-02-04T02:05:44.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,40,52,2026-02-04T02:05:44Z,3030000,False,,,0,,J. Brown REBOUND (Off:1 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,309.0,9.0,8.0,1.0,,,,,,,,,,,,,,
321,PT01M27.00S,2026-02-04T02:05:53.7Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,40,52,2026-02-04T02:09:59Z,3042500,False,,,0,,J. Brown lost ball TURNOVER (3 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,,,,,,,,,,
314,PT01M27.00S,2026-02-04T02:06:05.5Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612742,40,52,2026-02-04T02:09:59Z,3055000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M24.00S,2026-02-04T02:09:26.1Z,2,REGULAR,jumpball,recovered,[],1631108,,,1610612742,40,52,2026-02-04T02:09:26Z,3070000,False,,,0,,Jump Ball D. Powell vs. D. White: Tip to M. Christie,"[1631108, 203939, 1628401]",1610612742.0,DAL,challenge,M. Christie,1631108.0,Christie,M. Christie,Powell,203939.0,White,1628401.0,,,,,,,,,,,,,,,,,,,,,,
318,PT01M08.00S,2026-02-04T02:09:42.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642843,89.56964520367937,35.53921568627451,1610612742,42,52,2026-02-04T02:12:52Z,3100000,False,-72.0,46.0,1,right,C. Flagg 8' driving floating Jump Shot (14 PTS),[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Left,8.54,Made,,,,,,,,14.0,,,,,,,,,,
319,PT00M52.50S,2026-02-04T02:09:57.7Z,2,REGULAR,turnover,bad pass,[],1630202,,,1610612738,42,52,2026-02-04T02:10:04Z,3110000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 203939]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Powell,203939.0,,,,,,,,,,,
320,PT00M52.50S,2026-02-04T02:09:57.7Z,2,REGULAR,steal,,[],203939,,,1610612742,42,52,2026-02-04T02:09:58Z,3120000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
322,PT00M50.30S,2026-02-04T02:10:00.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628997,92.9862023653088,51.71568627450981,1610612742,44,52,2026-02-04T02:10:21Z,3130000,False,9.0,13.0,1,right,C. Martin running reverse Layup (11 PTS) (C. Flagg 4 AST),"[1628997, 1642843]",1610612742.0,DAL,running reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,11.0,,C. Flagg,1642843.0,4.0,,,,,,
324,PT00M31.00S,2026-02-04T02:10:24.5Z,2,REGULAR,2pt,Jump Shot,[],1627759,23.47240473061761,34.55882352941176,1610612738,44,52,2026-02-04T02:10:32Z,3150000,False,77.0,168.0,1,left,MISS J. Brown 18' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,18.5,Missed,,,,,,,,,,,,,,,,,,
325,PT00M25.80S,2026-02-04T02:10:29.7Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612742,44,52,2026-02-04T02:10:32Z,3160000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,324.0,3.0,3.0,0.0,,,,,,,,,,,,,,
326,PT00M17.00S,2026-02-04T02:10:37.4Z,2,REGULAR,3pt,Jump Shot,[],1630230,94.43166885676742,5.147058823529411,1610612742,44,52,2026-02-04T02:10:41Z,3170000,False,-224.0,0.0,1,right,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
327,PT00M14.10S,2026-02-04T02:10:40.4Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,44,52,2026-02-04T02:10:40Z,3180000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,326.0,3.0,3.0,0.0,,,,,,,,,,,,,,
328,PT00M00.40S,2026-02-04T02:10:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,7.703679369250986,57.84313725490197,1610612738,44,52,2026-02-04T02:15:57Z,3190000,False,-39.0,20.0,1,left,MISS J. Brown driving floating Shot - blocked,"[1627759, 1642843]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,Flagg,1642843.0
329,PT00M00.40S,2026-02-04T02:10:55.2Z,2,REGULAR,block,,[],1642843,,,1610612738,44,52,2026-02-04T02:10:56Z,3200000,False,,,0,,C. Flagg BLOCK (1 BLK),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT00M00.10S,2026-02-04T02:10:55.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,44,52,2026-02-04T02:11:09Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,328.0,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2026-02-04T02:11:00.4Z,2,REGULAR,period,end,[],0,,,1610612738,44,52,2026-02-04T02:11:00Z,3220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-02-04T02:26:21.1Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,44,52,2026-02-04T02:27:05Z,3230000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-02-04T02:26:21.1Z,3,REGULAR,substitution,out,['startperiod'],1630568,,,1610612738,44,52,2026-02-04T02:27:05Z,3240000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-02-04T02:26:21.1Z,3,REGULAR,substitution,in,['startperiod'],1629674,,,1610612738,44,52,2026-02-04T02:27:05Z,3250000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-02-04T02:26:21.1Z,3,REGULAR,substitution,in,['startperiod'],1631248,,,1610612738,44,52,2026-02-04T02:27:05Z,3260000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-02-04T02:27:13.4Z,3,REGULAR,period,start,[],0,,,1610612738,44,52,2026-02-04T02:27:13Z,3270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M49.00S,2026-02-04T02:27:23.4Z,3,REGULAR,3pt,Jump Shot,[],1628401,68.54467805519053,68.13725490196079,1610612738,44,52,2026-02-04T04:02:44Z,3280000,False,91.0,243.0,1,right,MISS D. White 25' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
338,PT11M46.00S,2026-02-04T02:27:26.4Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612742,44,52,2026-02-04T02:27:29Z,3290000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,337.0,4.0,4.0,0.0,,,,,,,,,,,,,,
339,PT11M32.00S,2026-02-04T02:27:40.3Z,3,REGULAR,2pt,Jump Shot,[],1642843,17.821944809461236,78.67647058823529,1610612742,46,52,2026-02-04T02:27:44Z,3300000,False,-143.0,115.0,1,left,C. Flagg 18' Jump Shot (16 PTS) (N. Marshall 1 AST),"[1642843, 1630230]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,18.38,Made,,,,,,,,16.0,,N. Marshall,1630230.0,1.0,,,,,,
341,PT11M12.00S,2026-02-04T02:27:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,85.23324572930355,50.73529411764706,1610612738,46,54,2026-02-04T02:28:44Z,3320000,False,4.0,86.0,1,right,J. Brown 8' fadeaway Jump Shot (19 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,8.64,Made,,,,,,,,19.0,,,,,,,,,,
342,PT10M46.00S,2026-02-04T02:28:26.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.652431011826544,53.431372549019606,1610612742,48,54,2026-02-04T02:28:29Z,3330000,False,-17.0,10.0,1,left,D. Powell cutting DUNK (2 PTS) (N. Marshall 2 AST),"[203939, 1630230]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,2.0,,N. Marshall,1630230.0,2.0,,,,,,
344,PT10M34.00S,2026-02-04T02:28:39.7Z,3,REGULAR,foul,personal,[],203939,,,1610612738,48,54,2026-02-04T02:29:10Z,3350000,False,,,0,,D. Powell personal FOUL (1 PF),"[203939, 1629674]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203593.0,,,,1.0,0.0,Queta,1629674.0,,
346,PT10M24.00S,2026-02-04T02:29:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.59198423127464,50.49019607843137,1610612738,48,56,2026-02-04T02:29:50Z,3370000,False,2.0,17.0,1,right,J. Brown driving finger roll Layup (21 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,21.0,,,,,,,,,,
347,PT10M11.00S,2026-02-04T02:29:23.6Z,3,REGULAR,3pt,Jump Shot,[],1631108,20.45006570302234,8.333333333333332,1610612742,48,56,2026-02-04T02:29:59Z,3380000,False,208.0,140.0,1,left,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
348,PT10M09.00S,2026-02-04T02:29:25.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,48,56,2026-02-04T02:29:27Z,3390000,False,,,0,,J. Brown REBOUND (Off:1 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,347.0,10.0,9.0,1.0,,,,,,,,,,,,,,
349,PT09M59.00S,2026-02-04T02:29:35.8Z,3,REGULAR,3pt,Jump Shot,[],1628401,77.34888304862024,90.44117647058823,1610612738,48,56,2026-02-04T02:29:41Z,3400000,False,202.0,160.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
350,PT09M55.00S,2026-02-04T02:29:39.8Z,3,REGULAR,rebound,defensive,[],1642843,,,1610612742,48,56,2026-02-04T02:39:07Z,3410000,False,,,0,,C. Flagg REBOUND (Off:0 Def:5),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,,,349.0,5.0,5.0,0.0,,,,,,,,,,,,,,
