actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
165,PT12M00.00S,2026-02-27T02:06:33.5Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612758,28,42,2026-02-27T02:08:59Z,1640000,False,,,0,,SUB in: T. Jones,[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-02-27T02:06:33.5Z,2,REGULAR,substitution,in,['startperiod'],1642358,,,1610612758,28,42,2026-02-27T02:08:59Z,1650000,False,,,0,,SUB in: A. Johnson,[1642358],1610612742.0,DAL,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-02-27T02:06:33.5Z,2,REGULAR,substitution,in,['startperiod'],1629234,,,1610612758,28,42,2026-02-27T02:08:59Z,1660000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-27T02:09:06.2Z,2,REGULAR,period,start,[],0,,,1610612742,28,42,2026-02-27T02:09:06Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M49.00S,2026-02-27T02:09:16.3Z,2,REGULAR,2pt,Jump Shot,[],202691,76.5604467805519,49.26470588235294,1610612742,30,42,2026-02-27T02:09:20Z,1680000,False,-4.0,168.0,1,right,K. Thompson 16' Jump Shot (5 PTS) (T. Jones 1 AST),"[202691, 1626145]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,16.78,Made,,,,,5.0,,,,,,,,,T. Jones,1626145.0,1.0,,
171,PT11M31.00S,2026-02-27T02:09:33.6Z,2,REGULAR,3pt,Jump Shot,[],1628370,32.40801576872536,62.254901960784316,1610612758,30,42,2026-02-27T02:09:37Z,1700000,False,-61.0,252.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
172,PT11M28.00S,2026-02-27T02:09:36.6Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612742,30,42,2026-02-27T02:09:37Z,1710000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,171.0,3.0,3.0,0.0,,,,,,,,,,,,,,
173,PT11M10.00S,2026-02-27T02:09:56.4Z,2,REGULAR,foul,personal,[],1629234,,,1610612742,30,42,2026-02-27T02:10:24Z,1720000,False,,,0,,D. Eubanks personal FOUL (1 PF),"[1629234, 1628963]",1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Bagley III,1628963.0,,,,,
175,PT11M06.00S,2026-02-27T02:10:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,92.06636005256242,51.225490196078425,1610612742,30,42,2026-02-27T02:10:36Z,1740000,False,6.0,22.0,1,right,MISS K. Thompson cutting Layup,[202691],1610612742.0,DAL,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
176,PT11M03.00S,2026-02-27T02:10:26.1Z,2,REGULAR,rebound,defensive,[],1631342,,,1610612758,30,42,2026-02-27T02:10:29Z,1750000,False,,,0,,D. Plowden REBOUND (Off:0 Def:1),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT11M00.00S,2026-02-27T02:10:29.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630165,32.14520367936925,37.99019607843137,1610612758,30,45,2026-02-27T02:10:41Z,1760000,False,60.0,250.0,1,left,K. Hayes 25' 3PT running pullup (3 PTS),[1630165],1610612758.0,SAC,running pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,3.0,,,,,,,,,,,,,
178,PT10M47.00S,2026-02-27T02:10:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.19776609724047,55.63725490196079,1610612742,30,45,2026-02-27T02:13:33Z,1770000,False,28.0,21.0,1,right,MISS C. Martin cutting Layup,[1628997],1610612742.0,DAL,cutting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,,
180,PT10M44.00S,2026-02-27T02:10:45.4Z,2,REGULAR,rebound,defensive,[],1631342,,,1610612758,30,45,2026-02-27T02:10:48Z,1790000,False,,,0,,D. Plowden REBOUND (Off:0 Def:2),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,,,
181,PT10M41.00S,2026-02-27T02:10:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,7.046649145860711,52.69607843137255,1610612758,30,47,2026-02-27T02:10:55Z,1800000,False,-13.0,14.0,1,left,M. Monk running Layup (4 PTS) (K. Hayes 2 AST),"[1628370, 1630165]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,4.0,,,,,,,,,K. Hayes,1630165.0,2.0,,
183,PT10M40.00S,2026-02-27T02:12:48.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,30,47,2026-02-27T02:12:48Z,1820000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M40.00S,2026-02-27T02:13:28.1Z,2,REGULAR,substitution,out,[],1628997,,,1610612742,30,47,2026-02-27T02:13:42Z,1830000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M40.00S,2026-02-27T02:13:28.1Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,30,47,2026-02-27T02:13:42Z,1840000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M24.00S,2026-02-27T02:14:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,91.80354796320631,42.8921568627451,1610612742,32,47,2026-02-27T02:14:24Z,1850000,False,-36.0,25.0,1,right,M. Bagley III driving Layup (4 PTS) (K. Thompson 2 AST),"[1628963, 202691]",1610612742.0,DAL,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,4.31,Made,,,,,4.0,,,,,,,,,K. Thompson,202691.0,2.0,,
189,PT10M03.00S,2026-02-27T02:14:34.7Z,2,REGULAR,3pt,Jump Shot,[],1628370,32.14520367936925,25.49019607843137,1610612758,32,47,2026-02-27T02:14:58Z,1870000,False,123.0,250.0,1,left,MISS M. Monk 27' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,27.81,Missed,,,,,,,,,,,,,,,,,,
190,PT10M01.00S,2026-02-27T02:14:36.7Z,2,REGULAR,rebound,defensive,[],1642358,,,1610612742,32,47,2026-02-27T02:14:38Z,1880000,False,,,0,,A. Johnson REBOUND (Off:0 Def:1),[1642358],1610612742.0,DAL,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT09M57.00S,2026-02-27T02:14:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642358,92.9862023653088,53.431372549019606,1610612742,34,47,2026-02-27T02:14:54Z,1890000,False,17.0,13.0,1,right,A. Johnson running Layup (2 PTS),[1642358],1610612742.0,DAL,running,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,2.0,,,,,,,,,,,,,
192,PT09M57.00S,2026-02-27T02:14:45.7Z,2,REGULAR,foul,personal,['1freethrow'],1631116,,,1610612742,34,47,2026-02-27T02:15:17Z,1900000,False,,,0,,P. Baldwin Jr. shooting personal FOUL (1 PF) (Johnson 1 FT),"[1631116, 1642358]",1610612758.0,SAC,shooting,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Johnson,1642358.0,,,,,
194,PT09M57.00S,2026-02-27T02:14:54.4Z,2,REGULAR,substitution,out,[],1628963,,,1610612742,34,47,2026-02-27T02:15:59Z,1920000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M57.00S,2026-02-27T02:14:54.4Z,2,REGULAR,substitution,out,[],1631116,,,1610612742,34,47,2026-02-27T02:15:59Z,1930000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M57.00S,2026-02-27T02:14:54.4Z,2,REGULAR,substitution,in,[],1630619,,,1610612742,34,47,2026-02-27T02:15:59Z,1940000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M57.00S,2026-02-27T02:14:54.4Z,2,REGULAR,substitution,in,[],1642363,,,1610612742,34,47,2026-02-27T02:15:59Z,1950000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M57.00S,2026-02-27T02:15:20.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1642358,,,1610612742,35,47,2026-02-27T02:15:20Z,1960000,False,,,0,,A. Johnson Free Throw 1 of 1 (3 PTS),[1642358],1610612742.0,DAL,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
199,PT09M46.00S,2026-02-27T02:15:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,18.478975032851512,48.529411764705884,1610612758,35,49,2026-02-27T02:16:44Z,1970000,False,7.0,121.0,1,left,D. Eubanks 12' pullup Jump Shot (2 PTS) (M. Monk 1 AST),"[1629234, 1628370]",1610612758.0,SAC,pullup,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,12.14,Made,,,,,2.0,,,,,,,,,M. Monk,1628370.0,1.0,,
201,PT09M22.00S,2026-02-27T02:15:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630619,92.9862023653088,54.65686274509803,1610612742,35,49,2026-02-27T02:17:22Z,1990000,False,23.0,13.0,1,right,MISS M. Cisse driving Layup,[1630619],1610612742.0,DAL,driving,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
202,PT09M19.00S,2026-02-27T02:16:00.7Z,2,REGULAR,rebound,offensive,[],1630619,,,1610612742,35,49,2026-02-27T02:16:02Z,2000000,False,,,0,,M. Cisse REBOUND (Off:1 Def:0),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,201.0,1.0,0.0,1.0,,,,,,,,,,,,,,
203,PT09M08.00S,2026-02-27T02:16:12.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,93.38042049934296,96.32352941176471,1610612742,35,49,2026-02-27T02:16:25Z,2010000,False,232.0,10.0,1,right,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
204,PT09M07.00S,2026-02-27T02:16:13.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,35,49,2026-02-27T02:16:25Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,203.0,,,,,,,,,,,,,,,,,
205,PT09M07.00S,2026-02-27T02:16:17.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612742,35,49,2026-02-27T02:16:31Z,2030000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202007.0,,,,,,,,,
206,PT09M07.00S,2026-02-27T02:16:20.3Z,2,REGULAR,substitution,out,[],1631342,,,1610612758,35,49,2026-02-27T02:16:24Z,2040000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M07.00S,2026-02-27T02:16:20.3Z,2,REGULAR,substitution,in,[],201942,,,1610612758,35,49,2026-02-27T02:16:24Z,2050000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M53.00S,2026-02-27T02:16:41.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,25.837713534822605,20.34313725490196,1610612758,35,49,2026-02-27T02:16:48Z,2060000,False,148.0,190.0,1,left,MISS K. Hayes 24' 3PT,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,24.13,Missed,,,,,,,,,,,,,,,,,,
209,PT08M51.00S,2026-02-27T02:16:43.4Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,35,49,2026-02-27T02:16:48Z,2070000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
210,PT08M44.00S,2026-02-27T02:16:50.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,85.41392904073587,41.50582107843137,1610612742,35,49,2026-02-27T02:16:56Z,2080000,False,-42.0,85.0,1,right,MISS N. Marshall 9' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,9.47,Missed,,,,,,,,,,,,,,,,,,
211,PT08M43.00S,2026-02-27T02:16:51.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,35,49,2026-02-27T02:16:56Z,2090000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,210.0,,,,,,,,,,,,,,,,,
213,PT08M43.00S,2026-02-27T02:16:56.5Z,2,REGULAR,substitution,out,[],202691,,,1610612758,35,49,2026-02-27T02:17:03Z,2110000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M43.00S,2026-02-27T02:16:56.5Z,2,REGULAR,substitution,in,[],203114,,,1610612758,35,49,2026-02-27T02:17:03Z,2120000,False,,,0,,SUB in: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M43.00S,2026-02-27T02:16:56.5Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,35,49,2026-02-27T02:17:17Z,2130000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M43.00S,2026-02-27T02:16:56.5Z,2,REGULAR,substitution,in,[],1642269,,,1610612758,35,49,2026-02-27T02:17:17Z,2140000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M32.00S,2026-02-27T02:17:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642269,17.0335085413929,51.9607843137255,1610612758,35,49,2026-02-27T02:17:34Z,2150000,False,-10.0,108.0,1,left,MISS D. Carter 10' driving floating Shot,[1642269],1610612758.0,SAC,driving floating,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,10.8,Missed,,,,,,,,,,,,,,,,,,
218,PT08M30.00S,2026-02-27T02:17:31.6Z,2,REGULAR,rebound,defensive,[],1642358,,,1610612742,35,49,2026-02-27T02:17:34Z,2160000,False,,,0,,A. Johnson REBOUND (Off:0 Def:2),[1642358],1610612742.0,DAL,,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,,,
219,PT08M24.00S,2026-02-27T02:17:38.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,92.72339027595268,53.18627450980392,1610612742,37,49,2026-02-27T02:18:55Z,2170000,False,16.0,16.0,1,right,N. Marshall running Layup (15 PTS) (A. Johnson 1 AST),"[1630230, 1642358]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,15.0,,,,,,,,,A. Johnson,1642358.0,1.0,,
221,PT08M13.00S,2026-02-27T02:17:48.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,12.828515111695138,51.470588235294116,1610612758,37,51,2026-02-27T02:17:53Z,2190000,False,-7.0,68.0,1,left,D. Eubanks 6' Hook (4 PTS) (D. DeRozan 2 AST),"[1629234, 201942]",1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,6.85,Made,,,,,4.0,,,,,,,,,D. DeRozan,201942.0,2.0,,
223,PT07M54.00S,2026-02-27T02:18:08.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,89.70105124835742,4.901960784313726,1610612742,37,51,2026-02-27T02:18:13Z,2210000,False,-225.0,44.0,1,right,MISS T. Jones pullup 3PT,[1626145],1610612742.0,DAL,pullup,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
224,PT07M49.00S,2026-02-27T02:18:13.6Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612758,37,51,2026-02-27T02:18:13Z,2220000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,
225,PT07M35.00S,2026-02-27T02:18:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,17.559132720105126,43.13725490196079,1610612758,37,53,2026-02-27T02:18:30Z,2230000,False,34.0,113.0,1,left,D. Eubanks 11' Jump Shot (6 PTS) (D. Carter 3 AST),"[1629234, 1642269]",1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,,,,,6.0,,,,,,,,,D. Carter,1642269.0,3.0,,
227,PT07M23.00S,2026-02-27T02:18:39.7Z,2,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612742,37,53,2026-02-27T02:18:45Z,2250000,False,,,0,,K. Hayes shooting personal FOUL (2 PF) (Jones 2 FT),"[1630165, 1626145]",1610612758.0,SAC,shooting,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,2.0,0.0,Jones,1626145.0,,,,,
229,PT07M23.00S,2026-02-27T02:19:09.3Z,2,REGULAR,freethrow,1 of 2,[],1626145,,,1610612742,38,53,2026-02-27T02:19:27Z,2270000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
230,PT07M23.00S,2026-02-27T02:19:09.3Z,2,REGULAR,freethrow,2 of 2,[],1626145,,,1610612742,38,53,2026-02-27T02:19:27Z,2280000,False,,,0,,MISS T. Jones Free Throw 2 of 2,[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
231,PT07M19.00S,2026-02-27T02:19:13.3Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,38,53,2026-02-27T02:19:27Z,2290000,False,,,0,,N. Clifford REBOUND (Off:0 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,,
232,PT07M12.00S,2026-02-27T02:19:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642363,14.4053876478318,52.450980392156865,1610612758,38,53,2026-02-27T02:20:16Z,2300000,False,-12.0,83.0,1,left,MISS N. Clifford 8' driving floating Shot,[1642363],1610612758.0,SAC,driving floating,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
233,PT07M10.00S,2026-02-27T02:19:35.9Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612758,38,53,2026-02-27T02:19:35Z,2310000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,232.0,1.0,0.0,1.0,,,,,,,,,,,,,,
234,PT07M02.00S,2026-02-27T02:19:44.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642269,8.886333771353483,46.32352941176471,1610612758,38,53,2026-02-27T02:19:48Z,2320000,False,18.0,31.0,1,left,MISS D. Carter cutting Layup,[1642269],1610612758.0,SAC,cutting,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
235,PT07M00.00S,2026-02-27T02:19:46.5Z,2,REGULAR,rebound,defensive,[],1630619,,,1610612742,38,53,2026-02-27T02:19:48Z,2330000,False,,,0,,M. Cisse REBOUND (Off:1 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,234.0,2.0,1.0,1.0,,,,,,,,,,,,,,
236,PT06M55.00S,2026-02-27T02:19:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,80.23981603153744,41.66666666666667,1610612742,38,53,2026-02-27T02:21:30Z,2340000,False,-42.0,133.0,1,right,MISS N. Marshall 13' pullup Shot,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
237,PT06M51.00S,2026-02-27T02:19:55.7Z,2,REGULAR,rebound,defensive,[],1642269,,,1610612758,38,53,2026-02-27T02:19:57Z,2350000,False,,,0,,D. Carter REBOUND (Off:1 Def:1),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,236.0,2.0,1.0,1.0,,,,,,,,,,,,,,
238,PT06M40.00S,2026-02-27T02:20:05.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,12.959921156373195,54.65686274509803,1610612758,38,53,2026-02-27T02:21:59Z,2360000,False,-23.0,69.0,1,left,MISS D. Eubanks 7' turnaround Hook,[1629234],1610612758.0,SAC,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
239,PT06M38.00S,2026-02-27T02:20:07.7Z,2,REGULAR,rebound,defensive,[],1630619,,,1610612742,38,53,2026-02-27T02:20:10Z,2370000,False,,,0,,M. Cisse REBOUND (Off:1 Def:2),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,In The Paint (Non-RA),0-8 Center,,,238.0,3.0,2.0,1.0,,,,,,,,,,,,,,
240,PT06M19.00S,2026-02-27T02:20:26.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.17542706964521,44.36274509803921,1610612742,38,53,2026-02-27T02:20:32Z,2380000,False,-28.0,49.0,1,right,MISS N. Marshall driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
241,PT06M17.00S,2026-02-27T02:20:28.2Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612758,38,53,2026-02-27T02:20:32Z,2390000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,240.0,2.0,1.0,1.0,,,,,,,,,,,,,,
242,PT06M09.00S,2026-02-27T02:20:38.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,7.966491458607096,50.49019607843137,1610612758,38,55,2026-02-27T02:20:42Z,2400000,False,-2.0,22.0,1,left,D. Eubanks cutting DUNK (8 PTS) (K. Hayes 3 AST),"[1629234, 1630165]",1610612758.0,SAC,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,8.0,,,,,,,,,K. Hayes,1630165.0,3.0,,
244,PT06M09.00S,2026-02-27T02:20:41.6Z,2,REGULAR,foul,personal,['1freethrow'],1630619,,,1610612758,38,55,2026-02-27T02:21:05Z,2420000,False,,,0,,M. Cisse shooting personal FOUL (1 PF) (Eubanks 1 FT),"[1630619, 1629234]",1610612742.0,DAL,shooting,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Eubanks,1629234.0,,,,,
246,PT06M09.00S,2026-02-27T02:20:46.6Z,2,REGULAR,substitution,out,[],1626145,,,1610612758,38,55,2026-02-27T02:21:30Z,2440000,False,,,0,,SUB out: T. Jones,[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M09.00S,2026-02-27T02:20:46.6Z,2,REGULAR,substitution,out,[],1642358,,,1610612758,38,55,2026-02-27T02:21:30Z,2450000,False,,,0,,SUB out: A. Johnson,[1642358],1610612742.0,DAL,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M09.00S,2026-02-27T02:20:46.6Z,2,REGULAR,substitution,out,[],1630619,,,1610612758,38,55,2026-02-27T02:21:30Z,2460000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M09.00S,2026-02-27T02:20:46.6Z,2,REGULAR,substitution,out,[],1630165,,,1610612758,38,55,2026-02-27T02:21:30Z,2470000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
