actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT06M41.00S,2026-01-29T01:50:24.5Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,12,13,2026-01-29T01:50:42Z,820000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,
86,PT06M40.00S,2026-01-29T01:50:25.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,5.590000152587891,50.0,1610612742,12,13,2026-01-29T01:50:25Z,830000,False,0.0,0.0,1,left,MISS D. Powell tip Layup,[203939],1610612742.0,DAL,,tip,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,
87,PT06M39.00S,2026-01-29T01:50:26.7Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,12,13,2026-01-29T01:50:26Z,840000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,,,86.0,2.0,0.0,2.0,,,,,,
88,PT06M38.00S,2026-01-29T01:50:27.7Z,1,REGULAR,turnover,lost ball,[],203939,,,1610612742,12,13,2026-01-29T01:50:36Z,850000,False,,,0,,D. Powell lost ball TURNOVER (1 TO),"[203939, 1630162]",1610612742.0,DAL,,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,1.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
89,PT06M38.00S,2026-01-29T01:50:27.7Z,1,REGULAR,steal,,[],1630162,,,1610612750,12,13,2026-01-29T02:04:32Z,860000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
90,PT06M29.00S,2026-01-29T01:50:38.3Z,1,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612750,12,13,2026-01-29T01:50:44Z,870000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Gobert 2 FT),"[1630230, 203497]",1610612742.0,DAL,101284.0,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Gobert,203497.0,,
92,PT06M29.00S,2026-01-29T01:50:47.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,12,13,2026-01-29T01:50:47Z,890000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT06M29.00S,2026-01-29T01:50:50.0Z,1,REGULAR,substitution,out,[],1628997,,,1610612750,12,13,2026-01-29T01:53:42Z,900000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT06M29.00S,2026-01-29T01:50:50.0Z,1,REGULAR,substitution,in,[],1630314,,,1610612750,12,13,2026-01-29T01:53:42Z,910000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT06M29.00S,2026-01-29T01:53:51.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,12,13,2026-01-29T01:54:12Z,920000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,
97,PT06M29.00S,2026-01-29T01:53:51.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,12,13,2026-01-29T01:54:12Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,
98,PT06M29.00S,2026-01-29T01:53:51.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,12,13,2026-01-29T01:54:12Z,940000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,
99,PT06M27.00S,2026-01-29T01:53:53.7Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,12,13,2026-01-29T01:54:12Z,950000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,
100,PT06M10.00S,2026-01-29T01:54:30.3Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612742,12,13,2026-01-29T01:54:35Z,960000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Williams 2 FT),"[203944, 1630314]",1610612750.0,MIN,1627541.0,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Williams,1630314.0,,
102,PT06M10.00S,2026-01-29T01:55:00.6Z,1,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,13,13,2026-01-29T01:55:00Z,980000,False,,,0,,B. Williams Free Throw 1 of 2 (1 PTS),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
103,PT06M10.00S,2026-01-29T01:55:21.0Z,1,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,13,13,2026-01-29T01:55:21Z,990000,False,,,0,,MISS B. Williams Free Throw 2 of 2,[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,
104,PT06M07.00S,2026-01-29T01:55:23.0Z,1,REGULAR,rebound,offensive,[],1630230,,,1610612742,13,13,2026-01-29T01:55:23Z,1000000,False,,,0,,N. Marshall REBOUND (Off:2 Def:0),[1630230],1610612742.0,DAL,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,103.0,2.0,0.0,2.0,,,,,,
105,PT06M03.00S,2026-01-29T01:55:27.3Z,1,REGULAR,turnover,bad pass,[],1629023,,,1610612742,13,13,2026-01-29T01:55:36Z,1010000,False,,,0,,P. Washington bad pass TURNOVER (3 TO),"[1629023, 1628978]",1610612742.0,DAL,,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,3.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,
106,PT06M03.00S,2026-01-29T01:55:27.3Z,1,REGULAR,steal,,[],1628978,,,1610612750,13,13,2026-01-29T01:55:28Z,1020000,False,,,0,,D. DiVincenzo STEAL (3 STL),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
107,PT05M58.00S,2026-01-29T01:55:32.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,82.34231274638634,95.83333333333334,1610612750,13,13,2026-01-29T01:55:39Z,1030000,False,229.0,113.0,1,right,MISS A. Edwards 25' running 3PT,[1630162],1610612750.0,MIN,,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,25.58,Missed,,,,,,,,,,,,,,
108,PT05M55.00S,2026-01-29T01:55:34.4Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,13,13,2026-01-29T01:55:34Z,1040000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,107.0,3.0,1.0,2.0,,,,,,
109,PT05M45.00S,2026-01-29T01:55:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.046649145860711,56.127450980392155,1610612742,13,13,2026-01-29T01:55:48Z,1050000,False,-31.0,14.0,1,left,MISS N. Marshall driving reverse Layup,[1630230],1610612742.0,DAL,,driving reverse,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,3.35,Missed,,,,,,,,,,,,,,
110,PT05M44.00S,2026-01-29T01:55:45.4Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,13,13,2026-01-29T01:55:48Z,1060000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,
111,PT05M34.00S,2026-01-29T01:55:56.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,86.02168199737189,49.754901960784316,1610612750,13,15,2026-01-29T01:56:03Z,1070000,False,-1.0,79.0,1,right,J. Randle 7' step back Jump Shot (8 PTS),[203944],1610612750.0,MIN,,step back,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,7.89,Made,8.0,,,,,,,,,,,,,
112,PT05M20.00S,2026-01-29T01:56:11.8Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612742,13,15,2026-01-29T01:56:54Z,1080000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Powell 2 FT),"[203497, 203939]",1610612750.0,MIN,1628484.0,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Powell,203939.0,,
114,PT05M20.00S,2026-01-29T01:56:55.0Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,13,15,2026-01-29T01:56:55Z,1100000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,,Powell,D. Powell,,,,,,,,,,,Missed,,,,,,,,,,,,,,
115,PT05M20.00S,2026-01-29T01:56:55.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,13,15,2026-01-29T01:56:55Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,
116,PT05M20.00S,2026-01-29T01:56:55.9Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,13,15,2026-01-29T01:57:06Z,1120000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT05M20.00S,2026-01-29T01:56:55.9Z,1,REGULAR,substitution,out,[],1628978,,,1610612742,13,15,2026-01-29T01:57:06Z,1130000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT05M20.00S,2026-01-29T01:56:55.9Z,1,REGULAR,substitution,out,[],203497,,,1610612742,13,15,2026-01-29T01:57:06Z,1140000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT05M20.00S,2026-01-29T01:56:55.9Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,13,15,2026-01-29T01:57:06Z,1150000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT05M20.00S,2026-01-29T01:56:55.9Z,1,REGULAR,substitution,in,[],1629675,,,1610612742,13,15,2026-01-29T01:57:06Z,1160000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT05M20.00S,2026-01-29T01:56:55.9Z,1,REGULAR,substitution,in,[],201144,,,1610612742,13,15,2026-01-29T01:57:06Z,1170000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT05M20.00S,2026-01-29T01:57:15.7Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,14,15,2026-01-29T01:57:15Z,1180000,False,,,0,,D. Powell Free Throw 2 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,,Powell,D. Powell,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
123,PT05M07.00S,2026-01-29T01:57:31.6Z,1,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,14,15,2026-01-29T02:08:40Z,1190000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,1627541.0,bad pass,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left,1.0,,,,,,,,,,,,,,,,,,
124,PT04M56.00S,2026-01-29T01:57:50.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612742,14,15,2026-01-29T01:57:59Z,1200000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Williams 2 FT),"[201144, 1630314]",1610612750.0,MIN,1627541.0,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Williams,1630314.0,,
126,PT04M56.00S,2026-01-29T01:58:19.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630314,,,1610612742,14,15,2026-01-29T01:58:19Z,1220000,False,,,0,,MISS B. Williams Free Throw 1 of 2,[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,
127,PT04M56.00S,2026-01-29T01:58:19.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,14,15,2026-01-29T01:58:19Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,
128,PT04M56.00S,2026-01-29T01:58:39.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630314,,,1610612742,15,15,2026-01-29T01:58:39Z,1240000,False,,,0,,B. Williams Free Throw 2 of 2 (2 PTS),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
129,PT04M43.00S,2026-01-29T01:58:56.5Z,1,REGULAR,2pt,Jump Shot,[],203944,72.22404730617609,47.30392156862745,1610612750,15,17,2026-01-29T01:59:00Z,1250000,False,-13.0,209.0,1,right,J. Randle 20' Jump Shot (10 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,20.9,Made,10.0,,,,,,,,,,,,,
130,PT04M29.00S,2026-01-29T01:59:10.6Z,1,REGULAR,3pt,Jump Shot,[],1630314,32.276609724047304,53.67647058823529,1610612742,18,17,2026-01-29T01:59:15Z,1260000,False,-18.0,251.0,1,left,B. Williams 25' 3PT  (5 PTS) (D. Powell 1 AST),"[1630314, 203939]",1610612742.0,DAL,,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,25.16,Made,5.0,D. Powell,203939.0,1.0,,,,,,,,,,
132,PT04M17.00S,2026-01-29T01:59:23.1Z,1,REGULAR,2pt,Jump Shot,[],203944,90.62089356110381,86.51960784313727,1610612750,18,17,2026-01-29T02:02:33Z,1280000,False,183.0,36.0,1,right,MISS J. Randle 18' pullup Shot,[203944],1610612750.0,MIN,,pullup,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,,,,18.61,Missed,,,,,,,,,,,,,,
133,PT04M14.00S,2026-01-29T01:59:26.1Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,18,17,2026-01-29T01:59:27Z,1290000,False,,,0,,N. Marshall REBOUND (Off:2 Def:1),[1630230],1610612742.0,DAL,,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right,,,,,,,,,,132.0,3.0,1.0,2.0,,,,,,
134,PT04M09.00S,2026-01-29T01:59:30.7Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612742,18,17,2026-01-29T01:59:35Z,1300000,False,,,0,,N. Marshall bad pass TURNOVER (2 TO),"[1630230, 1629675]",1610612742.0,DAL,,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,2.0,Reid,1629675.0,,,,,,,,,,,,,,,,
135,PT04M09.00S,2026-01-29T01:59:30.7Z,1,REGULAR,steal,,[],1629675,,,1610612750,18,17,2026-01-29T01:59:33Z,1310000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
136,PT04M03.00S,2026-01-29T01:59:36.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,82.7365308804205,95.58823529411765,1610612750,18,17,2026-01-29T01:59:42Z,1320000,False,228.0,110.0,1,right,MISS M. Conley 25' running 3PT,[201144],1610612750.0,MIN,,running,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,25.3,Missed,,,,,,,,,,,,,,
137,PT04M01.00S,2026-01-29T01:59:38.7Z,1,REGULAR,rebound,offensive,[],203944,,,1610612750,18,17,2026-01-29T01:59:50Z,1330000,False,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,136.0,1.0,0.0,1.0,,,,,,
138,PT04M00.00S,2026-01-29T01:59:40.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,92.59198423127464,50.0,1610612750,18,17,2026-01-29T02:05:46Z,1340000,False,0.0,17.0,1,right,MISS J. Randle putback Layup - blocked,"[203944, 1630230]",1610612750.0,MIN,,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,1.71,Missed,,,,,,,,,,,,,Marshall,1630230.0
139,PT04M00.00S,2026-01-29T01:59:40.2Z,1,REGULAR,block,,[],1630230,,,1610612750,18,17,2026-01-29T01:59:41Z,1350000,False,,,0,,N. Marshall BLOCK (1 BLK),[1630230],1610612742.0,DAL,,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
140,PT03M59.00S,2026-01-29T01:59:41.2Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,18,17,2026-01-29T01:59:53Z,1360000,False,,,0,,N. Marshall REBOUND (Off:2 Def:2),[1630230],1610612742.0,DAL,,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,138.0,4.0,2.0,2.0,,,,,,
142,PT03M43.00S,2026-01-29T02:00:01.5Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,18,17,2026-01-29T02:00:14Z,1380000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT03M43.00S,2026-01-29T02:00:01.5Z,1,REGULAR,substitution,out,[],203944,,,1610612742,18,17,2026-01-29T02:00:14Z,1390000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT03M43.00S,2026-01-29T02:00:01.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,18,17,2026-01-29T02:00:14Z,1400000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT03M43.00S,2026-01-29T02:00:01.5Z,1,REGULAR,substitution,in,[],1641740,,,1610612742,18,17,2026-01-29T02:00:14Z,1410000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT03M38.00S,2026-01-29T02:00:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,9.543363994743759,51.225490196078425,1610612742,18,17,2026-01-29T02:00:28Z,1420000,False,-6.0,37.0,1,left,MISS B. Williams driving Layup,[1630314],1610612742.0,DAL,,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,3.77,Missed,,,,,,,,,,,,,,
147,PT03M36.00S,2026-01-29T02:00:23.4Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,18,17,2026-01-29T02:00:23Z,1430000,False,,,0,,D. Powell REBOUND (Off:3 Def:1),[203939],1610612742.0,DAL,,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,146.0,4.0,1.0,3.0,,,,,,
148,PT03M35.00S,2026-01-29T02:00:24.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,6.783837056504599,52.20588235294118,1610612742,20,17,2026-01-29T02:00:31Z,1440000,False,-11.0,11.0,1,left,D. Powell putback Layup (3 PTS),[203939],1610612742.0,DAL,,putback,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,1.58,Made,3.0,,,,,,,,,,,,,
149,PT03M16.00S,2026-01-29T02:00:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,81.07752956636006,62.768075980392155,1610612750,20,19,2026-01-29T02:00:50Z,1450000,False,64.0,125.0,1,right,A. Edwards 14' turnaround fadeaway Jump Shot (4 PTS),[1630162],1610612750.0,MIN,,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,14.07,Made,4.0,,,,,,,,,,,,,
150,PT03M06.00S,2026-01-29T02:00:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,9.592641261498029,45.16314338235294,1610612742,22,19,2026-01-29T02:01:02Z,1460000,False,24.0,38.0,1,left,J. Hardy driving floating bank Jump Shot (2 PTS),[1630702],1610612742.0,DAL,,driving floating bank,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,4.48,Made,2.0,,,,,,,,,,,,,
151,PT02M53.00S,2026-01-29T02:01:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,92.9862023653088,57.59803921568627,1610612750,22,21,2026-01-29T02:09:19Z,1470000,False,38.0,13.0,1,right,N. Reid driving floating Jump Shot (2 PTS) (M. Conley 1 AST),"[1629675, 201144]",1610612750.0,MIN,,driving floating,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,4.03,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,
153,PT02M44.00S,2026-01-29T02:01:18.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612742,22,21,2026-01-29T02:01:28Z,1490000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Williams 2 FT),"[1629675, 1630314]",1610612750.0,MIN,101284.0,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Williams,1630314.0,,
155,PT02M44.00S,2026-01-29T02:01:30.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,22,21,2026-01-29T02:01:30Z,1510000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT02M44.00S,2026-01-29T02:04:28.1Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,22,21,2026-01-29T02:04:40Z,1520000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT02M44.00S,2026-01-29T02:04:28.1Z,1,REGULAR,substitution,out,[],1630183,,,1610612742,22,21,2026-01-29T02:04:40Z,1530000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M44.00S,2026-01-29T02:04:28.1Z,1,REGULAR,substitution,in,[],1629023,,,1610612742,22,21,2026-01-29T02:04:40Z,1540000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M44.00S,2026-01-29T02:04:28.1Z,1,REGULAR,substitution,in,[],1642866,,,1610612742,22,21,2026-01-29T02:04:40Z,1550000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT02M44.00S,2026-01-29T02:04:41.3Z,1,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,23,21,2026-01-29T02:04:41Z,1560000,False,,,0,,B. Williams Free Throw 1 of 2 (6 PTS),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
161,PT02M44.00S,2026-01-29T02:04:57.4Z,1,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,24,21,2026-01-29T02:04:57Z,1570000,False,,,0,,B. Williams Free Throw 2 of 2 (7 PTS),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
162,PT02M35.00S,2026-01-29T02:05:10.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612750,24,21,2026-01-29T02:05:15Z,1580000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Reid 2 FT),"[1629023, 1629675]",1610612742.0,DAL,101284.0,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Reid,1629675.0,,
164,PT02M35.00S,2026-01-29T02:05:33.9Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,24,22,2026-01-29T02:05:33Z,1600000,False,,,0,,N. Reid Free Throw 1 of 2 (3 PTS),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
165,PT02M35.00S,2026-01-29T02:05:50.6Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,24,23,2026-01-29T02:05:50Z,1610000,False,,,0,,N. Reid Free Throw 2 of 2 (4 PTS),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
166,PT02M21.00S,2026-01-29T02:06:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,6.389618922470433,46.568627450980394,1610612742,26,23,2026-01-29T02:06:17Z,1620000,False,17.0,8.0,1,left,C. Martin driving reverse Layup (4 PTS),[1628997],1610612742.0,DAL,,driving reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,1.88,Made,4.0,,,,,,,,,,,,,
167,PT01M57.00S,2026-01-29T02:06:29.2Z,1,REGULAR,3pt,Jump Shot,[],1629675,91.45860709592641,96.1014093137255,1610612750,26,26,2026-01-29T02:06:35Z,1630000,False,231.0,28.0,1,right,N. Reid 3PT  (7 PTS) (J. Clark 1 AST),"[1629675, 1641740]",1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,23.22,Made,7.0,J. Clark,1641740.0,1.0,,,,,,,,,,
