actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
250,PT04M49.00S,2025-10-28T01:25:11.1Z,2,REGULAR,3pt,Jump Shot,[],1642843,8.886333771353483,95.83333333333334,1610612742,36,42,2025-10-28T01:34:21Z,2500000,False,-229.0,31.0,1,left,MISS C. Flagg 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
251,PT04M44.00S,2025-10-28T01:25:16.1Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,36,42,2025-10-28T01:25:15Z,2510000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,250.0,3.0,3.0,0.0,,,,,,,,,,
252,PT04M41.00S,2025-10-28T01:25:18.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,64.60249671484888,49.26470588235294,1610612760,36,42,2025-10-28T01:34:51Z,2520000,False,-4.0,280.0,1,right,MISS A. Wiggins 28' running pullup 3PT,[1630598],1610612760.0,OKC,running pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,28.02,Missed,,,,,,,,,,,,,,,,,,
253,PT04M36.00S,2025-10-28T01:25:23.5Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,36,42,2025-10-28T01:25:26Z,2530000,False,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,252.0,4.0,4.0,0.0,,,,,,,,,,
254,PT04M28.00S,2025-10-28T01:25:31.4Z,2,REGULAR,2pt,Jump Shot,[],202691,8.229303547963205,79.65686274509804,1610612742,36,42,2025-10-28T01:25:36Z,2540000,False,-148.0,25.0,1,left,MISS K. Thompson 15' Jump Shot,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,15.04,Missed,,,,,,,,,,,,,,,,,,
255,PT04M24.00S,2025-10-28T01:25:35.4Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,36,42,2025-10-28T01:25:36Z,2550000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:2),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,254.0,2.0,2.0,0.0,,,,,,,,,,
256,PT04M13.00S,2025-10-28T01:25:47.2Z,2,REGULAR,2pt,Layup,[],1628392,93.11760840998686,33.33333333333333,1610612760,36,42,2025-10-28T01:36:44Z,2560000,False,-83.0,12.0,1,right,MISS I. Hartenstein 8' cutting Layup,[1628392],1610612760.0,OKC,cutting,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,8.42,Missed,,,,,,,,,,,,,,,,,,
257,PT04M10.00S,2025-10-28T01:25:49.0Z,2,REGULAR,rebound,defensive,[],203076,,,1610612742,36,42,2025-10-28T01:25:49Z,2570000,False,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,256.0,7.0,5.0,2.0,,,,,,,,,,
258,PT04M01.00S,2025-10-28T01:25:57.7Z,2,REGULAR,3pt,Jump Shot,[],203076,31.488173455978973,60.78431372549019,1610612742,39,42,2025-10-28T01:26:01Z,2580000,False,-54.0,243.0,1,left,A. Davis 24' 3PT  (15 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,24.94,Made,15.0,,,,,,,,,,,,,,,,,
259,PT03M42.00S,2025-10-28T01:26:17.0Z,2,REGULAR,3pt,Jump Shot,[],1629652,65.91655716162943,50.0,1610612760,39,42,2025-10-28T01:26:22Z,2590000,False,0.0,268.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
260,PT03M40.00S,2025-10-28T01:26:19.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,39,42,2025-10-28T01:26:22Z,2600000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,259.0,,,,,,,,,,,,,
262,PT03M40.00S,2025-10-28T01:26:24.5Z,2,REGULAR,substitution,out,[],202691,,,1610612742,39,42,2025-10-28T01:26:41Z,2620000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M40.00S,2025-10-28T01:26:24.5Z,2,REGULAR,substitution,out,[],1642843,,,1610612742,39,42,2025-10-28T01:26:41Z,2630000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M40.00S,2025-10-28T01:26:24.5Z,2,REGULAR,substitution,out,[],1630598,,,1610612742,39,42,2025-10-28T01:26:41Z,2640000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M40.00S,2025-10-28T01:26:24.5Z,2,REGULAR,substitution,out,[],1641717,,,1610612742,39,42,2025-10-28T01:26:41Z,2650000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M40.00S,2025-10-28T01:26:24.5Z,2,REGULAR,substitution,in,[],1626156,,,1610612742,39,42,2025-10-28T01:26:41Z,2660000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M40.00S,2025-10-28T01:26:24.5Z,2,REGULAR,substitution,in,[],1629023,,,1610612742,39,42,2025-10-28T01:26:41Z,2670000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M40.00S,2025-10-28T01:26:24.5Z,2,REGULAR,substitution,in,[],1628983,,,1610612742,39,42,2025-10-28T01:26:41Z,2680000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M40.00S,2025-10-28T01:26:24.5Z,2,REGULAR,substitution,in,[],1642964,,,1610612742,39,42,2025-10-28T01:26:41Z,2690000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M25.00S,2025-10-28T01:26:56.0Z,2,REGULAR,2pt,Jump Shot,[],203076,23.078186596583443,31.862745098039213,1610612742,39,42,2025-10-28T01:38:11Z,2700000,False,91.0,164.0,1,left,MISS A. Davis 18' step back Shot,[203076],1610612742.0,DAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,18.78,Missed,,,,,,,,,,,,,,,,,,
271,PT03M22.00S,2025-10-28T01:26:59.0Z,2,REGULAR,rebound,defensive,[],1642964,,,1610612760,39,42,2025-10-28T01:26:59Z,2710000,False,,,0,,B. Barnhizer REBOUND (Off:0 Def:1),[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,Mid-Range,16-24 Right Center,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,
272,PT03M12.00S,2025-10-28T01:27:08.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.6833114323259,47.173713235294116,1610612760,39,44,2025-10-28T01:38:59Z,2720000,False,-14.0,129.0,1,right,S. Gilgeous-Alexander 12' step back Jump Shot (8 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.99,Made,8.0,,,,,,,,,,,,,,,,,
273,PT02M54.00S,2025-10-28T01:27:26.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,4.812746386333772,96.32352941176471,1610612742,39,44,2025-10-28T01:27:30Z,2730000,False,-232.0,-7.0,1,left,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
274,PT02M52.00S,2025-10-28T01:27:28.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,39,44,2025-10-28T01:27:30Z,2740000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,273.0,4.0,4.0,0.0,,,,,,,,,,
275,PT02M31.00S,2025-10-28T01:27:50.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642964,87.59855453350855,41.42156862745098,1610612760,39,46,2025-10-28T01:27:53Z,2750000,False,-43.0,64.0,1,right,B. Barnhizer 7' turnaround Jump Shot (2 PTS),[1642964],1610612760.0,OKC,turnaround,,,Barnhizer,B. Barnhizer,,,,,In The Paint (Non-RA),0-8 Center,7.71,Made,2.0,,,,,,,,,,,,,,,,,
276,PT02M18.00S,2025-10-28T01:28:03.8Z,2,REGULAR,foul,personal,['3freethrow'],1642964,,,1610612742,39,46,2025-10-28T01:28:16Z,2760000,False,,,0,,B. Barnhizer shooting personal FOUL (2 PF) (Marshall 3 FT),"[1642964, 1630230]",1610612760.0,OKC,shooting,,,Barnhizer,B. Barnhizer,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628172.0,,2.0,0.0,Marshall,1630230.0,,,,
278,PT02M18.00S,2025-10-28T01:28:37.4Z,2,REGULAR,freethrow,1 of 3,[],1630230,,,1610612742,40,46,2025-10-28T01:28:37Z,2780000,False,,,0,,N. Marshall Free Throw 1 of 3 (5 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
279,PT02M18.00S,2025-10-28T01:28:48.1Z,2,REGULAR,freethrow,2 of 3,[],1630230,,,1610612742,41,46,2025-10-28T01:28:48Z,2790000,False,,,0,,N. Marshall Free Throw 2 of 3 (6 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
280,PT02M18.00S,2025-10-28T01:28:48.9Z,2,REGULAR,substitution,out,[],1631108,,,1610612742,41,46,2025-10-28T01:29:02Z,2800000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M18.00S,2025-10-28T01:28:48.9Z,2,REGULAR,substitution,out,[],1642349,,,1610612742,41,46,2025-10-28T01:29:02Z,2810000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M18.00S,2025-10-28T01:28:48.9Z,2,REGULAR,substitution,in,[],1642843,,,1610612742,41,46,2025-10-28T01:29:02Z,2820000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M18.00S,2025-10-28T01:28:48.9Z,2,REGULAR,substitution,in,[],1631096,,,1610612742,41,46,2025-10-28T01:29:02Z,2830000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M18.00S,2025-10-28T01:29:07.3Z,2,REGULAR,freethrow,3 of 3,[],1630230,,,1610612742,42,46,2025-10-28T01:29:07Z,2840000,False,,,0,,N. Marshall Free Throw 3 of 3 (7 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
285,PT01M58.00S,2025-10-28T01:29:28.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,93.51182654402102,37.254901960784316,1610612760,42,48,2025-10-28T01:29:32Z,2850000,False,-64.0,8.0,1,right,I. Hartenstein 6' turnaround Hook (8 PTS) (S. Gilgeous-Alexander 4 AST),"[1628392, 1628983]",1610612760.0,OKC,turnaround,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,8.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,,,,
287,PT01M38.00S,2025-10-28T01:29:47.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,21.895532194480946,87.74509803921569,1610612742,42,48,2025-10-28T01:29:54Z,2870000,False,-189.0,153.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.31,Missed,,,,,,,,,,,,,,,,,,
288,PT01M35.00S,2025-10-28T01:29:50.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,42,48,2025-10-28T01:29:54Z,2880000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:5),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,287.0,5.0,5.0,0.0,,,,,,,,,,
289,PT01M25.00S,2025-10-28T01:30:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,92.19776609724047,50.98039215686274,1610612760,42,48,2025-10-28T01:40:48Z,2890000,False,5.0,21.0,1,right,MISS C. Holmgren cutting finger roll Layup,[1631096],1610612760.0,OKC,cutting finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
290,PT01M25.00S,2025-10-28T01:30:01.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,42,48,2025-10-28T01:30:12Z,2900000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,289.0,,,,,,,,,,,,,
291,PT01M25.00S,2025-10-28T01:30:07.2Z,2,REGULAR,foul,personal,[],1628392,,,1610612742,42,48,2025-10-28T01:30:12Z,2910000,False,,,0,,I. Hartenstein loose ball personal FOUL (2 PF),"[1628392, 203076]",1610612760.0,OKC,loose ball,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,,2.0,0.0,Davis,203076.0,,,,
293,PT01M25.00S,2025-10-28T01:30:14.5Z,2,REGULAR,substitution,out,[],1642964,,,1610612742,42,48,2025-10-28T01:30:42Z,2930000,False,,,0,,SUB out: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M25.00S,2025-10-28T01:30:14.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612742,42,48,2025-10-28T01:30:42Z,2940000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M25.00S,2025-10-28T01:30:14.5Z,2,REGULAR,substitution,in,[],1630598,,,1610612742,42,48,2025-10-28T01:30:42Z,2950000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M25.00S,2025-10-28T01:30:14.5Z,2,REGULAR,substitution,in,[],1631119,,,1610612742,42,48,2025-10-28T01:30:42Z,2960000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M15.00S,2025-10-28T01:30:52.6Z,2,REGULAR,3pt,Jump Shot,[],1626156,28.86005256241787,73.52941176470588,1610612742,42,48,2025-10-28T01:30:56Z,2970000,False,-118.0,219.0,1,left,MISS D. Russell 24' pullup 3PT,[1626156],1610612742.0,DAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
298,PT01M14.00S,2025-10-28T01:30:53.6Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,42,48,2025-10-28T01:30:56Z,2980000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,297.0,2.0,2.0,0.0,,,,,,,,,,
299,PT01M10.00S,2025-10-28T01:30:58.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,73.9323258869908,16.176470588235293,1610612760,42,48,2025-10-28T01:41:29Z,2990000,False,-169.0,193.0,1,right,MISS S. Gilgeous-Alexander 25' running pullup 3PT,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
300,PT01M06.00S,2025-10-28T01:31:02.7Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,42,48,2025-10-28T01:31:04Z,3000000,False,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,299.0,6.0,5.0,1.0,,,,,,,,,,
301,PT00M49.00S,2025-10-28T01:31:20.1Z,2,REGULAR,2pt,Jump Shot,[],203076,12.959921156373195,17.401960784313726,1610612742,42,48,2025-10-28T01:31:23Z,3010000,False,163.0,69.0,1,left,MISS A. Davis 17' turnaround fadeaway Shot,[203076],1610612742.0,DAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right,17.71,Missed,,,,,,,,,,,,,,,,,,
302,PT00M46.60S,2025-10-28T01:31:22.5Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,42,48,2025-10-28T01:31:23Z,3020000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right,,,,,,,301.0,3.0,3.0,0.0,,,,,,,,,,
303,PT00M34.20S,2025-10-28T01:31:35.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,94.43166885676742,59.55882352941176,1610612760,42,48,2025-10-28T01:31:40Z,3030000,False,48.0,0.0,1,right,MISS S. Gilgeous-Alexander driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
304,PT00M32.50S,2025-10-28T01:31:36.7Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,42,48,2025-10-28T01:31:40Z,3040000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,303.0,3.0,2.0,1.0,,,,,,,,,,
305,PT00M12.60S,2025-10-28T01:31:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,13.61695137976347,38.970588235294116,1610612742,42,48,2025-10-28T01:32:01Z,3050000,False,55.0,75.0,1,left,MISS D. Russell 9' driving floating bank Shot,[1626156],1610612742.0,DAL,driving floating bank,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Right,9.35,Missed,,,,,,,,,,,,,,,,,,
306,PT00M10.50S,2025-10-28T01:31:58.7Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,42,48,2025-10-28T01:32:01Z,3060000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,305.0,5.0,5.0,0.0,,,,,,,,,,
307,PT00M00.30S,2025-10-28T01:32:11.3Z,2,REGULAR,2pt,Jump Shot,[],1628983,95.48291721419186,76.7156862745098,1610612760,42,48,2025-10-28T01:32:20Z,3070000,False,134.0,-10.0,1,right,MISS S. Gilgeous-Alexander 13' driving floating Shot - blocked,"[1628983, 1629023]",1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,13.4,Missed,,,,,,,,,,,,,,,Washington,1629023.0,,
308,PT00M00.30S,2025-10-28T01:32:11.3Z,2,REGULAR,block,,[],1629023,,,1610612760,42,48,2025-10-28T01:32:13Z,3080000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
309,PT00M00.10S,2025-10-28T01:32:11.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,42,48,2025-10-28T01:32:20Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,307.0,,,,,,,,,,,,,
310,PT00M00.00S,2025-10-28T01:32:16.5Z,2,REGULAR,period,end,[],0,,,1610612760,42,48,2025-10-28T01:32:16Z,3100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2025-10-28T01:47:02.9Z,3,REGULAR,substitution,out,['startperiod'],1626156,,,1610612760,42,48,2025-10-28T01:47:25Z,3110000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2025-10-28T01:47:02.9Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612760,42,48,2025-10-28T01:47:25Z,3120000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-10-28T01:47:02.9Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612760,42,48,2025-10-28T01:47:25Z,3130000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-10-28T01:47:02.9Z,3,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,42,48,2025-10-28T01:47:25Z,3140000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-10-28T01:47:02.9Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612760,42,48,2025-10-28T01:47:25Z,3150000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-10-28T01:47:02.9Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612760,42,48,2025-10-28T01:47:25Z,3160000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-10-28T01:47:02.9Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612760,42,48,2025-10-28T01:47:25Z,3170000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-10-28T01:47:02.9Z,3,REGULAR,substitution,in,['startperiod'],1641717,,,1610612760,42,48,2025-10-28T01:47:25Z,3180000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-10-28T01:47:25.8Z,3,REGULAR,period,start,[],0,,,1610612742,42,48,2025-10-28T01:47:25Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M51.00S,2025-10-28T01:47:39.0Z,3,REGULAR,foul,personal,[],1628392,,,1610612742,42,48,2025-10-28T01:47:47Z,3200000,False,,,0,,I. Hartenstein personal FOUL (3 PF),"[1628392, 203076]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1830.0,,3.0,0.0,Davis,203076.0,,,,
322,PT11M44.00S,2025-10-28T01:47:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,82.47371879106439,48.03921568627451,1610612742,44,48,2025-10-28T01:49:46Z,3220000,False,-10.0,112.0,1,right,A. Davis 11' fadeaway Jump Shot (17 PTS),[203076],1610612742.0,DAL,fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,11.26,Made,17.0,,,,,,,,,,,,,,,,,
323,PT11M31.00S,2025-10-28T01:48:11.2Z,3,REGULAR,3pt,Jump Shot,[],1631096,32.013797634691194,36.51960784313725,1610612760,44,48,2025-10-28T01:48:16Z,3230000,False,67.0,248.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
324,PT11M27.00S,2025-10-28T01:48:15.2Z,3,REGULAR,rebound,offensive,[],1641717,,,1610612760,44,48,2025-10-28T01:48:16Z,3240000,False,,,0,,C. Wallace REBOUND (Off:1 Def:3),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,323.0,4.0,3.0,1.0,,,,,,,,,,
325,PT11M22.00S,2025-10-28T01:48:19.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641717,10.33180026281209,39.46078431372549,1610612760,44,48,2025-10-28T01:48:23Z,3250000,False,53.0,45.0,1,left,MISS C. Wallace 6' driving floating Shot,[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
326,PT11M20.00S,2025-10-28T01:48:21.2Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612742,44,48,2025-10-28T01:48:23Z,3260000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,325.0,2.0,2.0,0.0,,,,,,,,,,
