actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
238,PT04M00.00S,2024-03-24T00:52:10.6Z,2,REGULAR,3pt,Jump Shot,[],1628380,66.44218134034165,48.77450980392157,1610612759,34,49,2024-03-24T00:52:17Z,2350000,False,-6.0,263.0,1,right,Z. Collins 26' 3PT  (6 PTS) (T. Jones 3 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,26.3,Made,,,,,6.0,,,T. Jones,1630200.0,3.0,,,,,,
240,PT03M46.00S,2024-03-24T00:52:25.0Z,2,REGULAR,2pt,Jump Shot,[],1629626,25.312089356110377,37.254901960784316,1610612756,34,51,2024-03-24T00:52:30Z,2370000,False,64.0,185.0,1,left,B. Bol 19' pullup Jump Shot (5 PTS) (D. Booker 2 AST),"[1629626, 1626164]",1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right Center,,,19.6,Made,,,,,5.0,,,D. Booker,1626164.0,2.0,,,,,,
241,PT03M38.00S,2024-03-24T00:52:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.9862023653088,49.01960784313725,1610612759,34,51,2024-03-24T00:56:27Z,2380000,False,-5.0,13.0,1,right,MISS M. Branham driving reverse Layup,[1631103],1610612759.0,SAS,driving reverse,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,1.43,Missed,,,,,,,,,,,,,,,,
242,PT03M38.00S,2024-03-24T00:52:32.8Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,34,51,2024-03-24T00:56:27Z,2390000,False,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,241.0,2.0,2.0,0.0,,,,,,,,,,,,
243,PT03M25.00S,2024-03-24T00:52:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,10.33180026281209,46.32352941176471,1610612756,34,53,2024-03-24T00:57:17Z,2400000,False,18.0,45.0,1,left,J. Nurkic cutting Layup (4 PTS) (D. Booker 3 AST),"[203994, 1626164]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,4.82,Made,,,,,4.0,,,D. Booker,1626164.0,3.0,,,,,,
245,PT03M25.00S,2024-03-24T00:52:56.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,34,53,2024-03-24T00:52:56Z,2420000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M25.00S,2024-03-24T00:55:29.4Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,34,53,2024-03-24T00:55:53Z,2430000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M25.00S,2024-03-24T00:55:29.4Z,2,REGULAR,substitution,out,[],1629626,,,1610612759,34,53,2024-03-24T00:55:53Z,2440000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M25.00S,2024-03-24T00:55:29.4Z,2,REGULAR,substitution,out,[],201142,,,1610612759,34,53,2024-03-24T00:55:53Z,2450000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M25.00S,2024-03-24T00:55:29.4Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,34,53,2024-03-24T00:55:53Z,2460000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M25.00S,2024-03-24T00:55:29.4Z,2,REGULAR,substitution,in,[],201569,,,1610612759,34,53,2024-03-24T00:55:53Z,2470000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M25.00S,2024-03-24T00:55:29.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612759,34,53,2024-03-24T00:55:53Z,2480000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M08.00S,2024-03-24T00:56:07.1Z,2,REGULAR,3pt,Jump Shot,[],1631110,78.0059132720105,89.70588235294117,1610612759,34,53,2024-03-24T00:56:14Z,2490000,False,199.0,154.0,1,right,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,25.14,Missed,,,,,,,,,,,,,,,,
254,PT03M08.00S,2024-03-24T00:56:07.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,34,53,2024-03-24T00:56:14Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,253.0,,,,,,,,,,,,,,,
255,PT03M08.00S,2024-03-24T00:56:14.0Z,2,REGULAR,foul,personal,[],201569,,,1610612759,34,53,2024-03-24T00:56:27Z,2510000,False,,,0,,E. Gordon loose ball personal FOUL (1 PF),"[201569, 1628380]",1610612756.0,PHX,loose ball,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,1628484.0,,,,,,,,,,,,,,,,1.0,0.0,Collins,1628380.0
257,PT02M57.00S,2024-03-24T00:56:42.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630170,82.60512483574244,42.8921568627451,1610612759,34,53,2024-03-24T00:56:48Z,2530000,False,-36.0,111.0,1,right,MISS D. Vassell 11' turnaround Shot,[1630170],1610612759.0,SAS,turnaround,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,11.65,Missed,,,,,,,,,,,,,,,,
258,PT02M53.00S,2024-03-24T00:56:46.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,34,53,2024-03-24T00:56:48Z,2540000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,257.0,7.0,5.0,2.0,,,,,,,,,,,,
259,PT02M39.00S,2024-03-24T00:57:00.2Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612756,34,53,2024-03-24T00:57:06Z,2550000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1628380]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,Collins,1628380.0,,,,,,,,,
260,PT02M39.00S,2024-03-24T00:57:00.2Z,2,REGULAR,steal,,[],1628380,,,1610612759,34,53,2024-03-24T00:57:03Z,2560000,False,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT02M34.00S,2024-03-24T00:57:05.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628380,91.67214191852825,47.794117647058826,1610612759,36,53,2024-03-24T00:57:10Z,2570000,False,-11.0,26.0,1,right,Z. Collins running finger roll Layup (8 PTS),[1628380],1610612759.0,SAS,running finger roll,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,2.8,Made,,,,,8.0,,,,,,,,,,,
262,PT02M14.00S,2024-03-24T00:57:25.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,12.565703022339028,52.20588235294118,1610612756,36,55,2024-03-24T00:59:14Z,2580000,False,-11.0,66.0,1,left,G. Allen 6' driving floating Jump Shot (6 PTS) (D. Booker 4 AST),"[1628960, 1626164]",1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,6.65,Made,,,,,6.0,,,D. Booker,1626164.0,4.0,,,,,,
264,PT02M07.00S,2024-03-24T00:57:36.8Z,2,REGULAR,violation,kicked ball,[],203994,,,1610612759,36,55,2024-03-24T00:57:45Z,2600000,False,,,0,,J. Nurkic kicked ball VIOLATION,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,203591.0,,,,,,,,,,,,,,,,,,,
265,PT02M07.00S,2024-03-24T00:57:48.3Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,36,55,2024-03-24T00:58:17Z,2610000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M07.00S,2024-03-24T00:57:48.3Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,36,55,2024-03-24T00:58:17Z,2620000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M07.00S,2024-03-24T00:57:48.3Z,2,REGULAR,substitution,out,[],203994,,,1610612759,36,55,2024-03-24T00:58:17Z,2630000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M07.00S,2024-03-24T00:57:48.3Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,36,55,2024-03-24T00:58:17Z,2650000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M07.00S,2024-03-24T00:57:48.3Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,36,55,2024-03-24T00:58:17Z,2660000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M07.00S,2024-03-24T00:57:48.3Z,2,REGULAR,substitution,in,[],201142,,,1610612759,36,55,2024-03-24T00:58:17Z,2670000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M07.00S,2024-03-24T00:57:48.3Z,2,REGULAR,substitution,out,[],1626220,,,1610612759,36,55,2024-03-24T01:00:01Z,2680000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M07.00S,2024-03-24T00:57:48.3Z,2,REGULAR,substitution,in,[],203078,,,1610612759,36,55,2024-03-24T01:00:01Z,2685000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT01M54.00S,2024-03-24T00:58:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,92.72339027595268,48.28431372549019,1610612759,38,55,2024-03-24T00:58:36Z,2690000,False,-9.0,16.0,1,right,J. Champagnie driving Layup (2 PTS) (J. Sochan 1 AST),"[1630577, 1631110]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,1.81,Made,,,,,2.0,,,J. Sochan,1631110.0,1.0,,,,,,
275,PT01M38.00S,2024-03-24T00:58:43.7Z,2,REGULAR,3pt,Jump Shot,[],201142,4.812746386333772,96.07843137254902,1610612756,38,58,2024-03-24T00:58:49Z,2710000,False,-230.0,-7.0,1,left,K. Durant 3PT  (17 PTS) (B. Beal 7 AST),"[201142, 203078]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,23.05,Made,,,,,17.0,,,B. Beal,203078.0,7.0,,,,,,
277,PT01M26.00S,2024-03-24T00:58:54.8Z,2,REGULAR,3pt,Jump Shot,[],1630577,94.03745072273325,2.941176470588235,1610612759,38,58,2024-03-24T00:59:02Z,2730000,False,-235.0,4.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
278,PT01M25.00S,2024-03-24T00:58:55.8Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,38,58,2024-03-24T00:59:02Z,2740000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,277.0,4.0,3.0,1.0,,,,,,,,,,,,
279,PT01M25.00S,2024-03-24T00:59:01.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,40,58,2024-03-24T00:59:01Z,2750000,False,0.0,0.0,1,right,K. Johnson tip Layup (2 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,2.0,,,,,,,,,,,
280,PT01M25.00S,2024-03-24T00:59:02.9Z,2,REGULAR,foul,personal,['1freethrow'],201569,,,1610612759,40,58,2024-03-24T00:59:23Z,2760000,False,,,0,,E. Gordon shooting personal FOUL (2 PF) (Johnson 1 FT),"[201569, 1629640]",1610612756.0,PHX,shooting,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,203591.0,,,,,,,,,,,,,,,,2.0,0.0,Johnson,1629640.0
282,PT01M25.00S,2024-03-24T00:59:31.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629640,,,1610612759,41,58,2024-03-24T00:59:31Z,2780000,False,,,0,,K. Johnson Free Throw 1 of 1 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
283,PT01M03.00S,2024-03-24T00:59:54.6Z,2,REGULAR,3pt,Jump Shot,[],201569,33.327858081471746,55.88235294117647,1610612756,41,61,2024-03-24T01:00:13Z,2790000,False,-29.0,261.0,1,left,E. Gordon 26' 3PT  (9 PTS) (G. Allen 1 AST),"[201569, 1628960]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,26.25,Made,,,,,9.0,,,G. Allen,1628960.0,1.0,,,,,,
287,PT00M51.00S,2024-03-24T01:00:09.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.38042049934296,55.63725490196079,1610612759,43,61,2024-03-24T01:00:17Z,2810000,False,28.0,10.0,1,right,K. Johnson driving finger roll Layup (5 PTS) (T. Jones 4 AST),"[1629640, 1630200]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,2.98,Made,,,,,5.0,,,T. Jones,1630200.0,4.0,,,,,,
288,PT00M32.60S,2024-03-24T01:00:29.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,14.536793692509855,48.03921568627451,1610612756,43,63,2024-03-24T01:00:33Z,2820000,False,10.0,84.0,1,left,D. Booker 8' pullup Jump Shot (16 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,8.47,Made,,,,,16.0,,,,,,,,,,,
289,PT00M24.20S,2024-03-24T01:00:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,90.62089356110381,51.71568627450981,1610612759,45,63,2024-03-24T01:00:46Z,2830000,False,9.0,36.0,1,right,T. Jones cutting Layup (4 PTS) (V. Wembanyama 2 AST),"[1630200, 1641705]",1610612759.0,SAS,cutting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,3.67,Made,,,,,4.0,,,V. Wembanyama,1641705.0,2.0,,,,,,
291,PT00M09.80S,2024-03-24T01:01:00.8Z,2,REGULAR,foul,personal,[],1629640,,,1610612756,45,63,2024-03-24T01:01:18Z,2850000,False,,,0,,K. Johnson take personal FOUL (1 PF),"[1629640, 201142]",1610612759.0,SAS,take,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,203591.0,,,,,,,,,,,,,,,,1.0,0.0,Durant,201142.0
293,PT00M03.30S,2024-03-24T01:01:25.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.652431011826544,55.88235294117647,1610612756,45,65,2024-03-24T01:01:35Z,2870000,False,-29.0,10.0,1,left,B. Beal cutting Layup (6 PTS) (D. Booker 5 AST),"[203078, 1626164]",1610612756.0,PHX,cutting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,3.11,Made,,,,,6.0,,,D. Booker,1626164.0,5.0,,,,,,
295,PT00M00.00S,2024-03-24T01:01:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,86.67871222076215,41.66666666666667,1610612759,47,65,2024-03-24T01:02:25Z,2890000,False,-42.0,73.0,1,right,T. Jones 8' running pullup Jump Shot (6 PTS),[1630200],1610612759.0,SAS,running pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,8.38,Made,,,,,6.0,,,,,,,,,,,
299,PT00M00.00S,2024-03-24T01:05:47.1Z,2,REGULAR,period,end,[],0,,,1610612756,47,65,2024-03-24T01:05:47Z,2920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2024-03-24T01:16:14.0Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612756,47,65,2024-03-24T01:16:51Z,2930000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2024-03-24T01:16:14.0Z,3,REGULAR,substitution,out,['startperiod'],201569,,,1610612756,47,65,2024-03-24T01:16:51Z,2940000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2024-03-24T01:16:14.0Z,3,REGULAR,substitution,in,['startperiod'],1630170,,,1610612756,47,65,2024-03-24T01:16:51Z,2950000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2024-03-24T01:16:14.0Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612756,47,65,2024-03-24T01:16:51Z,2960000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2024-03-24T01:16:57.7Z,3,REGULAR,period,start,[],0,,,1610612756,47,65,2024-03-24T01:16:57Z,2970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT11M42.00S,2024-03-24T01:17:15.0Z,3,REGULAR,3pt,Jump Shot,[],1626164,94.56307490144546,96.56862745098039,1610612756,47,68,2024-03-24T01:17:22Z,2980000,False,233.0,-1.0,1,right,D. Booker 3PT  (19 PTS) (B. Beal 8 AST),"[1626164, 203078]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,23.28,Made,,,,,19.0,,,B. Beal,203078.0,8.0,,,,,,
307,PT11M29.00S,2024-03-24T01:17:27.2Z,3,REGULAR,3pt,Jump Shot,[],1630170,8.886333771353483,3.6764705882352944,1610612759,47,68,2024-03-24T01:17:32Z,3000000,False,232.0,31.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,23.37,Missed,,,,,,,,,,,,,,,,
308,PT11M25.00S,2024-03-24T01:17:31.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,47,68,2024-03-24T01:17:32Z,3010000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,,,307.0,8.0,6.0,2.0,,,,,,,,,,,,
309,PT11M21.00S,2024-03-24T01:17:35.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1626164,81.2910643889619,78.18627450980392,1610612756,47,70,2024-03-24T01:17:44Z,3020000,False,141.0,123.0,1,right,D. Booker 18' running pullup Jump Shot (21 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,18.73,Made,,,,,21.0,,,,,,,,,,,
310,PT11M05.00S,2024-03-24T01:17:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.863994743758213,47.549019607843135,1610612759,49,70,2024-03-24T01:18:42Z,3030000,False,12.0,3.0,1,left,T. Jones driving Layup (8 PTS) (D. Vassell 2 AST),"[1630200, 1630170]",1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,1.26,Made,,,,,8.0,,,D. Vassell,1630170.0,2.0,,,,,,
312,PT10M44.00S,2024-03-24T01:18:12.3Z,3,REGULAR,3pt,Jump Shot,[],203078,71.56701708278581,17.647058823529413,1610612756,49,73,2024-03-24T01:18:18Z,3050000,False,-162.0,215.0,1,right,B. Beal 26' 3PT  (9 PTS) (K. Durant 3 AST),"[203078, 201142]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,26.89,Made,,,,,9.0,,,K. Durant,201142.0,3.0,,,,,,
314,PT10M30.00S,2024-03-24T01:18:26.0Z,3,REGULAR,3pt,Jump Shot,[],1631110,22.815374507227332,89.2156862745098,1610612759,49,73,2024-03-24T01:18:35Z,3070000,False,-196.0,162.0,1,left,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,25.44,Missed,,,,,,,,,,,,,,,,
315,PT10M27.00S,2024-03-24T01:18:29.0Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,49,73,2024-03-24T01:18:35Z,3080000,False,,,0,,D. Booker REBOUND (Off:1 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,314.0,6.0,5.0,1.0,,,,,,,,,,,,
316,PT10M25.00S,2024-03-24T01:18:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,91.40932982917214,52.94117647058824,1610612756,49,73,2024-03-24T01:18:44Z,3090000,False,15.0,28.0,1,right,MISS D. Booker running Layup - blocked,"[1626164, 1631110]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,3.19,Missed,,,,,,,,,,,Sochan,1631110.0,,,,
317,PT10M25.00S,2024-03-24T01:18:34.9Z,3,REGULAR,block,,[],1631110,,,1610612756,49,73,2024-03-24T01:18:38Z,3100000,False,,,0,,J. Sochan BLOCK (1 BLK),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT10M25.00S,2024-03-24T01:18:34.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,49,73,2024-03-24T01:18:44Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,316.0,,,,,,,,,,,,,,,
319,PT10M23.00S,2024-03-24T01:18:51.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,81.42247043363994,26.225490196078432,1610612756,49,75,2024-03-24T01:18:59Z,3120000,False,-119.0,122.0,1,right,K. Durant 17' Jump Shot (19 PTS) (D. Booker 6 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,17.04,Made,,,,,19.0,,,D. Booker,1626164.0,6.0,,,,,,
321,PT10M06.00S,2024-03-24T01:19:09.5Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612759,49,75,2024-03-24T01:19:18Z,3140000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Sochan 2 FT),"[203994, 1631110]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1628484.0,,,,,,,,,,,,,,,,1.0,0.0,Sochan,1631110.0
323,PT10M06.00S,2024-03-24T01:19:35.5Z,3,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,49,75,2024-03-24T01:19:35Z,3160000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
324,PT10M06.00S,2024-03-24T01:19:35.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,49,75,2024-03-24T01:19:35Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,323.0,,,,,,,,,,,,,,,
325,PT10M06.00S,2024-03-24T01:19:48.0Z,3,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,50,75,2024-03-24T01:19:48Z,3180000,False,,,0,,J. Sochan Free Throw 2 of 2 (3 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
326,PT09M55.00S,2024-03-24T01:20:01.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,81.68528252299606,60.049019607843135,1610612756,50,75,2024-03-24T01:20:31Z,3190000,False,50.0,120.0,1,right,MISS B. Beal 12' step back Shot,[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,12.98,Missed,,,,,,,,,,,,,,,,
327,PT09M50.00S,2024-03-24T01:20:06.4Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,50,75,2024-03-24T01:20:07Z,3200000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,326.0,1.0,1.0,0.0,,,,,,,,,,,,
328,PT09M47.00S,2024-03-24T01:20:09.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631110,6.521024967148489,54.41176470588235,1610612759,52,75,2024-03-24T01:20:38Z,3210000,False,-22.0,9.0,1,left,J. Sochan running Layup (5 PTS) (V. Wembanyama 3 AST),"[1631110, 1641705]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,2.38,Made,,,,,5.0,,,V. Wembanyama,1641705.0,3.0,,,,,,
