actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
513,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,out,['startperiod'],1626224,,,1610612744,81,89,2024-04-01T00:49:05Z,5000000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,81,89,2024-04-01T00:49:05Z,5010000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,81,89,2024-04-01T00:49:05Z,5020000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,81,89,2024-04-01T00:49:05Z,5030000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,in,['startperiod'],1641705,,,1610612744,81,89,2024-04-01T00:49:05Z,5040000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,in,['startperiod'],1631103,,,1610612744,81,89,2024-04-01T00:49:05Z,5050000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,in,['startperiod'],1631218,,,1610612744,81,89,2024-04-01T00:49:05Z,5060000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,81,89,2024-04-01T00:49:05Z,5070000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,81,89,2024-04-01T00:49:05Z,5080000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2024-04-01T00:49:13.7Z,4,REGULAR,period,start,[],0,,,1610612759,81,89,2024-04-01T00:49:13Z,5090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M46.00S,2024-04-01T00:49:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,90.09526938239159,49.754901960784316,1610612759,81,89,2024-04-01T00:49:31Z,5100000,False,-1.0,41.0,1,right,MISS V. Wembanyama alley-oop Layup,[1641705],1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,4.06,Missed,,,,,,,,,,,,,,,,
524,PT11M42.00S,2024-04-01T00:49:30.8Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,81,89,2024-04-01T00:49:31Z,5110000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,523.0,5.0,3.0,2.0,,,,,,,,,,,,
525,PT11M40.00S,2024-04-01T00:49:32.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,9.149145860709593,49.754901960784316,1610612744,81,91,2024-04-01T00:49:43Z,5120000,False,1.0,34.0,1,left,A. Wiggins running Layup (4 PTS),[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,3.35,Made,,,,,,,,,,,4.0,,,,,
526,PT11M36.00S,2024-04-01T00:49:42.7Z,4,REGULAR,foul,technical,['1freethrow'],873,,,1610612759,81,91,2024-04-01T00:50:00Z,5130000,False,,,0,,TEAM foul technical,[873],1610612759.0,SAS,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,,,,,,,
527,PT11M36.00S,2024-04-01T00:50:10.9Z,4,REGULAR,freethrow,1 of 1,[],202691,,,1610612759,81,92,2024-04-01T00:50:10Z,5140000,False,,,0,,K. Thompson technical Free Throw 1 of 1 (10 PTS),[202691],1610612744.0,GSW,technical,,,Thompson,K. Thompson,,,,,,,,,,Made,,,,,,,,,,,10.0,,,,,
528,PT11M17.00S,2024-04-01T00:50:48.1Z,4,REGULAR,turnover,bad pass,[],1628984,,,1610612759,81,92,2024-04-01T00:50:55Z,5150000,False,,,0,,D. Graham bad pass TURNOVER (1 TO),"[1628984, 1641764]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Podziemski,1641764.0
529,PT11M17.00S,2024-04-01T00:50:48.1Z,4,REGULAR,steal,,[],1641764,,,1610612744,81,92,2024-04-01T00:52:43Z,5160000,False,,,0,,B. Podziemski STEAL (2 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
530,PT11M13.00S,2024-04-01T00:50:52.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202691,24.52365308804205,10.294117647058822,1610612744,81,92,2024-04-01T00:52:21Z,5170000,False,199.0,178.0,1,left,MISS K. Thompson 26' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,26.66,Missed,,,,,,,,,,,,,,,,
531,PT11M11.00S,2024-04-01T00:50:54.0Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,81,92,2024-04-01T00:52:21Z,5180000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,530.0,7.0,6.0,1.0,,,,,,,,,,,,
532,PT10M59.00S,2024-04-01T00:51:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,89.43823915900131,48.529411764705884,1610612759,83,92,2024-04-01T00:51:15Z,5190000,False,-7.0,47.0,1,right,V. Wembanyama Layup (16 PTS) (M. Branham 2 AST),"[1641705, 1631103]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,4.74,Made,,,,,,,,,,,16.0,M. Branham,1631103.0,2.0,,
534,PT10M44.00S,2024-04-01T00:51:20.4Z,4,REGULAR,2pt,Jump Shot,[],101108,10.200394218134035,30.88235294117647,1610612744,83,94,2024-04-01T00:51:24Z,5210000,False,96.0,43.0,1,left,C. Paul 10' pullup Jump Shot (9 PTS),[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,10.5,Made,,,,,,,,,,,9.0,,,,,
535,PT10M26.00S,2024-04-01T00:51:38.7Z,4,REGULAR,3pt,Jump Shot,[],1641705,62.5,46.81372549019608,1610612759,86,94,2024-04-01T00:52:03Z,5220000,False,-16.0,300.0,1,right,V. Wembanyama 30' 3PT pullup (19 PTS) (J. Champagnie 4 AST),"[1641705, 1630577]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,30.04,Made,,,,,,,,,,,19.0,J. Champagnie,1630577.0,4.0,,
537,PT10M07.00S,2024-04-01T00:51:57.7Z,4,REGULAR,2pt,Jump Shot,[],101108,5.732588699080158,26.96078431372549,1610612744,86,94,2024-04-01T00:52:08Z,5240000,False,115.0,1.0,1,left,MISS C. Paul 11' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,11.52,Missed,,,,,,,,,,,,,,,,
538,PT10M07.00S,2024-04-01T00:51:57.7Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,86,94,2024-04-01T00:52:08Z,5250000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,537.0,8.0,7.0,1.0,,,,,,,,,,,,
539,PT10M00.00S,2024-04-01T00:52:04.6Z,4,REGULAR,turnover,lost ball,[],1641705,,,1610612759,86,94,2024-04-01T00:52:10Z,5260000,False,,,0,,V. Wembanyama lost ball TURNOVER (3 TO),"[1641705, 101108]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,,,,,,Paul,101108.0
540,PT10M00.00S,2024-04-01T00:52:04.6Z,4,REGULAR,steal,,[],101108,,,1610612744,86,94,2024-04-01T00:52:06Z,5270000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
541,PT09M46.00S,2024-04-01T00:52:20.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,19.530223390275953,92.40196078431373,1610612744,86,94,2024-04-01T00:52:23Z,5280000,False,-212.0,131.0,1,left,MISS B. Podziemski 24' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,24.93,Missed,,,,,,,,,,,,,,,,
542,PT09M43.00S,2024-04-01T00:52:22.6Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,86,94,2024-04-01T00:52:22Z,5290000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,541.0,5.0,3.0,2.0,,,,,,,,,,,,
543,PT09M42.00S,2024-04-01T00:52:26.7Z,4,REGULAR,foul,offensive,[],1641764,,,1610612744,86,94,2024-04-01T00:52:35Z,5300000,False,,,0,,B. Podziemski offensive FOUL (1 PF),"[1641764, 1630572]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,1830.0,,,,,,,,,,1.0,0.0,Mamukelashvili,1630572.0,,,,,,
545,PT09M42.00S,2024-04-01T00:52:26.7Z,4,REGULAR,turnover,offensive foul,[],1641764,,,1610612744,86,94,2024-04-01T00:52:26Z,5320000,False,,,0,,B. Podziemski offensive foul TURNOVER (1 TO),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,1830.0,1.0,,,,,,,,,,,,,,,,,,
546,PT09M24.00S,2024-04-01T00:53:01.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641705,91.67214191852825,50.245098039215684,1610612759,88,94,2024-04-01T00:54:51Z,5330000,False,1.0,26.0,1,right,V. Wembanyama driving DUNK (21 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,2.58,Made,,,,,,,,,,,21.0,,,,,
547,PT09M24.00S,2024-04-01T00:53:04.3Z,4,REGULAR,foul,personal,['1freethrow'],1631218,,,1610612759,88,94,2024-04-01T00:56:12Z,5340000,False,,,0,,T. Jackson-Davis shooting personal FOUL (2 PF) (Wembanyama 1 FT),"[1631218, 1641705]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0,,,,,,
549,PT09M24.00S,2024-04-01T00:53:16.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,88,94,2024-04-01T00:53:16Z,5360000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M24.00S,2024-04-01T00:55:55.8Z,4,REGULAR,substitution,out,[],203952,,,1610612759,88,94,2024-04-01T00:56:09Z,5370000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M24.00S,2024-04-01T00:55:55.8Z,4,REGULAR,substitution,out,[],1641764,,,1610612759,88,94,2024-04-01T00:56:09Z,5380000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M24.00S,2024-04-01T00:55:55.8Z,4,REGULAR,substitution,in,[],203110,,,1610612759,88,94,2024-04-01T00:56:09Z,5390000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M24.00S,2024-04-01T00:55:55.8Z,4,REGULAR,substitution,in,[],201939,,,1610612759,88,94,2024-04-01T00:56:09Z,5400000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M24.00S,2024-04-01T00:56:18.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641705,,,1610612759,89,94,2024-04-01T00:56:18Z,5410000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (22 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Made,,,,,,,,,,,22.0,,,,,
555,PT09M16.00S,2024-04-01T00:56:32.0Z,4,REGULAR,3pt,Jump Shot,[],202691,26.757555847568987,14.460784313725492,1610612744,89,94,2024-04-01T00:56:36Z,5420000,False,178.0,199.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,26.68,Missed,,,,,,,,,,,,,,,,
556,PT09M13.00S,2024-04-01T00:56:35.0Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,89,94,2024-04-01T00:56:36Z,5430000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,555.0,9.0,8.0,1.0,,,,,,,,,,,,
557,PT09M09.00S,2024-04-01T00:56:41.7Z,4,REGULAR,foul,personal,[],203110,,,1610612759,89,94,2024-04-01T00:56:49Z,5440000,False,,,0,,D. Green personal FOUL (2 PF),"[203110, 1641705]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,1830.0,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0,,,,,,
559,PT08M58.00S,2024-04-01T00:57:18.8Z,4,REGULAR,3pt,Jump Shot,[],1628984,89.04402102496715,96.07843137254902,1610612759,89,94,2024-04-01T00:57:23Z,5460000,False,230.0,50.0,1,right,MISS D. Graham pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Right Corner 3,24+ Right,,,23.59,Missed,,,,,,,,,,,,,,,,
560,PT08M53.00S,2024-04-01T00:57:23.8Z,4,REGULAR,rebound,defensive,[],101108,,,1610612744,89,94,2024-04-01T00:57:23Z,5470000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Right Corner 3,24+ Right,,,,,559.0,4.0,4.0,0.0,,,,,,,,,,,,
561,PT08M49.00S,2024-04-01T00:57:29.4Z,4,REGULAR,foul,personal,[],1631103,,,1610612744,89,94,2024-04-01T00:57:35Z,5480000,False,,,0,,M. Branham personal FOUL (2 PF),"[1631103, 201939]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,202037.0,,,,,,,,,,2.0,0.0,Curry,201939.0,,,,,,
563,PT08M42.00S,2024-04-01T00:57:59.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,5.863994743758213,55.392156862745104,1610612744,89,96,2024-04-01T00:58:03Z,5500000,False,-27.0,3.0,1,left,T. Jackson-Davis cutting DUNK (4 PTS) (S. Curry 7 AST),"[1631218, 201939]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,2.71,Made,,,,,,,,,,,4.0,S. Curry,201939.0,7.0,,
565,PT08M25.00S,2024-04-01T00:58:15.3Z,4,REGULAR,3pt,Jump Shot,[],1630577,80.3712220762155,4.6568627450980395,1610612759,92,96,2024-04-01T00:58:19Z,5520000,False,-227.0,132.0,1,right,J. Champagnie 26' 3PT  (6 PTS) (D. Graham 2 AST),"[1630577, 1628984]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,26.23,Made,,,,,,,,,,,6.0,D. Graham,1628984.0,2.0,,
567,PT08M03.00S,2024-04-01T00:58:42.7Z,4,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612744,92,96,2024-04-01T00:59:08Z,5540000,False,,,0,,V. Wembanyama shooting personal FOUL (1 PF) (Jackson-Davis 2 FT),"[1641705, 1631218]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,1.0,0.0,Jackson-Davis,1631218.0,,,,,,
569,PT08M03.00S,2024-04-01T00:59:04.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,92,96,2024-04-01T01:00:47Z,5560000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M03.00S,2024-04-01T01:00:53.3Z,4,REGULAR,substitution,out,[],1631103,,,1610612744,92,96,2024-04-01T01:01:24Z,5580000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M03.00S,2024-04-01T01:00:53.3Z,4,REGULAR,substitution,out,[],101108,,,1610612744,92,96,2024-04-01T01:01:24Z,5590000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M03.00S,2024-04-01T01:00:53.3Z,4,REGULAR,substitution,out,[],202691,,,1610612744,92,96,2024-04-01T01:01:24Z,5600000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M03.00S,2024-04-01T01:00:53.3Z,4,REGULAR,substitution,in,[],1630200,,,1610612744,92,96,2024-04-01T01:01:24Z,5610000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M03.00S,2024-04-01T01:00:53.3Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,92,96,2024-04-01T01:01:24Z,5620000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M03.00S,2024-04-01T01:00:53.3Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,92,96,2024-04-01T01:01:24Z,5630000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M03.00S,2024-04-01T01:01:55.1Z,4,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,92,96,2024-04-01T01:01:55Z,5640000,False,,,0,,MISS T. Jackson-Davis Free Throw 1 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
578,PT08M03.00S,2024-04-01T01:01:55.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,92,96,2024-04-01T01:01:55Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,
579,PT08M03.00S,2024-04-01T01:02:08.6Z,4,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,92,97,2024-04-01T01:02:08Z,5660000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (5 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,Made,,,,,,,,,,,5.0,,,,,
580,PT07M41.00S,2024-04-01T01:02:32.4Z,4,REGULAR,turnover,bad pass,[],1641705,,,1610612759,92,97,2024-04-01T01:02:36Z,5670000,False,,,0,,V. Wembanyama bad pass TURNOVER (4 TO),"[1641705, 1631218]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,4.0,,,,,,,,,,,,,,,,,Jackson-Davis,1631218.0
581,PT07M41.00S,2024-04-01T01:02:32.4Z,4,REGULAR,steal,,[],1631218,,,1610612744,92,97,2024-04-01T01:02:34Z,5680000,False,,,0,,T. Jackson-Davis STEAL (2 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
582,PT07M27.00S,2024-04-01T01:02:46.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,25.969119579500656,88.48039215686273,1610612744,92,100,2024-04-01T01:03:44Z,5690000,False,-192.0,192.0,1,left,S. Curry 27' 3PT step back (24 PTS) (D. Green 8 AST),"[201939, 203110]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,27.15,Made,,,,,,,,,,,24.0,D. Green,203110.0,8.0,,
584,PT07M13.00S,2024-04-01T01:02:59.8Z,4,REGULAR,3pt,Jump Shot,[],1630572,93.64323258869908,94.85294117647058,1610612759,92,100,2024-04-01T01:03:03Z,5710000,False,224.0,7.0,1,right,MISS S. Mamukelashvili 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,22.44,Missed,,,,,,,,,,,,,,,,
585,PT07M10.00S,2024-04-01T01:03:02.8Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,92,100,2024-04-01T01:03:03Z,5720000,False,,,0,,M. Moody REBOUND (Off:0 Def:4),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,584.0,4.0,4.0,0.0,,,,,,,,,,,,
587,PT06M53.00S,2024-04-01T01:03:24.7Z,4,REGULAR,foul,personal,[],1630200,,,1610612744,92,100,2024-04-01T01:03:45Z,5730000,False,,,0,,T. Jones personal FOUL (1 PF),"[1630200, 1627780]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,202037.0,,,,,,,,,,1.0,0.0,Payton II,1627780.0,,,,,,
589,PT06M53.00S,2024-04-01T01:03:37.4Z,4,REGULAR,substitution,out,[],1641705,,,1610612744,92,100,2024-04-01T01:03:57Z,5750000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M53.00S,2024-04-01T01:03:37.4Z,4,REGULAR,substitution,out,[],1630577,,,1610612744,92,100,2024-04-01T01:03:57Z,5760000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M53.00S,2024-04-01T01:03:37.4Z,4,REGULAR,substitution,in,[],1628380,,,1610612744,92,100,2024-04-01T01:03:57Z,5770000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M53.00S,2024-04-01T01:03:37.4Z,4,REGULAR,substitution,in,[],1626224,,,1610612744,92,100,2024-04-01T01:03:57Z,5780000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M47.00S,2024-04-01T01:04:03.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.09789750328515,47.05882352941176,1610612744,92,102,2024-04-01T01:04:31Z,5790000,False,15.0,24.0,1,left,S. Curry cutting Layup (26 PTS) (D. Green 9 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,2.78,Made,,,,,,,,,,,26.0,D. Green,203110.0,9.0,,
595,PT06M28.00S,2024-04-01T01:04:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.59198423127464,45.83333333333333,1610612759,92,102,2024-04-01T01:04:29Z,5810000,False,-21.0,17.0,1,right,MISS T. Jones driving reverse Layup,[1630200],1610612759.0,SAS,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,2.69,Missed,,,,,,,,,,,,,,,,
596,PT06M25.00S,2024-04-01T01:04:26.5Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,92,102,2024-04-01T01:04:29Z,5820000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,595.0,3.0,3.0,0.0,,,,,,,,,,,,
597,PT06M21.00S,2024-04-01T01:04:30.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,28.597240473061763,14.705882352941178,1610612744,92,102,2024-04-01T01:05:06Z,5830000,False,176.0,216.0,1,left,MISS S. Curry 27' turnaround 3PT,[201939],1610612744.0,GSW,turnaround,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,27.92,Missed,,,,,,,,,,,,,,,,
598,PT06M18.00S,2024-04-01T01:04:33.1Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,92,102,2024-04-01T01:04:33Z,5840000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,597.0,6.0,3.0,3.0,,,,,,,,,,,,
