actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
337,PT02M36.00S,2024-01-13T02:12:29.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612759,61,43,2024-01-13T02:12:43Z,3320000,False,,,0,,B. McGowens loose ball personal FOUL (1 PF) (Sochan 2 FT),"[1631121, 1631110]",1610612766.0,CHA,loose ball,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Left Center,,,,1627962.0,1.0,0.0,Sochan,1631110.0,,,,,,,,,,,,
339,PT02M36.00S,2024-01-13T02:12:52.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631110,,,1610612759,62,43,2024-01-13T02:12:52Z,3340000,False,,,0,,J. Sochan Free Throw 1 of 2 (6 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,
340,PT02M36.00S,2024-01-13T02:12:57.8Z,2,REGULAR,substitution,out,[],202397,,,1610612759,62,43,2024-01-13T02:13:01Z,3350000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT02M36.00S,2024-01-13T02:12:57.8Z,2,REGULAR,substitution,in,[],1630163,,,1610612759,62,43,2024-01-13T02:13:01Z,3360000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M36.00S,2024-01-13T02:12:52.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631110,,,1610612759,62,43,2024-01-13T02:13:14Z,3370000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
343,PT02M34.00S,2024-01-13T02:12:54.6Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,62,43,2024-01-13T02:13:14Z,3380000,False,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,342.0,7.0,6.0,1.0,,
344,PT02M18.00S,2024-01-13T02:13:25.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.46057818659659,52.94117647058824,1610612766,62,45,2024-01-13T02:13:31Z,3390000,False,15.0,18.0,1,right,T. Rozier driving finger roll Layup (10 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,2.36,Made,10.0,,,,,,,,,
345,PT02M03.00S,2024-01-13T02:13:41.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631230,12.302890932982917,35.294117647058826,1610612759,62,45,2024-01-13T02:15:33Z,3400000,False,74.0,63.0,1,left,MISS D. Barlow 9' turnaround Hook,[1631230],1610612759.0,SAS,turnaround,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,9.69,Missed,,,,,,,,,,
346,PT02M00.00S,2024-01-13T02:13:44.4Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,62,45,2024-01-13T02:13:49Z,3410000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,345.0,1.0,1.0,0.0,,
347,PT01M48.00S,2024-01-13T02:13:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641877,87.72996057818659,46.81372549019608,1610612766,62,45,2024-01-13T02:14:01Z,3420000,False,-16.0,63.0,1,right,MISS N. Mensah 6' fadeaway Shot,[1641877],1610612766.0,CHA,fadeaway,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.48,Missed,,,,,,,,,,
348,PT01M45.00S,2024-01-13T02:13:59.0Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612759,62,45,2024-01-13T02:14:01Z,3430000,False,,,0,,D. Barlow REBOUND (Off:2 Def:4),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,347.0,6.0,4.0,2.0,,
349,PT01M29.00S,2024-01-13T02:14:14.8Z,2,REGULAR,turnover,lost ball,[],1631103,,,1610612759,62,45,2024-01-13T02:14:20Z,3440000,False,,,0,,M. Branham lost ball TURNOVER (1 TO),"[1631103, 1631121]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,1.0,McGowens,1631121.0,,,,,,,,,,,,,,,,,
350,PT01M29.00S,2024-01-13T02:14:14.8Z,2,REGULAR,steal,,[],1631121,,,1610612766,62,45,2024-01-13T02:14:17Z,3450000,False,,,0,,B. McGowens STEAL (1 STL),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT01M24.00S,2024-01-13T02:14:19.7Z,2,REGULAR,turnover,lost ball,[],1626179,,,1610612766,62,45,2024-01-13T02:14:28Z,3460000,False,,,0,,T. Rozier lost ball TURNOVER (1 TO),"[1626179, 1630170]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,1.0,Vassell,1630170.0,,,,,,,,,,,,,,,,,
352,PT01M24.00S,2024-01-13T02:14:19.7Z,2,REGULAR,steal,,[],1630170,,,1610612759,62,45,2024-01-13T02:14:22Z,3470000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
353,PT01M05.00S,2024-01-13T02:14:42.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612759,62,45,2024-01-13T02:15:15Z,3480000,False,,,0,,M. Bridges personal FOUL (1 PF) (Barlow 2 FT),"[1628970, 1631230]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,202049.0,1.0,0.0,Barlow,1631230.0,,,,,,,,,,,,
355,PT01M05.00S,2024-01-13T02:15:16.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631230,,,1610612759,63,45,2024-01-13T02:15:16Z,3500000,False,,,0,,D. Barlow Free Throw 1 of 2 (4 PTS),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
356,PT01M05.00S,2024-01-13T02:15:18.2Z,2,REGULAR,substitution,out,[],203926,,,1610612759,63,45,2024-01-13T02:15:27Z,3510000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M05.00S,2024-01-13T02:15:18.2Z,2,REGULAR,substitution,in,[],1626224,,,1610612759,63,45,2024-01-13T02:15:27Z,3520000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT01M05.00S,2024-01-13T02:15:38.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631230,,,1610612759,64,45,2024-01-13T02:15:38Z,3530000,False,,,0,,D. Barlow Free Throw 2 of 2 (5 PTS),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,
359,PT01M00.00S,2024-01-13T02:15:47.8Z,2,REGULAR,foul,offensive,['inpenalty'],1641877,,,1610612766,64,45,2024-01-13T02:15:55Z,3540000,False,,,0,,N. Mensah offensive FOUL (4 PF),"[1641877, 1631103]",1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Above the Break 3,24+ Right Center,,,,1627962.0,4.0,0.0,Branham,1631103.0,,,,,,,,,,,,
361,PT01M00.00S,2024-01-13T02:15:47.8Z,2,REGULAR,turnover,offensive foul,[],1641877,,,1610612766,64,45,2024-01-13T02:15:47Z,3560000,False,,,0,,N. Mensah offensive foul TURNOVER (1 TO),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Above the Break 3,24+ Right Center,1.0,,,1627962.0,,,,,,,,,,,,,,,,
362,PT01M00.00S,2024-01-13T02:15:54.9Z,2,REGULAR,substitution,out,[],1641877,,,1610612759,64,45,2024-01-13T02:16:01Z,3570000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT01M00.00S,2024-01-13T02:15:54.9Z,2,REGULAR,substitution,in,[],1641778,,,1610612759,64,45,2024-01-13T02:16:01Z,3580000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M47.50S,2024-01-13T02:16:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630170,14.4053876478318,48.529411764705884,1610612759,64,45,2024-01-13T02:18:33Z,3590000,False,7.0,83.0,1,left,MISS D. Vassell 8' driving Layup - blocked,"[1630170, 1626179]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.32,Missed,,,,,,,,,Rozier,1626179.0
365,PT00M47.50S,2024-01-13T02:16:24.1Z,2,REGULAR,block,,[],1626179,,,1610612759,64,45,2024-01-13T02:16:29Z,3600000,False,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
366,PT00M46.70S,2024-01-13T02:16:24.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,64,45,2024-01-13T02:18:33Z,3610000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,364.0,,,,,
368,PT00M30.20S,2024-01-13T02:16:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,84.97043363994744,50.49019607843137,1610612766,64,45,2024-01-13T02:16:51Z,3630000,False,2.0,89.0,1,right,MISS L. Ball 8' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.88,Missed,,,,,,,,,,
369,PT00M28.00S,2024-01-13T02:16:48.9Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,64,45,2024-01-13T02:16:48Z,3640000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,368.0,1.0,1.0,0.0,,
370,PT00M04.80S,2024-01-13T02:17:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,15.719448094612352,38.72549019607843,1610612759,66,45,2024-01-13T02:17:25Z,3650000,False,56.0,95.0,1,left,J. Sochan 11' turnaround Jump Shot (8 PTS) (M. Branham 3 AST),"[1631110, 1631103]",1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.07,Made,8.0,M. Branham,1631103.0,3.0,,,,,,
371,PT00M00.00S,2024-01-13T02:17:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,81.553876478318,52.69607843137255,1610612766,66,45,2024-01-13T02:17:52Z,3660000,False,13.0,121.0,1,right,MISS L. Ball 12' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,12.17,Missed,,,,,,,,,,
372,PT00M00.00S,2024-01-13T02:17:24.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,66,45,2024-01-13T02:17:24Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,371.0,,,,,
373,PT00M00.00S,2024-01-13T02:17:31.3Z,2,REGULAR,period,end,[],0,,,1610612766,66,45,2024-01-13T02:17:31Z,3680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2024-01-13T02:32:59.9Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612766,66,45,2024-01-13T02:33:22Z,3690000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2024-01-13T02:32:59.9Z,3,REGULAR,substitution,out,['startperiod'],1631103,,,1610612766,66,45,2024-01-13T02:33:22Z,3700000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2024-01-13T02:32:59.9Z,3,REGULAR,substitution,out,['startperiod'],1631230,,,1610612766,66,45,2024-01-13T02:33:22Z,3710000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2024-01-13T02:32:59.9Z,3,REGULAR,substitution,out,['startperiod'],1641778,,,1610612766,66,45,2024-01-13T02:33:22Z,3720000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2024-01-13T02:32:59.9Z,3,REGULAR,substitution,in,['startperiod'],1641705,,,1610612766,66,45,2024-01-13T02:33:22Z,3730000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2024-01-13T02:32:59.9Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612766,66,45,2024-01-13T02:33:22Z,3740000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2024-01-13T02:32:59.9Z,3,REGULAR,substitution,in,['startperiod'],1630200,,,1610612766,66,45,2024-01-13T02:33:22Z,3750000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2024-01-13T02:32:59.9Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,66,45,2024-01-13T02:33:22Z,3760000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2024-01-13T02:33:22.6Z,3,REGULAR,period,start,[],0,,,1610612766,66,45,2024-01-13T02:33:22Z,3770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT11M42.00S,2024-01-13T02:33:50.4Z,3,REGULAR,foul,offensive,[],1630163,,,1610612766,66,45,2024-01-13T02:34:07Z,3790000,False,,,0,,L. Ball offensive FOUL (3 PF),"[1630163, 1630200]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,1627962.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,,,
387,PT11M42.00S,2024-01-13T02:33:50.4Z,3,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,66,45,2024-01-13T02:34:07Z,3810000,False,,,0,,L. Ball offensive foul TURNOVER (4 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,4.0,,,1627962.0,,,,,,,,,,,,,,,,
388,PT11M27.00S,2024-01-13T02:34:12.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,74.06373193166885,12.254901960784313,1610612759,69,45,2024-01-13T02:34:17Z,3820000,False,-189.0,191.0,1,right,V. Wembanyama 26' 3PT  (14 PTS) (J. Sochan 3 AST),"[1641705, 1631110]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.87,Made,14.0,J. Sochan,1631110.0,3.0,,,,,,
390,PT11M11.00S,2024-01-13T02:34:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.863994743758213,46.07843137254902,1610612766,69,47,2024-01-13T02:34:34Z,3840000,False,20.0,3.0,1,left,M. Bridges driving finger roll Layup (9 PTS) (T. Rozier 2 AST),"[1628970, 1626179]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,1.98,Made,9.0,T. Rozier,1626179.0,2.0,,,,,,
391,PT11M01.00S,2024-01-13T02:34:37.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.85479632063075,50.98039215686274,1610612759,71,47,2024-01-13T02:34:45Z,3850000,False,5.0,15.0,1,right,V. Wembanyama alley-oop DUNK (16 PTS) (T. Jones 4 AST),"[1641705, 1630200]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,1.55,Made,16.0,T. Jones,1630200.0,4.0,,,,,,
393,PT10M51.00S,2024-01-13T02:34:48.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,30.436925098554536,72.54901960784314,1610612766,71,47,2024-01-13T02:34:54Z,3870000,False,-113.0,234.0,1,left,MISS L. Ball 25' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.94,Missed,,,,,,,,,,
394,PT10M48.00S,2024-01-13T02:34:50.7Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,71,47,2024-01-13T02:34:50Z,3880000,False,,,0,,J. Sochan REBOUND (Off:0 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,393.0,4.0,4.0,0.0,,
395,PT10M41.00S,2024-01-13T02:34:57.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.85479632063075,45.83333333333333,1610612759,73,47,2024-01-13T02:35:02Z,3890000,False,-21.0,15.0,1,right,V. Wembanyama alley-oop DUNK (18 PTS) (D. Vassell 3 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,2.55,Made,18.0,D. Vassell,1630170.0,3.0,,,,,,
398,PT10M26.00S,2024-01-13T02:35:17.0Z,3,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612766,73,47,2024-01-13T02:35:37Z,3910000,False,,,0,,V. Wembanyama shooting personal FOUL (1 PF) (Rozier 2 FT),"[1641705, 1626179]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,1627962.0,1.0,0.0,Rozier,1626179.0,,,,,,,,,,,,
400,PT10M26.00S,2024-01-13T02:35:40.7Z,3,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,73,48,2024-01-13T02:36:05Z,3930000,False,,,0,,T. Rozier Free Throw 1 of 2 (11 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,
401,PT10M26.00S,2024-01-13T02:35:40.7Z,3,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,73,48,2024-01-13T02:36:05Z,3940000,False,,,0,,MISS T. Rozier Free Throw 2 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
402,PT10M23.00S,2024-01-13T02:35:43.7Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,73,48,2024-01-13T02:36:05Z,3950000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,401.0,1.0,1.0,0.0,,
403,PT10M16.00S,2024-01-13T02:36:06.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.9862023653088,49.01960784313725,1610612759,75,48,2024-01-13T02:36:30Z,3960000,False,-5.0,13.0,1,right,V. Wembanyama driving DUNK (20 PTS) (T. Jones 5 AST),"[1641705, 1630200]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,1.43,Made,20.0,T. Jones,1630200.0,5.0,,,,,,
405,PT10M15.00S,2024-01-13T02:36:13.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,75,48,2024-01-13T02:36:13Z,3980000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT10M01.00S,2024-01-13T02:39:23.3Z,3,REGULAR,3pt,Jump Shot,[],1628970,24.129434954007884,12.009803921568627,1610612766,75,48,2024-01-13T02:39:31Z,3990000,False,190.0,174.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.78,Missed,,,,,,,,,,
407,PT09M57.00S,2024-01-13T02:39:27.3Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,75,48,2024-01-13T02:39:31Z,4000000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,406.0,3.0,3.0,0.0,,
408,PT09M44.00S,2024-01-13T02:39:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,92.72339027595268,45.588235294117645,1610612759,77,48,2024-01-13T02:40:13Z,4010000,False,-22.0,16.0,1,right,V. Wembanyama finger roll Layup (22 PTS),[1641705],1610612759.0,SAS,finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,2.72,Made,22.0,,,,,,,,,
409,PT09M25.00S,2024-01-13T02:39:59.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,22.421156373193167,91.17647058823529,1610612766,77,48,2024-01-13T02:40:03Z,4020000,False,-206.0,158.0,1,left,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.97,Missed,,,,,,,,,,
410,PT09M22.00S,2024-01-13T02:40:02.3Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,77,48,2024-01-13T02:40:03Z,4030000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,409.0,3.0,3.0,0.0,,
411,PT09M13.00S,2024-01-13T02:40:10.9Z,3,REGULAR,3pt,Jump Shot,[],1631110,94.43166885676742,2.450980392156863,1610612759,77,48,2024-01-13T02:40:23Z,4040000,False,-238.0,0.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,,,,23.77,Missed,,,,,,,,,,
412,PT09M09.00S,2024-01-13T02:40:14.9Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,77,48,2024-01-13T02:40:23Z,4050000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,411.0,2.0,2.0,0.0,,
413,PT09M05.00S,2024-01-13T02:40:18.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,20.97568988173456,7.107843137254902,1610612766,77,48,2024-01-13T02:41:12Z,4060000,False,214.0,145.0,1,left,MISS L. Ball 25' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.87,Missed,,,,,,,,,,
414,PT09M01.00S,2024-01-13T02:40:22.7Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,77,48,2024-01-13T02:40:30Z,4070000,False,,,0,,J. Sochan REBOUND (Off:0 Def:5),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,413.0,5.0,5.0,0.0,,
415,PT08M56.00S,2024-01-13T02:40:28.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,70.64717477003943,83.08823529411765,1610612759,77,48,2024-01-13T02:41:34Z,4080000,False,165.0,223.0,1,right,MISS J. Champagnie 27' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.8,Missed,,,,,,,,,,
416,PT08M56.00S,2024-01-13T02:40:28.2Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,77,48,2024-01-13T02:40:37Z,4090000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,415.0,9.0,6.0,3.0,,
417,PT08M54.00S,2024-01-13T02:40:34.3Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612759,77,48,2024-01-13T02:41:05Z,4100000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Wembanyama 2 FT),"[1630208, 1641705]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,1628159.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,
419,PT08M54.00S,2024-01-13T02:41:06.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641705,,,1610612759,78,48,2024-01-13T02:41:06Z,4120000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (23 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,Made,23.0,,,,,,,,,
420,PT08M54.00S,2024-01-13T02:41:25.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641705,,,1610612759,79,48,2024-01-13T02:41:25Z,4130000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (24 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,Made,24.0,,,,,,,,,
