actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,shotActionNumber,area,areaDetail,turnoverTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
422,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,in,[],203200,,,1610612759,81,89,2024-04-13T01:38:14Z,4140000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M09.00S,2024-04-13T01:38:34.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630561,25.86029894875164,29.434742647058826,1610612759,83,89,2024-04-13T01:39:11Z,4150000,False,103.0,191.0,1,left,D. Duke Jr. 21' Jump Shot (2 PTS) (Z. Collins 2 AST),"[1630561, 1628380]",1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,Made,,Mid-Range,16-24 Right Center,,21.66,,,,2.0,Z. Collins,1628380.0,2.0,,,,,,
425,PT02M45.00S,2024-04-13T01:38:58.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,87.07293035479631,49.01960784313725,1610612743,83,91,2024-04-13T01:44:20Z,4170000,False,-5.0,69.0,1,right,C. Braun 6' driving floating Jump Shot (5 PTS) (N. Jokic 8 AST),"[1631128, 203999]",1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,,,,Made,,In The Paint (Non-RA),0-8 Center,,6.92,,,,5.0,N. Jokic,203999.0,8.0,,,,,,
427,PT02M29.00S,2024-04-13T01:39:14.9Z,3,REGULAR,3pt,Jump Shot,[],1628380,33.590670170827856,52.20588235294118,1610612759,83,91,2024-04-13T01:41:17Z,4190000,False,-11.0,263.0,1,left,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,Above the Break 3,24+ Center,,26.35,,,,,,,,,,,,,
428,PT02M29.00S,2024-04-13T01:39:14.9Z,3,REGULAR,rebound,defensive,[],202704,,,1610612743,83,91,2024-04-13T01:41:17Z,4200000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,427.0,Above the Break 3,24+ Center,,,1.0,1.0,0.0,,,,,,,,,,
429,PT02M13.00S,2024-04-13T01:39:30.6Z,3,REGULAR,3pt,Jump Shot,[],203200,73.80091984231275,16.911764705882355,1610612743,83,94,2024-04-13T01:41:12Z,4210000,False,-165.0,194.0,1,right,J. Holiday 25' 3PT  (6 PTS) (N. Jokic 9 AST),"[203200, 203999]",1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,Made,,Above the Break 3,24+ Left Center,,25.48,,,,6.0,N. Jokic,203999.0,9.0,,,,,,
431,PT02M01.00S,2024-04-13T01:39:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,6.389618922470433,51.225490196078425,1610612759,85,94,2024-04-13T01:46:03Z,4230000,False,-6.0,8.0,1,left,S. Mamukelashvili driving finger roll Layup (14 PTS),[1630572],1610612759.0,SAS,driving finger roll,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,Restricted Area,0-8 Center,,0.97,,,,14.0,,,,,,,,,
432,PT01M41.00S,2024-04-13T01:40:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,89.96386333771353,50.245098039215684,1610612743,85,94,2024-04-13T01:46:39Z,4240000,False,1.0,42.0,1,right,MISS R. Jackson driving finger roll Layup,[202704],1610612743.0,DEN,driving finger roll,,,Jackson,R. Jackson,,,,,,,,Missed,,Restricted Area,0-8 Center,,4.18,,,,,,,,,,,,,
433,PT01M39.00S,2024-04-13T01:40:04.7Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,85,94,2024-04-13T01:40:04Z,4250000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:7),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,432.0,Restricted Area,0-8 Center,,,7.0,7.0,0.0,,,,,,,,,,
434,PT01M34.00S,2024-04-13T01:40:09.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630577,6.258212877792378,47.794117647058826,1610612759,87,94,2024-04-13T01:40:47Z,4260000,False,11.0,6.0,1,left,J. Champagnie running DUNK (9 PTS) (S. Mamukelashvili 1 AST),"[1630577, 1630572]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,,,,Made,,Restricted Area,0-8 Center,,1.27,,,,9.0,S. Mamukelashvili,1630572.0,1.0,,,,,,
436,PT01M34.00S,2024-04-13T01:40:15.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,87,94,2024-04-13T01:40:54Z,4280000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M34.00S,2024-04-13T01:41:40.0Z,3,REGULAR,substitution,out,[],1630200,,,1610612743,87,94,2024-04-13T01:41:57Z,4290000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M34.00S,2024-04-13T01:41:40.0Z,3,REGULAR,substitution,out,[],1628380,,,1610612743,87,94,2024-04-13T01:41:57Z,4300000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M34.00S,2024-04-13T01:41:40.0Z,3,REGULAR,substitution,in,[],1631104,,,1610612743,87,94,2024-04-13T01:41:57Z,4310000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M34.00S,2024-04-13T01:41:40.0Z,3,REGULAR,substitution,in,[],1641705,,,1610612743,87,94,2024-04-13T01:41:57Z,4320000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M34.00S,2024-04-13T01:41:40.0Z,3,REGULAR,substitution,out,[],1630577,,,1610612743,87,94,2024-04-13T01:42:16Z,4325000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M34.00S,2024-04-13T01:41:40.0Z,3,REGULAR,substitution,in,[],1628984,,,1610612743,87,94,2024-04-13T01:42:16Z,4327500,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M31.00S,2024-04-13T01:41:58.7Z,3,REGULAR,foul,personal,[],1631104,,,1610612743,87,94,2024-04-13T01:42:07Z,4330000,False,,,0,,B. Wesley personal FOUL (2 PF),"[1631104, 202704]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,101284.0,2.0,0.0,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,Jackson,202704.0,,
445,PT01M11.00S,2024-04-13T01:42:31.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631212,85.3646517739816,47.549019607843135,1610612743,87,94,2024-04-13T01:42:36Z,4350000,False,-12.0,85.0,1,right,MISS P. Watson 8' driving Hook,[1631212],1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,,8.6,,,,,,,,,,,,,
446,PT01M10.00S,2024-04-13T01:42:32.4Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,87,94,2024-04-13T01:42:36Z,4360000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:8),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,445.0,In The Paint (Non-RA),8-16 Center,,,8.0,8.0,0.0,,,,,,,,,,
447,PT01M10.00S,2024-04-13T01:42:47.4Z,3,REGULAR,foul,technical,['1freethrow'],1631104,,,1610612759,87,94,2024-04-13T01:46:13Z,4370000,False,,,0,,B. Wesley flopping technical FOUL (1 Tech),[1631104],1610612759.0,SAS,flopping,,,Wesley,B. Wesley,,,,,1627964.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
448,PT01M10.00S,2024-04-13T01:43:10.8Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612759,87,95,2024-04-13T01:43:10Z,4380000,False,,,0,,N. Jokic technical Free Throw 1 of 1 (20 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
449,PT00M48.30S,2024-04-13T01:43:36.4Z,3,REGULAR,turnover,lost ball,[],1630572,,,1610612759,87,95,2024-04-13T01:43:44Z,4390000,False,,,0,,S. Mamukelashvili lost ball TURNOVER (1 TO),"[1630572, 203999]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,Jokic,203999.0,,,,
450,PT00M48.30S,2024-04-13T01:43:36.4Z,3,REGULAR,steal,,[],203999,,,1610612743,87,95,2024-04-13T01:43:38Z,4400000,False,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
451,PT00M39.00S,2024-04-13T01:43:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203200,93.9060446780552,50.0,1610612743,87,97,2024-04-13T01:43:53Z,4410000,False,0.0,5.0,1,right,J. Holiday driving reverse Layup (8 PTS) (N. Jokic 10 AST),"[203200, 203999]",1610612743.0,DEN,driving reverse,,,Holiday,J. Holiday,,,,,,,,Made,,Restricted Area,0-8 Center,,0.48,,,,8.0,N. Jokic,203999.0,10.0,,,,,,
453,PT00M20.00S,2024-04-13T01:44:11.0Z,3,REGULAR,3pt,Jump Shot,[],1641705,32.276609724047304,61.76470588235294,1610612759,87,97,2024-04-13T01:49:25Z,4430000,False,-59.0,251.0,1,left,MISS V. Wembanyama 25' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,Above the Break 3,24+ Center,,25.77,,,,,,,,,,,,,
454,PT00M17.80S,2024-04-13T01:44:13.2Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,87,97,2024-04-13T01:44:13Z,4440000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,453.0,Above the Break 3,24+ Center,,,3.0,3.0,0.0,,,,,,,,,,
455,PT00M02.50S,2024-04-13T01:44:28.5Z,3,REGULAR,3pt,Jump Shot,[],1631128,93.11760840998686,94.6078431372549,1610612743,87,100,2024-04-13T01:44:37Z,4450000,False,223.0,12.0,1,right,C. Braun 3PT  (8 PTS) (R. Jackson 4 AST),"[1631128, 202704]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,Right Corner 3,24+ Right,,22.33,,,,8.0,R. Jackson,202704.0,4.0,,,,,,
457,PT00M01.00S,2024-04-13T01:44:37.9Z,3,REGULAR,3pt,Jump Shot,[],1630572,71.69842312746385,25.49019607843137,1610612759,87,100,2024-04-13T01:50:15Z,4470000,False,123.0,621.0,1,left,MISS S. Mamukelashvili 63' floating 3PT,[1630572],1610612759.0,SAS,floating,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,Above the Break 3,24+ Left Center,,63.35,,,,,,,,,,,,,
458,PT00M01.00S,2024-04-13T01:44:37.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,87,100,2024-04-13T01:50:15Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,457.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,
459,PT00M00.00S,2024-04-13T01:44:43.8Z,3,REGULAR,period,end,[],0,,,1610612759,87,100,2024-04-13T01:44:43Z,4490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2024-04-13T01:46:46.1Z,4,REGULAR,substitution,out,['startperiod'],1630572,,,1610612759,87,100,2024-04-13T01:47:22Z,4500000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-04-13T01:46:46.1Z,4,REGULAR,substitution,out,['startperiod'],1630561,,,1610612759,87,100,2024-04-13T01:47:22Z,4510000,False,,,0,,SUB out: D. Duke Jr.,[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-04-13T01:46:46.1Z,4,REGULAR,substitution,out,['startperiod'],1631104,,,1610612759,87,100,2024-04-13T01:47:22Z,4520000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-04-13T01:46:46.1Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612759,87,100,2024-04-13T01:47:22Z,4530000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-04-13T01:46:46.1Z,4,REGULAR,substitution,in,['startperiod'],1631321,,,1610612759,87,100,2024-04-13T01:47:22Z,4540000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-04-13T01:46:46.1Z,4,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,87,100,2024-04-13T01:47:22Z,4550000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2024-04-13T01:46:46.1Z,4,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,87,100,2024-04-13T01:47:22Z,4560000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2024-04-13T01:46:46.1Z,4,REGULAR,substitution,in,['startperiod'],1630192,,,1610612759,87,100,2024-04-13T01:47:22Z,4570000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2024-04-13T01:47:23.1Z,4,REGULAR,period,start,[],0,,,1610612759,87,100,2024-04-13T01:47:23Z,4580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT11M41.00S,2024-04-13T01:47:40.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641705,14.14257555847569,49.754901960784316,1610612759,87,100,2024-04-13T01:50:57Z,4590000,False,1.0,80.0,1,left,MISS V. Wembanyama 8' turnaround Hook,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,,8.04,,,,,,,,,,,,,
470,PT11M40.00S,2024-04-13T01:47:42.8Z,4,REGULAR,rebound,offensive,[],1631321,,,1610612759,87,100,2024-04-13T01:47:42Z,4600000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:1),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,469.0,In The Paint (Non-RA),8-16 Center,,,3.0,1.0,2.0,,,,,,,,,,
471,PT11M37.00S,2024-04-13T01:47:46.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,3.4986859395532193,3.1862745098039214,1610612759,90,100,2024-04-13T01:48:10Z,4610000,False,234.0,-20.0,1,left,T. Jones 3PT  (10 PTS) (D. Graham 4 AST),"[1630200, 1628984]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,Right Corner 3,24+ Right,,23.49,,,,10.0,D. Graham,1628984.0,4.0,,,,,,
473,PT11M19.00S,2024-04-13T01:48:03.3Z,4,REGULAR,2pt,Jump Shot,[],202704,75.3777923784494,48.28431372549019,1610612743,90,102,2024-04-13T01:48:26Z,4630000,False,-9.0,179.0,1,right,R. Jackson 17' pullup Jump Shot (6 PTS) (Z. Nnaji 1 AST),"[202704, 1630192]",1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,,,,Made,,Mid-Range,16-24 Center,,17.91,,,,6.0,Z. Nnaji,1630192.0,1.0,,,,,,
475,PT11M06.00S,2024-04-13T01:48:16.5Z,4,REGULAR,turnover,bad pass,[],1630200,,,1610612759,90,102,2024-04-13T01:48:54Z,4650000,False,,,0,,T. Jones bad pass TURNOVER (3 TO),"[1630200, 203200]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,Holiday,203200.0,,,,
476,PT11M06.00S,2024-04-13T01:48:16.5Z,4,REGULAR,steal,,[],203200,,,1610612743,90,102,2024-04-13T01:48:54Z,4660000,False,,,0,,J. Holiday STEAL (1 STL),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,
477,PT11M03.00S,2024-04-13T01:48:22.1Z,4,REGULAR,foul,personal,[],1631321,,,1610612743,90,102,2024-04-13T01:48:28Z,4670000,False,,,0,,S. Cissoko personal FOUL (5 PF),"[1631321, 203200]",1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,1627964.0,5.0,0.0,,,Mid-Range,8-16 Right,,,,,,,,,,,,Holiday,203200.0,,
479,PT11M03.00S,2024-04-13T01:48:40.4Z,4,REGULAR,substitution,out,[],1631321,,,1610612743,90,102,2024-04-13T01:48:46Z,4690000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT11M03.00S,2024-04-13T01:48:40.4Z,4,REGULAR,substitution,in,[],1630572,,,1610612743,90,102,2024-04-13T01:48:46Z,4700000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT10M54.00S,2024-04-13T01:48:53.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202704,76.95466491458606,49.754901960784316,1610612743,90,102,2024-04-13T01:48:59Z,4710000,False,-1.0,164.0,1,right,MISS R. Jackson 16' pullup Shot,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,,,,Missed,,Mid-Range,16-24 Center,,16.41,,,,,,,,,,,,,
482,PT10M50.00S,2024-04-13T01:48:57.4Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,90,102,2024-04-13T01:48:59Z,4720000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:9),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,481.0,Mid-Range,16-24 Center,,,9.0,9.0,0.0,,,,,,,,,,
483,PT10M46.00S,2024-04-13T01:49:01.7Z,4,REGULAR,turnover,bad pass,[],1641705,,,1610612759,90,102,2024-04-13T01:53:24Z,4730000,False,,,0,,V. Wembanyama bad pass TURNOVER (6 TO),"[1641705, 1631212]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Above the Break 3,24+ Right Center,6.0,,,,,,,,,Watson,1631212.0,,,,
484,PT10M46.00S,2024-04-13T01:49:01.7Z,4,REGULAR,steal,,[],1631212,,,1610612743,90,102,2024-04-13T01:49:03Z,4740000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,
485,PT10M42.00S,2024-04-13T01:49:05.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631212,93.38042049934296,50.0,1610612743,90,104,2024-04-13T01:53:38Z,4750000,False,0.0,10.0,1,right,P. Watson running reverse DUNK (6 PTS),[1631212],1610612743.0,DEN,running reverse,,,Watson,P. Watson,,,,,,,,Made,,Restricted Area,0-8 Center,,0.97,,,,6.0,,,,,,,,,
486,PT10M26.00S,2024-04-13T01:49:24.9Z,4,REGULAR,foul,personal,[],1630192,,,1610612759,90,104,2024-04-13T01:49:35Z,4760000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1641705]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,1627964.0,1.0,0.0,,,Mid-Range,8-16 Left,,,,,,,,,,,,Wembanyama,1641705.0,,
488,PT10M10.00S,2024-04-13T01:49:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,6.783837056504599,50.245098039215684,1610612759,90,104,2024-04-13T01:54:44Z,4780000,False,-1.0,11.0,1,left,MISS V. Wembanyama floating Shot,[1641705],1610612759.0,SAS,floating,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,Restricted Area,0-8 Center,,1.14,,,,,,,,,,,,,
489,PT10M09.00S,2024-04-13T01:49:57.4Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,90,104,2024-04-13T01:50:02Z,4790000,False,,,0,,P. Watson REBOUND (Off:2 Def:4),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,488.0,Restricted Area,0-8 Center,,,6.0,4.0,2.0,,,,,,,,,,
490,PT10M03.00S,2024-04-13T01:50:03.5Z,4,REGULAR,3pt,Jump Shot,[],1631128,92.06636005256242,3.6764705882352944,1610612743,90,107,2024-04-13T01:50:10Z,4800000,False,-232.0,22.0,1,right,C. Braun 3PT  (11 PTS) (J. Holiday 2 AST),"[1631128, 203200]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,Left Corner 3,24+ Left,,23.27,,,,11.0,J. Holiday,203200.0,2.0,,,,,,
492,PT09M50.00S,2024-04-13T01:50:22.2Z,4,REGULAR,foul,personal,[],202704,,,1610612759,90,107,2024-04-13T01:50:32Z,4820000,False,,,0,,R. Jackson personal FOUL (2 PF),"[202704, 1641705]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,200833.0,2.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Wembanyama,1641705.0,,
494,PT09M50.00S,2024-04-13T01:50:30.4Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,90,107,2024-04-13T01:50:34Z,4840000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M50.00S,2024-04-13T01:50:30.4Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,90,107,2024-04-13T01:50:34Z,4850000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M42.00S,2024-04-13T01:50:53.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.601182654402102,48.28431372549019,1610612759,90,107,2024-04-13T01:56:14Z,4860000,False,9.0,0.0,1,left,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,,Missed,,Restricted Area,0-8 Center,,0.86,,,,,,,,,,,,,
497,PT09M39.00S,2024-04-13T01:50:56.8Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,90,107,2024-04-13T01:56:14Z,4870000,False,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,496.0,Restricted Area,0-8 Center,,,3.0,1.0,2.0,,,,,,,,,,
498,PT09M35.00S,2024-04-13T01:50:59.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,7.440867279894875,50.0,1610612759,90,107,2024-04-13T01:51:07Z,4880000,False,0.0,17.0,1,left,MISS S. Mamukelashvili driving Layup,[1630572],1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,Restricted Area,0-8 Center,,1.74,,,,,,,,,,,,,
499,PT09M35.00S,2024-04-13T01:50:59.3Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,90,107,2024-04-13T01:51:07Z,4890000,False,,,0,,Z. Collins REBOUND (Off:3 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,498.0,Restricted Area,0-8 Center,,,4.0,1.0,3.0,,,,,,,,,,
500,PT09M35.00S,2024-04-13T01:51:05.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628380,5.590000152587891,50.0,1610612759,92,107,2024-04-13T01:51:05Z,4900000,False,0.0,0.0,1,left,Z. Collins putback DUNK (12 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,,,,Made,,Mid-Range,8-16 Left,,0.0,,,,12.0,,,,,,,,,
501,PT09M35.00S,2024-04-13T01:51:06.3Z,4,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612759,92,107,2024-04-13T01:51:13Z,4910000,False,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Collins 1 FT),"[1630192, 1628380]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,101284.0,2.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Collins,1628380.0,,
503,PT09M35.00S,2024-04-13T01:51:31.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628380,,,1610612759,93,107,2024-04-13T01:51:31Z,4930000,False,,,0,,Z. Collins Free Throw 1 of 1 (13 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
504,PT09M13.00S,2024-04-13T01:51:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,92.85479632063075,49.01960784313725,1610612743,93,107,2024-04-13T01:57:24Z,4940000,False,-5.0,15.0,1,right,MISS Z. Nnaji driving finger roll Layup - blocked,"[1630192, 1628380]",1610612743.0,DEN,driving finger roll,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,Restricted Area,0-8 Center,,1.55,,,,,,,,,,,,Collins,1628380.0
505,PT09M13.00S,2024-04-13T01:51:56.0Z,4,REGULAR,block,,[],1628380,,,1610612743,93,107,2024-04-13T01:51:59Z,4950000,False,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
