actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
343,PT09M40.00S,2024-03-30T01:27:36.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,74,66,2024-03-30T01:27:36Z,3380000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M27.00S,2024-03-30T01:31:23.9Z,3,REGULAR,jumpball,recovered,[],0,,,1610612759,74,66,2024-03-30T01:31:23Z,3390000,False,,,0,,Jump Ball V. Wembanyama vs. I. Hartenstein: Tip to Team (SAS),"[1641705, 1628392]",1610612759.0,SAS,heldball,Team (SAS),,,,Wembanyama,1641705.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
350,PT09M21.00S,2024-03-30T01:31:40.2Z,3,REGULAR,3pt,Jump Shot,[],1630577,6.783837056504599,3.431372549019608,1610612759,74,66,2024-03-30T01:31:50Z,3430000,False,233.0,11.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
351,PT09M15.00S,2024-03-30T01:31:46.2Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,74,66,2024-03-30T01:31:50Z,3440000,False,,,0,,V. Wembanyama REBOUND (Off:4 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,350.0,12.0,8.0,4.0,,,,
352,PT09M13.00S,2024-03-30T01:31:47.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,7.046649145860711,51.71568627450981,1610612759,76,66,2024-03-30T01:32:10Z,3450000,False,-9.0,14.0,1,left,V. Wembanyama driving Layup (16 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.62,Made,16.0,,,,,,,,,,,,,,,,,
353,PT08M57.00S,2024-03-30T01:32:03.1Z,3,REGULAR,3pt,Jump Shot,[],1628973,75.1149802890933,83.33333333333334,1610612752,76,69,2024-03-30T01:32:09Z,3460000,False,167.0,181.0,1,right,J. Brunson 24' 3PT  (28 PTS) (J. Hart 6 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.64,Made,28.0,J. Hart,1628404.0,6.0,,,,,,,,,,,,,,
355,PT08M35.00S,2024-03-30T01:32:24.7Z,3,REGULAR,3pt,Jump Shot,[],1630170,5.469776609724048,96.32352941176471,1610612759,76,69,2024-03-30T01:32:34Z,3480000,False,-232.0,-1.0,1,left,MISS D. Vassell step back 3PT,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
356,PT08M28.00S,2024-03-30T01:32:31.7Z,3,REGULAR,rebound,offensive,[],1630577,,,1610612759,76,69,2024-03-30T01:32:34Z,3490000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,355.0,2.0,1.0,1.0,,,,
357,PT08M28.00S,2024-03-30T01:32:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630577,5.590000152587891,50.0,1610612759,78,69,2024-03-30T01:32:31Z,3500000,False,0.0,0.0,1,left,J. Champagnie tip Layup (8 PTS),[1630577],1610612759.0,SAS,tip,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
358,PT08M11.00S,2024-03-30T01:32:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.03745072273325,49.01960784313725,1610612752,78,69,2024-03-30T01:32:59Z,3510000,False,-5.0,4.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.6,Missed,,,,,,,,,,,,,,,,,,
359,PT08M06.00S,2024-03-30T01:32:54.2Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,78,69,2024-03-30T01:32:54Z,3520000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,358.0,2.0,1.0,1.0,,,,
360,PT08M06.00S,2024-03-30T01:32:54.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.40999984741211,50.0,1610612752,78,71,2024-03-30T01:32:54Z,3530000,False,0.0,0.0,1,right,I. Hartenstein tip Layup (6 PTS),[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
362,PT07M54.00S,2024-03-30T01:33:25.3Z,3,REGULAR,3pt,Jump Shot,[],1641705,26.231931668856767,17.892156862745097,1610612759,81,71,2024-03-30T01:33:31Z,3550000,False,161.0,194.0,1,left,V. Wembanyama 25' 3PT step back (19 PTS),[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,25.19,Made,19.0,,,,,,,,,,,,,,,,,
364,PT07M37.00S,2024-03-30T01:33:41.4Z,3,REGULAR,2pt,Jump Shot,[],1628973,90.75229960578186,70.34313725490196,1610612752,81,71,2024-03-30T01:34:28Z,3570000,False,102.0,34.0,1,right,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,10.74,Missed,,,,,,,,,,,,,,,,,,
365,PT07M32.00S,2024-03-30T01:33:46.4Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612752,81,71,2024-03-30T01:33:51Z,3580000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,364.0,2.0,1.0,1.0,,,,
366,PT07M32.00S,2024-03-30T01:33:46.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628973,94.40999984741211,50.0,1610612752,81,73,2024-03-30T01:33:46Z,3590000,False,0.0,0.0,1,right,J. Brunson putback Layup (30 PTS),[1628973],1610612752.0,NYK,putback,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,0.0,Made,30.0,,,,,,,,,,,,,,,,,
367,PT07M25.00S,2024-03-30T01:33:54.6Z,3,REGULAR,turnover,lost ball,[],1641705,,,1610612759,81,73,2024-03-30T01:34:03Z,3600000,False,,,0,,V. Wembanyama lost ball TURNOVER (2 TO),"[1641705, 1628392]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,,,,,,,,Hartenstein,1628392.0,,
368,PT07M25.00S,2024-03-30T01:33:54.6Z,3,REGULAR,steal,,[],1628392,,,1610612752,81,73,2024-03-30T01:33:56Z,3610000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
369,PT07M20.00S,2024-03-30T01:33:59.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630540,91.67214191852825,95.58823529411765,1610612752,81,73,2024-03-30T01:34:11Z,3620000,False,228.0,26.0,1,right,MISS M. McBride running 3PT,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
370,PT07M15.00S,2024-03-30T01:34:03.0Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,81,73,2024-03-30T01:34:03Z,3630000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,369.0,6.0,5.0,1.0,,,,
371,PT07M04.00S,2024-03-30T01:34:14.1Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628973,79.05716162943496,30.88235294117647,1610612752,81,75,2024-03-30T01:34:29Z,3640000,False,-96.0,144.0,1,right,J. Brunson 17' pullup Jump Shot (32 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,17.32,Made,32.0,,,,,,,,,,,,,,,,,
372,PT06M41.00S,2024-03-30T01:34:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,6.521024967148489,50.245098039215684,1610612759,83,75,2024-03-30T01:34:43Z,3650000,False,-1.0,9.0,1,left,J. Champagnie driving Layup (10 PTS) (V. Wembanyama 7 AST),"[1630577, 1641705]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.89,Made,10.0,V. Wembanyama,1641705.0,7.0,,,,,,,,,,,,,,
374,PT06M18.00S,2024-03-30T01:35:00.2Z,3,REGULAR,3pt,Jump Shot,[],1628404,68.28186596583443,37.99019607843137,1610612752,83,78,2024-03-30T01:35:21Z,3670000,False,-60.0,246.0,1,right,J. Hart 25' 3PT step back (8 PTS) (I. Hartenstein 2 AST),"[1628404, 1628392]",1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.29,Made,8.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
376,PT06M00.00S,2024-03-30T01:35:18.6Z,3,REGULAR,turnover,lost ball,[],1630170,,,1610612759,83,78,2024-03-30T01:35:24Z,3690000,False,,,0,,D. Vassell lost ball TURNOVER (2 TO),"[1630170, 1628973]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,,,Brunson,1628973.0,,
377,PT06M00.00S,2024-03-30T01:35:18.6Z,3,REGULAR,steal,,[],1628973,,,1610612752,83,78,2024-03-30T01:35:20Z,3700000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
378,PT05M44.00S,2024-03-30T01:35:34.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,66.70499342969777,47.30392156862745,1610612752,83,81,2024-03-30T01:35:41Z,3710000,False,-13.0,260.0,1,right,J. Brunson 26' 3PT step back (35 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.08,Made,35.0,,,,,,,,,,,,,,,,,
379,PT05M43.00S,2024-03-30T01:35:39.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,83,81,2024-03-30T01:35:39Z,3720000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M43.00S,2024-03-30T01:37:32.9Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,83,81,2024-03-30T01:38:38Z,3730000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M43.00S,2024-03-30T01:37:32.9Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,83,81,2024-03-30T01:38:38Z,3740000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M43.00S,2024-03-30T01:37:32.9Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,83,81,2024-03-30T01:38:38Z,3750000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M43.00S,2024-03-30T01:37:32.9Z,3,REGULAR,substitution,out,[],1626224,,,1610612759,83,81,2024-03-30T01:38:38Z,3760000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M43.00S,2024-03-30T01:37:32.9Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,83,81,2024-03-30T01:38:38Z,3770000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M43.00S,2024-03-30T01:37:32.9Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,83,81,2024-03-30T01:38:38Z,3780000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M43.00S,2024-03-30T01:37:32.9Z,3,REGULAR,substitution,in,[],1631104,,,1610612759,83,81,2024-03-30T01:38:38Z,3790000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M43.00S,2024-03-30T01:37:32.9Z,3,REGULAR,substitution,in,[],1631103,,,1610612759,83,81,2024-03-30T01:38:38Z,3800000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M23.00S,2024-03-30T01:38:58.7Z,3,REGULAR,3pt,Jump Shot,[],1628380,32.013797634691194,58.57843137254902,1610612759,83,81,2024-03-30T01:39:03Z,3810000,False,-43.0,248.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
389,PT05M20.00S,2024-03-30T01:39:01.7Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,83,81,2024-03-30T01:39:03Z,3820000,False,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,388.0,7.0,6.0,1.0,,,,
390,PT05M07.00S,2024-03-30T01:39:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.38042049934296,48.77450980392157,1610612752,83,83,2024-03-30T01:39:22Z,3830000,False,-6.0,10.0,1,right,J. Brunson driving finger roll Layup (37 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.15,Made,37.0,,,,,,,,,,,,,,,,,
391,PT04M51.00S,2024-03-30T01:39:30.9Z,3,REGULAR,2pt,Jump Shot,[],1630170,7.046649145860711,76.9607843137255,1610612759,85,83,2024-03-30T01:39:37Z,3840000,False,-135.0,14.0,1,left,D. Vassell 13' step back Jump Shot (12 PTS) (B. Wesley 2 AST),"[1630170, 1631104]",1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,13.55,Made,12.0,B. Wesley,1631104.0,2.0,,,,,,,,,,,,,,
392,PT04M25.00S,2024-03-30T01:39:56.2Z,3,REGULAR,3pt,Jump Shot,[],1628404,70.90998685939553,76.7156862745098,1610612752,85,83,2024-03-30T01:40:23Z,3850000,False,134.0,221.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
393,PT04M21.00S,2024-03-30T01:40:00.2Z,3,REGULAR,rebound,defensive,[],1631104,,,1610612759,85,83,2024-03-30T01:40:02Z,3860000,False,,,0,,B. Wesley REBOUND (Off:0 Def:2),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,392.0,2.0,2.0,0.0,,,,
394,PT04M16.00S,2024-03-30T01:40:05.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628380,7.046649145860711,49.01960784313725,1610612759,87,83,2024-03-30T01:40:54Z,3870000,False,5.0,14.0,1,left,Z. Collins running alley-oop Layup (3 PTS) (K. Johnson 4 AST),"[1628380, 1629640]",1610612759.0,SAS,running alley-oop,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.45,Made,3.0,K. Johnson,1629640.0,4.0,,,,,,,,,,,,,,
396,PT04M16.00S,2024-03-30T01:40:11.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,87,83,2024-03-30T01:40:11Z,3890000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M08.00S,2024-03-30T01:41:56.4Z,3,REGULAR,3pt,Jump Shot,[],1628973,72.22404730617609,76.47058823529412,1610612752,87,86,2024-03-30T01:42:09Z,3900000,False,132.0,209.0,1,right,J. Brunson 24' 3PT  (40 PTS) (I. Hartenstein 3 AST),"[1628973, 1628392]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.71,Made,40.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,,
400,PT03M49.00S,2024-03-30T01:42:15.1Z,3,REGULAR,2pt,Jump Shot,[],1630170,21.895532194480946,61.51960784313726,1610612759,89,86,2024-03-30T01:42:47Z,3920000,False,-58.0,153.0,1,left,D. Vassell 16' step back Jump Shot (14 PTS),[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,16.38,Made,14.0,,,,,,,,,,,,,,,,,
401,PT03M35.00S,2024-03-30T01:42:29.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.95729303547962,49.26470588235294,1610612752,89,88,2024-03-30T01:42:38Z,3930000,False,-4.0,-5.0,1,right,J. Brunson cutting finger roll Layup (42 PTS) (J. Hart 7 AST),"[1628973, 1628404]",1610612752.0,NYK,cutting finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.63,Made,42.0,J. Hart,1628404.0,7.0,,,,,,,,,,,,,,
403,PT03M19.00S,2024-03-30T01:42:45.1Z,3,REGULAR,3pt,Jump Shot,[],1628380,30.305519053876477,27.941176470588236,1610612759,89,88,2024-03-30T01:42:52Z,3950000,False,110.0,232.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
404,PT03M19.00S,2024-03-30T01:42:45.1Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,89,88,2024-03-30T01:42:52Z,3960000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,403.0,3.0,3.0,0.0,,,,
405,PT03M07.00S,2024-03-30T01:42:57.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.8166885676741,58.57843137254902,1610612752,89,88,2024-03-30T01:43:02Z,3970000,False,43.0,118.0,1,right,MISS J. Brunson 12' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.59,Missed,,,,,,,,,,,,,,,,,,
406,PT03M04.00S,2024-03-30T01:43:00.6Z,3,REGULAR,rebound,defensive,[],1631104,,,1610612759,89,88,2024-03-30T01:43:02Z,3980000,False,,,0,,B. Wesley REBOUND (Off:0 Def:3),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,405.0,3.0,3.0,0.0,,,,
445,PT03M00.00S,2024-03-30T01:43:04.1Z,3,REGULAR,turnover,lost ball,[],1631104,,,1610612759,89,88,2024-03-30T01:49:00Z,3985000,False,,,0,,B. Wesley lost ball TURNOVER (1 TO),"[1631104, 1628978]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,,DiVincenzo,1628978.0,,
446,PT03M00.00S,2024-03-30T01:43:04.1Z,3,REGULAR,steal,,[],1628978,,,1610612752,89,88,2024-03-30T01:49:00Z,3987500,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
447,PT02M58.00S,2024-03-30T01:43:07.4Z,3,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612752,89,88,2024-03-30T01:49:48Z,3988750,False,,,0,,I. Hartenstein bad pass out-of-bounds TURNOVER (3 TO),[1628392],1610612752.0,NYK,bad pass,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,3.0,,,,,,,,,,,,
408,PT02M57.00S,2024-03-30T01:43:15.6Z,3,REGULAR,substitution,out,[],1628392,,,1610612759,89,88,2024-03-30T01:49:27Z,4000000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT02M57.00S,2024-03-30T01:43:15.6Z,3,REGULAR,substitution,in,[],1629011,,,1610612759,89,88,2024-03-30T01:49:27Z,4010000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M48.00S,2024-03-30T01:43:40.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,10.988830486202366,95.09803921568627,1610612759,89,88,2024-03-30T01:50:07Z,4020000,False,-225.0,51.0,1,left,MISS D. Vassell pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
411,PT02M44.00S,2024-03-30T01:43:44.8Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,89,88,2024-03-30T01:43:47Z,4030000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,410.0,4.0,4.0,0.0,,,,
412,PT02M36.00S,2024-03-30T01:43:56.6Z,3,REGULAR,foul,personal,[],1631104,,,1610612752,89,88,2024-03-30T01:44:04Z,4040000,False,,,0,,B. Wesley personal FOUL (2 PF),"[1631104, 1628973]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,,,,,202007.0,,2.0,0.0,Brunson,1628973.0,,,,,,,,
414,PT02M22.00S,2024-03-30T01:44:30.4Z,3,REGULAR,3pt,Jump Shot,[],1628978,63.55124835742444,45.83333333333333,1610612752,89,88,2024-03-30T01:44:36Z,4060000,False,-21.0,290.0,1,right,MISS D. DiVincenzo 29' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,29.08,Missed,,,,,,,,,,,,,,,,,,
415,PT02M17.00S,2024-03-30T01:44:35.4Z,3,REGULAR,rebound,defensive,[],1631104,,,1610612759,89,88,2024-03-30T01:44:36Z,4070000,False,,,0,,B. Wesley REBOUND (Off:0 Def:4),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,414.0,4.0,4.0,0.0,,,,
416,PT02M15.00S,2024-03-30T01:44:37.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,24.129434954007884,13.480392156862745,1610612759,89,88,2024-03-30T01:44:44Z,4080000,False,183.0,174.0,1,left,MISS K. Johnson 25' running 3PT,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
417,PT02M12.00S,2024-03-30T01:44:40.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,89,88,2024-03-30T01:44:44Z,4090000,False,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,416.0,7.0,4.0,3.0,,,,
418,PT02M02.00S,2024-03-30T01:44:50.8Z,3,REGULAR,3pt,Jump Shot,[],1628404,67.88764783180025,38.970588235294116,1610612752,89,88,2024-03-30T01:45:00Z,4100000,False,-55.0,249.0,1,right,MISS J. Hart 25' step back 3PT,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.54,Missed,,,,,,,,,,,,,,,,,,
419,PT01M58.00S,2024-03-30T01:44:54.8Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,89,88,2024-03-30T01:45:00Z,4110000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,418.0,3.0,2.0,1.0,,,,
420,PT01M53.00S,2024-03-30T01:44:59.0Z,3,REGULAR,turnover,lost ball,[],1629640,,,1610612759,89,88,2024-03-30T01:45:10Z,4120000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 1630540]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,McBride,1630540.0,,
421,PT01M53.00S,2024-03-30T01:44:59.0Z,3,REGULAR,steal,,[],1630540,,,1610612752,89,88,2024-03-30T01:45:01Z,4130000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
422,PT01M48.00S,2024-03-30T01:45:03.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,78.0059132720105,6.862745098039216,1610612752,89,88,2024-03-30T01:45:49Z,4140000,False,-216.0,154.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
423,PT01M45.00S,2024-03-30T01:45:06.9Z,3,REGULAR,rebound,offensive,[],1630540,,,1610612752,89,88,2024-03-30T01:45:49Z,4150000,False,,,0,,M. McBride REBOUND (Off:2 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,422.0,2.0,0.0,2.0,,,,
