actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
410,PT05M13.00S,2024-04-14T20:56:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,94.95729303547962,53.431372549019606,1610612759,79,48,2024-04-14T21:01:05Z,4040000,False,17.0,-5.0,1,right,T. Jones cutting finger roll Layup (11 PTS) (J. Champagnie 4 AST),"[1630200, 1630577]",1610612759.0,SAS,cutting finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.79,J. Champagnie,1630577.0,4.0,,,,,,,,,
412,PT04M54.00S,2024-04-14T20:56:23.6Z,3,REGULAR,3pt,Jump Shot,[],1631204,30.305519053876477,72.79411764705883,1610612765,79,51,2024-04-14T21:01:29Z,4060000,False,-114.0,232.0,1,left,M. Sasser 25' 3PT step back (7 PTS) (J. Rhoden 2 AST),"[1631204, 1631197]",1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,25.89,J. Rhoden,1631197.0,2.0,,,,,,,,,
413,PT04M37.00S,2024-04-14T20:56:39.6Z,3,REGULAR,3pt,Jump Shot,[],1630577,67.09921156373193,50.49019607843137,1610612759,82,51,2024-04-14T20:56:44Z,4070000,False,2.0,257.0,1,right,J. Champagnie 25' 3PT  (10 PTS) (S. Cissoko 3 AST),"[1630577, 1631321]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,25.68,S. Cissoko,1631321.0,3.0,,,,,,,,,
415,PT04M23.00S,2024-04-14T20:56:54.1Z,3,REGULAR,3pt,Jump Shot,[],1631204,7.046649145860711,96.32352941176471,1610612765,82,54,2024-04-14T20:57:00Z,4090000,False,-232.0,14.0,1,left,M. Sasser 3PT step back (10 PTS),[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Left Corner 3,24+ Left,,,,,,Made,10.0,23.2,,,,,,,,,,,,
416,PT04M09.00S,2024-04-14T20:57:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,94.43166885676742,52.69607843137255,1610612759,84,54,2024-04-14T21:02:55Z,4100000,False,13.0,0.0,1,right,B. Wesley driving finger roll Layup (9 PTS) (R. Gray 2 AST),"[1631104, 1630564]",1610612759.0,SAS,driving finger roll,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.35,R. Gray,1630564.0,2.0,,,,,,,,,
419,PT03M57.00S,2024-04-14T20:57:24.8Z,3,REGULAR,substitution,out,[],1631104,,,1610612765,84,54,2024-04-14T20:57:37Z,4130000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M57.00S,2024-04-14T20:57:24.8Z,3,REGULAR,substitution,out,[],1630577,,,1610612765,84,54,2024-04-14T20:57:37Z,4140000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M57.00S,2024-04-14T20:57:24.8Z,3,REGULAR,substitution,out,[],1631197,,,1610612765,84,54,2024-04-14T20:57:37Z,4150000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M57.00S,2024-04-14T20:57:24.8Z,3,REGULAR,substitution,in,[],1630561,,,1610612765,84,54,2024-04-14T20:57:37Z,4160000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M57.00S,2024-04-14T20:57:24.8Z,3,REGULAR,substitution,in,[],1628984,,,1610612765,84,54,2024-04-14T20:57:37Z,4170000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M57.00S,2024-04-14T20:57:24.8Z,3,REGULAR,substitution,in,[],203095,,,1610612765,84,54,2024-04-14T20:57:37Z,4180000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M52.00S,2024-04-14T20:57:52.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,5.601182654402102,49.754901960784316,1610612765,84,56,2024-04-14T20:57:59Z,4190000,False,1.0,0.0,1,left,J. Wiseman cutting DUNK (18 PTS) (M. Sasser 6 AST),"[1630164, 1631204]",1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,0.12,M. Sasser,1631204.0,6.0,,,,,,,,,
628,PT03M29.00S,2024-04-14T20:58:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631321,91.14651773981603,50.73529411764706,1610612759,84,56,2024-04-14T23:20:46Z,4210000,False,4.0,31.0,1,right,MISS S. Cissoko driving Layup - blocked,"[1631321, 1631204]",1610612759.0,SAS,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.09,,,,,,,,,,,Sasser,1631204.0
629,PT03M29.00S,2024-04-14T20:58:14.1Z,3,REGULAR,block,,[],1631204,,,1610612759,84,56,2024-04-14T21:44:21Z,4215000,False,,,0,,M. Sasser BLOCK (1 BLK),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
630,PT03M29.00S,2024-04-14T20:58:14.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,84,56,2024-04-14T23:20:46Z,4217500,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,628.0,,,,,,,
428,PT03M22.00S,2024-04-14T20:58:35.9Z,3,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612765,84,56,2024-04-14T20:58:46Z,4220000,False,,,0,,S. Cissoko shooting personal FOUL (3 PF) (Sasser 2 FT),"[1631321, 1631204]",1610612759.0,SAS,shooting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,202053.0,3.0,0.0,Sasser,1631204.0,,,,,,,,,,,,,,,
430,PT03M22.00S,2024-04-14T20:58:58.5Z,3,REGULAR,freethrow,1 of 2,[],1631204,,,1610612765,84,57,2024-04-14T21:43:53Z,4240000,False,,,0,,M. Sasser Free Throw 1 of 2 (11 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
431,PT03M22.00S,2024-04-14T20:58:59.8Z,3,REGULAR,substitution,out,[],1630200,,,1610612765,84,57,2024-04-14T20:59:04Z,4250000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M22.00S,2024-04-14T20:58:59.8Z,3,REGULAR,substitution,out,[],1630164,,,1610612765,84,57,2024-04-14T20:59:04Z,4260000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M22.00S,2024-04-14T20:58:59.8Z,3,REGULAR,substitution,in,[],1631123,,,1610612765,84,57,2024-04-14T20:59:04Z,4270000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612759.0,SAS,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M22.00S,2024-04-14T20:58:59.8Z,3,REGULAR,substitution,in,[],201959,,,1610612765,84,57,2024-04-14T20:59:04Z,4280000,False,,,0,,SUB in: T. Gibson,[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M22.00S,2024-04-14T20:59:14.8Z,3,REGULAR,freethrow,2 of 2,[],1631204,,,1610612765,84,58,2024-04-14T21:43:53Z,4290000,False,,,0,,M. Sasser Free Throw 2 of 2 (12 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
436,PT03M13.00S,2024-04-14T20:59:25.3Z,3,REGULAR,3pt,Jump Shot,[],1628984,68.15045992115637,37.00980392156863,1610612759,84,58,2024-04-14T21:04:47Z,4300000,False,-65.0,247.0,1,right,MISS D. Graham 25' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.53,,,,,,,,,,,,
437,PT03M09.00S,2024-04-14T20:59:29.3Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612765,84,58,2024-04-14T20:59:31Z,4310000,False,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,436.0,3.0,3.0,0.0,,,,
438,PT02M58.00S,2024-04-14T20:59:40.7Z,3,REGULAR,turnover,lost ball,[],1629002,,,1610612765,84,58,2024-04-14T20:59:47Z,4320000,False,,,0,,C. Metu lost ball TURNOVER (6 TO),"[1629002, 1631321]",1610612765.0,DET,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,6.0,,,,,Cissoko,1631321.0,,
439,PT02M58.00S,2024-04-14T20:59:40.7Z,3,REGULAR,steal,,[],1631321,,,1610612759,84,58,2024-04-14T21:00:48Z,4330000,False,,,0,,S. Cissoko STEAL (3 STL),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
440,PT02M53.00S,2024-04-14T20:59:47.3Z,3,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612759,84,58,2024-04-14T20:59:53Z,4340000,False,,,0,,D. Graham bad pass out-of-bounds TURNOVER (3 TO),[1628984],1610612759.0,SAS,bad pass,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,1662.0,,,,,,,,,,,3.0,,,,,,,,
441,PT02M53.00S,2024-04-14T20:59:57.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,84,58,2024-04-14T20:59:57Z,4350000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M53.00S,2024-04-14T21:01:44.4Z,3,REGULAR,substitution,out,[],1631204,,,1610612765,84,58,2024-04-14T21:02:32Z,4360000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M53.00S,2024-04-14T21:01:44.4Z,3,REGULAR,substitution,in,[],1630201,,,1610612765,84,58,2024-04-14T21:02:32Z,4370000,False,,,0,,SUB in: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M37.00S,2024-04-14T21:03:02.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203095,15.456636005256241,49.754901960784316,1610612765,84,60,2024-04-14T21:06:12Z,4380000,False,1.0,93.0,1,left,E. Fournier 9' turnaround fadeaway Jump Shot (4 PTS),[203095],1610612765.0,DET,turnaround fadeaway,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,9.28,,,,,,,,,,,,
445,PT02M10.00S,2024-04-14T21:03:29.0Z,3,REGULAR,3pt,Jump Shot,[],1630561,83.13074901445466,3.6764705882352944,1610612759,87,60,2024-04-14T21:03:34Z,4390000,False,-232.0,106.0,1,right,D. Duke Jr. 25' 3PT pullup (6 PTS) (R. Gray 3 AST),"[1630561, 1630564]",1610612759.0,SAS,pullup,,,Duke Jr.,D. Duke Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,25.47,R. Gray,1630564.0,3.0,,,,,,,,,
448,PT01M46.00S,2024-04-14T21:04:03.9Z,3,REGULAR,3pt,Jump Shot,[],203095,8.360709592641262,96.07843137254902,1610612765,87,60,2024-04-14T21:04:07Z,4420000,False,-230.0,26.0,1,left,MISS E. Fournier 3PT,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.19,,,,,,,,,,,,
449,PT01M43.00S,2024-04-14T21:04:06.9Z,3,REGULAR,rebound,defensive,[],1630561,,,1610612759,87,60,2024-04-14T21:04:07Z,4430000,False,,,0,,D. Duke Jr. REBOUND (Off:1 Def:1),[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,448.0,2.0,1.0,1.0,,,,
450,PT01M30.00S,2024-04-14T21:04:19.2Z,3,REGULAR,3pt,Jump Shot,[],1631321,96.40275952693824,94.36274509803921,1610612759,87,60,2024-04-14T21:04:22Z,4440000,False,222.0,-19.0,1,right,MISS S. Cissoko 3PT,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.26,,,,,,,,,,,,
451,PT01M28.00S,2024-04-14T21:04:21.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612765,87,60,2024-04-14T21:04:22Z,4450000,False,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,450.0,1.0,1.0,0.0,,,,
452,PT01M20.00S,2024-04-14T21:04:33.2Z,3,REGULAR,foul,personal,['3freethrow'],1631123,,,1610612765,87,60,2024-04-14T21:04:51Z,4460000,False,,,0,,J. Bouyea shooting personal FOUL (2 PF) (Boeheim 3 FT),"[1631123, 1631205]",1610612759.0,SAS,shooting,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Right Center,202056.0,2.0,0.0,Boeheim,1631205.0,,,,,,,,,,,,,,,
454,PT01M20.00S,2024-04-14T21:04:53.0Z,3,REGULAR,freethrow,1 of 3,[],1631205,,,1610612765,87,60,2024-04-14T21:04:53Z,4480000,False,,,0,,MISS B. Boeheim Free Throw 1 of 3,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
455,PT01M20.00S,2024-04-14T21:04:53.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,87,60,2024-04-14T21:04:53Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,454.0,,,,,,,
456,PT01M20.00S,2024-04-14T21:05:07.4Z,3,REGULAR,freethrow,2 of 3,[],1631205,,,1610612765,87,60,2024-04-14T21:05:07Z,4500000,False,,,0,,MISS B. Boeheim Free Throw 2 of 3,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
457,PT01M20.00S,2024-04-14T21:05:07.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,87,60,2024-04-14T21:05:07Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,456.0,,,,,,,
458,PT01M20.00S,2024-04-14T21:05:10.8Z,3,REGULAR,substitution,out,[],1629002,,,1610612765,87,60,2024-04-14T21:05:15Z,4520000,False,,,0,,SUB out: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M20.00S,2024-04-14T21:05:10.8Z,3,REGULAR,substitution,in,[],1631197,,,1610612765,87,60,2024-04-14T21:05:15Z,4530000,False,,,0,,SUB in: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M20.00S,2024-04-14T21:05:24.2Z,3,REGULAR,freethrow,3 of 3,[],1631205,,,1610612765,87,61,2024-04-14T21:05:24Z,4540000,False,,,0,,B. Boeheim Free Throw 3 of 3 (1 PTS),[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
461,PT01M07.00S,2024-04-14T21:05:38.3Z,3,REGULAR,3pt,Jump Shot,[],1631123,82.7365308804205,3.6764705882352944,1610612759,90,61,2024-04-14T21:05:48Z,4550000,False,-232.0,110.0,1,right,J. Bouyea 25' 3PT bank (5 PTS) (R. Gray 4 AST),"[1631123, 1630564]",1610612759.0,SAS,bank,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,25.63,R. Gray,1630564.0,4.0,,,,,,,,,
463,PT00M42.80S,2024-04-14T21:06:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201959,9.937582128777924,53.431372549019606,1610612765,90,61,2024-04-14T21:10:21Z,4570000,False,-17.0,41.0,1,left,MISS T. Gibson driving Layup - blocked,"[201959, 1630564]",1610612765.0,DET,driving,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.44,,,,,,,,,,,Gray,1630564.0
464,PT00M42.80S,2024-04-14T21:06:02.0Z,3,REGULAR,block,,[],1630564,,,1610612765,90,61,2024-04-14T21:06:04Z,4580000,False,,,0,,R. Gray BLOCK (1 BLK),[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT00M42.80S,2024-04-14T21:06:02.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,90,61,2024-04-14T21:06:15Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,463.0,,,,,,,
467,PT00M41.40S,2024-04-14T21:06:23.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203095,5.469776609724048,51.470588235294116,1610612765,90,63,2024-04-14T21:10:48Z,4610000,False,-7.0,-1.0,1,left,E. Fournier driving Layup (6 PTS) (M. Flynn 1 AST),"[203095, 1630201]",1610612765.0,DET,driving,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.75,M. Flynn,1630201.0,1.0,,,,,,,,,
469,PT00M41.40S,2024-04-14T21:06:25.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631123,,,1610612765,90,63,2024-04-14T21:06:45Z,4630000,False,,,0,,J. Bouyea shooting personal FOUL (3 PF) (Fournier 1 FT),"[1631123, 203095]",1610612759.0,SAS,shooting,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,202053.0,3.0,0.0,Fournier,203095.0,,,,,,,,,,,,,,,
471,PT00M41.40S,2024-04-14T21:06:45.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203095,,,1610612765,90,63,2024-04-14T21:06:47Z,4650000,False,,,0,,MISS E. Fournier Free Throw 1 of 1,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
472,PT00M38.90S,2024-04-14T21:06:48.3Z,3,REGULAR,rebound,defensive,[],1630561,,,1610612759,90,63,2024-04-14T21:06:47Z,4660000,False,,,0,,D. Duke Jr. REBOUND (Off:1 Def:2),[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,471.0,3.0,2.0,1.0,,,,
473,PT00M30.60S,2024-04-14T21:06:56.2Z,3,REGULAR,3pt,Jump Shot,[],1628984,71.30420499342969,79.16666666666666,1610612759,93,63,2024-04-14T21:07:17Z,4670000,False,146.0,217.0,1,right,D. Graham 26' 3PT pullup (12 PTS),[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,26.16,,,,,,,,,,,,
475,PT00M13.20S,2024-04-14T21:07:16.0Z,3,REGULAR,3pt,Jump Shot,[],1631205,30.962549277266753,18.137254901960784,1610612765,93,63,2024-04-14T21:07:20Z,4690000,False,159.0,239.0,1,left,MISS B. Boeheim 28' 3PT,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.68,,,,,,,,,,,,
476,PT00M10.10S,2024-04-14T21:07:19.1Z,3,REGULAR,rebound,defensive,[],1631123,,,1610612759,93,63,2024-04-14T21:07:19Z,4700000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:5),[1631123],1610612759.0,SAS,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,475.0,5.0,5.0,0.0,,,,
479,PT00M00.00S,2024-04-14T21:07:53.9Z,3,REGULAR,period,end,[],0,,,1610612759,93,63,2024-04-14T21:07:53Z,4730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-04-14T21:09:32.8Z,4,REGULAR,substitution,out,['startperiod'],1630564,,,1610612759,93,63,2024-04-14T21:09:50Z,4740000,False,,,0,,SUB out: R. Gray,[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-04-14T21:09:32.8Z,4,REGULAR,substitution,out,['startperiod'],1631321,,,1610612759,93,63,2024-04-14T21:09:50Z,4750000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2024-04-14T21:09:32.8Z,4,REGULAR,substitution,out,['startperiod'],1631205,,,1610612759,93,63,2024-04-14T21:09:50Z,4760000,False,,,0,,SUB out: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2024-04-14T21:09:32.8Z,4,REGULAR,substitution,out,['startperiod'],201959,,,1610612759,93,63,2024-04-14T21:09:50Z,4770000,False,,,0,,SUB out: T. Gibson,[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2024-04-14T21:09:32.8Z,4,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,93,63,2024-04-14T21:09:50Z,4780000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-04-14T21:09:32.8Z,4,REGULAR,substitution,in,['startperiod'],1630572,,,1610612759,93,63,2024-04-14T21:09:50Z,4790000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-04-14T21:09:32.8Z,4,REGULAR,substitution,in,['startperiod'],1630164,,,1610612759,93,63,2024-04-14T21:09:50Z,4800000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-04-14T21:09:32.8Z,4,REGULAR,substitution,in,['startperiod'],1631093,,,1610612759,93,63,2024-04-14T21:09:50Z,4810000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-04-14T21:10:06.9Z,4,REGULAR,period,start,[],0,,,1610612765,93,63,2024-04-14T21:10:06Z,4820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M43.00S,2024-04-14T21:10:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,4.28712220762155,48.28431372549019,1610612765,93,65,2024-04-14T21:10:26Z,4830000,False,9.0,-12.0,1,left,J. Ivey driving finger roll Layup (8 PTS),[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.49,,,,,,,,,,,,
490,PT11M31.00S,2024-04-14T21:10:37.0Z,4,REGULAR,foul,personal,['2freethrow'],1631197,,,1610612759,93,65,2024-04-14T21:10:42Z,4840000,False,,,0,,J. Rhoden shooting personal FOUL (4 PF) (Champagnie 2 FT),"[1631197, 1630577]",1610612765.0,DET,shooting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,202053.0,4.0,0.0,Champagnie,1630577.0,,,,,,,,,,,,,,,
492,PT11M31.00S,2024-04-14T21:10:57.6Z,4,REGULAR,freethrow,1 of 2,[],1630577,,,1610612759,93,65,2024-04-14T21:10:57Z,4860000,False,,,0,,MISS J. Champagnie Free Throw 1 of 2,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
493,PT11M31.00S,2024-04-14T21:10:57.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,93,65,2024-04-14T21:10:57Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,492.0,,,,,,,
494,PT11M31.00S,2024-04-14T21:11:10.5Z,4,REGULAR,freethrow,2 of 2,[],1630577,,,1610612759,94,65,2024-04-14T21:11:10Z,4880000,False,,,0,,J. Champagnie Free Throw 2 of 2 (11 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
495,PT11M18.00S,2024-04-14T21:11:27.6Z,4,REGULAR,foul,personal,['2freethrow'],1630561,,,1610612765,94,65,2024-04-14T21:11:43Z,4890000,False,,,0,,D. Duke Jr. shooting personal FOUL (1 PF) (Ivey 2 FT),"[1630561, 1631093]",1610612759.0,SAS,shooting,,,Duke Jr.,D. Duke Jr.,,,,,In The Paint (Non-RA),8-16 Center,202056.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
497,PT11M18.00S,2024-04-14T21:11:51.0Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,94,66,2024-04-14T21:11:51Z,4910000,False,,,0,,J. Ivey Free Throw 1 of 2 (9 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
498,PT11M18.00S,2024-04-14T21:12:04.7Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,94,67,2024-04-14T21:12:04Z,4920000,False,,,0,,J. Ivey Free Throw 2 of 2 (10 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
