actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
270,PT05M45.00S,2024-01-25T02:35:46.3Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,51,37,2024-01-25T02:35:58Z,2690000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,269.0,4.0,4.0,0.0,,,,,,,,
271,PT05M37.00S,2024-01-25T02:35:54.9Z,2,REGULAR,3pt,Jump Shot,[],1629006,7.178055190538765,4.166666666666666,1610612756,51,40,2024-01-25T02:36:00Z,2700000,False,229.0,15.0,1,left,J. Okogie 3PT  (3 PTS) (D. Booker 3 AST),"[1629006, 1626164]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,22.97,Made,3.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
275,PT05M22.00S,2024-01-25T02:36:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630182,79.97700394218134,91.42156862745098,1610612742,51,40,2024-01-25T02:36:16Z,2740000,False,207.0,136.0,1,right,MISS J. Green 24' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
276,PT05M19.00S,2024-01-25T02:36:12.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,51,40,2024-01-25T02:36:12Z,2750000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,275.0,4.0,2.0,2.0,,,,,,,,
280,PT05M12.00S,2024-01-25T02:36:36.0Z,2,REGULAR,substitution,out,[],203957,,,1610612756,51,40,2024-01-25T02:36:42Z,2770000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M12.00S,2024-01-25T02:36:36.0Z,2,REGULAR,substitution,in,[],1629029,,,1610612756,51,40,2024-01-25T02:36:42Z,2780000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M09.00S,2024-01-25T02:36:59.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,8.360709592641262,36.51960784313725,1610612756,51,40,2024-01-25T02:53:07Z,2790000,False,67.0,26.0,1,left,MISS J. Nurkic 7' driving Hook,[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
283,PT05M06.00S,2024-01-25T02:37:02.2Z,2,REGULAR,rebound,offensive,[],203994,,,1610612756,51,40,2024-01-25T02:53:07Z,2800000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,282.0,5.0,2.0,3.0,,,,,,,,
372,PT05M05.00S,2024-01-25T02:37:03.3Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612756,51,40,2024-01-25T02:53:58Z,2805000,False,,,0,,J. Nurkic lost ball TURNOVER (3 TO),"[203994, 203501]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,,,,,,,,,Hardaway Jr.,203501.0,,
373,PT05M05.00S,2024-01-25T02:37:03.3Z,2,REGULAR,steal,,[],203501,,,1610612742,51,40,2024-01-25T02:53:39Z,2807500,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT05M03.00S,2024-01-25T02:37:07.5Z,2,REGULAR,foul,personal,['1freethrow'],203994,,,1610612742,51,40,2024-01-25T02:53:39Z,2810000,False,,,0,,J. Nurkic transition take personal FOUL (2 PF) (Lively II 1 FT),"[203994, 1641726]",1610612756.0,PHX,transition take,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,2.0,2.0,Lively II,1641726.0,,,,
287,PT05M03.00S,2024-01-25T02:38:07.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203501,,,1610612742,51,40,2024-01-25T02:53:39Z,2840000,False,,,0,,MISS T. Hardaway Jr. transition take Free Throw 1 of 1,[203501],1610612742.0,DAL,transition take,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
288,PT05M03.00S,2024-01-25T02:38:07.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,51,40,2024-01-25T02:38:07Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,
289,PT05M03.00S,2024-01-25T02:38:09.7Z,2,REGULAR,substitution,out,[],201142,,,1610612742,51,40,2024-01-25T02:38:32Z,2860000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M03.00S,2024-01-25T02:38:09.7Z,2,REGULAR,substitution,in,[],1628966,,,1610612742,51,40,2024-01-25T02:38:32Z,2870000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M56.00S,2024-01-25T02:38:39.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,69.72733245729303,71.32352941176471,1610612742,54,40,2024-01-25T02:53:39Z,2880000,False,107.0,232.0,1,right,L. Doncic 25' 3PT step back (22 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.54,Made,22.0,,,,,,,,,,,,,,,,,
292,PT04M43.00S,2024-01-25T02:38:52.4Z,2,REGULAR,2pt,Jump Shot,[],1626164,22.552562417871222,26.96078431372549,1610612756,54,42,2024-01-25T02:38:56Z,2890000,False,115.0,159.0,1,left,D. Booker 19' pullup Jump Shot (10 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,19.68,Made,10.0,,,,,,,,,,,,,,,,,
293,PT04M36.00S,2024-01-25T02:38:59.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,93.24901445466492,50.98039215686274,1610612742,54,42,2024-01-25T04:54:50Z,2900000,False,5.0,11.0,1,right,MISS D. Lively II DUNK,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
294,PT04M35.00S,2024-01-25T02:39:00.5Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,54,42,2024-01-25T04:54:50Z,2910000,False,,,0,,J. Green REBOUND (Off:2 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,293.0,3.0,1.0,2.0,,,,,,,,
295,PT04M29.00S,2024-01-25T02:39:07.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,73.14388961892247,82.1078431372549,1610612742,54,42,2024-01-25T02:43:58Z,2920000,False,161.0,200.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
296,PT04M27.00S,2024-01-25T02:39:09.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,54,42,2024-01-25T02:39:12Z,2930000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,295.0,,,,,,,,,,,
298,PT04M27.00S,2024-01-25T02:39:20.2Z,2,REGULAR,substitution,out,[],1641726,,,1610612742,54,42,2024-01-25T02:39:31Z,2950000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M27.00S,2024-01-25T02:39:20.2Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,54,42,2024-01-25T02:39:31Z,2960000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M22.00S,2024-01-25T02:39:36.1Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,54,42,2024-01-25T02:39:42Z,2970000,False,,,0,,L. Doncic lost ball TURNOVER (1 TO),"[1629029, 203994]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,Nurkic,203994.0,,
301,PT04M22.00S,2024-01-25T02:39:36.1Z,2,REGULAR,steal,,[],203994,,,1610612756,54,42,2024-01-25T02:39:37Z,2980000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
302,PT04M20.00S,2024-01-25T02:39:39.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629006,6.521024967148489,51.225490196078425,1610612756,54,44,2024-01-25T02:40:04Z,2990000,False,-6.0,9.0,1,left,J. Okogie running DUNK (5 PTS) (K. Bates-Diop 1 AST),"[1629006, 1628966]",1610612756.0,PHX,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.07,Made,5.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,,,,,
304,PT04M20.00S,2024-01-25T02:39:43.0Z,2,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612756,54,44,2024-01-25T02:39:49Z,3010000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Okogie 1 FT),"[1627884, 1629006]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,2.0,0.0,Okogie,1629006.0,,,,
306,PT04M20.00S,2024-01-25T02:39:55.1Z,2,REGULAR,substitution,out,[],1627884,,,1610612756,54,44,2024-01-25T02:40:22Z,3030000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M20.00S,2024-01-25T02:39:55.1Z,2,REGULAR,substitution,out,[],203994,,,1610612756,54,44,2024-01-25T02:40:22Z,3040000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M20.00S,2024-01-25T02:39:55.1Z,2,REGULAR,substitution,in,[],203957,,,1610612756,54,44,2024-01-25T02:40:22Z,3050000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M20.00S,2024-01-25T02:39:55.1Z,2,REGULAR,substitution,in,[],203078,,,1610612756,54,44,2024-01-25T02:40:22Z,3060000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M20.00S,2024-01-25T02:40:24.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629006,,,1610612756,54,45,2024-01-25T02:40:24Z,3070000,False,,,0,,J. Okogie Free Throw 1 of 1 (6 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
311,PT04M02.00S,2024-01-25T02:40:49.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,83.52496714848883,95.58823529411765,1610612742,54,45,2024-01-25T02:40:54Z,3080000,False,228.0,102.0,1,right,MISS L. Doncic 24' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
312,PT03M59.00S,2024-01-25T02:40:52.9Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,54,45,2024-01-25T02:40:54Z,3090000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,311.0,1.0,1.0,0.0,,,,,,,,
313,PT03M52.00S,2024-01-25T02:41:03.6Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612756,54,45,2024-01-25T02:41:14Z,3100000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (Booker 2 FT),"[1628467, 1626164]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Left,,,,,,,2714.0,,,,,,2.0,0.0,Booker,1626164.0,,,,
315,PT03M52.00S,2024-01-25T02:41:32.9Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,54,46,2024-01-25T02:41:32Z,3120000,False,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
316,PT03M52.00S,2024-01-25T02:41:34.8Z,2,REGULAR,substitution,out,[],1628966,,,1610612756,54,46,2024-01-25T02:41:53Z,3130000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M52.00S,2024-01-25T02:41:34.8Z,2,REGULAR,substitution,in,[],201142,,,1610612756,54,46,2024-01-25T02:41:53Z,3140000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M52.00S,2024-01-25T02:41:57.7Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,54,47,2024-01-25T02:41:57Z,3150000,False,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
319,PT03M40.00S,2024-01-25T02:42:16.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,79.84559789750328,91.91176470588235,1610612742,54,47,2024-01-25T02:42:21Z,3160000,False,210.0,137.0,1,right,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
320,PT03M36.00S,2024-01-25T02:42:20.9Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,54,47,2024-01-25T02:42:20Z,3170000,False,,,0,,J. Green REBOUND (Off:3 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,319.0,4.0,1.0,3.0,,,,,,,,
321,PT03M25.00S,2024-01-25T02:42:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,93.64323258869908,50.49019607843137,1610612742,56,47,2024-01-25T02:42:36Z,3180000,False,2.0,7.0,1,right,L. Doncic driving finger roll Layup (24 PTS) (T. Hardaway Jr. 1 AST),"[1629029, 203501]",1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.77,Made,24.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
323,PT03M16.00S,2024-01-25T02:42:43.6Z,2,REGULAR,foul,offensive,[],203078,,,1610612756,56,47,2024-01-25T02:43:05Z,3200000,False,,,0,,B. Beal off-the-ball offensive FOUL (1 PF),"[203078, 1628467]",1610612756.0,PHX,off-the-ball,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,2714.0,,,,,,1.0,0.0,Kleber,1628467.0,,,,
325,PT03M16.00S,2024-01-25T02:42:43.6Z,2,REGULAR,turnover,offensive foul,[],203078,,,1610612756,56,47,2024-01-25T02:42:43Z,3220000,False,,,0,,B. Beal offensive foul TURNOVER (1 TO),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,2714.0,1.0,,,,,,,,,,,,
326,PT02M54.00S,2024-01-25T02:43:15.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203957,87.33574244415243,63.970588235294116,1610612742,56,47,2024-01-25T02:43:21Z,3230000,False,70.0,67.0,1,right,MISS D. Exum 9' turnaround Shot,[203957],1610612742.0,DAL,turnaround,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Right,9.65,Missed,,,,,,,,,,,,,,,,,,
327,PT02M53.00S,2024-01-25T02:43:16.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,56,47,2024-01-25T02:43:21Z,3240000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,326.0,5.0,5.0,0.0,,,,,,,,
328,PT02M50.00S,2024-01-25T02:43:22.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612756,56,47,2024-01-25T02:43:29Z,3250000,False,,,0,,J. Green personal FOUL (1 PF) (Durant 2 FT),"[1630182, 201142]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,2714.0,,,,,,1.0,0.0,Durant,201142.0,,,,
330,PT02M50.00S,2024-01-25T02:43:54.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612756,56,47,2024-01-25T02:43:54Z,3270000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
331,PT02M50.00S,2024-01-25T02:43:54.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,56,47,2024-01-25T02:43:54Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,
332,PT02M50.00S,2024-01-25T02:43:58.6Z,2,REGULAR,substitution,out,[],203957,,,1610612756,56,47,2024-01-25T02:44:13Z,3290000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M50.00S,2024-01-25T02:43:58.6Z,2,REGULAR,substitution,in,[],1627884,,,1610612756,56,47,2024-01-25T02:44:13Z,3300000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M50.00S,2024-01-25T02:44:19.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612756,56,48,2024-01-25T02:44:19Z,3310000,False,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
335,PT02M41.00S,2024-01-25T02:44:33.3Z,2,REGULAR,3pt,Jump Shot,[],1629029,71.17279894875165,78.67647058823529,1610612742,56,48,2024-01-25T02:44:39Z,3320000,False,143.0,218.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
336,PT02M39.00S,2024-01-25T02:44:35.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,56,48,2024-01-25T02:44:39Z,3330000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,335.0,,,,,,,,,,,
338,PT02M29.00S,2024-01-25T02:44:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,6.915243101182654,49.01960784313725,1610612756,56,48,2024-01-25T02:45:01Z,3350000,False,5.0,13.0,1,left,MISS J. Okogie Layup - blocked,"[1629006, 1629029]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,Doncic,1629029.0
339,PT02M29.00S,2024-01-25T02:44:55.8Z,2,REGULAR,block,,[],1629029,,,1610612756,56,48,2024-01-25T02:44:57Z,3360000,False,,,0,,L. Doncic BLOCK (2 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT02M27.00S,2024-01-25T02:44:57.8Z,2,REGULAR,rebound,offensive,[],203078,,,1610612756,56,48,2024-01-25T02:45:01Z,3370000,False,,,0,,B. Beal REBOUND (Off:2 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,338.0,3.0,1.0,2.0,,,,,,,,
341,PT02M26.00S,2024-01-25T02:44:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,6.783837056504599,50.73529411764706,1610612756,56,50,2024-01-25T02:45:06Z,3380000,False,-4.0,11.0,1,left,B. Beal Layup (7 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.19,Made,7.0,,,,,,,,,,,,,,,,,
342,PT02M07.00S,2024-01-25T02:45:17.9Z,2,REGULAR,2pt,Jump Shot,[],1629029,91.40932982917214,31.61764705882353,1610612742,56,50,2024-01-25T02:48:34Z,3390000,False,-92.0,28.0,1,right,MISS L. Doncic 9' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,9.62,Missed,,,,,,,,,,,,,,,,,,
343,PT02M06.00S,2024-01-25T02:45:18.9Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,56,50,2024-01-25T02:45:28Z,3400000,False,,,0,,M. Kleber REBOUND (Off:2 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Left,,,,,,,,,342.0,3.0,1.0,2.0,,,,,,,,
344,PT02M00.00S,2024-01-25T02:45:25.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,75.90341655716163,13.480392156862745,1610612742,56,50,2024-01-25T02:45:36Z,3410000,False,-183.0,174.0,1,right,MISS T. Hardaway Jr. 25' 3PT - blocked,"[203501, 1629006]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,Okogie,1629006.0
345,PT02M00.00S,2024-01-25T02:45:25.2Z,2,REGULAR,block,,[],1629006,,,1610612742,56,50,2024-01-25T02:45:28Z,3420000,False,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
346,PT01M57.00S,2024-01-25T02:45:28.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,56,50,2024-01-25T02:45:36Z,3430000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,344.0,6.0,6.0,0.0,,,,,,,,
347,PT01M56.00S,2024-01-25T02:45:34.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612756,56,50,2024-01-25T02:45:49Z,3440000,False,,,0,,M. Kleber shooting personal FOUL (3 PF) (Booker 2 FT),"[1628467, 1626164]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,3.0,0.0,Booker,1626164.0,,,,
349,PT01M56.00S,2024-01-25T02:46:01.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626164,,,1610612756,56,51,2024-01-25T02:46:01Z,3460000,False,,,0,,D. Booker Free Throw 1 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
350,PT01M56.00S,2024-01-25T02:46:03.4Z,2,REGULAR,substitution,out,[],1628467,,,1610612756,56,51,2024-01-25T02:46:15Z,3470000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M56.00S,2024-01-25T02:46:03.4Z,2,REGULAR,substitution,in,[],1641726,,,1610612756,56,51,2024-01-25T02:46:15Z,3480000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M56.00S,2024-01-25T02:46:18.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626164,,,1610612756,56,52,2024-01-25T02:46:18Z,3490000,False,,,0,,D. Booker Free Throw 2 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
353,PT01M43.00S,2024-01-25T02:46:35.7Z,2,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,56,52,2024-01-25T02:46:42Z,3500000,False,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (2 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right,,,,,,,2714.0,2.0,,,,,,,,,,,,
354,PT01M29.00S,2024-01-25T02:46:56.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,30.962549277266753,68.62745098039215,1610612756,56,52,2024-01-25T02:55:26Z,3510000,False,-93.0,239.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
355,PT01M26.00S,2024-01-25T02:46:59.3Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612742,56,52,2024-01-25T02:47:01Z,3520000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,354.0,1.0,1.0,0.0,,,,,,,,
