actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
88,PT04M57.00S,2024-04-07T19:55:06.9Z,1,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612745,9,24,2024-04-07T19:55:15Z,880000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Thompson 2 FT),"[1628467, 1641708]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,1.0,0.0,Thompson,1641708.0,,,
90,PT04M57.00S,2024-04-07T19:55:29.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,9,25,2024-04-07T19:55:29Z,900000,False,,,0,,A. Thompson Free Throw 1 of 2 (4 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
91,PT04M57.00S,2024-04-07T19:55:30.6Z,1,REGULAR,substitution,out,[],1627832,,,1610612745,9,25,2024-04-07T19:55:42Z,910000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M57.00S,2024-04-07T19:55:30.6Z,1,REGULAR,substitution,in,[],203493,,,1610612745,9,25,2024-04-07T19:55:42Z,920000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M57.00S,2024-04-07T19:55:48.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,9,26,2024-04-07T19:55:48Z,930000,False,,,0,,A. Thompson Free Throw 2 of 2 (5 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
94,PT04M42.00S,2024-04-07T19:56:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.396846254927727,37.28936887254902,1610612742,9,26,2024-04-07T19:56:23Z,940000,False,64.0,120.0,1,left,MISS L. Doncic 13' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,13.62,Missed,,,,,,,,,,,,,,,
95,PT04M38.00S,2024-04-07T19:56:08.7Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,9,26,2024-04-07T19:56:10Z,950000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,94.0,,,,,,,,,3.0,3.0,0.0
96,PT04M27.00S,2024-04-07T19:56:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,81.2910643889619,40.19607843137255,1610612745,9,28,2024-04-07T19:56:25Z,960000,False,-49.0,123.0,1,right,J. Green 13' fadeaway Jump Shot (14 PTS),[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,13.28,Made,14.0,,,,,,,,,,,,,,
98,PT04M16.00S,2024-04-07T19:59:56.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612742,9,28,2024-04-07T20:00:50Z,980000,False,,,0,,A. Thompson flagrant-type-2 personal FOUL (1 PF) (Kleber 2 FT),"[1641708, 1628467]",1610612745.0,HOU,flagrant-type-2,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Kleber,1628467.0,,,
100,PT04M16.00S,2024-04-07T20:00:54.0Z,1,REGULAR,ejection,other,[],1641708,,,1610612742,9,28,2024-04-07T21:35:35Z,1000000,False,,,0,,Ejection A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,
101,PT04M16.00S,2024-04-07T20:01:03.1Z,1,REGULAR,substitution,out,[],1641708,,,1610612742,9,28,2024-04-07T20:01:16Z,1010000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M16.00S,2024-04-07T20:01:03.1Z,1,REGULAR,substitution,in,[],201145,,,1610612742,9,28,2024-04-07T20:01:16Z,1020000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M16.00S,2024-04-07T20:01:20.9Z,1,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,10,28,2024-04-07T20:01:21Z,1030000,False,,,0,,M. Kleber flagrant Free Throw 1 of 2 (1 PTS),[1628467],1610612742.0,DAL,flagrant,,,Kleber,M. Kleber,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
104,PT04M16.00S,2024-04-07T20:01:33.5Z,1,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,11,28,2024-04-07T20:01:33Z,1040000,False,,,0,,M. Kleber flagrant Free Throw 2 of 2 (2 PTS),[1628467],1610612742.0,DAL,flagrant,,,Kleber,M. Kleber,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
105,PT04M10.00S,2024-04-07T20:01:55.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612742,11,28,2024-04-07T20:02:02Z,1050000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Kleber 2 FT),"[1631095, 1628467]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200833.0,1.0,0.0,Kleber,1628467.0,,,
107,PT04M10.00S,2024-04-07T20:02:20.4Z,1,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,12,28,2024-04-07T20:02:20Z,1070000,False,,,0,,M. Kleber Free Throw 1 of 2 (3 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
108,PT04M10.00S,2024-04-07T20:02:35.7Z,1,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,13,28,2024-04-07T20:02:35Z,1080000,False,,,0,,M. Kleber Free Throw 2 of 2 (4 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
109,PT04M02.00S,2024-04-07T20:02:51.3Z,1,REGULAR,foul,personal,[],1629029,,,1610612745,13,28,2024-04-07T20:02:56Z,1090000,False,,,0,,L. Doncic personal FOUL (1 PF),"[1629029, 1630224]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Green,1630224.0,,,
111,PT04M02.00S,2024-04-07T20:02:56.2Z,1,REGULAR,substitution,out,[],1629023,,,1610612745,13,28,2024-04-07T20:03:14Z,1110000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M02.00S,2024-04-07T20:02:56.2Z,1,REGULAR,substitution,in,[],1627884,,,1610612745,13,28,2024-04-07T20:03:14Z,1120000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M53.00S,2024-04-07T20:03:22.6Z,1,REGULAR,3pt,Jump Shot,[],201145,93.11760840998686,97.30392156862744,1610612745,13,28,2024-04-07T20:03:26Z,1130000,False,237.0,12.0,1,right,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,23.68,Missed,,,,,,,,,,,,,,,
114,PT03M50.00S,2024-04-07T20:03:25.6Z,1,REGULAR,rebound,defensive,[],203957,,,1610612742,13,28,2024-04-07T20:03:26Z,1140000,False,,,0,,D. Exum REBOUND (Off:0 Def:3),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,,,,,,,,,113.0,,,,,,,,,3.0,3.0,0.0
115,PT03M49.00S,2024-04-07T20:03:27.1Z,1,REGULAR,turnover,bad pass,[],203957,,,1610612742,13,28,2024-04-07T20:03:35Z,1150000,False,,,0,,D. Exum bad pass TURNOVER (1 TO),"[203957, 201145]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Mid-Range,16-24 Center,1.0,Green,201145.0,,,,,,,,,,,,,,,,,
116,PT03M49.00S,2024-04-07T20:03:27.1Z,1,REGULAR,steal,,[],201145,,,1610612745,13,28,2024-04-07T20:03:28Z,1160000,False,,,0,,J. Green STEAL (1 STL),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
117,PT03M44.00S,2024-04-07T20:03:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631095,93.77463863337714,50.49019607843137,1610612745,13,28,2024-04-07T20:03:54Z,1170000,False,2.0,6.0,1,right,MISS J. Smith Jr. cutting Layup,[1631095],1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,0.65,Missed,,,,,,,,,,,,,,,
118,PT03M43.00S,2024-04-07T20:03:32.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,28,2024-04-07T20:03:54Z,1180000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,117.0,,,,,,,,,3.0,3.0,0.0
119,PT03M38.00S,2024-04-07T20:03:42.6Z,1,REGULAR,foul,offensive,[],203957,,,1610612742,13,28,2024-04-07T20:03:51Z,1190000,False,,,0,,D. Exum off-the-ball offensive FOUL (1 PF),"[203957, 1628415]",1610612742.0,DAL,off-the-ball,,,Exum,D. Exum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202056.0,1.0,0.0,Brooks,1628415.0,,,
121,PT03M38.00S,2024-04-07T20:03:42.6Z,1,REGULAR,turnover,offensive foul,[],203957,,,1610612742,13,28,2024-04-07T20:03:42Z,1210000,False,,,0,,D. Exum offensive foul TURNOVER (2 TO),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,202056.0,,,,,,,
122,PT03M38.00S,2024-04-07T20:03:56.5Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,13,28,2024-04-07T20:04:11Z,1220000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M38.00S,2024-04-07T20:03:56.5Z,1,REGULAR,substitution,in,[],1629111,,,1610612745,13,28,2024-04-07T20:04:11Z,1230000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M24.00S,2024-04-07T20:04:28.4Z,1,REGULAR,turnover,backcourt,[],1630224,,,1610612745,13,28,2024-04-07T20:04:34Z,1240000,False,,,0,,J. Green backcourt TURNOVER (1 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,200832.0,,,,,,,
125,PT03M11.00S,2024-04-07T20:04:48.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627884,7.966491458607096,51.225490196078425,1610612742,15,28,2024-04-07T20:04:51Z,1250000,False,-6.0,22.0,1,left,D. Jones Jr. driving finger roll Layup (2 PTS) (M. Kleber 1 AST),"[1627884, 1628467]",1610612742.0,DAL,driving finger roll,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,2.32,Made,2.0,,,,M. Kleber,1628467.0,1.0,,,,,,,,
127,PT03M00.00S,2024-04-07T20:05:00.7Z,1,REGULAR,3pt,Jump Shot,[],201145,95.22010512483574,4.166666666666666,1610612745,15,31,2024-04-07T20:05:04Z,1270000,False,-229.0,-8.0,1,right,J. Green 3PT  (3 PTS) (J. Landale 1 AST),"[201145, 1629111]",1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,22.93,Made,3.0,,,,J. Landale,1629111.0,1.0,,,,,,,,
129,PT02M42.00S,2024-04-07T20:05:18.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,27.677398160315374,79.65686274509804,1610612742,18,31,2024-04-07T20:05:25Z,1290000,False,-148.0,208.0,1,left,L. Doncic 25' 3PT step back (5 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,25.52,Made,5.0,,,,,,,,,,,,,,
130,PT02M24.00S,2024-04-07T20:05:36.6Z,1,REGULAR,3pt,Jump Shot,[],203493,94.43166885676742,3.6764705882352944,1610612745,18,34,2024-04-07T20:05:39Z,1300000,False,-232.0,0.0,1,right,R. Bullock Jr. 3PT  (3 PTS) (D. Brooks 1 AST),"[203493, 1628415]",1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Left Corner 3,24+ Left,,,,23.16,Made,3.0,,,,D. Brooks,1628415.0,1.0,,,,,,,,
132,PT02M09.00S,2024-04-07T20:05:50.8Z,1,REGULAR,3pt,Jump Shot,[],1627884,7.440867279894875,96.32352941176471,1610612742,21,34,2024-04-07T20:05:54Z,1320000,False,-232.0,17.0,1,left,D. Jones Jr. 3PT  (5 PTS) (L. Doncic 1 AST),"[1627884, 1629029]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,23.23,Made,5.0,,,,L. Doncic,1629029.0,1.0,,,,,,,,
134,PT01M54.00S,2024-04-07T20:06:06.6Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,21,34,2024-04-07T20:06:12Z,1340000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1628467]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,2.0,Kleber,1628467.0,,,,,,,,,,,,,,,,,
135,PT01M54.00S,2024-04-07T20:06:06.6Z,1,REGULAR,steal,,[],1628467,,,1610612742,21,34,2024-04-07T20:06:08Z,1350000,False,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
136,PT01M45.00S,2024-04-07T20:06:15.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,31.750985545335087,32.1078431372549,1610612742,21,34,2024-04-07T20:06:20Z,1360000,False,89.0,246.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,26.18,Missed,,,,,,,,,,,,,,,
137,PT01M40.00S,2024-04-07T20:06:20.7Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,21,34,2024-04-07T20:06:20Z,1370000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,136.0,,,,,,,,,1.0,1.0,0.0
138,PT01M29.00S,2024-04-07T20:06:34.3Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612745,21,34,2024-04-07T20:06:48Z,1380000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Brooks 2 FT),"[1627884, 1628415]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200833.0,1.0,0.0,Brooks,1628415.0,,,
140,PT01M29.00S,2024-04-07T20:06:50.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,21,34,2024-04-07T20:06:50Z,1400000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M29.00S,2024-04-07T20:08:21.8Z,1,REGULAR,substitution,out,[],203957,,,1610612745,21,34,2024-04-07T20:09:53Z,1410000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M29.00S,2024-04-07T20:08:21.8Z,1,REGULAR,substitution,in,[],1630702,,,1610612745,21,34,2024-04-07T20:09:53Z,1420000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M29.00S,2024-04-07T20:10:04.5Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,21,35,2024-04-07T20:10:04Z,1430000,False,,,0,,D. Brooks Free Throw 1 of 2 (3 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
144,PT01M29.00S,2024-04-07T20:10:21.1Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,21,36,2024-04-07T20:10:21Z,1440000,False,,,0,,D. Brooks Free Throw 2 of 2 (4 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
145,PT01M20.00S,2024-04-07T20:10:31.5Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,21,36,2024-04-07T20:10:36Z,1450000,False,,,0,,L. Doncic lost ball TURNOVER (4 TO),"[1629029, 1628415]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,4.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
146,PT01M20.00S,2024-04-07T20:10:31.5Z,1,REGULAR,steal,,[],1628415,,,1610612745,21,36,2024-04-07T20:10:33Z,1460000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
147,PT01M17.00S,2024-04-07T20:10:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,92.72339027595268,50.245098039215684,1610612745,21,36,2024-04-07T20:10:58Z,1470000,False,1.0,16.0,1,right,MISS D. Brooks running finger roll Layup,[1628415],1610612745.0,HOU,running finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,,
148,PT01M17.00S,2024-04-07T20:10:35.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,21,36,2024-04-07T20:10:58Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,147.0,,,,,,,,,,,
149,PT01M17.00S,2024-04-07T20:10:45.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612745,21,36,2024-04-07T20:10:54Z,1490000,False,,,0,,D. Jones Jr. loose ball personal FOUL (2 PF) (Landale 2 FT),"[1627884, 1629111]",1610612742.0,DAL,loose ball,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202056.0,2.0,0.0,Landale,1629111.0,,,
151,PT01M17.00S,2024-04-07T20:10:58.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance', 'fastbreak']",1629111,,,1610612745,21,36,2024-04-07T20:10:58Z,1510000,False,,,0,,MISS J. Landale Free Throw 1 of 2,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
152,PT01M17.00S,2024-04-07T20:10:58.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,21,36,2024-04-07T20:10:58Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,
153,PT01M17.00S,2024-04-07T20:11:17.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover', '2ndchance']",1629111,,,1610612745,21,37,2024-04-07T20:11:17Z,1530000,False,,,0,,J. Landale Free Throw 2 of 2 (1 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
154,PT01M06.00S,2024-04-07T20:11:28.6Z,1,REGULAR,3pt,Jump Shot,[],203501,31.882391590013142,37.00980392156863,1610612742,21,37,2024-04-07T20:11:35Z,1540000,False,65.0,247.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,25.56,Missed,,,,,,,,,,,,,,,
155,PT01M04.00S,2024-04-07T20:11:30.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,21,37,2024-04-07T20:11:35Z,1550000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,154.0,,,,,,,,,,,
157,PT00M52.20S,2024-04-07T20:11:52.3Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,21,37,2024-04-07T20:11:56Z,1570000,False,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630224, 1627884]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,3.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,,,,
158,PT00M52.20S,2024-04-07T20:11:52.3Z,1,REGULAR,steal,,[],1627884,,,1610612742,21,37,2024-04-07T20:11:53Z,1580000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
159,PT00M43.00S,2024-04-07T20:12:01.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203501,11.777266754270697,73.77450980392157,1610612742,23,37,2024-04-07T20:12:05Z,1590000,False,-119.0,58.0,1,left,T. Hardaway Jr. 13' pullup Jump Shot (2 PTS) (M. Kleber 2 AST),"[203501, 1628467]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,,13.24,Made,2.0,,,,M. Kleber,1628467.0,2.0,,,,,,,,
161,PT00M36.00S,2024-04-07T20:12:13.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612745,23,37,2024-04-07T20:12:20Z,1610000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF) (Brooks 2 FT),"[203501, 1628415]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,200832.0,1.0,0.0,Brooks,1628415.0,,,
163,PT00M36.00S,2024-04-07T20:12:41.1Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,23,38,2024-04-07T20:12:41Z,1630000,False,,,0,,D. Brooks Free Throw 1 of 2 (5 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
164,PT00M36.00S,2024-04-07T20:12:44.2Z,1,REGULAR,substitution,out,[],1629111,,,1610612745,23,38,2024-04-07T20:12:53Z,1640000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M36.00S,2024-04-07T20:12:44.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,23,38,2024-04-07T20:12:53Z,1650000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M36.00S,2024-04-07T20:13:06.7Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,23,39,2024-04-07T20:13:06Z,1660000,False,,,0,,D. Brooks Free Throw 2 of 2 (6 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
167,PT00M28.70S,2024-04-07T20:13:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.652431011826544,50.98039215686274,1610612742,25,39,2024-04-07T20:13:27Z,1670000,False,-5.0,10.0,1,left,L. Doncic driving reverse Layup (7 PTS),[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,1.11,Made,7.0,,,,,,,,,,,,,,
168,PT00M16.60S,2024-04-07T20:13:38.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,93.64323258869908,49.754901960784316,1610612745,25,41,2024-04-07T20:13:42Z,1680000,False,-1.0,7.0,1,right,J. Green alley-oop DUNK (5 PTS) (J. Green 2 AST),"[201145, 1630224]",1610612745.0,HOU,alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.74,Made,5.0,,,,J. Green,1630224.0,2.0,,,,,,,,
170,PT00M01.90S,2024-04-07T20:13:59.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612742,25,41,2024-04-07T20:14:10Z,1700000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Doncic 2 FT),"[1628415, 1629029]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200833.0,2.0,0.0,Doncic,1629029.0,,,
172,PT00M01.90S,2024-04-07T20:14:12.7Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629029,,,1610612742,25,41,2024-04-07T20:14:18Z,1720000,False,,,0,,L. Doncic technical FOUL (1 Tech),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,200833.0,1.0,1.0,,,,,
173,PT00M01.90S,2024-04-07T20:14:28.4Z,1,REGULAR,freethrow,1 of 1,[],1630224,,,1610612742,25,42,2024-04-07T20:14:28Z,1730000,False,,,0,,J. Green technical Free Throw 1 of 1 (15 PTS),[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
174,PT00M01.90S,2024-04-07T20:14:58.4Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,26,42,2024-04-07T20:14:58Z,1740000,False,,,0,,L. Doncic Free Throw 1 of 2 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
