actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
244,PT05M05.00S,2023-10-28T01:22:24.5Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,45,40,2023-10-28T01:22:25Z,2410000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT04M52.00S,2023-10-28T01:22:37.1Z,2,REGULAR,2pt,Jump Shot,[],202681,20.76215505913272,67.52450980392157,1610612742,45,40,2023-10-28T01:22:42Z,2420000,False,-88.0,143.0,1,left,MISS K. Irving 16' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,16.74,Missed,,,,,,,,,,,,,,,,,,
246,PT04M50.00S,2023-10-28T01:22:39.1Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,45,40,2023-10-28T01:22:42Z,2430000,False,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,245.0,4.0,4.0,0.0,,,,,,,,,,,,,,
247,PT04M43.00S,2023-10-28T01:22:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,84.1819973718791,36.029411764705884,1610612751,45,40,2023-10-28T01:22:49Z,2440000,False,-70.0,96.0,1,right,MISS C. Thomas 11' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,11.89,Missed,,,,,,,,,,,,,,,,,,
248,PT04M41.00S,2023-10-28T01:22:48.2Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,45,40,2023-10-28T01:22:49Z,2450000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,,
307,PT04M35.00S,2023-10-28T01:22:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,3.5972404730617598,35.5392156862745,1610612742,45,40,2023-10-28T01:32:17Z,2465000,False,72.0,-19.0,1,left,MISS D. Jones Jr. 7' driving Layup,[1627884],1610612742.0,DAL,driving,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
308,PT04M34.00S,2023-10-28T01:22:53.4Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,45,40,2023-10-28T01:32:17Z,2472500,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,307.0,1.0,0.0,1.0,,,,,,,,,,,,,,
286,PT04M30.00S,2023-10-28T01:23:04.6Z,2,REGULAR,turnover,lost ball,[],1627884,,,1610612742,45,40,2023-10-28T01:27:58Z,2505000,False,,,0,,D. Jones Jr. lost ball TURNOVER (1 TO),"[1627884, 1627732]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,,,,Simmons,1627732.0
287,PT04M30.00S,2023-10-28T01:23:04.6Z,2,REGULAR,steal,,[],1627732,,,1610612751,45,40,2023-10-28T01:27:42Z,2507500,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
254,PT04M19.00S,2023-10-28T01:23:10.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627732,91.01511169513797,57.59803921568627,1610612751,45,42,2023-10-28T01:27:42Z,2510000,False,38.0,32.0,1,right,B. Simmons turnaround Hook (4 PTS),[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,,,4.0,,,,,,,,
255,PT03M58.00S,2023-10-28T01:23:31.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.652431011826544,46.32352941176471,1610612742,45,42,2023-10-28T01:23:36Z,2520000,False,18.0,10.0,1,left,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
257,PT03M55.00S,2023-10-28T01:23:34.6Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,45,42,2023-10-28T01:23:36Z,2540000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,255.0,3.0,3.0,0.0,,,,,,,,,,,,,,
258,PT03M52.00S,2023-10-28T01:23:37.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630560,94.43166885676742,50.245098039215684,1610612751,45,44,2023-10-28T01:23:41Z,2550000,False,1.0,0.0,1,right,C. Thomas running Layup (6 PTS) (S. Dinwiddie 2 AST),"[1630560, 203915]",1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,,,,6.0,,,,S. Dinwiddie,203915.0,2.0,,
260,PT03M36.00S,2023-10-28T01:23:52.9Z,2,REGULAR,3pt,Jump Shot,[],1629684,31.225361366622867,25.735294117647058,1610612742,48,44,2023-10-28T01:23:56Z,2570000,False,121.0,241.0,1,left,G. Williams 26' 3PT  (5 PTS) (S. Curry 1 AST),"[1629684, 203552]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,26.98,Made,,,,,,,,,,5.0,,,,S. Curry,203552.0,1.0,,
262,PT03M14.00S,2023-10-28T01:24:15.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,88.91261498028909,51.470588235294116,1610612751,48,46,2023-10-28T01:24:23Z,2590000,False,7.0,52.0,1,right,C. Thomas driving floating Jump Shot (8 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,,,,,,,,,,8.0,,,,,,,,
263,PT03M08.00S,2023-10-28T01:24:25.4Z,2,REGULAR,foul,offensive,[],1629684,,,1610612742,48,46,2023-10-28T01:24:32Z,2600000,False,,,0,,G. Williams off-the-ball offensive FOUL (2 PF),"[1629684, 1630560]",1610612742.0,DAL,off-the-ball,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,204059.0,2.0,0.0,Thomas,1630560.0,,,,,,,,,
265,PT03M08.00S,2023-10-28T01:24:25.4Z,2,REGULAR,turnover,offensive foul,[],1629684,,,1610612742,48,46,2023-10-28T01:24:25Z,2620000,False,,,0,,G. Williams offensive foul TURNOVER (2 TO),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,204059.0,,,,,,,,2.0,,,,,
266,PT03M08.00S,2023-10-28T01:24:33.6Z,2,REGULAR,substitution,out,[],203552,,,1610612751,48,46,2023-10-28T01:24:50Z,2630000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M08.00S,2023-10-28T01:24:33.6Z,2,REGULAR,substitution,out,[],1627884,,,1610612751,48,46,2023-10-28T01:24:50Z,2640000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M08.00S,2023-10-28T01:24:33.6Z,2,REGULAR,substitution,out,[],1628969,,,1610612751,48,46,2023-10-28T01:24:50Z,2650000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M08.00S,2023-10-28T01:24:33.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612751,48,46,2023-10-28T01:24:50Z,2660000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M08.00S,2023-10-28T01:24:33.6Z,2,REGULAR,substitution,in,[],1630182,,,1610612751,48,46,2023-10-28T01:24:50Z,2670000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M08.00S,2023-10-28T01:24:33.6Z,2,REGULAR,substitution,in,[],1629022,,,1610612751,48,46,2023-10-28T01:24:50Z,2680000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M48.00S,2023-10-28T01:25:08.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203915,77.34888304862024,11.029411764705882,1610612751,48,49,2023-10-28T01:25:13Z,2690000,False,-195.0,160.0,1,right,S. Dinwiddie 25' 3PT  (9 PTS) (R. O'Neale 2 AST),"[203915, 1626220]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.24,Made,,,,,,,,,,9.0,,,,R. O'Neale,1626220.0,2.0,,
275,PT02M29.00S,2023-10-28T01:25:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,6.915243101182654,46.81372549019608,1610612742,50,49,2023-10-28T01:25:39Z,2720000,False,16.0,13.0,1,left,J. Green driving Layup (2 PTS) (L. Doncic 5 AST),"[1630182, 1629029]",1610612742.0,DAL,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,,2.0,,,,L. Doncic,1629029.0,5.0,,
277,PT02M08.00S,2023-10-28T01:25:54.6Z,2,REGULAR,3pt,Jump Shot,[],203915,90.62089356110381,2.941176470588235,1610612751,50,52,2023-10-28T01:25:58Z,2740000,False,-235.0,36.0,1,right,S. Dinwiddie 3PT  (12 PTS) (L. Walker IV 2 AST),"[203915, 1629022]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,23.8,Made,,,,,,,,,,12.0,,,,L. Walker IV,1629022.0,2.0,,
279,PT01M57.00S,2023-10-28T01:26:06.3Z,2,REGULAR,turnover,bad pass,[],1630182,,,1610612742,50,52,2023-10-28T01:26:09Z,2760000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 1627732]",1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,1.0,,,,Simmons,1627732.0
280,PT01M57.00S,2023-10-28T01:26:06.3Z,2,REGULAR,steal,,[],1627732,,,1610612751,50,52,2023-10-28T01:26:07Z,2770000,False,,,0,,B. Simmons STEAL (2 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
281,PT01M50.00S,2023-10-28T01:26:13.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,93.11760840998686,96.07843137254902,1610612751,50,52,2023-10-28T01:26:18Z,2780000,False,230.0,12.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
282,PT01M46.00S,2023-10-28T01:26:17.8Z,2,REGULAR,rebound,offensive,[],1627732,,,1610612751,50,52,2023-10-28T01:26:18Z,2790000,False,,,0,,B. Simmons REBOUND (Off:2 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Right Corner 3,24+ Right,,,281.0,3.0,1.0,2.0,,,,,,,,,,,,,,
283,PT01M44.00S,2023-10-28T01:26:19.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203915,78.40013140604468,88.72549019607843,1610612751,50,55,2023-10-28T01:26:23Z,2800000,False,194.0,151.0,1,right,S. Dinwiddie 24' 3PT  (15 PTS) (B. Simmons 3 AST),"[203915, 1627732]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.52,Made,,,,,,,,,,15.0,,,,B. Simmons,1627732.0,3.0,,
285,PT01M43.00S,2023-10-28T01:26:24.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,50,55,2023-10-28T01:26:24Z,2820000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M43.00S,2023-10-28T01:26:30.8Z,2,REGULAR,substitution,out,[],203939,,,1610612742,50,55,2023-10-28T01:29:05Z,2830000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M43.00S,2023-10-28T01:26:30.8Z,2,REGULAR,substitution,in,[],1641726,,,1610612742,50,55,2023-10-28T01:29:05Z,2840000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M36.00S,2023-10-28T01:29:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,8.754927726675426,44.6078431372549,1610612742,52,55,2023-10-28T01:48:16Z,2850000,False,27.0,30.0,1,left,L. Doncic driving Layup (17 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,,,,,,17.0,,,,,,,,
291,PT01M36.00S,2023-10-28T01:29:30.8Z,2,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612742,52,55,2023-10-28T01:29:38Z,2860000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Doncic 1 FT),"[1626220, 1629029]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
293,PT01M36.00S,2023-10-28T01:29:51.5Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,52,55,2023-10-28T01:29:51Z,2880000,False,,,0,,MISS L. Doncic Free Throw 1 of 1,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT01M34.00S,2023-10-28T01:29:52.6Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,52,55,2023-10-28T01:29:52Z,2890000,False,,,0,,B. Simmons REBOUND (Off:2 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,293.0,4.0,2.0,2.0,,,,,,,,,,,,,,
295,PT01M13.00S,2023-10-28T01:30:16.3Z,2,REGULAR,foul,offensive,[],1629022,,,1610612751,52,55,2023-10-28T01:30:21Z,2900000,False,,,0,,L. Walker IV charge offensive FOUL (2 PF),"[1629022, 1629684]",1610612751.0,BKN,charge,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,2.0,0.0,Williams,1629684.0,,,,,,,,,
297,PT01M13.00S,2023-10-28T01:30:16.3Z,2,REGULAR,turnover,offensive foul,[],1629022,,,1610612751,52,55,2023-10-28T01:30:16Z,2920000,False,,,0,,L. Walker IV offensive foul TURNOVER (2 TO),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,,,,,,,,2.0,,,,,
298,PT01M00.00S,2023-10-28T01:30:43.4Z,2,REGULAR,turnover,bad pass,[],1630182,,,1610612742,52,55,2023-10-28T01:30:46Z,2930000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630182, 1626220]",1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,,,,O'Neale,1626220.0
299,PT01M00.00S,2023-10-28T01:30:43.4Z,2,REGULAR,steal,,[],1626220,,,1610612751,52,55,2023-10-28T01:30:44Z,2940000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT00M55.50S,2023-10-28T01:30:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630560,94.56307490144546,48.77450980392157,1610612751,52,57,2023-10-28T01:30:54Z,2950000,False,-6.0,-1.0,1,right,C. Thomas running reverse Layup (10 PTS) (B. Simmons 4 AST),"[1630560, 1627732]",1610612751.0,BKN,running reverse,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,10.0,,,,B. Simmons,1627732.0,4.0,,
302,PT00M37.20S,2023-10-28T01:31:09.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,7.966491458607096,48.77450980392157,1610612742,54,57,2023-10-28T01:31:19Z,2970000,False,6.0,22.0,1,left,D. Lively II DUNK (9 PTS) (J. Green 2 AST),"[1641726, 1630182]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,,,,,,9.0,,,,J. Green,1630182.0,2.0,,
304,PT00M17.60S,2023-10-28T01:31:35.8Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612751,54,57,2023-10-28T01:31:40Z,2990000,False,,,0,,G. Williams shooting personal FOUL (3 PF) (Thomas 2 FT),"[1629684, 1630560]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,3.0,0.0,Thomas,1630560.0,,,,,,,,,
306,PT00M17.60S,2023-10-28T01:31:59.5Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,54,58,2023-10-28T01:31:59Z,3010000,False,,,0,,C. Thomas Free Throw 1 of 2 (11 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
309,PT00M17.60S,2023-10-28T01:32:03.0Z,2,REGULAR,substitution,out,[],1629022,,,1610612751,54,58,2023-10-28T01:32:12Z,3020000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M17.60S,2023-10-28T01:32:03.0Z,2,REGULAR,substitution,in,[],1628372,,,1610612751,54,58,2023-10-28T01:32:12Z,3030000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M17.60S,2023-10-28T01:32:20.2Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,54,59,2023-10-28T01:32:20Z,3040000,False,,,0,,C. Thomas Free Throw 2 of 2 (12 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
312,PT00M02.30S,2023-10-28T01:32:36.0Z,2,REGULAR,3pt,Jump Shot,[],1629029,29.38567674113009,75.73529411764706,1610612742,57,59,2023-10-28T01:32:41Z,3050000,False,-129.0,224.0,1,left,L. Doncic 25' 3PT step back (20 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.81,Made,,,,,,,,,,20.0,,,,,,,,
313,PT00M01.00S,2023-10-28T01:32:43.5Z,2,REGULAR,3pt,Jump Shot,[],203915,44.10315374507227,84.06862745098039,1610612751,57,59,2023-10-28T01:50:22Z,3060000,False,170.0,473.0,1,right,MISS S. Dinwiddie 50' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,50.26,Missed,,,,,,,,,,,,,,,,,,
314,PT00M00.10S,2023-10-28T01:32:44.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,57,59,2023-10-28T01:33:59Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,313.0,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2023-10-28T01:32:50.9Z,2,REGULAR,period,end,[],0,,,1610612751,57,59,2023-10-28T01:32:50Z,3080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-10-28T01:48:04.1Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612751,57,59,2023-10-28T01:48:45Z,3090000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-10-28T01:48:04.1Z,3,REGULAR,substitution,out,['startperiod'],1626220,,,1610612751,57,59,2023-10-28T01:48:45Z,3100000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-10-28T01:48:04.1Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612751,57,59,2023-10-28T01:48:45Z,3110000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-10-28T01:48:04.1Z,3,REGULAR,substitution,in,['startperiod'],1627884,,,1610612751,57,59,2023-10-28T01:48:45Z,3120000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-10-28T01:48:04.1Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612751,57,59,2023-10-28T01:48:45Z,3130000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-10-28T01:48:04.1Z,3,REGULAR,substitution,in,['startperiod'],1628969,,,1610612751,57,59,2023-10-28T01:48:45Z,3140000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-10-28T01:48:44.6Z,3,REGULAR,period,start,[],0,,,1610612742,57,59,2023-10-28T01:48:46Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M41.00S,2023-10-28T01:49:02.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,84.57621550591328,46.32352941176471,1610612742,59,59,2023-10-28T01:51:16Z,3160000,False,-18.0,92.0,1,right,K. Irving 9' floating Jump Shot (7 PTS),[202681],1610612742.0,DAL,floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,9.43,Made,,,,,,,,,,7.0,,,,,,,,
324,PT11M23.00S,2023-10-28T01:49:21.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,7.046649145860711,96.56862745098039,1610612751,59,59,2023-10-28T01:49:28Z,3170000,False,-233.0,14.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
325,PT11M22.00S,2023-10-28T01:49:22.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,59,59,2023-10-28T01:49:28Z,3180000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,324.0,,,,,,,,,,,,,,,,,
326,PT11M22.00S,2023-10-28T01:49:29.2Z,3,REGULAR,foul,personal,[],1627827,,,1610612742,59,59,2023-10-28T01:49:42Z,3190000,False,,,0,,D. Finney-Smith loose ball personal FOUL (4 PF),"[1627827, 1627884]",1610612751.0,BKN,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,4.0,0.0,Jones Jr.,1627884.0,,,,,,,,,
328,PT11M05.00S,2023-10-28T01:50:09.1Z,3,REGULAR,3pt,Jump Shot,[],1627884,91.27792378449409,3.431372549019608,1610612742,59,59,2023-10-28T01:50:14Z,3210000,False,-233.0,29.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
329,PT11M03.00S,2023-10-28T01:50:11.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,59,59,2023-10-28T01:50:14Z,3220000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,328.0,,,,,,,,,,,,,,,,,
331,PT10M52.00S,2023-10-28T01:50:34.8Z,3,REGULAR,foul,personal,[],1627884,,,1610612751,59,59,2023-10-28T01:50:39Z,3240000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 1628969]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,204059.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
333,PT10M47.00S,2023-10-28T01:50:56.0Z,3,REGULAR,2pt,Jump Shot,[],1628969,24.78646517739816,50.98039215686274,1610612751,59,59,2023-10-28T01:51:09Z,3260000,False,-5.0,180.0,1,left,MISS M. Bridges 18' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,18.06,Missed,,,,,,,,,,,,,,,,,,
334,PT10M44.00S,2023-10-28T01:50:59.0Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,59,59,2023-10-28T01:51:09Z,3270000,False,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,,,333.0,4.0,4.0,0.0,,,,,,,,,,,,,,
335,PT10M37.00S,2023-10-28T01:51:04.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,66.04796320630749,66.66666666666666,1610612742,59,59,2023-10-28T01:52:53Z,3280000,False,83.0,267.0,1,right,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
