actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
176,PT00M07.40S,2024-01-28T02:36:29.6Z,1,REGULAR,substitution,in,[],1630556,,,1610612742,25,29,2024-01-28T02:36:45Z,1750000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M01.80S,2024-01-28T02:37:00.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.83245729303549,39.950980392156865,1610612742,25,29,2024-01-28T02:37:55Z,1760000,False,-50.0,43.0,1,right,MISS L. Doncic 6' driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
178,PT00M01.80S,2024-01-28T02:37:00.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,25,29,2024-01-28T02:37:07Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,177.0,,,,,,,,,,,,,,,,,
179,PT00M00.00S,2024-01-28T02:37:07.3Z,1,REGULAR,period,end,[],0,,,1610612742,25,29,2024-01-28T02:37:07Z,1780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,25,29,2024-01-28T02:39:41Z,1790000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,out,['startperiod'],203501,,,1610612742,25,29,2024-01-28T02:39:41Z,1800000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,25,29,2024-01-28T02:39:41Z,1810000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,out,['startperiod'],203084,,,1610612742,25,29,2024-01-28T02:39:41Z,1820000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,out,['startperiod'],1630556,,,1610612742,25,29,2024-01-28T02:39:41Z,1830000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612742,25,29,2024-01-28T02:39:41Z,1840000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,in,['startperiod'],1641726,,,1610612742,25,29,2024-01-28T02:39:41Z,1850000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612742,25,29,2024-01-28T02:39:41Z,1860000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,in,['startperiod'],1626168,,,1610612742,25,29,2024-01-28T02:39:41Z,1870000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2024-01-28T02:37:38.3Z,2,REGULAR,substitution,in,['startperiod'],201580,,,1610612742,25,29,2024-01-28T02:39:41Z,1880000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2024-01-28T02:39:52.9Z,2,REGULAR,period,start,[],0,,,1610612758,25,29,2024-01-28T02:39:52Z,1890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M43.00S,2024-01-28T02:40:09.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,16.376478318002626,56.61764705882353,1610612758,25,29,2024-01-28T02:40:15Z,1900000,False,-33.0,101.0,1,left,MISS M. Monk 10' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.67,Missed,,,,,,,,,,,,,,,,,,
192,PT11M40.00S,2024-01-28T02:40:12.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612742,25,29,2024-01-28T02:40:15Z,1910000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
193,PT11M25.00S,2024-01-28T02:40:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203552,92.72339027595268,54.166666666666664,1610612742,27,29,2024-01-28T02:41:26Z,1920000,False,21.0,16.0,1,right,S. Curry driving finger roll Layup (2 PTS) (J. Green 1 AST),"[203552, 1630182]",1610612742.0,DAL,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,2.0,J. Green,1630182.0,1.0,,,,,,,,,,
195,PT11M05.00S,2024-01-28T02:40:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.0335085413929,41.17647058823529,1610612758,27,31,2024-01-28T02:40:50Z,1940000,False,44.0,108.0,1,left,D. Fox 11' turnaround fadeaway Jump Shot (13 PTS),[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.63,Made,,,,,13.0,,,,,,,,,,,,,
196,PT10M51.00S,2024-01-28T02:41:00.7Z,2,REGULAR,turnover,lost ball,[],1641726,,,1610612742,27,31,2024-01-28T02:41:10Z,1950000,False,,,0,,D. Lively II lost ball TURNOVER (1 TO),"[1641726, 201580]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,McGee,201580.0,,,,
197,PT10M51.00S,2024-01-28T02:41:00.7Z,2,REGULAR,steal,,[],201580,,,1610612758,27,31,2024-01-28T02:41:02Z,1960000,False,,,0,,J. McGee STEAL (1 STL),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT10M39.00S,2024-01-28T02:41:13.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201580,8.229303547963205,51.225490196078425,1610612758,27,33,2024-01-28T02:41:16Z,1970000,False,-6.0,25.0,1,left,J. McGee alley-oop DUNK (2 PTS) (M. Monk 2 AST),"[201580, 1628370]",1610612758.0,SAC,alley-oop,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,2.0,M. Monk,1628370.0,2.0,,,,,,,,,,
200,PT10M23.00S,2024-01-28T02:41:28.2Z,2,REGULAR,3pt,Jump Shot,[],203552,74.72076215505913,15.686274509803921,1610612742,27,33,2024-01-28T02:41:34Z,1990000,False,-172.0,185.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
201,PT10M20.00S,2024-01-28T02:41:31.2Z,2,REGULAR,rebound,defensive,[],201580,,,1610612758,27,33,2024-01-28T02:41:34Z,2000000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Left Center,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,,
202,PT10M08.00S,2024-01-28T02:41:44.3Z,2,REGULAR,3pt,Jump Shot,[],1626168,8.360709592641262,4.6568627450980395,1610612758,27,33,2024-01-28T02:41:48Z,2010000,False,227.0,26.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
203,PT10M05.00S,2024-01-28T02:41:47.3Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,27,33,2024-01-28T02:41:48Z,2020000,False,,,0,,L. Doncic REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,202.0,4.0,3.0,1.0,,,,,,,,,,,,,,
204,PT09M59.00S,2024-01-28T02:41:52.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,67.88764783180025,23.284313725490197,1610612742,27,33,2024-01-28T02:43:22Z,2030000,False,-134.0,249.0,1,right,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,28.29,Missed,,,,,,,,,,,,,,,,,,
205,PT09M57.00S,2024-01-28T02:41:54.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,27,33,2024-01-28T02:42:05Z,2040000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,204.0,,,,,,,,,,,,,,,,,
206,PT09M57.00S,2024-01-28T02:41:58.5Z,2,REGULAR,foul,personal,[],1641726,,,1610612758,27,33,2024-01-28T02:42:02Z,2050000,False,,,0,,D. Lively II loose ball personal FOUL (2 PF),"[1641726, 201580]",1610612742.0,DAL,loose ball,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,,,,2.0,0.0,McGee,201580.0
208,PT09M57.00S,2024-01-28T02:42:04.4Z,2,REGULAR,substitution,out,[],201580,,,1610612758,27,33,2024-01-28T02:42:12Z,2070000,False,,,0,,SUB out: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M57.00S,2024-01-28T02:42:04.4Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,27,33,2024-01-28T02:42:12Z,2080000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M48.00S,2024-01-28T02:42:27.7Z,2,REGULAR,3pt,Jump Shot,[],1628370,22.683968462549277,89.70588235294117,1610612758,27,33,2024-01-28T02:43:59Z,2090000,False,-199.0,161.0,1,left,MISS M. Monk 25' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
211,PT09M44.00S,2024-01-28T02:42:31.7Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,27,33,2024-01-28T02:42:32Z,2100000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Left Center,,,210.0,3.0,2.0,1.0,,,,,,,,,,,,,,
212,PT09M39.00S,2024-01-28T02:42:36.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,78.66294349540078,89.95098039215686,1610612742,30,33,2024-01-28T02:44:19Z,2110000,False,200.0,148.0,1,right,G. Williams 24' 3PT running (9 PTS) (L. Doncic 4 AST),"[1629684, 1629029]",1610612742.0,DAL,running,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,24.87,Made,,,,,9.0,L. Doncic,1629029.0,4.0,,,,,,,,,,
215,PT09M29.00S,2024-01-28T02:42:48.5Z,2,REGULAR,substitution,out,[],1641726,,,1610612758,30,33,2024-01-28T02:43:00Z,2140000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M29.00S,2024-01-28T02:42:48.5Z,2,REGULAR,substitution,out,[],203552,,,1610612758,30,33,2024-01-28T02:43:00Z,2150000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M29.00S,2024-01-28T02:42:48.5Z,2,REGULAR,substitution,in,[],1628467,,,1610612758,30,33,2024-01-28T02:43:00Z,2160000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M29.00S,2024-01-28T02:42:48.5Z,2,REGULAR,substitution,in,[],203501,,,1610612758,30,33,2024-01-28T02:43:00Z,2170000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M24.00S,2024-01-28T02:43:11.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,10.726018396846255,53.92156862745098,1610612758,30,35,2024-01-28T02:43:19Z,2180000,False,-20.0,48.0,1,left,D. Sabonis turnaround Hook (6 PTS) (M. Monk 3 AST),"[1627734, 1628370]",1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,6.0,M. Monk,1628370.0,3.0,,,,,,,,,,
221,PT09M10.00S,2024-01-28T02:43:25.8Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,30,35,2024-01-28T02:43:28Z,2200000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1628368]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Fox,1628368.0,,,,
222,PT09M10.00S,2024-01-28T02:43:25.8Z,2,REGULAR,steal,,[],1628368,,,1610612758,30,35,2024-01-28T02:43:27Z,2210000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
223,PT09M00.00S,2024-01-28T02:43:36.4Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612758,30,35,2024-01-28T02:43:42Z,2220000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1629684, 1627734]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1630886.0,,,,1.0,0.0,Sabonis,1627734.0
225,PT09M00.00S,2024-01-28T02:44:10.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627734,,,1610612758,30,36,2024-01-28T02:44:10Z,2240000,False,,,0,,D. Sabonis Free Throw 1 of 2 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
226,PT09M00.00S,2024-01-28T02:44:11.1Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,30,36,2024-01-28T02:44:20Z,2250000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M00.00S,2024-01-28T02:44:11.1Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,30,36,2024-01-28T02:44:20Z,2260000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M00.00S,2024-01-28T02:44:29.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627734,,,1610612758,30,37,2024-01-28T02:44:29Z,2270000,False,,,0,,D. Sabonis Free Throw 2 of 2 (8 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
229,PT08M42.00S,2024-01-28T02:44:49.7Z,2,REGULAR,3pt,Jump Shot,[],203501,72.22404730617609,18.627450980392158,1610612742,30,37,2024-01-28T02:44:55Z,2280000,False,-157.0,209.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
230,PT08M39.00S,2024-01-28T02:44:52.7Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,30,37,2024-01-28T02:44:55Z,2290000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,
231,PT08M33.00S,2024-01-28T02:44:59.1Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,30,37,2024-01-28T02:45:02Z,2300000,False,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 1629684]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,Williams,1629684.0,,,,
232,PT08M33.00S,2024-01-28T02:44:59.1Z,2,REGULAR,steal,,[],1629684,,,1610612742,30,37,2024-01-28T02:45:00Z,2310000,False,,,0,,G. Williams STEAL (2 STL),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
233,PT08M27.00S,2024-01-28T02:45:05.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629029,93.11760840998686,46.07843137254902,1610612742,30,37,2024-01-28T02:49:04Z,2320000,False,-20.0,12.0,1,right,MISS L. Doncic running Layup - blocked,"[1629029, 1631099]",1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,Murray,1631099.0,,,,,,,,
234,PT08M27.00S,2024-01-28T02:45:05.6Z,2,REGULAR,block,,[],1631099,,,1610612742,30,37,2024-01-28T02:45:07Z,2330000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT08M27.00S,2024-01-28T02:45:05.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,30,37,2024-01-28T02:45:20Z,2340000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,233.0,,,,,,,,,,,,,,,,,
238,PT08M25.00S,2024-01-28T02:45:27.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629684,92.72339027595268,98.0392156862745,1610612742,30,37,2024-01-28T02:45:36Z,2370000,False,240.0,16.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
239,PT08M24.00S,2024-01-28T02:45:28.4Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,30,37,2024-01-28T02:46:10Z,2380000,False,,,0,,L. Doncic REBOUND (Off:2 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,238.0,5.0,3.0,2.0,,,,,,,,,,,,,,
240,PT08M23.00S,2024-01-28T02:45:32.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629029,94.40999984741211,50.0,1610612742,30,37,2024-01-28T02:49:45Z,2390000,False,0.0,0.0,1,right,MISS L. Doncic putback Layup - blocked,"[1629029, 1631099]",1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,Murray,1631099.0,,,,,,,,
241,PT08M23.00S,2024-01-28T02:45:32.0Z,2,REGULAR,block,,[],1631099,,,1610612742,30,37,2024-01-28T02:45:32Z,2400000,False,,,0,,K. Murray BLOCK (3 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT08M22.00S,2024-01-28T02:45:33.0Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,30,37,2024-01-28T02:46:01Z,2410000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,,
243,PT08M21.00S,2024-01-28T02:45:37.3Z,2,REGULAR,foul,technical,['1freethrow'],1629029,,,1610612758,30,37,2024-01-28T02:45:58Z,2420000,False,,,0,,L. Doncic technical FOUL (1 Tech),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,1630886.0,,,,1.0,1.0,,
244,PT08M21.00S,2024-01-28T02:46:03.3Z,2,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,30,38,2024-01-28T02:46:03Z,2430000,False,,,0,,M. Monk technical Free Throw 1 of 1 (5 PTS),[1628370],1610612758.0,SAC,technical,,,Monk,M. Monk,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
245,PT08M21.00S,2024-01-28T02:46:16.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,30,38,2024-01-28T02:46:16Z,2440000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M06.00S,2024-01-28T02:49:29.6Z,2,REGULAR,2pt,Jump Shot,[],1631099,5.863994743758213,68.62745098039215,1610612758,30,40,2024-01-28T02:49:34Z,2450000,False,-93.0,3.0,1,left,K. Murray 9' driving floating Jump Shot (6 PTS) (M. Monk 4 AST),"[1631099, 1628370]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,9.31,Made,,,,,6.0,M. Monk,1628370.0,4.0,,,,,,,,,,
248,PT07M43.00S,2024-01-28T02:49:52.1Z,2,REGULAR,3pt,Jump Shot,[],1630182,93.11760840998686,4.411764705882353,1610612742,30,40,2024-01-28T02:49:57Z,2470000,False,-228.0,12.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
249,PT07M40.00S,2024-01-28T02:49:55.1Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,30,40,2024-01-28T02:49:57Z,2480000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,248.0,1.0,1.0,0.0,,,,,,,,,,,,,,
250,PT07M26.00S,2024-01-28T02:50:09.3Z,2,REGULAR,3pt,Jump Shot,[],1631099,22.28975032851511,89.95098039215686,1610612758,30,40,2024-01-28T02:50:16Z,2490000,False,-200.0,157.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
251,PT07M23.00S,2024-01-28T02:50:12.3Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,30,40,2024-01-28T02:50:16Z,2500000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,250.0,4.0,3.0,1.0,,,,,,,,,,,,,,
252,PT07M22.00S,2024-01-28T02:50:14.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631099,7.046649145860711,50.98039215686274,1610612758,30,42,2024-01-28T02:50:19Z,2510000,False,-5.0,14.0,1,left,K. Murray driving DUNK (8 PTS),[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,8.0,,,,,,,,,,,,,
253,PT07M10.00S,2024-01-28T02:50:27.6Z,2,REGULAR,foul,personal,[],1626168,,,1610612742,30,42,2024-01-28T02:50:51Z,2520000,False,,,0,,T. Lyles personal FOUL (2 PF),"[1626168, 1629684]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628953.0,,,,2.0,0.0,Williams,1629684.0
255,PT07M10.00S,2024-01-28T02:50:33.3Z,2,REGULAR,substitution,out,[],1628370,,,1610612742,30,42,2024-01-28T02:50:38Z,2540000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M10.00S,2024-01-28T02:50:33.3Z,2,REGULAR,substitution,in,[],1628989,,,1610612742,30,42,2024-01-28T02:50:38Z,2550000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M59.00S,2024-01-28T02:50:56.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,87.59855453350855,49.01960784313725,1610612742,30,42,2024-01-28T02:51:02Z,2560000,False,-5.0,64.0,1,right,MISS G. Williams 6' floating Shot,[1629684],1610612742.0,DAL,floating,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
258,PT06M56.00S,2024-01-28T02:50:59.1Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612742,30,42,2024-01-28T02:51:02Z,2570000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,257.0,2.0,1.0,1.0,,,,,,,,,,,,,,
