actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
574,PT11M29.00S,2024-01-15T21:37:08.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203501,73.40670170827858,51.225490196078425,1610612742,92,99,2024-01-15T21:37:12Z,5710000,False,6.0,197.0,1,right,MISS T. Hardaway Jr. 19' Jump Shot,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,19.76,Missed,,,,,,,,,,,,,,,,,,
575,PT11M26.00S,2024-01-15T21:37:11.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,92,99,2024-01-15T21:37:12Z,5720000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,574.0,1.0,1.0,0.0,,,,,,,,,,,,,,
576,PT11M24.00S,2024-01-15T21:37:16.2Z,4,REGULAR,foul,offensive,[],1630230,,,1610612740,92,99,2024-01-15T21:37:25Z,5730000,False,,,0,,N. Marshall off-the-ball offensive FOUL (5 PF),"[1630230, 203501]",1610612740.0,NOP,off-the-ball,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,204058.0,5.0,1.0,Hardaway Jr.,203501.0,,,,,,,,,
578,PT11M24.00S,2024-01-15T21:37:16.2Z,4,REGULAR,turnover,offensive foul,[],1630230,,,1610612740,92,99,2024-01-15T21:37:16Z,5750000,False,,,0,,N. Marshall offensive foul TURNOVER (1 TO),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,204058.0,,,,,1.0,,,,,,,,
579,PT11M13.00S,2024-01-15T21:37:44.0Z,4,REGULAR,foul,personal,[],1629627,,,1610612742,92,99,2024-01-15T21:37:51Z,5760000,False,,,0,,Z. Williamson personal FOUL (1 PF),"[1629627, 1629684]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,1.0,0.0,Williams,1629684.0,,,,,,,,,
581,PT11M06.00S,2024-01-15T21:38:21.7Z,4,REGULAR,foul,offensive,[],1628467,,,1610612742,92,99,2024-01-15T21:38:29Z,5780000,False,,,0,,M. Kleber off-the-ball offensive FOUL (3 PF),"[1628467, 1626204]",1610612742.0,DAL,off-the-ball,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202026.0,3.0,1.0,Nance Jr.,1626204.0,,,,,,,,,
583,PT11M06.00S,2024-01-15T21:38:21.7Z,4,REGULAR,turnover,offensive foul,[],1628467,,,1610612742,92,99,2024-01-15T21:38:21Z,5800000,False,,,0,,M. Kleber offensive foul TURNOVER (1 TO),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202026.0,,,,,1.0,,,,,,,,
584,PT10M56.00S,2024-01-15T21:38:42.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,32.802233902759525,41.42156862745098,1610612740,92,99,2024-01-15T21:38:45Z,5810000,False,43.0,256.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
585,PT10M53.00S,2024-01-15T21:38:45.4Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,92,99,2024-01-15T21:38:45Z,5820000,False,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,,,584.0,2.0,2.0,0.0,,,,,,,,,,,,,,
586,PT10M49.00S,2024-01-15T21:38:51.4Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612742,92,99,2024-01-15T21:39:02Z,5830000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Hardaway Jr. 2 FT),"[1629627, 203501]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,,202026.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
588,PT10M49.00S,2024-01-15T21:39:15.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203501,,,1610612742,93,99,2024-01-15T21:39:15Z,5850000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (31 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,,31.0,,,,,,,
589,PT10M49.00S,2024-01-15T21:39:33.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203501,,,1610612742,94,99,2024-01-15T21:39:33Z,5860000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (32 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,,32.0,,,,,,,
590,PT10M30.00S,2024-01-15T21:39:53.0Z,4,REGULAR,2pt,Jump Shot,[],1641722,23.866622864651774,29.901960784313726,1610612740,94,101,2024-01-15T21:39:57Z,5870000,False,100.0,172.0,1,left,J. Hawkins 19' pullup Jump Shot (9 PTS) (L. Nance Jr. 2 AST),"[1641722, 1626204]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,19.9,Made,,,,,,,,,,,9.0,L. Nance Jr.,1626204.0,2.0,,,,
592,PT10M12.00S,2024-01-15T21:40:13.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,90.62089356110381,49.50980392156863,1610612742,96,101,2024-01-15T21:40:17Z,5890000,False,-2.0,36.0,1,right,T. Hardaway Jr. driving floating bank Jump Shot (34 PTS) (G. Williams 3 AST),"[203501, 1629684]",1610612742.0,DAL,driving floating bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,,,,34.0,G. Williams,1629684.0,3.0,,,,
594,PT10M12.00S,2024-01-15T21:40:17.2Z,4,REGULAR,foul,personal,['1freethrow'],1626204,,,1610612742,96,101,2024-01-15T21:40:21Z,5910000,False,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Hardaway Jr. 1 FT),"[1626204, 203501]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
596,PT10M12.00S,2024-01-15T21:40:41.6Z,4,REGULAR,freethrow,1 of 1,[],203501,,,1610612742,97,101,2024-01-15T21:40:41Z,5930000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (35 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,,35.0,,,,,,,
597,PT10M01.00S,2024-01-15T21:40:53.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,6.258212877792378,51.470588235294116,1610612740,97,103,2024-01-15T21:40:56Z,5940000,False,-7.0,6.0,1,left,L. Nance Jr. cutting DUNK (12 PTS) (C. McCollum 3 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,,12.0,C. McCollum,203468.0,3.0,,,,
599,PT09M47.00S,2024-01-15T21:41:07.3Z,4,REGULAR,2pt,Jump Shot,[],203552,94.43166885676742,81.61764705882352,1610612742,97,103,2024-01-15T21:41:12Z,5960000,False,158.0,0.0,1,right,MISS S. Curry 15' pullup Shot,[203552],1610612742.0,DAL,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,15.81,Missed,,,,,,,,,,,,,,,,,,
600,PT09M44.00S,2024-01-15T21:41:10.3Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,97,103,2024-01-15T21:41:12Z,5970000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,,,599.0,5.0,5.0,0.0,,,,,,,,,,,,,,
601,PT09M31.00S,2024-01-15T21:41:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612740,97,103,2024-01-15T21:41:32Z,5980000,False,,,0,,G. Williams shooting personal FOUL (4 PF) (Nance Jr. 2 FT),"[1629684, 1626204]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,4.0,1.0,Nance Jr.,1626204.0,,,,,,,,,
603,PT09M31.00S,2024-01-15T21:41:53.2Z,4,REGULAR,freethrow,1 of 2,[],1626204,,,1610612740,97,104,2024-01-15T21:41:53Z,6000000,False,,,0,,L. Nance Jr. Free Throw 1 of 2 (13 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
604,PT09M31.00S,2024-01-15T21:41:54.6Z,4,REGULAR,substitution,out,[],203552,,,1610612740,97,104,2024-01-15T21:42:13Z,6010000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M31.00S,2024-01-15T21:41:54.6Z,4,REGULAR,substitution,in,[],202681,,,1610612740,97,104,2024-01-15T21:42:13Z,6020000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M31.00S,2024-01-15T21:42:14.8Z,4,REGULAR,freethrow,2 of 2,[],1626204,,,1610612740,97,105,2024-01-15T21:42:14Z,6030000,False,,,0,,L. Nance Jr. Free Throw 2 of 2 (14 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
607,PT09M13.00S,2024-01-15T21:42:34.7Z,4,REGULAR,3pt,Jump Shot,[],1630182,79.188567674113,90.19607843137256,1610612742,100,105,2024-01-15T21:42:38Z,6040000,False,201.0,143.0,1,right,J. Green 24' 3PT  (10 PTS) (G. Williams 4 AST),"[1630182, 1629684]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.67,Made,,,,,,,,,,,10.0,G. Williams,1629684.0,4.0,,,,
609,PT08M52.00S,2024-01-15T21:42:56.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,6.915243101182654,50.73529411764706,1610612740,100,107,2024-01-15T21:42:59Z,6060000,False,-4.0,13.0,1,left,Z. Williamson driving floating bank Jump Shot (25 PTS),[1629627],1610612740.0,NOP,driving floating bank,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,,25.0,,,,,,,
610,PT08M31.00S,2024-01-15T21:43:16.5Z,4,REGULAR,2pt,Jump Shot,[],202681,89.83245729303549,68.62745098039215,1610612742,100,107,2024-01-15T21:43:20Z,6070000,False,93.0,43.0,1,right,MISS K. Irving 10' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,10.26,Missed,,,,,,,,,,,,,,,,,,
611,PT08M29.00S,2024-01-15T21:43:18.5Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,100,107,2024-01-15T21:43:20Z,6080000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:6),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,,,610.0,6.0,6.0,0.0,,,,,,,,,,,,,,
612,PT08M19.00S,2024-01-15T21:43:29.2Z,4,REGULAR,3pt,Jump Shot,[],203468,23.47240473061761,11.519607843137255,1610612740,100,107,2024-01-15T21:43:32Z,6090000,False,192.0,168.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
613,PT08M17.00S,2024-01-15T21:43:31.2Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,100,107,2024-01-15T21:43:32Z,6100000,False,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,612.0,3.0,3.0,0.0,,,,,,,,,,,,,,
614,PT08M07.00S,2024-01-15T21:43:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.38042049934296,48.03921568627451,1610612742,102,107,2024-01-15T21:43:44Z,6110000,False,-10.0,10.0,1,right,K. Irving driving finger roll Layup (35 PTS) (G. Williams 5 AST),"[202681, 1629684]",1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,,,,35.0,G. Williams,1629684.0,5.0,,,,
616,PT07M52.00S,2024-01-15T21:43:55.9Z,4,REGULAR,2pt,Jump Shot,[],203468,27.151773981603156,49.26470588235294,1610612740,102,109,2024-01-15T21:45:53Z,6130000,False,4.0,203.0,1,left,C. McCollum 20' pullup Jump Shot (21 PTS) (Z. Williamson 3 AST),"[203468, 1629627]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,20.27,Made,,,,,,,,,,,21.0,Z. Williamson,1629627.0,3.0,,,,
618,PT07M39.00S,2024-01-15T21:44:09.0Z,4,REGULAR,2pt,Jump Shot,[],202681,92.72339027595268,17.15686274509804,1610612742,104,109,2024-01-15T21:44:12Z,6150000,False,-164.0,16.0,1,right,K. Irving 16' pullup Jump Shot (37 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left,16.5,Made,,,,,,,,,,,37.0,,,,,,,
619,PT07M18.00S,2024-01-15T21:44:30.0Z,4,REGULAR,2pt,Jump Shot,[],203468,11.251642575558476,71.32352941176471,1610612740,104,111,2024-01-15T21:44:33Z,6160000,False,-107.0,53.0,1,left,C. McCollum 11' step back Jump Shot (23 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,11.92,Made,,,,,,,,,,,23.0,,,,,,,
620,PT07M02.00S,2024-01-15T21:44:45.6Z,4,REGULAR,3pt,Jump Shot,[],1629684,73.14388961892247,16.42156862745098,1610612742,104,111,2024-01-15T21:44:51Z,6170000,False,-168.0,200.0,1,right,MISS G. Williams 26' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
621,PT06M58.00S,2024-01-15T21:44:49.6Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,104,111,2024-01-15T21:44:51Z,6180000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:7),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,620.0,7.0,7.0,0.0,,,,,,,,,,,,,,
622,PT06M51.00S,2024-01-15T21:44:57.8Z,4,REGULAR,3pt,Jump Shot,[],1626204,27.94021024967148,78.67647058823529,1610612740,104,111,2024-01-15T21:45:01Z,6190000,False,-143.0,210.0,1,left,MISS L. Nance Jr. 25' 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
623,PT06M48.00S,2024-01-15T21:45:00.8Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612742,104,111,2024-01-15T21:45:01Z,6200000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,622.0,2.0,2.0,0.0,,,,,,,,,,,,,,
624,PT06M41.00S,2024-01-15T21:45:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,92.85479632063075,53.67647058823529,1610612742,104,111,2024-01-15T21:45:11Z,6210000,False,18.0,15.0,1,right,MISS T. Hardaway Jr. driving Layup,[203501],1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
625,PT06M39.00S,2024-01-15T21:45:09.9Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,104,111,2024-01-15T21:45:11Z,6220000,False,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,624.0,5.0,5.0,0.0,,,,,,,,,,,,,,
626,PT06M35.00S,2024-01-15T21:45:13.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,10.068988173455978,38.48039215686275,1610612740,104,111,2024-01-15T21:45:18Z,6230000,False,58.0,42.0,1,left,MISS N. Marshall 7' driving Layup - blocked,"[1630230, 202681]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,Irving,202681.0,,
627,PT06M35.00S,2024-01-15T21:45:13.0Z,4,REGULAR,block,,[],202681,,,1610612740,104,111,2024-01-15T21:45:15Z,6240000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
628,PT06M33.00S,2024-01-15T21:45:15.0Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,104,111,2024-01-15T21:45:18Z,6250000,False,,,0,,K. Irving REBOUND (Off:0 Def:7),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,626.0,7.0,7.0,0.0,,,,,,,,,,,,,,
629,PT06M32.00S,2024-01-15T21:45:19.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612742,104,111,2024-01-15T21:45:24Z,6260000,False,,,0,,C. McCollum personal FOUL (4 PF) (Green 2 FT),"[203468, 1630182]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,1198.0,4.0,0.0,Green,1630182.0,,,,,,,,,
631,PT06M32.00S,2024-01-15T21:45:31.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,104,111,2024-01-15T21:45:31Z,6280000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,out,[],1629684,,,1610612742,104,111,2024-01-15T21:48:20Z,6300000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,out,[],1629627,,,1610612742,104,111,2024-01-15T21:48:20Z,6310000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,out,[],1630230,,,1610612742,104,111,2024-01-15T21:48:20Z,6320000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,out,[],1626204,,,1610612742,104,111,2024-01-15T21:48:20Z,6330000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,out,[],1641722,,,1610612742,104,111,2024-01-15T21:48:20Z,6340000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,in,[],1641726,,,1610612742,104,111,2024-01-15T21:48:20Z,6350000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,in,[],202685,,,1610612742,104,111,2024-01-15T21:48:20Z,6360000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,in,[],1630529,,,1610612742,104,111,2024-01-15T21:48:20Z,6370000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,in,[],1630530,,,1610612742,104,111,2024-01-15T21:48:20Z,6380000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M32.00S,2024-01-15T21:45:33.6Z,4,REGULAR,substitution,in,[],1627742,,,1610612742,104,111,2024-01-15T21:48:20Z,6390000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M32.00S,2024-01-15T21:48:38.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630182,,,1610612742,104,111,2024-01-15T21:49:04Z,6400000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
644,PT06M32.00S,2024-01-15T21:48:38.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,104,111,2024-01-15T21:49:04Z,6410000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,
645,PT06M32.00S,2024-01-15T21:48:38.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630182,,,1610612742,104,111,2024-01-15T21:49:04Z,6420000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
646,PT06M30.00S,2024-01-15T21:48:40.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,104,111,2024-01-15T21:49:04Z,6430000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,,,,
648,PT06M13.00S,2024-01-15T21:49:20.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,19.66162943495401,63.725490196078425,1610612740,104,111,2024-01-15T21:49:46Z,6450000,False,-69.0,132.0,1,left,MISS C. McCollum 14' fadeaway Shot,[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,14.9,Missed,,,,,,,,,,,,,,,,,,
649,PT06M11.00S,2024-01-15T21:49:22.6Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,104,111,2024-01-15T21:49:46Z,6460000,False,,,0,,M. Kleber REBOUND (Off:0 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,648.0,4.0,4.0,0.0,,,,,,,,,,,,,,
650,PT05M49.00S,2024-01-15T21:49:44.8Z,4,REGULAR,2pt,Jump Shot,[],1628467,83.13074901445466,19.11764705882353,1610612742,106,111,2024-01-15T21:49:50Z,6470000,False,-154.0,106.0,1,right,M. Kleber 18' pullup bank Jump Shot (2 PTS) (K. Irving 7 AST),"[1628467, 202681]",1610612742.0,DAL,pullup bank,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Left,18.73,Made,,,,,,,,,,,2.0,K. Irving,202681.0,7.0,,,,
652,PT05M27.00S,2024-01-15T21:50:11.8Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612740,106,111,2024-01-15T21:50:17Z,6490000,False,,,0,,M. Kleber shooting personal FOUL (4 PF) (Murphy III 2 FT),"[1628467, 1630530]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,1.0,Murphy III,1630530.0,,,,,,,,,
654,PT05M27.00S,2024-01-15T21:50:32.2Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,106,111,2024-01-15T21:51:02Z,6510000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
655,PT05M27.00S,2024-01-15T21:50:32.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,106,111,2024-01-15T21:51:02Z,6520000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,
656,PT05M27.00S,2024-01-15T21:50:34.5Z,4,REGULAR,substitution,out,[],1628467,,,1610612740,106,111,2024-01-15T21:50:53Z,6530000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M27.00S,2024-01-15T21:50:34.5Z,4,REGULAR,substitution,out,[],203468,,,1610612740,106,111,2024-01-15T21:50:53Z,6540000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT05M27.00S,2024-01-15T21:50:34.5Z,4,REGULAR,substitution,in,[],1629684,,,1610612740,106,111,2024-01-15T21:50:53Z,6550000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT05M27.00S,2024-01-15T21:50:34.5Z,4,REGULAR,substitution,in,[],1630700,,,1610612740,106,111,2024-01-15T21:50:53Z,6560000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT05M27.00S,2024-01-15T21:50:32.2Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,106,111,2024-01-15T21:51:02Z,6570000,False,,,0,,MISS T. Murphy III Free Throw 2 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
