actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
262,PT04M23.00S,2023-12-21T02:32:07.1Z,2,REGULAR,3pt,Jump Shot,[],1627884,7.046649145860711,96.81372549019608,1610612742,45,59,2023-12-21T02:32:11Z,2620000,False,-234.0,14.0,1,left,D. Jones Jr. 3PT  (10 PTS) (L. Doncic 5 AST),"[1627884, 1629029]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.45,Made,,,,,,,,10.0,L. Doncic,1629029.0,5.0,,,,,,,
264,PT04M07.00S,2023-12-21T02:32:24.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.9060446780552,50.0,1610612746,45,61,2023-12-21T02:32:29Z,2640000,False,0.0,5.0,1,right,I. Zubac cutting DUNK (4 PTS) (J. Harden 5 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,,,,4.0,J. Harden,201935.0,5.0,,,,,,,
266,PT03M47.00S,2023-12-21T02:32:43.6Z,2,REGULAR,2pt,Jump Shot,[],1629029,17.69053876478318,72.30392156862744,1610612742,45,61,2023-12-21T02:32:47Z,2660000,False,-112.0,114.0,1,left,MISS L. Doncic 15' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,15.93,Missed,,,,,,,,,,,,,,,,,,
267,PT03M45.00S,2023-12-21T02:32:45.6Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,45,61,2023-12-21T02:32:47Z,2670000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,266.0,,,,1.0,1.0,0.0,,,,,,,,,,,
268,PT03M30.00S,2023-12-21T02:33:00.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.83245729303549,39.46078431372549,1610612746,45,63,2023-12-21T02:33:06Z,2680000,False,-53.0,43.0,1,right,I. Zubac 6' turnaround Hook (6 PTS) (J. Harden 6 AST),"[1627826, 201935]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,,,,6.0,J. Harden,201935.0,6.0,,,,,,,
270,PT03M11.00S,2023-12-21T02:33:19.3Z,2,REGULAR,2pt,Jump Shot,[],203957,24.52365308804205,49.26470588235294,1610612742,47,63,2023-12-21T02:33:25Z,2700000,False,4.0,178.0,1,left,D. Exum 17' pullup Jump Shot (5 PTS) (G. Williams 1 AST),"[203957, 1629684]",1610612742.0,DAL,pullup,,,Exum,D. Exum,,,,,Mid-Range,16-24 Center,17.8,Made,,,,,,,,5.0,G. Williams,1629684.0,1.0,,,,,,,
272,PT02M48.00S,2023-12-21T02:33:44.7Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,47,63,2023-12-21T02:33:50Z,2720000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612746.0,LAC,bad pass,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right,,,,2.0,,,,,,,,,,201639.0,,,,,,
273,PT02M30.00S,2023-12-21T02:34:06.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203501,10.988830486202366,52.20588235294118,1610612742,47,63,2023-12-21T02:34:10Z,2730000,False,-11.0,51.0,1,left,MISS T. Hardaway Jr. driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
274,PT02M29.00S,2023-12-21T02:34:08.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,47,63,2023-12-21T02:34:08Z,2740000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,273.0,,,,2.0,2.0,0.0,,,,,,,,,,,
275,PT02M14.00S,2023-12-21T02:34:23.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.11760840998686,50.0,1610612746,47,65,2023-12-21T02:34:27Z,2750000,False,0.0,12.0,1,right,I. Zubac alley-oop DUNK (8 PTS) (J. Harden 7 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,,8.0,J. Harden,201935.0,7.0,,,,,,,
277,PT01M59.00S,2023-12-21T02:34:38.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.821944809461236,39.705882352941174,1610612742,47,65,2023-12-21T02:34:42Z,2770000,False,51.0,115.0,1,left,MISS L. Doncic 12' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,12.6,Missed,,,,,,,,,,,,,,,,,,
278,PT01M57.00S,2023-12-21T02:34:40.4Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,47,65,2023-12-21T02:34:42Z,2780000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,277.0,,,,2.0,2.0,0.0,,,,,,,,,,,
279,PT01M51.00S,2023-12-21T02:34:46.8Z,2,REGULAR,turnover,lost ball,[],201935,,,1610612746,47,65,2023-12-21T02:34:52Z,2790000,False,,,0,,J. Harden lost ball TURNOVER (3 TO),"[201935, 1629029]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,3.0,Doncic,1629029.0,,,,,,,,,,,,,,
280,PT01M51.00S,2023-12-21T02:34:46.8Z,2,REGULAR,steal,,[],1629029,,,1610612742,47,65,2023-12-21T02:34:48Z,2800000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
281,PT01M49.00S,2023-12-21T02:34:51.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,7.5722733245729295,47.794117647058826,1610612742,49,65,2023-12-21T02:34:58Z,2810000,False,11.0,19.0,1,left,L. Doncic running finger roll Layup (20 PTS),[1629029],1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,20.0,,,,,,,,,,
282,PT01M49.00S,2023-12-21T02:34:57.0Z,2,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612742,49,65,2023-12-21T02:35:02Z,2820000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Doncic 1 FT),"[1629611, 1629029]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Doncic,1629029.0,,
284,PT01M49.00S,2023-12-21T02:35:28.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612742,49,65,2023-12-21T02:38:22Z,2840000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M49.00S,2023-12-21T02:37:02.0Z,2,REGULAR,substitution,out,[],203957,,,1610612742,49,65,2023-12-21T02:38:22Z,2860000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M49.00S,2023-12-21T02:37:02.0Z,2,REGULAR,substitution,in,[],1630702,,,1610612742,49,65,2023-12-21T02:38:22Z,2870000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M49.00S,2023-12-21T02:37:42.6Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629029,,,1610612742,50,65,2023-12-21T02:37:42Z,2880000,False,,,0,,L. Doncic Free Throw 1 of 1 (21 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
289,PT01M33.00S,2023-12-21T02:38:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,93.38042049934296,53.67647058823529,1610612746,50,67,2023-12-21T02:38:04Z,2890000,False,18.0,10.0,1,right,K. Leonard driving Layup (14 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,14.0,,,,,,,,,,
290,PT01M14.00S,2023-12-21T02:38:20.0Z,2,REGULAR,3pt,Jump Shot,[],1630702,7.178055190538765,5.147058823529411,1610612742,50,67,2023-12-21T02:38:28Z,2900000,False,224.0,15.0,1,left,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
291,PT01M11.00S,2023-12-21T02:38:22.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,50,67,2023-12-21T02:38:22Z,2910000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,290.0,,,,5.0,5.0,0.0,,,,,,,,,,,
292,PT00M59.60S,2023-12-21T02:38:35.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,89.17542706964521,43.872549019607845,1610612746,50,67,2023-12-21T02:38:39Z,2920000,False,-31.0,49.0,1,right,MISS J. Harden driving floating Shot - blocked,"[201935, 1627884]",1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,Jones Jr.,1627884.0
293,PT00M59.60S,2023-12-21T02:38:35.6Z,2,REGULAR,block,,[],1627884,,,1610612746,50,67,2023-12-21T02:38:37Z,2930000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT00M57.20S,2023-12-21T02:38:38.0Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,50,67,2023-12-21T05:21:20Z,2940000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,292.0,,,,2.0,2.0,0.0,,,,,,,,,,,
295,PT00M48.60S,2023-12-21T02:38:46.6Z,2,REGULAR,3pt,Jump Shot,[],203501,32.40801576872536,40.68627450980392,1610612742,50,67,2023-12-21T02:38:51Z,2950000,False,47.0,252.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
296,PT00M44.90S,2023-12-21T02:38:50.4Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612742,50,67,2023-12-21T02:38:50Z,2960000,False,,,0,,D. Jones Jr. REBOUND (Off:3 Def:0),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,295.0,,,,3.0,0.0,3.0,,,,,,,,,,,
297,PT00M41.40S,2023-12-21T02:38:53.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203501,22.158344283837057,38.23529411764706,1610612742,50,67,2023-12-21T02:39:04Z,2970000,False,59.0,156.0,1,left,MISS T. Hardaway Jr. 16' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,16.65,Missed,,,,,,,,,,,,,,,,,,
298,PT00M36.00S,2023-12-21T02:38:59.2Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612742,50,67,2023-12-21T02:41:18Z,2980000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,297.0,,,,3.0,2.0,1.0,,,,,,,,,,,
299,PT00M34.20S,2023-12-21T02:39:01.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,31.35676741130092,32.59803921568628,1610612742,50,67,2023-12-21T02:39:07Z,2990000,False,87.0,242.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
300,PT00M31.60S,2023-12-21T02:39:03.6Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612742,50,67,2023-12-21T02:39:07Z,3000000,False,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,299.0,,,,4.0,2.0,2.0,,,,,,,,,,,
301,PT00M30.20S,2023-12-21T02:39:05.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,30.831143232588698,37.254901960784316,1610612742,53,67,2023-12-21T02:39:10Z,3010000,False,64.0,237.0,1,left,T. Hardaway Jr. 24' 3PT  (5 PTS) (G. Williams 2 AST),"[203501, 1629684]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,24.57,Made,,,,,,,,5.0,G. Williams,1629684.0,2.0,,,,,,,
303,PT00M07.50S,2023-12-21T02:39:35.2Z,2,REGULAR,2pt,Jump Shot,[],202695,81.15965834428384,79.41176470588235,1610612746,53,67,2023-12-21T02:39:43Z,3030000,False,147.0,125.0,1,right,MISS K. Leonard 19' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,19.28,Missed,,,,,,,,,,,,,,,,,,
304,PT00M05.00S,2023-12-21T02:39:37.7Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,53,67,2023-12-21T02:39:43Z,3040000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,303.0,,,,3.0,3.0,0.0,,,,,,,,,,,
305,PT00M01.50S,2023-12-21T02:39:41.2Z,2,REGULAR,3pt,Jump Shot,[],203501,30.699737187910642,83.08823529411765,1610612742,56,67,2023-12-21T02:41:42Z,3050000,False,-165.0,236.0,1,left,T. Hardaway Jr. 28' 3PT  (8 PTS) (L. Doncic 6 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,28.83,Made,,,,,,,,8.0,L. Doncic,1629029.0,6.0,,,,,,,
307,PT00M00.00S,2023-12-21T02:40:03.7Z,2,REGULAR,period,end,[],0,,,1610612746,56,67,2023-12-21T02:40:03Z,3070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-12-21T02:54:10.4Z,3,REGULAR,substitution,out,['startperiod'],1630702,,,1610612746,56,67,2023-12-21T02:55:17Z,3080000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-12-21T02:54:10.4Z,3,REGULAR,substitution,in,['startperiod'],203957,,,1610612746,56,67,2023-12-21T02:55:17Z,3090000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-12-21T02:55:17.7Z,3,REGULAR,period,start,[],0,,,1610612742,56,67,2023-12-21T02:55:17Z,3100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT11M38.00S,2023-12-21T02:56:01.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203501,94.1688567674113,53.67647058823529,1610612742,58,67,2023-12-21T02:56:05Z,3130000,False,18.0,2.0,1,right,T. Hardaway Jr. driving Layup (10 PTS) (G. Williams 3 AST),"[203501, 1629684]",1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,,10.0,G. Williams,1629684.0,3.0,,,,,,,
314,PT11M27.00S,2023-12-21T02:56:12.8Z,3,REGULAR,turnover,lost ball,[],1629611,,,1610612746,58,67,2023-12-21T02:56:17Z,3140000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 203957]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,1.0,Exum,203957.0,,,,,,,,,,,,,,
315,PT11M27.00S,2023-12-21T02:56:12.8Z,3,REGULAR,steal,,[],203957,,,1610612742,58,67,2023-12-21T02:56:14Z,3150000,False,,,0,,D. Exum STEAL (1 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
316,PT11M23.00S,2023-12-21T02:56:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203957,92.46057818659659,50.98039215686274,1610612742,58,67,2023-12-21T02:56:23Z,3160000,False,5.0,18.0,1,right,MISS D. Exum running finger roll Layup,[203957],1610612742.0,DAL,running finger roll,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
317,PT11M20.00S,2023-12-21T02:56:19.7Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612742,58,67,2023-12-21T02:56:23Z,3170000,False,,,0,,G. Williams REBOUND (Off:3 Def:2),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,316.0,,,,5.0,2.0,3.0,,,,,,,,,,,
318,PT11M20.00S,2023-12-21T02:56:19.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629684,94.40999984741211,50.0,1610612742,60,67,2023-12-21T02:56:25Z,3180000,False,0.0,0.0,1,right,G. Williams tip Layup (5 PTS),[1629684],1610612742.0,DAL,tip,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,5.0,,,,,,,,,,
319,PT11M04.00S,2023-12-21T02:56:38.3Z,3,REGULAR,foul,offensive,[],1629599,,,1610612746,60,67,2023-12-21T02:56:44Z,3190000,False,,,0,,A. Coffey off-the-ball offensive FOUL (2 PF),"[1629599, 1627884]",1610612746.0,LAC,off-the-ball,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1628953.0,2.0,0.0,Jones Jr.,1627884.0,,
321,PT11M04.00S,2023-12-21T02:56:38.3Z,3,REGULAR,turnover,offensive foul,[],1629599,,,1610612746,60,67,2023-12-21T02:56:38Z,3210000,False,,,0,,A. Coffey offensive foul TURNOVER (1 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,,,,1.0,,,,,,,,,,1628953.0,,,,,,
322,PT10M53.00S,2023-12-21T02:57:03.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,77.7431011826544,9.803921568627452,1610612742,60,67,2023-12-21T02:57:06Z,3220000,False,-201.0,157.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
323,PT10M50.00S,2023-12-21T02:57:06.1Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,60,67,2023-12-21T02:57:06Z,3230000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,322.0,,,,3.0,2.0,1.0,,,,,,,,,,,
324,PT10M46.00S,2023-12-21T02:57:10.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202695,32.670827858081466,59.55882352941176,1610612746,60,67,2023-12-21T02:57:15Z,3240000,False,-48.0,255.0,1,left,MISS K. Leonard 25' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
325,PT10M43.00S,2023-12-21T02:57:13.6Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612742,60,67,2023-12-21T02:57:15Z,3250000,False,,,0,,G. Williams REBOUND (Off:3 Def:3),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,324.0,,,,6.0,3.0,3.0,,,,,,,,,,,
326,PT10M36.00S,2023-12-21T02:57:20.8Z,3,REGULAR,2pt,Jump Shot,[],1629029,79.31997371879106,22.30392156862745,1610612742,60,67,2023-12-21T02:57:26Z,3260000,False,-138.0,142.0,1,right,MISS L. Doncic 19' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,19.83,Missed,,,,,,,,,,,,,,,,,,
327,PT10M34.00S,2023-12-21T02:57:22.9Z,3,REGULAR,rebound,offensive,[],203957,,,1610612742,60,67,2023-12-21T02:57:22Z,3270000,False,,,0,,D. Exum REBOUND (Off:1 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Mid-Range,16-24 Left Center,,,326.0,,,,2.0,1.0,1.0,,,,,,,,,,,
328,PT10M27.00S,2023-12-21T02:57:29.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,63.6826544021025,52.20588235294118,1610612742,60,67,2023-12-21T02:57:33Z,3280000,False,11.0,289.0,1,right,MISS T. Hardaway Jr. 28' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,28.91,Missed,,,,,,,,,,,,,,,,,,
329,PT10M24.00S,2023-12-21T02:57:32.9Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,60,67,2023-12-21T02:57:33Z,3290000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,328.0,,,,4.0,3.0,1.0,,,,,,,,,,,
331,PT10M12.00S,2023-12-21T02:58:06.8Z,3,REGULAR,3pt,Jump Shot,[],1629611,6.521024967148489,96.32352941176471,1610612746,60,67,2023-12-21T02:58:10Z,3310000,False,-232.0,9.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
332,PT10M09.00S,2023-12-21T02:58:09.8Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,60,67,2023-12-21T02:58:10Z,3320000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,331.0,,,,6.0,5.0,1.0,,,,,,,,,,,
333,PT10M04.00S,2023-12-21T02:58:14.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,7.30946123521682,48.28431372549019,1610612746,60,69,2023-12-21T02:58:17Z,3330000,False,9.0,16.0,1,left,I. Zubac cutting DUNK (10 PTS) (J. Harden 8 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,,,,10.0,J. Harden,201935.0,8.0,,,,,,,
335,PT09M50.00S,2023-12-21T02:58:28.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,93.9060446780552,50.245098039215684,1610612742,62,69,2023-12-21T02:58:31Z,3350000,False,1.0,5.0,1,right,D. Jones Jr. driving DUNK (12 PTS) (G. Williams 4 AST),"[1627884, 1629684]",1610612742.0,DAL,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,12.0,G. Williams,1629684.0,4.0,,,,,,,
337,PT09M35.00S,2023-12-21T02:58:43.1Z,3,REGULAR,3pt,Jump Shot,[],201935,32.013797634691194,33.57843137254902,1610612746,62,69,2023-12-21T02:58:47Z,3370000,False,82.0,248.0,1,left,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
338,PT09M32.00S,2023-12-21T02:58:46.1Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,62,69,2023-12-21T02:58:47Z,3380000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,337.0,,,,7.0,5.0,2.0,,,,,,,,,,,
339,PT09M31.00S,2023-12-21T02:58:47.0Z,3,REGULAR,turnover,bad pass,[],1627826,,,1610612746,62,69,2023-12-21T02:59:58Z,3390000,False,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 203501]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Center,,,,1.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,
340,PT09M31.00S,2023-12-21T02:58:47.0Z,3,REGULAR,steal,,[],203501,,,1610612742,62,69,2023-12-21T02:58:48Z,3400000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
341,PT09M29.00S,2023-12-21T02:58:49.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203501,94.1688567674113,50.0,1610612742,64,69,2023-12-21T02:58:55Z,3410000,False,0.0,2.0,1,right,T. Hardaway Jr. running DUNK (12 PTS),[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.23,Made,,,,,,,,12.0,,,,,,,,,,
342,PT09M29.00S,2023-12-21T02:58:53.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,64,69,2023-12-21T02:58:53Z,3420000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
