actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
260,PT06M10.00S,2024-02-15T02:21:24.3Z,2,REGULAR,3pt,Jump Shot,[],1629640,93.51182654402102,4.166666666666666,1610612759,39,48,2024-02-15T02:21:30Z,2540000,False,-229.0,8.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
261,PT06M07.00S,2024-02-15T02:21:27.3Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,39,48,2024-02-15T02:21:30Z,2550000,False,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,260.0,4.0,3.0,1.0,,,,,,,,,,,,,,
262,PT06M02.00S,2024-02-15T02:21:32.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,7.046649145860711,49.26470588235294,1610612742,41,48,2024-02-15T02:27:55Z,2560000,False,4.0,14.0,1,left,D. Lively II alley-oop DUNK (4 PTS) (K. Irving 3 AST),"[1641726, 202681]",1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,,,,,,,4.0,,,K. Irving,202681.0,3.0
264,PT05M44.00S,2024-02-15T02:21:50.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631104,91.14651773981603,53.18627450980392,1610612759,41,50,2024-02-15T02:21:56Z,2580000,False,16.0,31.0,1,right,B. Wesley turnaround Hook (6 PTS) (V. Wembanyama 3 AST),"[1631104, 1641705]",1610612759.0,SAS,turnaround,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,,,,,,,,,6.0,,,V. Wembanyama,1641705.0,3.0
266,PT05M31.00S,2024-02-15T02:22:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.871222076215506,45.615042892156865,1610612742,43,50,2024-02-15T02:22:19Z,2600000,False,22.0,115.0,1,left,L. Doncic 11' fadeaway Jump Shot (15 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,11.76,Made,,,,,,,,,,,,,15.0,,,,,
267,PT05M18.00S,2024-02-15T02:22:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,84.44480946123521,62.00980392156863,1610612759,43,50,2024-02-15T02:29:18Z,2610000,False,60.0,94.0,1,right,MISS M. Branham 11' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,11.13,Missed,,,,,,,,,,,,,,,,,,
268,PT05M17.00S,2024-02-15T02:22:19.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,43,50,2024-02-15T02:23:35Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,267.0,,,,,,,,,,,,,,,,,
269,PT05M17.00S,2024-02-15T02:22:24.2Z,2,REGULAR,foul,personal,[],1630182,,,1610612759,43,50,2024-02-15T02:22:29Z,2630000,False,,,0,,J. Green loose ball personal FOUL (2 PF),"[1630182, 1641705]",1610612742.0,DAL,loose ball,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,2.0,0.0,Wembanyama,1641705.0,,,,,,
271,PT05M17.00S,2024-02-15T02:22:31.9Z,2,REGULAR,substitution,out,[],1631104,,,1610612759,43,50,2024-02-15T02:22:43Z,2650000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M17.00S,2024-02-15T02:22:31.9Z,2,REGULAR,substitution,out,[],1626224,,,1610612759,43,50,2024-02-15T02:22:43Z,2660000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M17.00S,2024-02-15T02:22:31.9Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,43,50,2024-02-15T02:22:43Z,2670000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M17.00S,2024-02-15T02:22:31.9Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,43,50,2024-02-15T02:22:43Z,2680000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M17.00S,2024-02-15T02:22:31.9Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,43,50,2024-02-15T02:22:43Z,2690000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M17.00S,2024-02-15T02:22:31.9Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,43,50,2024-02-15T02:22:43Z,2700000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M07.00S,2024-02-15T02:23:01.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641705,77.7431011826544,32.1078431372549,1610612759,43,50,2024-02-15T02:23:21Z,2710000,False,-89.0,157.0,1,right,MISS V. Wembanyama 18' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,18.05,Missed,,,,,,,,,,,,,,,,,,
278,PT05M06.00S,2024-02-15T02:23:02.7Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,43,50,2024-02-15T02:23:37Z,2720000,False,,,0,,K. Irving REBOUND (Off:1 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,277.0,5.0,4.0,1.0,,,,,,,,,,,,,,
279,PT04M58.00S,2024-02-15T02:23:11.3Z,2,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,43,50,2024-02-15T02:23:17Z,2730000,False,,,0,,L. Doncic lost ball out-of-bounds TURNOVER (3 TO),[1629029],1610612742.0,DAL,lost ball,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,3.0,,,1830.0,,,,,,,,,,
280,PT04M51.00S,2024-02-15T02:23:33.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,76.95466491458606,7.598039215686274,1610612759,43,50,2024-02-15T02:23:40Z,2740000,False,-212.0,164.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
281,PT04M46.00S,2024-02-15T02:23:38.2Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,43,50,2024-02-15T02:23:40Z,2750000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,,,
282,PT04M31.00S,2024-02-15T02:23:52.3Z,2,REGULAR,3pt,Jump Shot,[],202681,35.29894875164258,55.14705882352941,1610612742,46,50,2024-02-15T02:23:58Z,2760000,False,-26.0,279.0,1,left,K. Irving 28' 3PT  (13 PTS) (L. Doncic 5 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,28.05,Made,,,,,,,,,,,,,13.0,,,L. Doncic,1629029.0,5.0
284,PT04M14.00S,2024-02-15T02:24:11.5Z,2,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,46,50,2024-02-15T02:24:30Z,2780000,False,,,0,,J. Sochan lost ball out-of-bounds TURNOVER (2 TO),[1631110],1610612759.0,SAS,lost ball,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,,,1627534.0,,,,,,,,,,
285,PT04M05.00S,2024-02-15T02:24:31.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202681,29.77989487516426,72.79411764705883,1610612742,46,50,2024-02-15T02:24:39Z,2790000,False,-114.0,227.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
286,PT04M03.00S,2024-02-15T02:24:33.8Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,46,50,2024-02-15T02:24:39Z,2800000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,285.0,3.0,3.0,0.0,,,,,,,,,,,,,,
287,PT03M53.00S,2024-02-15T02:24:44.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,87.07293035479631,54.41176470588235,1610612759,46,50,2024-02-15T02:32:15Z,2810000,False,22.0,69.0,1,right,MISS D. Vassell 7' fadeaway Shot,[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,7.25,Missed,,,,,,,,,,,,,,,,,,
288,PT03M47.00S,2024-02-15T02:24:50.5Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,46,50,2024-02-15T02:24:51Z,2820000,False,,,0,,K. Irving REBOUND (Off:1 Def:5),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,287.0,6.0,5.0,1.0,,,,,,,,,,,,,,
289,PT03M39.00S,2024-02-15T02:24:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.966491458607096,50.245098039215684,1610612742,48,50,2024-02-15T02:25:08Z,2830000,False,-1.0,22.0,1,left,K. Irving driving finger roll Layup (15 PTS) (J. Green 1 AST),"[202681, 1630182]",1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,,,15.0,,,J. Green,1630182.0,1.0
291,PT03M38.00S,2024-02-15T02:25:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,48,50,2024-02-15T02:25:12Z,2850000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M38.00S,2024-02-15T02:26:59.0Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,48,50,2024-02-15T02:27:57Z,2860000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M38.00S,2024-02-15T02:26:59.0Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,48,50,2024-02-15T02:27:57Z,2870000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M21.00S,2024-02-15T02:28:24.2Z,2,REGULAR,3pt,Jump Shot,[],1631110,76.95466491458606,11.519607843137255,1610612759,48,50,2024-02-15T02:28:28Z,2880000,False,-192.0,164.0,1,right,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
295,PT03M18.00S,2024-02-15T02:28:27.2Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,48,50,2024-02-15T02:28:28Z,2890000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,294.0,1.0,1.0,0.0,,,,,,,,,,,,,,
296,PT02M59.00S,2024-02-15T02:28:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630182,27.151773981603156,82.35294117647058,1610612742,51,50,2024-02-15T02:28:51Z,2900000,False,-162.0,203.0,1,left,J. Green 25' 3PT  (5 PTS) (K. Irving 4 AST),"[1630182, 202681]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,,,,,,,,,5.0,,,K. Irving,202681.0,4.0
299,PT02M36.00S,2024-02-15T02:29:13.1Z,2,REGULAR,foul,personal,['2freethrow'],202681,,,1610612759,51,50,2024-02-15T02:29:24Z,2930000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Vassell 2 FT),"[202681, 1630170]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1830.0,1.0,0.0,Vassell,1630170.0,,,,,,
301,PT02M36.00S,2024-02-15T02:29:37.4Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,51,51,2024-02-15T02:29:58Z,2950000,False,,,0,,D. Vassell Free Throw 1 of 2 (6 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
302,PT02M36.00S,2024-02-15T02:29:37.4Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,51,51,2024-02-15T02:29:58Z,2960000,False,,,0,,MISS D. Vassell Free Throw 2 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT02M35.00S,2024-02-15T02:29:38.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,51,51,2024-02-15T02:29:58Z,2970000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,302.0,4.0,4.0,0.0,,,,,,,,,,,,,,
304,PT02M18.00S,2024-02-15T02:30:13.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,9.280551905387648,50.245098039215684,1610612742,51,51,2024-02-15T02:30:19Z,2980000,False,-1.0,35.0,1,left,MISS D. Lively II cutting DUNK - blocked,"[1641726, 1629640]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,Johnson,1629640.0,,,
305,PT02M18.00S,2024-02-15T02:30:13.6Z,2,REGULAR,block,,[],1629640,,,1610612742,51,51,2024-02-15T02:30:16Z,2990000,False,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT02M14.00S,2024-02-15T02:30:17.6Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,51,51,2024-02-15T02:30:19Z,3000000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,304.0,1.0,1.0,0.0,,,,,,,,,,,,,,
307,PT02M09.00S,2024-02-15T02:30:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,93.38042049934296,56.127450980392155,1610612759,51,51,2024-02-15T02:36:22Z,3010000,False,31.0,10.0,1,right,MISS D. Vassell driving Layup - blocked,"[1630170, 1641726]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,Lively II,1641726.0,,,
308,PT02M09.00S,2024-02-15T02:30:23.6Z,2,REGULAR,block,,[],1641726,,,1610612759,51,51,2024-02-15T02:30:25Z,3020000,False,,,0,,D. Lively II BLOCK (2 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
309,PT02M07.00S,2024-02-15T02:30:25.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,51,51,2024-02-15T02:30:31Z,3030000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,307.0,,,,,,,,,,,,,,,,,
311,PT01M52.00S,2024-02-15T02:30:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,11.826544021024969,35.32858455882353,1610612742,51,51,2024-02-15T02:31:03Z,3050000,False,73.0,59.0,1,left,MISS L. Doncic 9' driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,9.4,Missed,,,,,,,,,,,,,,,,,,
312,PT01M48.00S,2024-02-15T02:31:00.3Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,51,51,2024-02-15T02:31:03Z,3060000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,311.0,3.0,3.0,0.0,,,,,,,,,,,,,,
313,PT01M45.00S,2024-02-15T02:31:02.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,80.3712220762155,6.372549019607843,1610612759,51,51,2024-02-15T02:37:30Z,3070000,False,-218.0,132.0,1,right,MISS K. Johnson 25' running 3PT,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
314,PT01M43.00S,2024-02-15T02:31:04.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,51,51,2024-02-15T02:31:07Z,3080000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,313.0,5.0,5.0,0.0,,,,,,,,,,,,,,
315,PT01M31.00S,2024-02-15T02:31:16.6Z,2,REGULAR,3pt,Jump Shot,[],202681,34.510512483574246,49.26470588235294,1610612742,51,51,2024-02-15T02:31:22Z,3090000,False,4.0,272.0,1,left,MISS K. Irving 27' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
316,PT01M29.00S,2024-02-15T02:31:18.6Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,51,51,2024-02-15T02:31:18Z,3100000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,315.0,4.0,4.0,0.0,,,,,,,,,,,,,,
317,PT01M27.00S,2024-02-15T02:31:20.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,94.69448094612353,3.1862745098039214,1610612759,51,51,2024-02-15T02:38:03Z,3110000,False,-234.0,-3.0,1,right,MISS T. Jones running 3PT,[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
318,PT01M24.00S,2024-02-15T02:31:24.2Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,51,51,2024-02-15T02:31:24Z,3120000,False,,,0,,J. Sochan REBOUND (Off:3 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,317.0,4.0,1.0,3.0,,,,,,,,,,,,,,
319,PT01M12.00S,2024-02-15T02:31:36.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631110,77.08607095926413,27.205882352941174,1610612759,51,51,2024-02-15T02:31:41Z,3130000,False,-114.0,163.0,1,right,MISS J. Sochan 19' turnaround Shot,[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,19.88,Missed,,,,,,,,,,,,,,,,,,
320,PT01M09.00S,2024-02-15T02:31:39.2Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,51,51,2024-02-15T02:31:41Z,3140000,False,,,0,,D. Lively II REBOUND (Off:0 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Left Center,,,319.0,3.0,3.0,0.0,,,,,,,,,,,,,,
321,PT00M59.00S,2024-02-15T02:31:49.1Z,2,REGULAR,2pt,Jump Shot,[],1629029,19.66162943495401,75.0,1610612742,51,51,2024-02-15T02:31:55Z,3150000,False,-125.0,132.0,1,left,MISS L. Doncic 18' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,18.2,Missed,,,,,,,,,,,,,,,,,,
322,PT00M56.60S,2024-02-15T02:31:51.5Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,51,51,2024-02-15T02:31:55Z,3160000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Left Center,,,321.0,4.0,3.0,1.0,,,,,,,,,,,,,,
323,PT00M52.40S,2024-02-15T02:31:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,94.03745072273325,49.754901960784316,1610612759,51,51,2024-02-15T02:32:05Z,3170000,False,-1.0,4.0,1,right,MISS T. Jones running finger roll Layup,[1630200],1610612759.0,SAS,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.37,Missed,,,,,,,,,,,,,,,,,,
324,PT00M50.50S,2024-02-15T02:31:58.4Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,51,51,2024-02-15T02:32:05Z,3180000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,
325,PT00M45.10S,2024-02-15T02:32:03.9Z,2,REGULAR,3pt,Jump Shot,[],1630182,9.806176084099869,96.56862745098039,1610612742,54,51,2024-02-15T02:40:04Z,3190000,False,-233.0,40.0,1,left,J. Green 3PT  (8 PTS) (D. Lively II 1 AST),"[1630182, 1641726]",1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.62,Made,,,,,,,,,,,,,8.0,,,D. Lively II,1641726.0,1.0
327,PT00M35.90S,2024-02-15T02:32:16.9Z,2,REGULAR,foul,offensive,[],1628380,,,1610612759,54,51,2024-02-15T02:32:27Z,3210000,False,,,0,,Z. Collins off-the-ball offensive FOUL (2 PF),"[1628380, 1630182]",1610612759.0,SAS,off-the-ball,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627534.0,2.0,0.0,Green,1630182.0,,,,,,
329,PT00M35.90S,2024-02-15T02:32:16.9Z,2,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,54,51,2024-02-15T02:32:16Z,3230000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,1627534.0,,,,,,,,,,
330,PT00M30.20S,2024-02-15T02:32:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202681,7.703679369250986,54.41176470588235,1610612742,56,51,2024-02-15T02:33:00Z,3240000,False,-22.0,20.0,1,left,K. Irving driving Layup (17 PTS) (L. Doncic 6 AST),"[202681, 1629029]",1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,,,,,,17.0,,,L. Doncic,1629029.0,6.0
332,PT00M10.80S,2024-02-15T02:33:11.5Z,2,REGULAR,3pt,Jump Shot,[],1630200,68.15045992115637,35.53921568627451,1610612759,56,51,2024-02-15T02:41:12Z,3260000,False,-72.0,247.0,1,right,MISS T. Jones 25' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
333,PT00M08.40S,2024-02-15T02:33:15.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,56,51,2024-02-15T02:33:15Z,3270000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,332.0,,,,,,,,,,,,,,,,,
335,PT00M02.20S,2024-02-15T02:33:32.0Z,2,REGULAR,foul,personal,[],1630200,,,1610612742,56,51,2024-02-15T02:33:46Z,3290000,False,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 1629029]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1201.0,2.0,0.0,Doncic,1629029.0,,,,,,
337,PT00M00.20S,2024-02-15T02:34:01.0Z,2,REGULAR,3pt,Jump Shot,[],1629029,44.76018396846255,32.1078431372549,1610612742,56,51,2024-02-15T02:41:52Z,3310000,False,89.0,368.0,1,left,MISS L. Doncic 37' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,37.89,Missed,,,,,,,,,,,,,,,,,,
338,PT00M00.20S,2024-02-15T02:34:01.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,56,51,2024-02-15T02:34:06Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,337.0,,,,,,,,,,,,,,,,,
339,PT00M00.00S,2024-02-15T02:34:12.6Z,2,REGULAR,period,end,[],0,,,1610612742,56,51,2024-02-15T02:34:12Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-02-15T02:48:32.5Z,3,REGULAR,substitution,out,['startperiod'],1641726,,,1610612742,56,51,2024-02-15T02:49:11Z,3340000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-02-15T02:48:32.5Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612742,56,51,2024-02-15T02:49:11Z,3350000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-02-15T02:48:32.5Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612742,56,51,2024-02-15T02:49:11Z,3360000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-02-15T02:48:32.5Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,56,51,2024-02-15T02:49:11Z,3370000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
