actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
607,PT09M11.00S,2026-03-09T03:05:46.7Z,4,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612741,108,96,2026-03-09T03:05:55Z,5910000,False,,,0,,K. Hayes shooting personal FOUL (3 PF) (Giddey 1 FT),"[1630165, 1630581]",1610612758.0,SAC,shooting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,201246.0,3.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
609,PT09M11.00S,2026-03-09T03:06:00.7Z,4,REGULAR,substitution,out,[],1628370,,,1610612741,108,96,2026-03-09T03:06:43Z,5930000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT09M11.00S,2026-03-09T03:06:00.7Z,4,REGULAR,substitution,out,[],1631342,,,1610612741,108,96,2026-03-09T03:06:43Z,5940000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT09M11.00S,2026-03-09T03:06:00.7Z,4,REGULAR,substitution,in,[],1630173,,,1610612741,108,96,2026-03-09T03:06:43Z,5950000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT09M11.00S,2026-03-09T03:06:00.7Z,4,REGULAR,substitution,in,[],201566,,,1610612741,108,96,2026-03-09T03:06:43Z,5960000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT09M11.00S,2026-03-09T03:06:19.2Z,4,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,108,97,2026-03-09T03:06:19Z,5970000,False,,,0,,J. Giddey Free Throw 1 of 1 (13 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
614,PT08M51.00S,2026-03-09T03:06:41.3Z,4,REGULAR,2pt,Jump Shot,[],1642363,8.229303547963205,75.24509803921569,1610612758,108,97,2026-03-09T03:06:50Z,5980000,False,-126.0,25.0,1,left,MISS N. Clifford 12' turnaround fadeaway Shot,[1642363],1610612758.0,SAC,turnaround fadeaway,,,Clifford,N. Clifford,,,,,Mid-Range,8-16 Left,,,,,,Missed,,12.86,,,,,,,,,,,,
615,PT08M49.00S,2026-03-09T03:06:43.3Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612741,108,97,2026-03-09T03:06:46Z,5990000,False,,,0,,N. Richards REBOUND (Off:3 Def:6),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,,,614.0,9.0,6.0,3.0,,,,,,,,
616,PT08M37.00S,2026-03-09T03:06:54.9Z,4,REGULAR,3pt,Jump Shot,[],1641824,89.70105124835742,3.6764705882352944,1610612741,108,97,2026-03-09T03:07:02Z,6000000,False,-232.0,44.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.58,,,,,,,,,,,,
617,PT08M33.00S,2026-03-09T03:06:58.7Z,4,REGULAR,rebound,defensive,[],1642363,,,1610612758,108,97,2026-03-09T03:06:58Z,6010000,False,,,0,,N. Clifford REBOUND (Off:1 Def:5),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,,,,,,,,,616.0,6.0,5.0,1.0,,,,,,,,
618,PT08M26.00S,2026-03-09T03:07:05.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,10.33180026281209,51.9607843137255,1610612758,108,97,2026-03-09T03:07:14Z,6020000,False,-10.0,45.0,1,left,MISS N. Clifford driving Layup - blocked,"[1642363, 1641824]",1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.57,,,,,Buzelis,1641824.0,,,,,,
619,PT08M26.00S,2026-03-09T03:07:05.8Z,4,REGULAR,block,,[],1641824,,,1610612758,108,97,2026-03-09T03:07:08Z,6030000,False,,,0,,M. Buzelis BLOCK (3 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
620,PT08M23.00S,2026-03-09T03:07:08.8Z,4,REGULAR,rebound,offensive,[],1630165,,,1610612758,108,97,2026-03-09T03:07:14Z,6040000,False,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,618.0,3.0,2.0,1.0,,,,,,,,
621,PT08M18.00S,2026-03-09T03:07:14.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630173,12.040078843626807,48.28431372549019,1610612758,108,97,2026-03-09T03:07:29Z,6050000,False,9.0,61.0,1,left,MISS P. Achiuwa 6' floating Shot,[1630173],1610612758.0,SAC,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.13,,,,,,,,,,,,
622,PT08M11.00S,2026-03-09T03:07:21.3Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612741,108,97,2026-03-09T03:07:21Z,6060000,False,,,0,,N. Richards REBOUND (Off:3 Def:7),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,621.0,10.0,7.0,3.0,,,,,,,,
623,PT08M01.00S,2026-03-09T03:07:30.4Z,4,REGULAR,3pt,Jump Shot,[],1627824,86.81011826544021,96.07843137254902,1610612741,108,97,2026-03-09T03:07:34Z,6070000,False,230.0,71.0,1,right,MISS G. Yabusele 24' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.12,,,,,,,,,,,,
624,PT07M59.00S,2026-03-09T03:07:32.8Z,4,REGULAR,rebound,defensive,[],201566,,,1610612758,108,97,2026-03-09T03:07:32Z,6080000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:7),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,,,,,,623.0,9.0,7.0,2.0,,,,,,,,
625,PT07M45.00S,2026-03-09T03:07:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,10.068988173455978,46.568627450980394,1610612758,110,97,2026-03-09T03:07:52Z,6090000,False,17.0,42.0,1,left,K. Hayes cutting Layup (2 PTS) (R. Westbrook 12 AST),"[1630165, 201566]",1610612758.0,SAC,cutting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,4.55,,,,,,,R. Westbrook,201566.0,12.0,,,
627,PT07M24.00S,2026-03-09T03:08:08.0Z,4,REGULAR,3pt,Jump Shot,[],1641824,86.28449408672799,96.56862745098039,1610612741,110,100,2026-03-09T03:08:11Z,6110000,False,233.0,76.0,1,right,M. Buzelis 24' 3PT  (13 PTS) (J. Giddey 9 AST),"[1641824, 1630581]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,Made,13.0,24.5,,,,,,,J. Giddey,1630581.0,9.0,,,
629,PT07M13.00S,2026-03-09T03:08:22.0Z,4,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612758,110,100,2026-03-09T03:08:34Z,6130000,False,,,0,,I. Okoro shooting personal FOUL (5 PF) (Raynaud 2 FT),"[1630171, 1642875]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,201246.0,5.0,0.0,Raynaud,1642875.0,,,,,,,,,,,,,,,
631,PT07M13.00S,2026-03-09T03:08:56.4Z,4,REGULAR,freethrow,1 of 2,[],1642875,,,1610612758,111,100,2026-03-09T03:08:56Z,6150000,False,,,0,,M. Raynaud Free Throw 1 of 2 (25 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
632,PT07M13.00S,2026-03-09T03:08:56.9Z,4,REGULAR,substitution,out,[],1630581,,,1610612758,111,100,2026-03-09T03:09:08Z,6160000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M13.00S,2026-03-09T03:08:56.9Z,4,REGULAR,substitution,out,[],1627824,,,1610612758,111,100,2026-03-09T03:09:08Z,6170000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT07M13.00S,2026-03-09T03:08:56.9Z,4,REGULAR,substitution,in,[],1630200,,,1610612758,111,100,2026-03-09T03:09:08Z,6180000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT07M13.00S,2026-03-09T03:08:56.9Z,4,REGULAR,substitution,in,[],1642265,,,1610612758,111,100,2026-03-09T03:09:08Z,6190000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT07M13.00S,2026-03-09T03:09:24.6Z,4,REGULAR,freethrow,2 of 2,[],1642875,,,1610612758,112,100,2026-03-09T03:09:24Z,6200000,False,,,0,,M. Raynaud Free Throw 2 of 2 (26 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
637,PT06M59.00S,2026-03-09T03:09:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,90.62089356110381,53.431372549019606,1610612741,112,102,2026-03-09T03:09:44Z,6210000,False,17.0,36.0,1,right,M. Buzelis driving Layup (15 PTS) (T. Jones 4 AST),"[1641824, 1630200]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,3.96,,,,,,,T. Jones,1630200.0,4.0,,,
638,PT06M45.00S,2026-03-09T03:09:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,11.514454664914586,46.568627450980394,1610612758,112,102,2026-03-09T03:10:02Z,6220000,False,17.0,56.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.83,,,,,,,,,,,,
639,PT06M44.00S,2026-03-09T03:09:53.3Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612741,112,102,2026-03-09T03:10:02Z,6230000,False,,,0,,N. Richards REBOUND (Off:3 Def:8),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,638.0,11.0,8.0,3.0,,,,,,,,
640,PT06M44.00S,2026-03-09T03:09:55.2Z,4,REGULAR,turnover,out-of-bounds,[],1630208,,,1610612741,112,102,2026-03-09T03:10:09Z,6240000,False,,,0,,N. Richards bad pass out-of-bounds TURNOVER (2 TO),[1630208],1610612741.0,CHI,bad pass,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,202026.0,,,,,,,,,,,,,,,,,2.0,,
641,PT06M44.00S,2026-03-09T03:10:04.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,112,102,2026-03-09T03:10:04Z,6250000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M44.00S,2026-03-09T03:10:06.3Z,4,REGULAR,substitution,out,[],1630165,,,1610612758,112,102,2026-03-09T03:12:59Z,6260000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M44.00S,2026-03-09T03:10:06.3Z,4,REGULAR,substitution,out,[],1642363,,,1610612758,112,102,2026-03-09T03:12:59Z,6270000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M44.00S,2026-03-09T03:10:06.3Z,4,REGULAR,substitution,in,[],1628370,,,1610612758,112,102,2026-03-09T03:12:59Z,6280000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT06M44.00S,2026-03-09T03:10:06.3Z,4,REGULAR,substitution,in,[],1631342,,,1610612758,112,102,2026-03-09T03:12:59Z,6290000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT06M33.00S,2026-03-09T03:13:07.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201566,27.414586070959263,78.92156862745098,1610612758,115,102,2026-03-09T03:13:11Z,6300000,False,-145.0,205.0,1,left,R. Westbrook 25' 3PT  (17 PTS) (M. Monk 5 AST),"[201566, 1628370]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,25.1,,,,,,,M. Monk,1628370.0,5.0,,,
649,PT06M27.00S,2026-03-09T03:13:18.5Z,4,REGULAR,foul,personal,[],1628370,,,1610612741,115,102,2026-03-09T03:13:29Z,6320000,False,,,0,,M. Monk personal FOUL (2 PF),"[1628370, 1630200]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,202026.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
651,PT06M17.00S,2026-03-09T03:13:48.3Z,4,REGULAR,turnover,offensive goaltending,[],1630208,,,1610612741,115,102,2026-03-09T03:14:07Z,6340000,False,,,0,,N. Richards offensive goaltending TURNOVER (3 TO),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,202026.0,,,,,,,,,,,,,,,,,3.0,,
652,PT06M07.00S,2026-03-09T03:14:08.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,10.33180026281209,50.0,1610612758,115,102,2026-03-09T03:14:14Z,6350000,False,0.0,45.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.46,,,,,,,,,,,,
653,PT06M04.00S,2026-03-09T03:14:11.8Z,4,REGULAR,rebound,defensive,[],1642265,,,1610612741,115,102,2026-03-09T03:14:14Z,6360000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:2),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,652.0,3.0,2.0,1.0,,,,,,,,
654,PT06M03.00S,2026-03-09T03:14:17.1Z,4,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,115,102,2026-03-09T03:14:23Z,6370000,False,,,0,,M. Buzelis step out-of-bounds TURNOVER (3 TO),[1641824],1610612741.0,CHI,step,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,1628172.0,,,,,,,,,,,,,,,,,3.0,,
655,PT06M03.00S,2026-03-09T03:14:21.0Z,4,REGULAR,substitution,out,[],1630208,,,1610612758,115,102,2026-03-09T03:14:30Z,6380000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT06M03.00S,2026-03-09T03:14:21.0Z,4,REGULAR,substitution,in,[],1630188,,,1610612758,115,102,2026-03-09T03:14:30Z,6390000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M51.00S,2026-03-09T03:14:45.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631342,8.754927726675426,3.9215686274509802,1610612758,115,102,2026-03-09T03:14:54Z,6400000,False,230.0,30.0,1,left,MISS D. Plowden 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.23,,,,,,,,,,,,
658,PT05M51.00S,2026-03-09T03:14:45.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,115,102,2026-03-09T03:14:54Z,6410000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,657.0,,,,,,,,,,,
659,PT05M51.00S,2026-03-09T03:14:49.6Z,4,REGULAR,foul,personal,[],1630171,,,1610612758,115,102,2026-03-09T03:15:08Z,6420000,False,,,0,,I. Okoro loose ball personal FOUL (6 PF),"[1630171, 201566]",1610612741.0,CHI,loose ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1628172.0,6.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
661,PT05M51.00S,2026-03-09T03:15:04.2Z,4,REGULAR,substitution,out,[],1630171,,,1610612758,115,102,2026-03-09T03:15:13Z,6440000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M51.00S,2026-03-09T03:15:04.2Z,4,REGULAR,substitution,in,[],1630172,,,1610612758,115,102,2026-03-09T03:15:13Z,6450000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M38.00S,2026-03-09T03:15:37.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201566,7.966491458607096,44.11764705882353,1610612758,115,102,2026-03-09T03:15:42Z,6460000,False,29.0,22.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.7,,,,,,,,,,,,
664,PT05M36.00S,2026-03-09T03:15:39.9Z,4,REGULAR,rebound,defensive,[],1642265,,,1610612741,115,102,2026-03-09T03:15:42Z,6470000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:3),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,,,,663.0,4.0,3.0,1.0,,,,,,,,
666,PT05M24.00S,2026-03-09T03:16:01.8Z,4,REGULAR,3pt,Jump Shot,[],1641824,70.51576872536137,78.67647058823529,1610612741,115,102,2026-03-09T03:16:08Z,6490000,False,143.0,225.0,1,right,MISS M. Buzelis 26' 3PT - blocked,"[1641824, 1628370]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.66,,,,,Monk,1628370.0,,,,,,
667,PT05M24.00S,2026-03-09T03:16:01.8Z,4,REGULAR,block,,[],1628370,,,1610612741,115,102,2026-03-09T03:16:04Z,6500000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
668,PT05M20.00S,2026-03-09T03:16:05.8Z,4,REGULAR,rebound,defensive,[],201566,,,1610612758,115,102,2026-03-09T03:16:08Z,6510000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:8),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,666.0,10.0,8.0,2.0,,,,,,,,
669,PT05M02.00S,2026-03-09T03:16:23.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,12.040078843626807,59.55882352941176,1610612758,115,102,2026-03-09T03:17:32Z,6520000,False,-48.0,61.0,1,left,MISS M. Raynaud 7' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.73,,,,,,,,,,,,
670,PT05M00.00S,2026-03-09T03:16:25.5Z,4,REGULAR,rebound,defensive,[],1642265,,,1610612741,115,102,2026-03-09T03:16:28Z,6530000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:4),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,669.0,5.0,4.0,1.0,,,,,,,,
728,PT04M56.00S,2026-03-09T03:16:33.4Z,4,REGULAR,turnover,bad pass,[],1642265,,,1610612741,115,102,2026-03-09T03:28:28Z,6555000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 1642875]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Raynaud,1642875.0
729,PT04M56.00S,2026-03-09T03:16:33.4Z,4,REGULAR,steal,,[],1642875,,,1610612758,115,102,2026-03-09T03:28:28Z,6557500,False,,,0,,M. Raynaud STEAL (1 STL),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
673,PT04M50.00S,2026-03-09T03:16:36.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1631342,10.33180026281209,49.26470588235294,1610612758,115,102,2026-03-09T03:46:04Z,6560000,False,4.0,45.0,1,left,MISS D. Plowden running Layup,[1631342],1610612758.0,SAC,running,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.48,,,,,,,,,,,,
674,PT04M47.00S,2026-03-09T03:16:39.0Z,4,REGULAR,rebound,defensive,[],1641824,,,1610612741,115,102,2026-03-09T03:16:39Z,6570000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:6),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,673.0,7.0,6.0,1.0,,,,,,,,
675,PT04M44.00S,2026-03-09T03:16:41.9Z,4,REGULAR,3pt,Jump Shot,[],1642265,65.78515111695138,56.61764705882353,1610612741,115,102,2026-03-09T03:19:18Z,6580000,False,33.0,269.0,1,right,MISS R. Dillingham 27' running pullup 3PT,[1642265],1610612741.0,CHI,running pullup,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.11,,,,,,,,,,,,
676,PT04M41.00S,2026-03-09T03:16:44.9Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612758,115,102,2026-03-09T03:19:18Z,6590000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:7),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,675.0,8.0,7.0,1.0,,,,,,,,
677,PT04M40.00S,2026-03-09T03:16:59.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,115,102,2026-03-09T03:16:59Z,6600000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT04M40.00S,2026-03-09T03:18:53.6Z,4,REGULAR,substitution,out,[],1642265,,,1610612758,115,102,2026-03-09T03:19:37Z,6610000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT04M40.00S,2026-03-09T03:18:53.6Z,4,REGULAR,substitution,in,[],1630581,,,1610612758,115,102,2026-03-09T03:19:37Z,6620000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT04M29.00S,2026-03-09T03:19:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.783837056504599,57.59803921568627,1610612758,117,102,2026-03-09T03:20:03Z,6630000,False,-38.0,11.0,1,left,R. Westbrook driving reverse Layup (19 PTS),[201566],1610612758.0,SAC,driving reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,3.96,,,,,,,,,,,,
681,PT04M21.00S,2026-03-09T03:20:09.9Z,4,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612741,117,102,2026-03-09T03:20:20Z,6640000,False,,,0,,M. Raynaud shooting personal FOUL (3 PF) (Smith 2 FT),"[1642875, 1630188]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,3.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,
683,PT04M21.00S,2026-03-09T03:20:35.3Z,4,REGULAR,freethrow,1 of 2,[],1630188,,,1610612741,117,102,2026-03-09T03:20:35Z,6660000,False,,,0,,MISS J. Smith Free Throw 1 of 2,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
684,PT04M21.00S,2026-03-09T03:20:35.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,117,102,2026-03-09T03:20:35Z,6670000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,683.0,,,,,,,,,,,
685,PT04M21.00S,2026-03-09T03:20:53.8Z,4,REGULAR,freethrow,2 of 2,[],1630188,,,1610612741,117,103,2026-03-09T03:20:53Z,6680000,False,,,0,,J. Smith Free Throw 2 of 2 (4 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
686,PT04M02.00S,2026-03-09T03:21:12.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,17.69053876478318,49.26470588235294,1610612758,117,103,2026-03-09T03:21:21Z,6690000,False,4.0,114.0,1,left,MISS R. Westbrook 11' pullup Shot,[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.39,,,,,,,,,,,,
687,PT04M00.00S,2026-03-09T03:21:14.5Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,117,103,2026-03-09T03:21:21Z,6700000,False,,,0,,J. Giddey REBOUND (Off:1 Def:10),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,686.0,11.0,10.0,1.0,,,,,,,,
