actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
425,PT04M47.00S,2026-03-16T03:35:53.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642262,80.23981603153744,47.794117647058826,1610612762,78,72,2026-03-16T03:40:05Z,3990000,False,-11.0,133.0,1,right,C. Williams 13' pullup Jump Shot (20 PTS),[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,13.37,Made,20.0,,,,,,,,,,,,,,,,,
426,PT04M31.00S,2026-03-16T03:36:12.0Z,3,REGULAR,foul,personal,['2freethrow'],1641989,,,1610612758,78,72,2026-03-16T03:36:21Z,4000000,False,,,0,,E. Harkless shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1641989, 201942]",1610612762.0,UTA,shooting,,,Harkless,E. Harkless,,,,,Mid-Range,8-16 Left,,,,,,,,,,201245.0,3.0,0.0,DeRozan,201942.0,,,,,,
428,PT04M31.00S,2026-03-16T03:36:39.3Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,79,72,2026-03-16T03:36:39Z,4020000,False,,,0,,D. DeRozan Free Throw 1 of 2 (25 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
429,PT04M31.00S,2026-03-16T03:36:54.6Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,80,72,2026-03-16T03:36:54Z,4030000,False,,,0,,D. DeRozan Free Throw 2 of 2 (26 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
430,PT04M18.00S,2026-03-16T03:37:09.4Z,3,REGULAR,3pt,Jump Shot,[],1641989,67.09921156373193,43.13725490196079,1610612762,80,72,2026-03-16T03:37:15Z,4040000,False,-34.0,257.0,1,right,MISS E. Harkless 25' 3PT,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
431,PT04M14.00S,2026-03-16T03:37:13.4Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,80,72,2026-03-16T03:37:15Z,4050000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:10),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,,,,430.0,10.0,10.0,0.0,,,,,,,,,,,,,
432,PT04M02.00S,2026-03-16T03:37:25.5Z,3,REGULAR,3pt,Jump Shot,[],1631342,25.706307490144546,18.872549019607842,1610612758,80,72,2026-03-16T03:37:29Z,4060000,False,156.0,189.0,1,left,MISS D. Plowden 24' 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
433,PT03M59.00S,2026-03-16T03:37:28.5Z,3,REGULAR,rebound,defensive,[],1642396,,,1610612762,80,72,2026-03-16T03:42:17Z,4070000,False,,,0,,B. Hinson REBOUND (Off:0 Def:1),[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Right Center,,,,432.0,1.0,1.0,0.0,,,,,,,,,,,,,
434,PT03M45.00S,2026-03-16T03:37:42.1Z,3,REGULAR,2pt,Jump Shot,[],1642396,78.26872536136662,50.98039215686274,1610612762,80,72,2026-03-16T03:41:36Z,4080000,False,5.0,152.0,1,right,MISS B. Hinson 15' turnaround fadeaway Shot,[1642396],1610612762.0,UTA,turnaround fadeaway,,,Hinson,B. Hinson,,,,,Mid-Range,8-16 Center,15.19,Missed,,,,,,,,,,,,,,,,,,
435,PT03M42.00S,2026-03-16T03:37:45.1Z,3,REGULAR,rebound,offensive,[],1643158,,,1610612762,80,72,2026-03-16T03:37:50Z,4090000,False,,,0,,A. Garcia REBOUND (Off:1 Def:5),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Mid-Range,8-16 Center,,,,434.0,6.0,5.0,1.0,,,,,,,,,,,,,
436,PT03M35.00S,2026-03-16T03:37:52.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641989,93.51182654402102,4.411764705882353,1610612762,80,75,2026-03-16T03:38:07Z,4100000,False,-228.0,8.0,1,right,E. Harkless 3PT  (10 PTS) (B. Mbeng 2 AST),"[1641989, 1643016]",1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Left Corner 3,24+ Left,22.81,Made,10.0,,,,,,,,,,,,,,,B. Mbeng,1643016.0,2.0
438,PT03M16.00S,2026-03-16T03:38:15.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,9.937582128777924,48.529411764705884,1610612758,82,75,2026-03-16T03:43:54Z,4120000,False,7.0,41.0,1,left,M. Raynaud turnaround Hook (8 PTS) (D. DeRozan 9 AST),"[1642875, 201942]",1610612758.0,SAC,turnaround,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,4.16,Made,8.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,9.0
440,PT03M06.00S,2026-03-16T03:38:24.7Z,3,REGULAR,foul,personal,['2freethrow'],1631342,,,1610612762,82,75,2026-03-16T03:38:46Z,4140000,False,,,0,,D. Plowden shooting personal FOUL (3 PF) (Williams 2 FT),"[1631342, 1642262]",1610612758.0,SAC,shooting,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201245.0,3.0,0.0,Williams,1642262.0,,,,,,
442,PT03M06.00S,2026-03-16T03:38:50.5Z,3,REGULAR,freethrow,1 of 2,[],1642262,,,1610612762,82,76,2026-03-16T03:39:26Z,4160000,False,,,0,,C. Williams Free Throw 1 of 2 (21 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
443,PT03M06.00S,2026-03-16T03:38:52.3Z,3,REGULAR,substitution,out,[],1630165,,,1610612762,82,76,2026-03-16T03:39:11Z,4170000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M06.00S,2026-03-16T03:38:52.3Z,3,REGULAR,substitution,out,[],201942,,,1610612762,82,76,2026-03-16T03:39:11Z,4180000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M06.00S,2026-03-16T03:38:52.3Z,3,REGULAR,substitution,out,[],1642875,,,1610612762,82,76,2026-03-16T03:39:11Z,4190000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M06.00S,2026-03-16T03:38:52.3Z,3,REGULAR,substitution,out,[],1642396,,,1610612762,82,76,2026-03-16T03:39:11Z,4200000,False,,,0,,SUB out: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M06.00S,2026-03-16T03:38:52.3Z,3,REGULAR,substitution,in,[],1642363,,,1610612762,82,76,2026-03-16T03:39:11Z,4210000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M06.00S,2026-03-16T03:38:52.3Z,3,REGULAR,substitution,in,[],1630173,,,1610612762,82,76,2026-03-16T03:39:11Z,4220000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M06.00S,2026-03-16T03:38:52.3Z,3,REGULAR,substitution,in,[],1642928,,,1610612762,82,76,2026-03-16T03:39:11Z,4230000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M06.00S,2026-03-16T03:38:52.3Z,3,REGULAR,substitution,in,[],1631131,,,1610612762,82,76,2026-03-16T03:39:11Z,4240000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M06.00S,2026-03-16T03:38:50.5Z,3,REGULAR,freethrow,2 of 2,[],1642262,,,1610612762,82,76,2026-03-16T03:39:26Z,4250000,False,,,0,,MISS C. Williams Free Throw 2 of 2,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT03M03.00S,2026-03-16T03:38:53.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,82,76,2026-03-16T03:57:10Z,4260000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:7),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,451.0,10.0,7.0,3.0,,,,,,,,,,,,,
453,PT02M49.00S,2026-03-16T03:39:37.1Z,3,REGULAR,3pt,Jump Shot,[],1642363,31.09395532194481,63.725490196078425,1610612758,82,76,2026-03-16T03:45:28Z,4270000,False,-69.0,240.0,1,left,MISS N. Clifford 24' pullup 3PT,[1642363],1610612758.0,SAC,pullup,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
454,PT02M46.00S,2026-03-16T03:39:40.1Z,3,REGULAR,rebound,defensive,[],1643158,,,1610612762,82,76,2026-03-16T03:39:47Z,4280000,False,,,0,,A. Garcia REBOUND (Off:1 Def:6),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Above the Break 3,24+ Center,,,,453.0,7.0,6.0,1.0,,,,,,,,,,,,,
455,PT02M31.00S,2026-03-16T03:39:54.3Z,3,REGULAR,3pt,Jump Shot,[],1641989,65.91655716162943,33.088235294117645,1610612762,82,76,2026-03-16T03:45:51Z,4290000,False,-85.0,268.0,1,right,MISS E. Harkless 28' pullup 3PT,[1641989],1610612762.0,UTA,pullup,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Center,28.09,Missed,,,,,,,,,,,,,,,,,,
456,PT02M28.00S,2026-03-16T03:39:57.3Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,82,76,2026-03-16T03:40:01Z,4300000,False,,,0,,O. Tshiebwe REBOUND (Off:3 Def:3),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Center,,,,455.0,6.0,3.0,3.0,,,,,,,,,,,,,
457,PT02M27.00S,2026-03-16T03:39:59.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631131,91.27792378449409,52.450980392156865,1610612762,82,78,2026-03-16T03:46:18Z,4310000,False,12.0,29.0,1,right,O. Tshiebwe putback Layup (8 PTS),[1631131],1610612762.0,UTA,putback,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,3.2,Made,8.0,,,,,,,,,,,,,,,,,
459,PT02M15.00S,2026-03-16T03:40:19.3Z,3,REGULAR,substitution,out,[],1642262,,,1610612758,82,78,2026-03-16T03:40:26Z,4330000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M15.00S,2026-03-16T03:40:19.3Z,3,REGULAR,substitution,in,[],1642396,,,1610612758,82,78,2026-03-16T03:40:26Z,4340000,False,,,0,,SUB in: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M57.00S,2026-03-16T03:40:49.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631342,14.4053876478318,38.72549019607843,1610612758,84,78,2026-03-16T03:47:27Z,4350000,False,56.0,83.0,1,left,D. Plowden 10' turnaround fadeaway bank Jump Shot (5 PTS) (D. Cardwell 1 AST),"[1631342, 1642928]",1610612758.0,SAC,turnaround fadeaway bank,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),8-16 Right,10.03,Made,5.0,,,,,,,,,,,,,,,D. Cardwell,1642928.0,1.0
463,PT01M50.00S,2026-03-16T03:40:57.2Z,3,REGULAR,3pt,Jump Shot,[],1642396,92.9862023653088,95.83333333333334,1610612762,84,81,2026-03-16T03:41:04Z,4370000,False,229.0,13.0,1,right,B. Hinson 3PT  (3 PTS) (O. Tshiebwe 1 AST),"[1642396, 1631131]",1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Right Corner 3,24+ Right,22.96,Made,3.0,,,,,,,,,,,,,,,O. Tshiebwe,1631131.0,1.0
465,PT01M34.00S,2026-03-16T03:41:12.3Z,3,REGULAR,turnover,bad pass,[],1631342,,,1610612758,84,81,2026-03-16T03:43:01Z,4390000,False,,,0,,D. Plowden bad pass TURNOVER (2 TO),"[1631342, 1642396]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,2.0,Hinson,1642396.0,,,
466,PT01M34.00S,2026-03-16T03:41:12.3Z,3,REGULAR,steal,,[],1642396,,,1610612762,84,81,2026-03-16T03:41:14Z,4400000,False,,,0,,B. Hinson STEAL (1 STL),[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
467,PT01M33.00S,2026-03-16T03:41:15.9Z,3,REGULAR,foul,personal,['2freethrow'],1642363,,,1610612762,84,81,2026-03-16T03:41:42Z,4410000,False,,,0,,N. Clifford shooting personal FOUL (5 PF) (Hinson 2 FT),"[1642363, 1642396]",1610612758.0,SAC,shooting,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,,201638.0,5.0,0.0,Hinson,1642396.0,,,,,,
469,PT01M33.00S,2026-03-16T03:41:44.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642396,,,1610612762,84,81,2026-03-16T03:41:44Z,4430000,False,,,0,,MISS B. Hinson Free Throw 1 of 2,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT01M33.00S,2026-03-16T03:41:44.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,84,81,2026-03-16T03:41:44Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,469.0,,,,,,,,,,,,,,,,
471,PT01M33.00S,2026-03-16T03:41:45.9Z,3,REGULAR,substitution,out,[],1642363,,,1610612762,84,81,2026-03-16T03:41:49Z,4450000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M33.00S,2026-03-16T03:41:45.9Z,3,REGULAR,substitution,in,[],1630165,,,1610612762,84,81,2026-03-16T03:41:49Z,4460000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M33.00S,2026-03-16T03:42:01.0Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642396,,,1610612762,84,82,2026-03-16T03:42:01Z,4470000,False,,,0,,B. Hinson Free Throw 2 of 2 (4 PTS),[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
474,PT01M12.00S,2026-03-16T03:42:23.4Z,3,REGULAR,turnover,bad pass,[],203926,,,1610612758,84,82,2026-03-16T03:42:36Z,4480000,False,,,0,,D. McDermott bad pass TURNOVER (1 TO),"[203926, 1631131]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Tshiebwe,1631131.0,,,
475,PT01M12.00S,2026-03-16T03:42:23.4Z,3,REGULAR,steal,,[],1631131,,,1610612762,84,82,2026-03-16T03:51:01Z,4490000,False,,,0,,O. Tshiebwe STEAL (3 STL),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
476,PT01M10.00S,2026-03-16T03:42:31.2Z,3,REGULAR,turnover,out-of-bounds,[],1643016,,,1610612762,84,82,2026-03-16T03:42:42Z,4500000,False,,,0,,B. Mbeng bad pass out-of-bounds TURNOVER (3 TO),[1643016],1610612762.0,UTA,bad pass,,,Mbeng,B. Mbeng,,,,,Restricted Area,0-8 Center,,,,,,,,,,201638.0,,,,,3.0,,,,,
477,PT01M00.00S,2026-03-16T03:42:52.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,25.04927726675427,17.892156862745097,1610612758,87,82,2026-03-16T03:50:56Z,4510000,False,161.0,183.0,1,left,K. Hayes 24' 3PT step back (16 PTS),[1630165],1610612758.0,SAC,step back,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,24.34,Made,16.0,,,,,,,,,,,,,,,,,
478,PT00M51.40S,2026-03-16T03:43:01.6Z,3,REGULAR,3pt,Jump Shot,[],1642396,70.38436268068331,80.14705882352942,1610612762,87,85,2026-03-16T03:43:10Z,4520000,False,151.0,226.0,1,right,B. Hinson 27' 3PT  (7 PTS) (E. Harkless 3 AST),"[1642396, 1641989]",1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Right Center,27.16,Made,7.0,,,,,,,,,,,,,,,E. Harkless,1641989.0,3.0
480,PT00M33.10S,2026-03-16T03:43:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,15.456636005256241,44.6078431372549,1610612758,89,85,2026-03-16T03:52:16Z,4540000,False,27.0,93.0,1,left,P. Achiuwa 9' step back Jump Shot (16 PTS),[1630173],1610612758.0,SAC,step back,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,9.66,Made,16.0,,,,,,,,,,,,,,,,,
482,PT00M11.50S,2026-03-16T03:43:48.8Z,3,REGULAR,3pt,Jump Shot,[],1643158,71.82982917214193,17.401960784313726,1610612762,89,88,2026-03-16T03:43:56Z,4560000,False,-163.0,212.0,1,right,A. Garcia 26' 3PT  (3 PTS) (B. Mbeng 3 AST),"[1643158, 1643016]",1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Above the Break 3,24+ Left Center,26.77,Made,3.0,,,,,,,,,,,,,,,B. Mbeng,1643016.0,3.0
484,PT00M01.00S,2026-03-16T03:44:05.1Z,3,REGULAR,3pt,Jump Shot,[],1631342,29.517082785808146,29.901960784313726,1610612758,89,88,2026-03-16T03:53:18Z,4580000,False,100.0,225.0,1,left,MISS D. Plowden 24' 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
485,PT00M00.20S,2026-03-16T03:44:05.9Z,3,REGULAR,rebound,defensive,[],1642396,,,1610612762,89,88,2026-03-16T03:56:34Z,4590000,False,,,0,,B. Hinson REBOUND (Off:0 Def:2),[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Right Center,,,,484.0,2.0,2.0,0.0,,,,,,,,,,,,,
486,PT00M00.00S,2026-03-16T03:44:09.9Z,3,REGULAR,period,end,[],0,,,1610612762,89,88,2026-03-16T03:44:09Z,4600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2026-03-16T03:44:24.3Z,4,REGULAR,substitution,out,['startperiod'],1631342,,,1610612762,89,88,2026-03-16T03:46:53Z,4610000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2026-03-16T03:44:24.3Z,4,REGULAR,substitution,out,['startperiod'],1642396,,,1610612762,89,88,2026-03-16T03:46:53Z,4620000,False,,,0,,SUB out: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2026-03-16T03:44:24.3Z,4,REGULAR,substitution,out,['startperiod'],1641989,,,1610612762,89,88,2026-03-16T03:46:53Z,4630000,False,,,0,,SUB out: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2026-03-16T03:44:24.3Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612762,89,88,2026-03-16T03:46:53Z,4640000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2026-03-16T03:44:24.3Z,4,REGULAR,substitution,in,['startperiod'],1642268,,,1610612762,89,88,2026-03-16T03:46:53Z,4650000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2026-03-16T03:44:24.3Z,4,REGULAR,substitution,in,['startperiod'],1642262,,,1610612762,89,88,2026-03-16T03:46:53Z,4660000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2026-03-16T03:46:49.3Z,4,REGULAR,period,start,[],0,,,1610612758,89,88,2026-03-16T03:46:54Z,4670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M48.00S,2026-03-16T03:47:07.0Z,4,REGULAR,foul,technical,['1freethrow'],1631131,,,1610612758,89,88,2026-03-16T03:47:15Z,4680000,False,,,0,,O. Tshiebwe defensive-3-second technical FOUL (1 Tech),[1631131],1610612762.0,UTA,defensive-3-second,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,0.0,1.0,,,,,,,,
495,PT11M48.00S,2026-03-16T03:47:26.9Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,90,88,2026-03-16T03:47:26Z,4690000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (27 PTS),[201942],1610612758.0,SAC,technical,,,DeRozan,D. DeRozan,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
496,PT11M44.00S,2026-03-16T03:47:52.5Z,4,REGULAR,foul,personal,['2freethrow'],1643158,,,1610612758,90,88,2026-03-16T03:47:59Z,4700000,False,,,0,,A. Garcia shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1643158, 201942]",1610612762.0,UTA,shooting,,,Garcia,A. Garcia,,,,,Mid-Range,8-16 Left,,,,,,,,,,201245.0,2.0,0.0,DeRozan,201942.0,,,,,,
498,PT11M44.00S,2026-03-16T03:48:17.7Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,91,88,2026-03-16T03:48:17Z,4720000,False,,,0,,D. DeRozan Free Throw 1 of 2 (28 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
499,PT11M44.00S,2026-03-16T03:48:31.1Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,92,88,2026-03-16T03:48:31Z,4730000,False,,,0,,D. DeRozan Free Throw 2 of 2 (29 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
500,PT11M30.00S,2026-03-16T03:48:46.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,80.89684625492772,44.6078431372549,1610612762,92,88,2026-03-16T03:55:07Z,4740000,False,-27.0,127.0,1,right,MISS I. Collier 12' driving floating Shot,[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,12.99,Missed,,,,,,,,,,,,,,,,,,
501,PT11M28.00S,2026-03-16T03:48:48.7Z,4,REGULAR,rebound,defensive,[],203926,,,1610612758,92,88,2026-03-16T03:48:50Z,4750000,False,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,500.0,2.0,2.0,0.0,,,,,,,,,,,,,
502,PT11M16.00S,2026-03-16T03:49:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,5.863994743758213,54.41176470588235,1610612758,94,88,2026-03-16T03:49:11Z,4760000,False,-22.0,3.0,1,left,P. Achiuwa reverse Layup (18 PTS),[1630173],1610612758.0,SAC,reverse,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.23,Made,18.0,,,,,,,,,,,,,,,,,
503,PT11M00.00S,2026-03-16T03:49:17.3Z,4,REGULAR,2pt,Jump Shot,[],1642262,84.1819973718791,33.088235294117645,1610612762,94,90,2026-03-16T03:49:23Z,4770000,False,-85.0,96.0,1,right,C. Williams 12' pullup Jump Shot (23 PTS) (I. Collier 3 AST),"[1642262, 1642268]",1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,8-16 Left,12.81,Made,23.0,,,,,,,,,,,,,,,I. Collier,1642268.0,3.0
505,PT10M46.00S,2026-03-16T03:49:31.6Z,4,REGULAR,2pt,Jump Shot,[],201942,8.754927726675426,78.67647058823529,1610612758,96,90,2026-03-16T03:49:39Z,4790000,False,-143.0,30.0,1,left,D. DeRozan 14' turnaround Jump Shot (31 PTS) (D. McDermott 2 AST),"[201942, 203926]",1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,14.65,Made,31.0,,,,,,,,,,,,,,,D. McDermott,203926.0,2.0
507,PT10M35.00S,2026-03-16T03:49:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,90.88370565045992,62.5,1610612762,96,90,2026-03-16T03:49:48Z,4810000,False,62.0,33.0,1,right,MISS I. Collier 7' driving Layup - blocked,"[1642268, 1630165]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,Hayes,1630165.0,,,,,,,,,,,
526,PT10M35.00S,2026-03-16T03:49:41.8Z,4,REGULAR,block,,[],1630165,,,1610612762,96,90,2026-03-16T03:51:51Z,4815000,False,,,0,,K. Hayes BLOCK (2 BLK),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
