actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT05M38.00S,2026-01-17T03:57:36.9Z,2,REGULAR,substitution,in,[],1642273,,,1610612764,52,40,2026-01-17T03:57:51Z,2590000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M38.00S,2026-01-17T03:58:02.5Z,2,REGULAR,freethrow,2 of 2,[],1642364,,,1610612764,52,41,2026-01-17T03:58:02Z,2600000,False,,,0,,J. Watkins Free Throw 2 of 2 (2 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
269,PT05M25.00S,2026-01-17T03:58:18.4Z,2,REGULAR,turnover,lost ball,[],201942,,,1610612758,52,41,2026-01-17T03:58:27Z,2610000,False,,,0,,D. DeRozan lost ball TURNOVER (2 TO),"[201942, 1642364]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Watkins,1642364.0,,
270,PT05M25.00S,2026-01-17T03:58:18.4Z,2,REGULAR,steal,,[],1642364,,,1610612764,52,41,2026-01-17T03:58:21Z,2620000,False,,,0,,J. Watkins STEAL (2 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT05M21.00S,2026-01-17T03:58:22.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642364,92.19776609724047,52.69607843137255,1610612764,52,43,2026-01-17T04:00:27Z,2630000,False,13.0,21.0,1,right,J. Watkins running DUNK (4 PTS) (K. George 2 AST),"[1642364, 1642273]",1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,2.48,Made,4.0,K. George,1642273.0,2.0,,,,,,,,,,,,,,
273,PT05M21.00S,2026-01-17T03:58:33.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,52,43,2026-01-17T03:58:33Z,2650000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M21.00S,2026-01-17T03:59:10.9Z,2,REGULAR,substitution,out,[],1642364,,,1610612758,52,43,2026-01-17T04:01:15Z,2660000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M21.00S,2026-01-17T03:59:10.9Z,2,REGULAR,substitution,in,[],1630551,,,1610612758,52,43,2026-01-17T04:01:15Z,2670000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M06.00S,2026-01-17T04:01:35.1Z,2,REGULAR,3pt,Jump Shot,[],203897,28.86005256241787,24.264705882352942,1610612758,52,43,2026-01-17T04:01:45Z,2680000,False,129.0,219.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
277,PT05M02.00S,2026-01-17T04:01:39.1Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,52,43,2026-01-17T04:01:45Z,2690000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,276.0,,,,,,3.0,1.0,2.0,,,,,
278,PT04M57.00S,2026-01-17T04:01:44.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,3.1044678055190538,97.30392156862744,1610612758,52,43,2026-01-17T04:01:50Z,2700000,False,-237.0,-23.0,1,left,MISS D. Sabonis 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
279,PT04M53.00S,2026-01-17T04:01:48.6Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,52,43,2026-01-17T04:01:50Z,2710000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,278.0,,,,,,2.0,2.0,0.0,,,,,
280,PT04M50.00S,2026-01-17T04:01:53.7Z,2,REGULAR,turnover,out-of-bounds,[],1642259,,,1610612764,52,43,2026-01-17T04:05:04Z,2720000,False,,,0,,A. Sarr lost ball out-of-bounds TURNOVER (2 TO),[1642259],1610612764.0,WAS,lost ball,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,,,,
281,PT04M34.00S,2026-01-17T04:02:19.1Z,2,REGULAR,foul,personal,['2freethrow'],1642860,,,1610612758,52,43,2026-01-17T04:02:59Z,2730000,False,,,0,,W. Riley shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1642860, 1630173]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,2.0,0.0,Achiuwa,1630173.0,,,,,,,,
283,PT04M34.00S,2026-01-17T04:03:00.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630173,,,1610612758,52,43,2026-01-17T04:03:00Z,2750000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
284,PT04M34.00S,2026-01-17T04:03:00.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,52,43,2026-01-17T04:03:00Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,,,
285,PT04M34.00S,2026-01-17T04:03:10.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630173,,,1610612758,53,43,2026-01-17T04:03:10Z,2770000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (14 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
286,PT04M25.00S,2026-01-17T04:03:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,84.97043363994744,62.5,1610612764,53,45,2026-01-17T04:03:40Z,2780000,False,62.0,89.0,1,right,A. Sarr 10' driving Layup (9 PTS) (J. Champagnie 1 AST),"[1642259, 1630551]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,10.86,Made,9.0,J. Champagnie,1630551.0,1.0,,,,,,,,,,,,,,
288,PT04M25.00S,2026-01-17T04:03:27.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201566,,,1610612764,53,45,2026-01-17T04:03:50Z,2800000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Sarr 1 FT),"[201566, 1642259]",1610612758.0,SAC,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,202058.0,1.0,0.0,Sarr,1642259.0,,,,,,,,
290,PT04M25.00S,2026-01-17T04:03:50.8Z,2,REGULAR,freethrow,1 of 1,[],1642259,,,1610612764,53,46,2026-01-17T04:03:50Z,2820000,False,,,0,,A. Sarr Free Throw 1 of 1 (10 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
291,PT04M17.00S,2026-01-17T04:03:57.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,16.90210249671485,38.72549019607843,1610612758,55,46,2026-01-17T04:04:40Z,2830000,False,56.0,106.0,1,left,D. Sabonis 12' floating Jump Shot (8 PTS) (R. Westbrook 3 AST),"[1627734, 201566]",1610612758.0,SAC,floating,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,12.04,Made,8.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
293,PT04M03.00S,2026-01-17T04:04:11.4Z,2,REGULAR,3pt,Jump Shot,[],1642860,70.25295663600527,20.588235294117645,1610612764,55,49,2026-01-17T04:04:16Z,2850000,False,-147.0,227.0,1,right,W. Riley 27' 3PT  (6 PTS) (K. George 3 AST),"[1642860, 1642273]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,27.06,Made,6.0,K. George,1642273.0,3.0,,,,,,,,,,,,,,
295,PT03M57.00S,2026-01-17T04:04:22.5Z,2,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612758,55,49,2026-01-17T04:04:31Z,2870000,False,,,0,,K. George shooting personal FOUL (3 PF) (LaVine 2 FT),"[1642273, 203897]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,1627541.0,3.0,0.0,LaVine,203897.0,,,,,,,,
297,PT03M57.00S,2026-01-17T04:04:46.9Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,55,49,2026-01-17T04:04:46Z,2890000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
298,PT03M57.00S,2026-01-17T04:04:46.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,55,49,2026-01-17T04:04:46Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,
299,PT03M57.00S,2026-01-17T04:04:47.6Z,2,REGULAR,substitution,out,[],1630173,,,1610612758,55,49,2026-01-17T04:05:02Z,2910000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M57.00S,2026-01-17T04:04:47.6Z,2,REGULAR,substitution,out,[],1642273,,,1610612758,55,49,2026-01-17T04:05:02Z,2920000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M57.00S,2026-01-17T04:04:47.6Z,2,REGULAR,substitution,in,[],1642363,,,1610612758,55,49,2026-01-17T04:05:02Z,2930000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M57.00S,2026-01-17T04:04:47.6Z,2,REGULAR,substitution,in,[],1642848,,,1610612758,55,49,2026-01-17T04:05:02Z,2940000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M57.00S,2026-01-17T04:05:09.5Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,56,49,2026-01-17T04:05:09Z,2950000,False,,,0,,Z. LaVine Free Throw 2 of 2 (3 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
304,PT03M43.00S,2026-01-17T04:05:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,91.27792378449409,39.21568627450981,1610612764,56,51,2026-01-17T04:05:45Z,2960000,False,-54.0,29.0,1,right,A. Sarr 6' driving Layup (12 PTS) (J. Champagnie 2 AST),"[1642259, 1630551]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,12.0,J. Champagnie,1630551.0,2.0,,,,,,,,,,,,,,
306,PT03M30.00S,2026-01-17T04:05:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,7.30946123521682,59.55882352941176,1610612758,58,51,2026-01-17T04:05:48Z,2980000,False,-48.0,16.0,1,left,D. DeRozan pullup bank Jump Shot (10 PTS),[201942],1610612758.0,SAC,pullup bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,10.0,,,,,,,,,,,,,,,,,
307,PT03M30.00S,2026-01-17T04:05:46.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,58,51,2026-01-17T04:05:52Z,2990000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,,,,
308,PT03M15.00S,2026-01-17T04:06:04.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,92.32917214191852,45.588235294117645,1610612764,58,53,2026-01-17T04:06:10Z,3000000,False,-22.0,20.0,1,right,A. Sarr DUNK (14 PTS) (T. Johnson 1 AST),"[1642259, 1642848]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.95,Made,14.0,T. Johnson,1642848.0,1.0,,,,,,,,,,,,,,
310,PT03M05.00S,2026-01-17T04:06:16.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642860,,,1610612758,58,53,2026-01-17T04:06:27Z,3020000,False,,,0,,W. Riley shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1642860, 201566]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627964.0,3.0,0.0,Westbrook,201566.0,,,,,,,,
312,PT03M05.00S,2026-01-17T04:06:42.3Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612758,59,53,2026-01-17T04:06:42Z,3040000,False,,,0,,R. Westbrook Free Throw 1 of 2 (10 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
313,PT03M05.00S,2026-01-17T04:06:45.3Z,2,REGULAR,substitution,out,[],203897,,,1610612758,59,53,2026-01-17T04:06:52Z,3050000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M05.00S,2026-01-17T04:06:45.3Z,2,REGULAR,substitution,out,[],1642860,,,1610612758,59,53,2026-01-17T04:06:52Z,3060000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M05.00S,2026-01-17T04:06:45.3Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,59,53,2026-01-17T04:06:52Z,3070000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M05.00S,2026-01-17T04:06:45.3Z,2,REGULAR,substitution,in,[],1642364,,,1610612758,59,53,2026-01-17T04:06:52Z,3080000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M05.00S,2026-01-17T04:07:01.2Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612758,60,53,2026-01-17T04:07:01Z,3090000,False,,,0,,R. Westbrook Free Throw 2 of 2 (11 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
318,PT02M54.00S,2026-01-17T04:07:12.4Z,2,REGULAR,3pt,Jump Shot,[],1642848,65.65374507227332,26.715686274509803,1610612764,60,53,2026-01-17T04:07:29Z,3100000,False,-116.0,270.0,1,right,MISS T. Johnson 29' pullup 3PT,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,29.44,Missed,,,,,,,,,,,,,,,,,,
319,PT02M48.00S,2026-01-17T04:07:18.4Z,2,REGULAR,rebound,offensive,[],1642259,,,1610612764,60,53,2026-01-17T04:07:24Z,3110000,False,,,0,,A. Sarr REBOUND (Off:1 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,318.0,,,,,,3.0,2.0,1.0,,,,,
320,PT02M48.00S,2026-01-17T04:07:18.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,91.67214191852825,45.83333333333333,1610612764,60,55,2026-01-17T04:07:41Z,3120000,False,-21.0,26.0,1,right,A. Sarr putback Layup (16 PTS),[1642259],1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.31,Made,16.0,,,,,,,,,,,,,,,,,
321,PT02M33.00S,2026-01-17T04:07:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,9.543363994743759,39.705882352941174,1610612758,60,55,2026-01-17T04:07:40Z,3130000,False,51.0,37.0,1,left,MISS N. Clifford 6' driving Layup,[1642363],1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,,,,,
322,PT02M31.00S,2026-01-17T04:07:36.1Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,60,55,2026-01-17T04:07:40Z,3140000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,321.0,,,,,,3.0,3.0,0.0,,,,,
323,PT02M20.00S,2026-01-17T04:07:47.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,90.3580814717477,47.30392156862745,1610612764,60,57,2026-01-17T04:08:01Z,3150000,False,-13.0,38.0,1,right,J. Champagnie driving DUNK (6 PTS) (T. Johnson 2 AST),"[1630551, 1642848]",1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,4.04,Made,6.0,T. Johnson,1642848.0,2.0,,,,,,,,,,,,,,
325,PT02M20.00S,2026-01-17T04:08:00.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,60,57,2026-01-17T04:08:00Z,3170000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M20.00S,2026-01-17T04:08:14.5Z,2,REGULAR,substitution,out,[],1627734,,,1610612758,60,57,2026-01-17T04:09:15Z,3180000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M20.00S,2026-01-17T04:08:14.5Z,2,REGULAR,substitution,out,[],201566,,,1610612758,60,57,2026-01-17T04:09:15Z,3190000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M20.00S,2026-01-17T04:08:14.5Z,2,REGULAR,substitution,in,[],203471,,,1610612758,60,57,2026-01-17T04:09:15Z,3200000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M20.00S,2026-01-17T04:08:14.5Z,2,REGULAR,substitution,in,[],1642928,,,1610612758,60,57,2026-01-17T04:09:15Z,3210000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M03.00S,2026-01-17T04:09:37.6Z,2,REGULAR,3pt,Jump Shot,[],203471,27.283180026281208,79.90196078431373,1610612758,63,57,2026-01-17T04:09:43Z,3220000,False,-150.0,204.0,1,left,D. Schröder 25' 3PT  (5 PTS) (N. Clifford 2 AST),"[203471, 1642363]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.29,Made,5.0,N. Clifford,1642363.0,2.0,,,,,,,,,,,,,,
332,PT01M48.00S,2026-01-17T04:09:52.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,90.75229960578186,55.14705882352941,1610612764,63,57,2026-01-17T04:09:59Z,3240000,False,26.0,34.0,1,right,MISS T. Johnson alley-oop Layup,[1642848],1610612764.0,WAS,alley-oop,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
333,PT01M46.00S,2026-01-17T04:09:54.8Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,63,57,2026-01-17T04:09:59Z,3250000,False,,,0,,N. Clifford REBOUND (Off:1 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,332.0,,,,,,3.0,2.0,1.0,,,,,
334,PT01M44.00S,2026-01-17T04:09:57.5Z,2,REGULAR,turnover,lost ball,[],1642363,,,1610612758,63,57,2026-01-17T04:10:03Z,3260000,False,,,0,,N. Clifford lost ball TURNOVER (1 TO),"[1642363, 1642848]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Johnson,1642848.0,,
335,PT01M44.00S,2026-01-17T04:09:57.5Z,2,REGULAR,steal,,[],1642848,,,1610612764,63,57,2026-01-17T04:09:59Z,3270000,False,,,0,,T. Johnson STEAL (1 STL),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
336,PT01M35.00S,2026-01-17T04:10:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642848,92.06636005256242,56.127450980392155,1610612764,63,57,2026-01-17T04:10:45Z,3280000,False,31.0,22.0,1,right,MISS T. Johnson driving finger roll Layup,[1642848],1610612764.0,WAS,driving finger roll,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
337,PT01M33.00S,2026-01-17T04:10:07.0Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,63,57,2026-01-17T04:10:13Z,3290000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,336.0,,,,,,4.0,3.0,1.0,,,,,
338,PT01M33.00S,2026-01-17T04:10:07.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630551,94.40999984741211,50.0,1610612764,63,59,2026-01-17T04:10:07Z,3300000,False,0.0,0.0,1,right,J. Champagnie tip Layup (8 PTS),[1630551],1610612764.0,WAS,tip,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
339,PT01M29.00S,2026-01-17T04:10:12.1Z,2,REGULAR,3pt,Jump Shot,[],1642363,9.280551905387648,95.58823529411765,1610612758,66,59,2026-01-17T04:10:24Z,3310000,False,-228.0,35.0,1,left,N. Clifford 3PT  (4 PTS) (M. Monk 3 AST),"[1642363, 1628370]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,23.05,Made,4.0,M. Monk,1628370.0,3.0,,,,,,,,,,,,,,
341,PT01M13.00S,2026-01-17T04:10:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,87.07293035479631,44.11764705882353,1610612764,66,59,2026-01-17T04:10:35Z,3330000,False,-29.0,69.0,1,right,MISS A. Sarr 7' Layup,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
342,PT01M09.00S,2026-01-17T04:10:32.7Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,66,59,2026-01-17T04:10:35Z,3340000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:2),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,341.0,,,,,,3.0,2.0,1.0,,,,,
343,PT00M56.50S,2026-01-17T04:10:46.9Z,2,REGULAR,turnover,traveling,[],1628370,,,1610612758,66,59,2026-01-17T04:11:04Z,3350000,False,,,0,,M. Monk traveling TURNOVER (3 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,,,,
345,PT00M32.90S,2026-01-17T04:11:26.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642259,86.81011826544021,48.529411764705884,1610612764,66,61,2026-01-17T04:11:32Z,3370000,False,-7.0,71.0,1,right,A. Sarr 7' Layup (18 PTS) (B. Carrington 4 AST),"[1642259, 1642267]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,7.19,Made,18.0,B. Carrington,1642267.0,4.0,,,,,,,,,,,,,,
347,PT00M17.00S,2026-01-17T04:11:53.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612758,66,61,2026-01-17T04:11:59Z,3390000,False,,,0,,B. Carrington shooting personal FOUL (3 PF) (Schröder 2 FT),"[1642267, 203471]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627541.0,3.0,0.0,Schröder,203471.0,,,,,,,,
349,PT00M17.00S,2026-01-17T04:12:21.8Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612758,66,61,2026-01-17T04:12:21Z,3410000,False,,,0,,MISS D. Schröder Free Throw 1 of 2,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
350,PT00M17.00S,2026-01-17T04:12:21.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,66,61,2026-01-17T04:12:21Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,349.0,,,,,,,,,,,,,
351,PT00M17.00S,2026-01-17T04:12:24.2Z,2,REGULAR,substitution,out,[],201942,,,1610612758,66,61,2026-01-17T04:12:28Z,3430000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M17.00S,2026-01-17T04:12:24.2Z,2,REGULAR,substitution,in,[],1630173,,,1610612758,66,61,2026-01-17T04:12:28Z,3440000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M17.00S,2026-01-17T04:12:49.2Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612758,67,61,2026-01-17T04:12:49Z,3450000,False,,,0,,D. Schröder Free Throw 2 of 2 (6 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
