actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
265,PT03M46.00S,2026-04-06T01:55:54.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,33.85348226018397,52.450980392156865,1610612746,50,64,2026-04-06T02:00:35Z,2460000,False,-12.0,266.0,1,left,D. Garland 26' 3PT running pullup (8 PTS),[1629636],1610612746.0,LAC,running pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.6,Made,,,,,8.0,,,,,,,,,,,,,
266,PT03M29.00S,2026-04-06T01:56:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,91.40932982917214,53.92156862745098,1610612758,52,64,2026-04-06T02:01:04Z,2470000,False,20.0,28.0,1,right,M. Raynaud driving Layup (4 PTS) (D. Plowden 1 AST),"[1642875, 1631342]",1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,4.0,,,,,,D. Plowden,1631342.0,1.0,,,,,
268,PT03M04.00S,2026-04-06T01:56:35.8Z,2,REGULAR,3pt,Jump Shot,[],201572,30.962549277266753,77.20588235294117,1610612746,52,64,2026-04-06T01:56:39Z,2490000,False,-136.0,239.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
269,PT03M01.00S,2026-04-06T01:56:38.6Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,52,64,2026-04-06T01:56:38Z,2500000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,268.0,7.0,5.0,2.0,,,,,,,,,,,,,,
270,PT02M42.00S,2026-04-06T01:56:58.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,81.2910643889619,41.911764705882355,1610612758,52,64,2026-04-06T01:57:01Z,2510000,False,-40.0,123.0,1,right,MISS M. Raynaud 12' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,,
271,PT02M39.00S,2026-04-06T01:57:01.1Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,52,64,2026-04-06T01:57:01Z,2520000,False,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,270.0,3.0,2.0,1.0,,,,,,,,,,,,,,
272,PT02M30.00S,2026-04-06T01:57:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,8.09789750328515,61.51960784313726,1610612746,52,66,2026-04-06T02:01:42Z,2530000,False,-58.0,24.0,1,left,D. Garland 6' driving floating bank Jump Shot (10 PTS),[1629636],1610612746.0,LAC,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,,,,,10.0,,,,,,,,,,,,,
273,PT02M12.00S,2026-04-06T01:57:34.7Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612758,52,66,2026-04-06T01:57:44Z,2540000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Carter 2 FT),"[201572, 1642269]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201638.0,1.0,0.0,Carter,1642269.0,,,,,,,,
275,PT02M12.00S,2026-04-06T01:57:47.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,52,66,2026-04-06T01:57:47Z,2560000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M12.00S,2026-04-06T01:57:51.5Z,2,REGULAR,substitution,out,[],1630173,,,1610612758,52,66,2026-04-06T02:00:50Z,2570000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M12.00S,2026-04-06T01:57:51.5Z,2,REGULAR,substitution,out,[],1627739,,,1610612758,52,66,2026-04-06T02:00:50Z,2580000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M12.00S,2026-04-06T01:57:51.5Z,2,REGULAR,substitution,in,[],1642928,,,1610612758,52,66,2026-04-06T02:00:50Z,2590000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M12.00S,2026-04-06T01:57:51.5Z,2,REGULAR,substitution,in,[],1631097,,,1610612758,52,66,2026-04-06T02:00:50Z,2600000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M12.00S,2026-04-06T02:00:58.9Z,2,REGULAR,freethrow,1 of 2,[],1642269,,,1610612758,53,66,2026-04-06T02:00:58Z,2610000,False,,,0,,D. Carter Free Throw 1 of 2 (3 PTS),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
284,PT02M12.00S,2026-04-06T02:01:15.4Z,2,REGULAR,freethrow,2 of 2,[],1642269,,,1610612758,54,66,2026-04-06T02:01:15Z,2620000,False,,,0,,D. Carter Free Throw 2 of 2 (4 PTS),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
285,PT01M51.00S,2026-04-06T02:01:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,9.017739816031538,45.34313725490196,1610612746,54,68,2026-04-06T02:01:43Z,2630000,False,23.0,32.0,1,left,K. Leonard driving Layup (15 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.98,Made,,,,,15.0,,,,,,,,,,,,,
310,PT01M33.00S,2026-04-06T02:01:53.3Z,2,REGULAR,turnover,lost ball,[],1642928,,,1610612758,54,68,2026-04-06T02:13:39Z,2635000,False,,,0,,D. Cardwell lost ball TURNOVER (2 TO),"[1642928, 1629636]",1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Garland,1629636.0
311,PT01M33.00S,2026-04-06T02:01:53.3Z,2,REGULAR,steal,,[],1629636,,,1610612746,54,68,2026-04-06T02:06:21Z,2637500,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
312,PT01M29.00S,2026-04-06T02:02:00.4Z,2,REGULAR,turnover,lost ball,[],201572,,,1610612746,54,68,2026-04-06T02:11:46Z,2638750,False,,,0,,B. Lopez lost ball TURNOVER (1 TO),"[201572, 1642928]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Cardwell,1642928.0
313,PT01M29.00S,2026-04-06T02:02:00.4Z,2,REGULAR,steal,,[],1642928,,,1610612758,54,68,2026-04-06T02:06:37Z,2639375,False,,,0,,D. Cardwell STEAL (2 STL),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
286,PT01M23.00S,2026-04-06T02:02:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642269,89.70105124835742,55.392156862745104,1610612758,56,68,2026-04-06T02:06:37Z,2640000,False,27.0,44.0,1,right,D. Carter driving Layup (6 PTS) (D. Cardwell 2 AST),"[1642269, 1642928]",1610612758.0,SAC,driving,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,5.19,Made,,,,,6.0,,,,,,D. Cardwell,1642928.0,2.0,,,,,
288,PT01M07.00S,2026-04-06T02:02:27.8Z,2,REGULAR,2pt,Jump Shot,[],1629636,16.770696452036795,26.96078431372549,1610612746,56,68,2026-04-06T02:15:24Z,2660000,False,115.0,105.0,1,left,MISS D. Garland 15' step back Shot,[1629636],1610612746.0,LAC,step back,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,15.59,Missed,,,,,,,,,,,,,,,,,,
289,PT01M04.00S,2026-04-06T02:02:30.8Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,56,68,2026-04-06T02:05:40Z,2670000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:6),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Right,,,288.0,8.0,6.0,2.0,,,,,,,,,,,,,,
290,PT00M48.70S,2026-04-06T02:02:45.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612758,56,68,2026-04-06T02:03:03Z,2680000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Carter 2 FT),"[1629636, 1642269]",1610612746.0,LAC,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,1.0,0.0,Carter,1642269.0,,,,,,,,
292,PT00M48.70S,2026-04-06T02:03:18.2Z,2,REGULAR,freethrow,1 of 2,[],1642269,,,1610612758,57,68,2026-04-06T02:03:37Z,2700000,False,,,0,,D. Carter Free Throw 1 of 2 (7 PTS),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
293,PT00M48.70S,2026-04-06T02:03:18.2Z,2,REGULAR,freethrow,2 of 2,[],1642269,,,1610612758,57,68,2026-04-06T02:03:37Z,2710000,False,,,0,,MISS D. Carter Free Throw 2 of 2,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT00M46.40S,2026-04-06T02:03:20.5Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612746,57,68,2026-04-06T02:03:37Z,2720000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,,,,,,,
295,PT00M33.40S,2026-04-06T02:03:49.8Z,2,REGULAR,3pt,Jump Shot,[],1629636,32.40801576872536,65.44117647058823,1610612746,57,68,2026-04-06T02:03:54Z,2730000,False,-77.0,252.0,1,left,MISS D. Garland 26' 3PT,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
296,PT00M30.30S,2026-04-06T02:03:52.9Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,57,68,2026-04-06T02:03:54Z,2740000,False,,,0,,D. Cardwell REBOUND (Off:0 Def:2),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Center,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
297,PT00M26.20S,2026-04-06T02:03:57.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642363,66.17936925098554,25.49019607843137,1610612758,57,68,2026-04-06T02:06:30Z,2750000,False,-123.0,265.0,1,right,MISS N. Clifford 29' running pullup 3PT,[1642363],1610612758.0,SAC,running pullup,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,29.23,Missed,,,,,,,,,,,,,,,,,,
298,PT00M25.20S,2026-04-06T02:03:58.1Z,2,REGULAR,rebound,offensive,[],1631342,,,1610612758,57,68,2026-04-06T02:06:30Z,2760000,False,,,0,,D. Plowden REBOUND (Off:1 Def:1),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Left Center,,,297.0,2.0,1.0,1.0,,,,,,,,,,,,,,
299,PT00M12.00S,2026-04-06T02:04:12.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642928,88.78120893561103,43.627450980392155,1610612758,59,68,2026-04-06T02:04:17Z,2770000,False,-32.0,53.0,1,right,D. Cardwell 6' cutting DUNK (6 PTS) (N. Clifford 3 AST),"[1642928, 1642363]",1610612758.0,SAC,cutting,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,6.0,,,,,,N. Clifford,1642363.0,3.0,,,,,
301,PT00M04.80S,2026-04-06T02:04:29.5Z,2,REGULAR,foul,personal,[],1642269,,,1610612746,59,68,2026-04-06T02:04:41Z,2790000,False,,,0,,D. Carter personal FOUL (1 PF),"[1642269, 1629636]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1179.0,1.0,0.0,Garland,1629636.0,,,,,,,,
303,PT00M01.20S,2026-04-06T02:05:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,12.565703022339028,42.64705882352941,1610612746,59,70,2026-04-06T02:05:13Z,2810000,False,37.0,66.0,1,left,D. Garland 7' driving Layup (12 PTS),[1629636],1610612746.0,LAC,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,,,,,12.0,,,,,,,,,,,,,
304,PT00M01.20S,2026-04-06T02:05:11.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642928,,,1610612746,59,70,2026-04-06T02:05:24Z,2820000,False,,,0,,D. Cardwell shooting personal FOUL (2 PF) (Garland 1 FT),"[1642928, 1629636]",1610612758.0,SAC,shooting,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201638.0,2.0,0.0,Garland,1629636.0,,,,,,,,
306,PT00M01.20S,2026-04-06T02:05:36.5Z,2,REGULAR,freethrow,1 of 1,[],1629636,,,1610612746,59,71,2026-04-06T02:05:36Z,2840000,False,,,0,,D. Garland Free Throw 1 of 1 (13 PTS),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
307,PT00M00.00S,2026-04-06T02:05:42.6Z,2,REGULAR,heave,,[],0,,,1610612758,59,71,2026-04-06T02:05:51Z,2850000,False,,,0,,SAC Heave,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,55.17,,,,,,,,,,,,,,,,,,,
308,PT00M00.00S,2026-04-06T02:05:50.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,59,71,2026-04-06T02:05:50Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,307.0,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2026-04-06T02:06:01.1Z,2,REGULAR,period,end,[],0,,,1610612758,59,71,2026-04-06T02:06:01Z,2870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2026-04-06T02:20:26.5Z,3,REGULAR,substitution,out,['startperiod'],1642928,,,1610612758,59,71,2026-04-06T02:21:31Z,2880000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2026-04-06T02:20:26.5Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612758,59,71,2026-04-06T02:21:31Z,2890000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-04-06T02:20:26.5Z,3,REGULAR,substitution,in,['startperiod'],1630173,,,1610612758,59,71,2026-04-06T02:21:31Z,2900000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2026-04-06T02:20:26.5Z,3,REGULAR,substitution,in,['startperiod'],1627739,,,1610612758,59,71,2026-04-06T02:21:31Z,2910000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-04-06T02:21:32.6Z,3,REGULAR,period,start,[],0,,,1610612746,59,71,2026-04-06T02:21:32Z,2920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M45.00S,2026-04-06T02:21:46.3Z,3,REGULAR,3pt,Jump Shot,[],1627739,93.24901445466492,4.411764705882353,1610612746,59,74,2026-04-06T02:21:50Z,2930000,False,-228.0,11.0,1,right,K. Dunn 3PT  (10 PTS) (K. Leonard 2 AST),"[1627739, 202695]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,22.82,Made,,,,,10.0,,,,,,K. Leonard,202695.0,2.0,,,,,
321,PT11M23.00S,2026-04-06T02:22:09.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631342,11.383048620236531,57.59803921568627,1610612758,59,74,2026-04-06T02:22:37Z,2950000,False,-38.0,55.0,1,left,MISS D. Plowden 6' driving floating Shot,[1631342],1610612758.0,SAC,driving floating,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
322,PT11M21.00S,2026-04-06T02:22:11.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,59,74,2026-04-06T02:22:29Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,321.0,,,,,,,,,,,,,,,,,
324,PT11M01.00S,2026-04-06T02:22:50.7Z,3,REGULAR,3pt,Jump Shot,[],202695,66.5735873850197,66.91176470588235,1610612746,59,77,2026-04-06T02:22:55Z,2980000,False,85.0,262.0,1,right,K. Leonard 27' 3PT step back (18 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,27.5,Made,,,,,18.0,,,,,,,,,,,,,
326,PT10M44.00S,2026-04-06T02:23:22.8Z,3,REGULAR,turnover,bad pass,[],1642269,,,1610612758,59,77,2026-04-06T02:23:26Z,3000000,False,,,0,,D. Carter bad pass TURNOVER (1 TO),"[1642269, 1627739]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0
327,PT10M44.00S,2026-04-06T02:23:22.8Z,3,REGULAR,steal,,[],1627739,,,1610612746,59,77,2026-04-06T02:23:25Z,3010000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
328,PT10M35.00S,2026-04-06T02:23:31.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,71.43561103810775,22.058823529411764,1610612746,59,77,2026-04-06T02:23:37Z,3020000,False,-140.0,216.0,1,right,MISS D. Garland 25' step back 3PT,[1629636],1610612746.0,LAC,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
329,PT10M33.00S,2026-04-06T02:23:33.2Z,3,REGULAR,rebound,defensive,[],1642269,,,1610612758,59,77,2026-04-06T02:23:37Z,3030000,False,,,0,,D. Carter REBOUND (Off:0 Def:3),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Left Center,,,328.0,3.0,3.0,0.0,,,,,,,,,,,,,,
330,PT10M26.00S,2026-04-06T02:23:40.6Z,3,REGULAR,2pt,Jump Shot,[],1642363,8.09789750328515,90.19607843137256,1610612758,61,77,2026-04-06T02:24:02Z,3040000,False,-201.0,24.0,1,left,N. Clifford 20' step back Jump Shot (11 PTS),[1642363],1610612758.0,SAC,step back,,,Clifford,N. Clifford,,,,,Mid-Range,16-24 Left,20.24,Made,,,,,11.0,,,,,,,,,,,,,
331,PT10M16.00S,2026-04-06T02:23:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,90.62089356110381,45.588235294117645,1610612746,61,79,2026-04-06T02:23:54Z,3050000,False,-22.0,36.0,1,right,D. Jones Jr. driving Layup (4 PTS),[1627884],1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,4.2,Made,,,,,4.0,,,,,,,,,,,,,
335,PT09M55.00S,2026-04-06T02:24:32.9Z,3,REGULAR,foul,personal,['2freethrow'],201572,,,1610612758,61,79,2026-04-06T02:24:42Z,3090000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[201572, 1630173]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1179.0,2.0,0.0,Achiuwa,1630173.0,,,,,,,,
337,PT09M55.00S,2026-04-06T02:24:52.9Z,3,REGULAR,freethrow,1 of 2,[],1630173,,,1610612758,61,79,2026-04-06T02:24:52Z,3110000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
338,PT09M55.00S,2026-04-06T02:24:52.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,61,79,2026-04-06T02:24:52Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,,
339,PT09M55.00S,2026-04-06T02:24:52.9Z,3,REGULAR,freethrow,2 of 2,[],1630173,,,1610612758,61,79,2026-04-06T02:25:34Z,3130000,False,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
340,PT09M52.00S,2026-04-06T02:24:55.9Z,3,REGULAR,rebound,defensive,[],201572,,,1610612746,61,79,2026-04-06T02:25:34Z,3140000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,339.0,2.0,2.0,0.0,,,,,,,,,,,,,,
341,PT09M38.00S,2026-04-06T02:25:23.7Z,3,REGULAR,2pt,Jump Shot,[],202695,84.31340341655716,66.17647058823529,1610612746,61,79,2026-04-06T02:26:14Z,3150000,False,81.0,95.0,1,right,MISS K. Leonard 12' driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,12.48,Missed,,,,,,,,,,,,,,,,,,
342,PT09M36.00S,2026-04-06T02:25:25.7Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612746,61,79,2026-04-06T02:27:41Z,3160000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,341.0,2.0,0.0,2.0,,,,,,,,,,,,,,
343,PT09M35.00S,2026-04-06T02:25:27.2Z,3,REGULAR,turnover,bad pass,[],1627884,,,1610612746,61,79,2026-04-06T02:25:50Z,3170000,False,,,0,,D. Jones Jr. bad pass TURNOVER (1 TO),"[1627884, 1642269]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Carter,1642269.0
344,PT09M35.00S,2026-04-06T02:25:27.2Z,3,REGULAR,steal,,[],1642269,,,1610612758,61,79,2026-04-06T02:25:29Z,3180000,False,,,0,,D. Carter STEAL (1 STL),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
345,PT09M30.00S,2026-04-06T02:25:31.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642269,7.30946123521682,48.03921568627451,1610612758,63,79,2026-04-06T02:25:53Z,3190000,False,10.0,16.0,1,left,D. Carter running Layup (9 PTS),[1642269],1610612758.0,SAC,running,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,9.0,,,,,,,,,,,,,
346,PT09M18.00S,2026-04-06T02:25:43.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629636,88.38699080157687,55.88235294117647,1610612746,63,81,2026-04-06T02:28:16Z,3200000,False,29.0,57.0,1,right,D. Garland 6' turnaround Hook (15 PTS),[1629636],1610612746.0,LAC,turnaround,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,,,,,15.0,,,,,,,,,,,,,
347,PT09M10.00S,2026-04-06T02:25:54.7Z,3,REGULAR,foul,personal,[],1629636,,,1610612758,63,81,2026-04-06T02:26:06Z,3210000,False,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 1642269]",1610612746.0,LAC,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1179.0,2.0,0.0,Carter,1642269.0,,,,,,,,
349,PT09M07.00S,2026-04-06T02:26:22.4Z,3,REGULAR,2pt,Hook,[],1642875,5.469776609724048,16.176470588235293,1610612758,63,81,2026-04-06T02:28:55Z,3230000,False,169.0,-1.0,1,left,MISS M. Raynaud 16' Hook,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Right,16.91,Missed,,,,,,,,,,,,,,,,,,
350,PT09M05.00S,2026-04-06T02:26:24.4Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612758,63,81,2026-04-06T02:28:55Z,3240000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right,,,349.0,4.0,2.0,2.0,,,,,,,,,,,,,,
351,PT09M04.00S,2026-04-06T02:26:25.5Z,3,REGULAR,foul,personal,['2freethrow'],202695,,,1610612758,63,81,2026-04-06T02:26:39Z,3250000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[202695, 1630173]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,201638.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,
353,PT09M04.00S,2026-04-06T02:26:51.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612758,64,81,2026-04-06T02:26:51Z,3270000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (5 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
