actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
249,PT05M46.00S,2025-12-27T22:45:50.6Z,2,REGULAR,2pt,Jump Shot,[],1628370,7.440867279894875,32.1078431372549,1610612758,47,33,2025-12-27T22:56:59Z,2354843,False,89.0,17.0,1,left,MISS M. Monk 9' turnaround fadeaway Shot,[1628370],1610612758.0,SAC,turnaround fadeaway,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,,,,9.12,Missed,,,,,,,,,,
250,PT05M43.00S,2025-12-27T22:45:53.6Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,47,33,2025-12-27T22:56:59Z,2354921,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,249.0,1.0,1.0,0.0,,
251,PT05M28.00S,2025-12-27T22:46:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,89.83245729303549,55.88235294117647,1610612742,47,33,2025-12-27T22:46:08Z,2420000,False,29.0,43.0,1,right,MISS M. Christie driving Layup,[1631108],1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.22,Missed,,,,,,,,,,
252,PT05M26.00S,2025-12-27T22:46:04.7Z,2,REGULAR,rebound,defensive,[],203926,,,1610612758,47,33,2025-12-27T22:46:04Z,2430000,False,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,251.0,2.0,2.0,0.0,,
253,PT05M22.00S,2025-12-27T22:46:08.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203926,21.23850197109067,7.352941176470589,1610612758,47,33,2025-12-27T22:59:24Z,2440000,False,213.0,147.0,1,left,MISS D. McDermott 25' running 3PT,[203926],1610612758.0,SAC,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.9,Missed,,,,,,,,,,
254,PT05M18.00S,2025-12-27T22:46:12.2Z,2,REGULAR,rebound,offensive,[],201566,,,1610612758,47,33,2025-12-27T22:46:21Z,2450000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,253.0,3.0,2.0,1.0,,
255,PT05M16.00S,2025-12-27T22:46:14.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642875,7.178055190538765,48.529411764705884,1610612758,49,33,2025-12-27T23:00:04Z,2460000,False,7.0,15.0,1,left,M. Raynaud cutting Layup (8 PTS) (R. Westbrook 5 AST),"[1642875, 201566]",1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,1.67,Made,8.0,R. Westbrook,201566.0,5.0,,,,,,
257,PT04M59.00S,2025-12-27T22:46:31.8Z,2,REGULAR,3pt,Jump Shot,[],1642948,69.46452036793693,72.05882352941177,1610612742,49,36,2025-12-27T22:46:36Z,2480000,False,110.0,235.0,1,right,R. Nembhard 25' 3PT  (5 PTS) (C. Flagg 3 AST),"[1642948, 1642843]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.91,Made,5.0,C. Flagg,1642843.0,3.0,,,,,,
259,PT04M40.00S,2025-12-27T22:46:50.6Z,2,REGULAR,3pt,Jump Shot,[],203926,24.655059132720105,14.950980392156863,1610612758,49,36,2025-12-27T22:46:56Z,2500000,False,175.0,179.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.07,Missed,,,,,,,,,,
260,PT04M36.00S,2025-12-27T22:46:54.6Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,49,36,2025-12-27T22:46:56Z,2510000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,259.0,3.0,3.0,0.0,,
265,PT04M30.00S,2025-12-27T22:47:01.4Z,2,REGULAR,3pt,Jump Shot,[],1630230,71.82982917214193,79.16666666666666,1610612742,49,39,2025-12-27T22:47:06Z,2520000,False,146.0,212.0,1,right,N. Marshall 25' 3PT  (7 PTS) (R. Nembhard 3 AST),"[1630230, 1642948]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.75,Made,7.0,R. Nembhard,1642948.0,3.0,,,,,,
267,PT04M28.00S,2025-12-27T22:47:06.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,49,39,2025-12-27T22:47:06Z,2540000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M28.00S,2025-12-27T22:48:30.3Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,49,39,2025-12-27T22:49:44Z,2550000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M28.00S,2025-12-27T22:48:30.3Z,2,REGULAR,substitution,out,[],203926,,,1610612758,49,39,2025-12-27T22:49:44Z,2560000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M28.00S,2025-12-27T22:48:30.3Z,2,REGULAR,substitution,in,[],1630173,,,1610612758,49,39,2025-12-27T22:49:44Z,2570000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M28.00S,2025-12-27T22:48:30.3Z,2,REGULAR,substitution,in,[],1631165,,,1610612758,49,39,2025-12-27T22:49:44Z,2580000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M12.00S,2025-12-27T22:50:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,7.703679369250986,46.32352941176471,1610612758,49,39,2025-12-27T23:01:40Z,2590000,False,18.0,20.0,1,left,MISS M. Raynaud driving Layup,[1642875],1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,2.71,Missed,,,,,,,,,,
273,PT04M10.00S,2025-12-27T22:50:21.8Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,49,39,2025-12-27T23:01:40Z,2600000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,272.0,5.0,2.0,3.0,,
274,PT04M07.00S,2025-12-27T22:50:24.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,9.280551905387648,50.49019607843137,1610612758,49,39,2025-12-27T23:02:48Z,2610000,False,-2.0,35.0,1,left,MISS P. Achiuwa putback Layup,[1630173],1610612758.0,SAC,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,3.48,Missed,,,,,,,,,,
275,PT04M05.00S,2025-12-27T22:50:26.7Z,2,REGULAR,rebound,offensive,[],201566,,,1610612758,49,39,2025-12-27T23:02:48Z,2620000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:2),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,274.0,4.0,2.0,2.0,,
276,PT03M55.00S,2025-12-27T22:50:34.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201942,17.559132720105126,85.7843137254902,1610612758,49,39,2025-12-27T23:03:13Z,2630000,False,-179.0,113.0,1,left,MISS D. DeRozan 21' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,,,,,,,,,21.14,Missed,,,,,,,,,,
277,PT03M53.00S,2025-12-27T22:50:36.2Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,49,39,2025-12-27T23:03:13Z,2640000,False,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,276.0,3.0,2.0,1.0,,
278,PT03M34.00S,2025-12-27T22:50:56.9Z,2,REGULAR,3pt,Jump Shot,[],1642948,93.51182654402102,3.9215686274509802,1610612742,49,39,2025-12-27T23:04:28Z,2650000,False,-230.0,8.0,1,right,MISS R. Nembhard 3PT,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,,,23.06,Missed,,,,,,,,,,
279,PT03M31.00S,2025-12-27T22:50:59.9Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,49,39,2025-12-27T23:04:28Z,2660000,False,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,278.0,4.0,2.0,2.0,,
280,PT03M25.00S,2025-12-27T22:51:01.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,92.32917214191852,47.794117647058826,1610612742,49,39,2025-12-27T23:03:49Z,2670000,False,-11.0,20.0,1,right,MISS N. Marshall driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,2.25,Missed,,,,,,,,,,
281,PT03M23.00S,2025-12-27T22:51:03.7Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,49,39,2025-12-27T23:03:49Z,2680000,False,,,0,,D. Powell REBOUND (Off:3 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,280.0,5.0,2.0,3.0,,
282,PT03M16.00S,2025-12-27T22:51:11.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,84.70762155059133,37.00980392156863,1610612742,49,39,2025-12-27T23:04:25Z,2690000,False,-65.0,91.0,1,right,MISS N. Marshall 11' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,11.2,Missed,,,,,,,,,,
283,PT03M13.00S,2025-12-27T22:51:14.4Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612758,49,39,2025-12-27T22:51:20Z,2700000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:3),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,282.0,6.0,3.0,3.0,,
284,PT02M56.00S,2025-12-27T22:51:33.2Z,2,REGULAR,3pt,Jump Shot,[],201942,27.808804204993432,77.94117647058823,1610612758,49,39,2025-12-27T23:20:32Z,2710000,False,-140.0,209.0,1,left,MISS D. DeRozan 25' pullup 3PT,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.13,Missed,,,,,,,,,,
285,PT02M53.00S,2025-12-27T22:51:36.2Z,2,REGULAR,rebound,defensive,[],1642948,,,1610612742,49,39,2025-12-27T23:05:37Z,2720000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:2),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,284.0,2.0,2.0,0.0,,
286,PT02M44.00S,2025-12-27T22:51:43.9Z,2,REGULAR,turnover,lost ball,[],1642843,,,1610612742,49,39,2025-12-27T22:51:46Z,2730000,False,,,0,,C. Flagg lost ball TURNOVER (4 TO),"[1642843, 1630173]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,,,,,,4.0,Achiuwa,1630173.0,,,,,,,,,,,,
287,PT02M44.00S,2025-12-27T22:51:43.9Z,2,REGULAR,steal,,[],1630173,,,1610612758,49,39,2025-12-27T22:51:45Z,2740000,False,,,0,,P. Achiuwa STEAL (2 STL),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
288,PT02M31.00S,2025-12-27T22:51:56.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,6.389618922470433,47.30392156862745,1610612758,51,39,2025-12-27T23:07:09Z,2750000,False,13.0,8.0,1,left,R. Westbrook driving reverse Layup (7 PTS),[201566],1610612758.0,SAC,driving reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,1.55,Made,7.0,,,,,,,,,
289,PT02M05.00S,2025-12-27T22:52:22.6Z,2,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612742,51,39,2025-12-27T22:59:19Z,2760000,False,,,0,,M. Raynaud shooting personal FOUL (2 PF) (Marshall 2 FT),"[1642875, 1630230]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,2.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
291,PT02M05.00S,2025-12-27T22:52:47.4Z,2,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,51,39,2025-12-27T22:59:27Z,2780000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
292,PT02M05.00S,2025-12-27T22:52:47.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,51,39,2025-12-27T22:59:27Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,,,,,
332,PT02M05.00S,2025-12-27T22:53:04.4Z,2,REGULAR,substitution,out,[],203939,,,1610612742,51,39,2025-12-27T22:59:39Z,2805000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M05.00S,2025-12-27T22:53:04.4Z,2,REGULAR,substitution,in,[],1629655,,,1610612742,51,39,2025-12-27T22:59:39Z,2812500,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M05.00S,2025-12-27T22:52:47.4Z,2,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,51,39,2025-12-27T22:59:27Z,2820000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
296,PT02M03.00S,2025-12-27T22:52:49.4Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612758,51,39,2025-12-27T22:59:27Z,2830000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:4),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,295.0,7.0,4.0,3.0,,
297,PT01M47.00S,2025-12-27T22:53:21.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.966491458607096,60.049019607843135,1610612758,53,39,2025-12-27T22:53:26Z,2840000,False,-50.0,22.0,1,left,R. Westbrook driving Layup (9 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.5,Made,9.0,,,,,,,,,
298,PT01M39.00S,2025-12-27T22:53:29.8Z,2,REGULAR,2pt,Jump Shot,[],1642843,69.59592641261499,42.8921568627451,1610612742,53,39,2025-12-27T22:53:34Z,2850000,False,-36.0,233.0,1,right,MISS C. Flagg 23' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,,,,,,,,,23.6,Missed,,,,,,,,,,
299,PT01M37.00S,2025-12-27T22:53:31.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612758,53,39,2025-12-27T22:53:34Z,2860000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,298.0,8.0,5.0,3.0,,
300,PT01M24.00S,2025-12-27T22:53:45.0Z,2,REGULAR,3pt,Jump Shot,[],1642875,29.6484888304862,69.6078431372549,1610612758,56,39,2025-12-27T22:53:50Z,2870000,False,-98.0,226.0,1,left,M. Raynaud 24' 3PT  (11 PTS) (R. Westbrook 6 AST),"[1642875, 201566]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.65,Made,11.0,R. Westbrook,201566.0,6.0,,,,,,
302,PT01M11.00S,2025-12-27T22:54:01.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.16688567674113,56.79764093137255,1610612742,56,39,2025-12-28T00:08:29Z,2890000,False,34.0,12.0,1,right,MISS D. Gafford Layup - blocked,"[1629655, 1631165]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,3.6,Missed,,,,,,,,,Ellis,1631165.0
303,PT01M11.00S,2025-12-27T22:54:01.1Z,2,REGULAR,block,,[],1631165,,,1610612742,56,39,2025-12-27T22:54:04Z,2900000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT01M08.00S,2025-12-27T22:54:04.1Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,56,39,2025-12-27T23:07:57Z,2910000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,302.0,2.0,2.0,0.0,,
305,PT00M59.50S,2025-12-27T22:54:12.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,8.09789750328515,45.83333333333333,1610612758,56,39,2025-12-27T23:09:21Z,2920000,False,21.0,24.0,1,left,MISS M. Raynaud turnaround Hook,[1642875],1610612758.0,SAC,turnaround,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,3.15,Missed,,,,,,,,,,
306,PT00M58.40S,2025-12-27T22:54:13.7Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,56,39,2025-12-27T23:08:34Z,2930000,False,,,0,,M. Christie REBOUND (Off:0 Def:4),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,305.0,4.0,4.0,0.0,,
307,PT00M51.40S,2025-12-27T22:54:18.7Z,2,REGULAR,foul,personal,['2freethrow'],201942,,,1610612742,56,39,2025-12-27T22:58:45Z,3005625,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Flagg 2 FT),"[201942, 1642843]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,1146.0,1.0,0.0,Flagg,1642843.0,,,,,,,,,,,,,,,
309,PT00M51.40S,2025-12-27T22:54:50.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642843,,,1610612742,56,40,2025-12-27T22:58:31Z,3006250,False,,,0,,C. Flagg Free Throw 1 of 2 (1 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,
330,PT00M51.40S,2025-12-27T22:55:11.4Z,2,REGULAR,substitution,out,[],1642948,,,1610612742,56,40,2025-12-27T22:58:58Z,3006562,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M51.40S,2025-12-27T22:55:11.4Z,2,REGULAR,substitution,in,[],1629023,,,1610612742,56,40,2025-12-27T22:58:58Z,3006718,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M51.40S,2025-12-27T22:54:50.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642843,,,1610612742,56,41,2025-12-27T22:58:31Z,3006875,False,,,0,,C. Flagg Free Throw 2 of 2 (2 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,Made,2.0,,,,,,,,,
315,PT00M36.70S,2025-12-27T22:55:32.6Z,2,REGULAR,3pt,Jump Shot,[],201566,28.33442838370565,75.98039215686273,1610612758,59,41,2025-12-27T22:56:12Z,3020000,False,-130.0,214.0,1,left,R. Westbrook 25' 3PT  (12 PTS) (D. DeRozan 2 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.02,Made,12.0,D. DeRozan,201942.0,2.0,,,,,,
317,PT00M24.40S,2025-12-27T22:55:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,91.80354796320631,51.71568627450981,1610612742,59,43,2025-12-27T23:09:49Z,3040000,False,9.0,25.0,1,right,P. Washington driving Layup (8 PTS) (D. Gafford 1 AST),"[1629023, 1629655]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,2.6,Made,8.0,D. Gafford,1629655.0,1.0,,,,,,
319,PT00M24.40S,2025-12-27T22:55:54.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201566,,,1610612742,59,43,2025-12-27T22:56:03Z,3060000,False,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Washington 1 FT),"[201566, 1629023]",1610612758.0,SAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1628171.0,2.0,0.0,Washington,1629023.0,,,,,,,,,,,,,,,
322,PT00M24.40S,2025-12-27T22:56:17.7Z,2,REGULAR,freethrow,1 of 1,[],1629023,,,1610612742,59,44,2025-12-27T22:56:17Z,3080000,False,,,0,,P. Washington Free Throw 1 of 1 (9 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,
323,PT00M02.20S,2025-12-27T22:56:44.3Z,2,REGULAR,2pt,Jump Shot,[],1631165,13.485545335085414,75.0,1610612758,59,44,2025-12-27T23:11:21Z,3090000,False,-125.0,74.0,1,left,MISS K. Ellis 14' pullup Shot,[1631165],1610612758.0,SAC,pullup,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,,,,,,14.54,Missed,,,,,,,,,,
324,PT00M00.20S,2025-12-27T22:56:46.3Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,59,44,2025-12-27T23:11:21Z,3100000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,323.0,4.0,3.0,1.0,,
325,PT00M00.00S,2025-12-27T22:56:50.5Z,2,REGULAR,period,end,[],0,,,1610612742,59,44,2025-12-27T22:56:50Z,3110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-12-27T23:12:01.4Z,3,REGULAR,period,start,[],0,,,1610612742,59,44,2025-12-27T23:12:01Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M35.00S,2025-12-27T23:12:26.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612742,59,44,2025-12-27T23:12:35Z,3130000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Left,1626301.0,,,,,,,,,,,,,,,,,,,
336,PT11M27.00S,2025-12-27T23:12:49.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,84.1819973718791,60.049019607843135,1610612758,61,44,2025-12-27T23:12:55Z,3140000,False,50.0,96.0,1,right,D. DeRozan 10' fadeaway Jump Shot (4 PTS) (M. Raynaud 2 AST),"[201942, 1642875]",1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.85,Made,4.0,M. Raynaud,1642875.0,2.0,,,,,,
337,PT11M15.00S,2025-12-27T23:13:00.4Z,3,REGULAR,3pt,Jump Shot,[],1631108,26.49474375821288,83.33333333333334,1610612742,61,44,2025-12-27T23:13:06Z,3150000,False,-167.0,197.0,1,left,MISS M. Christie 25' 3PT - blocked,"[1631108, 1631165]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.78,Missed,,,,,,,,,Ellis,1631165.0
338,PT11M15.00S,2025-12-27T23:13:00.4Z,3,REGULAR,block,,[],1631165,,,1610612742,61,44,2025-12-27T23:13:04Z,3160000,False,,,0,,K. Ellis BLOCK (2 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
339,PT11M15.00S,2025-12-27T23:13:00.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,61,44,2025-12-27T23:13:06Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,337.0,,,,,
341,PT11M05.00S,2025-12-27T23:13:23.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642843,31.750985545335087,62.745098039215684,1610612742,61,47,2025-12-27T23:13:28Z,3190000,False,-64.0,246.0,1,left,C. Flagg 25' 3PT  (5 PTS) (M. Christie 1 AST),"[1642843, 1631108]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,,,,,,,,,25.41,Made,5.0,M. Christie,1631108.0,1.0,,,,,,
343,PT10M48.00S,2025-12-27T23:13:40.7Z,3,REGULAR,3pt,Jump Shot,[],201566,78.79434954007884,8.57843137254902,1610612758,64,47,2025-12-27T23:13:45Z,3210000,False,-207.0,147.0,1,right,R. Westbrook 25' 3PT  (15 PTS) (D. DeRozan 3 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.39,Made,15.0,D. DeRozan,201942.0,3.0,,,,,,
