actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
566,PT12M00.00S,2026-02-05T05:01:35.8Z,4,REGULAR,substitution,in,['startperiod'],1630583,,,1610612758,91,89,2026-02-05T05:02:47Z,5580000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2026-02-05T05:01:35.8Z,4,REGULAR,substitution,in,['startperiod'],1629660,,,1610612758,91,89,2026-02-05T05:02:47Z,5590000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2026-02-05T05:01:35.8Z,4,REGULAR,substitution,in,['startperiod'],203484,,,1610612758,91,89,2026-02-05T05:02:47Z,5600000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT12M00.00S,2026-02-05T05:01:35.8Z,4,REGULAR,substitution,out,['startperiod'],1642363,,,1610612758,91,89,2026-02-05T05:06:27Z,5605000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2026-02-05T05:02:46.9Z,4,REGULAR,period,start,[],0,,,1610612758,91,89,2026-02-05T05:02:47Z,5610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT11M46.00S,2026-02-05T05:02:59.3Z,4,REGULAR,2pt,Jump Shot,[],1628370,82.21090670170827,67.15686274509804,1610612758,93,89,2026-02-05T05:03:03Z,5620000,False,86.0,115.0,1,right,M. Monk 14' pullup Jump Shot (13 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,14.32,Made,13.0,,,,,,,,,,,,
571,PT11M27.00S,2026-02-05T05:03:18.5Z,4,REGULAR,3pt,Jump Shot,[],203484,5.732588699080158,4.901960784313726,1610612763,93,92,2026-02-05T05:03:23Z,5630000,False,225.0,1.0,1,left,K. Caldwell-Pope 3PT  (15 PTS) (G. Jackson 2 AST),"[203484, 1641713]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,,,22.55,Made,15.0,G. Jackson,1641713.0,2.0,,,,,,,,,
573,PT11M10.00S,2026-02-05T05:03:37.9Z,4,REGULAR,2pt,Jump Shot,[],1628370,82.47371879106439,75.24509803921569,1610612758,93,92,2026-02-05T05:07:44Z,5650000,False,126.0,112.0,1,right,MISS M. Monk 16' fadeaway Shot,[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right Center,,,,,,16.89,Missed,,,,,,,,,,,,,
574,PT11M09.00S,2026-02-05T05:03:38.9Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,93,92,2026-02-05T05:07:44Z,5660000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,573.0,11.0,8.0,3.0,,,,,
575,PT11M08.00S,2026-02-05T05:03:40.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,92.72339027595268,43.627450980392155,1610612758,95,92,2026-02-05T05:08:14Z,5670000,False,-32.0,16.0,1,right,D. Sabonis putback Layup (22 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,3.56,Made,22.0,,,,,,,,,,,,
576,PT11M00.00S,2026-02-05T05:03:54.9Z,4,REGULAR,foul,personal,[],1628370,,,1610612763,95,92,2026-02-05T05:04:02Z,5680000,False,,,0,,M. Monk personal FOUL (1 PF),"[1628370, 1630583]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,202056.0,1.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
578,PT10M50.00S,2026-02-05T05:04:25.6Z,4,REGULAR,3pt,Jump Shot,[],1642907,9.806176084099869,4.166666666666666,1610612763,95,92,2026-02-05T05:04:30Z,5700000,False,229.0,40.0,1,left,MISS C. Coward 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Right Corner 3,24+ Right,,,,,,23.26,Missed,,,,,,,,,,,,,
579,PT10M49.00S,2026-02-05T05:04:26.6Z,4,REGULAR,rebound,defensive,[],1642269,,,1610612758,95,92,2026-02-05T05:10:13Z,5710000,False,,,0,,D. Carter REBOUND (Off:0 Def:5),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,578.0,5.0,5.0,0.0,,,,,
580,PT10M37.00S,2026-02-05T05:04:45.2Z,4,REGULAR,foul,personal,[],1642907,,,1610612758,95,92,2026-02-05T05:04:52Z,5720000,False,,,0,,C. Coward personal FOUL (2 PF),"[1642907, 203897]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,24+ Left,202056.0,2.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
582,PT10M30.00S,2026-02-05T05:05:09.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,89.56964520367937,48.529411764705884,1610612758,97,92,2026-02-05T05:10:13Z,5740000,False,-7.0,46.0,1,right,Z. LaVine cutting DUNK (9 PTS) (M. Monk 4 AST),"[203897, 1628370]",1610612758.0,SAC,cutting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.61,Made,9.0,M. Monk,1628370.0,4.0,,,,,,,,,
584,PT10M27.00S,2026-02-05T05:05:18.0Z,4,REGULAR,2pt,Jump Shot,[],1629660,10.068988173455978,30.14705882352941,1610612763,97,94,2026-02-05T05:10:52Z,5760000,False,99.0,42.0,1,left,T. Jerome 10' driving floating bank Jump Shot (18 PTS),[1629660],1610612763.0,MEM,driving floating bank,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,,,,,,10.79,Made,18.0,,,,,,,,,,,,
585,PT10M27.00S,2026-02-05T05:05:20.1Z,4,REGULAR,foul,personal,['1freethrow'],1642269,,,1610612763,97,94,2026-02-05T05:05:38Z,5770000,False,,,0,,D. Carter shooting personal FOUL (3 PF) (Jerome 1 FT),"[1642269, 1629660]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,Mid-Range,8-16 Right,202056.0,3.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,
587,PT10M27.00S,2026-02-05T05:05:46.1Z,4,REGULAR,freethrow,1 of 1,[],1629660,,,1610612763,97,95,2026-02-05T05:05:46Z,5790000,False,,,0,,T. Jerome Free Throw 1 of 1 (19 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
590,PT10M15.00S,2026-02-05T05:06:01.7Z,4,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612758,97,95,2026-02-05T05:16:35Z,5800000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1630583, 1627734]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,202056.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
593,PT10M15.00S,2026-02-05T05:06:33.5Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,98,95,2026-02-05T05:06:33Z,5820000,False,,,0,,D. Sabonis Free Throw 1 of 2 (23 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,
594,PT10M15.00S,2026-02-05T05:06:53.6Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,99,95,2026-02-05T05:06:53Z,5830000,False,,,0,,D. Sabonis Free Throw 2 of 2 (24 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,
596,PT09M56.00S,2026-02-05T05:07:13.4Z,4,REGULAR,2pt,Jump Shot,[],203484,6.1268068331143235,79.16666666666666,1610612763,99,95,2026-02-05T05:07:18Z,5840000,False,-146.0,5.0,1,left,MISS K. Caldwell-Pope 14' pullup Shot,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,14.59,Missed,,,,,,,,,,,,,
597,PT09M54.00S,2026-02-05T05:07:15.4Z,4,REGULAR,rebound,defensive,[],1642875,,,1610612758,99,95,2026-02-05T05:07:18Z,5850000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,596.0,5.0,4.0,1.0,,,,,
598,PT09M45.00S,2026-02-05T05:07:24.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,90.88370565045992,44.6078431372549,1610612758,101,95,2026-02-05T05:12:27Z,5860000,False,-27.0,33.0,1,right,M. Raynaud reverse Layup (6 PTS) (D. Sabonis 3 AST),"[1642875, 1627734]",1610612758.0,SAC,reverse,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,4.28,Made,6.0,D. Sabonis,1627734.0,3.0,,,,,,,,,
600,PT09M34.00S,2026-02-05T05:07:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,20.318659658344284,36.029411764705884,1610612763,101,97,2026-02-05T05:13:00Z,5880000,False,70.0,138.0,1,left,T. Jerome 15' driving floating Jump Shot (21 PTS),[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,15.51,Made,21.0,,,,,,,,,,,,
601,PT09M34.00S,2026-02-05T05:07:40.9Z,4,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612763,101,97,2026-02-05T05:07:48Z,5890000,False,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Jerome 1 FT),"[1627734, 1629660]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,203591.0,3.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,
603,PT09M34.00S,2026-02-05T05:08:08.1Z,4,REGULAR,freethrow,1 of 1,[],1629660,,,1610612763,101,98,2026-02-05T05:08:08Z,5910000,False,,,0,,T. Jerome Free Throw 1 of 1 (22 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,
606,PT09M15.00S,2026-02-05T05:08:32.8Z,4,REGULAR,3pt,Jump Shot,[],1628370,65.39093298291722,37.00980392156863,1610612758,101,98,2026-02-05T05:13:49Z,5920000,False,-65.0,273.0,1,right,MISS M. Monk 28' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,28.04,Missed,,,,,,,,,,,,,
607,PT09M13.00S,2026-02-05T05:08:34.8Z,4,REGULAR,rebound,offensive,[],203897,,,1610612758,101,98,2026-02-05T05:13:49Z,5930000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:0),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,606.0,1.0,0.0,1.0,,,,,
608,PT09M10.00S,2026-02-05T05:08:35.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,91.27792378449409,47.549019607843135,1610612758,103,98,2026-02-05T05:08:41Z,5940000,False,-12.0,29.0,1,right,Z. LaVine driving Layup (11 PTS),[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,3.2,Made,11.0,,,,,,,,,,,,
609,PT09M01.00S,2026-02-05T05:08:45.0Z,4,REGULAR,3pt,Jump Shot,[],1630583,25.312089356110377,13.23529411764706,1610612763,103,98,2026-02-05T05:08:48Z,5950000,False,184.0,185.0,1,left,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,26.11,Missed,,,,,,,,,,,,,
610,PT08M58.00S,2026-02-05T05:08:48.0Z,4,REGULAR,rebound,defensive,[],1642269,,,1610612758,103,98,2026-02-05T05:08:48Z,5960000,False,,,0,,D. Carter REBOUND (Off:0 Def:6),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,609.0,6.0,6.0,0.0,,,,,
611,PT08M53.00S,2026-02-05T05:08:55.4Z,4,REGULAR,3pt,Jump Shot,[],1642875,91.14651773981603,2.941176470588235,1610612758,103,98,2026-02-05T05:14:51Z,5970000,False,-235.0,31.0,1,right,MISS M. Raynaud 3PT,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Left Corner 3,24+ Left,,,,,,23.73,Missed,,,,,,,,,,,,,
612,PT08M52.00S,2026-02-05T05:08:56.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,103,98,2026-02-05T05:14:51Z,5980000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,611.0,,,,,,,,
613,PT08M52.00S,2026-02-05T05:09:00.1Z,4,REGULAR,foul,personal,[],1642907,,,1610612758,103,98,2026-02-05T05:09:14Z,5990000,False,,,0,,C. Coward loose ball personal FOUL (3 PF),"[1642907, 1627734]",1610612763.0,MEM,loose ball,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Left,203591.0,3.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
615,PT08M44.00S,2026-02-05T05:09:37.8Z,4,REGULAR,turnover,traveling,[],203897,,,1610612758,103,98,2026-02-05T05:10:00Z,6010000,False,,,0,,Z. LaVine traveling TURNOVER (1 TO),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,200834.0,,,,,,,,,,,,,,,,,1.0,,
616,PT08M44.00S,2026-02-05T05:10:04.2Z,4,REGULAR,foul,personal,['1freethrow'],1642269,,,1610612763,103,98,2026-02-05T05:10:23Z,6020000,False,,,0,,D. Carter away-from-play personal FOUL (4 PF) (Jerome 1 FT),"[1642269, 1629660]",1610612758.0,SAC,away-from-play,,,Carter,D. Carter,,,,,Above the Break 3,24+ Center,202056.0,4.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,
618,PT08M44.00S,2026-02-05T05:10:25.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629660,,,1610612763,103,99,2026-02-05T05:10:25Z,6040000,False,,,0,,T. Jerome away-from-play Free Throw 1 of 1 (23 PTS),[1629660],1610612763.0,MEM,away-from-play,,,Jerome,T. Jerome,,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,
619,PT08M36.00S,2026-02-05T05:10:41.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641713,26.757555847568987,15.196078431372548,1610612763,103,102,2026-02-05T05:16:36Z,6050000,False,174.0,199.0,1,left,G. Jackson 26' 3PT pullup (14 PTS) (T. Jerome 6 AST),"[1641713, 1629660]",1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,26.43,Made,14.0,T. Jerome,1629660.0,6.0,,,,,,,,,
621,PT08M21.00S,2026-02-05T05:10:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.14651773981603,43.627450980392155,1610612758,103,102,2026-02-05T05:52:23Z,6070000,False,-32.0,31.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.43,Missed,,,,,,,,,,,,,
622,PT08M20.00S,2026-02-05T05:10:56.9Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,103,102,2026-02-05T05:52:23Z,6080000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,621.0,12.0,8.0,4.0,,,,,
692,PT08M20.00S,2026-02-05T05:10:56.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.51182654402102,48.28431372549019,1610612758,103,102,2026-02-05T05:51:12Z,6085000,False,-9.0,8.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,1.21,Missed,,,,,,,,,,,,,
693,PT08M19.00S,2026-02-05T05:10:57.4Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,103,102,2026-02-05T05:51:12Z,6087500,False,,,0,,D. Sabonis REBOUND (Off:5 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,692.0,13.0,8.0,5.0,,,,,
694,PT08M19.00S,2026-02-05T05:10:56.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,92.9862023653088,46.07843137254902,1610612758,103,102,2026-02-05T05:50:45Z,6089687,False,-20.0,13.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,2.37,Missed,,,,,,,,,,,,,
695,PT08M19.00S,2026-02-05T05:10:56.6Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,103,102,2026-02-05T05:50:45Z,6089843,False,,,0,,D. Sabonis REBOUND (Off:6 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,694.0,14.0,8.0,6.0,,,,,
696,PT08M18.00S,2026-02-05T05:10:57.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.1688567674113,48.77450980392157,1610612758,103,102,2026-02-05T05:28:02Z,6089921,False,-6.0,2.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,0.65,Missed,,,,,,,,,,,,,
697,PT08M18.00S,2026-02-05T05:10:57.2Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,103,102,2026-02-05T05:28:02Z,6089960,False,,,0,,D. Sabonis REBOUND (Off:7 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,696.0,15.0,8.0,7.0,,,,,
623,PT08M17.00S,2026-02-05T05:11:01.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,91.5407358738502,43.38235294117647,1610612758,103,102,2026-02-05T05:24:02Z,6090000,False,-33.0,27.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,4.27,Missed,,,,,,,,,,,,,
624,PT08M17.00S,2026-02-05T05:11:01.0Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,103,102,2026-02-05T05:24:02Z,6100000,False,,,0,,C. Coward REBOUND (Off:1 Def:6),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,623.0,7.0,6.0,1.0,,,,,
625,PT08M08.00S,2026-02-05T05:11:08.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629660,6.915243101182654,53.18627450980392,1610612763,103,104,2026-02-05T05:11:20Z,6110000,False,-16.0,13.0,1,left,T. Jerome running Layup (25 PTS) (C. Coward 6 AST),"[1629660, 1642907]",1610612763.0,MEM,running,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,,2.02,Made,25.0,C. Coward,1642907.0,6.0,,,,,,,,,
627,PT08M01.00S,2026-02-05T05:11:15.8Z,4,REGULAR,3pt,Jump Shot,[],1642269,71.43561103810775,83.08823529411765,1610612758,103,104,2026-02-05T05:11:23Z,6130000,False,165.0,216.0,1,right,MISS D. Carter 27' 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,27.21,Missed,,,,,,,,,,,,,
628,PT08M01.00S,2026-02-05T05:11:15.8Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,103,104,2026-02-05T05:11:23Z,6140000,False,,,0,,G. Jackson REBOUND (Off:0 Def:5),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,627.0,5.0,5.0,0.0,,,,,
629,PT07M54.00S,2026-02-05T05:11:27.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,32.013797634691194,73.52941176470588,1610612763,103,107,2026-02-05T05:22:01Z,6150000,False,-118.0,248.0,1,left,T. Jerome 27' 3PT running pullup (28 PTS),[1629660],1610612763.0,MEM,running pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,,,27.48,Made,28.0,,,,,,,,,,,,
630,PT07M54.00S,2026-02-05T05:11:34.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,103,107,2026-02-05T05:11:34Z,6160000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,103,107,2026-02-05T05:14:25Z,6170000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,out,[],1642875,,,1610612758,103,107,2026-02-05T05:14:25Z,6180000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,out,[],1627734,,,1610612758,103,107,2026-02-05T05:14:25Z,6190000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,out,[],203897,,,1610612758,103,107,2026-02-05T05:14:25Z,6200000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,out,[],1642907,,,1610612758,103,107,2026-02-05T05:14:25Z,6210000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,out,[],1641713,,,1610612758,103,107,2026-02-05T05:14:25Z,6220000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,in,[],1642363,,,1610612758,103,107,2026-02-05T05:14:25Z,6230000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,in,[],1629631,,,1610612758,103,107,2026-02-05T05:14:25Z,6240000,False,,,0,,SUB in: D. Hunter,[1629631],1610612758.0,SAC,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,in,[],201566,,,1610612758,103,107,2026-02-05T05:14:25Z,6250000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,in,[],1642928,,,1610612758,103,107,2026-02-05T05:14:25Z,6260000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,in,[],1642942,,,1610612758,103,107,2026-02-05T05:14:25Z,6270000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT07M54.00S,2026-02-05T05:14:00.0Z,4,REGULAR,substitution,in,[],1642914,,,1610612758,103,107,2026-02-05T05:14:25Z,6280000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT07M40.00S,2026-02-05T05:14:45.2Z,4,REGULAR,2pt,Jump Shot,[],1629631,78.40013140604468,38.970588235294116,1610612758,103,107,2026-02-05T05:22:36Z,6290000,False,-55.0,151.0,1,right,MISS D. Hunter 16' pullup Shot,[1629631],1610612758.0,SAC,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,,,,,,16.03,Missed,,,,,,,,,,,,,
644,PT07M38.00S,2026-02-05T05:14:47.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,103,107,2026-02-05T05:22:36Z,6300000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,643.0,,,,,,,,
645,PT07M38.00S,2026-02-05T05:14:48.3Z,4,REGULAR,foul,personal,[],1630583,,,1610612758,103,107,2026-02-05T05:15:19Z,6310000,False,,,0,,S. Aldama loose ball personal FOUL (3 PF),"[1630583, 1642928]",1610612763.0,MEM,loose ball,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,200834.0,3.0,0.0,Cardwell,1642928.0,,,,,,,,,,,,,,,
647,PT07M28.00S,2026-02-05T05:15:17.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,91.5407358738502,74.75490196078431,1610612758,103,107,2026-02-05T05:15:21Z,6330000,False,124.0,27.0,1,right,MISS D. Hunter 12' pullup Shot,[1629631],1610612758.0,SAC,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,12.67,Missed,,,,,,,,,,,,,
