actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
508,PT10M21.00S,2026-01-05T04:01:18.5Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612758,77,85,2026-01-05T04:01:32Z,4960000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,,,507.0,,,,,,3.0,3.0,0.0,,
510,PT10M07.00S,2026-01-05T04:01:33.3Z,4,REGULAR,2pt,Jump Shot,[],203471,77.34888304862024,55.14705882352941,1610612758,79,85,2026-01-05T04:01:39Z,4970000,False,26.0,160.0,1,right,D. Schröder 16' pullup Jump Shot (8 PTS),[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Center,,,,16.24,Made,8.0,,,,,,,,,,,,,,
511,PT09M55.00S,2026-01-05T04:01:49.0Z,4,REGULAR,foul,personal,[],201566,,,1610612749,79,85,2026-01-05T04:01:56Z,4980000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 203507]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1201.0,2.0,1.0,Antetokounmpo,203507.0,,,,,
513,PT09M55.00S,2026-01-05T04:01:56.8Z,4,REGULAR,substitution,out,[],1629018,,,1610612749,79,85,2026-01-05T04:02:24Z,5000000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M55.00S,2026-01-05T04:01:56.8Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,79,85,2026-01-05T04:02:24Z,5010000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M55.00S,2026-01-05T04:01:56.8Z,4,REGULAR,substitution,in,[],1626167,,,1610612749,79,85,2026-01-05T04:02:24Z,5020000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M55.00S,2026-01-05T04:01:56.8Z,4,REGULAR,substitution,in,[],1631260,,,1610612749,79,85,2026-01-05T04:02:24Z,5030000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M48.00S,2026-01-05T04:02:33.3Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,79,85,2026-01-05T04:02:42Z,5040000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 201566]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,3.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
518,PT09M48.00S,2026-01-05T04:02:33.3Z,4,REGULAR,steal,,[],201566,,,1610612758,79,85,2026-01-05T04:02:36Z,5050000,False,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
519,PT09M43.00S,2026-01-05T04:02:38.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,91.67214191852825,48.28431372549019,1610612758,81,85,2026-01-05T04:02:47Z,5060000,False,-9.0,26.0,1,right,Z. LaVine running DUNK (16 PTS) (R. Westbrook 3 AST),"[203897, 201566]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,2.72,Made,16.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,
521,PT09M31.00S,2026-01-05T04:02:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,9.543363994743759,53.67647058823529,1610612749,81,87,2026-01-05T04:02:57Z,5080000,False,-18.0,37.0,1,left,K. Porter Jr. driving Layup (17 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,4.15,Made,17.0,,,,,,,,,,,,,,
522,PT09M31.00S,2026-01-05T04:02:55.3Z,4,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612749,81,87,2026-01-05T04:03:02Z,5090000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[1629234, 1629645]",1610612758.0,SAC,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,2.0,0.0,Porter Jr.,1629645.0,,,,,
524,PT09M31.00S,2026-01-05T04:03:22.2Z,4,REGULAR,freethrow,1 of 1,[],1629645,,,1610612749,81,88,2026-01-05T04:03:22Z,5110000,False,,,0,,K. Porter Jr. Free Throw 1 of 1 (18 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
526,PT09M11.00S,2026-01-05T04:04:01.5Z,4,REGULAR,foul,personal,['2freethrow'],1631157,,,1610612758,81,88,2026-01-05T04:04:13Z,5130000,False,,,0,,R. Rollins shooting personal FOUL (4 PF) (Schröder 2 FT),"[1631157, 203471]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2882.0,4.0,0.0,Schröder,203471.0,,,,,
528,PT09M11.00S,2026-01-05T04:04:30.3Z,4,REGULAR,freethrow,1 of 2,[],203471,,,1610612758,82,88,2026-01-05T04:04:30Z,5150000,False,,,0,,D. Schröder Free Throw 1 of 2 (9 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
529,PT09M11.00S,2026-01-05T04:04:59.1Z,4,REGULAR,freethrow,2 of 2,[],203471,,,1610612758,83,88,2026-01-05T04:04:59Z,5160000,False,,,0,,D. Schröder Free Throw 2 of 2 (10 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
530,PT08M57.00S,2026-01-05T04:05:25.3Z,4,REGULAR,turnover,backcourt,[],1631157,,,1610612749,83,88,2026-01-05T04:05:55Z,5170000,False,,,0,,R. Rollins backcourt TURNOVER (2 TO),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,1201.0,,,,,,,,,
531,PT08M46.00S,2026-01-05T04:06:11.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629234,84.05059132720105,42.8921568627451,1610612758,85,88,2026-01-05T04:09:53Z,5180000,False,-36.0,97.0,1,right,D. Eubanks 10' turnaround Hook (4 PTS) (Z. LaVine 4 AST),"[1629234, 203897]",1610612758.0,SAC,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,10.37,Made,4.0,Z. LaVine,203897.0,4.0,,,,,,,,,,,
533,PT08M22.00S,2026-01-05T04:06:37.4Z,4,REGULAR,foul,personal,['3freethrow'],203471,,,1610612749,85,88,2026-01-05T04:06:55Z,5200000,False,,,0,,D. Schröder shooting personal FOUL (1 PF) (Porter Jr. 3 FT),"[203471, 1629645]",1610612758.0,SAC,shooting,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1201.0,1.0,0.0,Porter Jr.,1629645.0,,,,,
535,PT08M22.00S,2026-01-05T04:07:17.0Z,4,REGULAR,freethrow,1 of 3,[],1629645,,,1610612749,85,89,2026-01-05T04:07:17Z,5220000,False,,,0,,K. Porter Jr. Free Throw 1 of 3 (19 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
536,PT08M22.00S,2026-01-05T04:07:39.1Z,4,REGULAR,freethrow,2 of 3,[],1629645,,,1610612749,85,90,2026-01-05T04:07:39Z,5230000,False,,,0,,K. Porter Jr. Free Throw 2 of 3 (20 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
537,PT08M22.00S,2026-01-05T04:07:55.8Z,4,REGULAR,freethrow,3 of 3,[],1629645,,,1610612749,85,91,2026-01-05T04:07:55Z,5240000,False,,,0,,K. Porter Jr. Free Throw 3 of 3 (21 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
538,PT08M08.00S,2026-01-05T04:08:11.8Z,4,REGULAR,3pt,Jump Shot,[],203471,74.72076215505913,15.196078431372548,1610612758,85,91,2026-01-05T04:11:04Z,5250000,False,-174.0,185.0,1,right,MISS D. Schröder 25' pullup 3PT,[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,25.4,Missed,,,,,,,,,,,,,,,
539,PT08M04.00S,2026-01-05T04:08:14.8Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,85,91,2026-01-05T04:08:14Z,5260000,False,,,0,,A. Green REBOUND (Off:1 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,538.0,,,,,,3.0,2.0,1.0,,
540,PT07M55.00S,2026-01-05T04:08:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,11.645860709592641,37.745098039215684,1610612749,85,93,2026-01-05T04:08:35Z,5270000,False,61.0,57.0,1,left,K. Porter Jr. 8' driving floating Jump Shot (23 PTS),[1629645],1610612749.0,MIL,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,8.37,Made,23.0,,,,,,,,,,,,,,
541,PT07M49.00S,2026-01-05T04:08:33.6Z,4,REGULAR,foul,offensive,[],1629234,,,1610612758,85,93,2026-01-05T04:08:58Z,5280000,False,,,0,,D. Eubanks offensive FOUL (3 PF),"[1629234, 1629645]",1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2882.0,3.0,0.0,Porter Jr.,1629645.0,,,,,
543,PT07M49.00S,2026-01-05T04:08:33.6Z,4,REGULAR,turnover,offensive foul,[],1629234,,,1610612758,85,93,2026-01-05T04:08:33Z,5300000,False,,,0,,D. Eubanks offensive foul TURNOVER (1 TO),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,2882.0,,,,,,,,,
553,PT07M32.00S,2026-01-05T04:08:58.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203507,5.995400788436268,47.05882352941176,1610612749,85,93,2026-01-05T04:12:18Z,5305000,False,15.0,4.0,1,left,MISS G. Antetokounmpo pullup Shot - blocked,"[203507, 1629234]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.52,Missed,,,,,,,,,,,,,,Eubanks,1629234.0
554,PT07M32.00S,2026-01-05T04:08:58.9Z,4,REGULAR,block,,[],1629234,,,1610612749,85,93,2026-01-05T04:11:17Z,5307500,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
555,PT07M32.00S,2026-01-05T04:08:58.9Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,85,93,2026-01-05T04:11:43Z,5308750,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,553.0,,,,,,10.0,7.0,3.0,,
544,PT07M26.00S,2026-01-05T04:09:24.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203507,12.697109067017081,51.470588235294116,1610612749,85,95,2026-01-05T04:12:46Z,5310000,False,-7.0,67.0,1,left,G. Antetokounmpo 6' driving floating Jump Shot (26 PTS),[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,6.73,Made,26.0,,,,,,,,,,,,,,
545,PT07M11.00S,2026-01-05T04:09:41.9Z,4,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612758,85,95,2026-01-05T04:09:50Z,5320000,False,,,0,,A. Green shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1631260, 201566]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,3.0,0.0,Westbrook,201566.0,,,,,
547,PT07M11.00S,2026-01-05T04:10:14.2Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612758,86,95,2026-01-05T04:10:14Z,5340000,False,,,0,,R. Westbrook Free Throw 1 of 2 (18 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
548,PT07M11.00S,2026-01-05T04:10:16.0Z,4,REGULAR,substitution,out,[],1629234,,,1610612758,86,95,2026-01-05T04:10:25Z,5350000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M11.00S,2026-01-05T04:10:16.0Z,4,REGULAR,substitution,in,[],1642875,,,1610612758,86,95,2026-01-05T04:10:25Z,5360000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M11.00S,2026-01-05T04:10:35.0Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612758,87,95,2026-01-05T04:10:35Z,5370000,False,,,0,,R. Westbrook Free Throw 2 of 2 (19 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
551,PT06M57.00S,2026-01-05T04:10:55.4Z,4,REGULAR,foul,personal,[],201566,,,1610612749,87,95,2026-01-05T04:23:48Z,5380000,False,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 203507]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,3.0,1.0,Antetokounmpo,203507.0,,,,,
556,PT06M45.00S,2026-01-05T04:11:24.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,44.85294117647059,1610612749,87,97,2026-01-05T04:13:40Z,5400000,False,26.0,13.0,1,left,G. Antetokounmpo driving Layup (28 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,2.86,Made,28.0,,,,,,,,,,,,,,
559,PT06M25.00S,2026-01-05T04:12:07.6Z,4,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612758,87,97,2026-01-05T04:12:19Z,5430000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Clifford 2 FT),"[1626167, 1642363]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,3.0,0.0,Clifford,1642363.0,,,,,
561,PT06M25.00S,2026-01-05T04:12:21.6Z,4,REGULAR,freethrow,1 of 2,[],1642363,,,1610612758,88,97,2026-01-05T04:12:21Z,5450000,False,,,0,,N. Clifford Free Throw 1 of 2 (7 PTS),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
562,PT06M25.00S,2026-01-05T04:12:21.6Z,4,REGULAR,freethrow,2 of 2,[],1642363,,,1610612758,88,97,2026-01-05T04:12:41Z,5460000,False,,,0,,MISS N. Clifford Free Throw 2 of 2,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
563,PT06M22.00S,2026-01-05T04:12:24.6Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,88,97,2026-01-05T04:12:41Z,5470000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,562.0,,,,,,4.0,4.0,0.0,,
564,PT06M13.00S,2026-01-05T04:12:49.1Z,4,REGULAR,2pt,Jump Shot,[],1629645,21.632720105124836,62.745098039215684,1610612749,88,99,2026-01-05T04:15:23Z,5480000,False,-64.0,151.0,1,left,K. Porter Jr. 16' step back Jump Shot (25 PTS),[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,16.37,Made,25.0,,,,,,,,,,,,,,
565,PT05M59.00S,2026-01-05T04:13:02.5Z,4,REGULAR,3pt,Jump Shot,[],203897,70.25295663600527,74.26470588235294,1610612758,88,99,2026-01-05T04:13:08Z,5490000,False,121.0,227.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,25.75,Missed,,,,,,,,,,,,,,,
566,PT05M55.00S,2026-01-05T04:13:06.5Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612749,88,99,2026-01-05T04:13:08Z,5500000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,565.0,,,,,,2.0,2.0,0.0,,
567,PT05M46.00S,2026-01-05T04:13:16.2Z,4,REGULAR,3pt,Jump Shot,[],1631260,6.783837056504599,4.411764705882353,1610612749,88,99,2026-01-05T04:15:57Z,5510000,False,228.0,11.0,1,left,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,22.82,Missed,,,,,,,,,,,,,,,
568,PT05M44.00S,2026-01-05T04:13:18.2Z,4,REGULAR,rebound,defensive,[],203471,,,1610612758,88,99,2026-01-05T04:16:12Z,5520000,False,,,0,,D. Schröder REBOUND (Off:1 Def:2),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Right Corner 3,24+ Right,,,,,,,,,,567.0,,,,,,3.0,2.0,1.0,,
569,PT05M38.00S,2026-01-05T04:13:23.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642363,71.04139290407359,22.058823529411764,1610612758,88,99,2026-01-05T04:16:31Z,5530000,False,-140.0,220.0,1,right,MISS N. Clifford 26' running 3PT,[1642363],1610612758.0,SAC,running,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,26.04,Missed,,,,,,,,,,,,,,,
570,PT05M35.00S,2026-01-05T04:13:26.9Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612749,88,99,2026-01-05T04:13:27Z,5540000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,569.0,,,,,,3.0,3.0,0.0,,
571,PT05M15.00S,2026-01-05T04:13:47.9Z,4,REGULAR,3pt,Jump Shot,[],1631260,3.4986859395532193,4.411764705882353,1610612749,88,99,2026-01-05T04:13:59Z,5550000,False,228.0,-20.0,1,left,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,22.87,Missed,,,,,,,,,,,,,,,
572,PT05M15.00S,2026-01-05T04:13:47.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,88,99,2026-01-05T04:13:59Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,571.0,,,,,,,,,,
573,PT05M15.00S,2026-01-05T04:13:53.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612749,88,99,2026-01-05T04:14:04Z,5570000,False,,,0,,R. Westbrook loose ball personal FOUL (4 PF) (Antetokounmpo 2 FT),"[201566, 203507]",1610612758.0,SAC,loose ball,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,4.0,1.0,Antetokounmpo,203507.0,,,,,
575,PT05M15.00S,2026-01-05T04:14:30.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,88,100,2026-01-05T04:14:30Z,5590000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
576,PT05M15.00S,2026-01-05T04:14:31.2Z,4,REGULAR,substitution,out,[],1642363,,,1610612749,88,100,2026-01-05T04:14:35Z,5600000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M15.00S,2026-01-05T04:14:31.2Z,4,REGULAR,substitution,in,[],201942,,,1610612749,88,100,2026-01-05T04:14:35Z,5610000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M15.00S,2026-01-05T04:14:58.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,88,101,2026-01-05T04:14:58Z,5620000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (30 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,
579,PT05M10.00S,2026-01-05T04:15:08.9Z,4,REGULAR,foul,personal,[],1631157,,,1610612758,88,101,2026-01-05T04:15:37Z,5630000,False,,,0,,R. Rollins personal FOUL (5 PF),"[1631157, 203471]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1201.0,5.0,0.0,Schröder,203471.0,,,,,
581,PT04M59.00S,2026-01-05T04:15:29.3Z,4,REGULAR,3pt,Jump Shot,[],201566,87.46714848883047,96.07843137254902,1610612758,88,101,2026-01-05T04:15:40Z,5650000,False,230.0,65.0,1,right,MISS R. Westbrook 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,23.95,Missed,,,,,,,,,,,,,,,
582,PT04M58.00S,2026-01-05T04:15:32.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,88,101,2026-01-05T04:15:32Z,5660000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,581.0,,,,,,,,,,
584,PT04M50.00S,2026-01-05T04:15:55.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.30946123521682,43.13725490196079,1610612749,88,103,2026-01-05T04:18:52Z,5680000,False,34.0,16.0,1,left,G. Antetokounmpo driving Layup (32 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,3.79,Made,32.0,,,,,,,,,,,,,,
585,PT04M50.00S,2026-01-05T04:15:58.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642875,,,1610612749,88,103,2026-01-05T04:16:10Z,5690000,False,,,0,,M. Raynaud shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1642875, 203507]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,2.0,0.0,Antetokounmpo,203507.0,,,,,
587,PT04M50.00S,2026-01-05T04:16:31.0Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,88,104,2026-01-05T04:16:31Z,5710000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (33 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,33.0,,,,,,,,,,,,,,
588,PT04M39.00S,2026-01-05T04:16:44.1Z,4,REGULAR,2pt,Jump Shot,[],203471,78.66294349540078,30.392156862745097,1610612758,88,104,2026-01-05T04:16:49Z,5720000,False,-98.0,148.0,1,right,MISS D. Schröder 17' pullup Shot,[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Left Center,,,,17.76,Missed,,,,,,,,,,,,,,,
589,PT04M36.00S,2026-01-05T04:16:47.1Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612749,88,104,2026-01-05T04:16:49Z,5730000,False,,,0,,R. Rollins REBOUND (Off:0 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,588.0,,,,,,4.0,4.0,0.0,,
590,PT04M17.00S,2026-01-05T04:17:06.7Z,4,REGULAR,2pt,Jump Shot,[],1629645,2.7102496714848883,18.38235294117647,1610612749,88,104,2026-01-05T04:20:16Z,5740000,False,158.0,-27.0,1,left,MISS K. Porter Jr. 16' step back Shot,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,16.04,Missed,,,,,,,,,,,,,,,
591,PT04M16.00S,2026-01-05T04:17:07.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,88,104,2026-01-05T04:17:13Z,5750000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,590.0,,,,,,,,,,
593,PT04M16.00S,2026-01-05T04:17:18.2Z,4,REGULAR,substitution,out,[],1642875,,,1610612758,88,104,2026-01-05T04:17:21Z,5770000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M16.00S,2026-01-05T04:17:18.2Z,4,REGULAR,substitution,in,[],1629234,,,1610612758,88,104,2026-01-05T04:17:21Z,5780000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M02.00S,2026-01-05T04:17:35.2Z,4,REGULAR,3pt,Jump Shot,[],201566,82.47371879106439,94.85294117647058,1610612758,88,104,2026-01-05T04:17:39Z,5790000,False,224.0,112.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,25.08,Missed,,,,,,,,,,,,,,,
