actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
338,PT10M16.00S,2026-01-13T04:27:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,8.360709592641262,42.8921568627451,1610612747,65,56,2026-01-13T04:27:57Z,3320000,False,36.0,26.0,1,left,D. Ayton putback Layup (8 PTS),[1629028],1610612747.0,LAL,putback,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,8.0,,,,,,,,,,,,,,,,,
339,PT10M02.00S,2026-01-13T04:28:03.3Z,3,REGULAR,2pt,Jump Shot,[],201942,89.70105124835742,75.0,1610612758,67,56,2026-01-13T04:30:51Z,3330000,False,125.0,44.0,1,right,D. DeRozan 13' turnaround fadeaway Jump Shot (16 PTS),[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,13.26,Made,16.0,,,,,,,,,,,,,,,,,
340,PT09M49.00S,2026-01-13T04:28:18.6Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612747,67,56,2026-01-13T04:28:25Z,3340000,False,,,0,,L. Dončić bad pass out-of-bounds TURNOVER (3 TO),[1629029],1610612747.0,LAL,bad pass,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,3.0,,,,,,,201246.0,,,,,,
341,PT09M34.00S,2026-01-13T04:28:39.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201566,70.51576872536137,75.98039215686273,1610612758,70,56,2026-01-13T04:28:44Z,3350000,False,130.0,225.0,1,right,R. Westbrook 25' 3PT  (14 PTS) (D. DeRozan 3 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.95,Made,14.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,
343,PT09M13.00S,2026-01-13T04:29:01.0Z,3,REGULAR,turnover,lost ball,[],1629028,,,1610612747,70,56,2026-01-13T04:29:05Z,3370000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 201566]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Westbrook,201566.0,,,,,,,,,,,
344,PT09M13.00S,2026-01-13T04:29:01.0Z,3,REGULAR,steal,,[],201566,,,1610612758,70,56,2026-01-13T04:29:02Z,3380000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
345,PT08M49.00S,2026-01-13T04:29:25.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201566,91.93495400788436,4.411764705882353,1610612758,70,56,2026-01-13T04:29:28Z,3390000,False,-228.0,23.0,1,right,MISS R. Westbrook 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,22.91,Missed,,,,,,,,,,,,,,,,,,
346,PT08M48.00S,2026-01-13T04:29:26.1Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,70,56,2026-01-13T04:32:45Z,3400000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,,,,,345.0,1.0,1.0,0.0,,,,,,,
347,PT08M31.00S,2026-01-13T04:29:50.6Z,3,REGULAR,foul,personal,[],1642875,,,1610612747,70,56,2026-01-13T04:30:00Z,3410000,False,,,0,,M. Raynaud personal FOUL (2 PF),"[1642875, 1629028]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,201246.0,,,2.0,0.0,Ayton,1629028.0
349,PT08M27.00S,2026-01-13T04:30:11.0Z,3,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612747,70,56,2026-01-13T04:30:28Z,3430000,False,,,0,,M. Raynaud shooting personal FOUL (3 PF) (Ayton 2 FT),"[1642875, 1629028]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627534.0,,,3.0,0.0,Ayton,1629028.0
351,PT08M27.00S,2026-01-13T04:30:34.5Z,3,REGULAR,freethrow,1 of 2,[],1629028,,,1610612747,70,56,2026-01-13T04:30:34Z,3450000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT08M27.00S,2026-01-13T04:30:34.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,70,56,2026-01-13T04:30:34Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,351.0,,,,,,,,,,
353,PT08M27.00S,2026-01-13T04:30:47.0Z,3,REGULAR,freethrow,2 of 2,[],1629028,,,1610612747,70,57,2026-01-13T04:30:47Z,3470000,False,,,0,,D. Ayton Free Throw 2 of 2 (9 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
354,PT08M02.00S,2026-01-13T04:31:12.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,81.94809461235218,51.225490196078425,1610612758,70,57,2026-01-13T04:31:16Z,3480000,False,6.0,117.0,1,right,MISS M. Raynaud 11' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,11.74,Missed,,,,,,,,,,,,,,,,,,
355,PT08M00.00S,2026-01-13T04:31:14.2Z,3,REGULAR,rebound,offensive,[],1642875,,,1610612758,70,57,2026-01-13T04:31:14Z,3490000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,354.0,4.0,3.0,1.0,,,,,,,
356,PT07M57.00S,2026-01-13T04:31:17.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203897,85.62746386333771,96.07843137254902,1610612758,73,57,2026-01-13T04:31:27Z,3500000,False,230.0,83.0,1,right,Z. LaVine 24' 3PT  (12 PTS) (D. DeRozan 4 AST),"[203897, 201942]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,24.48,Made,12.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,,
358,PT07M56.00S,2026-01-13T04:31:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,73,57,2026-01-13T04:31:27Z,3520000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M45.00S,2026-01-13T04:34:30.9Z,3,REGULAR,2pt,Jump Shot,[],1629029,17.608409986859396,24.299172794117645,1610612747,73,59,2026-01-13T04:35:06Z,3530000,False,129.0,113.0,1,left,L. Dončić 17' driving floating Jump Shot (28 PTS) (L. James 2 AST),"[1629029, 2544]",1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,17.11,Made,28.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
360,PT07M30.00S,2026-01-13T04:34:48.0Z,3,REGULAR,2pt,Jump Shot,[],201942,76.2976346911958,60.29411764705882,1610612758,75,59,2026-01-13T04:36:15Z,3540000,False,51.0,170.0,1,right,D. DeRozan 17' pullup Jump Shot (18 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,17.79,Made,18.0,,,,,,,,,,,,,,,,,
361,PT07M30.00S,2026-01-13T04:34:51.0Z,3,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612758,75,59,2026-01-13T04:35:04Z,3550000,False,,,0,,L. Dončić shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1629029, 201942]",1610612747.0,LAL,shooting,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,201246.0,,,2.0,0.0,DeRozan,201942.0
364,PT07M30.00S,2026-01-13T04:35:17.8Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,76,59,2026-01-13T04:35:17Z,3570000,False,,,0,,D. DeRozan Free Throw 1 of 1 (19 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
365,PT07M19.00S,2026-01-13T04:35:29.5Z,3,REGULAR,3pt,Jump Shot,[],2544,24.52365308804205,15.686274509803921,1610612747,76,59,2026-01-13T04:35:37Z,3580000,False,172.0,178.0,1,left,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
366,PT07M16.00S,2026-01-13T04:35:32.5Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,76,59,2026-01-13T04:35:37Z,3590000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,365.0,2.0,2.0,0.0,,,,,,,
367,PT06M58.00S,2026-01-13T04:35:50.1Z,3,REGULAR,3pt,Jump Shot,[],201566,93.51182654402102,97.54901960784314,1610612758,79,59,2026-01-13T04:35:54Z,3600000,False,238.0,8.0,1,right,R. Westbrook 3PT  (17 PTS) (D. DeRozan 5 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.79,Made,17.0,D. DeRozan,201942.0,5.0,,,,,,,,,,,,,,
369,PT06M43.00S,2026-01-13T04:36:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.95335085413929,36.27450980392157,1610612747,79,61,2026-01-13T04:37:38Z,3620000,False,69.0,116.0,1,left,L. Dončić 13' driving floating Jump Shot (30 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,13.5,Made,30.0,,,,,,,,,,,,,,,,,
370,PT06M20.00S,2026-01-13T04:36:28.5Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612758,79,61,2026-01-13T04:36:34Z,3630000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1629029]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,,,,,,,1.0,Dončić,1629029.0,,,,,,,,,,,
371,PT06M20.00S,2026-01-13T04:36:28.5Z,3,REGULAR,steal,,[],1629029,,,1610612747,79,61,2026-01-13T04:36:31Z,3640000,False,,,0,,L. Dončić STEAL (2 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
372,PT06M12.00S,2026-01-13T04:36:38.4Z,3,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612747,79,61,2026-01-13T04:36:53Z,3650000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (James 2 FT),"[1630173, 2544]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1627534.0,,,2.0,0.0,James,2544.0
374,PT06M12.00S,2026-01-13T04:37:05.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,79,62,2026-01-13T04:37:05Z,3670000,False,,,0,,L. James Free Throw 1 of 2 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
375,PT06M12.00S,2026-01-13T04:37:20.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,79,63,2026-01-13T04:37:20Z,3680000,False,,,0,,L. James Free Throw 2 of 2 (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
376,PT05M54.00S,2026-01-13T04:37:39.7Z,3,REGULAR,3pt,Jump Shot,[],1642875,76.82325886990802,10.53921568627451,1610612758,82,63,2026-01-13T04:37:47Z,3690000,False,-197.0,165.0,1,right,M. Raynaud 25' 3PT  (7 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,25.75,Made,7.0,,,,,,,,,,,,,,,,,
378,PT05M39.00S,2026-01-13T04:37:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.886333771353483,51.71568627450981,1610612747,82,65,2026-01-13T04:37:59Z,3710000,False,-9.0,31.0,1,left,L. James driving reverse Layup (16 PTS) (L. Dončić 6 AST),"[2544, 1629029]",1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,3.22,Made,16.0,L. Dončić,1629029.0,6.0,,,,,,,,,,,,,,
380,PT05M31.00S,2026-01-13T04:38:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,89.04402102496715,47.794117647058826,1610612758,84,65,2026-01-13T04:38:07Z,3730000,False,-11.0,50.0,1,right,R. Westbrook driving Layup (19 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,19.0,,,,,,,,,,,,,,,,,
381,PT05M16.00S,2026-01-13T04:38:16.5Z,3,REGULAR,3pt,Jump Shot,[],2544,31.750985545335087,53.431372549019606,1610612747,84,65,2026-01-13T04:41:12Z,3740000,False,-17.0,246.0,1,left,MISS L. James 24' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,24.66,Missed,,,,,,,,,,,,,,,,,,
382,PT05M15.00S,2026-01-13T04:38:17.5Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612747,84,65,2026-01-13T04:41:30Z,3750000,False,,,0,,L. Dončić REBOUND (Off:2 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,,381.0,6.0,4.0,2.0,,,,,,,
383,PT05M15.00S,2026-01-13T04:38:20.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,7.835085413929041,52.20588235294118,1610612747,84,67,2026-01-13T04:41:52Z,3760000,False,-11.0,21.0,1,left,L. Dončić putback Layup (32 PTS),[1629029],1610612747.0,LAL,putback,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,2.38,Made,32.0,,,,,,,,,,,,,,,,,
384,PT04M53.00S,2026-01-13T04:38:39.6Z,3,REGULAR,2pt,Jump Shot,[],201942,97.3718791064389,91.68964460784314,1610612758,84,67,2026-01-13T04:38:51Z,3770000,False,208.0,-28.0,1,right,MISS D. DeRozan 21' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,21.02,Missed,,,,,,,,,,,,,,,,,,
385,PT04M50.00S,2026-01-13T04:38:42.6Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,84,67,2026-01-13T04:38:51Z,3780000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right,,,,,,,,,,384.0,2.0,2.0,0.0,,,,,,,
386,PT04M46.00S,2026-01-13T04:38:48.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,6.783837056504599,42.64705882352941,1610612747,84,69,2026-01-13T04:42:54Z,3790000,False,37.0,11.0,1,left,L. James running Layup (18 PTS) (J. LaRavia 2 AST),"[2544, 1631222]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.85,Made,18.0,J. LaRavia,1631222.0,2.0,,,,,,,,,,,,,,
388,PT04M46.00S,2026-01-13T04:38:58.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,84,69,2026-01-13T04:38:58Z,3810000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,out,[],1630173,,,1610612758,84,69,2026-01-13T04:41:45Z,3820000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,out,[],1642875,,,1610612758,84,69,2026-01-13T04:41:45Z,3830000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,out,[],203897,,,1610612758,84,69,2026-01-13T04:41:45Z,3840000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,out,[],2544,,,1610612758,84,69,2026-01-13T04:41:45Z,3850000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,out,[],1629028,,,1610612758,84,69,2026-01-13T04:41:45Z,3860000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,out,[],203935,,,1610612758,84,69,2026-01-13T04:41:45Z,3870000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,in,[],1642363,,,1610612758,84,69,2026-01-13T04:41:45Z,3880000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,in,[],1642928,,,1610612758,84,69,2026-01-13T04:41:45Z,3890000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,84,69,2026-01-13T04:41:45Z,3900000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,in,[],1629020,,,1610612758,84,69,2026-01-13T04:41:45Z,3910000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,in,[],1629216,,,1610612758,84,69,2026-01-13T04:41:45Z,3920000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M46.00S,2026-01-13T04:40:24.7Z,3,REGULAR,substitution,in,[],1629637,,,1610612758,84,69,2026-01-13T04:41:45Z,3930000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M33.00S,2026-01-13T04:42:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.21090670170827,36.51960784313725,1610612758,86,69,2026-01-13T04:43:51Z,3940000,False,-67.0,115.0,1,right,D. DeRozan 13' turnaround fadeaway Jump Shot (21 PTS) (R. Westbrook 5 AST),"[201942, 201566]",1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,13.3,Made,21.0,R. Westbrook,201566.0,5.0,,,,,,,,,,,,,,
402,PT04M19.00S,2026-01-13T04:42:24.3Z,3,REGULAR,foul,personal,[],1642928,,,1610612747,86,69,2026-01-13T04:42:55Z,3950000,False,,,0,,D. Cardwell personal FOUL (4 PF),"[1642928, 1629029]",1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,200834.0,,,4.0,0.0,Dončić,1629029.0
404,PT04M13.00S,2026-01-13T04:42:49.1Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612747,86,69,2026-01-13T04:42:57Z,3970000,False,,,0,,L. Dončić bad pass TURNOVER (4 TO),"[1629029, 201942]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,,,,,,,4.0,DeRozan,201942.0,,,,,,,,,,,
405,PT04M13.00S,2026-01-13T04:42:49.1Z,3,REGULAR,steal,,[],201942,,,1610612758,86,69,2026-01-13T04:42:51Z,3980000,False,,,0,,D. DeRozan STEAL (3 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
406,PT04M09.00S,2026-01-13T04:42:53.1Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612758,86,69,2026-01-13T04:42:59Z,3990000,False,,,0,,R. Westbrook lost ball TURNOVER (5 TO),"[201566, 1629029]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,5.0,Dončić,1629029.0,,,,,,,,,,,
407,PT04M09.00S,2026-01-13T04:42:53.1Z,3,REGULAR,steal,,[],1629029,,,1610612747,86,69,2026-01-13T04:42:55Z,4000000,False,,,0,,L. Dončić STEAL (3 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
408,PT03M55.00S,2026-01-13T04:43:06.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631222,10.988830486202366,43.13725490196079,1610612747,86,69,2026-01-13T04:43:12Z,4010000,False,34.0,51.0,1,left,MISS J. LaRavia 6' driving floating Shot,[1631222],1610612747.0,LAL,driving floating,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
409,PT03M53.00S,2026-01-13T04:43:08.8Z,3,REGULAR,rebound,defensive,[],1642928,,,1610612758,86,69,2026-01-13T04:43:12Z,4020000,False,,,0,,D. Cardwell REBOUND (Off:3 Def:2),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,408.0,5.0,2.0,3.0,,,,,,,
410,PT03M41.00S,2026-01-13T04:43:20.6Z,3,REGULAR,3pt,Jump Shot,[],201566,66.17936925098554,37.745098039215684,1610612758,89,69,2026-01-13T04:43:25Z,4030000,False,-61.0,265.0,1,right,R. Westbrook 27' 3PT  (22 PTS) (M. Monk 3 AST),"[201566, 1628370]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,27.24,Made,22.0,M. Monk,1628370.0,3.0,,,,,,,,,,,,,,
412,PT03M22.00S,2026-01-13T04:43:39.9Z,3,REGULAR,3pt,Jump Shot,[],1629216,27.808804204993432,79.90196078431373,1610612747,89,72,2026-01-13T04:43:43Z,4050000,False,-150.0,209.0,1,left,G. Vincent 25' 3PT  (3 PTS) (J. LaRavia 3 AST),"[1629216, 1631222]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.69,Made,3.0,J. LaRavia,1631222.0,3.0,,,,,,,,,,,,,,
414,PT03M05.00S,2026-01-13T04:43:56.5Z,3,REGULAR,2pt,Jump Shot,[],201942,82.07950065703022,31.862745098039213,1610612758,89,72,2026-01-13T04:44:00Z,4070000,False,-91.0,116.0,1,right,MISS D. DeRozan 14' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,14.72,Missed,,,,,,,,,,,,,,,,,,
415,PT03M03.00S,2026-01-13T04:43:58.5Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,89,72,2026-01-13T04:44:00Z,4080000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,,,,414.0,2.0,1.0,1.0,,,,,,,
416,PT02M54.00S,2026-01-13T04:44:11.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612747,89,72,2026-01-13T04:44:22Z,4090000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Dončić 2 FT),"[1628370, 1629029]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1627534.0,,,1.0,0.0,Dončić,1629029.0
418,PT02M54.00S,2026-01-13T04:44:41.8Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,89,73,2026-01-13T04:44:41Z,4110000,False,,,0,,L. Dončić Free Throw 1 of 2 (33 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
419,PT02M54.00S,2026-01-13T04:44:42.8Z,3,REGULAR,substitution,out,[],201566,,,1610612747,89,73,2026-01-13T04:44:53Z,4120000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M54.00S,2026-01-13T04:44:42.8Z,3,REGULAR,substitution,in,[],1631165,,,1610612747,89,73,2026-01-13T04:44:53Z,4130000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M54.00S,2026-01-13T04:45:09.9Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,89,74,2026-01-13T04:45:09Z,4140000,False,,,0,,L. Dončić Free Throw 2 of 2 (34 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
