actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
584,PT08M58.00S,2025-12-22T05:06:28.5Z,4,REGULAR,3pt,Jump Shot,[],1631095,66.44218134034165,75.24509803921569,1610612745,93,100,2025-12-22T05:06:37Z,5650000,False,126.0,263.0,1,right,MISS J. Smith Jr. 29' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,29.16,Missed,,,,,,,,,,,,,,,,,,
585,PT08M57.00S,2025-12-22T05:06:29.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,93,100,2025-12-22T05:06:37Z,5660000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,584.0,,,,,,,,,
586,PT08M57.00S,2025-12-22T05:06:34.7Z,4,REGULAR,foul,personal,[],1630578,,,1610612758,93,100,2025-12-22T05:06:48Z,5670000,False,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 1642875]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628951.0,,,,,3.0,0.0,Raynaud,1642875.0,,
588,PT08M49.00S,2025-12-22T05:06:53.0Z,4,REGULAR,2pt,Jump Shot,[],1631099,21.76412614980289,59.80392156862745,1610612758,95,100,2025-12-22T05:07:04Z,5690000,False,-49.0,152.0,1,left,K. Murray 15' Jump Shot (23 PTS) (D. Schröder 8 AST),"[1631099, 203471]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,15.98,Made,23.0,D. Schröder,203471.0,8.0,,,,,,,,,,,,,,
590,PT08M34.00S,2025-12-22T05:07:07.4Z,4,REGULAR,3pt,Jump Shot,[],1642263,68.41327201051249,15.931372549019606,1610612745,95,100,2025-12-22T05:07:13Z,5710000,False,-170.0,244.0,1,right,MISS R. Sheppard 29' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,29.79,Missed,,,,,,,,,,,,,,,,,,
591,PT08M29.00S,2025-12-22T05:07:12.4Z,4,REGULAR,rebound,defensive,[],1642363,,,1610612758,95,100,2025-12-22T05:07:13Z,5720000,False,,,0,,N. Clifford REBOUND (Off:2 Def:4),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,590.0,6.0,4.0,2.0,,,,,,
592,PT08M13.00S,2025-12-22T05:07:27.6Z,4,REGULAR,3pt,Jump Shot,[],203471,32.40801576872536,57.107843137254896,1610612758,98,100,2025-12-22T05:08:34Z,5730000,False,-36.0,252.0,1,left,D. Schröder 25' 3PT pullup (15 PTS),[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,25.46,Made,15.0,,,,,,,,,,,,,,,,,
593,PT08M04.00S,2025-12-22T05:07:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,98,100,2025-12-22T05:07:43Z,5740000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M04.00S,2025-12-22T05:08:19.6Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,98,100,2025-12-22T05:09:19Z,5750000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M04.00S,2025-12-22T05:08:19.6Z,4,REGULAR,substitution,in,[],1641708,,,1610612745,98,100,2025-12-22T05:09:19Z,5760000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M42.00S,2025-12-22T05:09:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.27792378449409,52.69607843137255,1610612745,98,102,2025-12-22T05:09:41Z,5770000,False,13.0,29.0,1,right,A. Sengun driving Layup (24 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.24,Made,24.0,,,,,,,,,,,,,,,,,
597,PT07M28.00S,2025-12-22T05:09:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,7.30946123521682,59.55882352941176,1610612758,98,102,2025-12-22T05:10:01Z,5780000,False,-48.0,16.0,1,left,MISS K. Murray cutting Layup,[1631099],1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
598,PT07M26.00S,2025-12-22T05:09:53.5Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,98,102,2025-12-22T05:09:56Z,5790000,False,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,597.0,8.0,7.0,1.0,,,,,,
599,PT07M18.00S,2025-12-22T05:10:03.6Z,4,REGULAR,foul,personal,['2freethrow'],201942,,,1610612745,98,102,2025-12-22T05:10:15Z,5800000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Sengun 2 FT),"[201942, 1630578]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201639.0,,,,,1.0,0.0,Sengun,1630578.0,,
601,PT07M18.00S,2025-12-22T05:10:32.8Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,98,102,2025-12-22T05:10:32Z,5820000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
602,PT07M18.00S,2025-12-22T05:10:32.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,98,102,2025-12-22T05:10:32Z,5830000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,,,,
603,PT07M18.00S,2025-12-22T05:10:48.3Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,98,103,2025-12-22T05:10:48Z,5840000,False,,,0,,A. Sengun Free Throw 2 of 2 (25 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
604,PT07M03.00S,2025-12-22T05:11:10.8Z,4,REGULAR,3pt,Jump Shot,[],1631099,28.597240473061763,14.215686274509803,1610612758,101,103,2025-12-22T05:11:15Z,5850000,False,179.0,216.0,1,left,K. Murray 28' 3PT  (26 PTS) (D. Schröder 9 AST),"[1631099, 203471]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,28.07,Made,26.0,D. Schröder,203471.0,9.0,,,,,,,,,,,,,,
606,PT06M37.00S,2025-12-22T05:11:36.6Z,4,REGULAR,2pt,Jump Shot,[],201142,75.3777923784494,49.50980392156863,1610612745,101,103,2025-12-22T05:11:40Z,5870000,False,-2.0,179.0,1,right,MISS K. Durant 17' fadeaway Shot,[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,17.89,Missed,,,,,,,,,,,,,,,,,,
607,PT06M35.00S,2025-12-22T05:11:38.6Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,101,103,2025-12-22T05:11:40Z,5880000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,606.0,3.0,2.0,1.0,,,,,,
608,PT06M26.00S,2025-12-22T05:11:47.6Z,4,REGULAR,3pt,Jump Shot,[],203471,33.065045992115635,29.411764705882355,1610612758,101,103,2025-12-22T05:12:28Z,5890000,False,103.0,258.0,1,left,MISS D. Schröder 27' step back 3PT,[203471],1610612758.0,SAC,step back,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,27.8,Missed,,,,,,,,,,,,,,,,,,
609,PT06M25.00S,2025-12-22T05:11:48.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,101,103,2025-12-22T05:11:56Z,5900000,False,,,0,,K. Durant REBOUND (Off:1 Def:8),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,608.0,9.0,8.0,1.0,,,,,,
610,PT06M25.00S,2025-12-22T05:11:53.8Z,4,REGULAR,foul,personal,[],1642363,,,1610612745,101,103,2025-12-22T05:12:00Z,5910000,False,,,0,,N. Clifford personal FOUL (2 PF),"[1642363, 201142]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Mid-Range,8-16 Right,,,,,,,,,,201639.0,,,,,2.0,0.0,Durant,201142.0,,
612,PT06M02.00S,2025-12-22T05:12:25.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.19776609724047,50.245098039215684,1610612745,101,105,2025-12-22T05:12:47Z,5930000,False,1.0,21.0,1,right,A. Thompson cutting DUNK (15 PTS) (A. Sengun 2 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.08,Made,15.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,,,
614,PT05M45.00S,2025-12-22T05:12:43.1Z,4,REGULAR,2pt,Jump Shot,[],201942,9.149145860709593,66.91176470588235,1610612758,103,105,2025-12-22T05:12:49Z,5950000,False,-85.0,34.0,1,left,D. DeRozan 9' turnaround fadeaway Jump Shot (21 PTS),[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,9.1,Made,21.0,,,,,,,,,,,,,,,,,
615,PT05M30.00S,2025-12-22T05:12:57.5Z,4,REGULAR,3pt,Jump Shot,[],1642263,65.39093298291722,29.411764705882355,1610612745,103,105,2025-12-22T05:13:04Z,5960000,False,-103.0,273.0,1,right,MISS R. Sheppard 29' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,29.16,Missed,,,,,,,,,,,,,,,,,,
616,PT05M27.00S,2025-12-22T05:13:00.5Z,4,REGULAR,rebound,defensive,[],1642875,,,1610612758,103,105,2025-12-22T05:13:04Z,5970000,False,,,0,,M. Raynaud REBOUND (Off:4 Def:8),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,615.0,12.0,8.0,4.0,,,,,,
617,PT05M11.00S,2025-12-22T05:13:16.7Z,4,REGULAR,3pt,Jump Shot,[],1642363,30.56833114323259,21.813725490196077,1610612758,103,105,2025-12-22T05:13:21Z,5980000,False,141.0,235.0,1,left,MISS N. Clifford 27' 3PT,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,,,,,,,,,,
618,PT05M08.00S,2025-12-22T05:13:19.7Z,4,REGULAR,rebound,offensive,[],203471,,,1610612758,103,105,2025-12-22T05:13:21Z,5990000,False,,,0,,D. Schröder REBOUND (Off:1 Def:4),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,617.0,5.0,4.0,1.0,,,,,,
619,PT05M06.00S,2025-12-22T05:13:22.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203471,23.99802890932983,90.19607843137256,1610612758,103,105,2025-12-22T05:13:26Z,6000000,False,-201.0,173.0,1,left,MISS D. Schröder 26' 3PT,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
620,PT05M02.00S,2025-12-22T05:13:26.1Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,103,105,2025-12-22T05:13:26Z,6010000,False,,,0,,A. Thompson REBOUND (Off:2 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,619.0,7.0,5.0,2.0,,,,,,
621,PT04M51.00S,2025-12-22T05:13:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,90.09526938239159,48.77450980392157,1610612745,103,105,2025-12-22T05:13:41Z,6020000,False,-6.0,41.0,1,right,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
622,PT04M49.00S,2025-12-22T05:13:38.6Z,4,REGULAR,rebound,defensive,[],203471,,,1610612758,103,105,2025-12-22T05:13:41Z,6030000,False,,,0,,D. Schröder REBOUND (Off:1 Def:5),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,621.0,6.0,5.0,1.0,,,,,,
623,PT04M44.00S,2025-12-22T05:13:43.9Z,4,REGULAR,2pt,Jump Shot,[],201942,7.095926412614981,91.68964460784314,1610612758,103,105,2025-12-22T05:13:55Z,6040000,False,-208.0,14.0,1,left,MISS D. DeRozan 20' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,20.89,Missed,,,,,,,,,,,,,,,,,,
624,PT04M40.00S,2025-12-22T05:13:47.9Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,103,105,2025-12-22T05:13:55Z,6050000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,,,,,,623.0,6.0,5.0,1.0,,,,,,
625,PT04M35.00S,2025-12-22T05:13:54.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,90.62089356110381,49.01960784313725,1610612745,103,107,2025-12-22T05:14:46Z,6060000,False,-5.0,36.0,1,right,A. Sengun driving DUNK (27 PTS) (K. Durant 8 AST),"[1630578, 201142]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.6,Made,27.0,K. Durant,201142.0,8.0,,,,,,,,,,,,,,
627,PT04M35.00S,2025-12-22T05:13:57.4Z,4,REGULAR,foul,personal,['1freethrow'],1642875,,,1610612745,103,107,2025-12-22T05:14:06Z,6080000,False,,,0,,M. Raynaud shooting personal FOUL (5 PF) (Sengun 1 FT),"[1642875, 1630578]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,,,,,5.0,0.0,Sengun,1630578.0,,
629,PT04M35.00S,2025-12-22T05:14:07.9Z,4,REGULAR,substitution,out,[],1629006,,,1610612745,103,107,2025-12-22T05:14:46Z,6100000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M35.00S,2025-12-22T05:14:07.9Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,103,107,2025-12-22T05:14:46Z,6110000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M35.00S,2025-12-22T05:14:40.4Z,4,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,103,108,2025-12-22T05:14:40Z,6120000,False,,,0,,A. Sengun Free Throw 1 of 1 (28 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
632,PT04M25.00S,2025-12-22T05:14:52.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,16.63929040735874,48.03921568627451,1610612758,103,108,2025-12-22T05:15:21Z,6130000,False,10.0,104.0,1,left,MISS K. Murray 10' driving floating Shot,[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.44,Missed,,,,,,,,,,,,,,,,,,
633,PT04M21.00S,2025-12-22T05:14:56.9Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,103,108,2025-12-22T05:15:21Z,6140000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,632.0,5.0,5.0,0.0,,,,,,
634,PT04M18.00S,2025-12-22T05:15:02.6Z,4,REGULAR,foul,personal,[],201942,,,1610612745,103,108,2025-12-22T05:15:12Z,6150000,False,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 1642263]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,,203054.0,,,,,2.0,0.0,Sheppard,1642263.0,,
636,PT03M58.00S,2025-12-22T05:15:36.7Z,4,REGULAR,3pt,Jump Shot,[],1631095,78.53153745072274,93.87254901960785,1610612745,103,108,2025-12-22T05:15:41Z,6170000,False,219.0,149.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
637,PT03M54.00S,2025-12-22T05:15:40.7Z,4,REGULAR,rebound,defensive,[],1642875,,,1610612758,103,108,2025-12-22T05:20:34Z,6180000,False,,,0,,M. Raynaud REBOUND (Off:4 Def:9),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,636.0,13.0,9.0,4.0,,,,,,
638,PT03M47.00S,2025-12-22T05:15:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,13.091327201051248,49.01960784313725,1610612758,105,108,2025-12-22T05:15:51Z,6190000,False,5.0,71.0,1,left,M. Raynaud 7' floating Jump Shot (12 PTS) (D. DeRozan 8 AST),"[1642875, 201942]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,7.08,Made,12.0,D. DeRozan,201942.0,8.0,,,,,,,,,,,,,,
640,PT03M23.00S,2025-12-22T05:16:14.3Z,4,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,105,108,2025-12-22T05:16:20Z,6210000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (3 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,,,1628951.0,,,,,,,,,,
641,PT03M23.00S,2025-12-22T05:16:29.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,105,108,2025-12-22T05:16:29Z,6220000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M23.00S,2025-12-22T05:16:34.9Z,4,REGULAR,substitution,out,[],1642263,,,1610612758,105,108,2025-12-22T05:17:55Z,6230000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M23.00S,2025-12-22T05:16:34.9Z,4,REGULAR,substitution,in,[],1629006,,,1610612758,105,108,2025-12-22T05:17:55Z,6240000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M12.00S,2025-12-22T05:18:37.9Z,4,REGULAR,substitution,out,[],1642363,,,1610612758,105,108,2025-12-22T05:18:41Z,6260000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M12.00S,2025-12-22T05:18:37.9Z,4,REGULAR,substitution,in,[],201566,,,1610612758,105,108,2025-12-22T05:18:41Z,6270000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M04.00S,2025-12-22T05:18:58.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201566,18.347568988173457,61.76470588235294,1610612758,107,108,2025-12-22T05:19:04Z,6280000,False,-59.0,120.0,1,left,R. Westbrook 13' pullup Jump Shot (18 PTS),[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,13.36,Made,18.0,,,,,,,,,,,,,,,,,
648,PT02M47.00S,2025-12-22T05:19:17.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.94809461235218,65.68627450980392,1610612745,107,110,2025-12-22T05:19:20Z,6290000,False,78.0,117.0,1,right,K. Durant 14' pullup Jump Shot (20 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,14.1,Made,20.0,,,,,,,,,,,,,,,,,
650,PT02M37.00S,2025-12-22T05:19:54.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,107,110,2025-12-22T05:22:44Z,6302500,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M27.00S,2025-12-22T05:21:38.1Z,4,REGULAR,3pt,Jump Shot,[],201566,24.655059132720105,88.23529411764706,1610612758,107,110,2025-12-22T05:21:42Z,6330000,False,-191.0,179.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
654,PT02M23.00S,2025-12-22T05:21:42.1Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,107,110,2025-12-22T05:21:42Z,6340000,False,,,0,,K. Durant REBOUND (Off:1 Def:9),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,653.0,10.0,9.0,1.0,,,,,,
655,PT02M16.00S,2025-12-22T05:21:51.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612745,107,110,2025-12-22T05:22:04Z,6350000,False,,,0,,D. DeRozan personal FOUL (3 PF) (Durant 2 FT),"[201942, 201142]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,203054.0,,,,,3.0,0.0,Durant,201142.0,,
657,PT02M16.00S,2025-12-22T05:22:17.7Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,107,111,2025-12-22T05:22:17Z,6370000,False,,,0,,K. Durant Free Throw 1 of 2 (21 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
658,PT02M16.00S,2025-12-22T05:22:35.5Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,107,112,2025-12-22T05:22:35Z,6380000,False,,,0,,K. Durant Free Throw 2 of 2 (22 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
659,PT02M05.00S,2025-12-22T05:22:51.9Z,4,REGULAR,2pt,Jump Shot,[],201942,23.340998685939553,49.50980392156863,1610612758,107,112,2025-12-22T05:22:56Z,6390000,False,2.0,167.0,1,left,MISS D. DeRozan 16' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.69,Missed,,,,,,,,,,,,,,,,,,
660,PT02M03.00S,2025-12-22T05:22:53.9Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612745,107,112,2025-12-22T05:22:56Z,6400000,False,,,0,,J. Okogie REBOUND (Off:1 Def:3),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,659.0,4.0,3.0,1.0,,,,,,
662,PT01M43.00S,2025-12-22T05:23:14.7Z,4,REGULAR,3pt,Jump Shot,[],1631095,70.51576872536137,11.27450980392157,1610612745,107,112,2025-12-22T05:23:21Z,6410000,False,-194.0,225.0,1,right,MISS J. Smith Jr. 29' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,29.66,Missed,,,,,,,,,,,,,,,,,,
663,PT01M37.00S,2025-12-22T05:23:20.7Z,4,REGULAR,rebound,offensive,[],1629006,,,1610612745,107,112,2025-12-22T05:23:21Z,6420000,False,,,0,,J. Okogie REBOUND (Off:2 Def:3),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,662.0,5.0,3.0,2.0,,,,,,
664,PT01M30.00S,2025-12-22T05:23:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,90.22667542706965,43.13725490196079,1610612745,107,112,2025-12-22T05:23:38Z,6430000,False,-34.0,39.0,1,right,MISS A. Thompson reverse Layup,[1641708],1610612745.0,HOU,reverse,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
665,PT01M28.00S,2025-12-22T05:23:29.5Z,4,REGULAR,rebound,defensive,[],1642875,,,1610612758,107,112,2025-12-22T05:23:38Z,6440000,False,,,0,,M. Raynaud REBOUND (Off:4 Def:10),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,664.0,14.0,10.0,4.0,,,,,,
666,PT01M26.00S,2025-12-22T05:23:31.1Z,4,REGULAR,turnover,bad pass,[],1642875,,,1610612758,107,112,2025-12-22T05:23:41Z,6450000,False,,,0,,M. Raynaud bad pass TURNOVER (2 TO),"[1642875, 1631095]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Smith Jr.,1631095.0,,,,,,,,,,,
667,PT01M26.00S,2025-12-22T05:23:31.1Z,4,REGULAR,steal,,[],1631095,,,1610612745,107,112,2025-12-22T05:23:33Z,6460000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
668,PT01M04.00S,2025-12-22T05:23:53.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,91.5407358738502,4.166666666666666,1610612745,107,112,2025-12-22T05:23:59Z,6470000,False,-229.0,27.0,1,right,MISS J. Okogie 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
