actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
256,PT06M24.00S,2025-04-02T23:52:28.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,66.17936925098554,34.80392156862745,1610612766,41,35,2025-04-02T23:52:32Z,2540000,False,-76.0,265.0,1,right,M. Bridges 27' 3PT  (5 PTS) (S. Curry 1 AST),"[1628970, 203552]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,27.61,Made,5.0,,,,S. Curry,203552.0,1.0,,,,,,,,,,,
258,PT06M08.00S,2025-04-02T23:52:43.9Z,2,REGULAR,2pt,Jump Shot,[],1630169,22.815374507227332,52.69607843137255,1610612754,41,35,2025-04-02T23:52:48Z,2560000,False,-13.0,162.0,1,left,MISS T. Haliburton 16' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,16.26,Missed,,,,,,,,,,,,,,,,,,
259,PT06M07.00S,2025-04-02T23:52:44.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,41,35,2025-04-02T23:52:48Z,2570000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,258.0,,,,,,,,,,
262,PT05M45.00S,2025-04-02T23:53:35.3Z,2,REGULAR,3pt,Jump Shot,[],1642354,69.07030223390277,69.11764705882352,1610612766,41,35,2025-04-02T23:53:40Z,2600000,False,96.0,238.0,1,right,MISS K. Simpson 25' pullup 3PT,[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
263,PT05M41.00S,2025-04-02T23:53:39.3Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,41,35,2025-04-02T23:53:40Z,2610000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,262.0,3.0,3.0,0.0,,,,,,,
264,PT05M30.00S,2025-04-02T23:53:49.0Z,2,REGULAR,3pt,Jump Shot,[],1630174,21.107095926412615,90.68627450980392,1610612754,41,35,2025-04-02T23:53:54Z,2620000,False,-203.0,146.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
265,PT05M25.00S,2025-04-02T23:53:54.0Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612766,41,35,2025-04-03T00:15:18Z,2630000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,
268,PT05M16.00S,2025-04-02T23:54:07.0Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612766,41,35,2025-04-02T23:54:14Z,2660000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630174, 1628970]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202041.0,1.0,0.0,Bridges,1628970.0,,
270,PT05M16.00S,2025-04-02T23:54:34.4Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,41,36,2025-04-02T23:54:34Z,2680000,False,,,0,,M. Bridges Free Throw 1 of 2 (6 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
271,PT05M16.00S,2025-04-02T23:54:34.9Z,2,REGULAR,substitution,out,[],1642354,,,1610612766,41,36,2025-04-02T23:54:39Z,2690000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M16.00S,2025-04-02T23:54:34.9Z,2,REGULAR,substitution,in,[],1641878,,,1610612766,41,36,2025-04-02T23:54:39Z,2700000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M16.00S,2025-04-02T23:54:54.2Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,41,37,2025-04-02T23:54:54Z,2710000,False,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
274,PT05M01.00S,2025-04-02T23:55:10.5Z,2,REGULAR,2pt,Jump Shot,[],1630169,12.302890932982917,26.47058823529412,1610612754,43,37,2025-04-02T23:55:13Z,2720000,False,118.0,63.0,1,left,T. Haliburton 13' driving floating bank Jump Shot (10 PTS),[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,13.35,Made,10.0,,,,,,,,,,,,,,,,,
275,PT04M48.00S,2025-04-02T23:55:28.8Z,2,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612766,43,37,2025-04-02T23:55:32Z,2730000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Williams 2 FT),"[1630167, 1631109]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,1.0,0.0,Williams,1631109.0,,
277,PT04M48.00S,2025-04-02T23:55:54.8Z,2,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,43,37,2025-04-02T23:55:54Z,2750000,False,,,0,,MISS M. Williams Free Throw 1 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
278,PT04M48.00S,2025-04-02T23:55:54.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,43,37,2025-04-02T23:55:54Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,
279,PT04M48.00S,2025-04-02T23:55:55.4Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,43,37,2025-04-02T23:55:59Z,2770000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M48.00S,2025-04-02T23:55:55.4Z,2,REGULAR,substitution,in,[],1642275,,,1610612766,43,37,2025-04-02T23:55:59Z,2780000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M48.00S,2025-04-02T23:56:12.9Z,2,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,43,38,2025-04-02T23:56:12Z,2790000,False,,,0,,M. Williams Free Throw 2 of 2 (5 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
282,PT04M27.00S,2025-04-02T23:56:34.5Z,2,REGULAR,3pt,Jump Shot,[],1630169,22.158344283837057,8.823529411764707,1610612754,43,38,2025-04-02T23:56:38Z,2800000,False,206.0,156.0,1,left,MISS T. Haliburton 25' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
283,PT04M24.00S,2025-04-02T23:56:37.5Z,2,REGULAR,rebound,defensive,[],203552,,,1610612766,43,38,2025-04-02T23:56:38Z,2810000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,282.0,3.0,3.0,0.0,,,,,,,
284,PT04M16.00S,2025-04-02T23:56:46.0Z,2,REGULAR,3pt,Jump Shot,[],1641878,93.51182654402102,4.901960784313726,1610612766,43,38,2025-04-02T23:56:49Z,2820000,False,-225.0,8.0,1,right,MISS D. Baugh 3PT,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
285,PT04M13.00S,2025-04-02T23:56:49.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,43,38,2025-04-02T23:56:49Z,2830000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,,284.0,3.0,3.0,0.0,,,,,,,
286,PT04M09.00S,2025-04-02T23:56:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,5.601182654402102,52.20588235294118,1610612754,43,38,2025-04-02T23:56:56Z,2840000,False,-11.0,0.0,1,left,MISS O. Toppin running Layup,[1630167],1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
287,PT04M06.00S,2025-04-02T23:56:55.9Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,43,38,2025-04-02T23:56:56Z,2850000,False,,,0,,M. Williams REBOUND (Off:1 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,286.0,7.0,6.0,1.0,,,,,,,
288,PT03M56.00S,2025-04-02T23:57:07.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612766,43,38,2025-04-02T23:57:23Z,2860000,False,,,0,,M. Turner personal FOUL (2 PF) (Williams 2 FT),"[1626167, 1631109]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628480.0,2.0,0.0,Williams,1631109.0,,
290,PT03M56.00S,2025-04-02T23:57:40.6Z,2,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,43,39,2025-04-02T23:58:03Z,2880000,False,,,0,,M. Williams Free Throw 1 of 2 (6 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
291,PT03M56.00S,2025-04-02T23:57:41.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612766,43,39,2025-04-02T23:57:45Z,2890000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M56.00S,2025-04-02T23:57:41.2Z,2,REGULAR,substitution,out,[],1630174,,,1610612766,43,39,2025-04-02T23:57:45Z,2900000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M56.00S,2025-04-02T23:57:41.2Z,2,REGULAR,substitution,in,[],1641716,,,1610612766,43,39,2025-04-02T23:57:45Z,2910000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M56.00S,2025-04-02T23:57:41.2Z,2,REGULAR,substitution,in,[],1627783,,,1610612766,43,39,2025-04-02T23:57:45Z,2920000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M56.00S,2025-04-02T23:57:40.6Z,2,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,43,39,2025-04-02T23:58:03Z,2930000,False,,,0,,MISS M. Williams Free Throw 2 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT03M55.00S,2025-04-02T23:57:41.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,43,39,2025-04-02T23:58:05Z,2940000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,295.0,4.0,4.0,0.0,,,,,,,
297,PT03M33.00S,2025-04-02T23:58:23.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,12.565703022339028,59.31372549019608,1610612754,45,39,2025-04-02T23:59:47Z,2950000,False,-47.0,66.0,1,left,T. Haliburton 8' driving floating Jump Shot (12 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Left,8.05,Made,12.0,,,,,,,,,,,,,,,,,
298,PT03M09.00S,2025-04-02T23:58:46.8Z,2,REGULAR,3pt,Jump Shot,[],1642275,68.54467805519053,73.0392156862745,1610612766,45,39,2025-04-02T23:58:54Z,2960000,False,115.0,243.0,1,right,MISS T. Salaün 26' pullup 3PT,[1642275],1610612766.0,CHA,pullup,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
299,PT03M07.00S,2025-04-02T23:58:48.8Z,2,REGULAR,rebound,offensive,[],1641878,,,1610612766,45,39,2025-04-02T23:59:06Z,2970000,False,,,0,,D. Baugh REBOUND (Off:2 Def:0),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,298.0,2.0,0.0,2.0,,,,,,,
301,PT03M03.00S,2025-04-02T23:59:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641878,92.85479632063075,46.81372549019608,1610612766,45,39,2025-04-02T23:59:18Z,2990000,False,-16.0,15.0,1,right,MISS D. Baugh driving Layup,[1641878],1610612766.0,CHA,driving,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
302,PT02M59.00S,2025-04-02T23:59:19.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,45,39,2025-04-02T23:59:18Z,3000000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,301.0,5.0,5.0,0.0,,,,,,,
303,PT02M55.00S,2025-04-02T23:59:22.3Z,2,REGULAR,3pt,Jump Shot,[],1626167,33.196452036793694,53.18627450980392,1610612754,45,39,2025-04-03T00:01:55Z,3010000,False,-16.0,260.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
304,PT02M52.00S,2025-04-02T23:59:25.3Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,45,39,2025-04-02T23:59:28Z,3020000,False,,,0,,T. Salaün REBOUND (Off:0 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,,,,,,,,,,303.0,3.0,3.0,0.0,,,,,,,
305,PT02M44.00S,2025-04-02T23:59:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642275,92.85479632063075,54.166666666666664,1610612766,45,41,2025-04-02T23:59:36Z,3030000,False,21.0,15.0,1,right,T. Salaün driving Layup (2 PTS) (D. Baugh 2 AST),"[1642275, 1641878]",1610612766.0,CHA,driving,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,2.55,Made,2.0,,,,D. Baugh,1641878.0,2.0,,,,,,,,,,,
307,PT02M35.00S,2025-04-02T23:59:41.9Z,2,REGULAR,2pt,Jump Shot,[],1627783,7.440867279894875,75.98039215686273,1610612754,45,41,2025-04-02T23:59:48Z,3050000,False,-130.0,17.0,1,left,MISS P. Siakam 13' floating Shot,[1627783],1610612754.0,IND,floating,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,13.11,Missed,,,,,,,,,,,,,,,,,,
308,PT02M32.00S,2025-04-02T23:59:44.9Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,45,41,2025-04-02T23:59:45Z,3060000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,,,,,307.0,6.0,5.0,1.0,,,,,,,
309,PT02M32.00S,2025-04-02T23:59:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,5.590000152587891,50.0,1610612754,47,41,2025-04-02T23:59:45Z,3070000,False,0.0,0.0,1,left,M. Turner tip Layup (10 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
310,PT02M16.00S,2025-04-03T00:00:00.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,91.14651773981603,44.85294117647059,1610612766,47,41,2025-04-03T00:03:13Z,3080000,False,-26.0,31.0,1,right,MISS J. Okogie driving floating bank Shot,[1629006],1610612766.0,CHA,driving floating bank,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
311,PT02M15.00S,2025-04-03T00:00:01.4Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,47,41,2025-04-03T00:03:13Z,3090000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,310.0,3.0,3.0,0.0,,,,,,,
312,PT02M03.00S,2025-04-03T00:00:14.2Z,2,REGULAR,2pt,Jump Shot,[],1626167,25.443495400788436,68.13725490196079,1610612754,49,41,2025-04-03T00:00:17Z,3100000,False,-91.0,187.0,1,left,M. Turner 20' step back Jump Shot (12 PTS) (J. Walker 1 AST),"[1626167, 1641716]",1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,20.76,Made,12.0,,,,J. Walker,1641716.0,1.0,,,,,,,,,,,
314,PT01M41.00S,2025-04-03T00:00:36.0Z,2,REGULAR,3pt,Jump Shot,[],1642275,93.24901445466492,2.941176470588235,1610612766,49,41,2025-04-03T00:00:40Z,3120000,False,-235.0,11.0,1,right,MISS T. Salaün 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
315,PT01M38.00S,2025-04-03T00:00:39.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,49,41,2025-04-03T00:00:40Z,3130000,False,,,0,,M. Turner REBOUND (Off:1 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,,314.0,7.0,6.0,1.0,,,,,,,
316,PT01M35.00S,2025-04-03T00:00:41.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630169,6.652431011826544,50.0,1610612754,51,41,2025-04-03T00:00:46Z,3140000,False,0.0,10.0,1,left,T. Haliburton running DUNK (14 PTS) (M. Turner 2 AST),"[1630169, 1626167]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.0,Made,14.0,,,,M. Turner,1626167.0,2.0,,,,,,,,,,,
318,PT01M15.00S,2025-04-03T00:01:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641878,93.64323258869908,52.450980392156865,1610612766,51,41,2025-04-03T00:01:05Z,3160000,False,12.0,7.0,1,right,MISS D. Baugh driving Layup,[1641878],1610612766.0,CHA,driving,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
319,PT01M13.00S,2025-04-03T00:01:04.4Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612766,51,41,2025-04-03T00:01:04Z,3170000,False,,,0,,M. Williams REBOUND (Off:2 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,318.0,8.0,6.0,2.0,,,,,,,
322,PT01M12.00S,2025-04-03T00:01:05.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631109,92.06636005256242,47.30392156862745,1610612766,51,43,2025-04-03T00:01:10Z,3200000,False,-13.0,22.0,1,right,M. Williams putback DUNK (8 PTS),[1631109],1610612766.0,CHA,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.59,Made,8.0,,,,,,,,,,,,,,,,,
323,PT01M01.00S,2025-04-03T00:01:18.8Z,2,REGULAR,turnover,double dribble,[],1629614,,,1610612754,51,43,2025-04-03T00:01:24Z,3210000,False,,,0,,A. Nembhard double dribble TURNOVER (1 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,1.0,,,,,,,,,,202041.0,,,,,,
324,PT00M43.00S,2025-04-03T00:01:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641878,90.88370565045992,44.85294117647059,1610612766,51,43,2025-04-03T00:02:18Z,3220000,False,-26.0,33.0,1,right,MISS D. Baugh driving Layup,[1641878],1610612766.0,CHA,driving,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
325,PT00M41.80S,2025-04-03T00:01:53.7Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,51,43,2025-04-03T00:02:18Z,3230000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,324.0,5.0,4.0,1.0,,,,,,,
326,PT00M34.30S,2025-04-03T00:02:00.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,7.046649145860711,45.83333333333333,1610612754,53,43,2025-04-03T00:06:38Z,3240000,False,21.0,14.0,1,left,P. Siakam running Layup (9 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.49,Made,9.0,,,,A. Nembhard,1629614.0,2.0,,,,,,,,,,,
328,PT00M16.80S,2025-04-03T00:02:20.7Z,2,REGULAR,turnover,lost ball,[],1631109,,,1610612766,53,43,2025-04-03T00:02:24Z,3260000,False,,,0,,M. Williams lost ball TURNOVER (4 TO),"[1631109, 1629614]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,4.0,Nembhard,1629614.0,,,,,,,,,,,,,,
329,PT00M16.80S,2025-04-03T00:02:20.7Z,2,REGULAR,steal,,[],1629614,,,1610612754,53,43,2025-04-03T00:02:23Z,3270000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT00M12.40S,2025-04-03T00:02:25.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627783,27.677398160315374,23.284313725490197,1610612754,53,43,2025-04-03T00:02:32Z,3280000,False,134.0,208.0,1,left,MISS P. Siakam 24' running 3PT,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
331,PT00M09.20S,2025-04-03T00:02:28.3Z,2,REGULAR,rebound,defensive,[],203552,,,1610612766,53,43,2025-04-03T00:02:32Z,3290000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,330.0,4.0,4.0,0.0,,,,,,,
332,PT00M02.40S,2025-04-03T00:02:35.1Z,2,REGULAR,2pt,Jump Shot,[],203552,78.13731931668858,64.70588235294117,1610612766,53,45,2025-04-03T00:02:37Z,3300000,False,74.0,153.0,1,right,S. Curry 16' pullup Jump Shot (10 PTS),[203552],1610612766.0,CHA,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,16.97,Made,10.0,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2025-04-03T00:02:41.8Z,2,REGULAR,3pt,Jump Shot,[],1641716,69.99014454664915,65.93137254901961,1610612754,53,45,2025-04-03T00:02:48Z,3310000,False,-80.0,605.0,1,left,MISS J. Walker 61' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,61.06,Missed,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2025-04-03T00:02:44.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,53,45,2025-04-03T00:02:44Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,333.0,,,,,,,,,,
335,PT00M00.00S,2025-04-03T00:02:45.3Z,2,REGULAR,period,end,[],0,,,1610612754,53,45,2025-04-03T00:02:45Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-04-03T00:17:16.7Z,3,REGULAR,substitution,out,['startperiod'],1641716,,,1610612754,53,45,2025-04-03T00:17:46Z,3340000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-04-03T00:17:16.7Z,3,REGULAR,substitution,out,['startperiod'],1641878,,,1610612754,53,45,2025-04-03T00:17:46Z,3350000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-04-03T00:17:16.7Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612754,53,45,2025-04-03T00:17:46Z,3360000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-04-03T00:17:16.7Z,3,REGULAR,substitution,out,['startperiod'],1642275,,,1610612754,53,45,2025-04-03T00:17:46Z,3370000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-04-03T00:17:16.7Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,53,45,2025-04-03T00:17:46Z,3380000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-04-03T00:17:16.7Z,3,REGULAR,substitution,in,['startperiod'],1628970,,,1610612754,53,45,2025-04-03T00:17:46Z,3390000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
