actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
534,PT10M00.00S,2025-01-05T01:53:36.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641716,93.24901445466492,50.73529411764706,1610612754,100,90,2025-01-05T01:53:40Z,5160000,False,4.0,11.0,1,right,J. Walker cutting DUNK (4 PTS) (T. Bryant 2 AST),"[1641716, 1628418]",1610612754.0,IND,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,1.16,Made,,,,,4.0,T. Bryant,1628418.0,2.0,,,,,,,,
536,PT09M49.00S,2025-01-05T01:53:50.6Z,4,REGULAR,violation,kicked ball,[],1627783,,,1610612756,100,90,2025-01-05T01:54:09Z,5180000,False,,,0,,P. Siakam kicked ball VIOLATION,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,1627519.0,,,,,,,,,,,,,,,,,,,
537,PT09M49.00S,2025-01-05T01:53:53.7Z,4,REGULAR,substitution,out,[],1629006,,,1610612756,100,90,2025-01-05T01:54:02Z,5190000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M49.00S,2025-01-05T01:53:53.7Z,4,REGULAR,substitution,out,[],203486,,,1610612756,100,90,2025-01-05T01:54:02Z,5200000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M49.00S,2025-01-05T01:53:53.7Z,4,REGULAR,substitution,in,[],1642346,,,1610612756,100,90,2025-01-05T01:54:02Z,5210000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M49.00S,2025-01-05T01:53:53.7Z,4,REGULAR,substitution,in,[],1629626,,,1610612756,100,90,2025-01-05T01:54:02Z,5220000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M44.00S,2025-01-05T01:54:21.3Z,4,REGULAR,2pt,Jump Shot,[],1626164,22.158344283837057,45.588235294117645,1610612756,100,90,2025-01-05T01:55:20Z,5230000,False,22.0,156.0,1,left,MISS D. Booker 15' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,15.74,Missed,,,,,,,,,,,,,,,,
542,PT09M40.00S,2025-01-05T01:54:25.3Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,100,90,2025-01-05T01:54:25Z,5240000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,541.0,5.0,5.0,0.0,,,,,,,,,,,,
543,PT09M31.00S,2025-01-05T01:54:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.80354796320631,53.431372549019606,1610612754,100,90,2025-01-05T01:54:36Z,5250000,False,17.0,25.0,1,right,MISS P. Siakam cutting Layup,[1627783],1610612754.0,IND,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,,,,,,,,,,,,
544,PT09M30.00S,2025-01-05T01:54:34.1Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,100,90,2025-01-05T01:54:36Z,5260000,False,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,543.0,5.0,5.0,0.0,,,,,,,,,,,,
545,PT09M25.00S,2025-01-05T01:54:39.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,4.812746386333772,94.6078431372549,1610612756,100,93,2025-01-05T01:54:44Z,5270000,False,-223.0,-7.0,1,left,G. Allen 3PT running (11 PTS) (D. Booker 9 AST),"[1628960, 1626164]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,22.31,Made,,,,,11.0,D. Booker,1626164.0,9.0,,,,,,,,
547,PT09M22.00S,2025-01-05T01:54:45.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,100,93,2025-01-05T01:54:45Z,5290000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M12.00S,2025-01-05T01:57:50.0Z,4,REGULAR,2pt,Jump Shot,[],204456,93.24901445466492,80.63725490196079,1610612754,102,93,2025-01-05T01:57:55Z,5300000,False,153.0,11.0,1,right,T. McConnell 15' pullup Jump Shot (8 PTS) (B. Sheppard 1 AST),"[204456, 1641767]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,15.36,Made,,,,,8.0,B. Sheppard,1641767.0,1.0,,,,,,,,
551,PT08M48.00S,2025-01-05T01:58:29.4Z,4,REGULAR,3pt,Jump Shot,[],1626164,34.37910643889619,32.35294117647059,1610612756,102,96,2025-01-05T01:58:34Z,5330000,False,88.0,271.0,1,left,D. Booker 28' 3PT  (18 PTS) (G. Allen 4 AST),"[1626164, 1628960]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,28.47,Made,,,,,18.0,G. Allen,1628960.0,4.0,,,,,,,,
553,PT08M21.00S,2025-01-05T01:58:55.4Z,4,REGULAR,2pt,Jump Shot,[],1627783,75.64060446780552,32.1078431372549,1610612754,104,96,2025-01-05T01:58:59Z,5350000,False,-89.0,176.0,1,right,P. Siakam 19' Jump Shot (13 PTS) (T. McConnell 4 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,19.79,Made,,,,,13.0,T. McConnell,204456.0,4.0,,,,,,,,
556,PT07M56.00S,2025-01-05T01:59:41.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,6.652431011826544,54.65686274509803,1610612756,104,98,2025-01-05T01:59:45Z,5380000,False,-23.0,10.0,1,left,G. Allen driving finger roll Layup (13 PTS),[1628960],1610612756.0,PHX,driving finger roll,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,2.54,Made,,,,,13.0,,,,,,,,,,,
557,PT07M36.00S,2025-01-05T01:59:59.7Z,4,REGULAR,3pt,Jump Shot,[],1641716,73.80091984231275,13.480392156862745,1610612754,107,98,2025-01-05T02:00:04Z,5390000,False,-183.0,194.0,1,right,J. Walker 26' 3PT  (7 PTS) (T. Bryant 3 AST),"[1641716, 1628418]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,26.63,Made,,,,,7.0,T. Bryant,1628418.0,3.0,,,,,,,,
559,PT07M23.00S,2025-01-05T02:00:14.9Z,4,REGULAR,foul,offensive,[],1626164,,,1610612756,107,98,2025-01-05T02:00:20Z,5410000,False,,,0,,D. Booker offensive FOUL (3 PF),"[1626164, 1641767]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,,,,,,,,,,,,,,,,3.0,0.0,Sheppard,1641767.0
561,PT07M23.00S,2025-01-05T02:00:14.9Z,4,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,107,98,2025-01-05T02:00:14Z,5430000,False,,,0,,D. Booker offensive foul TURNOVER (1 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,1.0,,,,,,,,,,,,,,,,,,
562,PT07M23.00S,2025-01-05T02:00:36.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,107,98,2025-01-05T02:00:36Z,5440000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,out,[],1628418,,,1610612754,107,98,2025-01-05T02:03:16Z,5460000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,out,[],1641716,,,1610612754,107,98,2025-01-05T02:03:16Z,5470000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,out,[],204456,,,1610612754,107,98,2025-01-05T02:03:16Z,5480000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,out,[],1641767,,,1610612754,107,98,2025-01-05T02:03:16Z,5490000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,out,[],1627783,,,1610612754,107,98,2025-01-05T02:03:16Z,5500000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,out,[],1642346,,,1610612754,107,98,2025-01-05T02:03:16Z,5510000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,107,98,2025-01-05T02:03:16Z,5520000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,in,[],1631097,,,1610612754,107,98,2025-01-05T02:03:16Z,5530000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,in,[],1630167,,,1610612754,107,98,2025-01-05T02:03:16Z,5540000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,in,[],1629614,,,1610612754,107,98,2025-01-05T02:03:16Z,5550000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,107,98,2025-01-05T02:03:16Z,5560000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M23.00S,2025-01-05T02:03:03.3Z,4,REGULAR,substitution,in,[],201142,,,1610612754,107,98,2025-01-05T02:03:16Z,5570000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M09.00S,2025-01-05T02:03:45.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,91.5407358738502,55.88235294117647,1610612754,109,98,2025-01-05T02:04:11Z,5580000,False,29.0,27.0,1,right,T. Haliburton driving finger roll Layup (18 PTS) (A. Nembhard 6 AST),"[1630169, 1629614]",1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,3.99,Made,,,,,18.0,A. Nembhard,1629614.0,6.0,,,,,,,,
578,PT06M46.00S,2025-01-05T02:04:08.4Z,4,REGULAR,2pt,Jump Shot,[],1626164,7.703679369250986,33.57843137254902,1610612756,109,98,2025-01-05T02:04:14Z,5600000,False,82.0,20.0,1,left,MISS D. Booker 8' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,8.45,Missed,,,,,,,,,,,,,,,,
579,PT06M43.00S,2025-01-05T02:04:11.4Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,109,98,2025-01-05T02:04:14Z,5610000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:8),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,578.0,9.0,8.0,1.0,,,,,,,,,,,,
580,PT06M37.00S,2025-01-05T02:04:17.0Z,4,REGULAR,3pt,Jump Shot,[],1626167,68.15045992115637,70.09803921568627,1610612754,109,98,2025-01-05T02:04:20Z,5620000,False,100.0,247.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,26.66,Missed,,,,,,,,,,,,,,,,
581,PT06M35.00S,2025-01-05T02:04:20.0Z,4,REGULAR,rebound,offensive,[],1629614,,,1610612754,109,98,2025-01-05T02:04:20Z,5630000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,580.0,3.0,2.0,1.0,,,,,,,,,,,,
582,PT06M31.00S,2025-01-05T02:04:23.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,91.67214191852825,53.92156862745098,1610612754,109,98,2025-01-05T02:04:27Z,5640000,False,20.0,26.0,1,right,MISS B. Mathurin cutting finger roll Layup,[1631097],1610612754.0,IND,cutting finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,3.24,Missed,,,,,,,,,,,,,,,,
583,PT06M29.00S,2025-01-05T02:04:25.3Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,109,98,2025-01-05T02:04:27Z,5650000,False,,,0,,D. Booker REBOUND (Off:0 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,582.0,6.0,6.0,0.0,,,,,,,,,,,,
584,PT06M25.00S,2025-01-05T02:04:29.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629626,31.35676741130092,67.15686274509804,1610612756,109,98,2025-01-05T02:04:33Z,5660000,False,-86.0,242.0,1,left,MISS B. Bol 25' running pullup 3PT,[1629626],1610612756.0,PHX,running pullup,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,25.7,Missed,,,,,,,,,,,,,,,,
585,PT06M22.00S,2025-01-05T02:04:32.0Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,109,98,2025-01-05T02:04:33Z,5670000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:9),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,584.0,10.0,9.0,1.0,,,,,,,,,,,,
586,PT06M07.00S,2025-01-05T02:04:47.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,82.21090670170827,58.08823529411765,1610612754,111,98,2025-01-05T02:05:24Z,5680000,False,40.0,115.0,1,right,A. Nembhard 12' step back Jump Shot (9 PTS),[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,12.16,Made,,,,,9.0,,,,,,,,,,,
587,PT05M47.00S,2025-01-05T02:05:06.6Z,4,REGULAR,2pt,Jump Shot,[],201142,10.463206307490145,77.20588235294117,1610612756,111,100,2025-01-05T02:05:10Z,5690000,False,-136.0,46.0,1,left,K. Durant 14' pullup Jump Shot (23 PTS) (G. Allen 5 AST),"[201142, 1628960]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,14.35,Made,,,,,23.0,G. Allen,1628960.0,5.0,,,,,,,,
589,PT05M28.00S,2025-01-05T02:05:25.8Z,4,REGULAR,3pt,Jump Shot,[],1626167,65.65374507227332,59.068627450980394,1610612754,111,100,2025-01-05T02:05:30Z,5710000,False,45.0,270.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,27.42,Missed,,,,,,,,,,,,,,,,
590,PT05M25.00S,2025-01-05T02:05:28.8Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,111,100,2025-01-05T02:05:30Z,5720000,False,,,0,,D. Booker REBOUND (Off:0 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,589.0,7.0,7.0,0.0,,,,,,,,,,,,
591,PT05M06.00S,2025-01-05T02:05:47.7Z,4,REGULAR,2pt,Jump Shot,[],201142,11.645860709592641,69.11764705882352,1610612756,111,102,2025-01-05T02:05:52Z,5730000,False,-96.0,57.0,1,left,K. Durant 11' fadeaway Jump Shot (25 PTS),[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,11.13,Made,,,,,25.0,,,,,,,,,,,
592,PT04M44.00S,2025-01-05T02:06:10.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,91.93495400788436,51.9607843137255,1610612754,113,102,2025-01-05T02:06:13Z,5740000,False,10.0,23.0,1,right,M. Turner DUNK (20 PTS) (T. Haliburton 8 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,2.53,Made,,,,,20.0,T. Haliburton,1630169.0,8.0,,,,,,,,
594,PT04M24.00S,2025-01-05T02:06:29.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,11.383048620236531,56.372549019607845,1610612756,113,104,2025-01-05T02:06:33Z,5760000,False,-32.0,55.0,1,left,M. Morris 6' pullup Jump Shot (12 PTS),[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,6.31,Made,,,,,12.0,,,,,,,,,,,
595,PT04M08.00S,2025-01-05T02:06:45.9Z,4,REGULAR,3pt,Jump Shot,[],1630169,62.63140604467805,38.48039215686275,1610612754,116,104,2025-01-05T02:06:50Z,5770000,False,-58.0,299.0,1,right,T. Haliburton 30' 3PT pullup (21 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,30.43,Made,,,,,21.0,,,,,,,,,,,
596,PT04M06.00S,2025-01-05T02:06:51.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,116,104,2025-01-05T02:06:51Z,5780000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M06.00S,2025-01-05T02:07:55.0Z,4,REGULAR,substitution,out,[],1630167,,,1610612756,116,104,2025-01-05T02:08:19Z,5790000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M06.00S,2025-01-05T02:07:55.0Z,4,REGULAR,substitution,out,[],1629626,,,1610612756,116,104,2025-01-05T02:08:19Z,5800000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M06.00S,2025-01-05T02:07:55.0Z,4,REGULAR,substitution,out,[],1628420,,,1610612756,116,104,2025-01-05T02:08:19Z,5810000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M06.00S,2025-01-05T02:07:55.0Z,4,REGULAR,substitution,in,[],1627783,,,1610612756,116,104,2025-01-05T02:08:19Z,5820000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M06.00S,2025-01-05T02:07:55.0Z,4,REGULAR,substitution,in,[],1642346,,,1610612756,116,104,2025-01-05T02:08:19Z,5830000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M06.00S,2025-01-05T02:07:55.0Z,4,REGULAR,substitution,in,[],203078,,,1610612756,116,104,2025-01-05T02:08:19Z,5840000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M45.00S,2025-01-05T02:08:50.1Z,4,REGULAR,3pt,Jump Shot,[],1628960,5.601182654402102,97.54901960784314,1610612756,116,104,2025-01-05T02:08:54Z,5850000,False,-238.0,0.0,1,left,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,23.77,Missed,,,,,,,,,,,,,,,,
604,PT03M41.00S,2025-01-05T02:08:54.1Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,116,104,2025-01-05T02:08:54Z,5860000,False,,,0,,P. Siakam REBOUND (Off:0 Def:6),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,603.0,6.0,6.0,0.0,,,,,,,,,,,,
605,PT03M22.00S,2025-01-05T02:09:13.0Z,4,REGULAR,2pt,Jump Shot,[],1627783,89.30683311432325,14.460784313725492,1610612754,116,104,2025-01-05T02:09:16Z,5870000,False,-178.0,48.0,1,right,MISS P. Siakam 18' Jump Shot,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left,,,18.41,Missed,,,,,,,,,,,,,,,,
606,PT03M19.00S,2025-01-05T02:09:16.0Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,116,104,2025-01-05T02:09:16Z,5880000,False,,,0,,D. Booker REBOUND (Off:0 Def:8),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,,,605.0,8.0,8.0,0.0,,,,,,,,,,,,
607,PT03M14.00S,2025-01-05T02:09:21.9Z,4,REGULAR,foul,personal,[],1629614,,,1610612756,116,104,2025-01-05T02:09:30Z,5890000,False,,,0,,A. Nembhard personal FOUL (4 PF),"[1629614, 1626164]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,1628951.0,,,,,,,,,,,,,,,,4.0,0.0,Booker,1626164.0
609,PT03M14.00S,2025-01-05T02:09:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,116,104,2025-01-05T02:09:43Z,5910000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M14.00S,2025-01-05T02:11:25.3Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612756,116,104,2025-01-05T02:11:32Z,5920000,False,,,0,,PHX 5-second-violation Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,1628951.0,,,,,,,,,,,,,,,,,,,
611,PT02M54.00S,2025-01-05T02:11:55.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,72.09264126149803,84.31372549019608,1610612754,116,104,2025-01-05T02:12:23Z,5930000,False,172.0,210.0,1,right,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,27.1,Missed,,,,,,,,,,,,,,,,
612,PT02M49.00S,2025-01-05T02:12:00.9Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,116,104,2025-01-05T02:12:00Z,5940000,False,,,0,,R. Dunn REBOUND (Off:1 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,611.0,4.0,3.0,1.0,,,,,,,,,,,,
613,PT02M40.00S,2025-01-05T02:12:12.2Z,4,REGULAR,foul,personal,[],1631097,,,1610612756,116,104,2025-01-05T02:12:17Z,5950000,False,,,0,,B. Mathurin personal FOUL (4 PF),"[1631097, 1626164]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,1628951.0,,,,,,,,,,,,,,,,4.0,0.0,Booker,1626164.0
615,PT02M38.00S,2025-01-05T02:12:36.5Z,4,REGULAR,3pt,Jump Shot,[],1642346,21.369908015768726,93.38235294117648,1610612756,116,104,2025-01-05T02:12:40Z,5970000,False,-217.0,148.0,1,left,MISS R. Dunn 26' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,26.28,Missed,,,,,,,,,,,,,,,,
616,PT02M35.00S,2025-01-05T02:12:39.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,116,104,2025-01-05T02:18:42Z,5980000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,615.0,,,,,,,,,,,,,,,
618,PT02M26.00S,2025-01-05T02:12:58.9Z,4,REGULAR,3pt,Jump Shot,[],1630169,66.17936925098554,37.254901960784316,1610612754,119,104,2025-01-05T02:18:35Z,6000000,False,-64.0,265.0,1,right,T. Haliburton 27' 3PT pullup (24 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,27.29,Made,,,,,24.0,,,,,,,,,,,
619,PT02M12.00S,2025-01-05T02:13:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.1268068331143235,56.86274509803921,1610612756,119,106,2025-01-05T02:13:14Z,6010000,False,-34.0,5.0,1,left,D. Booker cutting Layup (20 PTS) (G. Allen 6 AST),"[1626164, 1628960]",1610612756.0,PHX,cutting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,3.47,Made,,,,,20.0,G. Allen,1628960.0,6.0,,,,,,,,
621,PT01M51.00S,2025-01-05T02:13:33.6Z,4,REGULAR,2pt,Jump Shot,[],1627783,83.919185282523,25.98039215686275,1610612754,119,106,2025-01-05T02:13:54Z,6030000,False,-120.0,99.0,1,right,MISS P. Siakam 15' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,15.55,Missed,,,,,,,,,,,,,,,,
