actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
305,PT04M21.00S,2024-10-27T20:37:06.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,43,44,2024-10-27T20:37:32Z,2950000,False,,,0,,A. Drummond REBOUND (Off:1 Def:6),[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,304.0,7.0,6.0,1.0,,,
306,PT04M11.00S,2024-10-27T20:37:42.4Z,2,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612755,43,44,2024-10-27T20:37:47Z,2960000,False,,,0,,C. Martin bad pass out-of-bounds TURNOVER (3 TO),[1628997],1610612755.0,PHI,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Martin,C. Martin,,,,3.0,,,203591.0,,,,,,,,,,,
307,PT04M00.00S,2024-10-27T20:37:58.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626167,74.98357424441524,63.48039215686274,1610612754,43,44,2024-10-27T20:38:03Z,2970000,False,67.0,183.0,1,right,MISS M. Turner 19' Jump Shot,[1626167],1610612754.0,IND,,,,,,,Mid-Range,16-24 Right Center,19.47,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
308,PT03M56.00S,2024-10-27T20:38:02.6Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,43,44,2024-10-27T20:38:03Z,2980000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,307.0,2.0,2.0,0.0,,,
310,PT03M52.00S,2024-10-27T20:38:14.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612755,43,44,2024-10-27T20:38:20Z,3000000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Maxey 2 FT),"[1629614, 1630178]",1610612754.0,IND,shooting,,,,,,Restricted Area,0-8 Center,,,,Nembhard,A. Nembhard,,,,,,,203591.0,1.0,0.0,Maxey,1630178.0,,,,,,,
312,PT03M52.00S,2024-10-27T20:38:44.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,43,45,2024-10-27T20:38:44Z,3020000,False,,,0,,T. Maxey Free Throw 1 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,7.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
313,PT03M52.00S,2024-10-27T20:38:45.1Z,2,REGULAR,substitution,out,[],1630167,,,1610612755,43,45,2024-10-27T20:38:49Z,3030000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
314,PT03M52.00S,2024-10-27T20:38:45.1Z,2,REGULAR,substitution,in,[],1627783,,,1610612755,43,45,2024-10-27T20:38:49Z,3040000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
315,PT03M52.00S,2024-10-27T20:39:07.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,43,45,2024-10-27T20:39:07Z,3050000,False,,,0,,MISS T. Maxey Free Throw 2 of 2,[1630178],1610612755.0,PHI,,,,,,,,,,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
316,PT03M50.00S,2024-10-27T20:39:08.2Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,43,45,2024-10-27T20:39:08Z,3060000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,315.0,1.0,1.0,0.0,,,
317,PT03M36.00S,2024-10-27T20:39:22.9Z,2,REGULAR,3pt,Jump Shot,[],1641767,90.48948751642575,95.34313725490196,1610612754,46,45,2024-10-27T20:39:30Z,3070000,False,227.0,37.0,1,right,B. Sheppard 3PT  (3 PTS) (A. Nembhard 2 AST),"[1641767, 1629614]",1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,22.97,Made,3.0,Sheppard,B. Sheppard,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,,
319,PT03M28.00S,2024-10-27T20:39:33.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,46,45,2024-10-27T20:39:33Z,3090000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M18.00S,2024-10-27T20:41:27.2Z,2,REGULAR,foul,offensive,['inpenalty'],203083,,,1610612755,46,45,2024-10-27T20:41:31Z,3100000,False,,,0,,A. Drummond offensive FOUL (2 PF),"[203083, 1629614]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Drummond,A. Drummond,,,,,,,1627964.0,2.0,0.0,Nembhard,1629614.0,,,,,,,
322,PT03M18.00S,2024-10-27T20:41:27.2Z,2,REGULAR,turnover,offensive foul,[],203083,,,1610612755,46,45,2024-10-27T20:41:27Z,3120000,False,,,0,,A. Drummond offensive foul TURNOVER (2 TO),[203083],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Drummond,A. Drummond,,,,2.0,,,1627964.0,,,,,,,,,,,
323,PT03M00.00S,2024-10-27T20:41:53.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,67.09921156373193,35.53921568627451,1610612754,49,45,2024-10-27T20:41:58Z,3130000,False,-72.0,257.0,1,right,P. Siakam 26' 3PT  (6 PTS) (A. Nembhard 3 AST),"[1627783, 1629614]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,26.68,Made,6.0,Siakam,P. Siakam,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,,
325,PT02M44.00S,2024-10-27T20:42:10.7Z,2,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,49,45,2024-10-27T20:42:15Z,3150000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (4 TO),[1630178],1610612755.0,PHI,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Maxey,T. Maxey,,,,4.0,,,1627964.0,,,,,,,,,,,
326,PT02M33.00S,2024-10-27T20:42:29.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612754,49,45,2024-10-27T20:42:44Z,3160000,False,,,0,,C. Martin personal FOUL (1 PF) (Haliburton 2 FT),"[1628997, 1630169]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Martin,C. Martin,,,,,,,1627964.0,1.0,0.0,Haliburton,1630169.0,,,,,,,
328,PT02M33.00S,2024-10-27T20:42:54.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630169,,,1610612754,50,45,2024-10-27T20:42:54Z,3180000,False,,,0,,T. Haliburton Free Throw 1 of 2 (7 PTS),[1630169],1610612754.0,IND,,,,,,,,,,Made,7.0,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
329,PT02M33.00S,2024-10-27T20:43:08.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630169,,,1610612754,51,45,2024-10-27T20:43:08Z,3190000,False,,,0,,T. Haliburton Free Throw 2 of 2 (8 PTS),[1630169],1610612754.0,IND,,,,,,,,,,Made,8.0,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
330,PT02M16.00S,2024-10-27T20:43:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,11.383048620236531,50.0,1610612755,51,47,2024-10-27T20:44:16Z,3200000,False,0.0,55.0,1,left,K. Oubre Jr. driving floating Jump Shot (5 PTS) (J. McCain 1 AST),"[1626162, 1642272]",1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,5.0,Oubre Jr.,K. Oubre Jr.,J. McCain,1642272.0,1.0,,,,,,,,,,,,,,,
332,PT02M02.00S,2024-10-27T20:43:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,87.46714848883047,38.48039215686275,1610612754,53,47,2024-10-27T20:43:46Z,3220000,False,-58.0,65.0,1,right,T. Haliburton 8' driving floating Jump Shot (10 PTS) (B. Sheppard 1 AST),"[1630169, 1641767]",1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,8.71,Made,10.0,Haliburton,T. Haliburton,B. Sheppard,1641767.0,1.0,,,,,,,,,,,,,,,
334,PT01M45.00S,2024-10-27T20:43:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,14.668199737187912,39.21568627450981,1610612755,53,47,2024-10-27T20:45:06Z,3240000,False,54.0,85.0,1,left,MISS C. Martin 10' driving floating Shot,[1628997],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,10.1,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
335,PT01M43.00S,2024-10-27T20:43:59.7Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,53,47,2024-10-27T20:44:01Z,3250000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Haliburton,T. Haliburton,,,,,,,,,,,,334.0,1.0,1.0,0.0,,,
336,PT01M42.00S,2024-10-27T20:44:02.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641767,90.3580814717477,54.65686274509803,1610612754,53,47,2024-10-27T20:44:27Z,3260000,False,23.0,38.0,1,right,MISS B. Sheppard running Layup - blocked,"[1641767, 1630178]",1610612754.0,IND,running,,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,Maxey,1630178.0,
337,PT01M42.00S,2024-10-27T20:44:02.7Z,2,REGULAR,block,,[],1630178,,,1610612754,53,47,2024-10-27T20:44:05Z,3270000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
338,PT01M41.00S,2024-10-27T20:44:03.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,53,47,2024-10-27T20:44:27Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,336.0,,,,,,
340,PT01M41.00S,2024-10-27T20:44:11.4Z,2,REGULAR,substitution,out,[],1628997,,,1610612754,53,47,2024-10-27T20:44:18Z,3300000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
341,PT01M41.00S,2024-10-27T20:44:11.4Z,2,REGULAR,substitution,out,[],1642272,,,1610612754,53,47,2024-10-27T20:44:18Z,3310000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
342,PT01M41.00S,2024-10-27T20:44:11.4Z,2,REGULAR,substitution,in,[],200768,,,1610612754,53,47,2024-10-27T20:44:18Z,3320000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
343,PT01M41.00S,2024-10-27T20:44:11.4Z,2,REGULAR,substitution,in,[],1627824,,,1610612754,53,47,2024-10-27T20:44:18Z,3330000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,
344,PT01M31.00S,2024-10-27T20:44:45.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,86.41590013140605,46.07843137254902,1610612754,53,47,2024-10-27T20:44:53Z,3340000,False,-20.0,75.0,1,right,MISS P. Siakam 7' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
345,PT01M27.00S,2024-10-27T20:44:49.5Z,2,REGULAR,rebound,defensive,[],200768,,,1610612755,53,47,2024-10-27T20:44:53Z,3350000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Lowry,K. Lowry,,,,,,,,,,,,344.0,1.0,1.0,0.0,,,
346,PT01M18.00S,2024-10-27T20:44:58.5Z,2,REGULAR,3pt,Jump Shot,[],1627824,16.507884362680684,4.6568627450980395,1610612755,53,47,2024-10-27T20:45:01Z,3360000,False,227.0,103.0,1,left,MISS G. Yabusele 24' 3PT,[1627824],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,
347,PT01M15.00S,2024-10-27T20:45:01.5Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,53,47,2024-10-27T20:45:01Z,3370000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,Sheppard,B. Sheppard,,,,,,,,,,,,346.0,2.0,2.0,0.0,,,
348,PT01M12.00S,2024-10-27T20:45:03.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,91.93495400788436,50.0,1610612754,55,47,2024-10-27T20:46:13Z,3380000,False,0.0,23.0,1,right,P. Siakam running Layup (8 PTS) (B. Sheppard 2 AST),"[1627783, 1641767]",1610612754.0,IND,running,,,,,,Restricted Area,0-8 Center,2.33,Made,8.0,Siakam,P. Siakam,B. Sheppard,1641767.0,2.0,,,,,,,,,,,,,,,
350,PT01M03.00S,2024-10-27T20:45:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.360709592641262,49.754901960784316,1610612755,55,47,2024-10-27T20:45:15Z,3400000,False,1.0,26.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.61,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
351,PT01M02.00S,2024-10-27T20:45:13.8Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,55,47,2024-10-27T20:45:13Z,3410000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,350.0,3.0,2.0,1.0,,,
352,PT01M01.00S,2024-10-27T20:45:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,4.5499342969776615,50.49019607843137,1610612755,55,49,2024-10-27T20:45:18Z,3420000,False,-2.0,-10.0,1,left,K. Oubre Jr. putback Layup (7 PTS),[1626162],1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,1.0,Made,7.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
353,PT00M53.70S,2024-10-27T20:45:24.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,64.73390275952694,51.71568627450981,1610612754,58,49,2024-10-27T20:45:29Z,3430000,False,9.0,279.0,1,right,M. Turner 27' 3PT  (9 PTS) (A. Nembhard 4 AST),"[1626167, 1629614]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,27.91,Made,9.0,Turner,M. Turner,A. Nembhard,1629614.0,4.0,,,,,,,,,,,,,,,
355,PT00M30.00S,2024-10-27T20:45:52.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,5.995400788436268,95.58823529411765,1610612755,58,49,2024-10-27T20:45:58Z,3450000,False,-228.0,4.0,1,left,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,22.79,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
356,PT00M25.50S,2024-10-27T20:45:57.3Z,2,REGULAR,rebound,offensive,[],1627824,,,1610612755,58,49,2024-10-27T20:45:58Z,3460000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:1),[1627824],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Yabusele,G. Yabusele,,,,,,,,,,,,355.0,4.0,1.0,3.0,,,
357,PT00M24.80S,2024-10-27T20:45:58.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200768,33.722076215505915,37.00980392156863,1610612755,58,52,2024-10-27T20:46:08Z,3470000,False,65.0,264.0,1,left,K. Lowry 27' 3PT  (6 PTS) (G. Yabusele 3 AST),"[200768, 1627824]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,27.24,Made,6.0,Lowry,K. Lowry,G. Yabusele,1627824.0,3.0,,,,,,,,,,,,,,,
359,PT00M04.40S,2024-10-27T20:46:20.5Z,2,REGULAR,2pt,Jump Shot,[],1630169,79.71419185282524,24.509803921568626,1610612754,58,52,2024-10-27T20:46:24Z,3490000,False,-127.0,138.0,1,right,MISS T. Haliburton 18' turnaround Shot,[1630169],1610612754.0,IND,turnaround,,,,,,Mid-Range,16-24 Left Center,18.8,Missed,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
360,PT00M02.60S,2024-10-27T20:46:22.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,58,52,2024-10-27T20:46:22Z,3500000,False,,,0,,A. Drummond REBOUND (Off:1 Def:7),[203083],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,,Drummond,A. Drummond,,,,,,,,,,,,359.0,8.0,7.0,1.0,,,
361,PT00M01.20S,2024-10-27T20:46:23.7Z,2,REGULAR,3pt,Jump Shot,[],203083,68.28186596583443,52.20588235294118,1610612755,58,52,2024-10-27T20:46:43Z,3510000,False,-11.0,589.0,1,left,MISS A. Drummond 58' pullup 3PT,[203083],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,58.94,Missed,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
362,PT00M01.20S,2024-10-27T20:46:23.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,58,52,2024-10-27T20:46:43Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,361.0,,,,,,
363,PT00M00.00S,2024-10-27T20:46:27.1Z,2,REGULAR,period,end,[],0,,,1610612755,58,52,2024-10-27T20:46:27Z,3530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2024-10-27T21:01:01.0Z,3,REGULAR,substitution,out,['startperiod'],1641767,,,1610612755,58,52,2024-10-27T21:01:32Z,3540000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2024-10-27T21:01:01.0Z,3,REGULAR,substitution,out,['startperiod'],1627824,,,1610612755,58,52,2024-10-27T21:01:32Z,3550000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2024-10-27T21:01:01.0Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612755,58,52,2024-10-27T21:01:32Z,3560000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,,,,,,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2024-10-27T21:01:01.0Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612755,58,52,2024-10-27T21:01:32Z,3570000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2024-10-27T21:01:55.8Z,3,REGULAR,period,start,[],0,,,1610612755,58,52,2024-10-27T21:01:55Z,3580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT11M40.00S,2024-10-27T21:02:15.2Z,3,REGULAR,3pt,Jump Shot,[],1630178,77.21747700394218,89.2156862745098,1610612755,58,52,2024-10-27T21:02:20Z,3590000,False,196.0,162.0,1,right,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
370,PT11M36.00S,2024-10-27T21:02:19.2Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612755,58,52,2024-10-27T21:02:20Z,3600000,False,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Martin,C. Martin,,,,,,,,,,,,369.0,2.0,1.0,1.0,,,
371,PT11M35.00S,2024-10-27T21:02:19.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,92.06636005256242,97.79411764705883,1610612755,58,52,2024-10-27T21:02:24Z,3610000,False,239.0,22.0,1,right,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,24.0,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
372,PT11M31.00S,2024-10-27T21:02:23.5Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,58,52,2024-10-27T21:02:24Z,3620000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,,,,Nembhard,A. Nembhard,,,,,,,,,,,,371.0,1.0,1.0,0.0,,,
373,PT11M26.00S,2024-10-27T21:02:29.2Z,3,REGULAR,3pt,Jump Shot,[],1630169,15.588042049934298,2.696078431372549,1610612754,61,52,2024-10-27T21:02:43Z,3630000,False,237.0,94.0,1,left,T. Haliburton 25' 3PT pullup (13 PTS) (A. Nembhard 5 AST),"[1630169, 1629614]",1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Right,25.45,Made,13.0,Haliburton,T. Haliburton,A. Nembhard,1629614.0,5.0,,,,,,,,,,,,,,,
374,PT11M03.00S,2024-10-27T21:02:52.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,92.32917214191852,50.245098039215684,1610612755,61,54,2024-10-27T21:02:56Z,3640000,False,1.0,20.0,1,right,A. Drummond DUNK (4 PTS) (K. Lowry 1 AST),"[203083, 200768]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,1.96,Made,4.0,Drummond,A. Drummond,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,,
376,PT11M03.00S,2024-10-27T21:02:54.6Z,3,REGULAR,foul,personal,['1freethrow'],1629614,,,1610612755,61,54,2024-10-27T21:03:00Z,3660000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Drummond 1 FT),"[1629614, 203083]",1610612754.0,IND,shooting,,,,,,Restricted Area,0-8 Center,,,,Nembhard,A. Nembhard,,,,,,,202027.0,2.0,0.0,Drummond,203083.0,,,,,,,
378,PT11M03.00S,2024-10-27T21:03:20.6Z,3,REGULAR,freethrow,1 of 1,[],203083,,,1610612755,61,55,2024-10-27T21:03:20Z,3680000,False,,,0,,A. Drummond Free Throw 1 of 1 (5 PTS),[203083],1610612755.0,PHI,,,,,,,,,,Made,5.0,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
379,PT10M51.00S,2024-10-27T21:03:35.4Z,3,REGULAR,2pt,Jump Shot,[],1626167,23.47240473061761,49.01960784313725,1610612754,61,55,2024-10-27T21:03:40Z,3690000,False,5.0,168.0,1,left,MISS M. Turner 16' Jump Shot,[1626167],1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,16.82,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
380,PT10M48.00S,2024-10-27T21:03:38.4Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612755,61,55,2024-10-27T21:03:40Z,3700000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Martin,C. Martin,,,,,,,,,,,,379.0,3.0,2.0,1.0,,,
382,PT10M36.00S,2024-10-27T21:03:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,89.56964520367937,45.34313725490196,1610612755,61,55,2024-10-27T21:03:58Z,3710000,False,-23.0,46.0,1,right,MISS C. Martin driving Layup - blocked,"[1628997, 1630169]",1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,Haliburton,1630169.0,
383,PT10M36.00S,2024-10-27T21:03:50.3Z,3,REGULAR,block,,[],1630169,,,1610612755,61,55,2024-10-27T21:03:52Z,3720000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
384,PT10M34.00S,2024-10-27T21:03:52.3Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612755,61,55,2024-10-27T21:03:58Z,3730000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Martin,C. Martin,,,,,,,,,,,,382.0,4.0,2.0,2.0,,,
385,PT10M34.00S,2024-10-27T21:03:54.7Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612755,61,55,2024-10-27T21:04:02Z,3740000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Martin 2 FT),"[1626167, 1628997]",1610612754.0,IND,shooting,,,,,,Restricted Area,0-8 Center,,,,Turner,M. Turner,,,,,,,203591.0,2.0,0.0,Martin,1628997.0,,,,,,,
387,PT10M34.00S,2024-10-27T21:04:20.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628997,,,1610612755,61,55,2024-10-27T21:04:20Z,3760000,False,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],1610612755.0,PHI,,,,,,,,,,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
388,PT10M34.00S,2024-10-27T21:04:20.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,61,55,2024-10-27T21:04:20Z,3770000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,387.0,,,,,,
389,PT10M34.00S,2024-10-27T21:04:39.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628997,,,1610612755,61,56,2024-10-27T21:04:39Z,3780000,False,,,0,,C. Martin Free Throw 2 of 2 (10 PTS),[1628997],1610612755.0,PHI,,,,,,,,,,Made,10.0,Martin,C. Martin,,,,,,,,,,,,,,,,,,
