actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
249,PT04M48.00S,2025-01-09T00:49:39.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,46,28,2025-01-09T00:49:40Z,2460000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Siakam,P. Siakam,248.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
250,PT04M34.00S,2025-01-09T00:49:52.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,9.806176084099869,46.81372549019608,1610612754,48,28,2025-01-09T00:55:24Z,2470000,False,16.0,40.0,1,left,T. Bryant Hook (6 PTS) (A. Nembhard 3 AST),"[1628418, 1629614]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,4.28,Made,Bryant,T. Bryant,,,,,,,,6.0,A. Nembhard,1629614.0,3.0,,,,,,,,
252,PT04M24.00S,2025-01-09T00:50:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.19776609724047,49.50980392156863,1610612741,48,28,2025-01-09T00:50:06Z,2490000,False,-2.0,21.0,1,right,MISS N. Vučević driving finger roll Layup,[202696],1610612741.0,CHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.09,Missed,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,
253,PT04M23.00S,2025-01-09T00:50:03.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,48,28,2025-01-09T00:50:06Z,2500000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Siakam,P. Siakam,252.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
254,PT04M19.00S,2025-01-09T00:50:07.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631097,5.601182654402102,49.50980392156863,1610612754,50,28,2025-01-09T00:50:14Z,2510000,False,2.0,0.0,1,left,B. Mathurin alley-oop DUNK (4 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,alley-oop,,,,,,Restricted Area,0-8 Center,0.25,Made,Mathurin,B. Mathurin,,,,,,,,4.0,T. Haliburton,1630169.0,4.0,,,,,,,,
256,PT04M19.00S,2025-01-09T00:50:16.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,50,28,2025-01-09T00:50:16Z,2530000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M19.00S,2025-01-09T00:52:38.9Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,50,28,2025-01-09T00:52:59Z,2540000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,,,,,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,
260,PT04M19.00S,2025-01-09T00:52:38.9Z,2,REGULAR,substitution,out,[],1630537,,,1610612741,50,28,2025-01-09T00:52:59Z,2550000,False,,,0,,SUB out: C. Duarte,[1630537],1610612741.0,CHI,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,
261,PT04M19.00S,2025-01-09T00:52:38.9Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,50,28,2025-01-09T00:52:59Z,2560000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
262,PT04M19.00S,2025-01-09T00:52:38.9Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,50,28,2025-01-09T00:52:59Z,2570000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,
264,PT04M10.00S,2025-01-09T00:53:20.8Z,2,REGULAR,2pt,Jump Shot,[],202696,94.95729303547962,83.57843137254902,1610612741,50,30,2025-01-09T00:53:25Z,2580000,False,168.0,-5.0,1,right,N. Vučević 16' Jump Shot (8 PTS) (J. Giddey 1 AST),"[202696, 1630581]",1610612741.0,CHI,,,,,,,Mid-Range,16-24 Right,16.8,Made,Vučević,N. Vučević,,,,,,,,8.0,J. Giddey,1630581.0,1.0,,,,,,,,
267,PT03M47.00S,2025-01-09T00:53:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,10.5946123521682,44.11764705882353,1610612754,52,30,2025-01-09T00:53:47Z,2610000,False,29.0,47.0,1,left,P. Siakam Layup (16 PTS) (B. Mathurin 3 AST),"[1627783, 1631097]",1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,5.55,Made,Siakam,P. Siakam,,,,,,,,16.0,B. Mathurin,1631097.0,3.0,,,,,,,,
269,PT03M23.00S,2025-01-09T00:54:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,94.30026281208936,45.83333333333333,1610612741,52,32,2025-01-09T00:59:19Z,2630000,False,-21.0,1.0,1,right,N. Vučević driving Layup (10 PTS),[202696],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,2.08,Made,Vučević,N. Vučević,,,,,,,,10.0,,,,,,,,,,,
270,PT03M22.00S,2025-01-09T00:54:13.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,52,32,2025-01-09T00:54:18Z,2640000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,1193.0,,,,,,,
271,PT03M07.00S,2025-01-09T00:54:40.7Z,2,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612754,52,32,2025-01-09T00:54:47Z,2650000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1630172, 1631097]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,Williams,P. Williams,,,,,,,,,,,,1628487.0,1.0,0.0,Mathurin,1631097.0,,,
273,PT03M07.00S,2025-01-09T00:55:23.3Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,53,32,2025-01-09T00:55:23Z,2670000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,,,,,,,Made,Mathurin,B. Mathurin,,,,,,,,5.0,,,,,,,,,,,
274,PT03M07.00S,2025-01-09T00:55:40.7Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,54,32,2025-01-09T00:55:40Z,2680000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,,,,,,,Made,Mathurin,B. Mathurin,,,,,,,,6.0,,,,,,,,,,,
275,PT02M54.00S,2025-01-09T00:55:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.32917214191852,47.549019607843135,1610612741,54,34,2025-01-09T00:56:00Z,2690000,False,-12.0,20.0,1,right,Z. LaVine driving finger roll Layup (6 PTS),[203897],1610612741.0,CHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.31,Made,LaVine,Z. LaVine,,,,,,,,6.0,,,,,,,,,,,
276,PT02M32.00S,2025-01-09T00:56:19.8Z,2,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612754,54,34,2025-01-09T00:56:25Z,2700000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Nembhard 2 FT),"[1630172, 1629614]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Williams,P. Williams,,,,,,,,,,,,1627962.0,2.0,0.0,Nembhard,1629614.0,,,
291,PT02M32.00S,2025-01-09T00:56:43.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,54,34,2025-01-09T00:58:58Z,2720000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M32.00S,2025-01-09T00:57:08.1Z,2,REGULAR,foul,technical,[],1630581,,,1610612754,54,34,2025-01-09T00:57:15Z,2730000,False,,,0,,J. Giddey double technical FOUL (1 Tech),[1630581],1610612741.0,CHI,double,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,1193.0,2.0,1.0,,,,,
280,PT02M32.00S,2025-01-09T00:57:08.1Z,2,REGULAR,foul,technical,[],1629614,,,1610612754,54,34,2025-01-09T00:57:11Z,2740000,False,,,0,,A. Nembhard double technical FOUL (1 Tech),[1629614],1610612754.0,IND,double,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,1193.0,2.0,1.0,,,,,
281,PT02M32.00S,2025-01-09T00:57:16.1Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,55,34,2025-01-09T00:58:05Z,2750000,False,,,0,,A. Nembhard Free Throw 1 of 2 (5 PTS),[1629614],1610612754.0,IND,,,,,,,,,,Made,Nembhard,A. Nembhard,,,,,,,,5.0,,,,,,,,,,,
283,PT02M32.00S,2025-01-09T00:57:21.4Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,55,34,2025-01-09T00:57:30Z,2770000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,
284,PT02M32.00S,2025-01-09T00:57:21.4Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,55,34,2025-01-09T00:57:53Z,2780000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,
285,PT02M32.00S,2025-01-09T00:57:16.1Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,55,34,2025-01-09T00:58:05Z,2790000,False,,,0,,MISS A. Nembhard Free Throw 2 of 2,[1629614],1610612754.0,IND,,,,,,,,,,Missed,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,
286,PT02M30.00S,2025-01-09T00:57:18.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,55,34,2025-01-09T00:58:05Z,2800000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,,,,,,,,Giddey,J. Giddey,285.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
287,PT02M23.00S,2025-01-09T00:58:12.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,91.40932982917214,50.73529411764706,1610612741,55,36,2025-01-09T00:58:17Z,2810000,False,4.0,28.0,1,right,Z. LaVine driving DUNK (8 PTS),[203897],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,2.85,Made,LaVine,Z. LaVine,,,,,,,,8.0,,,,,,,,,,,
288,PT02M23.00S,2025-01-09T00:58:16.8Z,2,REGULAR,foul,personal,['1freethrow'],1630169,,,1610612741,55,36,2025-01-09T00:58:26Z,2820000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (LaVine 1 FT),"[1630169, 203897]",1610612754.0,IND,shooting,,,,,,Restricted Area,0-8 Center,,,Haliburton,T. Haliburton,,,,,,,,,,,,1193.0,1.0,0.0,LaVine,203897.0,,,
290,PT02M23.00S,2025-01-09T00:58:44.4Z,2,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,55,37,2025-01-09T00:58:44Z,2840000,False,,,0,,Z. LaVine Free Throw 1 of 1 (9 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,,,,9.0,,,,,,,,,,,
292,PT02M10.00S,2025-01-09T00:58:59.4Z,2,REGULAR,3pt,Jump Shot,[],1630167,12.040078843626807,3.431372549019608,1610612754,58,37,2025-01-09T00:59:06Z,2850000,False,233.0,61.0,1,left,O. Toppin 24' 3PT  (5 PTS) (T. Haliburton 5 AST),"[1630167, 1630169]",1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,24.06,Made,Toppin,O. Toppin,,,,,,,,5.0,T. Haliburton,1630169.0,5.0,,,,,,,,
294,PT01M58.00S,2025-01-09T00:59:11.5Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,58,37,2025-01-09T00:59:15Z,2870000,False,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 1630169]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,LaVine,Z. LaVine,,,,,3.0,Haliburton,1630169.0,,,,,,,,,,,,
295,PT01M58.00S,2025-01-09T00:59:11.5Z,2,REGULAR,steal,,[],1630169,,,1610612754,58,37,2025-01-09T00:59:13Z,2880000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,
296,PT01M54.00S,2025-01-09T00:59:15.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628418,6.521024967148489,48.03921568627451,1610612754,60,37,2025-01-09T00:59:25Z,2890000,False,10.0,9.0,1,left,T. Bryant running DUNK (8 PTS) (O. Toppin 1 AST),"[1628418, 1630167]",1610612754.0,IND,running,,,,,,Restricted Area,0-8 Center,1.32,Made,Bryant,T. Bryant,,,,,,,,8.0,O. Toppin,1630167.0,1.0,,,,,,,,
298,PT01M33.00S,2025-01-09T00:59:35.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,74.32654402102497,90.93137254901961,1610612741,60,40,2025-01-09T00:59:40Z,2910000,False,205.0,189.0,1,right,C. White 27' 3PT  (5 PTS) (Z. LaVine 1 AST),"[1629632, 203897]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,27.85,Made,White,C. White,,,,,,,,5.0,Z. LaVine,203897.0,1.0,,,,,,,,
300,PT01M25.00S,2025-01-09T00:59:44.7Z,2,REGULAR,3pt,Jump Shot,[],1631097,9.280551905387648,1.9607843137254901,1610612754,60,40,2025-01-09T00:59:50Z,2930000,False,240.0,35.0,1,left,MISS B. Mathurin 24' 3PT,[1631097],1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,24.27,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,
301,PT01M21.00S,2025-01-09T00:59:49.1Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,60,40,2025-01-09T00:59:49Z,2940000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,,,Bryant,T. Bryant,300.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
302,PT01M21.00S,2025-01-09T00:59:49.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,5.590000152587891,50.0,1610612754,60,40,2025-01-09T00:59:49Z,2950000,False,0.0,0.0,1,left,MISS T. Bryant tip Layup,[1628418],1610612754.0,IND,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,
303,PT01M20.00S,2025-01-09T00:59:50.3Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,60,40,2025-01-09T00:59:50Z,2960000,False,,,0,,T. Bryant REBOUND (Off:2 Def:0),[1628418],1610612754.0,IND,,,,,,,Mid-Range,8-16 Left,,,Bryant,T. Bryant,302.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
304,PT01M20.00S,2025-01-09T00:59:50.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628418,5.590000152587891,50.0,1610612754,60,40,2025-01-09T00:59:51Z,2970000,False,0.0,0.0,1,left,MISS T. Bryant tip Layup,[1628418],1610612754.0,IND,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,
305,PT01M20.00S,2025-01-09T00:59:50.3Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,60,40,2025-01-09T00:59:51Z,2980000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Williams,P. Williams,304.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
306,PT01M13.00S,2025-01-09T00:59:56.7Z,2,REGULAR,3pt,Jump Shot,[],203897,84.83902759526939,2.941176470588235,1610612741,60,40,2025-01-09T01:00:02Z,2990000,False,-235.0,90.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left,25.19,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
307,PT01M09.00S,2025-01-09T01:00:00.7Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,60,40,2025-01-09T01:00:00Z,3000000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left,,,Giddey,J. Giddey,306.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
308,PT01M09.00S,2025-01-09T01:00:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,94.40999984741211,50.0,1610612741,60,40,2025-01-09T01:00:00Z,3010000,False,0.0,0.0,1,right,MISS J. Giddey tip Layup,[1630581],1610612741.0,CHI,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,
309,PT01M07.00S,2025-01-09T01:00:01.7Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,60,40,2025-01-09T01:00:01Z,3020000,False,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Left,,,Giddey,J. Giddey,308.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
310,PT01M07.00S,2025-01-09T01:00:01.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,94.40999984741211,50.0,1610612741,60,42,2025-01-09T01:00:01Z,3030000,False,0.0,0.0,1,right,J. Giddey tip Layup (7 PTS),[1630581],1610612741.0,CHI,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,Giddey,J. Giddey,,,,,,,,7.0,,,,,,,,,,,
311,PT00M51.10S,2025-01-09T01:00:18.3Z,2,REGULAR,3pt,Jump Shot,[],1628418,33.85348226018397,19.11764705882353,1610612754,63,42,2025-01-09T01:00:22Z,3040000,False,154.0,266.0,1,left,T. Bryant 30' 3PT  (11 PTS) (T. Haliburton 6 AST),"[1628418, 1630169]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,30.73,Made,Bryant,T. Bryant,,,,,,,,11.0,T. Haliburton,1630169.0,6.0,,,,,,,,
313,PT00M34.60S,2025-01-09T01:00:40.9Z,2,REGULAR,2pt,Jump Shot,[],203897,79.31997371879106,22.794117647058822,1610612741,63,42,2025-01-09T01:00:47Z,3060000,False,-136.0,142.0,1,right,MISS Z. LaVine 19' step back Shot,[203897],1610612741.0,CHI,step back,,,,,,Mid-Range,16-24 Left Center,19.65,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
314,PT00M31.30S,2025-01-09T01:00:44.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,63,42,2025-01-09T01:00:47Z,3070000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,,,,Mid-Range,16-24 Left Center,,,Toppin,O. Toppin,313.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
315,PT00M19.30S,2025-01-09T01:00:56.2Z,2,REGULAR,3pt,Jump Shot,[],1630169,33.98488830486202,24.264705882352942,1610612754,63,42,2025-01-09T01:01:00Z,3080000,False,129.0,267.0,1,left,MISS T. Haliburton 29' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Right Center,29.64,Missed,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,
316,PT00M17.20S,2025-01-09T01:00:58.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,63,42,2025-01-09T01:00:58Z,3090000,False,,,0,,N. Vučević REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Vučević,N. Vučević,315.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
317,PT00M06.90S,2025-01-09T01:01:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.14651773981603,49.26470588235294,1610612741,63,44,2025-01-09T01:08:36Z,3100000,False,-4.0,31.0,1,right,J. Giddey driving Layup (9 PTS) (Z. LaVine 2 AST),"[1630581, 203897]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,3.09,Made,Giddey,J. Giddey,,,,,,,,9.0,Z. LaVine,203897.0,2.0,,,,,,,,
319,PT00M01.60S,2025-01-09T01:01:19.6Z,2,REGULAR,turnover,traveling,[],1629614,,,1610612754,63,44,2025-01-09T01:01:25Z,3120000,False,,,0,,A. Nembhard traveling TURNOVER (2 TO),[1629614],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,Nembhard,A. Nembhard,,,,,2.0,,,,,,,1628487.0,,,,,,,
320,PT00M01.00S,2025-01-09T01:01:29.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,59.21484888304862,65.68627450980392,1610612741,63,44,2025-01-09T01:09:14Z,3130000,False,78.0,331.0,1,right,MISS P. Williams 34' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,,,,Above the Break 3,24+ Center,34.01,Missed,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
321,PT00M00.10S,2025-01-09T01:01:30.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,63,44,2025-01-09T01:09:14Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,,,320.0,,,,,,,,,,,,,,,,,,
322,PT00M00.00S,2025-01-09T01:01:32.8Z,2,REGULAR,period,end,[],0,,,1610612741,63,44,2025-01-09T01:01:32Z,3150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-01-09T01:15:58.0Z,3,REGULAR,substitution,out,['startperiod'],1630167,,,1610612741,63,44,2025-01-09T01:16:25Z,3160000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-01-09T01:15:58.0Z,3,REGULAR,substitution,in,['startperiod'],1627783,,,1610612741,63,44,2025-01-09T01:16:25Z,3170000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-01-09T01:16:51.6Z,3,REGULAR,period,start,[],0,,,1610612754,63,44,2025-01-09T01:16:51Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M43.00S,2025-01-09T01:17:08.6Z,3,REGULAR,3pt,Jump Shot,[],1628418,65.91655716162943,32.84313725490196,1610612754,66,44,2025-01-09T01:17:13Z,3190000,False,-86.0,268.0,1,right,T. Bryant 28' 3PT  (14 PTS) (T. Haliburton 7 AST),"[1628418, 1630169]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,28.13,Made,Bryant,T. Bryant,,,,,,,,14.0,T. Haliburton,1630169.0,7.0,,,,,,,,
328,PT11M19.00S,2025-01-09T01:17:31.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,7.30946123521682,47.30392156862745,1610612741,66,46,2025-01-09T01:17:35Z,3210000,False,13.0,16.0,1,left,Z. LaVine driving DUNK (11 PTS),[203897],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,2.11,Made,LaVine,Z. LaVine,,,,,,,,11.0,,,,,,,,,,,
329,PT11M04.00S,2025-01-09T01:17:46.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631097,94.1688567674113,50.73529411764706,1610612754,66,46,2025-01-09T01:17:53Z,3220000,False,4.0,2.0,1,right,MISS B. Mathurin driving DUNK,[1631097],1610612754.0,IND,driving,,,,,,Restricted Area,0-8 Center,0.44,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,
330,PT11M03.00S,2025-01-09T01:17:47.2Z,3,REGULAR,rebound,offensive,[],1628418,,,1610612754,66,46,2025-01-09T01:17:51Z,3230000,False,,,0,,T. Bryant REBOUND (Off:3 Def:0),[1628418],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Bryant,T. Bryant,329.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
331,PT11M02.00S,2025-01-09T01:17:48.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,92.9862023653088,49.26470588235294,1610612754,68,46,2025-01-09T01:17:56Z,3240000,False,-4.0,13.0,1,right,T. Bryant putback Layup (16 PTS),[1628418],1610612754.0,IND,putback,,,,,,Restricted Area,0-8 Center,1.39,Made,Bryant,T. Bryant,,,,,,,,16.0,,,,,,,,,,,
332,PT10M43.00S,2025-01-09T01:18:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.863994743758213,49.26470588235294,1610612741,68,48,2025-01-09T01:18:14Z,3250000,False,4.0,3.0,1,left,C. White driving Layup (7 PTS) (Z. LaVine 3 AST),"[1629632, 203897]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,0.45,Made,White,C. White,,,,,,,,7.0,Z. LaVine,203897.0,3.0,,,,,,,,
334,PT10M33.00S,2025-01-09T01:18:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,93.77463863337714,53.18627450980392,1610612754,68,48,2025-01-09T01:20:32Z,3270000,False,16.0,6.0,1,right,MISS T. Bryant cutting Layup - blocked,"[1628418, 202696]",1610612754.0,IND,cutting,,,,,,Restricted Area,0-8 Center,1.7,Missed,Bryant,T. Bryant,,,,,,,,,,,,,,,,,Vučević,202696.0,
335,PT10M33.00S,2025-01-09T01:18:18.4Z,3,REGULAR,block,,[],202696,,,1610612754,68,48,2025-01-09T01:18:24Z,3280000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,
336,PT10M33.00S,2025-01-09T01:18:18.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,68,48,2025-01-09T01:18:30Z,3290000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,,334.0,,,,,,,,,,,,,,,,,,
338,PT10M22.00S,2025-01-09T01:18:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,93.11760840998686,49.50980392156863,1610612754,70,48,2025-01-09T01:21:20Z,3310000,False,-2.0,12.0,1,right,T. Bryant cutting Layup (18 PTS) (P. Siakam 3 AST),"[1628418, 1627783]",1610612754.0,IND,cutting,,,,,,Restricted Area,0-8 Center,1.25,Made,Bryant,T. Bryant,,,,,,,,18.0,P. Siakam,1627783.0,3.0,,,,,,,,
