actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
257,PT06M56.00S,2025-03-24T23:55:03.9Z,2,REGULAR,substitution,out,[],204456,,,1610612754,35,31,2025-03-24T23:55:20Z,2550000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M56.00S,2025-03-24T23:55:03.9Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,35,31,2025-03-24T23:55:20Z,2560000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M56.00S,2025-03-24T23:55:03.9Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,35,31,2025-03-24T23:55:20Z,2570000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M47.00S,2025-03-24T23:56:12.6Z,2,REGULAR,3pt,Jump Shot,[],1630167,12.697109067017081,2.941176470588235,1610612754,38,31,2025-03-24T23:56:15Z,2590000,False,235.0,67.0,1,left,O. Toppin 24' 3PT  (8 PTS) (T. Haliburton 3 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,24.46,Made,,,,,8.0,,,,,,,,T. Haliburton,1630169.0,3.0,,,
263,PT06M28.00S,2025-03-24T23:56:30.4Z,2,REGULAR,3pt,Jump Shot,[],201144,65.78515111695138,40.44117647058824,1610612750,38,31,2025-03-24T23:56:36Z,2610000,False,-48.0,269.0,1,right,MISS M. Conley 27' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,27.33,Missed,,,,,,,,,,,,,,,,,,
264,PT06M27.00S,2025-03-24T23:56:31.4Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,38,31,2025-03-24T23:58:49Z,2620000,False,,,0,,R. Gobert REBOUND (Off:1 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,263.0,9.0,8.0,1.0,,,,,,,,,,,,,,
265,PT06M26.00S,2025-03-24T23:56:34.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612750,38,31,2025-03-24T23:58:54Z,2630000,False,0.0,0.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
266,PT06M25.00S,2025-03-24T23:56:35.8Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,38,31,2025-03-24T23:58:54Z,2640000,False,,,0,,R. Gobert REBOUND (Off:2 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,265.0,10.0,8.0,2.0,,,,,,,,,,,,,,
267,PT06M24.00S,2025-03-24T23:56:35.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.19776609724047,46.07843137254902,1610612750,38,31,2025-03-24T23:59:13Z,2650000,False,-20.0,21.0,1,right,MISS R. Gobert putback Layup,[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
268,PT06M23.00S,2025-03-24T23:56:36.8Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,38,31,2025-03-24T23:59:13Z,2660000,False,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,267.0,11.0,8.0,3.0,,,,,,,,,,,,,,
269,PT06M23.00S,2025-03-24T23:56:38.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612750,38,33,2025-03-24T23:59:20Z,2670000,False,0.0,0.0,1,right,R. Gobert tip Layup (8 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,8.0,,,,,,,,,,,,,
270,PT06M11.00S,2025-03-24T23:56:48.2Z,2,REGULAR,3pt,Jump Shot,[],1630167,27.151773981603156,13.725490196078432,1610612754,41,33,2025-03-24T23:56:51Z,2680000,False,181.0,203.0,1,left,O. Toppin 27' 3PT  (11 PTS) (T. Haliburton 4 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,27.2,Made,,,,,11.0,,,,,,,,T. Haliburton,1630169.0,4.0,,,
272,PT05M50.00S,2025-03-24T23:57:11.5Z,2,REGULAR,turnover,out-of-bounds,[],201144,,,1610612750,41,33,2025-03-24T23:57:15Z,2700000,False,,,0,,M. Conley bad pass out-of-bounds TURNOVER (2 TO),[201144],1610612750.0,MIN,bad pass,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,,,,,,,201245.0,,,,,,,,2.0,,
273,PT05M50.00S,2025-03-24T23:57:14.0Z,2,REGULAR,substitution,out,[],201144,,,1610612754,41,33,2025-03-24T23:57:16Z,2710000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M50.00S,2025-03-24T23:57:14.0Z,2,REGULAR,substitution,in,[],1628978,,,1610612754,41,33,2025-03-24T23:57:16Z,2720000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M40.00S,2025-03-24T23:57:44.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,6.915243101182654,53.67647058823529,1610612754,41,33,2025-03-24T23:57:47Z,2730000,False,-18.0,13.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
276,PT05M37.00S,2025-03-24T23:57:47.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,41,33,2025-03-24T23:57:47Z,2740000,False,,,0,,R. Gobert REBOUND (Off:3 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,275.0,12.0,9.0,3.0,,,,,,,,,,,,,,
277,PT05M31.00S,2025-03-24T23:57:52.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,93.64323258869908,50.245098039215684,1610612750,41,35,2025-03-25T00:01:13Z,2750000,False,1.0,7.0,1,right,A. Edwards cutting DUNK (8 PTS) (D. DiVincenzo 3 AST),"[1630162, 1628978]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,8.0,,,,,,,,D. DiVincenzo,1628978.0,3.0,,,
279,PT05M16.00S,2025-03-24T23:58:07.3Z,2,REGULAR,2pt,Jump Shot,[],1630169,18.396846254927727,81.88572303921569,1610612754,41,35,2025-03-25T00:02:54Z,2770000,False,-159.0,120.0,1,left,MISS T. Haliburton 19' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,19.98,Missed,,,,,,,,,,,,,,,,,,
280,PT05M13.00S,2025-03-24T23:58:10.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,41,35,2025-03-25T00:02:54Z,2780000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,279.0,5.0,4.0,1.0,,,,,,,,,,,,,,
281,PT05M07.00S,2025-03-24T23:58:16.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,72.88107752956637,81.12745098039215,1610612750,41,35,2025-03-24T23:58:22Z,2790000,False,156.0,202.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
282,PT05M02.00S,2025-03-24T23:58:21.6Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,41,35,2025-03-24T23:58:21Z,2800000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,281.0,3.0,2.0,1.0,,,,,,,,,,,,,,
283,PT04M51.00S,2025-03-24T23:58:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,90.48948751642575,45.83333333333333,1610612750,41,35,2025-03-25T00:03:51Z,2810000,False,-21.0,37.0,1,right,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612750.0,MIN,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,,
284,PT04M49.00S,2025-03-24T23:58:34.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,41,35,2025-03-24T23:58:36Z,2820000,False,,,0,,R. Gobert REBOUND (Off:4 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,283.0,13.0,9.0,4.0,,,,,,,,,,,,,,
285,PT04M49.00S,2025-03-24T23:58:35.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,93.24901445466492,48.77450980392157,1610612750,41,35,2025-03-24T23:58:41Z,2830000,False,-6.0,11.0,1,right,MISS R. Gobert putback DUNK - blocked,"[203497, 1626167]",1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,Turner,1626167.0,,,,,,,,,,,
286,PT04M49.00S,2025-03-24T23:58:35.7Z,2,REGULAR,block,,[],1626167,,,1610612750,41,35,2025-03-24T23:58:37Z,2840000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT04M46.00S,2025-03-24T23:58:38.7Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,41,35,2025-03-24T23:58:41Z,2850000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,285.0,3.0,3.0,0.0,,,,,,,,,,,,,,
288,PT04M40.00S,2025-03-24T23:58:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,7.30946123521682,57.107843137254896,1610612754,43,35,2025-03-24T23:58:47Z,2860000,False,-36.0,16.0,1,left,T. Haliburton driving finger roll Layup (6 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.9,Made,,,,,6.0,,,,,,,,,,,,,
289,PT04M22.00S,2025-03-24T23:59:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.19776609724047,44.11764705882353,1610612750,43,37,2025-03-24T23:59:04Z,2870000,False,-29.0,21.0,1,right,A. Edwards driving finger roll Layup (10 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,10.0,,,,,,,,,,,,,
290,PT04M16.00S,2025-03-24T23:59:09.7Z,2,REGULAR,foul,personal,[],1628978,,,1610612754,43,37,2025-03-24T23:59:13Z,2880000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1631097]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left,,,,,,,,,,201245.0,2.0,0.0,Mathurin,1631097.0,,,,,,
292,PT04M16.00S,2025-03-24T23:59:15.2Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,43,37,2025-03-24T23:59:23Z,2900000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M16.00S,2025-03-24T23:59:15.2Z,2,REGULAR,substitution,out,[],203497,,,1610612754,43,37,2025-03-24T23:59:23Z,2910000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M16.00S,2025-03-24T23:59:15.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,43,37,2025-03-24T23:59:23Z,2920000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M16.00S,2025-03-24T23:59:15.2Z,2,REGULAR,substitution,in,[],1629638,,,1610612754,43,37,2025-03-24T23:59:23Z,2930000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M10.00S,2025-03-24T23:59:43.8Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,43,37,2025-03-24T23:59:48Z,2940000,False,,,0,,M. Turner offensive FOUL (1 PF),"[1626167, 1629638]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,,201245.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,
298,PT04M10.00S,2025-03-24T23:59:43.8Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,43,37,2025-03-24T23:59:43Z,2960000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,,201245.0,,,,,,,,2.0,,
299,PT03M54.00S,2025-03-25T00:00:14.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,90.09526938239159,47.549019607843135,1610612750,43,37,2025-03-25T00:00:17Z,2970000,False,-12.0,41.0,1,right,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,,
300,PT03M51.00S,2025-03-25T00:00:17.1Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,43,37,2025-03-25T00:00:17Z,2980000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,299.0,3.0,3.0,0.0,,,,,,,,,,,,,,
301,PT03M37.00S,2025-03-25T00:00:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,11.251642575558476,43.627450980392155,1610612754,45,37,2025-03-25T00:00:33Z,2990000,False,32.0,53.0,1,left,T. Haliburton 6' driving finger roll Layup (8 PTS) (A. Nesmith 1 AST),"[1630169, 1630174]",1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,6.21,Made,,,,,8.0,,,,,,,,A. Nesmith,1630174.0,1.0,,,
303,PT03M36.00S,2025-03-25T00:00:34.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,45,37,2025-03-25T00:00:34Z,3010000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M36.00S,2025-03-25T00:00:56.4Z,2,REGULAR,foul,technical,['1freethrow'],203944,,,1610612750,45,37,2025-03-25T00:01:05Z,3020000,False,,,0,,J. Randle technical FOUL (1 Tech),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,201245.0,0.0,1.0,,,,,,,,
305,PT03M36.00S,2025-03-25T00:01:47.3Z,2,REGULAR,substitution,out,[],1630167,,,1610612750,45,37,2025-03-25T00:02:13Z,3030000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M36.00S,2025-03-25T00:01:47.3Z,2,REGULAR,substitution,in,[],1627783,,,1610612750,45,37,2025-03-25T00:02:13Z,3040000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M36.00S,2025-03-25T00:02:19.0Z,2,REGULAR,freethrow,1 of 1,[],1630169,,,1610612750,46,37,2025-03-25T00:02:19Z,3050000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (9 PTS),[1630169],1610612754.0,IND,technical,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
308,PT03M36.00S,2025-03-25T00:02:39.6Z,2,REGULAR,substitution,out,[],1626167,,,1610612750,46,37,2025-03-25T00:02:42Z,3060000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M36.00S,2025-03-25T00:02:39.6Z,2,REGULAR,substitution,in,[],1630167,,,1610612750,46,37,2025-03-25T00:02:42Z,3070000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M30.00S,2025-03-25T00:02:51.5Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612750,46,37,2025-03-25T00:04:12Z,3090000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1629614]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Nembhard,1629614.0
312,PT03M30.00S,2025-03-25T00:02:51.5Z,2,REGULAR,steal,,[],1629614,,,1610612754,46,37,2025-03-25T00:02:53Z,3100000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
313,PT03M19.00S,2025-03-25T00:03:02.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627783,10.726018396846255,44.6078431372549,1610612754,48,37,2025-03-25T00:08:01Z,3110000,False,27.0,48.0,1,left,P. Siakam turnaround Hook (6 PTS) (T. Haliburton 5 AST),"[1627783, 1630169]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.53,Made,,,,,6.0,,,,,,,,T. Haliburton,1630169.0,5.0,,,
318,PT02M58.00S,2025-03-25T00:03:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.14651773981603,54.41176470588235,1610612750,48,37,2025-03-25T00:09:18Z,3160000,False,22.0,31.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
319,PT02M56.00S,2025-03-25T00:03:39.3Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,48,37,2025-03-25T00:03:42Z,3170000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:4),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,318.0,4.0,4.0,0.0,,,,,,,,,,,,,,
320,PT02M56.00S,2025-03-25T00:03:41.9Z,2,REGULAR,foul,personal,[],203944,,,1610612754,48,37,2025-03-25T00:03:46Z,3180000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1630174]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,1.0,1.0,Nesmith,1630174.0,,,,,,
322,PT02M49.00S,2025-03-25T00:03:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,11.251642575558476,56.372549019607845,1610612754,50,37,2025-03-25T00:09:50Z,3200000,False,-32.0,53.0,1,left,A. Nesmith 6' driving floating Jump Shot (7 PTS) (T. Haliburton 6 AST),"[1630174, 1630169]",1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,6.21,Made,,,,,7.0,,,,,,,,T. Haliburton,1630169.0,6.0,,,
324,PT02M35.00S,2025-03-25T00:04:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,90.62089356110381,55.88235294117647,1610612750,50,39,2025-03-25T00:04:14Z,3220000,False,29.0,36.0,1,right,J. McDaniels pullup Jump Shot (4 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,4.0,,,,,,,,,,,,,
325,PT02M13.00S,2025-03-25T00:04:32.5Z,2,REGULAR,2pt,Jump Shot,[],1630174,21.50131406044678,45.34313725490196,1610612754,52,39,2025-03-25T00:04:35Z,3230000,False,23.0,150.0,1,left,A. Nesmith 15' pullup Jump Shot (9 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Center,15.14,Made,,,,,9.0,,,,,,,,A. Nembhard,1629614.0,1.0,,,
327,PT01M50.00S,2025-03-25T00:04:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.59198423127464,45.09803921568628,1610612750,52,41,2025-03-25T02:28:46Z,3250000,False,-25.0,17.0,1,right,J. Randle driving reverse Layup (5 PTS),[203944],1610612750.0,MIN,driving reverse,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,5.0,,,,,,,,,,,,,
328,PT01M50.00S,2025-03-25T00:04:58.8Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612750,52,41,2025-03-25T00:05:06Z,3260000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Randle 1 FT),"[1630167, 203944]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,1.0,0.0,Randle,203944.0,,,,,,
330,PT01M50.00S,2025-03-25T00:05:07.8Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,52,41,2025-03-25T00:05:48Z,3280000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M50.00S,2025-03-25T00:05:07.8Z,2,REGULAR,substitution,in,[],203497,,,1610612750,52,41,2025-03-25T00:05:48Z,3290000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M50.00S,2025-03-25T00:05:18.5Z,2,REGULAR,substitution,out,[],1630167,,,1610612750,52,41,2025-03-25T00:05:48Z,3300000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M50.00S,2025-03-25T00:05:18.5Z,2,REGULAR,substitution,in,[],1626167,,,1610612750,52,41,2025-03-25T00:05:48Z,3310000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M50.00S,2025-03-25T00:05:45.7Z,2,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,52,41,2025-03-25T00:05:49Z,3320000,False,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
335,PT01M48.00S,2025-03-25T00:05:47.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,52,41,2025-03-25T00:05:49Z,3330000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,,
337,PT01M41.00S,2025-03-25T00:06:03.4Z,2,REGULAR,2pt,Jump Shot,[],1630169,22.683968462549277,30.637254901960787,1610612754,52,41,2025-03-25T00:06:06Z,3350000,False,97.0,161.0,1,left,MISS T. Haliburton 18' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,18.76,Missed,,,,,,,,,,,,,,,,,,
338,PT01M39.00S,2025-03-25T00:06:05.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,52,41,2025-03-25T00:06:06Z,3360000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,337.0,4.0,3.0,1.0,,,,,,,,,,,,,,
339,PT01M36.00S,2025-03-25T00:06:08.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,65.91655716162943,49.50980392156863,1610612750,52,44,2025-03-25T00:06:13Z,3370000,False,-2.0,268.0,1,right,D. DiVincenzo 26' 3PT running pullup (3 PTS),[1628978],1610612750.0,MIN,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.79,Made,,,,,3.0,,,,,,,,,,,,,
340,PT01M18.00S,2025-03-25T00:06:26.2Z,2,REGULAR,2pt,Jump Shot,[],1627783,21.50131406044678,56.372549019607845,1610612754,52,44,2025-03-25T00:06:31Z,3380000,False,-32.0,150.0,1,left,MISS P. Siakam 15' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.3,Missed,,,,,,,,,,,,,,,,,,
341,PT01M15.00S,2025-03-25T00:06:29.2Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,52,44,2025-03-25T00:07:03Z,3390000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Center,,,340.0,5.0,4.0,1.0,,,,,,,,,,,,,,
342,PT01M11.00S,2025-03-25T00:06:33.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,67.88764783180025,56.127450980392155,1610612750,52,44,2025-03-25T00:06:37Z,3400000,False,31.0,249.0,1,right,MISS D. DiVincenzo 25' running pullup 3PT,[1628978],1610612750.0,MIN,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
