actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
516,PT08M34.00S,2025-03-02T23:53:50.1Z,4,REGULAR,substitution,out,[],1628418,,,1610612754,108,100,2025-03-02T23:54:26Z,5110000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M34.00S,2025-03-02T23:53:50.1Z,4,REGULAR,substitution,in,[],1630174,,,1610612754,108,100,2025-03-02T23:54:26Z,5120000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M34.00S,2025-03-02T23:53:50.1Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,108,100,2025-03-02T23:54:26Z,5130000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M34.00S,2025-03-02T23:53:50.1Z,4,REGULAR,substitution,in,[],1627783,,,1610612754,108,100,2025-03-02T23:54:26Z,5140000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M16.00S,2025-03-02T23:54:52.0Z,4,REGULAR,3pt,Jump Shot,[],1630174,74.06373193166885,88.97058823529412,1610612754,111,100,2025-03-02T23:54:55Z,5150000,False,195.0,191.0,1,right,A. Nesmith 27' 3PT  (24 PTS) (T. McConnell 6 AST),"[1630174, 204456]",1610612754.0,IND,,Nesmith,A. Nesmith,Above the Break 3,24+ Right Center,27.31,Made,24.0,T. McConnell,204456.0,6.0,,,,,,,,,,,,,,,,,,,,
522,PT08M04.00S,2025-03-02T23:55:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,8.09789750328515,46.81372549019608,1610612741,111,102,2025-03-02T23:55:07Z,5170000,False,16.0,24.0,1,left,T. Horton-Tucker driving finger roll Layup (6 PTS),[1629659],1610612741.0,CHI,,Horton-Tucker,T. Horton-Tucker,Restricted Area,0-8 Center,2.85,Made,6.0,,,,driving finger roll,,,,,,,,,,,,,,,,,,,
523,PT07M44.00S,2025-03-02T23:55:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,91.67214191852825,52.450980392156865,1610612754,113,102,2025-03-02T23:55:28Z,5180000,False,12.0,26.0,1,right,A. Nesmith driving finger roll Layup (26 PTS) (B. Sheppard 2 AST),"[1630174, 1641767]",1610612754.0,IND,,Nesmith,A. Nesmith,Restricted Area,0-8 Center,2.86,Made,26.0,B. Sheppard,1641767.0,2.0,driving finger roll,,,,,,,,,,,,,,,,,,,
526,PT07M29.00S,2025-03-02T23:55:39.1Z,4,REGULAR,3pt,Jump Shot,[],1641763,6.915243101182654,1.2254901960784315,1610612741,113,102,2025-03-02T23:55:43Z,5210000,False,244.0,13.0,1,left,MISS J. Phillips 24' 3PT,[1641763],1610612741.0,CHI,,Phillips,J. Phillips,Right Corner 3,24+ Right,24.42,Missed,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M25.00S,2025-03-02T23:55:43.1Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,113,102,2025-03-02T23:55:43Z,5220000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,McConnell,T. McConnell,Right Corner 3,24+ Right,,,,,,,,,,,526.0,1.0,1.0,0.0,,,,,,,,,,,,
528,PT07M08.00S,2025-03-02T23:55:59.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,88.78120893561103,38.23529411764706,1610612754,113,102,2025-03-03T00:02:51Z,5230000,False,-59.0,53.0,1,right,MISS M. Turner 7' turnaround Shot - blocked,"[1626167, 1629659]",1610612754.0,IND,,Turner,M. Turner,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,turnaround,,,,,,,,,,,,Horton-Tucker,1629659.0,,,,,,
529,PT07M08.00S,2025-03-02T23:55:59.9Z,4,REGULAR,block,,[],1629659,,,1610612754,113,102,2025-03-02T23:56:01Z,5240000,False,,,0,,T. Horton-Tucker BLOCK (2 BLK),[1629659],1610612741.0,CHI,,Horton-Tucker,T. Horton-Tucker,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M05.00S,2025-03-02T23:56:02.9Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,113,102,2025-03-02T23:56:04Z,5250000,False,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612741.0,CHI,,Smith,J. Smith,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,528.0,6.0,4.0,2.0,,,,,,,,,,,,
531,PT07M03.00S,2025-03-02T23:56:07.4Z,4,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612741,113,102,2025-03-02T23:56:20Z,5260000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Giddey 2 FT),"[1627783, 1630581]",1610612754.0,IND,203591.0,Siakam,P. Siakam,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,,,1.0,0.0,Giddey,1630581.0,,,,,,,,
533,PT07M03.00S,2025-03-02T23:56:34.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630581,,,1610612741,113,102,2025-03-02T23:56:34Z,5280000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M03.00S,2025-03-02T23:56:34.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,113,102,2025-03-02T23:56:34Z,5290000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,,
535,PT07M03.00S,2025-03-02T23:56:34.5Z,4,REGULAR,substitution,out,[],204456,,,1610612741,113,102,2025-03-02T23:56:50Z,5300000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M03.00S,2025-03-02T23:56:34.5Z,4,REGULAR,substitution,out,[],1641767,,,1610612741,113,102,2025-03-02T23:56:50Z,5310000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M03.00S,2025-03-02T23:56:34.5Z,4,REGULAR,substitution,out,[],1630188,,,1610612741,113,102,2025-03-02T23:56:50Z,5320000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M03.00S,2025-03-02T23:56:34.5Z,4,REGULAR,substitution,out,[],1641763,,,1610612741,113,102,2025-03-02T23:56:50Z,5330000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M03.00S,2025-03-02T23:56:34.5Z,4,REGULAR,substitution,in,[],1629614,,,1610612741,113,102,2025-03-02T23:56:50Z,5340000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M03.00S,2025-03-02T23:56:34.5Z,4,REGULAR,substitution,in,[],1630169,,,1610612741,113,102,2025-03-02T23:56:50Z,5350000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M03.00S,2025-03-02T23:56:34.5Z,4,REGULAR,substitution,in,[],1641824,,,1610612741,113,102,2025-03-02T23:56:50Z,5360000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M03.00S,2025-03-02T23:56:34.5Z,4,REGULAR,substitution,in,[],1628380,,,1610612741,113,102,2025-03-02T23:56:50Z,5370000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M03.00S,2025-03-02T23:56:57.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630581,,,1610612741,113,103,2025-03-02T23:56:57Z,5380000,False,,,0,,J. Giddey Free Throw 2 of 2 (17 PTS),[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,Made,17.0,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M46.00S,2025-03-02T23:57:15.2Z,4,REGULAR,3pt,Jump Shot,[],1627783,92.9862023653088,95.09803921568627,1610612754,113,103,2025-03-02T23:57:21Z,5390000,False,225.0,13.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,Siakam,P. Siakam,Right Corner 3,24+ Right,22.59,Missed,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M43.00S,2025-03-02T23:57:18.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,113,103,2025-03-02T23:57:21Z,5400000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,Right Corner 3,24+ Right,,,,,,,,,,,544.0,,,,,,,,,,,,,,,
547,PT06M43.00S,2025-03-02T23:57:21.1Z,4,REGULAR,substitution,out,[],1630581,,,1610612741,113,103,2025-03-02T23:57:25Z,5420000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M43.00S,2025-03-02T23:57:21.1Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,113,103,2025-03-02T23:57:25Z,5430000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M26.00S,2025-03-02T23:57:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,8.09789750328515,55.14705882352941,1610612741,113,103,2025-03-02T23:57:56Z,5440000,False,-26.0,24.0,1,left,MISS M. Buzelis driving Layup,[1641824],1610612741.0,CHI,,Buzelis,M. Buzelis,Restricted Area,0-8 Center,3.49,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
550,PT06M24.00S,2025-03-02T23:57:53.9Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612741,113,103,2025-03-02T23:57:56Z,5450000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612741.0,CHI,,Collins,Z. Collins,Restricted Area,0-8 Center,,,,,,,,,,,549.0,5.0,3.0,2.0,,,,,,,,,,,,
551,PT06M22.00S,2025-03-02T23:57:55.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,13.354139290407357,3.9215686274509802,1610612741,113,103,2025-03-02T23:58:00Z,5460000,False,230.0,73.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,White,C. White,Right Corner 3,24+ Right,24.17,Missed,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M18.00S,2025-03-02T23:57:59.1Z,4,REGULAR,rebound,offensive,[],1641824,,,1610612741,113,103,2025-03-02T23:58:00Z,5470000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:3),[1641824],1610612741.0,CHI,,Buzelis,M. Buzelis,Right Corner 3,24+ Right,,,,,,,,,,,551.0,4.0,3.0,1.0,,,,,,,,,,,,
553,PT06M12.00S,2025-03-02T23:58:05.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641824,6.783837056504599,53.431372549019606,1610612741,113,105,2025-03-02T23:58:08Z,5480000,False,-17.0,11.0,1,left,M. Buzelis alley-oop DUNK (16 PTS) (T. Jones 5 AST),"[1641824, 1630200]",1610612741.0,CHI,,Buzelis,M. Buzelis,Restricted Area,0-8 Center,2.06,Made,16.0,T. Jones,1630200.0,5.0,alley-oop,,,,,,,,,,,,,,,,,,,
555,PT05M56.00S,2025-03-02T23:58:20.8Z,4,REGULAR,2pt,Jump Shot,[],1630169,86.67871222076215,79.90196078431373,1610612754,113,105,2025-03-02T23:58:25Z,5500000,False,150.0,73.0,1,right,MISS T. Haliburton 16' pullup Shot,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Mid-Range,16-24 Right,16.62,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
556,PT05M54.00S,2025-03-02T23:58:22.8Z,4,REGULAR,rebound,defensive,[],1641824,,,1610612741,113,105,2025-03-02T23:58:25Z,5510000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:4),[1641824],1610612741.0,CHI,,Buzelis,M. Buzelis,Mid-Range,16-24 Right,,,,,,,,,,,555.0,5.0,4.0,1.0,,,,,,,,,,,,
557,PT05M45.00S,2025-03-02T23:58:34.1Z,4,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,113,105,2025-03-02T23:58:38Z,5520000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,202056.0,White,C. White,Mid-Range,8-16 Left,,,,,,,bad pass,3.0,,,,,,,,,,,,,,,,,,
558,PT05M32.00S,2025-03-02T23:58:54.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,81.68528252299606,95.83333333333334,1610612754,113,105,2025-03-02T23:59:00Z,5530000,False,229.0,120.0,1,right,MISS A. Nesmith 25' pullup 3PT,[1630174],1610612754.0,IND,,Nesmith,A. Nesmith,Above the Break 3,24+ Right Center,25.86,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
559,PT05M29.00S,2025-03-02T23:58:57.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,113,105,2025-03-02T23:59:00Z,5540000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,558.0,,,,,,,,,,,,,,,
560,PT05M29.00S,2025-03-02T23:59:00.7Z,4,REGULAR,foul,personal,[],1627783,,,1610612741,113,105,2025-03-02T23:59:09Z,5550000,False,,,0,,P. Siakam loose ball personal FOUL (2 PF),"[1627783, 1629632]",1610612754.0,IND,202056.0,Siakam,P. Siakam,Restricted Area,0-8 Center,,,,,,,loose ball,,,,,,,,2.0,0.0,White,1629632.0,,,,,,,,
562,PT05M17.00S,2025-03-02T23:59:21.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,8.754927726675426,43.872549019607845,1610612741,113,105,2025-03-02T23:59:24Z,5570000,False,31.0,30.0,1,left,MISS T. Jones driving Layup,[1630200],1610612741.0,CHI,,Jones,T. Jones,Restricted Area,0-8 Center,4.27,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
563,PT05M14.00S,2025-03-02T23:59:24.7Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,113,105,2025-03-02T23:59:24Z,5580000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,Siakam,P. Siakam,Restricted Area,0-8 Center,,,,,,,,,,,562.0,4.0,3.0,1.0,,,,,,,,,,,,
564,PT05M12.00S,2025-03-02T23:59:28.1Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612754,113,105,2025-03-02T23:59:35Z,5590000,False,,,0,,C. White shooting personal FOUL (1 PF) (Nesmith 2 FT),"[1629632, 1630174]",1610612741.0,CHI,203591.0,White,C. White,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,,,1.0,0.0,Nesmith,1630174.0,,,,,,,,
566,PT05M12.00S,2025-03-03T00:00:03.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630174,,,1610612754,113,105,2025-03-03T00:00:03Z,5610000,False,,,0,,MISS A. Nesmith Free Throw 1 of 2,[1630174],1610612754.0,IND,,Nesmith,A. Nesmith,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M12.00S,2025-03-03T00:00:03.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,113,105,2025-03-03T00:00:03Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,
568,PT05M12.00S,2025-03-03T00:00:24.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630174,,,1610612754,114,105,2025-03-03T00:00:24Z,5630000,False,,,0,,A. Nesmith Free Throw 2 of 2 (27 PTS),[1630174],1610612754.0,IND,,Nesmith,A. Nesmith,,,,Made,27.0,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M00.00S,2025-03-03T00:00:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.521024967148489,57.107843137254896,1610612741,114,105,2025-03-03T00:00:42Z,5640000,False,-36.0,9.0,1,left,MISS C. White Layup - blocked,"[1629632, 1627783]",1610612741.0,CHI,,White,C. White,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0,,,,,,
570,PT05M00.00S,2025-03-03T00:00:39.5Z,4,REGULAR,block,,[],1627783,,,1610612741,114,105,2025-03-03T00:00:41Z,5650000,False,,,0,,P. Siakam BLOCK (2 BLK),[1627783],1610612754.0,IND,,Siakam,P. Siakam,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M57.00S,2025-03-03T00:00:42.5Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,114,105,2025-03-03T00:00:42Z,5660000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,Siakam,P. Siakam,Restricted Area,0-8 Center,,,,,,,,,,,569.0,5.0,4.0,1.0,,,,,,,,,,,,
572,PT04M45.00S,2025-03-03T00:00:53.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,93.64323258869908,47.30392156862745,1610612754,116,105,2025-03-03T00:00:59Z,5670000,False,-13.0,7.0,1,right,M. Turner cutting DUNK (12 PTS) (P. Siakam 3 AST),"[1626167, 1627783]",1610612754.0,IND,,Turner,M. Turner,Restricted Area,0-8 Center,1.53,Made,12.0,P. Siakam,1627783.0,3.0,cutting,,,,,,,,,,,,,,,,,,,
574,PT04M44.00S,2025-03-03T00:00:56.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,116,105,2025-03-03T00:00:56Z,5690000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M44.00S,2025-03-03T00:03:17.7Z,4,REGULAR,substitution,out,[],1629659,,,1610612741,116,105,2025-03-03T00:03:36Z,5700000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M44.00S,2025-03-03T00:03:17.7Z,4,REGULAR,substitution,in,[],1630581,,,1610612741,116,105,2025-03-03T00:03:36Z,5710000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M32.00S,2025-03-03T00:04:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,5.732588699080158,47.794117647058826,1610612741,116,107,2025-03-03T00:05:01Z,5720000,False,11.0,1.0,1,left,Z. Collins cutting Layup (16 PTS) (J. Giddey 6 AST),"[1628380, 1630581]",1610612741.0,CHI,,Collins,Z. Collins,Restricted Area,0-8 Center,1.11,Made,16.0,J. Giddey,1630581.0,6.0,cutting,,,,,,,,,,,,,,,,,,,
579,PT04M06.00S,2025-03-03T00:04:31.9Z,4,REGULAR,3pt,Jump Shot,[],1627783,65.39093298291722,58.333333333333336,1610612754,116,107,2025-03-03T00:04:35Z,5740000,False,42.0,273.0,1,right,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,Siakam,P. Siakam,Above the Break 3,24+ Center,27.6,Missed,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M04.00S,2025-03-03T00:04:33.9Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,116,107,2025-03-03T00:04:35Z,5750000,False,,,0,,C. White REBOUND (Off:1 Def:6),[1629632],1610612741.0,CHI,,White,C. White,Above the Break 3,24+ Center,,,,,,,,,,,579.0,7.0,6.0,1.0,,,,,,,,,,,,
581,PT03M43.00S,2025-03-03T00:04:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,7.30946123521682,43.872549019607845,1610612741,116,109,2025-03-03T00:10:58Z,5760000,False,31.0,16.0,1,left,M. Buzelis cutting Layup (18 PTS) (T. Jones 6 AST),"[1641824, 1630200]",1610612741.0,CHI,,Buzelis,M. Buzelis,Restricted Area,0-8 Center,3.46,Made,18.0,T. Jones,1630200.0,6.0,cutting,,,,,,,,,,,,,,,,,,,
583,PT03M26.00S,2025-03-03T00:05:15.0Z,4,REGULAR,foul,personal,[],1630200,,,1610612754,116,109,2025-03-03T00:05:29Z,5780000,False,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 1627783]",1610612741.0,CHI,203591.0,Jones,T. Jones,Mid-Range,8-16 Left,,,,,,,,,,,,,,,2.0,0.0,Siakam,1627783.0,,,,,,,,
585,PT03M18.00S,2025-03-03T00:05:45.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612754,116,109,2025-03-03T00:05:55Z,5800000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Turner 2 FT),"[1628380, 1626167]",1610612741.0,CHI,202056.0,Collins,Z. Collins,In The Paint (Non-RA),0-8 Center,,,,,,,shooting,,,,,,,,1.0,0.0,Turner,1626167.0,,,,,,,,
587,PT03M18.00S,2025-03-03T00:06:09.8Z,4,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,117,109,2025-03-03T00:06:09Z,5820000,False,,,0,,M. Turner Free Throw 1 of 2 (13 PTS),[1626167],1610612754.0,IND,,Turner,M. Turner,,,,Made,13.0,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M18.00S,2025-03-03T00:06:25.2Z,4,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,118,109,2025-03-03T00:06:25Z,5830000,False,,,0,,M. Turner Free Throw 2 of 2 (14 PTS),[1626167],1610612754.0,IND,,Turner,M. Turner,,,,Made,14.0,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M11.00S,2025-03-03T00:06:38.6Z,4,REGULAR,foul,personal,[],1629614,,,1610612741,118,109,2025-03-03T00:06:42Z,5840000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1629632]",1610612754.0,IND,2005.0,Nembhard,A. Nembhard,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,0.0,White,1629632.0,,,,,,,,
591,PT03M05.00S,2025-03-03T00:06:55.1Z,4,REGULAR,3pt,Jump Shot,[],1630581,8.886333771353483,97.54901960784314,1610612741,118,109,2025-03-03T00:06:59Z,5860000,False,-238.0,31.0,1,left,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M00.00S,2025-03-03T00:07:00.1Z,4,REGULAR,rebound,offensive,[],1641824,,,1610612741,118,109,2025-03-03T00:06:59Z,5870000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:4),[1641824],1610612741.0,CHI,,Buzelis,M. Buzelis,Left Corner 3,24+ Left,,,,,,,,,,,591.0,6.0,4.0,2.0,,,,,,,,,,,,
593,PT03M00.00S,2025-03-03T00:06:59.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641824,5.590000152587891,50.0,1610612741,118,109,2025-03-03T00:07:01Z,5880000,False,0.0,0.0,1,left,MISS M. Buzelis tip Layup,[1641824],1610612741.0,CHI,,Buzelis,M. Buzelis,Restricted Area,0-8 Center,0.0,Missed,,,,,tip,,,,,,,,,,,,,,,,,,,
594,PT03M00.00S,2025-03-03T00:06:59.2Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,118,109,2025-03-03T00:07:01Z,5890000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Restricted Area,0-8 Center,,,,,,,,,,,593.0,5.0,4.0,1.0,,,,,,,,,,,,
595,PT02M56.00S,2025-03-03T00:07:06.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612754,118,109,2025-03-03T00:07:15Z,5900000,False,,,0,,C. White personal FOUL (2 PF) (Siakam 2 FT),"[1629632, 1627783]",1610612741.0,CHI,202056.0,White,C. White,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,0.0,Siakam,1627783.0,,,,,,,,
597,PT02M56.00S,2025-03-03T00:07:36.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612754,119,109,2025-03-03T00:15:01Z,5920000,False,,,0,,P. Siakam Free Throw 1 of 2 (17 PTS),[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,Made,17.0,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M56.00S,2025-03-03T00:07:36.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612754,120,109,2025-03-03T00:15:01Z,5930000,False,,,0,,P. Siakam Free Throw 2 of 2 (18 PTS),[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,Made,18.0,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M49.00S,2025-03-03T00:08:05.2Z,4,REGULAR,foul,offensive,['inpenalty'],1630200,,,1610612741,120,109,2025-03-03T00:08:10Z,5940000,False,,,0,,T. Jones offensive FOUL (3 PF),"[1630200, 1630174]",1610612741.0,CHI,203591.0,Jones,T. Jones,Above the Break 3,24+ Center,,,,,,,,,,,,,,,3.0,0.0,Nesmith,1630174.0,,,,,,,,
601,PT02M49.00S,2025-03-03T00:08:05.2Z,4,REGULAR,turnover,offensive foul,[],1630200,,,1610612741,120,109,2025-03-03T00:08:05Z,5960000,False,,,0,,T. Jones offensive foul TURNOVER (1 TO),[1630200],1610612741.0,CHI,203591.0,Jones,T. Jones,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
602,PT02M43.00S,2025-03-03T00:08:38.4Z,4,REGULAR,foul,offensive,[],1627783,,,1610612754,120,109,2025-03-03T00:08:59Z,5970000,False,,,0,,P. Siakam offensive FOUL (3 PF),"[1627783, 1641824]",1610612754.0,IND,2005.0,Siakam,P. Siakam,Above the Break 3,24+ Center,,,,,,,,,,,,,,,3.0,0.0,Buzelis,1641824.0,,,,,,,,
