actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
393,PT08M43.00S,2025-03-21T00:31:15.8Z,3,REGULAR,foul,offensive,[],1629651,,,1610612751,48,57,2025-03-21T00:31:21Z,3880000,False,,,0,,N. Claxton offensive FOUL (1 PF),"[1629651, 1629614]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2005.0,,,,1.0,0.0,Nembhard,1629614.0
395,PT08M43.00S,2025-03-21T00:31:15.8Z,3,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,48,57,2025-03-21T00:31:15Z,3900000,False,,,0,,N. Claxton offensive foul TURNOVER (3 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2005.0,3.0,,,,,,
396,PT08M36.00S,2025-03-21T00:31:41.4Z,3,REGULAR,foul,personal,[],1626156,,,1610612754,48,57,2025-03-21T00:31:47Z,3910000,False,,,0,,D. Russell personal FOUL (3 PF),"[1626156, 1629614]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1179.0,,,,3.0,0.0,Nembhard,1629614.0
398,PT08M31.00S,2025-03-21T00:32:08.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,32.53942181340342,59.80392156862745,1610612754,51,57,2025-03-21T00:32:13Z,3930000,False,-49.0,253.0,1,left,M. Turner 25' 3PT  (9 PTS) (P. Siakam 4 AST),"[1626167, 1627783]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.81,Made,9.0,P. Siakam,1627783.0,4.0,,,,,,,,,,,,,,
400,PT08M12.00S,2025-03-21T00:32:26.1Z,3,REGULAR,3pt,Jump Shot,[],1630533,93.9060446780552,97.54901960784314,1610612751,51,60,2025-03-21T00:32:31Z,3950000,False,238.0,5.0,1,right,Z. Williams 3PT  (16 PTS) (D. Russell 3 AST),"[1630533, 1626156]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.77,Made,16.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
402,PT07M50.00S,2025-03-21T00:32:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,7.703679369250986,55.63725490196079,1610612754,51,60,2025-03-21T00:32:51Z,3970000,False,-28.0,20.0,1,left,MISS A. Nembhard driving Layup,[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
403,PT07M49.00S,2025-03-21T00:32:49.3Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,51,60,2025-03-21T00:32:51Z,3980000,False,,,0,,M. Turner REBOUND (Off:1 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,402.0,8.0,7.0,1.0,,,,,,,,
404,PT07M49.00S,2025-03-21T00:32:50.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,5.590000152587891,50.0,1610612754,53,60,2025-03-21T00:32:50Z,3990000,False,0.0,0.0,1,left,M. Turner tip Layup (11 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
405,PT07M35.00S,2025-03-21T00:33:03.0Z,3,REGULAR,3pt,Jump Shot,[],1630553,69.46452036793693,16.666666666666664,1610612751,53,60,2025-03-21T00:33:07Z,4000000,False,-167.0,235.0,1,right,MISS K. Johnson 28' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,28.77,Missed,,,,,,,,,,,,,,,,,,
406,PT07M32.00S,2025-03-21T00:33:06.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,53,60,2025-03-21T00:33:07Z,4010000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,
407,PT07M21.00S,2025-03-21T00:33:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,16.376478318002626,43.872549019607845,1610612754,53,60,2025-03-21T00:33:21Z,4020000,False,31.0,101.0,1,left,MISS P. Siakam 10' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.59,Missed,,,,,,,,,,,,,,,,,,
408,PT07M19.00S,2025-03-21T00:33:19.3Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612751,53,60,2025-03-21T00:33:21Z,4030000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,407.0,4.0,4.0,0.0,,,,,,,,
409,PT07M08.00S,2025-03-21T00:33:31.4Z,3,REGULAR,2pt,Jump Shot,[],1626156,78.66294349540078,52.450980392156865,1610612751,53,62,2025-03-21T00:33:34Z,4040000,False,12.0,148.0,1,right,D. Russell 14' pullup Jump Shot (10 PTS),[1626156],1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,14.86,Made,10.0,,,,,,,,,,,,,,,,,
410,PT06M57.00S,2025-03-21T00:33:41.8Z,3,REGULAR,turnover,bad pass,[],1629614,,,1610612754,53,62,2025-03-21T00:33:45Z,4050000,False,,,0,,A. Nembhard bad pass TURNOVER (4 TO),"[1629614, 1630533]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,4.0,Williams,1630533.0,,,,
411,PT06M57.00S,2025-03-21T00:33:41.8Z,3,REGULAR,steal,,[],1630533,,,1610612751,53,62,2025-03-21T00:33:43Z,4060000,False,,,0,,Z. Williams STEAL (2 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
412,PT06M56.00S,2025-03-21T00:33:47.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,53,62,2025-03-21T00:33:47Z,4070000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M56.00S,2025-03-21T00:36:14.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612751,53,62,2025-03-21T00:36:37Z,4080000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M56.00S,2025-03-21T00:36:14.3Z,3,REGULAR,substitution,out,[],1626156,,,1610612751,53,62,2025-03-21T00:36:37Z,4090000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M56.00S,2025-03-21T00:36:14.3Z,3,REGULAR,substitution,out,[],1630533,,,1610612751,53,62,2025-03-21T00:36:37Z,4100000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M56.00S,2025-03-21T00:36:14.3Z,3,REGULAR,substitution,in,[],1630167,,,1610612751,53,62,2025-03-21T00:36:37Z,4110000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M56.00S,2025-03-21T00:36:14.3Z,3,REGULAR,substitution,in,[],1631213,,,1610612751,53,62,2025-03-21T00:36:37Z,4120000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M56.00S,2025-03-21T00:36:14.3Z,3,REGULAR,substitution,in,[],1641730,,,1610612751,53,62,2025-03-21T00:36:37Z,4130000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M42.00S,2025-03-21T00:36:59.4Z,3,REGULAR,turnover,traveling,[],1631213,,,1610612751,53,62,2025-03-21T00:37:08Z,4150000,False,,,0,,T. Martin traveling TURNOVER (1 TO),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2005.0,1.0,,,,,,
421,PT06M31.00S,2025-03-21T00:37:26.7Z,3,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612754,53,62,2025-03-21T00:37:40Z,4160000,False,,,0,,N. Clowney shooting personal FOUL (4 PF) (Nesmith 2 FT),"[1641730, 1630174]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,,,,4.0,0.0,Nesmith,1630174.0
423,PT06M31.00S,2025-03-21T00:38:01.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630174,,,1610612754,54,62,2025-03-21T00:38:01Z,4180000,False,,,0,,A. Nesmith Free Throw 1 of 2 (10 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
424,PT06M31.00S,2025-03-21T00:38:22.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630174,,,1610612754,55,62,2025-03-21T00:38:22Z,4190000,False,,,0,,A. Nesmith Free Throw 2 of 2 (11 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
425,PT06M12.00S,2025-03-21T00:38:42.4Z,3,REGULAR,3pt,Jump Shot,[],1630592,92.59198423127464,96.32352941176471,1610612751,55,62,2025-03-21T00:38:46Z,4200000,False,232.0,17.0,1,right,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
426,PT06M09.00S,2025-03-21T00:38:45.4Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,55,62,2025-03-21T00:38:46Z,4210000,False,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,,,,,,,,,425.0,3.0,2.0,1.0,,,,,,,,
427,PT06M02.00S,2025-03-21T00:38:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.360709592641262,49.50980392156863,1610612754,57,62,2025-03-21T00:39:26Z,4220000,False,2.0,26.0,1,left,M. Turner driving Layup (13 PTS) (B. Mathurin 3 AST),"[1626167, 1631097]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.62,Made,13.0,B. Mathurin,1631097.0,3.0,,,,,,,,,,,,,,
429,PT06M02.00S,2025-03-21T00:38:56.7Z,3,REGULAR,foul,personal,['1freethrow'],1631213,,,1610612754,57,62,2025-03-21T00:39:03Z,4240000,False,,,0,,T. Martin shooting personal FOUL (1 PF) (Turner 1 FT),"[1631213, 1626167]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1179.0,,,,1.0,0.0,Turner,1626167.0
431,PT06M02.00S,2025-03-21T00:39:20.3Z,3,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,58,62,2025-03-21T00:39:20Z,4260000,False,,,0,,M. Turner Free Throw 1 of 1 (14 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
432,PT05M39.00S,2025-03-21T00:39:50.1Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612751,58,62,2025-03-21T00:39:56Z,4270000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Martin 2 FT),"[1626167, 1631213]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,,,,2.0,0.0,Martin,1631213.0
434,PT05M39.00S,2025-03-21T00:40:25.1Z,3,REGULAR,freethrow,1 of 2,[],1631213,,,1610612751,58,63,2025-03-21T00:40:25Z,4290000,False,,,0,,T. Martin Free Throw 1 of 2 (3 PTS),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
435,PT05M39.00S,2025-03-21T00:40:25.9Z,3,REGULAR,substitution,out,[],1630592,,,1610612751,58,63,2025-03-21T00:40:51Z,4300000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M39.00S,2025-03-21T00:40:25.9Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,58,63,2025-03-21T00:40:51Z,4310000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M39.00S,2025-03-21T00:40:25.9Z,3,REGULAR,substitution,out,[],1630553,,,1610612751,58,63,2025-03-21T00:40:51Z,4320000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M39.00S,2025-03-21T00:40:25.9Z,3,REGULAR,substitution,in,[],1641721,,,1610612751,58,63,2025-03-21T00:40:51Z,4330000,False,,,0,,SUB in: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M39.00S,2025-03-21T00:40:25.9Z,3,REGULAR,substitution,in,[],1630570,,,1610612751,58,63,2025-03-21T00:40:51Z,4340000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M39.00S,2025-03-21T00:40:25.9Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,58,63,2025-03-21T00:40:51Z,4350000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M39.00S,2025-03-21T00:40:53.1Z,3,REGULAR,freethrow,2 of 2,[],1631213,,,1610612751,58,64,2025-03-21T00:40:53Z,4360000,False,,,0,,T. Martin Free Throw 2 of 2 (4 PTS),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
442,PT05M25.00S,2025-03-21T00:41:08.5Z,3,REGULAR,3pt,Jump Shot,[],1629614,34.37910643889619,28.431372549019606,1610612754,58,64,2025-03-21T00:41:13Z,4370000,False,108.0,271.0,1,left,MISS A. Nembhard 29' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,29.14,Missed,,,,,,,,,,,,,,,,,,
443,PT05M21.00S,2025-03-21T00:41:12.5Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,58,64,2025-03-21T00:41:13Z,4380000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:6),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,442.0,8.0,6.0,2.0,,,,,,,,
444,PT05M21.00S,2025-03-21T00:41:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,7.703679369250986,56.127450980392155,1610612754,58,64,2025-03-21T00:41:16Z,4390000,False,-31.0,20.0,1,left,MISS B. Mathurin putback Layup - blocked,"[1631097, 1630549]",1610612754.0,IND,putback,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,Sharpe,1630549.0,,,,,,,,,,,,
445,PT05M21.00S,2025-03-21T00:41:12.6Z,3,REGULAR,block,,[],1630549,,,1610612754,58,64,2025-03-21T00:41:14Z,4400000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
446,PT05M21.00S,2025-03-21T00:41:12.6Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,58,64,2025-03-21T00:41:16Z,4410000,False,,,0,,T. Martin REBOUND (Off:0 Def:4),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,444.0,4.0,4.0,0.0,,,,,,,,
447,PT05M10.00S,2025-03-21T00:41:23.0Z,3,REGULAR,turnover,lost ball,[],1631213,,,1610612751,58,64,2025-03-21T00:41:25Z,4420000,False,,,0,,T. Martin lost ball TURNOVER (2 TO),"[1631213, 1630174]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2.0,Nesmith,1630174.0,,,,
448,PT05M10.00S,2025-03-21T00:41:23.0Z,3,REGULAR,steal,,[],1630174,,,1610612754,58,64,2025-03-21T00:41:24Z,4430000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
449,PT05M04.00S,2025-03-21T00:41:28.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629614,7.966491458607096,51.9607843137255,1610612754,60,64,2025-03-21T00:42:42Z,4440000,False,-10.0,22.0,1,left,A. Nembhard running finger roll Layup (9 PTS),[1629614],1610612754.0,IND,running finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.44,Made,9.0,,,,,,,,,,,,,,,,,
450,PT05M03.00S,2025-03-21T00:41:35.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,60,64,2025-03-21T00:41:35Z,4450000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M49.00S,2025-03-21T00:44:42.0Z,3,REGULAR,3pt,Jump Shot,[],1631213,68.80749014454665,21.568627450980394,1610612751,60,64,2025-03-21T00:44:45Z,4470000,False,-142.0,241.0,1,right,MISS T. Martin 27' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,27.96,Missed,,,,,,,,,,,,,,,,,,
453,PT04M46.00S,2025-03-21T00:44:45.0Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,60,64,2025-03-21T00:44:45Z,4480000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,452.0,4.0,3.0,1.0,,,,,,,,
454,PT04M40.00S,2025-03-21T00:44:50.3Z,3,REGULAR,3pt,Jump Shot,[],1630174,34.11629434954008,41.17647058823529,1610612754,63,64,2025-03-21T00:45:16Z,4490000,False,44.0,268.0,1,left,A. Nesmith 27' 3PT  (14 PTS) (A. Nembhard 3 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,27.18,Made,14.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,
456,PT04M21.00S,2025-03-21T00:45:08.5Z,3,REGULAR,3pt,Jump Shot,[],1630549,68.67608409986859,35.53921568627451,1610612751,63,64,2025-03-21T00:45:12Z,4510000,False,-72.0,242.0,1,right,MISS D. Sharpe 25' 3PT,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
457,PT04M19.00S,2025-03-21T00:45:10.5Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,63,64,2025-03-21T00:45:12Z,4520000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,
458,PT04M14.00S,2025-03-21T00:45:16.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,20.18725361366623,7.598039215686274,1610612754,63,64,2025-03-21T00:45:21Z,4530000,False,212.0,137.0,1,left,MISS A. Nesmith 25' running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
459,PT04M10.00S,2025-03-21T00:45:20.6Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,63,64,2025-03-21T00:45:21Z,4540000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,458.0,3.0,2.0,1.0,,,,,,,,
460,PT04M07.00S,2025-03-21T00:45:26.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641730,80.23981603153744,39.21568627450981,1610612751,63,66,2025-03-21T00:45:58Z,4550000,False,-54.0,133.0,1,right,N. Clowney 14' driving floating Jump Shot (9 PTS),[1641730],1610612751.0,BKN,driving floating,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,14.37,Made,9.0,,,,,,,,,,,,,,,,,
461,PT04M07.00S,2025-03-21T00:45:31.0Z,3,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612751,63,66,2025-03-21T00:45:36Z,4560000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Clowney 1 FT),"[1630167, 1641730]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2005.0,,,,2.0,0.0,Clowney,1641730.0
463,PT04M07.00S,2025-03-21T00:45:36.9Z,3,REGULAR,substitution,out,[],1630174,,,1610612751,63,66,2025-03-21T00:45:58Z,4580000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M07.00S,2025-03-21T00:45:36.9Z,3,REGULAR,substitution,in,[],1641767,,,1610612751,63,66,2025-03-21T00:45:58Z,4590000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M07.00S,2025-03-21T00:46:01.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1641730,,,1610612751,63,67,2025-03-21T00:46:01Z,4600000,False,,,0,,N. Clowney Free Throw 1 of 1 (10 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
466,PT03M54.00S,2025-03-21T00:46:15.5Z,3,REGULAR,turnover,lost ball,[],1629614,,,1610612754,63,67,2025-03-21T00:46:19Z,4610000,False,,,0,,A. Nembhard lost ball TURNOVER (5 TO),"[1629614, 1641730]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,5.0,Clowney,1641730.0,,,,
467,PT03M54.00S,2025-03-21T00:46:15.5Z,3,REGULAR,steal,,[],1641730,,,1610612751,63,67,2025-03-21T00:46:17Z,4620000,False,,,0,,N. Clowney STEAL (1 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
468,PT03M49.00S,2025-03-21T00:46:20.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631213,92.59198423127464,43.13725490196079,1610612751,63,67,2025-03-21T00:46:26Z,4630000,False,-34.0,17.0,1,right,MISS T. Martin running Layup,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
469,PT03M47.00S,2025-03-21T00:46:22.1Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,63,67,2025-03-21T00:46:26Z,4640000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,468.0,5.0,4.0,1.0,,,,,,,,
470,PT03M47.00S,2025-03-21T00:46:22.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630549,94.40999984741211,50.0,1610612751,63,69,2025-03-21T00:47:25Z,4650000,False,0.0,0.0,1,right,D. Sharpe tip Layup (4 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
471,PT03M47.00S,2025-03-21T00:46:27.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,63,69,2025-03-21T00:46:27Z,4660000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M47.00S,2025-03-21T00:47:33.6Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,63,69,2025-03-21T00:47:50Z,4670000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M47.00S,2025-03-21T00:47:33.6Z,3,REGULAR,substitution,in,[],204456,,,1610612754,63,69,2025-03-21T00:47:50Z,4680000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M31.00S,2025-03-21T00:48:12.7Z,3,REGULAR,turnover,bad pass,[],204456,,,1610612754,63,69,2025-03-21T00:48:15Z,4690000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1630570]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Watford,1630570.0,,,,
475,PT03M31.00S,2025-03-21T00:48:12.7Z,3,REGULAR,steal,,[],1630570,,,1610612751,63,69,2025-03-21T00:48:14Z,4700000,False,,,0,,T. Watford STEAL (1 STL),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
