actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
341,PT00M18.20S,2024-12-15T23:07:06.5Z,2,REGULAR,rebound,offensive,[],1630527,,,1610612740,59,40,2024-12-15T23:07:08Z,3310000,False,,,0,,B. Boston REBOUND (Off:1 Def:1),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,,,,340.0,2.0,1.0,1.0,,,,,,,,,,,,,
342,PT00M17.70S,2024-12-15T23:07:07.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,90.62089356110381,48.03921568627451,1610612740,59,40,2024-12-15T23:09:15Z,3320000,False,-10.0,36.0,1,right,MISS B. Boston putback Layup - blocked,"[1630527, 1627783]",1610612740.0,NOP,putback,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0
343,PT00M17.70S,2024-12-15T23:07:07.1Z,2,REGULAR,block,,[],1627783,,,1610612740,59,40,2024-12-15T23:13:52Z,3330000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT00M13.50S,2024-12-15T23:07:11.3Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,59,40,2024-12-15T23:07:11Z,3340000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,342.0,4.0,2.0,2.0,,,,,,,,,,,,,
345,PT00M06.80S,2024-12-15T23:07:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,91.27792378449409,44.36274509803921,1610612740,59,40,2024-12-15T23:07:24Z,3350000,False,-28.0,29.0,1,right,MISS T. Murphy III driving Layup - blocked,"[1630530, 1626167]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
346,PT00M06.80S,2024-12-15T23:07:18.1Z,2,REGULAR,block,,[],1626167,,,1610612740,59,40,2024-12-15T23:07:20Z,3360000,False,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT00M06.10S,2024-12-15T23:07:18.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,59,40,2024-12-15T23:07:24Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,345.0,,,,,,,,,,,,,,,,
349,PT00M04.40S,2024-12-15T23:07:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,92.46057818659659,50.0,1610612740,59,42,2024-12-15T23:07:46Z,3390000,False,0.0,18.0,1,right,Y. Missi alley-oop Layup (4 PTS) (D. Murray 3 AST),"[1642274, 1627749]",1610612740.0,NOP,alley-oop,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.84,Made,4.0,,,,,D. Murray,1627749.0,3.0,,,,,,,,,,
351,PT00M00.00S,2024-12-15T23:07:48.3Z,2,REGULAR,3pt,Jump Shot,[],1630169,43.840341655716166,33.82352941176471,1610612754,59,42,2024-12-15T23:08:01Z,3410000,False,81.0,360.0,1,left,MISS T. Haliburton 36' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,36.86,Missed,,,,,,,,,,,,,,,,,,
352,PT00M00.00S,2024-12-15T23:07:48.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,59,42,2024-12-15T23:07:55Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,351.0,,,,,,,,,,,,,,,,
353,PT00M00.00S,2024-12-15T23:07:52.6Z,2,REGULAR,period,end,[],0,,,1610612754,59,42,2024-12-15T23:07:52Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-12-15T23:22:29.2Z,3,REGULAR,substitution,out,['startperiod'],1630527,,,1610612754,59,42,2024-12-15T23:22:47Z,3440000,False,,,0,,SUB out: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-12-15T23:22:29.2Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612754,59,42,2024-12-15T23:22:47Z,3450000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-12-15T23:23:03.7Z,3,REGULAR,period,start,[],0,,,1610612754,59,42,2024-12-15T23:23:03Z,3460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M40.00S,2024-12-15T23:23:23.0Z,3,REGULAR,2pt,Jump Shot,[],1627783,76.42904073587385,30.14705882352941,1610612754,61,42,2024-12-15T23:23:27Z,3470000,False,-99.0,169.0,1,right,P. Siakam 19' Jump Shot (8 PTS) (T. Haliburton 4 AST),"[1627783, 1630169]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,19.61,Made,8.0,,,,,T. Haliburton,1630169.0,4.0,,,,,,,,,,
360,PT11M17.00S,2024-12-15T23:24:00.7Z,3,REGULAR,3pt,Jump Shot,[],1630529,4.02431011826544,97.79411764705883,1610612740,61,42,2024-12-15T23:24:04Z,3500000,False,-239.0,-15.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
361,PT11M16.00S,2024-12-15T23:24:01.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,61,42,2024-12-15T23:24:04Z,3510000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,,360.0,,,,,,,,,,,,,,,,
363,PT11M05.00S,2024-12-15T23:24:21.7Z,3,REGULAR,3pt,Jump Shot,[],1629614,65.1281208935611,27.696078431372552,1610612754,61,42,2024-12-15T23:24:26Z,3530000,False,-112.0,275.0,1,right,MISS A. Nembhard 29' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,29.7,Missed,,,,,,,,,,,,,,,,,,
364,PT11M01.00S,2024-12-15T23:24:25.7Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,61,42,2024-12-15T23:24:26Z,3540000,False,,,0,,Y. Missi REBOUND (Off:2 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,363.0,5.0,3.0,2.0,,,,,,,,,,,,,
365,PT10M50.00S,2024-12-15T23:24:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,10.85742444152431,45.34313725490196,1610612740,61,42,2024-12-15T23:25:24Z,3550000,False,23.0,50.0,1,left,MISS H. Jones driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
366,PT10M47.00S,2024-12-15T23:24:39.7Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,61,42,2024-12-15T23:24:39Z,3560000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,365.0,3.0,3.0,0.0,,,,,,,,,,,,,
367,PT10M42.00S,2024-12-15T23:24:43.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629614,90.75229960578186,52.69607843137255,1610612754,63,42,2024-12-15T23:24:53Z,3570000,False,13.0,34.0,1,right,A. Nembhard running reverse Layup (6 PTS) (P. Siakam 2 AST),"[1629614, 1627783]",1610612754.0,IND,running reverse,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.7,Made,6.0,,,,,P. Siakam,1627783.0,2.0,,,,,,,,,,
369,PT10M29.00S,2024-12-15T23:24:56.5Z,3,REGULAR,2pt,Jump Shot,[],1627749,15.062417871222076,24.264705882352942,1610612740,63,44,2024-12-15T23:25:01Z,3590000,False,129.0,89.0,1,left,D. Murray 15' pullup Jump Shot (10 PTS),[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,15.65,Made,10.0,,,,,,,,,,,,,,,,,
370,PT10M21.00S,2024-12-15T23:25:04.9Z,3,REGULAR,2pt,Jump Shot,[],1631097,84.57621550591328,85.04901960784314,1610612754,65,44,2024-12-15T23:25:15Z,3600000,False,175.0,92.0,1,right,B. Mathurin 19' Jump Shot (8 PTS) (A. Nembhard 5 AST),"[1631097, 1629614]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,19.81,Made,8.0,,,,,A. Nembhard,1629614.0,5.0,,,,,,,,,,
372,PT10M07.00S,2024-12-15T23:25:20.9Z,3,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612740,65,44,2024-12-15T23:25:25Z,3620000,False,,,0,,D. Murray lost ball out-of-bounds TURNOVER (5 TO),[1627749],1610612740.0,NOP,lost ball,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1146.0,5.0,,,,,,,,
373,PT09M53.00S,2024-12-15T23:25:42.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626167,92.72339027595268,45.09803921568628,1610612754,67,44,2024-12-15T23:27:23Z,3630000,False,-25.0,16.0,1,right,M. Turner cutting DUNK (11 PTS) (A. Nembhard 6 AST),"[1626167, 1629614]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.92,Made,11.0,,,,,A. Nembhard,1629614.0,6.0,,,,,,,,,,
375,PT09M37.00S,2024-12-15T23:25:58.1Z,3,REGULAR,3pt,Jump Shot,[],1630529,18.084756898817346,7.352941176470589,1610612740,67,47,2024-12-15T23:26:03Z,3650000,False,213.0,117.0,1,left,H. Jones 24' 3PT  (8 PTS) (T. Murphy III 1 AST),"[1630529, 1630530]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,24.34,Made,8.0,,,,,T. Murphy III,1630530.0,1.0,,,,,,,,,,
377,PT09M27.00S,2024-12-15T23:26:07.8Z,3,REGULAR,3pt,Jump Shot,[],1626167,65.39093298291722,50.245098039215684,1610612754,67,47,2024-12-15T23:26:12Z,3670000,False,1.0,273.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
378,PT09M23.00S,2024-12-15T23:26:11.8Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,67,47,2024-12-15T23:26:12Z,3680000,False,,,0,,Y. Missi REBOUND (Off:2 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,377.0,6.0,4.0,2.0,,,,,,,,,,,,,
379,PT09M16.00S,2024-12-15T23:26:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.521024967148489,54.41176470588235,1610612740,67,47,2024-12-15T23:26:22Z,3690000,False,-22.0,9.0,1,left,MISS D. Murray driving finger roll Layup,[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
380,PT09M13.00S,2024-12-15T23:26:22.1Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,67,47,2024-12-15T23:26:22Z,3700000,False,,,0,,Y. Missi REBOUND (Off:3 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,379.0,7.0,4.0,3.0,,,,,,,,,,,,,
381,PT09M13.00S,2024-12-15T23:26:22.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,5.590000152587891,50.0,1610612740,67,49,2024-12-15T23:26:22Z,3710000,False,0.0,0.0,1,left,Y. Missi tip Layup (6 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
382,PT09M00.00S,2024-12-15T23:26:35.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,87.33574244415243,39.46078431372549,1610612754,67,49,2024-12-15T23:29:04Z,3720000,False,-53.0,67.0,1,right,MISS T. Haliburton 8' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Left,8.49,Missed,,,,,,,,,,,,,,,,,,
383,PT08M56.00S,2024-12-15T23:26:39.3Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,67,49,2024-12-15T23:26:41Z,3730000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,,,,382.0,1.0,1.0,0.0,,,,,,,,,,,,,
384,PT08M52.00S,2024-12-15T23:26:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,6.258212877792378,50.49019607843137,1610612740,67,49,2024-12-15T23:27:07Z,3740000,False,-2.0,6.0,1,left,MISS C. McCollum running finger roll Layup,[203468],1610612740.0,NOP,running finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,0.68,Missed,,,,,,,,,,,,,,,,,,
385,PT08M51.00S,2024-12-15T23:26:44.2Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,67,49,2024-12-15T23:27:07Z,3750000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,384.0,5.0,4.0,1.0,,,,,,,,,,,,,
386,PT08M51.00S,2024-12-15T23:26:48.2Z,3,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612740,67,49,2024-12-15T23:26:58Z,3760000,False,,,0,,B. Mathurin shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1631097, 1630530]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,3.0,0.0,Murphy III,1630530.0,,
388,PT08M51.00S,2024-12-15T23:27:11.0Z,3,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",1630530,,,1610612740,67,50,2024-12-15T23:27:11Z,3780000,False,,,0,,T. Murphy III Free Throw 1 of 2 (9 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
389,PT08M51.00S,2024-12-15T23:27:23.0Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', '2ndchance']",1630530,,,1610612740,67,51,2024-12-15T23:27:23Z,3790000,False,,,0,,T. Murphy III Free Throw 2 of 2 (10 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
390,PT08M38.00S,2024-12-15T23:27:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,84.31340341655716,94.85294117647058,1610612754,70,51,2024-12-15T23:27:43Z,3800000,False,224.0,95.0,1,right,T. Haliburton 24' 3PT  (15 PTS) (A. Nembhard 7 AST),"[1630169, 1629614]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,24.36,Made,15.0,,,,,A. Nembhard,1629614.0,7.0,,,,,,,,,,
392,PT08M26.00S,2024-12-15T23:27:50.0Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612740,70,51,2024-12-15T23:27:53Z,3820000,False,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 1630169]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,Haliburton,1630169.0,,,,,,
393,PT08M26.00S,2024-12-15T23:27:50.0Z,3,REGULAR,steal,,[],1630169,,,1610612754,70,51,2024-12-15T23:27:51Z,3830000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
394,PT08M23.00S,2024-12-15T23:27:53.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,93.38042049934296,48.529411764705884,1610612754,72,51,2024-12-15T23:27:58Z,3840000,False,-7.0,10.0,1,right,T. Haliburton running reverse DUNK (17 PTS),[1630169],1610612754.0,IND,running reverse,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.22,Made,17.0,,,,,,,,,,,,,,,,,
395,PT08M14.00S,2024-12-15T23:28:02.6Z,3,REGULAR,turnover,lost ball,[],1627749,,,1610612740,72,51,2024-12-15T23:28:05Z,3850000,False,,,0,,D. Murray lost ball TURNOVER (6 TO),"[1627749, 1626167]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,6.0,Turner,1626167.0,,,,,,
396,PT08M14.00S,2024-12-15T23:28:02.6Z,3,REGULAR,steal,,[],1626167,,,1610612754,72,51,2024-12-15T23:35:00Z,3860000,False,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
397,PT08M11.00S,2024-12-15T23:28:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,90.48948751642575,46.32352941176471,1610612754,74,51,2024-12-15T23:28:12Z,3870000,False,-18.0,37.0,1,right,T. Haliburton running finger roll Layup (19 PTS),[1630169],1610612754.0,IND,running finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,4.12,Made,19.0,,,,,,,,,,,,,,,,,
398,PT08M10.00S,2024-12-15T23:28:14.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,74,51,2024-12-15T23:28:14Z,3880000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M52.00S,2024-12-15T23:31:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642274,7.5722733245729295,51.470588235294116,1610612740,74,51,2024-12-15T23:32:41Z,3890000,False,-7.0,19.0,1,left,MISS Y. Missi floating Shot,[1642274],1610612740.0,NOP,floating,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
400,PT07M51.00S,2024-12-15T23:31:28.4Z,3,REGULAR,rebound,offensive,[],203468,,,1610612740,74,51,2024-12-15T23:31:48Z,3900000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,399.0,2.0,1.0,1.0,,,,,,,,,,,,,
401,PT07M51.00S,2024-12-15T23:31:33.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203468,5.590000152587891,50.0,1610612740,74,51,2024-12-15T23:31:51Z,3910000,False,0.0,0.0,1,left,MISS C. McCollum tip Layup,[203468],1610612740.0,NOP,tip,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
402,PT07M50.00S,2024-12-15T23:31:34.7Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,74,51,2024-12-15T23:31:51Z,3920000,False,,,0,,Y. Missi REBOUND (Off:4 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,401.0,8.0,4.0,4.0,,,,,,,,,,,,,
403,PT07M50.00S,2024-12-15T23:31:35.1Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612740,74,51,2024-12-15T23:32:26Z,3930000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Missi 2 FT),"[1626167, 1642274]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,,,2.0,0.0,Missi,1642274.0,,
405,PT07M50.00S,2024-12-15T23:31:56.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642274,,,1610612740,74,51,2024-12-15T23:31:56Z,3950000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
406,PT07M50.00S,2024-12-15T23:31:56.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,74,51,2024-12-15T23:31:56Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,
407,PT07M50.00S,2024-12-15T23:32:13.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642274,,,1610612740,74,52,2024-12-15T23:32:13Z,3970000,False,,,0,,Y. Missi Free Throw 2 of 2 (7 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
408,PT07M34.00S,2024-12-15T23:32:31.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,68.15045992115637,22.794117647058822,1610612754,77,52,2024-12-15T23:32:36Z,3980000,False,-136.0,247.0,1,right,P. Siakam 28' 3PT  (11 PTS) (T. Haliburton 5 AST),"[1627783, 1630169]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,28.19,Made,11.0,,,,,T. Haliburton,1630169.0,5.0,,,,,,,,,,
410,PT07M13.00S,2024-12-15T23:32:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,6.258212877792378,53.92156862745098,1610612740,77,54,2024-12-15T23:32:56Z,4000000,False,-20.0,6.0,1,left,H. Jones driving Layup (10 PTS) (D. Murray 4 AST),"[1630529, 1627749]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.06,Made,10.0,,,,,D. Murray,1627749.0,4.0,,,,,,,,,,
412,PT06M57.00S,2024-12-15T23:33:10.2Z,3,REGULAR,foul,personal,[],1630529,,,1610612754,77,54,2024-12-15T23:33:16Z,4020000,False,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 1626167]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,,,,2.0,0.0,Turner,1626167.0,,
415,PT06M51.00S,2024-12-15T23:33:35.5Z,3,REGULAR,violation,kicked ball,[],203468,,,1610612754,77,54,2024-12-15T23:33:45Z,4050000,False,,,0,,C. McCollum kicked ball VIOLATION,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,201245.0,,,,,,,,,
416,PT06M36.00S,2024-12-15T23:34:00.8Z,3,REGULAR,3pt,Jump Shot,[],1631097,66.96780551905388,82.35294117647058,1610612754,77,54,2024-12-15T23:34:04Z,4060000,False,162.0,258.0,1,right,MISS B. Mathurin 30' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,30.45,Missed,,,,,,,,,,,,,,,,,,
417,PT06M33.00S,2024-12-15T23:34:03.9Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612740,77,54,2024-12-15T23:34:03Z,4070000,False,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,416.0,4.0,4.0,0.0,,,,,,,,,,,,,
418,PT06M22.00S,2024-12-15T23:34:15.5Z,3,REGULAR,3pt,Jump Shot,[],1627749,29.38567674113009,80.88235294117648,1610612740,77,57,2024-12-15T23:34:19Z,4080000,False,-154.0,224.0,1,left,D. Murray 27' 3PT  (13 PTS) (T. Murphy III 2 AST),"[1627749, 1630530]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.18,Made,13.0,,,,,T. Murphy III,1630530.0,2.0,,,,,,,,,,
420,PT06M11.00S,2024-12-15T23:34:27.7Z,3,REGULAR,turnover,lost ball,[],1630169,,,1610612754,77,57,2024-12-15T23:34:56Z,4100000,False,,,0,,T. Haliburton lost ball TURNOVER (2 TO),"[1630169, 1630529]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,2.0,Jones,1630529.0,,,,,,
421,PT06M11.00S,2024-12-15T23:34:27.7Z,3,REGULAR,steal,,[],1630529,,,1610612740,77,57,2024-12-15T23:34:29Z,4110000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
422,PT06M03.00S,2024-12-15T23:34:35.2Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612740,77,57,2024-12-15T23:34:48Z,4120000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Jones 2 FT),"[1627783, 1630529]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Jones,1630529.0,,
424,PT06M03.00S,2024-12-15T23:35:02.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630529,,,1610612740,77,58,2024-12-15T23:35:02Z,4140000,False,,,0,,H. Jones Free Throw 1 of 2 (11 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
425,PT06M03.00S,2024-12-15T23:35:03.2Z,3,REGULAR,substitution,out,[],1627783,,,1610612740,77,58,2024-12-15T23:35:08Z,4150000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M03.00S,2024-12-15T23:35:03.2Z,3,REGULAR,substitution,in,[],1630167,,,1610612740,77,58,2024-12-15T23:35:08Z,4160000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
